BAF IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2018-06-30,0.4478872701570818,0.7760274418921765,-0.30590868411207833,-1.281695715492962,-0.8206548334947072,1.3916417758137274,0.9297505379452637,-0.009528901721188199,-1.1756829879849258,0.5313760613269185,0.7689057047619318,0.5404815876327721,-0.8003997690656164,1.1477590298326745,0.16113101329509788
2018-07-31,1.2417323399624554,1.2130826763664329,-0.7851962000306907,-0.6432211289825359,-0.8928074154733544,1.7265472703931333,1.2587609850938648,-1.243422397436616,-0.11010538912857928,1.3775026613317625,1.4796246383707246,0.17904174321603133,-1.488523477250127,1.2411612141548751,0.05715841383994862
2018-08-31,0.20076309900772707,1.011557432972652,-0.631676824638666,-0.3159497383895209,-1.5074570052770506,-0.10343765266698951,-0.6227702148874359,-1.3093187577645284,0.23892186806352617,1.1659843110451753,1.1822625571090668,2.3292373781251556,-1.4019995280331359,-0.06634836590613918,-0.27582702286899125
2018-09-30,-3.6562906427798048,-1.059422605269283,-2.8828801010667178,3.31345754716774,2.0277607886287004,2.709973341785515,1.0677515194498313,1.148957217913933,-1.609183980082177,-1.857040155364993,-1.4796221093440416,-2.492143141477692,-2.558017491848259,0.7630108327746014,0.09438724480572391
2018-10-31,0.6035762263549376,-1.3639056791109507,-1.7628526559529336,2.3786537064270874,1.861438876885304,2.525754544725499,1.8012858270111023,0.26455804747124373,-0.9091587474973871,-1.0773493643731153,-0.8858144600580163,-1.8848523745832346,-1.7846539525256806,1.4397424418972404,0.0630658306128179
2018-11-30,0.28010880057434795,-1.2451767102319986,-0.8983251122534558,2.067967086788962,1.6296466067940367,-0.24628459345444817,0.44795536825315446,-0.18055871877786353,-0.4810795827691752,-0.6503914952518114,-0.5666631854124632,-1.4352860541207537,-1.2091575001364616,-0.08107229831631478,0.04148851782242872
2018-12-31,-0.008023647064300882,0.5397590362492318,-0.6546717593541427,-0.8046512067239574,1.525504296407545,-0.28666798667309,-1.1914604985958963,-0.419720801787161,-0.23053452018617437,-0.3898608927849321,-0.4667516047300127,-1.3170586791318408,-1.0526660624934914,-0.10142352884623168,-0.02693597840822326
2019-01-31,-0.7821897967759772,-0.2840860674533139,-0.5409914493445256,-0.4568405986268361,1.1356870623937594,-0.07342635074163754,-1.8690808140498616,0.02586062559997429,-0.5209159912398177,-1.0446862862329214,-0.7631432356819002,-1.191550145593718,-0.8597539350508977,0.09733553361506464,0.028371511879785698
2019-02-28,-0.10568630186780363,-0.5446171218957268,-0.07250706095180501,-0.558972107231168,1.0635112261925794,-0.5966762275721752,-0.4791891534419403,-0.0975306273851241,-0.30814409074515525,-0.8828570284687113,-0.3680010185446536,-0.9909374146479074,-0.5710427007794471,-0.4849621193810792,0.13272888119287227
2019-03-31,1.0718159358780668,0.07844942204659466,0.5087875921654175,0.2190601841970321,-0.8346178348600539,-0.6411689719872093,-0.4686223747257433,3.46114171946484,-0.9913583503930284,0.5186691408779599,0.3977819977446265,1.0185208418039018,0.7326590690365318,-0.6494812214788052,0.023167563981425957
2019-04-30,-0.17789882802959245,0.4699489339631954,0.02086608121600908,-0.08771796084219473,-0.8238365996111807,-0.8905468461553032,-1.3483052800529851,2.7591660212088924,-0.8276002118952439,0.4250811887073825,0.1851034932945255,0.6824789878119129,0.2882447847150128,-0.8571124121305052,0.1132398542031375
2019-05-31,0.8336021051750808,1.045934106403346,0.1963074353833941,-0.17540006110545836,-0.582585385205215,-0.033098789863545135,0.9012415615058362,1.2948032160909564,0.15567569961222702,1.4175651553773596,0.8268102279091305,0.3788679278816728,0.15578611188397765,0.14910423926583086,0.0598931108913465
2019-06-30,0.21403310104264603,0.5240415850035379,-0.008023412346477098,-0.4185183745198876,-0.5489294180445203,-0.936392438560271,-0.6522732317482026,0.6987145397547618,0.6291532491244932,1.5913854602044313,0.8420765522512207,0.20035763035403928,-0.16047306969662833,-0.9356732069251605,-0.12391067903842845
2019-07-31,-1.7752500018850907,-0.4498604773240458,-2.2963896436742117,0.8824323323217671,0.20766205081234396,0.7684951717792906,2.269099705595979,2.014584605921822,-0.5504283862779547,-0.4688410652666499,-0.7491311841631129,-1.631196588374267,-2.0397973210198863,0.34497647029334283,0.024421831550440518
2019-08-31,-0.027785041580445383,-0.9902569145525427,-2.192449080250428,0.4160454953133622,0.1871149591999137,-0.22073031823298733,-0.1264255126982692,1.4803262009476645,-0.2252882344267444,-0.48956520879976007,-0.7849597601677406,-1.576271485562431,-2.0334413965899394,-0.0857532603926052,0.19403068113805788
2019-09-30,1.8458820243453455,0.0028355782018952835,1.4668381384736071,1.4337553273355188,0.5223497713269628,-0.30362771033335534,1.125991460101912,-0.5009457158783733,1.9153374480346654,1.3150285099973413,0.7750219111690239,-0.09212259711859545,0.9166242459708372,-0.2026511090018346,-0.00458278914946182
2019-10-31,-0.3852268628153386,0.911754318731025,0.5749014382350132,0.5219444830785581,0.5317415824265466,-0.3149469899297121,-1.3450829286730897,-0.4473162828943273,1.6389307863413625,0.6450991699299744,0.2615752760693071,-0.4502421911324145,0.19794006567614217,-0.19364795891574593,0.011503743341997424
2019-11-30,-0.22743009611678394,0.7607284453704896,0.17136314615395656,0.5241989902722494,0.37823932469974836,-0.9074670460683817,-1.0195053456755905,-0.5017288360171324,1.5048471578422706,0.6612724226519393,0.08857714815302188,-0.5386693037968985,-0.1692121931237206,-0.9107209637966418,0.03866169308576741
2019-12-31,0.030320017076613585,-0.39949680989382813,0.21332618566166875,-0.9377626539013124,0.34136018433737725,-0.9124622222355601,-0.9133350675704844,-0.7435219235177087,1.5751955563585363,0.541641208907891,0.21085764843904362,-0.5002004022063223,-0.22171458652431195,-0.9763047205774701,0.030488252118165488
2020-01-31,-0.0645618603274931,-0.1824420069991158,0.9296772753280373,-1.054298024857152,-0.36348125565778105,-0.055765345971743624,0.02088578731530253,-0.8495935115602438,1.4932327365685845,0.41621044978202354,-0.015628038935093753,0.3346775239798331,0.23377584860893164,0.149889479356279,0.02264640816032003
2020-02-29,-0.18291959879336597,-0.15308979670642414,0.8424232083645887,-1.1202076857947791,-0.4049758319457996,-0.6398654968637707,0.11600355317502176,-0.8453646774462065,1.3163696645564813,0.28544296396739893,-0.3357307801705823,0.38353323142348966,0.13498106715775193,-0.7117660822188554,-0.7008572496611376
2020-03-31,-7.970763251570605,-5.9282034283405585,-4.679035308298432,5.29435442157235,5.160268777300341,2.2579515365180844,2.518507676234249,6.008875008876712,-3.8549380862657494,-9.24915691578713,-5.834033569776797,-2.049642387542023,-6.332676318401643,-1.5456604441244675,0.0451343725210754
2020-04-30,0.2011908701112761,-3.5810673224529985,-3.180868962585548,3.4907432701006305,3.508768766833029,1.9659579878206541,2.3377708926688427,2.695070242277424,-2.719103065097833,-4.038691947114941,-3.111202218623377,-1.7957927294979539,-3.5193468382705135,-1.3596832906434024,-0.17102287401005806
2020-05-31,-1.011317841208226,-3.5421803175593194,-3.2027023388829687,2.372692329336112,2.6934011492285563,1.4038256403201272,2.650041593799342,2.332958975950949,-2.3197021585701427,-3.8641935547167825,-2.7676244213740353,-1.744751219930264,-4.299877962278781,-1.8633218254326076,0.3709049955143099
2020-06-30,2.0827012001339,0.7565345248060491,-1.9657661081670479,1.1728042043789668,3.060364134483854,1.5248164584902801,1.176611006190119,0.8506526555088323,-1.4786869284886381,-1.42795136746585,-0.5405976673703133,-1.3950592780309479,-1.6419167303418816,-0.9519004874370404,0.1384249102332104
2020-07-31,0.6665407138851743,1.0667593091515755,-1.1099034355812176,1.070073888759911,2.5877619105352783,0.7847318022556696,0.3332788582623988,0.44648297879574156,-1.096678888198361,-0.7687281663853752,0.6263769351804634,-1.1438672437936575,-0.677709660507485,0.27785805897737603,0.07021624859024962
2020-08-31,0.3220747869739974,1.8628971059675046,-0.8978969515457969,0.10306586562540183,2.2199952265941283,-0.36472810598678557,-0.9451927047309675,0.22025293071425686,-0.8510076380526336,-0.46129805350474334,1.5651472645693274,-1.0255803494858915,-0.49818689849182396,0.44380540393509726,-0.061854662943003895
2020-09-30,-0.3616469451851219,0.3808914619475881,-1.4590367241947115,-0.36527081119955324,0.23402463182827968,-0.6029543012238701,-1.8041569878052435,0.27293752468625626,-0.8481135574267135,-0.7327765232862694,0.6888913039527408,-1.2503249034189103,-1.1581263052455903,0.5362341612200159,0.009229526929256176
2020-10-31,-0.043237208404144564,-0.049070805430748946,-1.3349874293774657,-0.6068718882959672,0.23512247289816454,-0.5669699923723921,-1.4275552030907888,0.1996791428607201,-0.7694596602027882,-0.7123070203370846,0.3493018921108141,-1.1898231388610316,-1.0506956496301059,0.615036117855206,0.3943834838112702
2020-11-30,2.0645620389211867,0.9485351755999276,-0.2882850205453599,0.8456519062863038,0.2530269052999774,-0.3122186984015114,-0.04206159119228295,-0.5465797065210607,-0.036454608445863436,0.853048953767901,1.964232059299085,-0.6974548989191139,-0.08831297266058029,0.6979879827149533,0.07577123707183056
2020-12-31,0.24140829829775745,1.3039155246582073,-0.14858427004335684,0.5171865088168526,-0.06218404657544615,-0.9316418110998534,-0.46660109877262834,-0.6748960480595315,0.13904620991989888,0.8893343885652293,1.5027009292144196,-0.5656509918096284,-0.017195627112329127,0.13718925090930076,-0.11190350404966877
2021-01-31,-0.7033281983518994,0.8651399024269726,-0.5359707460114372,0.859096026294717,0.1324984026527614,-0.9635885845141069,-0.548392265094584,-0.538940402974712,-0.08873819941567021,0.31092620032411905,0.33903292253106004,-0.7834335426262383,-0.27553901688746535,0.521833275158806,0.10616490628032894
2021-02-28,0.3999384950504053,-0.03475486770881392,-0.25471166531732453,-0.2938029858560848,0.12510411776124059,-1.0740992652617745,-1.1289045530980037,-0.718530778118412,0.1528940580352112,0.5528445843789301,0.5245345601367734,-0.6342865222163485,-0.0910511232828871,0.18758505222225666,-0.022084855041841156
2021-03-31,-0.2501843419594424,-0.3274943923665815,2.688335351358182,-0.39457328918131374,0.059736550735521206,-1.0835318390035413,-0.6702366431271225,-0.9165671248812272,-0.15820732566344106,0.327513294200449,0.013947571924808232,0.7702774255342901,1.6266663006116555,-3.7400539800860426,0.056986874761793344
2021-04-30,0.17264259203893753,0.19161456206514466,2.4058580538859786,-0.7675279821823262,-0.011163583447004364,-0.7620973030602499,-0.14644967343262705,-0.8656859465688199,-0.038980393480754855,0.40544177915930313,-0.049790066268753576,0.9341347848942736,1.5165038419142933,-1.7430836164093848,0.03177219901974566
2021-05-31,0.040602961732858454,-0.022748492927933538,3.196456203555997,-0.9649514039055785,-0.9844653410175102,-0.8241742223497082,-0.372285932487509,-0.7968221041514155,0.03868439918710097,0.3965616315448277,0.0072215897284720835,4.763267493844591,2.10797776619724,-2.8115176935604635,0.06666959337602651
2021-06-30,0.2313766485116982,0.26663189166002965,1.2991568335848007,-1.1327872413230293,-1.0127712528716069,-0.7539745265711729,-0.05152498823296437,-0.7805907260520982,0.22321272887623017,0.4996657673409977,0.26571827041260826,1.7967682041668163,0.8886801610628366,-1.0130535714789226,0.03466534619283347
2021-07-31,0.07065142202537904,0.20556383125841715,0.8732849760914677,-1.1022392585458596,-1.385081863809459,-1.2224092705707432,-1.0396554352952927,-0.7336917669833429,0.3324106588866171,0.49272565653463346,0.22516930310064773,2.8390299924152678,0.5954923569389591,-1.7238869618018062,0.18909305288284228
2021-08-31,0.8157609581569856,0.6641071482241774,1.211385609374883,-0.561061617115023,-1.0570820394258096,-0.9948165521397953,-0.5525222396216986,-0.7656509597395895,0.7878765474300924,0.8474097974119554,0.9230454869630693,1.6300366382865348,0.6128935761245768,-1.8331857196177224,0.018904503063950206
2021-09-30,-0.07465217331650245,0.4775782758735403,1.4065404622205224,-0.4575564261623635,-1.1177370800186053,-0.8518846133567383,-0.5977439420826504,-0.6844764795843697,0.7993233594719126,0.6821469192778113,0.5726092813259751,2.1531293653758663,0.7199423852124941,-1.76532545936193,-0.035561839436658894
2021-10-31,-0.3134457302583884,0.2500329974117925,1.1719427398801376,-0.25660543610043324,-0.9577855543868178,-0.7381734416825004,-0.14389592655341077,-0.6219513767233064,0.7431556426821588,0.4573517891048204,0.09798917354131156,1.2778163157558862,0.680802759940222,-1.179289266121836,-0.05598266650921745
2021-11-30,-0.4092038767520317,-0.46835934575209875,-0.12099181928609067,-0.86454271727239,-0.8197045867699353,-1.0204912153205348,-0.508142655086602,-0.5528287818559644,0.6392700650478399,0.22549575950209264,-0.3494363823842216,-0.21124651158471458,-0.050921464901525666,0.009189333974837687,-0.0028623379066251846
2021-12-31,-0.1273501660821132,-0.4981522638931574,-0.2729552477246508,-0.9206910187332428,-0.8117925598183657,-0.5492835748440561,0.05153786124578725,-0.5268877672114176,0.7012401204872172,0.15742309143038424,-0.4525845288145478,-0.3541728624805169,-0.13384633797656972,0.6287338282430733,0.0032909828237444247
2022-01-31,-0.08780551539144352,-0.36453036168708514,-0.011359564427937634,-0.8795701076514393,-0.8002382798385763,-0.18971315477691514,0.3721145359271137,-0.5154708014134791,0.8038111236757811,0.11596912449593277,-0.4931258677682395,-0.12073026929767833,0.04932801999408289,0.7943995261485809,0.00028566123628481185
2022-02-28,-0.09718138634941832,-0.1822909150761099,-0.22300020772518708,-1.1166829311108082,-1.377171110585377,-0.5403790769566216,0.3170557830244824,-0.5083367245156627,0.9154085888990245,0.07564435127380198,-0.40946777021733377,0.6665638427065073,-0.07494720863615432,0.6217976739431429,0.03614116232059052
2022-03-31,0.08721167241738423,-0.05702950944530434,-0.0796559647114676,-0.9846263604017965,-1.290589546004003,0.0029777769374683665,0.23334485424429394,-0.13183699372878407,0.50220930463992,0.13359606932370416,-0.17519901463251394,0.7562148512068221,0.2517572560746033,1.042157459379041,-0.08449014024873365
2022-04-30,-1.048282309241763,-0.44252705185494007,-0.4166558302731228,-0.585222435002356,-1.0751849027489528,-0.561924072618865,-0.42259400183617446,0.18114256460948472,0.06966375485490972,-0.26199299028915035,-0.6643966616576666,-0.23182295478100792,-0.07745230142273689,0.6760691204324119,-0.09253965750808404
2022-05-31,-1.045308711400102,-0.9438042931636876,-0.6892233446199353,-0.4355904909452277,-0.9156026741390854,0.8996487547965716,0.6721445305622515,0.7588631750440659,-0.5408053363649069,-0.7902653472518576,-1.2397161667299528,-0.7010514542521684,-0.39101357483874066,1.0792604197559108,-0.11885848920349533
2022-06-30,-1.3194110998082964,-2.3168359223175723,-1.0613454045629562,-0.9974535986350387,-0.7354487472678177,0.6390616390311632,0.12650379991230246,1.9677124350574315,-1.4388632234635255,-2.1171676276695215,-2.13761418653952,-1.1222465852501213,-1.0652142323067653,0.8842248052424728,0.2888525749992928
2022-07-31,2.3836290854514783,-0.1972771617056255,-0.642507964476823,1.6851829786615125,0.26367605458812243,1.5821301405988348,1.253690892232382,0.8448201617170513,0.05298436091049463,-0.329194298059411,-0.045963516046215236,-0.780343796570697,-0.5067483833270636,1.0044879508365008,0.013392872795085815
2022-08-31,-0.1644385627361189,0.37679035607124156,-0.9782516142583373,1.5291107479226995,0.428183883501617,-0.23335336319633546,-0.1103724021715627,0.9925485234683467,-0.017387651583822498,-0.38833026586406905,0.015237056441094955,-0.9441498253857417,-0.9302379131124834,0.879947786232133,0.004029482098233686
2022-09-30,-0.22295321383614522,1.2244825582769703,-0.9922984279297514,0.8659931806262026,0.7226438586336731,0.8202429567069545,0.46434353433189524,1.2114074605971732,-0.18082255409167186,-0.41844317739426484,0.09874627283682602,-0.9529994809819718,-0.9438567815583739,0.8548798458797229,-0.026479630532415692
2022-10-31,-0.505965213433825,-0.5888679057486035,-1.0000356892605442,-0.9419686583895014,0.6817793782287244,-1.6043444519731547,-0.624326725852177,1.769700639676025,-0.7786607472125855,-0.7163475414445463,-0.19966529647564,-0.9543933795452005,-0.9851439483719395,0.9357450126146539,-0.061049888248759614
2022-11-30,-0.7812124259444633,-0.9907076944478717,-1.0313437612793859,-0.7598546162110773,0.6635394074023775,-1.5101440218938385,-0.10151920416589903,2.2547552378344053,-1.7526447104274836,-1.8090870882322458,-0.7832344070915283,-0.9671443050975821,-1.061946170099139,0.949936391410206,-0.021931957135675657
2022-12-31,-0.3798499272909573,-1.0610976621310582,-1.029896527126363,-0.848969850348707,0.4686768327116027,-0.7479808981950796,-0.23108968717301573,2.09807011718639,-1.8165459273997553,-2.0855283953272283,-1.1659857854056037,-0.9752507959481529,-1.0624884321843806,0.9523725976158739,-0.11066039048378039
2023-01-31,-1.3084094282540815,-1.5555294310993406,-1.1620783557044583,-0.4623028943646679,-1.118108016899534,2.447163247432332,1.9071362603552693,2.603837731486894,-2.7189147192466896,-3.8492512016985936,-1.863988796131352,-1.3310928326681988,-1.3015212939220822,0.6235316775338545,0.03762580761854729
2023-02-28,0.3123968167412695,-0.8232645664360954,-1.0729490509404982,0.09361807076245035,-0.9227219216827718,0.06263587421971593,0.947806330642503,1.8864725232433528,-1.867150937907793,-2.554193170775954,-1.095995643066102,-1.1595531939176147,-1.1442692351281498,0.9506436487817617,-0.08452611015616852
2023-03-31,-1.016383281071754,-1.172566063259216,-1.195288100864037,0.20012168706442235,-0.8342457673172402,0.07163373636044393,0.6928215232698648,4.184145902618419,-3.3330279001726666,-3.4410694156891535,-1.366133034075458,-1.3422057364050388,-1.7709867465919036,1.0175464001755135,0.11164160108945621
2023-04-30,1.186664095407031,0.28790115323025744,-0.8277237626686162,0.5565767774890988,-0.07712776679396421,-0.7407295377360122,-1.0275463211594709,2.071128772741171,-1.9544295156523748,-1.5594086794601605,-0.05206885784673525,-0.8230748797387107,-0.8638086882443508,0.8167927715710864,0.10708034607153209
2023-05-31,1.087020888173401,0.7526077055391394,-0.40296204691136006,0.7437446117818847,0.2922154096366774,0.4911611634620073,0.33446436337430174,1.2579310622346855,-1.1769254004342973,-0.23840737592447933,0.9688729004613319,-0.5125767099850114,0.010303327675819818,0.540463174198961,0.02412752635256573
2023-06-30,0.15851343122960404,1.411117637917219,0.030290781020864396,-0.3462564427265965,0.2529628749048472,-1.590352341735132,-0.8244825818877852,0.9588663950589443,-0.9115820246053865,0.04091573362264642,1.0263812444335316,-0.211135259004315,0.9675352330006283,-0.48974601994340067,0.01932166685603782
2023-07-31,0.1276386381780264,0.7865528023458491,-0.5830871009994778,-0.3716751026295262,-0.31316856390550385,2.9176116695645673,1.5374062654133438,0.7300087760946908,-0.695958446424665,0.251671159898898,0.8408840534327878,-0.5846783811169632,-0.4816210264208662,0.5987446796063068,-0.01898655556802926
2023-08-31,-0.27131498460095577,0.009502720201676952,-0.5949222475485074,-0.8350445728235254,-0.26543439348331765,-0.06017585956423734,-0.1849693189905799,0.6415556375642233,-0.6585450080910449,0.073952466716024,0.3853305763436214,-0.5898093506984501,-0.5854821503082996,0.5275176042570897,0.08657850375189081
2023-09-30,1.0296896595107565,0.48911442731282967,-0.3215692855747693,-0.2835864656739462,-0.8033233914147276,-0.761859515222837,0.5137383770130022,0.24379544809374373,-0.08822584918648221,1.3610659538760972,0.8934309519121421,-0.2997492900649716,-0.08665557696741158,0.2547628769610046,-0.04157817817175843
2023-10-31,-0.48186482516814166,0.14118123818473952,-0.28959800926409357,-0.0043252433399394155,-0.6905971657610642,0.23526098166197967,-1.062602883669785,0.25690100266189414,-0.20024916963887401,0.758104183798134,0.1831555716162474,-0.2817539638520491,-0.06781826811951992,0.33935701482304625,-0.05075466945515534
2023-11-30,-0.5826592348052089,-0.03508453429875043,-0.14407565189736857,0.17301922804496414,-0.8381483406706418,1.8343145376796517,1.093250456054082,0.3122192433353773,-0.38847403734993025,0.3036216322630711,-0.3840570361791176,-0.11209451425121464,0.14882186527000782,0.6505071146438741,0.02850079066566962
2023-12-31,0.3160276073543514,-0.4658066867347653,0.21833256194969566,-0.4261363587861651,-0.7794627193059205,0.5293942245115112,1.0512229456758695,0.06452651044501947,-0.05161860487738806,0.6858214330973672,-0.09344622031726096,0.18464920841435584,0.5829513748635244,0.2713779242440192,-0.06554524148998661
2024-01-31,-0.7677371616864057,-0.6478798426120975,0.5577017025692632,-0.3165008334418812,-0.5835524770602026,3.136230897229747,1.6634676190764113,0.2280529651603563,-0.4306277680492244,-0.2635067254141431,-0.7085306071342957,0.362394901779629,1.0587431645663135,2.6086022110011275,-0.055035858871483156
2024-02-29,-0.6083686522656577,-0.6652767267973032,0.06752559521234638,-0.3148860131384757,-0.47999789618841643,1.4370901688254496,0.26476517252699483,0.39364289176573525,-0.8138128367639628,-1.0052747799364894,-1.1033664068872848,-0.06869923276519495,0.26836196766826376,0.47819164832052663,0.10925874872136743
2024-03-31,1.2516969673869456,-0.0659528751126058,1.6758212942541688,0.4709536941765971,-0.3323483726065297,1.2053021374175186,0.8373215357045888,0.8736664042958983,-2.3131332876163087,0.6790020447521596,0.24581826655811664,1.0355207879370691,2.5300240350914356,1.7907725525380511,-0.04541711721275175
2024-04-30,-0.4907017411631728,0.09023569512583197,0.48552050747667547,0.3135708218519814,-0.3732285963379094,0.8683207722977219,-0.5021131208453609,0.8892567714670003,-1.9138823155944553,-0.0134118669265653,-0.10637790146440498,0.4424458518541789,0.6925519482526606,0.34018579124484516,-0.03317168169057277
2024-05-31,-0.3807856259012202,0.22762758066278613,-0.5483497949292333,0.17765330097687493,-0.4485176489264927,0.6674413708959243,-0.11023740404578938,0.7976631862417403,-1.5204940245051597,-0.5538064070664596,-0.3707261912770594,-0.48707358485718827,-0.6647437900022867,-0.32530683062912813,0.06052537298944363
2024-06-30,0.6328618602371822,-0.16928182466016994,-0.24058665791386522,-0.34127065911274684,-0.34275529500821544,0.3762102052595769,-0.1962048527701847,0.10644627359675765,-0.8438151775670144,0.32048647174214395,0.32663990603542775,-0.17735542987223288,-0.2804187109808028,-0.1666267453872845,-0.04433806240316316
2024-07-31,-0.6491488002814508,-0.2754199207182896,-0.7475613731577835,-0.3869628734859632,-0.43684656013220985,0.1380027978821706,-0.30333316072561795,0.24701759963787182,-0.8352342108258021,-0.4806100146967659,-0.29655945746207285,-0.6671073485487711,-0.8966388799137331,-0.17382973673251687,0.05615730894817769
2024-08-31,0.9273118909833002,0.4812198586404571,-0.11712802514408932,-0.275941140148634,-0.4404515653942485,-0.70987972388545,-0.7639703539322263,-0.36396110950599153,-0.3233442883243808,0.5720842610492433,0.26292567003113654,-0.08566952778702948,-0.14475520196973174,-0.16433276783006368,0.06750105995683656
2024-09-30,1.0609547773748638,0.5982425474444818,-0.2768548124429426,-0.11054573317893053,-0.6937408212294621,1.8890354982521353,0.942506332401719,-1.0835874767588483,0.28650151034975413,1.6666575595713722,1.1058892710084725,-0.25482430069730205,-0.31445628834149886,-0.2856774935545512,-0.11156780634276708
