JUBLINGR IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2025-02-28,-1.0772050596111094,-1.633048688875546,0.37170708491754134,-0.25405401251056225,0.430119171449004,-0.8963560267005855,0.18990209250135726,0.1657747735055865,0.28723488076599124,0.24103850098183893,-1.604072259688104,0.21853851753812836,0.5662130538810634,-0.9951005787451235,0.053246918737735544
2025-03-31,0.308644478709685,-1.5588036949074358,0.7997568696059403,-0.27561136518895046,-1.0045425215656025,-0.9212364246230678,-1.2250248263947627,0.9764893550487111,0.15429481769658426,0.31274002116388805,-1.0064811595203882,0.7946544999886299,1.202451203836223,-1.262518325833642,-0.011529512170813449
2025-04-30,-0.3023859841045081,-0.7962109969811,-0.10680934002890131,-1.0334739006332414,-1.2712815165282578,-0.834377494810077,-0.8251440084430459,1.2226792382794323,0.013744740316977946,0.1531074530158374,-1.1170514726041771,-0.09184151370227889,0.24538985305772135,-0.5757899899415896,0.08921404959141707
2025-05-31,0.6160718028089303,0.4559472687409494,0.6117811286145437,-1.976917075629366,-1.1914036045023104,-0.5656047477295713,0.4031040505726951,1.0839058273814313,0.2697818245313572,0.34632979410795,-0.23224274882276097,0.6442357053658168,0.8903059201906853,-0.7594421062952919,0.08223060510255663
2025-06-30,0.501490825588829,0.5805995605169858,0.7633873304104253,-1.6660636243389086,-0.824038478088918,1.8069148692597996,2.308369242401595,1.02811106631237,0.5237874173918041,0.5051188457008836,0.6247255808466701,0.7234977834650503,0.9252797312654757,2.2261518729113208,0.02601583338732908
2025-07-31,0.01560288092111433,0.8177038390755229,0.10779002092456698,-2.054238889067335,-2.440194371768136,-0.5204311263579796,0.5531255245556701,1.0874680053446093,0.5199026228535505,0.45707256351803544,0.6305844147216298,0.4537795929734553,0.2786968652653228,-0.5703101800711736,-0.07602625396199049
2025-08-31,-0.8913141566817351,-0.2640287493144679,-0.6339931234012297,-0.809682248229309,-2.9025184089604146,-0.7820376493733276,-0.8685888783989865,1.4649779871988553,0.012700624513566353,-0.018801195172758276,-0.3697793415563823,-0.35619163704985846,-0.41698912278924055,-0.418749242410491,-0.12627119159162464
2025-09-30,-1.2856107770717606,-1.5419133875429925,-1.6296027269017492,-0.8196729658202023,-1.4137578320134931,-0.5674108875130247,-2.379479102792846,1.894813553811581,-0.6740031526830054,-0.6615314080368494,-1.391296674065272,-1.7304969510318484,-1.516885225916053,-0.005360753716434682,0.07616709594038626
2025-10-31,0.5742503647864741,-1.0940316513247728,-1.0971959598629664,-0.10330320969218133,-1.0464973786169907,-0.02090229960181335,0.23006678375986098,1.5655258606041842,-0.3901766571477387,-0.3957497279423254,-0.742408143025528,-1.0742177992995416,-0.9068425191031605,-0.23969960959429418,0.025895581471504277
2025-11-30,0.04807177314587799,-0.42536346307094736,-1.3699165848663466,-0.026606529157724053,-1.2900804942854232,-0.6492628883294204,0.0514446717406534,1.5265873437934534,-0.37608905566590534,-0.4365999473167947,-0.537934822950895,-1.383566774900173,-1.2937100729376967,-0.0855933574581457,-0.006517911845845443
2025-12-31,-0.2521625531933983,0.2611736028432378,-1.5957625590771198,-1.678445262319595,-1.606908359760463,-0.6301406564702092,-0.3619917885599754,1.5722339144151076,-0.5411009379923565,-0.6655049147956802,-0.4861035844800702,-1.6950437321584717,-1.7285714989246417,-0.02579017257537054,-0.1019781786229488
2026-01-31,-1.1151153224531554,-0.8522979271556971,-1.3379249229623142,-0.905393475162226,-1.265494197886318,-0.4674648517291108,-0.9321865667696665,2.2378943021568136,-1.3083809813140617,-1.454880732671803,-1.0140074068478602,-1.3166013430407026,-1.4591723975308812,-0.13341952924076442,-0.081723247942488
2026-02-28,-0.9655366721931029,-1.4650259935087118,-1.2078402460193862,-1.2461799488055407,-1.1727356797019943,-0.5325798957199,-0.1403208206874888,3.133620432057884,-1.9387724501171961,-2.305735916168727,-1.3817312916147746,-1.128449180353626,-1.3624732463525135,-0.15914873278138494,-0.029294061067194697
