ACCE IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2011-12-31,-2.0059881261037993,-2.642731948379067,-1.2318897389097545,-0.553939595200514,-0.35200210608238486,-0.2665193686799273,-0.08330878908057761,1.7620930050109422,-1.3701505476825118,-4.324323574978417,-2.3484445706471813,-1.545125749620337,-1.9707205586411742,-0.07134753571959764,0.20929143850605816
2012-01-31,2.284569363150211,-0.7536427437683973,-0.890071490608112,2.9885476400716025,1.4306113648842373,-0.6649253663993252,0.26261376099184386,0.760889048128821,-0.9209581970754348,-1.888353176569552,-0.5908741472780284,-0.8323936614527617,-0.9955947622701188,-0.07221799175119557,-0.007178781727005751
2012-02-29,-0.03589106720835802,0.007016869558863606,-0.7286841026792336,2.674610645858294,1.5390920870739526,-0.23161485414969482,-0.6803251990528506,0.610416113623838,-0.7991312795958025,-1.7003973793933203,-0.3177572301901221,-0.6842758075926196,-0.7366139534665948,-0.10522890217102115,-0.10632159213737695
2012-03-31,-0.9576073649290012,0.5843487573372473,-0.7872732877313252,1.5902086072700086,1.5936723094118588,-1.363133617431562,-0.8841566236980267,-0.2642358178018677,-0.818226774389428,-1.867359792805126,-0.5519623091193532,-0.71230821471727,-0.7031052809471013,0.030723694926850814,0.07559496127530009
2012-04-30,0.8548213499716845,-0.08607551047947877,-0.8124411737550811,0.10342960533645638,1.9759640144268045,-0.5741180513855175,0.13422275393354355,-0.48023492060075557,-0.6100259069775974,-1.2339440174491103,0.23941123701166767,-0.6462847166197904,-0.6670464775668786,-0.05181679193635806,-0.1678648955183969
2012-05-31,-1.4948274753401247,-0.862885464674278,-1.070367517942159,0.7920300357156174,2.075174451702047,-2.265696207544473,-1.8375508185237956,-0.19247530679769806,-0.640482838558409,-1.586569370496445,-0.6135131780540123,-0.6910579746992378,-1.0808123847450148,2.362808928572237,0.037935583279767225
2012-06-30,0.566389436231423,-0.010522465164174077,-1.0314652272353664,0.852371417762731,1.2164810220435105,-1.3974054322537761,-0.6024424367212511,-0.3687282382114414,-0.47893463810560677,-1.1637086612007599,-0.33724230611450146,-0.7550473849035642,-1.0154105908914428,1.668725626031046,-0.08470669747216278
2012-07-31,-0.5980150833085821,-0.8595366637589965,-1.0675413579663862,0.284858338641401,-0.09137566898466967,-0.5056574288091759,-0.4835214914349186,-0.24582704143026315,-0.4337888930143298,-1.1930670531607357,-0.5877866713155546,-1.0486236914712082,-1.226672437027547,0.9889320095037184,-0.41100528848377965
2012-08-31,-3.75778009975781,-2.15042417393602,-1.350431647063434,2.7149139029895797,2.2852137376434936,0.9727184112710513,2.0972045109170954,0.9584996399121787,-0.6188773817357032,-1.9365841689946799,-2.511526399722018,-0.7066489814789858,-2.742151524727094,-0.4711607900367388,0.35222059358935215
2012-09-30,3.3532113115499294,-0.21599339674224313,-0.8647447661486388,4.787867598480583,4.209624238345555,5.9919360712880465,3.8488636433105463,-0.45265109425430294,-0.22059411582465052,-0.6964533777457833,0.22201421210923303,-0.260787158388468,-0.9112855728382385,-4.927218662745515,-0.054175734102024586
2012-10-31,-0.11082565158280885,0.05746524279644128,-0.7431451709712512,3.2688742825713595,2.943900016093702,0.36345143598307145,0.926137826376984,-0.39597780401413624,-0.15748142231580994,-0.6875217902589486,0.3698139567407583,-0.17650327910664118,-0.8364486447177157,0.0684855871903596,0.0344512287542461
2012-11-30,0.494220164725209,3.012375789450453,-0.3409670061037699,0.9364850703007289,2.3308473259685045,0.9938381593872703,0.5687630197949313,-0.6755696566791868,0.021324833052287443,-0.25613802295743215,0.9668891169483685,0.04314106134460246,-0.2591316816629836,-0.4911949867243349,-0.04689952228081403
2012-12-31,-0.07727585066589503,0.24902786973069396,0.27089043129059,-0.7846838547439595,1.9849212505171332,2.8841122796571117,0.0736865483677503,-0.6037442734182992,0.03449758043546955,-0.2671916860131615,0.8751994109370105,0.4697615603387255,0.3372980732716685,-1.0504800790248776,-0.25819759177264506
2013-01-31,-1.516182818202672,-0.900449997576415,-1.1145079812741145,0.22451591846229607,2.0049723029865407,1.1846395183057923,1.1063228828278917,0.8126101919553057,-0.7138517796850883,-0.9152167017930751,-0.8676419684231543,0.09299841884990223,-1.7330638180998819,-1.234530186321939,-0.43703945370675956
2013-02-28,-2.600993976604306,-3.4833952565139525,-2.1295469568563763,0.6407512561523718,1.8681606892373603,0.9964405629148316,0.5795553888889476,2.844233055781099,-2.48523992876788,-1.7062321430586558,-3.40813030847581,-0.11971624309402364,-4.970262191602097,-1.4258217618396627,-0.016878037787351637
2013-03-31,0.21042828965481777,-2.6644733769713635,-1.8262369627288684,0.743482297316398,0.5034569466607858,0.6199751093213798,-0.7928394055511997,-3.2299412507338445,-2.018300622211156,-1.171061120904268,-2.325290059786489,-0.6059853617014538,0.02833967867590799,-0.7615112113485768,-0.02150620522096362
2013-04-30,0.18940029774706565,-1.3195304809170239,-1.8824349592508896,1.0000217035398613,0.4896640052980004,1.3270874837294933,0.3686564066635712,-2.4755609543199606,-1.28831256809786,-0.8342831134559828,-1.5948851526274714,-0.6233639301937468,-0.015123314992439699,-2.091980768128811,0.11874875277634232
2013-05-31,1.0425277903309065,0.961491418420476,-1.071322543858144,-0.7256654847804337,0.6760543386068901,1.9005402185323832,0.9029611641177574,-2.197557623700735,-0.3236233517785291,-0.27910499132087213,-0.15453330057045972,-0.021171596793323488,0.3702787304017654,-2.5073866542585606,-0.14518200984449783
2013-06-30,-0.5350881850872391,0.4547567244499124,-1.4517745272911802,-0.20075992866048534,0.5837279503117854,-0.731079686513434,-0.9374049815054828,-1.6980355985603641,-0.49272865239163144,-0.3900054044259642,-0.08505343089997103,-0.2362117609807923,0.1048084314317124,1.3207859872422052,-0.06453852113757105
2013-07-31,-0.019097680716827128,0.3224441789967236,-1.3504989253529671,-0.20017037600729634,0.3813289763722462,0.27283168497085775,-0.26286945584114996,-1.4133008084721486,-0.3861574261243043,-0.28854186351412275,0.25387327747254124,-0.25500254334752176,0.09247874133680364,-0.27321004641389474,-0.2595111954850847
2013-08-31,-1.1350215160061414,-1.178211753775395,-0.8478694818597254,-0.6416390913309998,-0.579463613335827,-0.7111380273178051,-1.6068603667371661,-0.9062173731681049,-0.7421998395437137,-0.6732791804233715,-0.9441315909184874,-0.9435377374905509,-0.09632608784304923,1.030550716804313,0.012270092591814401
2013-09-30,0.47260585626891616,-0.4573769259575603,-1.633332034527145,-0.19805430681277955,-0.6058599553918353,-0.6355162286635379,0.3746135574375735,-0.8455309551613974,-0.3991269311650846,-0.2495366871904623,-0.47751988141663226,-1.623763294850613,-0.4433050312686474,1.0973211683301516,0.39319501551635017
2013-10-31,2.62425862617943,1.3995159763497322,-0.32897830205535944,1.840650920127725,0.9301503149558169,0.8330438524807933,0.2655095315862339,-1.2357113834516547,1.2351640928105483,1.6399655714941979,2.404554813417971,0.5329154520377485,0.6441714308918133,-0.9188886688831464,0.06762018767497929
2013-11-30,0.589433476224077,2.543622361351701,-0.1774612455970025,0.3479242364721058,0.7984054041036223,0.40897138926584686,0.8687179015625229,-1.1290386566921025,1.6975503615551508,2.1582829358095794,2.6405165425175845,0.4973368889046423,0.7331251672916995,-0.42013020457952666,0.034029748586311255
2013-12-31,0.3756734538514793,2.233052122355279,0.12446147852500059,0.2160640307783674,0.5177455929195824,-0.15421605092524468,0.5562757151600594,-1.0057276161926838,1.917576837642168,2.1393751931473184,2.214970140272451,0.5023831765919048,0.8017976178777478,0.19671402159898652,-0.0534478344434129
2014-01-31,-0.1131702378685627,0.5410915812091003,0.9344610488238532,-1.3931992766434913,0.43474715675556685,0.25702373147799024,-0.33757738648023533,-0.8240527656425158,1.6943761892526006,1.8422922975277745,1.352106687732714,0.9570260195664991,0.9390477882082054,-0.1280067651240132,-0.07320340402329505
2014-02-28,-0.1632661063356737,0.0685062536806922,2.9323987858162126,-1.3324192254925933,-0.46997493735102347,-1.3376215896868884,-1.7782950563943158,-0.6269328070983586,1.395513405955688,1.4881148952131498,0.5095479584032979,2.157713822877313,1.4805651168721605,0.13836979259649893,0.19142207462448999
2014-03-31,1.236767716916383,0.5754944197062377,3.937313702163923,-0.2546156323552097,-0.39348572985030655,0.7790861236087396,0.47009204330166504,-1.0208848359525278,2.367583933261489,2.2415019800548293,1.1259903673727145,3.0304393748381298,1.6380080606767522,0.5549341719003467,0.2594116385135256
2014-04-30,1.48564658851697,1.5696578408040887,4.833542889188086,0.054761084257301154,-1.3204215155042247,2.1837919787562146,1.1551411462084222,-0.9767684672281315,3.808690922581643,3.0773389439534133,2.221856955502668,4.825628807024957,1.7675803599487243,3.4829726471580575,0.47134681279220314
2014-05-31,2.429038937277444,3.0833993717222996,5.578440915709183,-0.3059418174687993,0.3337317694940542,1.6510687242819488,2.7688326472623834,-0.9465753720984851,6.288522049144328,4.0808169414963755,4.148796755497579,4.054080933363102,1.7608580031781997,5.083720360587204,0.06966378731218502
2014-06-30,0.3005973416607538,2.185823706656872,4.727535890027797,0.28382565609230515,0.22926611508570086,-0.30451784423498535,-0.2424706504618213,-0.7969429392059827,4.035482874949152,3.1256841132298216,2.40780802740749,4.02977994170464,1.7685719957595134,0.11194143049021972,-0.05467599634669333
2014-07-31,-0.25673687946991675,1.1802240463311224,3.3029086563189045,1.0636682951121537,0.1776969048173616,-0.4915960114905757,-1.2661339845821948,-0.6464143412701201,2.68483920519949,2.3493603953823277,1.1259438405271853,3.0188905647032263,1.6430705717310867,-0.1600805142973913,-0.023412440624743232
2014-08-31,-0.12396044349854075,-0.04131111426885698,3.6204362709575824,-1.3092716591011841,-0.1541536140641551,-1.0761324988139198,-2.0521052665683386,-0.5254256038627966,2.0353083682045674,1.8784176274367825,0.451587388156394,3.5816162912801697,1.78819412308395,-2.0432013232338813,0.11344953853090997
2014-09-30,0.44762257856823384,0.016266625770440593,3.2024974611821833,-0.9377651492404465,-0.19421847419572433,0.47712564347824993,0.402894949206495,-0.412814874424062,2.056562777162101,1.8222533008096453,0.39013820444194225,3.192457873332898,1.6598686219162038,3.612292844492058,0.04576444325289502
2014-10-31,0.17875145767216066,0.23484150419155042,1.5136386559158106,-1.1405566316922886,-0.31651499912241576,-1.0392674970579412,-0.5955704087159243,-0.3063121805422123,1.8184013020850553,1.6175415709925434,0.19874490116339516,1.569662402790349,1.096040057555778,-1.1813428176890752,0.12082474135540797
2014-11-30,0.5412661385636859,0.550404789266662,1.508059323792142,-1.5028574224738969,-3.4723851322527923,0.4463088954320346,1.296514586418198,-0.21414035392796021,1.798883857420172,1.5467203306382746,0.45957719194539454,4.477689291207703,0.988358325368861,1.5422021395062901,-0.03249148710786236
2014-12-31,-0.25878803693534197,0.21269541053486393,1.2117666408172232,-0.9034246376134019,-2.6392851449153483,-1.0748619846053633,-1.240502100253929,-0.10218201719059564,1.395733315918325,1.289983257414329,0.1942945954284014,2.627909028643403,0.8844585830483485,-1.176751102607673,0.028647792433299613
2015-01-31,0.048687768877686916,0.1526218755932858,1.308461690682376,-0.9276430546094739,-2.4831028778455573,-1.0615000561185681,-0.12919343004783984,-0.01012511918405892,1.213565686564056,1.132711029531674,0.12993102515760985,3.0662830065581987,0.881466535950688,-1.3630139585347194,-0.04194586073793098
2015-02-28,-0.3888243129703657,-0.2738344126056617,1.2735587216635267,-1.380809339703083,-2.097003795210711,-0.9308998574004012,-1.0567513588303943,-0.15511745121027745,0.9264002183552309,0.9162291691321942,-0.18901387876053902,2.4494608813702397,0.8594337268431648,-1.243895366934877,0.08220286898259557
2015-03-31,0.21682745550383353,-0.07516131036420935,0.9154775146501738,-0.9549703938072265,-2.019224035503458,0.1539227315811626,0.8576205947923434,0.9436403403483336,0.9014412903085516,0.8632465767344132,-0.08615607343292409,1.9014544523920849,1.0480492685983123,0.5289362785266896,-0.046696180525685686
2015-04-30,-0.6156947429543901,-0.4010824824256861,0.261805073070652,-0.7398509774259149,-1.6539225877379102,-0.6732375558053079,0.2662195032560132,1.23047413985084,0.6485955283937543,0.671624307969225,-0.43219500753773427,0.6149024821207305,0.6175610488717554,-0.47898375304532526,0.03553673427678737
2015-05-31,-0.09376071224164101,-0.2481184657167913,-0.3762985884199227,-0.7786204529456975,-1.804679695986208,-0.9831741486373767,-0.34517868930358575,1.2828069993033755,0.5886088492566358,0.5841286606784115,-0.38533080996428987,-0.14181124242699877,0.15257864883051434,-0.32871914220129217,0.04271546262296072
2015-06-30,-0.027438667493856143,-0.3714108198504056,-0.44493552340451364,-0.9721530563921934,-1.6395962191161313,-0.1286843402370571,-0.5334738746583414,1.3484020441299354,0.5497579130160342,0.509688938347381,-0.30934663398386386,-0.21763906198050592,0.08062730549529469,-0.13902621913032964,0.16383228411315998
2015-07-31,0.7058627639931695,0.28396161554849314,-0.22119246539501836,-0.6190633327806812,-1.0444367918651352,0.719821147740938,0.5335981931494449,1.141175812982817,0.8066619308758134,0.5855381277382187,0.25720025577184014,-0.09834586019115354,0.1401234115035956,0.303697921726245,-0.19169598860009496
2015-08-31,-1.6670740556542674,-0.4869913568906689,-0.4949049048816253,0.8179265210114132,-0.3137923764932068,1.0603827857045274,1.140430205453286,1.6708022661931785,0.15396478637099975,0.19933783354091747,-0.8114164354056032,-0.5601369532819857,-0.0119830820304316,0.2288954478299448,-0.08723476579877959
2015-09-30,-1.0443072024318838,-1.067293302242457,-0.7725975447256994,0.789517632823408,-0.2981013496677644,-1.3407753310145245,-1.004588455763905,2.144454056231335,-0.20869263294612628,-0.08921906020159025,-1.2616692409821872,-0.7839891215047406,-0.2627042383741562,-0.24049363086187994,0.13051074928060136
2015-10-31,0.4465460232180307,-1.27032597088259,-0.7404831004441881,0.5273233503698714,-0.12094366034182748,-0.4638225584681766,-0.6157070821143573,1.8476824558644616,0.04288441946076046,0.010195199909535614,-0.7708802167222307,-0.7688658024876882,-0.39405003468753524,-0.1549609145963401,0.10382993314909533
2015-11-30,0.38383296417628254,-0.12704530885290521,-0.8150179374517358,0.046635136254623094,0.012376364909018547,-0.8384932217302875,-1.1539587534379476,1.5466067780009487,0.2914316320293374,0.114253308511977,-0.32430441168071306,-0.8143577829055504,-0.5495703873599638,-0.2339460711745469,-0.014957543819618913
2015-12-31,-0.508587719461651,0.18522263992517843,-0.8513154522511037,-0.5361977705539983,0.08296052319683214,-0.7701715729520562,0.368038553162291,1.6624531100843392,0.07044220845191883,-0.08618932663807566,-0.47283437686297125,-0.8268712101555815,-0.673136852266092,-0.24753170293429805,-0.1532540600236235
2016-01-31,-1.510569394550461,-0.8421306954846631,-1.123871048215515,0.34952170542593647,0.024270563144294217,-0.9855010306900461,-0.6111663069787702,2.3828468338134408,-0.8618497631231937,-0.8085815175263156,-1.027805033653,-0.9923818359120945,-1.046681224004611,-0.13311001454792581,-0.1198240128936423
2016-02-29,-1.19123700409477,-1.6542569876749098,-1.2428627263974037,-0.6107852926124078,-0.17422093173344863,-1.1970683773348927,-0.8072418131909529,4.14493495396484,-1.8518488252403345,-1.7392728267595037,-1.4060305597073948,-1.0661229093039135,-1.3340041559135818,-0.06587528965296172,0.09054120769315441
2016-03-31,0.3158007836556608,-1.1808535624676764,-1.2293313226411595,0.3575996054576274,-0.08202099546429752,-0.9210786688022148,-0.5917651026914296,5.848870773209206,0.23789674770106248,-1.5942889506480964,-0.9698576445274469,-1.0553384520972509,-1.3274857941915512,-0.08662991908590834,0.03802739558923932
2016-04-30,-0.02373161903341686,-0.44124678854065025,-1.1134773371804056,-0.0036797445342494272,-0.2980821352147648,-0.6688078035003293,-0.1959863260834506,3.7555412438285476,0.732586697626053,-1.4569013342612294,-0.7030140382385661,-0.9721254742703698,-1.132420899609246,-0.1378170276145719,-0.00124455523220483
2016-05-31,-0.2536559287476177,0.02966701485424414,-1.104533813279425,-1.0315595438179905,-0.5460755022429846,-0.6888738217630209,0.32164662732539306,2.6233546628494775,0.40049556046268736,-1.5789589811022422,-0.5114606379168896,-0.9749434416952643,-1.11621448510547,-0.0630487925763126,0.16388785510511664
2016-06-30,1.6381220530152714,0.5148350149586675,-0.8959248595950889,-0.27681499487174466,0.07736158107223197,1.1771256955579208,1.630274131850847,1.0285734084286018,2.2765399807787987,0.8153158591926278,0.6464448665682188,-0.8379444827388621,-0.8686342926094619,0.11238234093676425,0.019885532287107762
2016-07-31,0.036515315367010734,0.734314890371462,-0.9758309613220635,-0.14560117756440655,-0.4062421921707745,0.45187800898479674,0.891577291575238,0.7857031009941525,1.7276499044579596,1.018974279557456,0.9398859413520088,-0.9135911801630798,-0.9906597798682965,0.050954986842201566,-0.05539222074401752
2016-08-31,-0.7820472351506921,0.5661008246486882,-0.7544946758148114,0.5105257032238563,-0.7703733049739271,1.6499906970936142,1.2058124359002769,1.0292476150196688,0.5930777597597836,0.08343196977035697,0.022162167682047273,-0.7011445083775898,-0.7230308624402584,0.15538229732825698,-0.04709390374246576
2016-09-30,-0.6754772597150748,-0.9616346316749659,-0.6443088394799508,-1.2368150998944263,-0.6323186547607538,0.007349533767142758,-0.8351939595256997,1.1764171189354626,-0.20702724986534923,-0.9209558141507183,-0.6660459014033498,-0.6074489081608683,-0.5908013527428803,-0.06064749106763155,0.07304130538591946
2016-10-31,0.6471001511325057,-0.5423355032130105,-0.6791390266623228,-0.43205926167918124,-0.4996186501034776,-0.5742930714613749,-0.6595753906460424,0.542341593224394,0.4898292401559329,0.548086685026147,-0.05940700879492069,-0.6351173709598237,-0.677043043736027,0.062152270698564625,0.06706999940638798
2016-11-30,0.568926509615064,0.352750446361465,-0.6670893003145746,-0.5345058606749751,-0.4334715477008907,4.537314555425483,1.6569869130874177,-0.01497049022256282,0.9510597577900715,1.6536569622819999,0.3391239934943164,-0.6416932050405874,-0.6915803192624982,0.3815910305567091,-0.10403072822782475
2016-12-31,-1.2196811605631699,0.012901254965892828,-0.7334041032559557,0.21889186745401773,-0.825487394009092,-0.31002027031500473,-0.42674972176540865,0.6141136920797691,-0.5107798360421234,-0.7251598453017997,-0.7583775676664203,-0.6875115712593973,-0.792114951738876,0.2872330862196191,0.03696072882143686
2017-01-31,0.3075472643585808,-0.22572725787277592,-0.3669141075860478,-0.02743519765081359,-0.7580935515576503,-0.176049962608884,0.22095563671991958,0.1854402520177225,-0.20476112941172103,-0.010343807382666005,-0.191258190843638,-0.34957242968005625,-0.3250414612237072,0.05475969838218547,0.15216670359464848
2017-02-28,1.4989737261801646,0.4496482994805887,0.35719413849212706,0.8548771417390931,-0.14437640214874675,1.3969972525075711,-0.6819549189190348,-1.2667910784929037,1.3204027754454737,2.8156034323305996,1.4434430782238397,0.14307972801501764,0.3796646610349495,1.648633217336248,0.09105147853254024
2017-03-31,0.7518869975743109,1.8824388028564718,0.6455088615380268,-0.9766996597936266,-0.39501937440725543,0.8695556534450299,1.9152263565328824,1.95898315311709,0.04771984274028996,3.0008196166436774,1.8186156222023804,0.4179705827794663,1.0765881778115822,1.236166016818478,0.04579704610129996
2017-04-30,0.2953410594915185,1.758780486997406,1.2636623278683767,-1.0730934636599778,-0.4617892271363085,0.5511386855914923,1.394285295928328,1.1477370754868963,0.33864883058282014,2.331763669079656,1.5938465974078944,1.0381747664166687,1.7355980790352536,0.8368710884245371,0.027593394330653533
2017-05-31,0.07616096173198836,0.7490271240528983,1.9493895082591859,-1.5399783944826233,-0.5007179178634272,0.06595220720099369,-0.6319062765454042,0.7056435163860523,0.3691635997567708,1.7395192406307218,1.245787251581886,1.7720385430159882,2.387571299881427,-0.28616459947738926,0.05447640332107676
2017-06-30,0.34944677357674936,0.4741857074847051,1.025083848826758,-1.896851686087796,-2.1222784081318116,0.5310126918142621,-0.0654253832257079,0.09203168390520902,0.6480779694139693,1.533067786672029,1.01640578458186,2.5777926464695042,1.152819058498046,0.6242501130564329,0.03188675947589385
2017-07-31,0.11753077940291894,0.3547982206446255,1.0609259702747562,-1.7532316472181961,-2.0564737907605752,-0.24107177801597918,-0.5070612620503927,-0.33114086170895535,0.6068731136005334,1.236741440454588,0.6029265025450428,2.3798350333469283,1.1042237186031605,-0.9241242417084252,-0.1276388631292021
2017-08-31,-1.4979594472570787,-0.647007480662693,0.6780397004105917,0.18397722466355945,-0.8142043960462186,-0.743003929235434,-0.8842222103723238,0.8498308207664721,-0.8927643872914334,0.09527078487660909,-0.916002015350148,0.6587262368432001,0.8693658489710477,-1.6830310046383243,0.07039653203162034
2017-09-30,0.5915253323799442,-0.5198301324698481,1.4798114430210054,0.41106557423243084,-0.8745041569101042,0.9353521721967462,0.3319546493034386,-0.04141740181779942,-0.28083349890241593,1.2975200213532252,-0.3534050800516172,1.4446271783514237,1.5162080327389265,1.859102000115112,0.27552386797197137
2017-10-31,2.8771404694608163,1.1133640012125867,2.892766781682215,3.047425376223628,1.3031351557257855,0.8724654943263709,0.9592670808579037,-2.6650834775576016,2.2418447816628695,1.9372667050335741,2.22592106298279,1.161500068007965,1.9772271673649031,2.9960867638512427,0.455419586191692
2017-11-30,4.282910826756706,5.117433318240879,5.831513456343415,2.519983991823652,4.2121979218922405,3.272572721035099,3.875687103051471,-4.119388293902784,3.8054997114645315,2.294933933310338,6.214387349536539,1.6151564878677382,2.52610429516085,22.681103957376624,0.04827054867319938
2017-12-31,0.027959026298045628,3.3017903215070397,4.7273109240853834,2.4344526896984946,3.224254443196624,0.25767121680944016,0.4298801147520155,-2.750625673838711,1.8517047809393128,1.3661239124870501,2.737472583238167,2.084117521362786,2.766923233771941,0.5972829756681494,0.1758906664636642
2018-01-31,0.9833898649779658,2.2500903642187473,4.120319299736648,2.1639789132152694,2.5593184831182763,0.5325048709011452,0.7101178210083803,-2.2148761947894435,1.621402676190693,1.0986270488440877,2.374115663646594,2.527431187640207,2.3713636769534046,1.5867402304014087,0.08865683058645969
2018-02-28,0.21982033306741913,0.5945029438987438,2.711932707736481,-0.5552488855092673,1.2125944653615617,0.16764670027278203,-1.380143142865162,-1.752162821050341,1.1513554343982477,0.7679325839531551,1.4326602210073447,2.736794110749443,1.5537902886054662,0.5742605888626837,-0.11456348991771158
2018-03-31,-1.5334998902754928,-0.10955631994944968,1.4825018520393956,0.9060970427405678,2.023033970991761,-0.6245871383045055,-0.870588452315327,1.129957464867022,-0.4827562071032224,0.17256389316416937,-0.1525559486674585,0.9097899230055323,5.956290146589431,-0.8972460454164758,0.10869524154927958
2018-04-30,0.37868068282468254,-0.4494554597869057,1.5682879063281765,0.44668025594589744,1.6305563285635638,-0.4056518938881213,-0.8680143622105669,0.7267478476427857,-0.25934605775629554,0.05925713024765843,-0.17917456762842768,1.1458266126255006,3.608110351284465,-0.46533525466527825,-0.14266878487396076
2018-05-31,-1.6405858907181632,-1.4287799236219807,0.876292873401986,0.6786872120307126,0.33515857434812485,-0.9003096306257083,-1.200344777795999,1.1308528623006227,-1.0529636439659258,-0.528970437189092,-1.1171900296994408,1.3422429042824473,2.3596598414435004,-1.0271573652622368,-0.2500369794804436
2018-06-30,-2.328929450690295,-1.868833999401687,0.03199459959751619,1.4218614138358296,1.1020906263550783,-1.0657142171168983,-0.6292937659831729,1.6607312655676052,-1.9813358526502003,-1.3792754125849362,-2.1114357609961787,-0.27527650007434595,1.2213106843028338,-0.8114617526294287,0.15900642873910587
2018-07-31,0.8181601150401451,-1.4830738406539663,0.29556165620678,1.766156423297929,0.966546267784089,-1.1249533726453922,-1.2121958840704965,0.8942335832465647,-1.315921153766132,-1.0615195448641732,-1.1376425351270434,0.05309617735498614,1.340394502308013,-1.0288691176352804,-0.087902738526463
2018-08-31,-0.92014994365136,-1.1618105260821527,0.34949607876585076,1.4895369040626676,0.7350522934118215,-1.146506990691579,-0.7517232647207488,0.9575895741655452,-1.5615383832448007,-1.321972217698267,-1.1948778018708497,0.20939744234481486,1.6372268770004443,-1.111360087175304,-0.3093166350197743
2018-09-30,-2.4060035533779542,-1.2922335643774583,-0.5594743951218164,1.791006898818252,1.2621100895147832,-1.1213658721354811,-0.9172059876830849,1.4581095628810365,-2.290012011487679,-2.079982632187731,-1.9496765856875238,-1.0906049715426118,0.34960899805654316,-0.6210438089460766,-0.03322564762832039
2018-10-31,-0.41390130714920953,-1.8944498980694788,-1.0868316065445072,0.33530120684434855,0.761624756417507,-1.0171056766682043,-0.7170454075509598,1.170155237629294,-2.1178513702085464,-2.152102413755196,-1.5336557493682783,-1.620296196852517,-0.9134131617153469,-0.3180233078467145,-0.043554414410399735
