MRPL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2019-01-31,-0.9640973582595805,-1.0258642670013909,-1.3451645634937548,-0.6497273291742515,0.32221633143211786,-0.9210357873245515,-2.624489791955004,-0.07859353242304194,-0.7192490546100639,-1.4251507493262041,-0.66677260435007,-1.0702161571133455,-1.4807545057989373,0.2941170604727102,-0.04060708271002382
2019-02-28,-0.2507911991146555,-0.5629148241205918,-1.1906082630165928,-0.9320890037033182,0.21761139971196586,-0.7402173134398267,-1.4330953247421685,0.26225915090871565,-0.6796143964598232,-1.270970370751545,-0.6511692608713232,-0.960469052067041,-1.3563448275650816,0.202001765964689,0.13141864815285922
2019-03-31,1.5525113916757578,0.20273778193655634,-0.8439065138951204,0.7545148788444958,0.6519095003734716,-0.6195883075316231,0.023121856580875996,-4.8427496005218105,-0.17648585161391134,-0.7717573945212126,0.44764117030109757,-0.6457841977013119,-0.32682072320553285,0.03320395486382838,-0.0335303391986796
2019-04-30,-0.1791470129333762,0.7151889663323888,-0.7974703425188346,-0.05087668607600887,-0.3904930278413558,-0.923662955726373,-0.410930398204236,-3.000519158371493,-0.16533704148831158,-0.7230561393884716,0.3744005724510079,-0.7299661488202569,-0.2800993124490484,0.18848245408215125,-0.12669528337490335
2019-05-31,-1.1267349408922533,0.24981813143730638,-0.7010208584704171,0.9499571373108066,-0.1022444620040773,0.5098675281210514,1.2790148109301838,-2.0938466662803044,-0.30491705705511407,-0.8935181990676945,-0.4523520134483681,-0.5919076195624162,-0.21975701671931533,-0.6130809085035549,-0.04689622420936123
2019-06-30,-0.1801850853608127,-1.1139958161358747,-0.4953831187156799,-1.4004495466980051,-0.23846361687966786,-0.5473916392764135,-0.1459358218546021,-1.6279732652693526,-0.23408859940315446,-0.8353883330581581,-0.4900808636102561,-0.3971524948513963,-0.11695132124504241,0.10347902572945517,-0.009147672936787072
2019-07-31,0.20805978603873967,-0.8276343365551883,-0.4458439147275313,-1.0429768458061197,-0.5396881961219758,-0.8718965841850073,-0.5706809307760111,-1.3274812156733535,-0.10586533828577688,-0.6890806773433296,-0.3241612669762438,-0.40073423658391577,-0.03707281328079152,0.2687828638486485,-0.26428758320228607
2019-08-31,-2.6225011261914557,-1.9180999548808422,-0.8448058031472517,1.4285442042674172,2.12259755687976,-0.8994865827320933,-3.0158072652198538,-0.9883247250486585,-0.4681852197985637,-1.1482909629683227,-2.363938492833249,-0.3911030936677704,-0.14929372461075452,0.8721498777267873,0.054009949141741294
2019-09-30,1.0433061182014043,-0.9165387202038641,-0.48169238833182537,2.276069622482317,0.9103732605641198,-0.43519977917942054,-0.4932208681534457,-0.8491256260375739,-0.15845730417690115,-0.7801359735795277,-1.0029197843508901,-0.21187583666849177,0.056407778113130004,0.5410984777406541,0.11938541667911005
2019-10-31,1.6345749001026582,0.21115063966816658,-0.43894113806640517,2.998099565479192,2.3636054527386525,-0.21840515872565164,0.835064129175368,-0.7513709308744552,0.2531290661562982,-0.308694569219257,0.8855026580158317,0.01166689951248516,0.17404344177837006,0.39027415418147543,-0.13706658452233647
2019-11-30,-0.992924615376546,1.4839729561506603,-0.47164357266009493,0.7899918594907385,2.1104967813238775,-0.9866987565186208,-0.05381454403057106,-0.5579721780123736,0.12503752668453214,-0.5519762065814614,-0.05166576294639197,0.0835696195335164,0.22314923900813766,1.059449479777634,-0.0583318691825817
2019-12-31,-0.19609984119548926,0.37811340294797324,-0.6258262078914116,0.756079562138767,1.9432784060669346,-0.474232938992454,-0.3867110791636819,-0.40943194387236587,0.08342647664386567,-0.5679715939287767,-0.12383026982622625,0.02290711805576391,0.21419461693849745,0.7103509728349724,0.024177001783686536
2020-01-31,0.7144370480761484,-0.43353589259017494,-0.14506938271913383,-0.4366015810881165,1.881082889099384,2.57705277321877,2.074382734969716,-0.31256020411339047,0.2924403707797131,-0.3122743132183593,0.8012965186544055,0.44193666547174115,0.4454877999005357,-1.9587699407600434,-0.19214160297493005
2020-02-29,-1.5569386083539807,-0.899600022004379,-0.698160990423695,0.2661244153847555,0.8465121382193471,-0.3459170114353919,0.7685332585849457,-0.09637650304382905,-0.542024820383804,-0.9778773350862118,-1.1370296329372584,-0.02707028378062853,0.3293475327486724,0.5221501502589679,-0.49559137919414276
2020-03-31,-4.461922778415415,-4.763663608168301,-3.2744758616358327,3.8701827045547263,4.597273410394777,-0.08623821629862477,0.5509544975503623,0.4667523116942991,-0.5524253848932891,-2.7546105715125098,-4.59945903541896,0.2983952563153289,-1.0742915693357915,0.5525838262235933,0.337705662617856
2020-04-30,2.9645948948277967,-1.2554955094692446,-1.8141724065343021,6.064668649371491,4.96041368811964,0.10744806341273669,-1.6596250429315313,0.4744165321618914,1.9277643838486822,-0.43425553558959823,-0.4062369516758166,1.5604943963775628,-0.5141571257546143,0.02818715773010234,-0.12280332038452364
2020-05-31,-0.45823280168632224,-0.7378083936100812,-1.6695982032829089,3.649382243348981,3.349579791087727,-0.19175522758347024,0.15163357207705144,0.49180626102330033,0.8567959625068995,-0.6913385043032054,-0.6767824231445376,1.4948152645916113,-0.4640559771638954,0.41011325827449574,0.24451630556708512
2020-06-30,1.8581551040088635,3.876014377694698,0.04292630295293366,1.0526977183198265,3.2156014009382914,3.091092639506768,2.9018834102808047,0.5318700032210815,3.4141330929371367,1.4662025781992667,1.8701191683271654,1.9424818469395655,0.08079707211876318,-3.0870352364266953,-0.006844653689965484
2020-07-31,0.15646600124216656,1.2219611427392292,0.09171500684832175,0.4136212987195616,2.5819031667798806,1.5933719444046284,1.9509341512111618,0.5866481575350531,3.050167737807726,1.5272143364122173,2.097256955534076,1.7398386363966107,0.06949180004091284,-1.5909727622793048,-0.1319627648518961
2020-08-31,-0.5888018822536764,1.076563796435902,1.0017459422523933,0.4119718786313381,2.1330165354765054,0.8348151447094507,1.9646081739015906,0.6402619630833117,1.4433814833819663,0.7675956567849895,0.9275368649431671,1.8208587509655219,0.341519772287159,-0.6834139011972402,-0.21611501788962478
2020-09-30,-1.0520225362830788,-1.1891772308532924,-0.7332182620971164,-0.5089374414594129,0.9317057622725213,0.043995988104599044,-1.1883797950637733,0.7084085582976147,-0.27573979018885314,-0.25653805744037333,-0.8841625448771157,0.848023623830236,-0.28202533221760645,-0.055077034529415037,0.11735060321721236
2020-10-31,0.9325309779647629,-0.536001345412483,-0.7227703770683315,0.16793108762246367,0.21232453595388404,0.25872125004812657,-0.6427839786790661,0.7808516258940457,0.8163870156466707,0.741019651575556,0.11421661157435255,0.22993224390647907,-0.3475744913576707,-0.31389192900380714,0.02054866822738776
2020-11-30,0.3728465791632437,0.2162081356999112,0.20279417427660887,0.1279446138780248,0.08469109156690457,-0.03599987471190639,-0.6153999853558015,0.845140555869757,1.1213524346159875,1.0976969491074342,0.2728911757419956,0.5957477943542091,-0.05034451469805675,0.00877937467242742,0.1837329896323624
2020-12-31,1.296139842661098,2.0665135019416723,1.8854184300380616,-0.8072176296606063,-0.16439873315008757,2.458489635964843,1.658811239113692,0.9305947469206427,3.368845620844105,2.3878868831288584,1.9390933469818277,1.4061454180474873,0.5567787527578628,-1.4978954172385617,0.012614042516096664
2021-01-31,0.2494481324191181,1.4229590232818552,1.59800080632386,-0.6378320182399977,-0.1982245735527995,1.467386008452706,1.1315832756963615,1.062072802756863,2.9168096186850847,2.272107120273851,1.8988440952893912,1.2576559067075967,0.45816606571332197,-1.0166242730574206,0.11685409922172472
2021-02-28,0.8131855982349938,1.7006021764289603,3.9775256872634257,-0.7600308155216772,-0.35091693618902214,0.5838623426031042,1.0198731641922754,1.355947062339051,3.7032759151410573,2.77033450458156,2.33637043322909,3.344810184979784,1.7140399557775516,0.04510231790922653,-0.037883317902301365
2021-03-31,-0.1002938371550964,0.6657149551630228,7.292330235980901,-0.8522742036204315,-1.17173743280845,0.9923699900012306,-0.27590808948879575,1.3322357303051,5.980206198505071,2.234363553370214,1.2083646733209117,10.746695426782663,5.124141767530157,2.0952735238941242,0.10728915656423181
2021-04-30,0.764123798836429,1.0115483401458218,2.548952240693734,-0.7433028584146029,-1.1566345148091108,-0.05752994770992685,-0.6665035781119131,1.2750150147844959,3.5729761837100726,2.703885693802826,1.456340594906447,2.531435267080939,2.1317478554811813,-0.01775382483979091,0.1299121342402095
2021-05-31,0.8492536455321718,1.0248221698280955,3.496254063989931,-0.6920071885546695,-1.1522202511853863,2.088710573529272,0.9855244675190633,1.1686914147457073,2.6822073063411485,3.067977537878921,1.6960707637614114,3.9615402236148642,3.2282408560456064,4.357723840392465,0.040781384558625934
2021-06-30,0.28630689735541426,1.2627879966195112,1.8307881507953383,-1.1224925899296057,-1.3359079354212224,0.7354499725876916,0.2601487075562021,1.0432381089198595,1.9731566315744062,2.759979224651969,1.3695842751437792,2.1185040562452673,1.6789546548604715,0.6641942384137645,-0.13771725055720058
2021-07-31,-0.731019487885413,0.26137644395288223,1.1877986396309006,-0.20921118604965722,-0.7912792204850148,-0.7387043423917109,-0.4041146128000181,0.9127540740107587,1.1944711386779114,1.8210389131150375,0.18099043942188384,0.7941454984796367,1.0609869297317573,-0.43630189592637353,-0.03993685318925881
2021-08-31,-0.15339909544598265,-0.395460117474953,1.4074124360943172,-0.7305536974932394,-0.8727033186039292,-0.9380225843704403,-1.9932751290587336,0.7754605378761847,0.9044388363352934,1.476970984660873,-0.11962453488877837,1.0841301528880696,1.318761729058404,-0.6436428881195466,0.08370751624458732
2021-09-30,0.499825856312766,-0.2716325362665066,2.4599935409843963,-0.48209776640252855,-0.8389128093338263,-1.0406463653722968,-1.7439113210066277,0.626870202812661,0.926136506687259,1.7072188110465758,0.14460002458608803,2.2682135105541796,2.436522225924951,-1.3415011754786617,0.05113268191832389
2021-10-31,0.30356627821247717,0.4240295887599631,1.839924701491094,-0.9324844911241678,-0.9095750751489058,0.5914992306828025,0.9604691828316847,0.47091038777658867,0.8647447995273915,1.789132912489783,0.291475951407102,1.7898617982219327,1.8180449793372369,1.2761165338748304,-0.10163737715499653
2021-11-30,-0.5648383928737828,0.15956088118108117,1.228799184210839,-0.5120164168674666,-0.9529230945376888,-1.4012566607505563,-0.6666297359439114,0.29018304369109205,0.49899509246344403,1.2264777402067422,-0.23663582104981237,1.195568144168048,1.202986658155996,-1.0948008839180376,-0.02971647232847689
2021-12-31,-0.15649628488295061,-0.27075477076658955,0.5305757608861915,-0.7206496722508432,-0.9706179731532185,-1.323666625688744,-0.7945784831061573,0.06604444129882432,0.3307734267520894,1.0202294048188079,-0.2508262650160337,0.36203123344012095,0.4972233435808266,-0.4102865655686175,0.06294211995679731
2022-01-31,0.37882341429376254,-0.22519132499134156,0.6114977591883071,-0.6303805735248936,-1.0856107089291516,-0.6171323420291935,-1.0304084897351713,-0.24030899917894055,0.36048241183427043,1.1839697569992027,0.0883428296901339,0.6314707337220761,0.5927472882558475,-0.1079196645956483,-0.13259812144152397
2024-03-31,-0.6846333842820779,1.003941341913077,3.131337781799353,0.6408333810562754,-0.2616037213400049,-1.31338217951961,-0.10289317682881546,-1.3867628426593865,0.9292732600912833,0.9650380865052731,0.7401126157106458,2.1631761673851777,2.879469071660974,-2.4015866667756036,0.13504591662489057
2024-04-30,0.39338835732846156,0.4597278992105835,2.251727356353706,0.20970835454683287,-0.3267760380547887,-0.9437906280186954,-0.5268651986198313,-1.4408561455822477,1.0914250454223728,0.818911200752568,0.6556297827646107,1.732930540408526,1.656793798395588,-1.3133256815617462,-0.20811611550047826
2024-05-31,-1.9920605478462525,-0.9643944843558279,1.2064776226484648,0.7756901715182148,0.7077658822595918,-1.2091037399203326,-1.1038821682030022,-1.0608408032133856,0.4560684388940186,0.18989111450026006,-0.6704006364877794,0.2930162154272075,1.2532724431031195,-1.3133114119352347,0.05357226091530536
2024-06-30,0.10964062088156218,-0.5835394484206381,0.8178239975943742,1.1565185166449443,0.7818160414593937,-1.2934355832249378,-0.2760090010697379,-0.9632715717255227,0.5428344809710479,0.1930235649665372,-0.6578090733574655,0.0930875773001237,0.6997422067299701,-1.214738668581403,0.028380811537859593
2024-07-31,-0.05389720875949758,-0.9093913225657725,0.6524796981751887,0.7001275101415144,0.3901126956480104,0.7536300446501834,0.8431942931732561,-0.8402202620813805,0.5603217112799191,0.13696241552210198,-0.6163255482162477,0.16403978903518043,0.49347745690670025,0.7087471286201457,-0.061393057577151675
2024-08-31,-0.8394374988893294,-0.3566824115500032,0.17498271165660773,-1.1534870370524262,-0.14826446302263285,-1.3340076677986838,-0.6288472102063509,-0.6554243437478983,0.35694253363433204,-0.12455658605217901,-0.7980372522997544,0.07679705943323416,0.06337257628407662,-0.8127324278590211,-0.12950942799308524
2024-09-30,-1.3334620089194773,-1.0425318947501412,-0.08988614438209579,-0.6286241505641467,0.12887114726363588,-1.2703706152885674,-0.7347133621913758,-0.41248340530544153,0.049241934612922436,-0.4864746461787833,-1.1972754848670522,-0.22998787892638303,-0.07977996302184766,-0.6077955997477966,-0.20940587342567937
2024-10-31,-2.0642713051975328,-2.077292941810392,-0.5567696127777588,-0.7010365751397103,0.020312777045121678,-1.0165361370955572,-2.391145077348874,-0.03118539241288954,-0.3625432188970279,-1.0253731481321642,-1.7032823689786762,-0.5974695095607352,-0.5841580309427037,-0.21836086020047504,0.04499303457322351
2024-11-30,0.023444122890482526,-1.5982443565319566,-0.7142929289340844,0.622990550963302,-0.14249560027423364,-0.1974484323546298,0.9425822275258723,0.04025465997639516,-0.3331774623195889,-1.0121379394351033,-1.3840560957353676,-0.7324613099289936,-0.8652082816068111,-0.004516913209835076,-0.04060365655648104
2024-12-31,-0.6148532636306749,-1.2299411759834524,-0.8590815345541267,0.6335171227721683,-0.43330681282851446,-0.7933262625054556,0.3356936500316133,0.26060632323212685,-0.44542682900131503,-1.1709608004649095,-1.286108682587555,-0.8703698949405996,-1.0598249168077283,-0.02592725206790379,-0.13629783276813448
2025-01-31,-1.3470944912051184,-0.9173939379296935,-1.1997672489337556,-0.3036124766503641,-0.6278677832083545,-0.5327464924500367,0.5124072845204414,0.7652113005755856,-0.7091220956518434,-1.5796095939733683,-1.4313582922008379,-1.279561016420541,-1.6526249265301343,0.10676319789870628,-0.20213036171539348
2025-02-28,-1.732651372852474,-1.749309269634841,-1.3979812536472327,-0.5541545121728876,-0.32612995010563084,-1.0190289551576321,-1.9867658587685462,1.8251625846462631,-1.0249973638597378,-2.145538247303747,-1.6647432387562218,-1.4637549463575348,-2.1651907234799737,0.3293178335159589,0.23956748343270598
2025-03-31,1.4885077437983139,-0.6945726090666324,-1.1956848761691337,3.1336204344739023,1.8900725227669446,1.2707923259595562,1.6360465029078564,-2.328099908318674,-0.733945236461182,-1.5648764707346035,-0.5051162611674811,-1.0827566840934701,-0.9097668113223903,-0.27395569648536733,-0.0017122654471902917
2025-04-30,-0.2794668151407849,-0.2320110264231412,-1.2142203822219475,2.1931273011460837,1.1698833427933222,-0.09814823234438709,0.3404963351997438,-1.8195617999753881,-0.9010702810538641,-1.6801210690596426,-0.4478617529028705,-1.1159501274196455,-0.8661241685894243,0.023950061832204765,0.0706853013709598
2025-05-31,0.28120018872906877,0.7012554555900868,-1.0407030798376562,0.21698969145237798,1.1611582859137124,-0.19916884159895806,1.3275765672627409,-1.4436545651385295,-0.8678786199298684,-1.449882290957315,-0.05205710147500078,-0.9949698295180909,-0.8842614270756284,0.03463250605988637,-0.004941374845550083
2025-06-30,-0.26545969586194784,-0.13032932971515243,-1.067538941689174,-1.3038653900328059,1.0666501721216086,-0.28251618173470555,-1.2646121050142591,-1.0930253715702951,-0.984683498098044,-1.473697052233471,-0.03646028361560232,-1.0180132334478111,-0.9219261643594673,0.05537011218168647,-0.12799512196734128
2025-07-31,-1.1001669514196346,-0.5217763736100632,-1.1353050364316717,-0.19143213633229167,0.9715674771322549,1.654622491148385,0.9700007812687846,-0.7903646128571272,-1.3198303648165755,-1.8911919210886905,-0.5480995893067019,-1.0698360757496226,-0.9496185662144073,-0.3822650899108814,-0.032969576244076725
2025-08-31,-0.352625885056617,-0.8346292872023242,-1.081951206081075,-0.8611107891780814,0.13627437585886723,-0.8826965694786314,-1.153361786249039,-0.5280827424684426,-1.3333496845162889,-1.870468829717003,-0.7125941297803071,-1.0910159751917305,-0.9297238859083656,0.23078463039110655,0.08458396727852972
2025-09-30,0.5272005793738814,-0.45324371721071016,-0.9237245482480733,-0.11794795923130198,-1.140447339961474,-0.5020352874099915,-0.3549445425015492,-0.32220411367998225,-1.068794149795817,-1.4648714034828634,-0.28883611240246126,-1.0568541218179393,-0.8923923443221163,0.1068481761244321,0.22562559538487217
2025-10-31,1.4960265117878955,0.8252321891592111,-0.5641394165338962,0.2785118792231101,0.008074592756927908,2.3602528121110207,0.7957652356572203,-0.146584378015126,-0.471364425954292,-0.5993146520872931,0.6431285302808701,-0.6000017785955784,-0.8305903817635436,0.1678946116943312,-0.05141982061027903
2025-11-30,-0.48187475321391204,0.7480849331181568,-0.6160639229254625,0.40583867854333655,0.030329363903009297,1.3002541355110329,2.6362498009304365,0.01370844041848406,-0.5755291298804813,-0.7829540126867941,0.2958676454192952,-0.625867681439931,-0.7720389414426319,0.06457444884405379,-0.03889683798408469
2025-12-31,-0.34362746721851434,0.31553635517660006,-0.576708823020075,0.7049357011703621,0.011044714370664854,0.11621549419161245,1.0343722549428265,0.13673039662145592,-0.60373028727539,-0.8955625900729854,0.08813191791093791,-0.5686710855350339,-0.7150074956903711,0.05903554540778597,0.14946960979934207
2026-01-31,0.9958543615530978,0.08111043486078273,-0.26717530240007287,-0.24193557164989002,-0.42415420121819736,1.7611138189882036,0.15164848119664398,0.2168552469220104,-0.06504189431756167,-0.20934252284915872,0.6010209840706624,-0.23391592349364437,-0.6500551817355765,0.403828658828356,0.10787801928573178
2026-02-28,0.7969172456695167,0.7720134222642379,0.18040217032532035,-0.5302738886279039,-0.7241124548242491,0.857325308775415,0.13383717611333912,0.2588607026751561,0.7233197874416616,0.3979575528892491,0.8863680637626274,0.2977699368682302,-0.5827924883358296,0.5100943724488617,-0.0017813975954030794
