NEST IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2005-11-30,1.9233691709658869,0.6947269895791404,2.4134776385402,0.9564991995392151,0.2877974216184146,3.977708979024052,2.4138112645144925,-1.2340807472691884,1.1929449787589845,1.0156837883943306,1.4315057120806918,1.0583863018449324,1.8120639797689304,10.589144468425784,-0.02760103579449884
2005-12-31,-0.7460008488780011,0.36185713629101923,1.7234469325062955,1.1876077875065758,0.631809901368985,-0.21484641340426533,0.7070460050492232,-0.8702044290407134,0.7432630847580909,0.67237351477608,0.3636256847638908,0.6099731539820263,1.3947887758390538,-0.24783799071285914,0.05060944600427363
2006-01-31,0.6453025065170171,1.0236844018406368,1.9647438403110742,0.9022667415770195,0.5410889203563662,0.700602534788707,0.9945499873774344,-0.8476619537451636,0.842313605058721,0.7561194603804122,0.5653375592402912,0.8251555930768532,1.548666155241424,1.0637675893977374,0.07283061031249996
2006-02-28,0.9765092797669276,0.44044010221898067,1.9877643860694423,0.04849749578941746,0.4008074771445584,-0.6372883640828962,-2.2838060231181645,-0.8181728500789874,0.9147190946619495,0.8085448596572236,1.0313497163053935,1.005951550945805,1.4711049090034072,-0.9398769550149497,0.08693269816442152
2006-03-31,1.158540391064722,1.5112114904210938,1.8911928236000353,-1.2520385478462173,0.47902816785444063,-0.4154604744862242,-0.13178690613462007,-0.7723177151799154,0.9500674610517473,0.8218960690985263,1.4442620091743232,1.0028998904120736,1.279924009651756,-0.5580984746258099,0.09614386055290235
2006-04-30,1.2621908982161676,1.8271181042803257,1.9910947966705241,-1.413549369409833,0.2148009395008519,-0.5982188896305956,-1.2408702717115339,-0.7274011673650194,0.9771392482877067,0.8608927665034699,1.6892761892170927,1.3760895397092634,1.2334215813254519,-0.9654714427402754,-0.16808377413118245
2006-05-31,-3.3793299730689657,-0.561733080114492,0.7177059543441053,4.079189728072354,2.681177217942263,-0.8449085883654509,-0.584782724496942,-0.2725252654337219,0.18185385421609815,0.20516705617180803,-0.760881178344081,-0.15422293301878623,0.5822631627058186,-0.8472398188978467,-0.07631392912970203
2006-06-30,-1.6460747307789054,-2.1486571812859077,0.26782459472825254,2.7169236062277737,2.9138062211923126,-0.6669631137037199,-0.5318406507315231,0.020335905859847018,-0.1902955429620892,-0.1299494514829842,-1.8458131101206752,-0.3788447795263459,0.26982181661102267,-0.5304858068999816,0.0034071583216141346
2006-07-31,-0.3214541578875958,-2.975858422941843,-0.07017531306431306,1.00540130576266,2.368715323774744,-0.9208751055273604,-1.1416585597675932,0.14075674910151667,-0.2968818045597343,-0.23643166424012668,-1.8367751907004233,-0.5216800605292756,-0.05686125867696059,-0.5325651571773028,0.05980042330278727
2006-08-31,0.5180522058821019,-0.8226316970462197,-0.2577748188144367,0.47951063557087137,2.010797617373478,-0.6974074438825059,0.0955322060058183,0.1698059062038733,-0.24316252480133402,-0.2203279463858819,-1.2077952374444587,-0.6054540295205685,-0.28357663921873516,-0.3570885352147246,0.002822999898684224
2006-09-30,-0.38908891811811386,-0.11730849756482764,-0.30291285254850825,-0.501135798114415,1.511721239331928,-0.6818364104191278,-0.2772647498336214,0.3255087205841469,-0.3890047135168675,-0.36748502955362244,-1.0299983919240243,-0.6035349476787427,-0.33378630893215017,-0.3379431800599322,-0.009061795065899573
2006-10-31,-0.6038673898036505,-0.27509543792137664,-0.34063793426165156,-0.3619649549108007,0.85692932694432,-0.7362797427282622,0.1562200409173674,0.5825955456360525,-0.6372968857420431,-0.6174254850151963,-0.7508125592530818,-0.5615266525649721,-0.3776292941670971,-0.3978797034931121,0.03631345831337049
2006-11-30,0.13728183823850368,-0.4992781860526822,-0.7553867544402282,-0.7168577311304126,-0.3150462277898532,0.9048333662845809,1.2854021931139201,0.7072309229384102,-0.6606470782331461,-0.6843938743605348,-0.31798280563096737,-0.6173284102437908,-0.7802786907004201,0.16102062751228688,0.03839036457029299
2006-12-31,0.1787426799081115,-0.16589692257467598,-0.545842071569137,-0.607390157656812,-0.9869612778487078,-0.861878676131269,-0.4169046315831542,0.7365270848629237,-0.600183642958572,-0.6684141460585793,-0.09557926719192807,0.03879036761477517,-0.6308251572271765,-0.3982200910241701,-0.03893916180349434
2007-01-31,-1.0600544021807725,-0.4335484610578497,-1.006543260361794,-0.15965850455407885,-0.6220875813342635,-0.3456124266888585,0.6410336108439076,1.1235528550503344,-1.0620191374726806,-1.0964530195896063,-0.8162866343179643,-0.7501604741660562,-1.071170883522262,-0.13899682637515692,-0.13141626081535362
2007-02-28,-2.472029817643115,-1.971015309535076,-1.8500401881407496,0.9318734642847765,0.26476200538187666,1.6318233082905373,-0.11619098240200024,2.392912779392609,-2.347442595137165,-2.387776423518961,-2.2133515993261956,-1.5171422917835475,-1.9529583466413147,-0.3545698932312743,-0.025146597094859176
2007-03-31,-0.6259883964478441,-2.3103789669427917,-2.145126383542374,0.12428425608027467,0.19466797407131242,1.1109765784520156,1.399533146535535,2.632387679775328,-2.516236211486148,-2.590262285315043,-1.9909054910342265,-1.7288479111006056,-2.2861877939293405,-0.4954244241479601,0.0752079142121294
2007-04-30,0.8306374139771057,-1.1130744339831087,-2.0635678264026676,1.3341913000571102,0.5597208061737798,-0.8750281107643022,-0.5173672578790353,1.715398171846417,-1.689668319442455,-1.7119735472892246,-0.9184286053689452,-1.6163505837510286,-2.123627081999441,0.2627245478920267,0.12275499617925618
2007-05-31,1.4596217428886396,0.9170382884193367,-1.0471437529894527,0.47759466828930186,1.1043851956718156,-0.29090280119805373,-0.9604023961133242,0.5547315426185786,-0.515976111399162,-0.5431997394385282,0.432144758776014,-1.0517690046375956,-1.114084153636834,-0.06622839171728558,0.01809374344269908
2007-06-30,-0.029093834331485394,1.2367025983653455,-0.6678447834990766,-0.22006126728891756,0.9812508496317132,2.7327531716934463,1.2090095810967982,0.31858657458812295,-0.3277649290122376,-0.3384876563114789,0.6175767015435192,-0.8164171606894141,-0.7606617708497825,0.8373143540991086,0.025028973172083004
2007-07-31,0.0644591876076842,0.8001249140370037,-0.5650348603800257,-0.09615859302188377,0.8210477745966642,0.030187544470848492,1.2321107293126725,0.019136783402847815,-0.06849383301701287,-0.06669964138381089,0.7326244763065805,-0.7100643061015941,-0.6601883022247791,-0.0015171041315064306,0.07575210734314329
2007-08-31,0.7807519802214928,0.4460969591859722,-0.46390190915215546,-0.9228438092907408,-0.623621509901426,0.4695707558102347,1.0201515260297453,-0.745648871448872,0.7326221092286663,0.711462213564163,1.0699731642698354,-0.38240633808133645,-0.5924922027467876,0.22789893343951503,0.031607417875109046
2007-09-30,0.199451462081147,0.580906661343281,-0.3080600737140856,-1.0167984313049088,-1.2087612244094799,-0.5726592199392674,-1.8037243199565345,-1.027872029200308,0.9691048723897747,0.9710927136218723,0.7921395942465532,0.03901350617883448,-0.46567296794007457,-0.2699077747590566,0.1656705806901699
2007-10-31,2.014864424059579,1.673135745357043,0.5027982519103663,0.18578262209604768,-0.40202309005056774,0.12415611571288183,0.1856155418389761,-2.466936060230615,2.3685274853792255,2.3937335144602216,1.9789981177355154,0.490203065473298,0.0060789146182431905,0.21901862486322698,-0.16839290542044458
2007-11-30,-2.4642569977120736,-0.23041532773218384,-0.37575033599870955,3.007675521403928,1.6818576676954071,0.518305354750355,0.06181478320020481,-0.24268228788572652,-0.04087710651190307,0.08610829522698547,-0.44449978406357343,-0.6249944144767224,-0.4655287390274271,0.22286901343652654,0.1273789293298305
2007-12-31,1.3464483452551055,0.48873826623610944,0.0565294099663656,2.834610429862158,1.823759044437485,-0.02413932345892988,0.7278795760111102,-1.2749529462330478,1.0695234852129685,1.162846198766764,0.556952254368083,-0.3970084358320252,-0.2005580251065797,0.2583696551367357,-0.06557016420944935
2008-01-31,-0.9746100878603313,-1.1885505976588793,-0.02099801324406312,1.6899724393844726,1.951808330803936,-0.5276421005985638,-0.32824309221062875,-0.3683694688077768,0.1432478193758386,0.24690779386458786,-0.47061044378473194,-0.44153780404017445,-0.18061242026240967,-0.28727821746661264,-0.023479652624061712
2008-02-29,-0.4308546956626055,-0.06581332599342112,0.5668691456386438,0.5707777125538791,1.6914600306374452,-1.0549821959400134,-1.2237982756742065,0.022049597662783294,-0.2005521406215909,-0.11948402713320687,-0.787685358498396,-0.1332386421550018,0.3458878179981509,-1.6041805025301812,0.0877155938203744
2008-03-31,0.8713580022722893,-0.3304979189198472,1.318701299967409,0.08750982022767095,1.6560501811960155,-0.6044897461148522,-0.5582074698945124,-0.618776832545866,0.5299075775432905,0.5720722746386665,-0.006800711460632168,0.21997124279699068,0.8520420263295643,-1.2218191993488952,0.16050087322949017
2008-04-30,1.6948555363029203,1.3780402412521713,2.02688972898692,0.31315831211041234,1.455228506298318,-0.7439457342816534,-0.30289343749280145,-1.5124106075578023,1.7038767227824183,1.6229029889242483,1.7500297161849017,0.6335055951651907,1.109666975928334,-2.0437707734872426,0.004764614799252407
2008-05-31,-0.09504965601465058,1.618416619837444,1.3579075490400496,-0.05890433514757287,0.13457750802709811,-1.1149416223820154,-0.16144624132420354,-1.0778520267272795,1.2079996411746639,1.163199697056629,1.187204440717385,1.1580934946589654,0.7035936124930408,-2.2498792800103287,-0.08069366644555027
2008-06-30,-1.214960401452811,0.2791718696879353,0.7064162733163928,0.999382128787765,0.2667730800112504,-0.489232703645604,0.07611592202718896,-0.28524134230338716,0.21893812866066287,0.26686572984799833,-0.02186053369685515,0.49282139692609406,0.4132889017721549,-0.4378562310770923,0.0014711293568985277
2008-07-31,-0.2276456200086303,-0.9520561504046754,0.5592920365223205,-0.653516330378481,0.03696363434800645,-1.148349704236226,-0.48898299264300193,-0.08720252743601307,0.03921557724613701,0.07644807040384399,-0.34133182246335386,0.4837867745888744,0.3386607419759882,-1.3623829531916771,0.08407718958097089
2008-08-31,0.7602816224415414,-0.4595135786669153,0.5915654687524293,0.1520373833714519,0.0342773148924585,-1.485931633042996,-0.8106584935235971,-0.3546601530503547,0.4699786776269901,0.42784914262755497,0.12390749940824004,0.5226875544153836,0.28345224955352505,-1.903629919574106,-0.048930955699646284
