APAT IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2015-11-30,0.8533027266088797,0.8669056685767057,0.26546758524067054,-0.43186246034762243,1.0806100130319578,-0.7417002408551118,-0.41975948292766596,-0.08124858602477958,0.9620980021324742,0.10813272143541283,0.7499800990731399,-0.18347566725800973,-0.12932182826651178,-0.5843895707062069,0.2522673901583152
2015-12-31,2.1182475023694542,1.4038372649909288,0.9287540310659936,1.0978434620501656,0.4013441259737341,2.99156198869909,1.7501953248970943,-0.21357069195194797,1.686462880941741,0.5634521447960266,1.9635846761929656,0.3542737244654217,-0.08549729805274404,4.413848269721566,-0.09917147218759798
2016-01-31,-1.7182799217840297,0.6026183530858159,0.2564475631846737,2.9923356348989922,1.6531318242327933,0.3766245203475101,1.0787313248457493,-0.08861058424382591,0.76884169608729,0.09104434223154657,0.18618901721639367,-0.34415047541535987,-0.3432085344585895,0.36894919615273625,-0.18837725804117053
2016-02-29,-2.463603369612586,-1.2967049181413342,-0.4984368409353443,3.947282818565999,3.010412357581863,-0.535521797219464,0.4296136256767065,0.2338361135391617,-0.44890049855376163,-0.899008700281231,-1.6350919860251876,-0.8737174662619079,-0.7610206874978938,-0.3125942194348403,0.1763780028931066
2016-03-31,1.0725974795972477,-1.691334590206893,-0.4122662566138678,2.033935835785658,2.5985178319679325,-0.17167919145613264,-1.4042181765720967,3.019881112365064,-0.5164122911001706,-0.29806565873142504,-0.609778854409365,-0.8825808920497699,-0.47617707977251295,-0.152010640093722,0.16680184604409648
2016-04-30,1.0289830943673437,-0.07826846804358878,-0.11272063531399537,2.166925452263572,2.392151000752016,-0.02473739235648275,-0.4778801044513587,1.0954381879044883,0.45637519910078467,0.411755274881152,0.20208299857708525,-0.8131877294368509,-0.4791510580100285,-0.058194600926612175,0.10718780579167361
2016-05-31,0.446142973204749,1.6134422645873647,0.43374306860712,-1.1751092950659376,2.022084653079437,-0.09456815681351866,0.45256816547477857,0.19294236622062377,1.0160909742696131,0.5995887501700609,0.5300199463162182,-0.6549466748009598,-0.30709547755777544,-0.1502698579093577,0.06895509929106024
2016-06-30,0.15757672985424911,1.0421972065381817,1.6928830769226317,-0.8939251248921954,1.1779866036561946,-0.4053868911725651,-0.4635494763101949,-0.22406589055298717,0.9913521605313668,0.6191180154656003,0.858989926544215,-0.10386451474293694,0.25385444912384125,-0.6550120927538832,-0.011060412657111003
2016-07-31,-0.5415317780914806,0.06480288592940263,0.5150450304974225,-0.6632072436115385,0.7751091341280929,0.07124702574494404,0.027815171020914593,0.06805538971603294,0.35280129211860306,0.2749560975504377,0.35845054268589,-0.357703466026616,-0.2725961654473556,-0.026240975934594794,0.03921660005120022
2016-08-31,-0.03902042607830003,-0.28491355154531567,0.9000516982343191,-0.9842989431401549,-0.8907347383635319,-0.3426324408452385,-0.39835439331682637,-0.15345404795608575,0.33620872540484537,0.21934206171899714,-0.009451362390595089,0.9671294826553357,-0.08383252123283547,-0.5002742469913758,-0.11241188204918695
