REDI IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2011-11-30,-2.9778096964829603,-2.6110833166374627,-1.0900349436837353,1.2667092877896757,1.726081939605219,-0.3556867533356284,-0.0013016042561677529,9.118041467791613,-3.5816767990151592,-4.2331717445852,-2.683916058604444,-1.0351813378635313,-1.0587972556827234,-0.026261076081653213,0.04713833301472701
2011-12-31,0.41485613785304987,-1.5170442564589919,-0.9299445252866528,1.6650588033438842,1.754556800468411,0.010156657544595897,1.1648704671307712,2.9377417584371983,-2.2943716831943437,-2.434590205098992,-1.7103336045086621,-0.9065763054367253,-0.8923262868775133,-0.004272017632551773,-0.04074035853506737
2012-01-31,-0.601193014799455,-2.0001835079371353,-0.7318559276663983,1.2001430076342965,0.49325573575683873,-0.27236310052543294,0.22281050411996786,2.973310131798626,-2.9395537349561454,-3.2519292765612007,-1.6159973591180543,-0.7336619298597283,-0.6825256359774208,0.015717393742924197,0.10523295650209483
2012-02-29,1.091693030989575,0.6124624250050859,-0.5579670788262624,-0.20034617935258187,1.4865280811812114,-0.10600987931132554,0.39860041202552216,0.9376902145181348,-0.9514719607989045,-0.6479344831963689,-0.16059331274236704,-0.6182221663161278,-0.5218433511296936,0.18220482038764216,0.013230119982944091
2012-03-31,-0.0319141506424235,0.3083984334344047,-0.5918265120425709,-0.22531863468107866,1.341335519261618,-0.049185948596337646,-0.15123663738140133,3.5887476191036454,-2.5080660587267,-0.46524641057787075,0.0721754572520939,-0.6786501892058954,-0.5141395959608078,0.13807807949894085,-0.0056811878744263055
2012-04-30,-0.1687585074771002,0.6263659064030205,-0.8677013400924729,-0.5564575480400368,1.1742784746940813,-0.262640080122115,0.04470182294850233,2.350647146966038,-2.1617989459464524,-0.693796488895397,0.26845255617846503,-0.8587093376502511,-0.8752339752033336,0.08258754387624084,-0.06545051390484055
2012-05-31,-0.9387850058894172,-0.7272881090786193,-1.1324938413084509,-1.0206694228297708,-1.2059052885916537,-0.10823669319989486,0.14485504626965603,2.125100615384936,-2.571086518825225,-2.4029053155516635,-0.6136253713973349,-0.9574281671353911,-1.2377134550291764,-0.0342428410173101,-0.06742996416177827
2012-06-30,-0.9136776021389807,-1.3953436808822715,-1.3652238652687567,-1.1204613870590083,-0.9186850990969846,-0.05976781659596337,0.025614217441513817,1.8943154138074818,-2.5657297511040538,-3.750856639111833,-1.2765065561667546,-1.1623082783184062,-1.694441685042167,-0.06685325404842136,-0.12074812474488938
2012-07-31,-1.5470829819479126,-2.285271227116001,-1.9685603434070669,-1.285383987055664,-0.07090937834896624,0.5731821807815793,0.3131862364104485,1.8837140935124872,-2.553159648404638,-4.708366977216268,-2.3023734425926135,-1.5223380606386856,-2.9748178579627633,-0.42518939514922255,0.0978433456146223
2012-08-31,1.2652687033839998,-0.696531027460138,-1.5618817066925579,1.2296916153031294,-0.17204049439536795,0.1713138754229409,-0.1767437964193892,0.9812719893423242,-1.4521431456356797,-1.9172419799738563,-0.7057908795423278,-1.1830787176045807,-1.954097434736612,0.18255313745513593,0.04044908878117652
2012-09-30,0.5422266153461093,0.214996631754635,-1.2789101680792143,1.1097809560311698,0.041331745668303305,-0.13603350603583722,-0.2755741014480314,0.6145858876799435,-1.0231195961418393,-1.1655685350699847,0.07643267442956435,-0.8873035505655873,-1.402834992033785,0.3326052087751225,0.03591997364889715
2012-10-31,0.5123096449781364,1.5927321020465772,-1.299551754409162,-1.480594055605271,0.13744213316041834,0.6901493550570902,0.18178003430156364,0.3148274401475813,-0.6573621725326875,-0.6596830604303348,0.8109458261868616,-1.2091383620700789,-1.2933931195542663,-0.21060574129924156,0.018820059326769886
2012-11-30,0.2328322326175195,0.8379684109254878,-0.03160464557622842,-2.077585074838154,-0.11671468636547556,0.18391342089243817,0.20941247526234355,0.11560096012884806,-0.4202765730377088,-0.3840113601077488,1.007798226253844,-0.05581783077415463,0.2054660803162369,0.06406115742935357,0.04798273578483097
2012-12-31,0.615834880302343,0.8498840297490506,0.05966866657435974,-1.7363236929239467,-0.5261535181636742,-1.9983008843077734,-0.36940329707332437,-0.20656224738524817,0.01123129008215632,0.19700160584471976,1.3197962212127718,0.06437032427757905,0.25912282232172124,-0.5504142214040066,0.03848369856166221
2013-01-31,0.46144718885286923,0.8031084781387099,0.7272685224081098,-1.5550530472238873,-3.587901777848959,0.6313325705934132,-0.03340114398858892,-0.4744432205726847,0.3474982625515225,0.6029508307606519,1.127618256286148,2.5335539097624307,0.883981701109529,0.31428195514582963,-0.05782485838310921
2013-02-28,-0.9005434113000134,0.13864991272550928,-0.43187610651119673,-0.24822246112776636,-2.1022997180382004,-1.6590871896345887,-0.4944791375348311,-0.2771337813037005,-0.0539565891814981,-0.18588527369309782,0.047244825283870875,-0.59120747425992,-0.2827872848929745,0.16515160078292251,-0.04943743242587043
2013-03-31,-0.7240188204032603,-0.6738237769745842,-0.7996171145386474,-0.35817838319280404,-1.4854695667916435,2.5991517631889587,1.0084868012258392,0.3890134363925273,-1.4915936510156182,-0.813223853729639,-0.6612471022555331,-1.0769512167269917,-0.7624437604910752,-1.0766559039237749,-0.02427242893922
2013-04-30,-0.32950741985697135,-1.1508789397800083,-0.8655815013348844,-1.2865200421487026,-1.4168945185669761,-1.7171869757287586,-0.8809493289813398,0.36219634895545116,-1.2408794112173813,-1.0055185492836145,-0.8614920825466056,-1.1946687291613987,-0.8727116440014197,0.9256528142789214,-0.04746126031937819
2013-05-31,-0.5931291308512309,-0.9830890324859858,-0.6760901809223454,-1.3454877458025598,-1.2440850082209964,-1.4541089395352755,-0.564793784825619,0.4431889965287254,-1.1185771665669029,-1.4328955744387346,-1.1694428934446144,-0.9137607982031732,-0.6949820955734884,0.6482028421122339,-0.04342609051494458
2013-06-30,-0.5325038937248874,-0.8558838949529113,-0.4568387917077942,-1.2785669143067029,-1.6392231628332516,-0.09668088044185537,-0.6528232486690327,0.48751034964017104,-0.9842232459464128,-1.6621981412430045,-1.2266044531647564,-0.8182289111823218,-0.45813928371878543,-0.047392915398905895,-0.2498492845733477
2013-07-31,-3.340073389014908,-2.6038412470418093,-1.2513299052756914,1.4674733172228827,0.5581754903443057,-0.054027345514803385,0.6509558577721829,1.5322379893614064,-1.3823691612266054,-3.2092905893908217,-2.8810707214471822,-0.9050520608264974,-2.0050706404031975,0.05968659211861447,0.05945081435374854
2013-08-31,0.993908305662378,-1.4367179623712187,-1.4297876126422306,2.325592471457938,1.2435883246828725,-0.9300444779271259,0.5161831586220622,0.7286924314361019,-0.9375947820763522,-1.8431206133779823,-1.4303554406463186,-0.8243939205922077,-2.039308473885596,2.9188145447035785,-0.08469557365105604
2013-09-30,-0.7669449287784752,-1.6119517263626,-2.0529250725590837,1.9612633971182005,1.1579714697743213,-0.6573937318413914,-0.40269232895146445,0.8608715059545979,-0.8949394033064328,-1.8307319544892622,-1.5037628592106957,-1.1996554057002626,-3.112473773250718,2.8880716874376056,0.11542655628209052
2013-10-31,1.6018519709281607,1.0695421074519988,-1.3824695850969473,0.722997885982948,2.0307570771843246,1.1986985443234996,0.41735088933130665,-0.13737530606775558,-0.3527439221472907,-0.8362874973144082,0.1649445312463675,-0.6201326307100181,-1.6677823669489966,-1.6966428340531918,0.06762519404558588
2013-11-30,0.9595238189487504,1.068947985367042,-1.0098222390077627,0.6919655017986428,2.0659642367466495,1.8849489062414504,1.758993743168783,-0.8689695154732925,0.15945615762052417,-0.27998049671163056,1.2174457097685631,-0.35822110184003436,-1.0675225497906276,-2.623214267303669,0.13094288718224206
2013-12-31,1.6780336874150126,2.444084652328834,-0.43244413416575894,-0.7511142015409339,2.3407061235083937,0.16167499944906225,0.7011414062435941,-1.7331752818212232,0.8666966555727641,0.5868632447918507,2.620655165517282,-0.028794584705293336,-0.30080633563524173,0.08386467155304902,-0.13796260164778137
2014-01-31,-1.556956458817065,0.5451937411018809,-1.4379886567985838,1.5942339241527363,0.9367336667958895,-0.5582578400988758,-1.4160880851025333,-0.79225141923331,0.3579828300874238,-0.2074629964149548,0.48679207425333815,-0.8186532645925612,-1.5504221759692547,1.6683784593005322,0.06233471628836117
2014-02-28,0.7744301318851256,0.4565943434893691,-0.6327437131089672,1.530687520883075,0.8972744337780993,-0.04116723805382412,-1.1817649887843504,-1.2358478042337933,0.7261612408078685,0.2522553148045839,0.8095396172884601,-0.3154341791432911,-0.5820482312032813,0.31868819719547076,0.125586244293087
2014-03-31,1.5270261225134905,0.4422233292616728,0.6807061082450642,1.3640830178117729,0.6074380179866512,3.523908270317579,2.123173229648885,-1.8740077507504465,0.5327332142433031,1.1675135171815667,1.4740041724019566,0.49135018367355976,0.7264715031718627,-0.7238938091706543,0.11224034854077086
2014-04-30,1.2640536296286737,2.026014705689855,1.974893082265276,-0.7273786629738697,0.6039401058212189,0.1453145846725736,0.994620656599894,-2.446844353427722,1.193657487147925,1.9514933998880737,1.9160434625463112,1.3067663875574185,1.7641808179148717,-0.04337066091454333,0.17632965445707618
2014-05-31,1.8432548597319451,2.51820213792642,4.052904295934832,-0.690688321599249,0.9433221881385259,1.7909504463439565,1.8894568134274063,-2.9424184303036443,2.260036103776659,2.689208216156561,2.7177839341167878,2.526910095380364,3.037219485846962,5.876358184581253,-0.008595220521720506
2014-06-30,-0.18684722998979608,1.4378202661037196,3.3276076026045542,0.4493983988553674,0.912054895523542,1.5143096742709867,-0.08730860709650527,-2.349492142770342,1.9445564462648206,2.034296753360451,1.6326966292933904,2.3566776763470028,2.759368679089318,3.8311817559778882,-0.05318307146114668
2014-07-31,-0.6611663936305134,0.4661671020206469,4.240356855928663,0.9325516212019276,0.02457804676566725,0.08066069695833973,0.5048166641498684,-1.7960203100151868,1.439168876670043,1.4505735430809452,0.5052056866415151,4.117682818773256,3.7421880108488685,0.24347164081813605,0.06025564227871013
2014-08-31,0.4627832260456778,-0.21332600723838202,3.1139624305738898,-0.3610732950264512,0.016182314315833578,-0.47824183993744895,-1.4766886660494183,-1.8081321578026723,1.7345592769974145,1.4531835326391656,0.42171506068861403,3.0721173120296092,2.7292539573538646,-1.9702693460285228,-0.12136085700426748
2014-09-30,-1.4162639957650025,-0.8419698961218484,2.3087017356441515,0.3405043852409993,0.7144114128458023,2.102327424629297,0.8031850399556186,-1.1881101674707597,0.9325529346424588,0.8237681044207518,-0.7239563361817288,1.7921618312772025,2.3593894566115874,6.731826345918275,0.10658557142211295
2014-10-31,1.0012627032625716,0.04647749792265076,1.9497083650452725,0.9148675664240067,0.6443056270256647,-0.6036672082791278,-0.7470746016646339,-1.4288932894850976,1.5319551006672476,1.0835795879371277,-0.1074739830977914,1.5795787145015803,1.7844946342475203,-1.3040398219055724,0.1474729974580996
2014-11-30,1.3573678018822635,0.5439988381506301,2.13224850259704,1.3106189083823334,0.3793349435191144,2.068741129365032,3.215941756862308,-1.649430002532453,2.3800967335106176,1.359533774150843,0.8990947554204253,1.922936551944529,1.6649896766840895,4.920080779595652,0.13551025074045686
2014-12-31,1.1430039820080995,1.9071231402034907,1.8936438863871103,-1.1760183069736008,0.595407630930285,1.2816926302443379,0.6721098489567028,-1.6862414251474307,2.909735795870543,1.448399489479482,1.600512618539151,1.5840744317578144,1.315378251026684,2.3510577095958323,-0.12011641866054965
2015-01-31,-1.2940980091806777,0.5889468615020347,1.7699821058485,1.3320046459923565,0.9873761442292903,0.3917569233336941,2.1355616624004896,-1.240917973160662,1.8448399793924644,0.9496590960362972,0.23111345396544927,1.2934186177197644,1.4632052104521627,0.740063628537593,0.009807205116964713
2015-02-28,-0.024804561834564906,-0.10953229169378186,1.3734623726184956,0.7737125338070128,0.919443406861838,-0.34840642466088145,-1.369894309010858,-1.1230954657582009,1.793575696681346,0.8637954809060124,0.11651623956652218,1.0837092802770527,1.157816707343785,-0.5582728272029193,0.06532098981523628
2015-03-31,0.45315784423076555,-0.45720122342683805,1.0227158554978013,0.08162529963177156,0.05566370166097892,-0.5910194371019087,-1.6161272267660014,-0.8518312269759719,1.1129952455047096,0.8718730211281103,0.1930694850162428,1.093898715856645,0.9735731697455497,-0.7829163411880917,-0.0950359525901259
2015-04-30,-1.0496461087900413,-0.33853576413938813,0.2476679117635523,-0.22124777596468248,0.4667752385406068,-0.953445605757243,-2.0944511217116855,-0.5540778365786667,0.5881708865947878,0.5504776961095439,-0.666734678663394,0.20786101591994302,0.3736436204003261,-0.9089982181386375,0.023187524454926237
2015-05-31,0.05334491893458798,-0.29967186779165905,-0.22566245546508348,-0.2525717441090966,-0.3027756828851027,-0.9614229984299892,-1.3108705216777368,-0.5128867532138524,0.6102363392308091,0.49877662318227034,-0.5347354439040952,-0.17419112740512366,-0.0788174394589991,-0.6106523707749658,-0.23516708412110093
2015-06-30,-2.298634250963066,-1.871071190499399,-0.7899584884490447,0.6850253839196108,0.2988806608714251,-0.965529649199105,-1.0179335463063937,0.13868272208332738,-0.3994124984113102,-0.07220425167482557,-1.7075453952460062,-0.7659893299299992,-0.6333401289642284,-0.32276143934843154,0.19967223075404913
2015-07-31,1.5345053893705447,-0.3004793448093179,-0.17988327175406255,2.7588310007448,2.6153564467368753,-0.6208219375334346,0.7282261161307856,-0.28356464887837624,0.32246989250866803,0.2747445115718203,-0.34364036144837806,-0.3135041757122069,-0.024209944738765737,-0.5079608482078886,-0.0834553661304107
2015-08-31,-0.9988400897025846,-0.9638728222546591,-0.5927800066455664,2.3602591729812397,2.468805982800556,-0.7823361335000826,0.44721773307408075,0.11201886592288565,-0.21819738365314792,-0.07585501374298184,-0.9217356096091964,-0.6242459922306124,-0.4180535778586162,-0.42550200423708917,0.015552413007484785
2015-09-30,-0.08054532531930171,0.34930480081006615,-0.2678727477008803,0.6431512836084242,1.856829789505184,-0.9669965894734035,-0.3178552933349025,0.2467356237725781,-0.30591755792836933,-0.1824767973914461,-0.6357608830599938,-0.39894541143897055,-0.09818538480104348,-0.5879400909164788,0.07769371330484469
2015-10-31,0.4248925865829314,-0.44876455865563397,-0.4151676347548252,-0.5418540658136732,1.7341359366950733,-0.9218627119495642,-0.9232718647142345,0.09528002957256604,0.041812400333750034,-0.06994636680652871,-0.055910255698772865,-0.527085116078933,-0.30094273392254073,-0.5123129182117113,-0.022079701316270232
2015-11-30,-0.43794697687729395,-0.06215612146374951,-0.942658723467462,-1.1108781453461605,1.5836747448651045,-0.8903014310574577,-1.1527268011435003,0.4494345699424638,-0.2676298231522787,-0.37099864760632184,-0.21247298552223695,-0.9089192096976533,-0.846658969331631,-0.3305837217923423,-0.010878118147182904
2015-12-31,-0.3058527066026426,-0.21257027829158084,-1.337872089101669,-0.9618264411794198,-0.9217721436515329,-0.8435723020332992,-0.3645327142130961,0.7453820346413519,-0.44908469340300744,-0.6474120957556571,-0.5456260352825608,-1.3392469439178654,-1.2837208206358288,-0.20016322229138342,-0.10651859337845401
2016-01-31,-1.118134498677615,-1.2984970764741384,-1.2992620896922111,-1.0444860317845301,-2.477051441308721,0.32211659039207285,0.748061961409425,2.0527592205157768,-1.4050990813535318,-1.6238311631943803,-1.2211542027089146,-1.4815367808357756,-1.3027730042636714,-0.5249123093241147,-0.008339037948824318
2016-02-29,-0.2515562395852363,-1.1223443336957986,-1.3836571142233087,-0.8935420936086889,-2.460539291248123,-0.4439433517365527,0.6480248250176829,2.5791907075355365,-1.5036029155884687,-2.1701751858517477,-1.147359692661133,-1.6367867605481927,-1.4547821558101204,-0.3073396651035779,0.11015911054572408
2016-03-31,0.8592044254572784,-0.3404216180901022,-1.2853842976498029,0.15777395915963877,-1.3853568004811843,-1.0557406630602673,-0.10395940327647905,2.369088445806922,-2.253107798079253,-1.0360028256371936,-0.21829807643658664,-1.2884194429187739,-1.3471258112358868,-0.18421733788368305,-0.05429981998040166
2016-04-30,-0.643620028080926,-0.02100194162821204,-1.1593810121493797,-0.2641467539628948,-1.5206960754406789,-1.0190027488826685,-1.578004668030723,2.7804838889696315,-2.258078994483922,-1.8879900599716222,-0.5119316651143548,-1.1506932927632851,-1.2114093748036516,-0.24746449998270403,0.050279889722074866
2016-05-31,0.38682531119702973,0.4031020288605429,-1.0473033919668924,-0.3467243570378462,-1.2347278503771253,0.13224398968716564,0.18227988086931993,1.6634043039553688,-1.582907834225999,-1.0351695368567513,0.02801502468302997,-0.9946084810671978,-1.059098909770941,-0.41108457487081773,-0.09741396739652729
2016-06-30,-0.9896223718036138,-0.904629938663053,-0.6197176932967582,-0.5492075807915531,-0.8001912316005851,2.36446167454776,2.253223576025756,2.338298908754893,-1.7070555762297308,-2.370941260011581,-0.6709449216664335,-0.49410996805175955,-0.5326793951367627,-0.06515597075755203,-0.005808341595746902
2016-07-31,-0.053327866795213716,-0.48181200962932735,-1.0878285795798073,-0.5591135881505063,-1.1788179900700546,-0.241166855018993,0.838388971814286,1.9106587010598375,-1.4062458143646241,-2.209001886623591,-0.6678194176298109,-1.111729597685979,-1.1750982073110021,-0.2768750661139052,0.0324765886779084
2016-08-31,0.2976842411069003,-0.5674407238515917,-0.7246576909564526,-0.6751468927422921,-1.1002579457672108,-0.5266974250310463,-0.8399614845183053,1.3122695548265,-1.0568441033919995,-1.522268291057386,-0.3137493856072562,-0.6510654449662876,-0.710394013827564,-0.2958946524254344,-0.028600614833215295
2016-09-30,-0.2835147683180289,-0.02928427578285024,-0.772758183930353,-1.4135602960072624,-1.7619635194837444,-0.12224493729865064,-1.2329713580661783,1.3484104969271629,-0.9875704759176174,-1.9036297972075698,-0.3945294906228823,-0.8305002021902633,-0.801977662416502,-0.33073458827712904,0.018778095360696804
2016-10-31,0.14398537035575132,0.12114545601411646,-0.8530761698895304,-1.2861559153680338,-1.643203688135638,1.2075733406775622,0.9924371692464381,1.0004923164734985,-0.7773814728643136,-1.4693676264306272,-0.1394278984501075,-1.0620980043076498,-0.9365489765682345,-0.5078024609574329,-0.07343650789856089
2016-11-30,-0.7616487787508988,-0.67585608101605,-0.9081692894947374,-0.9147294358736495,-1.5431511013382548,0.3850107606810805,1.2707056447627052,1.3553416596979586,-0.8576904343866592,-2.0913389859599745,-0.6674120368387241,-1.2567433832668984,-1.0901248447262935,-0.40853929859300225,-0.03154442908702909
2016-12-31,-0.24757497998042774,-0.6380431344970104,-0.9008993870950434,-0.8397786167423643,-1.7986719592795148,-0.4792354150721228,-0.17174540843952757,1.4337766567972794,-0.8708974271072922,-2.173381613534285,-0.8087242161938251,-1.6720107686547454,-1.1301182690408613,0.05843755001236179,0.07609389084215244
2017-01-31,1.0376380512753047,-0.05770867899549586,-0.306270202623591,-0.27808366576174753,-1.1789306480364892,-0.48248087110529725,-1.2679777759532445,0.6164672061393596,-0.4683490865306341,-0.9710535637195147,0.3911778061680459,-0.14203135586203647,-0.25146810645167994,-0.007325254740573791,0.04058750044015603
2017-02-28,0.5487522875801337,1.2602407473235164,-0.023980874853935706,-0.671336693752172,-1.0520393319034185,0.41336064793942495,-0.023831520063396325,0.11489728757005392,-0.15480239696579332,-0.301349694010791,1.190590283642947,0.29577196344584983,0.09137027435877665,0.23473444507190427,0.031942159899868754
2017-03-31,0.43240842286151304,1.8733982910110052,-0.2723043088375036,-1.247548576669075,-0.9905973574288939,2.236448441371411,1.6570425835081282,0.6526188782532505,-0.20287471289618236,0.36478064608788885,1.6047479112545913,-0.18625978299235116,-0.2568531179540085,-0.3786699677937597,0.12568678430371452
2017-04-30,1.5341927583348782,2.1622500363422064,1.1818230164261974,-0.5966683262538671,-0.4312822635997981,-0.5513135552833457,0.3359785383647334,-1.0707429269596997,1.043274412619323,2.560059379224177,3.4913813155036335,1.5491859561263546,1.2940190351291005,-0.7678162605357274,0.0492479348343268
2017-05-31,0.5343741752498795,1.974232405444144,1.4234099622361074,-0.6056759984326829,-0.9365364355679889,-0.569723242967507,-0.6516661421783831,-1.8624045539076246,1.7515041543259022,2.8058044859314606,2.696574329870731,2.1258735525153822,1.4302454506939801,-1.0033446315299976,-0.0012211877567088669
2017-06-30,-0.04672623599675992,1.478238760705377,2.402578284495868,-0.30461955404908686,-1.104284113975744,-0.3805175969496071,-1.4589941240205568,-1.7460429009019414,1.7676856489976533,2.144626556442585,1.4741961881395371,3.8524977630814825,2.3454895076851945,-1.366507214182406,0.12960970644060255
2017-07-31,1.5942898692801317,1.5188337321719896,3.4358544527923685,-0.2161251060844472,-0.7508865557703914,3.0883766004011495,2.059106509532651,-2.981490726665952,3.162673832449048,2.6073342320313655,2.514420013837871,3.9429981324115877,2.9459932788842065,12.840098208847095,-0.005786196591561341
2017-08-31,-0.2333862831218157,0.8825668222146601,2.4874730551928566,0.15274737788641726,-0.4962276517087524,-0.4272446451232688,0.23534113592141642,-2.3372002333874056,2.5795244098820906,1.8155222598733636,1.274694305392737,2.3256770665313966,2.251050164515244,-0.8466008387791761,0.05231840980279584
2017-09-30,0.6165490029791877,1.310196705110901,2.7956975786481344,0.12755812733043967,-0.4634604710468509,-0.2814245546682589,0.39942279667230535,-2.256236030238626,2.633470209764356,1.6318449228482286,1.1128386009524875,2.6858731056047565,2.4352907005370033,-0.7043559335312382,0.009813371304210318
2017-10-31,-0.07354307478119966,0.17382898637160812,2.323703626505919,-1.599795049209041,-0.6902809978604593,-0.512331171957442,-2.019632574367561,-1.9496025401195334,2.326762601243066,1.3152211287366096,0.6388856694246922,2.579147050647968,2.0814341946158477,-1.0988916564927746,0.1866453178141765
2017-11-30,2.783775271756859,1.9158142835787766,4.046382543905288,1.635275655813048,0.6044053223143134,-0.27261843802799923,0.15185598253424595,-2.3128491133307865,3.0915697400143816,1.6394781329582984,2.328820705497536,2.7118555505842723,3.014657705382955,-1.000353273806908,-0.08484216837766738
2017-12-31,-1.466497572107576,0.5536121098924526,2.6370612918196787,3.62881422994834,2.4122037491891635,-0.60033391915079,-0.8360489989734252,-1.5621282870443596,1.8412287795151798,0.9988354689015423,0.3695537477967302,1.5601102146584556,2.3814895527801836,-1.8070090730221529,0.022090957814192076
2018-01-31,0.06378589935189467,0.6305004883183921,1.9282499373317854,2.7519755436363273,1.835789926100763,-0.354882315560688,0.32705042465999823,-1.3551052347365709,1.6039396535687716,0.8597303188648044,0.24853752203877477,1.357260654215844,1.7342513614422765,-0.7539918126025885,-0.21435872175847684
2018-02-28,-3.391797192185151,-3.01820761695761,0.5584123182287536,1.681818345011211,4.637613275806561,-0.3370503438037028,-0.13014278952294817,-0.4987151491230932,0.5063948050625107,0.0866746779910447,-2.1294284960959433,0.06984500578650188,0.7397657597033572,-0.3386043842173453,0.01884123671919833
2018-03-31,0.055834229919534836,-1.803857370357549,0.45016205809794685,2.0605800877296563,3.1237922753198366,-0.25870155247512666,0.5453993674849003,-0.3672229144906483,0.1005482441106825,0.07809070669407141,-1.7270561898687997,0.005735244782537173,0.6360581748534123,-0.20930558753876666,-0.058923072996846085
2018-04-30,-0.8398215285050562,-2.2498921581658227,-0.2854482953662919,1.4074395707301792,2.581190681593058,-0.6430270670858127,-1.2800304494700065,-0.0795153274114242,-0.16441085819620538,-0.14862452411402677,-1.9235552714880275,-0.3936080570278253,-0.17905553978707606,-0.11622973159917384,-0.15018456682231493
2018-05-31,-1.9409117108892222,-1.5241272763688072,-0.9361922641158595,0.32901865721632023,0.7579839441063418,-0.5682363300473675,-0.7632025904844459,0.6100877103039171,-0.6832068058746811,-0.6557597007400084,-2.336017646473165,-0.8051034374408285,-1.0226618869004847,0.28373890691545567,-0.0844042906454824
2018-06-30,-0.9758773884621098,-2.0564278039379644,-1.1535144090298355,-0.7558490720973635,0.7240186070174339,-0.12679148154464412,0.21948206157237968,0.9982499004960887,-0.9180777577121113,-0.918588572387052,-2.083908323741559,-0.9709426744995955,-1.3878439424773865,0.1720595270103876,-0.013427958591552309
2018-07-31,-0.17928007615018215,-1.5906615794234664,-1.4319801010235333,-0.10482012618966155,0.47363288193251873,0.3974888345345695,1.3522977334039972,1.0506991822534963,-0.9464611347994003,-0.9782570951712144,-1.3780431403191156,-1.2342066304910362,-1.8155721518248884,-0.0821102036796206,-0.02759961159840413
2018-08-31,-0.3371050892858276,-0.7603576964098023,-1.4273529271292331,-0.9774014329022661,-0.48210860476770157,1.6679120094542155,1.1501883945883564,1.1377865615300184,-0.9882484431515512,-1.071960504890382,-1.1323685261363716,-1.559031083367377,-1.8137287784041605,-1.1466101564775588,-0.11230122931159817
