TMKN IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2000-04-30,-0.25772222556119945,-2.401821792533768,-1.1811811293878411,-0.522416041770507,-0.058698951710030145,-1.6101058193820625,-1.717201005001114,0.35351848849229756,-1.681705442327282,-1.4273879913810248,-1.6101257830869367,-1.1098174857631458,-0.811738673610356,0.8707237135737798,-0.04305948946044688
2000-05-31,-0.25716222845295067,-1.1532661753392717,-1.2769649324597803,-0.8340606549404036,-0.1389556382459963,-1.3922335837601438,-2.0466232222268874,0.4981588331076029,-1.5434029330882955,-1.4909449689885186,-1.4421821973409916,-1.2244699010518716,-0.9576900208796405,0.9854728071604087,0.1823215567939546
2000-06-30,1.2903573399168018,0.5214086155327051,-0.952377382725499,0.025051374287279597,0.05550266153474105,-0.7476378662692166,-0.07658905617414857,0.3125336637854954,-0.6899977159997258,-0.6942581117779709,-0.011895251641627127,-0.8656863407930779,-0.5535864917440261,0.058515767442361255,-0.08096906253366709
2000-07-31,-0.6165527403490899,0.2870756572860655,-1.0633420364945672,0.10562413219410384,-0.03236419279017485,-0.9536318795793907,-0.011477853772533844,0.6425255789148688,-1.1014502522525995,-1.2672190124042018,-0.10684529941042667,-0.9936762692571645,-0.74158777836617,0.3390381342934135,-0.0881072675102669
2000-08-31,-0.6729878910066764,-0.014984120776447422,-1.5276323673586147,0.19785834558252516,-0.5958338007990224,-1.1111112608795775,-0.3997450454254181,1.1730151388819137,-1.3944182172475406,-1.9092294349284962,-0.481852378982431,-1.6949931321390252,-1.5323634894910283,1.0062389492049038,-0.16406811648460423
2000-09-30,-1.1399810676976838,-1.885528729952304,-1.7133956728383566,-1.2946338803174346,-0.5507513925359157,-0.8025618342032638,-1.0710148486724251,2.0243195396979607,-1.6593073458624334,-2.451224069331861,-1.2752646623945596,-1.8714927459027564,-2.250961064882272,0.7914667943751351,0.024503523055913797
2000-10-31,0.2376583724476357,-1.149963379131938,-1.5509074784065544,-0.5634107650342017,-0.48770461843803226,-0.5798071075911133,-0.10987190272310539,1.990724444924347,-1.2664106564333435,-1.8638984788026969,-0.8803965623296702,-1.6404546015330317,-1.9274417251703877,0.4097753765142518,0.028338958318466154
2000-11-30,0.25796426354121393,-0.472396017534163,-1.1871753552771414,-0.38267367968810495,-0.4579532604895713,-0.46672320761775843,0.6463396403089345,1.8903568897415588,-0.9586125704572556,-1.461454197941516,-0.5522082046658889,-1.2202357691653114,-1.354776248770903,0.07262450540464188,-0.011834457647002796
2000-12-31,-0.0010642683183426965,0.3778150974095301,-1.3741009521461571,-1.6055206619584845,-1.5309266567809912,0.0655713152882014,1.0164154848752223,1.7725494662629824,-0.814980107687713,-1.2604062978619004,-0.23745778905186582,-2.201567836889667,-1.6225656076541015,-0.37350032582945086,0.0648175000764709
2001-01-31,0.6650959388244249,0.7227018429607823,-1.1791710971277949,-1.2549933125441959,-1.1955466769992942,0.7759105370432318,1.2490650416389257,1.422048399861139,-0.4664980212252043,-0.8745122493115981,0.6279970627948558,-1.5865632383921748,-1.2841602908203829,-1.0602042366112612,-0.05004618275615822
2001-02-28,-0.28469607758754817,0.30071009092853246,-0.7819325197483727,-0.895002149270598,-1.197880082859,2.9524065976417027,1.8957806549216625,1.5583789104100823,-0.4542824316137105,-0.8885074111946414,0.3814962726761623,-1.0598572315134391,-0.8340505570197209,-2.6747999394515345,-0.22976365640381594
2001-03-31,-1.6485665803186065,-0.9673584135426793,-0.8509636254650136,0.3669701387983533,-0.6042471875383645,0.6065133558575857,0.23332290321576377,3.784946741512292,-0.7076698572110913,-1.3891506814516186,-1.20158197085014,-0.869793036926859,-3.0204528519303495,-0.6757845591617048,-0.04529075918016322
2001-04-30,-0.054153856864589595,-1.5624306918034745,-0.7795637703380079,-0.16218800900919897,-0.6154780679306905,-0.07585059051052741,-0.6210573325844507,2.317572495636093,-0.5038029419427467,-1.2521059268159695,-1.3746665364696364,-0.8305834167595798,-2.5992399239883457,0.3089810551011061,0.21149293409423445
2001-05-31,2.287698746878452,0.12609573629072246,-0.22776255169547618,1.8599013143076177,0.44595471350874594,0.3856632346874154,-0.8805549284417727,1.2620854099643097,-0.3479912774552333,-0.44116203051239256,0.8824678616334073,-0.06451335847628836,-0.4758403193558227,-0.2572028145676414,-0.2057181346003506
2001-06-30,-1.5891900751123786,0.30353572509394305,-0.9027105879915379,1.9865178185248722,1.1903709964274358,1.0660330406114549,0.28801974583533846,1.38276266754948,-0.2098027525720709,-0.878617239502197,-0.7643015093764262,-0.5099634052459466,-2.8178529730862554,-0.9871221434858258,0.03766923709311456
2001-07-31,0.5865895271729654,0.7688831976213624,-0.636657126049316,1.8840861942341465,1.2516893291753974,-0.5328503673443038,-0.18805027890625556,1.0049619185020378,-0.06974782874113279,-0.587589160599736,0.13419761609809353,-0.3242833418741911,-1.7709458335268642,0.7378355237182018,-0.02621873030511919
2001-08-31,0.029852678146733203,-0.6639064762050642,-0.4528340958170772,0.21877273153353471,1.3590931266360087,-0.16085674618350207,-0.1349338239631388,0.8365279811124414,0.044402706751348414,-0.519431239214365,0.35190228000534723,-0.17277112477555426,-1.397381648794204,0.29219402289585233,-0.06264278597267209
2001-09-30,-0.23380446315605913,0.2899462473342926,-0.10437226016704741,-1.1680992459905575,0.6095466893258701,-0.27464606257454033,-0.47834633433642026,0.7603571701347135,0.20283679666832502,-0.5627188547881992,-0.09259348826829553,-0.03482046496425485,-0.8753361768257076,0.23564213966812975,-0.026613648518089943
2001-10-31,0.07518608952791987,-0.09471390355658652,-0.17391267161323765,-1.6418949873901916,0.5826545893281639,-0.37259731098680865,0.5035867786496867,0.6208785219288612,0.3548551406475762,-0.49108094341200764,-0.20147781385605606,-0.07315315908004748,-1.173196169000351,0.3564636045251001,0.07588469752487267
2001-11-30,0.9524271668273933,0.5981323558883541,0.13634812931747678,-0.6768618796813304,-0.9316642069052645,-0.0012224195753694712,0.4005809164312838,0.2938842614503628,0.5449942226022073,0.0033604850982959676,1.1090466543409165,-0.1378397529990404,-0.6438913533611298,-0.04151207672595283,-0.049271049006782794
2001-12-31,-0.1777439381220927,0.6382242810424609,0.0745113083640315,-0.7804841936221313,-2.712724078502808,0.8096679675997942,0.9167601277582074,0.2522020498662982,0.6087823563503215,-0.09661463464772534,0.572826671104534,-1.578344199377584,-0.9235954687427802,-0.6903101577868983,-0.0953101798043249
2002-01-31,-0.5233042604304672,0.20799032791627978,-0.5905420973705056,-0.35960477359205945,-2.177209343338771,2.3451289995008056,1.671233989341352,0.315361821897223,0.6954411765207906,-0.5561291368285506,-0.08972162085157716,-2.38427450348653,-2.1603793940881166,-2.5304334487929676,0.1730191641316411
2002-02-28,1.907745190339964,0.8793053572636833,0.9948062919851377,0.5908345791180799,-0.5642733837008316,3.8653669089815677,2.3012901043621996,-0.2844886034307068,1.071512882395411,1.311794572003151,2.0630596466044975,0.5402891251575447,-0.11031960079212179,-2.6584426848549483,0.0545589842504344
2002-03-31,0.6990424738096546,1.5113398637700381,4.373254075301312,0.49415119504937105,-0.6468615508858424,0.7742154026765128,0.6843575718940902,-0.5674747937484216,1.261082033057205,2.3526754016874007,2.2105085808588383,2.4951325372256608,2.1732900467069727,-0.2211060144023035,-0.003546103006750589
2002-04-30,0.10857137034962684,2.021312818167239,3.5639877776454276,-0.28493844663268986,-0.6531317827919133,-0.02313881607743483,-0.6238120726195987,-0.6777464273678127,1.3550568775236986,2.1975196222288935,1.6232891887071041,2.438835948791214,2.2879323846441237,-0.30687415956986774,0.063650027076456
2002-05-31,0.7028562052997065,1.1720883259052082,1.6637320110473086,-1.210825505307029,-0.63689432618497,2.123476643002326,0.06114360414571052,-0.9598759581930985,1.445292131497215,2.7629218550142745,1.9854013256489749,1.2093736705227738,1.0380770377215236,-0.6251399133909882,0.11778303565638346
2002-06-30,1.144573815938269,1.5310512523602808,4.03885727464595,-0.7528404784199334,-0.6253467403735171,0.519055250418962,0.29448399849487406,-1.3612060886219814,1.4120661890378234,3.782645460669595,2.652031551662139,3.312448662837388,3.1173309835192247,0.4666738122315732,-0.014925650216675706
2002-07-31,-0.027494471024564347,1.3823115646205704,2.639456394622672,-0.5980028658415756,-1.2785270884112676,2.4100413214354175,3.111479198219953,-1.430053661134405,1.3509157334998094,3.054911893613446,1.3761848798964882,2.6845920185294476,2.276454564803688,1.9919498808279659,-0.0430173850836907
2002-08-31,-0.31905522041890055,0.6007611892798103,2.128960635908326,-0.2223484295252654,-1.546819165752251,-0.5992162037684768,-1.8774896151032743,-1.3752019233327255,1.3433837198661203,2.2470331815109783,0.550076068739047,2.3888104943308917,1.9646535004352377,-0.48810096057805086,-0.1378015418257289
2002-09-30,-1.2445046753475941,-1.104900672329321,1.4756452921471808,-0.5489941770689617,-0.5430842398799447,-0.7937106681851877,-1.502806442294352,-0.9506293684296959,1.4080360954730662,0.8098669583723994,-0.7333857701236233,1.2563859862368933,1.4521316576879646,-0.3550167674653682,-0.018182319083190474
2002-10-31,-0.11547034312213639,-1.244372604894491,1.388453519216584,-0.5897295202117372,-0.4979375580869343,-0.31599941247321534,-1.8558543791169413,-0.9065564109290192,1.597103499573753,0.8006428063529072,-0.9060552480922084,1.190183796731859,1.389965698293656,-0.06024442438730912,0.07082605256861242
2002-11-30,0.7653269172367988,-0.45401173687538615,1.246397155324422,0.15723823637042997,-0.4228149978554693,-0.24968429578997714,0.8045406550297648,-1.2134359252617561,1.7770550644318295,0.802446387905037,-0.2309062559739473,1.0633428732801473,1.2114381975163913,0.03877766189200878,0.025317807984289786
2002-12-31,0.303550116948564,0.7076679097209468,1.5136821791242099,-0.8819388290819137,-0.9705299280359072,-0.0037163977266499093,1.5391001312991168,-2.493265101457576,-10.063379615489144,0.8073680582058544,0.20088827072187615,1.5594420684470334,1.2262227594150346,0.31406996355954014,-0.13353139262452263
2003-01-31,-1.2355674310690061,-0.13096859580521272,1.1942880292764786,0.19373659414975072,-0.5427042216521484,0.18913448075695685,0.5264474046428336,-1.9747827454942348,-3.775573952384976,0.8445232171483932,-0.726047728227742,1.0716346209952554,1.0714880490415535,0.40673672866336824,0.07872315612952763
2003-02-28,0.8624207179723838,-0.03978518856037457,0.6553257968070253,0.20283070917816595,-0.15678934515906223,0.9313807072518441,0.842576552786517,-2.3875771607304457,-1.8392987654280946,0.883325505832894,0.2835276855769215,0.49818325425967297,0.6428397251712976,0.3489134479211369,-0.16417730467055094
2003-03-31,-1.4545843690428213,-1.3990141595648775,-0.294863718600525,0.5660069364945001,0.030461588280664403,1.1729749778716339,0.7829221398116377,-1.3707859831544653,-1.673963010441169,0.805490416545339,-1.0602238729032745,-0.32484727971656435,-0.08785520468454631,-1.0213824551491508,0.08925643449076193
2003-04-30,0.9189163807059917,0.2112922633409094,0.026649635708256385,0.788732030869885,0.33516771440942306,-0.45745291641860963,-0.3376959456765752,-1.6307282385933224,-0.8925280873916828,0.7057785368495187,-0.21623108550310416,-0.033921124476618846,0.18638153732619608,-0.01964589735036986,0.1848484058958635
2003-05-31,1.7736048996135811,0.9883784171773516,0.5232796550844946,1.42428868395516,1.0082240899221295,1.8543837157063778,0.6852216827163038,-2.050141863307815,-0.06190515482762433,0.7282410495555631,1.6839438931477853,0.3040635898616112,0.5105808452298909,0.5275482243021081,0.2072449652464116
2003-06-30,2.0440040580938708,3.88554132034234,0.9322728359834948,-0.7361638476250167,1.7038714290944643,1.9591272496897967,1.2218357306562482,-2.068715011031582,0.8607398595744378,0.635614308435223,3.5508403083136777,0.5035350273238907,0.674236520131771,1.685809798275196,-0.028610534041265775
2003-07-31,-0.4530766055200079,2.1748517338203133,0.7917731904173937,0.7725279359085613,1.1559303610541523,1.0599518215117996,1.9586510003732875,-1.5948818210110784,0.731882802293586,0.5590144429427162,1.7635969212373253,0.46021437002872084,0.5836274281117457,0.8947587899121787,0.029891764197314347
2003-08-31,0.15749070029611123,1.0218683724158308,1.156563276092877,0.7897327107419073,1.2587242384340067,0.9268508529491707,0.49024616639838126,-1.3506875324105314,0.8760388332622292,0.4674414161194933,1.3258931164065817,0.6601394525865648,0.7296530052452369,1.4873386991110513,-0.005134799472038416
2003-09-30,-0.2147250024296386,-0.298857811863005,1.9661404195105612,-1.5355440215835245,-0.05003876312733463,-0.5261218195775512,-1.2347130305378895,-1.110466135743556,0.8518245893724026,0.3294085054468717,0.4989313402874473,1.5796560000207744,1.131524463072612,0.08829646052325431,0.1312766002374334
2003-10-31,1.1367877466421044,0.6278591332823918,2.877608401097692,-0.46627984407520273,0.0900445886133015,0.6892690372595693,-0.16015351917122822,-1.1244755958662023,1.4708451850373898,0.14750972192656991,0.9145924150567727,2.261114321570358,1.4471636204759912,3.7480374373722736,0.1573702576244464
2003-11-30,1.3065734119098964,1.3296615111308947,3.0947837863175893,-0.1256247525599271,-0.03499783181985335,1.023942979669347,0.05869498056376963,-1.1140238237695825,2.1681159740390035,0.00846057071104797,1.5827013295172427,2.6297290316938287,1.435244990960781,4.662318672661952,0.19239600036072008
2003-12-31,1.5715326171447614,2.360915030288161,3.823153404029353,-1.6121485077491562,-0.17655719334927486,0.9883950878624613,1.2543261764005025,-0.49930220416685744,2.983026644923267,-0.18680941665818496,2.501065200112262,3.4765509249247204,2.7663494039724204,4.831861450005997,-0.2831841154041692
2004-01-31,-2.985251910952997,-0.13809596778824162,2.01636257945249,4.317041814580651,3.0940248178035867,-0.8250947764204951,-0.6768184425072411,0.28000264459821517,1.2099546910517673,-0.6923217863320502,-0.5706026084366879,0.7901774724107321,2.34398486983601,-0.10063522036701086,-0.06432735019390823
2004-02-29,-0.770750791958988,-1.3496560690700241,1.0755510295855626,2.599452585416768,2.7656757093104023,-1.6814372791068766,-2.1255791630708383,0.6535757860929438,0.9033515548817073,-1.1009899076694087,-1.2068091722474417,0.2753548806608312,1.5510687013665005,-1.159006183954554,-0.02971647232847689
2004-03-31,-0.41903428194382714,-2.406108930443194,1.7354606921326172,0.5797709649634881,2.3384426655992705,-1.4036031487889842,-1.8324091080956992,0.8967354992380451,0.7580175732374356,-1.1455212004963338,-1.4122372565979804,0.6325581632901287,2.5419093749719996,-1.273470452374194,0.03308915680711617
2004-04-30,0.1274620503042938,-0.6037326321123584,1.2525447135511993,-0.8853143281462342,1.7821407047937505,-1.5006693681081977,-1.074761085397136,0.8797460289562082,0.8249037874395246,-1.0990897967375064,-1.0915959605040735,0.45594115656226375,1.6840757773767356,-1.3469744649662296,-0.1924739282579726
2004-05-31,-1.7421078723092798,-1.1463375674890812,-0.48242931762661745,0.25200079850112495,1.476785474250642,-1.483263224862636,-0.21405140776787848,1.8915363635144835,0.22971862707452645,-0.9482253515713172,-1.8237359215373568,-0.6361723224700746,-0.3014283551532564,-0.5704434860068369,0.002717392976499886
2004-06-30,-0.044680763678054534,-0.9142183707901123,-1.1991085002335007,0.3030034540569212,0.17671728412980867,-1.4638110590636422,-1.162157625276573,1.7648814057799174,0.2497834717310032,-0.6883922185669027,-1.09367694871697,-1.164040657082448,-1.3410180584209703,-0.25272788044421657,0.1355646024066206
2004-07-31,1.0443287133625234,-0.3838082059920285,-0.6044512834225972,0.9846007635524391,-0.23017853505268523,-1.0056986984834495,-0.15023246006801275,1.0496190510716281,0.6440510884555792,-0.37072558580032594,-0.06174803983586229,-0.5737818455235535,-0.5504266303238877,-0.4434841220361448,0.07639040266400102
2010-04-30,1.1107350870080845,0.5586815450461037,0.8350815375191221,-0.4210717662599906,0.5292247650050472,-0.11541912416038912,-0.09863456106372467,-1.4482103120413918,1.8192963167933514,-0.10067069609204571,0.338249850036875,0.459211974499274,0.6716020749854562,-0.30000394571844496,-0.0737288012695027
2010-05-31,-0.479891798867089,0.45214059395485506,0.05811491774351566,-0.27756033282420234,0.645460714910669,-0.39309510969840933,0.12223419191486987,-1.2350758394380714,1.2817225148719913,-0.39690352580174076,-0.053138493858061006,-0.06360449841519976,0.25402122831792157,-0.4406260656984954,0.27005752254977433
2010-06-30,1.5859104644658795,1.3138394166504785,1.1828037795728363,0.4247733164672212,1.4236342856355886,1.4740017095431919,1.4714439285335632,-1.2583673545717364,2.5058224425373115,1.1235630384740871,1.3757395634169864,0.5844871366927863,0.715846633549992,2.145875509814692,-0.09595184410083811
2010-07-31,-0.7365606688760072,0.2091480563102007,0.5707376985795508,0.7827322952368816,-0.39795328987254286,-0.5747337684485736,-0.28835940647825686,-1.073443497069137,1.6457884672176808,0.40676242695689124,0.4314405972943454,0.3705491925563945,0.46578582177526884,-0.5757900705636595,0.16665381018389672
2010-08-31,0.9395340422845841,1.043003804375272,0.5451311933844875,0.5712820663202742,-0.39843763412650546,0.9264635099787957,0.8359330757853639,-1.0465136827199528,2.2061607128522085,1.5050595365505715,0.9130450661715436,0.3552740919752388,0.38227045435209855,0.6918597081675182,-0.03033922622758265
2010-09-30,-0.3051181960130463,-0.0730555894641403,0.25092400767870854,-0.17478334432425963,-0.18222484206353812,-0.4907844743931451,-0.979762298205097,-0.9075033424138175,1.6345407761374322,1.0668260103930152,0.3095344318275125,0.10798545305849408,0.26204915836465453,-0.4732328623365182,0.22599292508505628
2010-10-31,1.2373522755503517,1.0586303832450763,0.8329780482544136,-0.17376917980231354,0.09749941356119574,1.8476758689645936,1.9135848086894056,-0.8722846527075971,2.167351885884371,2.280565166137118,1.116739672186144,0.5071694613534725,0.3870339509213732,2.3018250064521113,-0.20767916022962965
2010-11-30,-1.6216448880173018,-0.37689380252996396,0.12284976012935979,1.0858653691796514,1.2830899273498688,-0.8463674015547181,-1.147802626203812,-0.6573678379000643,0.9783508926640637,0.3576592757926667,-0.43327712008731484,-0.08105920125340303,0.17418474507820086,-0.6023305494647407,0.11618991758803536
2010-12-31,0.4538903754146019,0.07785886990943093,-0.10702080475563955,1.1273572538777679,0.3043035115124206,-0.8954652102527834,-0.7489105744654782,-0.33373989879058635,0.7354577091476889,0.8945109827604378,-0.04870550371646136,-0.17839895048338353,0.12438643029315344,-0.5430570513853114,0.03289953811192637
2011-01-31,-0.08299266303686438,-0.9313101540822197,0.7527978927239042,0.2035960908742637,-0.07804580437299477,-0.6528445974330621,-1.8035898181560754,-0.23972765499186457,0.7459739926030703,0.8737374218136048,-0.22976157159226618,0.45535695383798547,0.5640060460471127,-0.4163567120056158,-0.16255119745086022
2011-02-28,-1.3676437979652751,-0.7538276814352893,0.30300714862651557,-0.19031234045559484,0.21867961860485058,-1.021346984634596,-0.741940567455088,0.1519367068928268,-0.10173679232780548,-0.6389112246913493,-1.3540268539416294,0.08680531546738435,0.39656542291956604,-0.6492741856977802,0.04233101993768493
2011-03-31,-0.010166025901540636,-1.1034620587987956,0.31334163047100694,-0.6659807931992472,0.18123896859310995,-0.963187385770131,-0.5653154558191461,0.3347409078812389,-0.05035503236123783,-0.3787794851234849,-1.1678105509295644,0.06853709334672518,0.3492043069761987,-0.7019261357183171,0.3122766062546294
2011-04-30,1.693453056823711,0.27261850887825,0.8080853967723172,1.2683745490736134,1.1409500157001684,-0.21877296882894742,0.2637431974588143,-0.26708749431138296,1.8231063450405338,2.728364551924339,0.9278730762809473,0.1819353842744504,0.2744656543470387,0.09346671269158997,-0.12368543644707948
2011-05-31,-1.0283646032068536,0.5006204012448188,0.5043447896066465,0.8922267717110123,0.36648377271473864,-0.8317629352672622,0.5761348407421313,0.328280383554999,0.607639435894906,0.5779237917561503,-0.27424717251355124,0.1086995488264919,0.206602888007755,-0.6963164292741911,0.14207572822542802
2011-06-30,0.7229188240349519,1.2450395431242893,-0.1552338573699498,0.8147089334533866,0.42598275281421866,-0.06729944748195887,1.5774513913051824,-0.05155315844982304,1.395944204555969,1.6292087944985636,0.6922086995133199,-0.26668149784955364,-0.4227288646768987,-0.10447303177478574,0.027398974188114347
2011-07-31,-0.09518035168107791,-0.3759077493060065,0.38662218095521794,-0.5333312526714415,0.46522121319107074,-0.45088612836633046,-0.5208920653324907,-0.0055637175656000955,1.2653551827353935,1.3250891844228152,0.5388651191252648,0.011415532414294438,-0.11733170448650261,-0.4037692579905211,-0.11441035117774422
2011-08-31,-1.0118907390115757,-0.30114588558850414,-1.0964733777457711,-0.5568376610180339,0.05964244459337606,-0.8910352932013528,-0.5026902704668387,0.9780979682129924,0.14339439969742196,-0.17401944862959542,-0.7912528601170551,-0.6957903894738501,-0.9579707995660565,-0.5915164221207241,0.02134629559535299
2011-09-30,-0.04273351744837566,-0.9900402352328111,-0.9403201730848375,-1.3328278181236508,0.09532651282516873,-0.8270756451312138,-1.4367841948034556,1.0658234445299275,0.12853864987940483,-0.24231003175044716,-0.8615621490913993,-0.6031785949473154,-0.84736073675811,-0.6143076251935919,0.04795359946210901
2011-10-31,0.14534327260887275,-0.7936983546951284,-1.7254776278573989,-1.2979246110393658,-2.4895701086299584,-1.0417894623325208,-1.5133159921016264,0.7952070563805108,0.31597384259222105,-0.06082192769333677,-0.4117894043699701,-0.8420445039836394,-1.2994873615229885,-0.4830376021720438,-0.16594429787492346
2011-11-30,-1.2751504798661328,-1.0268000582010512,-1.3892715831597144,-0.7765322032481559,-1.7185216226023756,-0.6021004722910278,0.09391671619462148,3.385416452099229,-1.0922303201985923,-1.8432403897341294,-1.585045300686621,-0.7095260593002132,-1.029892151573327,-0.39111609932333186,-0.09811785595852336
2011-12-31,-0.7512506303919108,-1.6337640084714382,-2.1208510847578177,-1.0581124110270268,-2.475725590954773,-1.0579720774046162,-0.9496566127323102,6.904524190229735,-1.6916264312325326,-2.6677045775585735,-1.7847901230322936,-1.2729902536585822,-2.027255616787013,-0.28999298888203073,0.13275789767813256
2012-01-31,0.8011890898983809,-1.0168642391176077,-1.7324682959174367,-0.13546519029012707,-1.7509571071525818,-0.5335016316401481,0.5513788824202887,2.58131509719171,-1.6285964140196911,-1.2775516540696095,-0.5288234483028227,-1.6822909354338944,-1.4633353619558092,-0.28916562693421444,0.12926644270246396
2012-02-29,0.7183385691323265,0.5858582294346503,-0.19850727115792713,-0.5783737629793483,-1.3224828823133294,-0.467792648281425,-0.05684564590093902,1.2910066768328468,-1.7274247165690801,-0.22936482734207025,0.3511686697536852,0.39751414189789713,-0.015162306618569035,-0.4811675328054517,-0.007279377002901248
