GILL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2001-02-28,-0.7740048531508892,-0.6079769440952546,-1.469494790646325,-0.9184595970783,-1.4821573892852835,-0.07585704895763253,0.6630917665660679,-0.3263091241435881,-1.0348938452228915,-0.09130326717551468,-0.6119450960849122,-1.937430874814582,-1.4426681591768484,-0.7649234392351812,-0.41462520595191993
2001-03-31,-2.4696226434547928,-1.7329900465854968,-1.5196769654931832,0.6575351722652137,0.1654126788279595,0.9026110815819867,0.5316876246203611,2.0589599854863274,-1.0492022229570643,-0.8356215412554082,-1.5411882314111283,-0.9421424176962518,-2.234070894037789,-1.8711418463450744,-0.07309823532072543
2001-04-30,-0.06476764648397165,-1.7141951931646033,-1.3065355021974374,0.5714913232882449,0.19032959811097425,0.20035704340146893,0.817794882559608,1.9290395800758722,-0.9003742148982625,-0.8862337748929678,-1.4977857728553343,-0.7883927804614,-1.956740486152336,-0.862313062818172,0.3260789835039604
2001-05-31,2.4751114583402942,-0.031912566797405735,-0.9878415098683716,3.6252807574887096,1.6013819638964502,1.0688839999371114,0.5455319078803772,-0.004535937957178017,-0.6093646157955621,-0.10675260404938937,0.10985396426245012,-0.38389447231383966,-0.9719481180801294,-1.4323399061536208,-0.31846673848720913
2001-06-30,-1.6260895626727834,0.30640089732455555,-1.0052293483414463,2.496468855551137,1.9437641491494775,-0.5990630758753883,-0.648381801857191,1.4322388146047247,-0.6053877827702382,-0.7099321148027213,-0.686919906979629,-0.35419324375421546,-1.4646845568856057,0.017972034256179915,-0.0832074373422658
2001-07-31,-0.13001145736163683,0.26565358830911423,-0.8424404490628503,2.2441592291083996,1.8464138764506512,-2.054313287098134,-2.9941238124504985,1.4820048461917459,-0.49749556721403576,-0.7703316332313234,-0.4487489008863137,-0.27543212249253146,-1.3393989730132496,1.2379098511525988,-0.07087170405093822
2001-08-31,-0.030395108944776362,-1.017242922333181,-0.7787579191946553,-0.05240093142199834,1.7766964196430897,-1.626735980984969,-2.71093705344665,1.4161579522042345,-0.3871621166693317,-0.7940975291901575,-0.212734392514252,-0.23579506153655835,-1.3703667055078024,0.9567965613175874,-0.0999780428235867
2001-09-30,-0.1818377263079934,-0.20102438108531426,-0.7695404634261727,-1.493793839466766,0.8606589002189448,-1.108325944465449,-1.0508201059421138,1.4473774224283436,-0.2768393309064409,-0.8703430209015814,-0.3877203964384717,-0.315020190043803,-1.5822638372059856,0.5440005339734707,-0.04740761175786346
2001-10-31,0.11099253814178316,-0.059553237023706226,-0.6652557478838637,-1.2755187323943649,0.810195012354434,-1.2688740638285456,0.04296102286918253,1.2425563198753524,-0.1579981933017235,-0.8140194880199318,-0.369756335596253,-0.24808360464562906,-1.482262049316956,0.7177532273925916,0.13546376037557656
2001-11-30,1.16360841721098,0.6378219465380713,-0.5485782836623929,-0.20829082958854264,-0.2644205168604902,-0.9973652665966563,0.24386198801369421,0.4702318366219636,0.012395440159240372,-0.3801287209421529,0.7259590975957797,-0.40320566381900635,-1.0014065004118424,0.49484220613586133,-0.13237376177944166
2001-12-31,-0.3919718489475203,0.5076178428465887,-0.5594224655247275,-0.0784407134288374,-1.1280003185295517,-0.8137349719837996,-0.31949670321533824,1.2326961538789871,0.03502894665380035,-0.5598759219370396,0.31487316008142585,-0.8982673542298615,-1.707984438252975,0.382682006684547,0.10045068034470535
2002-01-31,1.0722447818133802,1.0812712894506429,-0.3670343320859734,0.01384336186599901,-0.8445829726247395,-0.10007092665560696,1.7299613555630058,0.5687880845740746,0.16740513660796374,-0.19626361816783938,1.0311607033212002,-0.48669026254448455,-1.0769611008202713,-0.2647541360033588,0.25574208025858397
2002-02-28,2.144892419012544,1.7655169992412691,0.43580259394159293,0.5193566795854901,-0.1436439796241217,1.2323061143611445,2.0696974043871466,-0.5493061642165966,0.6016491631460383,0.8108569545288945,2.9598362518082317,0.4677544026699101,0.30948905295912865,-1.0907539247442337,-0.042765137107756104
2002-03-31,0.1386025275800942,2.190887842051025,1.9593730575799566,0.03694447513369218,-0.26971000092011965,-0.18131753446057558,0.834926816426348,-0.5438584297719702,0.7776461344428316,0.9333672765040514,2.0209149031395075,1.2395114054990455,1.5516300019534326,-0.10400368529769687,0.05137081076292356
2002-04-30,0.7070579720282852,1.8451195861448684,2.749390678512476,0.08831376220899165,-0.3814477272038885,-0.030008166279416475,-0.17797025604711136,-0.9662538060571785,1.6902237327073317,1.4977674562122145,1.8909718394073152,1.6123149112993405,2.115436760159859,-0.12612212823285332,-0.1282472888784104
2002-05-31,-0.47590360904549595,0.24989044928722226,0.8788624225903503,-0.5682198278498772,-0.11601053711683297,-0.14110260671894356,-1.271133967733003,-0.4538835493864073,1.3441872440531382,0.8542460639682743,0.8199053894918165,0.6457049856345377,0.3725052760699228,0.029681981519133597,0.07150619952217407
2002-06-30,0.7766996255963334,0.6307436283173372,2.54394006025248,-0.3024458410573233,-0.37979414681556933,-0.6029245818328478,-1.149163272541969,-0.9790162961250273,1.5428876744421507,1.287500804205928,0.8951985976128103,1.474214491485378,1.9507411613574681,-0.12266740642523327,-0.12947073996764738
2002-07-31,-0.5282121607188153,-0.14436025578838887,2.028883866994665,-0.2253618467660509,-0.07507753617153243,-0.6698759773544224,-1.4194009479310241,-0.3155336735777435,1.1374055566665568,0.49410813243912327,0.0658629639748383,1.2945152342439448,1.6209408453470344,-0.05400734745268652,0.03486882565082386
2002-08-31,0.475011133104482,0.46800721772328463,2.234538852798837,-0.3433980916732211,-1.0383953653412448,-0.6244323743911172,-1.2513687281915293,-0.6023923692242454,1.3408314491168039,0.6189279909247425,0.3195676475697983,1.5570067272955237,1.969364646465791,-0.29475527633969023,-0.04312865073053714
2002-09-30,-0.046012230242118986,-0.0749192986951337,2.1760943670172894,-0.6273960771595075,-0.9837030344283971,-0.5210506129425607,-0.20650090307750904,-0.39561540251219535,1.2343343596633294,0.2986798857261174,0.14484401121403748,1.6483850058706273,2.037279462488454,-0.34235107595808295,-0.01507483897252241
2002-10-31,0.13964551194904956,0.3842080766522601,2.0332006841759442,-1.0728062051440796,-1.0590651639565525,-0.40418379423790335,0.3105189380935513,-0.36915091180448434,1.2371563276788442,0.10561429603827235,0.2309188113416332,1.6777965359042148,1.972195950680209,-0.4483775328370167,0.04566414045032426
2002-11-30,0.5018340745721125,0.4017831888831999,1.4831641098422075,-1.0013187236484935,-1.2224582387069052,-0.4683744734894312,0.01861135486922656,-0.6931474429667996,1.5060208695061676,0.2935875599651466,0.5113172420568326,1.1865349012868749,1.377813130641839,-0.2789527283585449,-0.01030528343128702
2002-12-31,0.15012548097771464,0.5325879184974375,1.7686404579995234,-1.0947049198215264,-1.3455557797456463,-0.33530823211958455,0.3985076723603551,-5.145175678712433,1.3701956704958689,0.0998402052034077,0.5515065211490591,1.7745414003137723,1.1750134579529734,-0.3959779657665256,-0.0655270573873341
2003-01-31,-0.20740159780161968,0.2972971864783679,1.0612934490900643,-0.8238344339099667,-1.6014628923227514,-0.0006561303232702524,0.7325618727491444,-3.2837400749799204,1.3006447418109237,-0.4812485086133961,0.17930118801359565,0.83322362141605,0.9870379256979684,-0.13350564843397073,0.06982061570456947
2003-02-28,0.6566892039214584,0.40043686766351705,0.48463188302162935,-0.6897692426913165,-1.4395781158046916,-0.03472822078905784,0.9337731620090702,-2.524323478938101,1.1917380480737985,0.5754017411361312,0.6290910402738205,-0.32971713414536585,0.8169236679064834,0.03198414139543433,-0.1671406410186206
2003-03-31,-0.9122091613921237,-0.308149590220822,0.14229829727969484,-0.1602804272763036,-0.8960141769045301,4.315177058562583,2.931300080823975,-1.9000586368263395,1.3148111913024676,-1.733236288013903,-0.29306777806196893,-0.5160470104639009,0.6753770234432527,-1.7380127933321754,0.18272782584340405
2003-04-30,1.4399312419265264,0.7608563023586633,0.40015645238004927,0.49964469025441405,-0.3095345793702996,0.09844713452980852,0.22085487624521208,-1.6212202398414555,1.4982718273726094,1.1729545076016894,0.7670768968580681,0.14150902985115332,0.7109254505150415,-0.07565520025831352,0.07506718344334741
2003-05-31,0.5533634896362987,0.7779471515309162,0.9529332670973265,0.5068016676949352,-0.24749398815217039,0.2534819310114586,0.6207595349311683,-1.3952846487315385,1.3871043856899778,2.825407620759311,1.2322736988347913,0.7659894864484812,0.7678744831017932,-0.18435979613162504,0.03587062626799942
2003-06-30,0.39881280449804424,1.9090508561167059,0.758684973287763,-0.5868198125911752,-0.19089136702731807,0.267274076504541,-1.590991955934289,-1.189835025218607,1.5427019700580697,2.985396276135065,1.244352360553985,0.5838802714483762,0.6921044720177385,-0.29112833030278024,0.293224570300331
2003-07-31,2.742346673976077,2.3051634689115335,2.4620367696693837,0.37601680166148677,0.4468667272459738,0.6347827520335501,0.7600974114756122,-1.064927318205184,1.7574473298414246,5.061779413354178,3.1358310820528064,1.9806863865895346,0.8557541140529874,0.03820798025932395,0.055575488228718516
2003-08-31,0.3232173356868151,1.8957358143494851,2.2400980419236958,0.7368016569082334,0.5926883651729031,0.5808840151335958,0.5532971075834993,-0.9037714076074504,1.8989429698881573,3.047790707691228,2.2847756252250826,1.8308951205281958,0.7856801000761086,0.17340132542236386,-0.062377167775646336
2003-09-30,-0.7070776147833135,1.3109018864638655,1.8959322464349155,1.4625774543016143,0.09660250856376233,0.15954257014996867,0.2752724799842787,-0.7443775164548494,1.8199845040582525,1.873231756948797,0.787430993785521,1.8848439113766922,0.7209417495069442,-0.29889375680192165,0.09946327868494752
2003-10-31,0.6451380984838053,0.16644202116719228,2.273113248287146,-0.5657892228553798,0.016213791961117004,0.39158942515209205,-0.006425073473103837,-0.6297042990107066,1.6242734258026477,1.8656312304475369,0.8805554122805987,2.341662562251695,0.7165999350916632,0.30068666933125665,0.17986289671414543
2003-11-30,1.2761206594166814,0.8155339161593483,2.725446701027267,0.18594492511872684,0.31589714494957744,0.794923032367577,0.27722303041999774,-0.5300854710046308,1.7757372693092113,1.9569119202413627,1.5249180395829294,2.5799541469601075,0.7031843776838209,2.0918180491536824,0.11069052475184964
2003-12-31,0.6613514729602383,1.7420609118284236,3.009624445160825,-1.4994595615935389,0.22532405496649027,0.07863087911333701,0.23865722395769626,0.41083197002409155,24.715636695762687,1.7160226545087847,1.3910753825627602,2.938480092310987,3.5594819711474246,-0.03187178705723144,0.0025559119345440677
2004-01-31,-0.33766703152149125,1.0369306900621593,2.9221493699834657,-0.432734097989763,-0.820974454994923,-0.10208017583762538,-0.17313335192649823,0.5421979680651495,3.3702925483810344,1.2749932172784426,0.7345536506619346,4.218686915101184,3.616922827960037,-0.6729773823221676,-0.10770318524163171
2004-02-29,-1.2612899532855806,-0.5591129749407554,1.650895850346579,0.017714506302886925,-0.020200865473006657,-0.5425572788601075,-0.8763125585833136,0.7704247850573981,1.8413976006434711,0.731102163671725,-0.4115770041451491,1.5481738121084045,2.426925459175051,-2.0360517288733755,-0.18892945799803582
2004-03-31,-1.9401439528983968,-2.111316787961929,1.4123125131812408,-0.19099945844358965,0.9715661994948114,0.32312760671735535,-0.1024206234187175,1.0791472901956582,0.9030962888574453,0.13635483252268174,-1.7034012060832187,0.916251673550093,2.5250375352291807,0.6769430813216906,0.10486435137910821
2004-04-30,0.7603633171063442,-1.351824272349801,0.9890009474595846,1.1121543162015592,0.9974106184212288,-1.4416881582125287,-0.5998822815003221,0.9138731699766649,1.0729965787848874,0.3042534245666849,-0.9914566568234847,0.6153367568216689,1.519107244001518,-4.186905668978889,-0.058452742233967646
2004-05-31,-0.6535970591060247,-0.9923096218363354,0.45878039261696313,1.012053015129939,0.2701743301915597,0.47924421355667013,0.5031527615933926,1.0211268412245802,0.7371545246081135,0.07469954691694555,-1.1403044266777513,0.39838910969304253,0.9286076785595587,0.687081645644317,0.019300743435141935
2004-06-30,-0.01830999284236705,0.047256874442056646,0.3441923309813339,-0.515239136632178,-0.17783807920792702,-2.103111275900512,-1.1744916326983699,1.0137119025351735,0.6701811835624879,0.034570078904475256,-0.7293836263649299,0.45491822859432546,0.7626442094991941,-3.1581865946686123,0.028877787981159208
2004-07-31,0.0844537222680965,-0.3440882637336029,-0.4683198098706248,-1.2335563483308107,-0.0597487640230736,-1.4606744600489574,-0.5313854556203185,0.994488661990981,0.6290339225869067,0.022628220900307923,-0.2824812148241846,-0.38723319429463143,-0.24131170676281488,-0.4958296595016472,0.013789755703133977
2004-08-31,-0.10961051423257684,-0.022946846619486396,-0.6028149642023013,-2.0027867380374405,-0.18903711891660094,-0.37304490271697566,-0.5359249907639894,1.0303470126885028,0.5457830109568085,-0.04399832697700677,-0.13028679561480097,-0.4998792462598911,-0.40069356675016604,0.12013697864238089,-0.005923526785153043
2004-09-30,-0.28112937670579347,-0.17092333169176546,-0.4687937768710175,-1.5775066853630006,-1.7852441621622663,-0.26453086448167934,0.8560103895557593,1.0957810802462626,0.4153271569117923,-0.15385576594834877,-0.31439170480483764,0.08504972297993012,-0.2375850205373628,0.08767176810149674,-0.030865838234969772
2004-10-31,-0.5259506883497251,-0.5286837673615271,-0.8017109933258465,-1.358478995745765,-2.2533820657830446,0.6054762739137612,1.1626549111095892,1.221421683851303,0.2263082686077027,-0.33624995187186635,-0.5191277734443851,-0.40384287440301486,-0.6100571362862496,0.42236758042438555,0.11702299593980282
2004-11-30,0.8336960614116419,0.01556348338040454,-0.9278773307428356,-0.26389145801571057,-1.5146477225972632,2.4338976984059126,0.7827759366098956,1.067421701083557,0.4680837061317426,-0.11749265893328875,0.12829807851955777,-0.8607440139525955,-0.7573982864900803,0.367221320503609,0.06676272243967733
2004-12-31,0.3422209589564433,0.3803911145076339,-1.009753030340256,-0.37029245880862144,-1.360326564864283,-0.13566648918445928,-0.12705536309100948,1.4536608888032863,0.520283732830731,-0.04001644638304375,0.3628678680364583,-1.0326193712874736,-0.8655660049694862,0.3484652576976593,0.0036878637459851807
2005-01-31,-0.2556674527737739,0.534001772014626,-0.9690056452394284,-0.772852961641248,-1.2953535435487153,2.5010701552990766,0.6295525570004861,1.2645572409168682,0.3838713829234171,-0.14782594355590634,0.14063047388814878,-0.9650789293987804,-0.844918837528691,0.06959649255657299,-0.06918746136310684
2005-02-28,-0.9544122369244972,-0.502197229112494,-0.8793928268074139,-0.5551656835664416,-0.9670715753455824,1.0330666521944583,-0.1492525493053661,1.253164873753746,0.2584993843488239,-0.5462883402775833,-0.5154852877597619,-0.7920853534700195,-0.7279197363466889,0.3279415558658105,0.06771394750333089
2005-03-31,0.3483354270962178,-0.49919084705457983,-0.2824382270787574,-0.5460884485232796,-0.9404360697928027,2.104133333157326,1.4482040509302034,0.9299716808590756,0.1396194056849808,-0.32845189583265905,-0.20308031038104268,0.10561920021566318,0.10697305279551332,2.358049724025289,-0.006212578224445072
2005-04-30,-0.4388239714301887,-0.6111962966844069,-0.6493224686540972,-0.5039232492751293,-1.005369090495277,-0.35910118261379764,-1.1100503802215138,0.8051905197244141,0.02616655708254279,-0.5791759387560452,-0.5290602436453525,-0.3989783915771317,-0.3308212946846593,0.05225352324829661,-0.002897583661129124
2005-05-31,-0.34458362874538956,-0.2217667769517122,-0.5459796515454336,-0.9941481289597061,-1.350066650370213,-0.46111179584287443,-0.8808063383243568,0.6792604279863744,-0.08369064561628456,-0.6881130169804625,-0.6107759454519838,0.0406046707174179,-0.15950900954351105,-0.04935967594273992,0.01227553682786545
2005-06-30,-0.15784484334111618,-0.5179405258345754,-0.5900389415913271,-1.6370800979190256,-1.4463125540557886,1.9807968667864306,0.17679715662286322,0.5129407368801884,-0.1946520723428378,-0.48238503117727377,-0.48861991966083096,0.14604564773925818,-0.2229828286954239,1.4422752127726437,-0.020718819325278973
2005-07-31,-0.48357859660997105,-0.5429091554818087,-0.7595188938751388,-1.355994989236929,-1.295550758100248,-0.16877839092340943,0.5508304150304228,0.45166873464822144,-0.30424266753951706,-0.777170823924835,-0.5819430586392755,-0.2680926749679229,-0.4233783776574433,0.12206113191401127,0.0732607825738844
2005-08-31,0.7392504906276595,-0.02092552959978368,-0.5471622257972342,-0.595949907958278,-1.3297452481830159,-0.09678345101987001,0.9018043537943912,0.026798239863857005,-0.4115150378489496,0.09401991232737571,-0.07960504302857459,0.2932196665624989,-0.2637641288841643,0.18285812351312544,-0.017090826382685963
2005-09-30,-0.38929410649571905,-0.12857696457985068,-0.5424863414433176,-0.4129890197027171,-1.401959727867364,-0.5698830361128506,-1.8126029669266868,-0.07604028620088,-0.5142524884671662,-0.1023616042776777,-0.21027920047575588,0.3970336764042351,-0.31260821690728646,-0.10830592874434357,-0.05130449504166888
2005-10-31,-0.8489864694047461,-0.27615845051782933,-0.564597459103761,-0.06469414205673037,-1.077835207421143,-0.8239774463120444,-0.8169118090332987,0.12029739110721738,-0.6048675296862931,-1.0579880865462017,-0.6484653832202102,-0.052464508124274514,-0.37549294256488486,-0.2260763012321822,0.022519317005564705
2005-11-30,0.15819373900311795,-0.6048359751200578,-0.7646793396378443,-0.7342493935265211,-0.9624244561172686,-0.6748451453788864,-0.7980549923581691,0.04658759397794387,-0.6152230605946749,-0.633586919779586,-0.3977297844271854,-0.7066618204724467,-0.7389460524753372,0.03550150216802733,0.06336513093292456
2005-12-31,0.8539854071328892,0.033599896879611374,-0.7073639283019497,-0.11539874677354484,-0.6953252314283777,-0.24401144822788468,0.2930603316742414,1.4201155311755753,-2.085763724752494,0.7911539787762396,0.26575926433569663,-0.7318949762819913,-0.7311282759545895,0.2055847365888856,0.2288696054018551
2006-01-31,3.3643654277919044,2.5746389923406783,0.07235635973758302,1.2131674937860288,0.7987555896849985,1.4908839997195587,1.9641915582721157,-7.6100044903915665,1.7160109770850471,5.655480595108894,3.1517569496708426,-0.1171506691098357,0.03451892022421002,2.0100693431050014,0.034606270779848486
2006-02-28,0.2884550107599208,2.6187885931860437,0.7350014664392645,1.0527161773464813,0.7668158518138577,0.6054555572784351,1.344031838225555,-4.840789533969648,2.316925810285025,3.2708253590278806,2.6210174327245124,0.6491995821626565,0.5758892562892042,1.2995166255917743,-0.04744313584653981
2006-03-31,-0.8239715394195389,1.3874262551936778,0.297253707501868,2.02264650539122,0.9345724321244104,0.2328099152653797,0.46035143284345725,-2.5268151060780824,1.0058195695415937,1.6568859811769043,1.0398833527597855,-0.012193080566378873,0.2002687728211289,0.48037111466966786,0.011200292774076453
2006-04-30,-0.17467951264395945,-0.4326735697593258,0.5990773941494831,-0.5669264739096049,0.7935016940474959,1.163830808544175,-0.0779303073835481,-2.257773466522546,0.9068488484893736,1.1192926439755797,0.47608133463167296,0.316879411746326,0.49029486471080563,1.5479245211755222,-0.16926025288881907
2006-05-31,-2.940182870587758,-2.401283346734739,-0.36053685575671673,0.8298988862640093,2.3436144901341973,-0.34727963243332177,-0.6237757695978314,0.06404713643373336,-2.5832392621819134,-0.7323269230748652,-1.9197558655517095,-0.944019936712048,-0.29290031215744994,-0.1696075519370436,-0.05489385472699444
2006-06-30,-0.9453863887427413,-2.3263728425956787,-0.7733275936768904,0.9778579324164002,2.2733392830199626,-0.8766626882200695,-1.0577867914055472,0.7097056644743468,-3.2115904769923755,-1.4037371143958295,-2.5415266187952597,-1.1506573678665943,-0.7374562644825,-0.2827083559613025,0.024295971700162254
2006-07-31,0.17617703758615885,-1.9091794237430777,-0.3663953246349974,1.1350567013347332,0.23061833599927514,-1.297355594396313,-2.6914212224533047,0.279644142104652,-2.3024307962617248,-1.147463633238479,-1.6865133835318655,-0.5288848504571579,-0.27627942552408064,-0.8117791161815245,0.09009591570074213
2006-08-31,1.0627065249423835,0.16851721410569445,-0.19915627288269602,0.32927683236826566,0.6977147210911814,-0.9137170921087291,-0.8563305133464291,-0.9262953114081783,-0.7829885340251254,-0.22337428598053138,-0.3305537664127726,-0.5284559476556393,-0.19964853481739125,-0.6788749245815796,0.058170034023965714
2006-09-30,0.5776911398170361,0.9949976953784793,0.4719607724448927,-0.9593424527356065,0.8935791408205174,-0.8875587207502311,-0.15083911630258712,-1.5847378019362688,0.11269449601326535,0.26823444002400454,0.4336757236480877,-0.09778015541812626,0.41958695900966186,-0.8577748020142291,-0.00651731118469781
2006-10-31,-0.30495210620962576,0.7140574370042575,0.8880926268344884,-0.4881589293340112,0.8135255169933857,-1.0644144326928036,0.3936852188785414,-1.3606594616269967,-0.053832877177645504,0.05993894038241082,0.4550911381174483,0.24605429559217634,0.8603116965208389,-1.1960748607804657,0.012763928820363141
2006-11-30,-0.06681853472525058,0.11090985138065543,0.7245529749875059,-1.0677426303875492,-0.7381247812482595,1.2518687503176256,1.5753798375112598,-1.5082888188455927,0.10140294274608488,0.023446952069462408,0.31870886454652075,1.4213923739325538,0.6668708983589003,1.5280970873823096,-0.02177326058933887
2006-12-31,-0.48272787626035013,-0.4540064741065623,-0.14022963799431518,-1.4990440823833282,-1.0483548731915096,-1.044946304920984,-0.3387544241551123,-0.7937388693565037,-0.22529852247318202,-0.3920234971865377,-0.21121294858275322,0.6382031350686334,-0.16033624867328722,-0.8581228242312441,0.07722266869889502
2007-01-31,0.9297442232327696,0.1945183118138955,-1.5889180291245006,-0.34597364049093543,-0.8497134880132481,-0.6356623359647268,0.38744821700634957,-1.4930846243706553,-0.2355638619347043,0.35469813777802134,0.3369733252308738,-1.5797338571848234,-1.770586092489344,-0.3407060164787886,-0.072504442383698
2007-02-28,-1.1573231830905835,-0.39240217609275896,-2.525785791652114,0.46219744491946313,-0.5535329559391629,-0.5054453334953659,-1.4484918385275356,-0.5008954170815357,-0.2478352181258673,-0.6511504872659616,-0.5743335523227059,-2.7303852705801606,-2.824322726250924,-0.23485308920558756,-0.050963025215175435
2007-03-31,-0.8615556353455418,-0.6007495368534077,-2.3513355168558676,0.5975939066311402,-0.5981067284688948,-0.849852034997402,-0.43588023740327586,0.2370873108640965,-0.26180046867551404,-1.384491468479492,-1.0035869834472473,-2.531577477411569,-2.632863299928073,-0.09361295117044202,0.06613099674205392
2007-04-30,0.7875810330249913,-0.6632284081066239,-1.6596752630495768,0.38418666104389937,-0.2772076616987761,-0.8166889063675613,-1.1916100782880172,-0.5300915894206528,-0.2772256105939401,-0.5774670517813463,-0.24145818277583533,-1.6472840676624603,-1.792767511321149,-0.14782579362114484,0.05522636592129864
2007-05-31,0.5926882746589291,0.2832987853293547,0.13783417144842544,0.07344575665281353,-0.14014372741450454,0.0016959782650714304,0.04220055165813252,-1.075872092387759,-0.29393565407634176,-0.006420034924431913,0.287663583386115,0.12623737322972986,0.04998365407762508,-0.3035086299111535,-0.0028747341686195
2007-06-30,-0.213546693857509,0.628029933153408,0.5863030777807021,-0.8033079628472739,-0.20565200097273592,-0.15355171615190075,0.774426419514591,-0.8233939546129894,-0.31179900815443834,-0.18622534887331046,0.09171303420314264,0.62250584119461,0.5232053096742026,-0.45739273398441765,-0.009715703301603287
2007-07-31,-0.29560268685968644,0.04316741274678464,0.28262246234803673,-0.9242598356839976,-0.5288587283598593,-0.10948628684922124,1.0970963012669208,-0.672300961534154,-0.33071216871406034,-0.41331426533096915,-0.00036482128850534335,0.5834076857167917,0.22909809524974,-0.40709132355335875,-0.04900958271117903
2007-08-31,-0.8241372610872071,-0.7252377582216769,-0.8157212186853452,-1.3433168679373908,-0.7381192234968891,-0.4964267195356081,-0.6229425469823213,-0.538029790959908,-0.35057927441794007,-1.1996298756612838,-0.5768341084336609,-0.6506532282124603,-0.8750820259629023,-0.35913477343196204,0.0016691131677278367
2007-09-30,-0.0836998943392524,-0.6480320883068177,-1.1530517658483155,-1.2176573214507644,-1.006771898149849,-0.2061668939755637,-0.09767548479625715,-0.4099459111460968,-0.3712729046321956,-1.179736649163535,-0.626758100883439,-1.127139620881025,-1.2099383269968522,-0.22454162749265427,-0.028346701431891268
2007-10-31,-0.49439976552944953,-0.7471406607139047,-1.2089352482078077,-1.1838886851389343,-1.321037398790753,0.9490862400351632,0.8215903815070947,-0.2812147575812698,-0.39253024785614476,-1.6627837068231377,-0.8382518288013878,-1.3562494451502973,-1.258072061107806,-0.30574329113030474,0.004368365860455804
2007-11-30,-0.0717115028309877,-0.3413844375014315,-1.1710675077135706,-1.3253834582899753,-1.8036554935607112,-0.051750616669157284,0.43999029689551356,-0.1446199688016754,-0.41356787295005953,-1.6496501116077495,-0.6275499563398587,-1.6436550172440192,-1.2098748623456363,-0.2553562680191023,0.46822759346452747
