MOFS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2012-06-30,0.6038280522637876,0.22919556038800099,1.136994389610627,-0.39216596970409895,1.3872043749935397,-0.615362149976277,-0.8620634708116427,-1.8984527962158595,0.18633382481360242,0.1837925475169655,-0.06570097809778025,0.689021283227506,1.024544042847843,-0.3726925110766853,0.0035721411272642183
2012-07-31,0.18572793448741437,0.017489579031435186,0.9587569327858035,-0.6256369165811162,-0.23122945726319255,2.29052304577708,1.6238256288174682,-1.6959908160509742,0.32962650788129144,0.3008224100435678,0.06936712519763129,0.7299273027028803,0.8959130185240299,-0.18898397754643886,-0.06253313759569823
2012-08-31,-0.29875765498376006,0.33910003887959306,1.4158539776445076,-1.258304192945383,-0.883072751317264,-0.45772613043756527,-0.32492218562956265,-1.2813828006542403,0.31216309710991946,0.20865806439638243,-0.02046606109206063,1.2425721370189662,1.2144528437043962,-0.4209347585792982,0.15481323067215458
2012-09-30,1.233875763204126,0.7750297639634132,2.4014735873426614,-0.4325414446612572,-1.1206420037235125,1.6089382646614139,2.0689166228394638,-1.716012078610049,0.8420947297737386,0.8441170897974711,0.9490677331289017,2.314015679327492,1.7617364609437747,1.2069984561240066,0.05002804342797817
2012-10-31,0.4918129041282515,0.9780261963233513,2.2362222214263845,-0.46787704789899565,-1.183856791462778,2.8981084113646314,2.2175611249533023,-1.7003049343442849,1.2326379243426242,1.2189406024882983,1.1999952853166318,2.16536615125178,1.6669336185259438,2.7085909111953343,0.0984293339239756
2012-11-30,0.8515249675201998,1.7734576914538718,2.8364815933741228,-1.4067724495737008,-1.9460457082629243,-0.2173041228253976,0.5287962826304079,-1.7217026892505607,2.058279164855128,1.8379125770000226,1.5551523712466802,3.593850316722811,1.9308389655039118,-0.6930662053474578,-0.08173104168930428
2012-12-31,-0.5158632857917795,0.5430242555609804,2.271987015168019,-0.6196782936322185,-1.2971733253297637,-0.23128105844153896,-1.4893462554036274,-1.3143724922689748,1.7434104439817095,1.5335211590981872,0.6356022197820047,2.2250667200603433,1.7817615544687289,-0.6789767435597924,-0.10277290100591444
2013-01-31,-0.6305281090314505,-0.18175749602710817,0.35442194063841354,-0.30466434085689403,-0.834783494329086,-0.2221827263673836,-3.4071330811656297,-0.9096875456473308,1.190090610367862,1.039332070961244,-0.10371744385138844,0.1753426212521548,0.5234524937559532,-0.2470945113492961,-0.2032124164496753
2013-02-28,-1.4263235995147485,-1.6791148348277214,-0.49629168183347855,-1.0275747323235422,0.029898787255528313,-0.23094481211763707,-0.13281675409669824,-0.22942482756108654,-0.020575525266932734,-0.025126177530254767,-1.2147733057702477,-0.43455529055999526,-0.2672859835963203,-0.039742290781108754,-0.12290166653025349
2013-03-31,-0.7618021505621186,-1.7762193322376656,-0.3226317888728456,-1.1564578956454243,-0.5993070193092445,-0.07220501951876938,1.339509447005664,0.39545109679001167,-0.8259170148451259,-0.5586424361666334,-1.5565546605138245,-0.4193199646763184,-0.23673760187575274,-0.1824830273055759,0.10250225724835872
2013-04-30,0.8751696559062813,-0.7710199411592605,-0.19690339331703754,0.5251985284597251,-0.2804382160335568,-0.18635140772552933,0.6362684354609263,-0.018263457743988496,-0.4184701686663411,0.04482074201458936,-0.7210837205275803,-0.2556933970277181,-0.028592309466056485,-0.13487030414217288,0.04129026893761549
2013-05-31,0.4584463930973184,0.3567092326260259,0.2494808625273314,-0.15246740765978198,-0.6011889227835884,-0.1789797284494546,0.7979416402956552,-0.15558032909619537,-0.03134883150773582,0.3576675228415725,-0.06562051208686386,0.08875169277227936,0.42088091227482605,-0.22083801614056853,-0.0819171224678867
2013-06-30,-0.5777306403967805,0.5035201561012845,-0.16403477215543413,-0.4538340103725581,-0.5483810446032299,-0.21906880017068783,-0.44810948496033504,0.21502049593078143,-0.5130632807114642,-0.18359451884507616,-0.19826461114240335,-0.2678287152495153,-0.013938847548190034,-0.12625179640147213,-0.044385245936107626
2013-07-31,-0.30967337136241047,-0.21512374320717978,-0.32028495523216133,-0.9212824173926171,-0.5498515678351004,0.4366130391047745,1.2163982835740133,0.4676837736250714,-0.7001217720300406,-0.4851300751851049,-0.18739603505340374,-0.39909409846198146,-0.20748614676787228,-0.4694119561368411,-0.08956435259121344
2013-08-31,-0.6403511552063801,-0.9149209052282782,-0.4110127940422438,-1.5295892439813106,-1.1545719194733963,-0.270134353034148,-0.0052999470278185514,0.9617800979210829,-1.0766826603432895,-1.0406579668112643,-0.5747794423568691,-0.6485736363714896,-0.3775213997848385,-0.04247952571487338,-0.010089771695616648
2013-09-30,-0.021903790665536764,-0.579927787487997,-0.8113267812374354,-1.131267176413029,-1.389604458418558,-0.4040485834904984,-1.3325325517181645,1.1591605274560484,-0.9838779354419058,-1.085588393734081,-0.6135595662395446,-1.2541392567285383,-0.8657094326756507,0.16123400329076598,-0.019915309700941543
2013-10-31,-0.11411923885572856,-0.46058956153711234,-1.000902220934048,-1.000006326565319,-1.9575688701587652,-0.5289066873513832,-2.30395250097206,1.4020530288773287,-0.9274645617664684,-1.147798412120729,-0.5718982048159189,-2.236172664406565,-1.1546682234118437,0.34140901218849573,0.08004270767353656
2013-11-30,0.728702482093168,0.34622232362011374,-1.09161444662356,-0.7593704362913946,-1.4161460489439517,0.8388534241856893,0.46927510321959254,1.0678644959315673,-0.3832763965168996,-0.5619641323648962,0.182540468414026,-1.5963953389210452,-1.1623449804919426,-1.4479768556541541,0.20807030639232588
2013-12-31,1.7327361136618964,1.3791058324650614,-0.44317552776172253,0.17691355962637445,-0.24810613785398142,-0.5668131682471386,0.5749173023665116,0.09417661772404212,0.9027379246929069,0.8196413642823043,1.622808758516794,-0.28357604450538654,-0.260017905092781,0.051408049764506296,-0.11686790087930403
2014-01-31,-0.9634456411063118,0.816202768583201,-0.555714202668385,0.9479315734397777,0.012702918118910809,-0.07805689816884241,1.1614020169391068,0.9668767932683907,0.15300358967739325,-0.050332338397858715,0.48228089281166137,-0.33337659007219755,-0.5415531190464309,-0.25695365363361905,0.028641575963384153
2014-02-28,0.3644567074132115,0.6037969618118941,0.175708816952436,1.0336952319363857,-0.19148888595363023,-0.6744917047250534,-1.2181416691951596,0.6924593564143525,0.4383482520288971,0.26095528106240434,0.5743829283076611,0.15791695448782164,0.3307201146640145,-0.24909753266383178,0.08477358087292194
2014-03-31,0.942782819077744,0.0846813131575801,0.9864344209939865,0.031222237699590906,-0.1441309002892605,-0.4378423814484998,0.30138807921712873,-2.952931379753153,1.0867214933438571,0.614221282324515,1.133886236834675,0.7519226348403844,0.7331522503359392,-0.5920977513072551,0.1208048380853001
2014-04-30,1.2321826569263097,1.440002078843633,0.9912405444900445,-1.171673017228831,-0.1097159167863802,-0.29572675359503436,-0.2578395062727078,-2.231165273249768,2.072754173090694,1.6038675996485607,1.6008383388890857,0.7734659096670314,0.6808255718350291,-0.49619374576310243,0.4731118206302957
2014-05-31,4.559566024870245,3.6387631105017055,3.250529749816257,3.103895407111334,2.7537168469875573,0.9257678930172617,1.1550933441277278,-2.0011176539384543,5.518097642611782,4.268751375068496,4.958113951882563,1.3996502501125192,1.0600657608023987,2.5352882976751774,0.2018635859769814
2014-06-30,1.2827499658053554,3.347331812091505,4.421264253873478,1.927524503809872,2.6880500097142073,0.27810113473921816,0.5901301372567259,-1.5840688601314066,3.81391710090467,3.24197500237857,3.682097734193102,2.1394247250857794,1.2626772339507277,1.3013564258304813,0.08808376315138247
2014-07-31,0.407532554669603,2.529632829491331,3.927909080260569,1.9929216181236913,1.5052217998852293,-0.7418049992476331,-0.36745610296838477,-1.273596930703065,2.640212601920182,2.3735820763737627,2.1865433130980203,2.874393600098483,1.322893545239569,-3.5488442703542566,-0.08749868268613037
2014-08-31,-0.8398282291345212,0.36773728593137933,2.9450981714227265,0.811669464780733,2.1012875440525187,-0.8089902180871549,-1.27109021179707,-1.0013296806659673,1.6627653646367002,1.602618801603255,0.6738780528781498,2.049705966112544,1.3350163238014277,-3.2542000054209237,0.10555546643337299
2014-09-30,0.507934388044285,0.035322854179685684,2.933173830288598,0.030347035569132725,1.8135024724710267,-0.2631306074594211,-0.5219700020105994,-0.8515084535588346,1.583793569100507,1.4682391400263017,0.5132731554791558,2.2066253830735834,1.3388950484819586,-0.9898581708202508,-0.05889366464720498
2014-10-31,-0.6221327031511339,-0.4324183033869892,2.2633969581937916,-0.01361122627009008,2.0941295445624992,-0.042441175146857885,0.40004612634949543,-0.7107068107287341,1.1504751940958933,1.1202890306938382,-0.20970862472679772,1.6390213778489966,1.3132706467335413,-0.35307149633643387,0.20534561220798497
2014-11-30,1.2475962756935117,0.5193323979357373,2.444796679480785,0.527393269763004,0.06175812964615903,2.027207724987958,0.9538896552250474,-0.6703781092221371,1.3840581573070818,1.2386582692491654,0.4025523692417005,3.189787728135565,1.2601184222552617,4.014538477698802,-0.055136978823743465
2014-12-31,-0.5751291413980997,0.017928170315345347,1.2745150790773725,0.8103539890837383,-0.1726418259172284,0.16652417408366843,0.1695985637647967,-0.582600275519915,1.0187116108158991,0.9851342017296658,-0.006892389041281477,1.818560884721703,0.9497934707278544,-0.24879758292023813,0.24940886863641182
2015-01-31,1.4821192574609077,0.9940235205620902,2.3654073187369384,0.9984320642604273,0.5035419939769882,-0.16723584386054896,-0.0638307012597224,-0.5499387848281544,1.2921993116630028,1.1146628595487171,0.8789096336842931,2.3740598042154626,1.267412788612098,-1.1545518724019863,-0.0757987520442836
2015-02-28,-0.8060082842984743,0.03620059872485626,1.6896251741285955,1.2542975538867758,0.4099443343337531,1.3699698823882893,-0.11933046406827647,-0.44464738637659584,0.8833446738062564,0.8377063303920722,0.13816454040262524,1.748661993329252,1.1101403133824388,2.1472853334817112,-0.04769371339818374
2015-03-31,-0.6870896226235242,-0.007003139705409049,1.148185130438205,1.116355853610464,0.4991108497859127,6.635138399790048,1.1855661218830438,0.1280239765510028,0.4942064806773189,0.6311335764795838,-0.2980856588967894,1.1663951301921844,3.046007923770234,9.926012663167187,0.05587125075764274
2015-04-30,0.011608298017991318,-0.7909606217037254,0.8904068264079393,-0.9637299055029714,0.2880861464283042,-0.42127190255473723,0.06957859825764252,0.16607744615029094,0.4670808591768309,0.5568205600226798,-0.351207716666667,0.9980172113011838,2.11840186484101,-0.6102521931560356,0.07334475898940863
2015-05-31,0.15008436521492044,-0.2828394861929972,0.007450703127566324,-0.9588612952577866,-0.1727829551897052,-0.49606662189598094,-0.4183722540633511,0.17652804851696288,0.4717880774463885,0.504208508445614,-0.20284251608986478,0.26074348615625714,0.733477205013556,-0.4224919731229575,-0.07147734481461321
2015-06-30,-0.891787826218416,-0.3821031683579112,-0.4292768538067184,-0.665483095818335,-0.1240206758746764,-0.8024292889207475,-2.106632086813788,0.281016312788529,0.22315194561468868,0.31010798987827476,-0.7252206954682671,-0.22536320955102757,0.24454622334192536,-0.3728191569689273,0.16926584063340516
2015-07-31,0.8236351358319958,0.04154433482944196,-0.3512335239072768,0.08154284006984959,-0.7623225568599381,-0.6895840699646218,-0.5769927083429097,0.24164436067355724,0.429449074427077,0.3753261963219499,0.024533104382107623,0.0134841299672984,0.23961611935616392,-0.3868689098773457,-0.07934912887299202
2015-08-31,-1.015632622153333,-0.5788053089037608,-0.3783837612985882,0.39700086763431336,-0.7286288544736967,-0.6196107134163368,-0.303645328147876,0.3891193525213891,0.1290823944009188,0.1619984821469288,-0.5315043591711254,-0.015684427019528654,0.2523738110432269,-0.3794992638564612,-0.11351384252062355
2015-09-30,-1.2667194442940621,-0.809129590449441,-0.7152648096447154,0.5783205839886312,-0.4770112467336102,-0.631362032999093,0.24071040996946283,0.620177241390109,-0.24033178323845947,-0.11493375334991722,-1.1701634963000092,-0.496397420467436,-0.1063672460127396,-0.25361823011701073,0.12610175988673247
2015-10-31,0.4668030554413046,-1.0229383885833654,-0.5104418658392824,0.02073591140410854,-0.29447401382557814,-0.17654683803372898,0.6125330863711496,0.6649175538897698,-0.07601905195228227,-0.0732860647778645,-0.6452070389484615,-0.30157227097926587,0.06806148528182074,-0.20720003459505829,0.018707724618968007
2015-11-30,-0.324528426438475,-0.6409604303729511,-0.8342027453230342,-0.26070340740392506,-0.4890842908180974,-0.45724742375727384,0.0821884871639744,0.8624444717199868,-0.17623906164533806,-0.2061696946920997,-0.636406166918016,-0.7103608471083608,-0.37775558896828937,-0.2017872883389524,-0.013309762732394714
2015-12-31,-0.5293185676272623,-0.22652263865742367,-0.8393870152031768,-1.4147688224914905,-0.771767043185431,-0.5609090861063601,-0.24186827287710358,1.0836343660701069,-0.39010112458517776,-0.4280652030538052,-0.8140355527375617,-0.7373423776990881,-0.45338054612512063,-0.25228254194560135,-0.14579156871852325
2016-01-31,-1.414954868299564,-1.3176803429143205,-1.355687931359582,-1.013188314210102,-1.136068539459424,-0.5651887423568773,-1.0826541972677821,1.5567361443416392,-1.0603016326667267,-0.9124653635023725,-1.3182730415731638,-1.45253533495894,-1.2839066391315712,-0.0832532549370068,-0.07857895825499689
2016-02-29,-0.9182563992826488,-1.6059546697655092,-1.3757951114241147,-1.3916863450242807,-1.0905756121029302,-0.2127980563702002,0.1515941189996916,2.4155798215239477,-1.6068793354233888,-1.4001261890589753,-1.4486052011950876,-1.4773518078322654,-1.4437522083297474,-0.10140371056458776,0.022502800006213183
2016-03-31,-0.174085355900177,-1.3357122433490727,-1.295802874637586,-0.8771828683967569,-1.2487921224256444,-1.524058475951505,-0.4907524068963265,2.528689467349734,-2.17940920743494,-1.5707476036198258,-1.208602844820785,-1.3580254992799259,-1.2991406141890716,-0.08887859608876263,0.08418936342561993
2016-04-30,0.26998864936451633,-0.4267666034450056,-1.2397973972595142,-0.9033703710559626,-1.5304517792210024,-0.7144218705761918,0.232684613827171,1.841631176097964,-1.8842594239750856,-1.2858141011967383,-0.6697807508511464,-1.2738435226288682,-1.1866751089669014,-0.12050542932111505,0.10757848208779443
2016-05-31,0.44413800240485696,0.2838092184938171,-1.1792247933939515,-1.816870201802861,-1.0421177730631956,1.9761998769509894,0.2953340825612052,1.2888769785128715,-1.1370665699904068,-0.5594376515240098,-0.07898818277965153,-1.1811003744826232,-1.0841804003476156,-0.09859339033775658,0.05364098956554402
2016-06-30,0.22456503176728868,0.5141073483455645,-0.9721011126329346,-2.0786609928545428,-0.9027243988394963,0.27860576343183924,1.1622455575678081,0.9924341562020246,-0.6781936682521947,-0.1002019094325736,0.29606724580336463,-0.9169477636438698,-0.7825258597505513,-0.08944382669060064,0.3089019006267711
2016-07-31,2.6915444315878,1.824929642666096,-0.7265590093218061,0.46834870524302485,0.05587704621911497,3.7759591910621335,2.3419472546351967,0.0802243724202672,1.977841152693039,2.2476076091040866,2.4141756496752005,-0.7158262590661955,-0.5866572612777967,0.6519561390610233,0.02425972591682876
2016-08-31,-0.0589257795532779,1.7907896830774812,-0.5189438889682169,1.0828471415726408,-0.5590271987708013,1.3327506878335638,0.8506428085324028,-0.09821090588073765,1.6439977052699337,1.937432682359972,1.8315195149374073,-0.378761096444019,-0.37312500610227384,0.35055585897922775,-0.028726841103737195
2016-09-30,-0.5472599652510243,1.1947006918067227,-0.33299116368614234,1.641635376645921,-0.1824247978070316,0.33883677211746777,0.8019537998642343,-0.16143433532681628,0.9479211848729237,1.201767596000048,0.6851932482841026,-0.22778350844157308,-0.15063091820534155,0.004392521435768558,0.22263658045417514
2016-10-31,1.6272284460255109,0.6499124506091853,-0.10197597719537393,0.40941868920326646,0.3503146051444963,1.1909895695726556,-0.3830216110372653,-0.8790740546850934,2.072303624852592,2.2052151887475406,1.6777816835366066,-0.0644172802326143,-0.11209883745182832,0.5934881669954108,-0.09646026618756222
2016-11-30,-1.1296017556691633,-0.060984748037671906,-0.25905577603308116,1.1641738719764405,2.1222311334451,0.6940239254778618,-0.09934765150128323,-0.800037275397093,0.774038359441643,0.9311297360015744,0.09062399948352648,-0.39200464190781625,-0.22748924334102708,0.14635159164671058,-0.03131164061840964
2016-12-31,-0.5045596916460615,-0.040614588278657625,-0.2199582704303875,1.1149328598038304,2.2315735518407407,0.13441199425298997,0.12192662892146809,-0.9035326600419554,0.3829552398933223,0.5158873117639448,-0.5425323494797912,-0.37860625579353774,-0.20834862012865962,-0.09544482889406788,0.07359199043217893
2017-01-31,0.35795141254403773,-0.8620414432605106,0.3028086673760832,-0.6630771475989455,-0.3396310236166963,-0.6315735241574932,-1.0249370219458176,-1.4558357941028934,0.6205826791714122,0.6265976003629637,-0.18371158469825863,0.5808314739106805,0.19185355325071665,-0.5951577461342825,0.16449769849383736
2017-02-28,1.2698557733651765,0.7137614787586913,1.2889722822255545,-0.34166501089014634,0.3449720491725264,0.18359734989174206,-0.19504364084055417,-2.3367722565313263,1.256486120968304,1.0918711826844087,0.7936368325123111,1.5117088302174952,0.5605458737837071,0.2232608059091819,0.09495231433039422
2017-03-31,0.5471103930535294,1.4094506477300226,1.9205044712719805,-1.414679735076068,0.11923389260700867,0.1613664933674894,0.10480169578119246,0.8583150735398974,0.3575532150226711,1.0591071368758935,0.9615981994372641,2.2702182656955547,2.1962748269271692,0.2714941696295603,0.15000427282084372
2017-04-30,0.988925495431578,1.7287823283681527,2.4498646920655816,-1.5626780312876773,-0.639871897450496,0.6694971334793811,0.9787925409188477,-0.033017087224870234,0.8667039968369354,1.1636563690006314,1.6357046339889767,3.1993369902272946,2.3790425086199436,2.8621463243287915,0.20048971402518156
2017-05-31,1.377151257309332,1.747244741137999,2.997660931411514,-1.1208810604206467,-1.6907993650647826,2.140026522257355,0.8091076935619581,-0.9599868721811324,1.3771303708435167,1.2583058534040927,2.219642394730326,4.477536290966333,2.378838739685928,8.967070694034094,0.10578706238085342
2017-06-30,0.4835494332010644,1.6260021569872396,2.7639028271774175,-1.2141793142739539,-3.325787367866074,1.8410195795219697,0.8705333756294701,-1.2412932634262934,1.2493107740357385,1.012253933309071,1.686385699118811,6.679090554839905,2.0241857669533405,4.4235610182828555,-0.07117599246928574
2017-07-31,-1.0923061424562754,0.417221401925163,0.813762493135725,0.770174109074844,-0.5725267172725254,-0.31716308227433965,-0.22251830161643119,-0.8412026922327362,0.5147455691592119,0.41032747584786744,0.24867692655519963,0.5384220902666267,0.6542145957291325,-0.40351232105755475,0.13647748137033355
2017-08-31,0.7786038460393856,0.09953479170119545,1.1418886062781883,0.2042527450300725,-0.6826396163011992,-0.26622469323768827,-0.9646665510319696,-1.1897908222854572,0.737737325613975,0.43902403435346116,0.5154098343378768,0.8115595807331258,0.7153216984579278,-0.31617940514408965,0.05016825829389917
2017-09-30,-0.04048216127507394,-0.19616702225757657,1.3450521764462315,0.06708000669168439,-0.5592074956775209,0.5663630314174286,-0.6725831655991317,-1.1511013762325053,0.587762971740181,0.2618651356686855,0.20086314796563787,0.9218166939850495,0.8156542532630074,0.8314472666855428,0.06574629061986084
2017-10-31,0.03777604822266626,0.43824356564014416,0.6994859280858421,-1.17072315974473,-0.6793406906603521,-1.0797848948985664,-0.6695366859993782,-1.1326924274496868,0.5022978988967296,0.1232918271179686,0.06359762378801803,0.5240499693449331,0.25728918971881276,-1.1286391545470853,-0.05828229821187622
2017-11-30,-1.0860983356926839,-0.5882401929757104,0.7720790577094944,-0.6083140524465268,-0.9113980209301528,-1.1414777802335119,-0.8187713230658449,-0.8136292645569494,0.044800996145047754,-0.24757613908128467,-0.6166352909289077,0.6845780623175096,0.41197115476500856,-1.2271311952824893,0.1415754128121783
2017-12-31,0.7755572973395122,-0.13826937091499714,1.31822279467511,0.16172698130755822,-0.5637680199076212,-0.8270238919966989,-0.9971993676823272,-0.9904774592354294,0.31660749277808575,-0.14764968068928136,0.03681097103875624,0.9721146703988128,0.5889743477437813,-0.9973516359066324,-0.1498168772314611
2018-01-31,-1.9155936602783026,-1.222132843811502,0.4557520223235247,1.1839825014664773,0.41843182288834124,-0.7523515336526762,0.10914888627826712,-0.4909772157823678,-0.39000348087391223,-0.681646563945517,-1.1920658105067992,0.08444210873911887,0.21282718774080286,-0.7289170551359915,-0.1237703417688109
2018-02-28,-1.673916382124029,-1.6026067911070698,-0.38614562484619663,1.3561840387095319,0.447029061680209,-1.0515942621709218,-0.02380374687007274,-0.02726759021978993,-0.9274561070571807,-1.1715178015411702,-1.9101525116249796,-0.4309545865026086,-0.36894201534096127,-0.7346060314034407,-0.12519131137298495
2018-03-31,-1.6281867436168496,-3.1358826896914067,-0.940289354160836,-1.7827552092233703,0.5484054065795091,-0.5173921681365083,0.040473689900295796,3.3021698349541597,-2.6221046310153917,-1.7672579912609865,-2.3880958809754937,-0.7550013073050006,-0.41361559644331475,-0.4319281868238241,-0.02072487693186321
2018-04-30,-0.624558512198813,-2.1555543578683904,-1.3178496269906588,-0.742865512011098,0.05078130071479138,-1.1001156178651739,-0.5121273271065702,2.946693847102892,-2.647600333909586,-2.0768338347895248,-2.074044083661094,-0.9411005029178624,-1.038886274788902,-0.4750270558213938,-0.06836739417647648
2018-05-31,-0.9791972659918392,-1.6858114633343066,-1.7620422694005158,-0.8640707189956165,0.010262961136038464,-0.5693450254913095,-0.02011673431573557,2.6426654147683233,-2.6559416939645857,-2.4473618949311917,-1.9674903897756488,-1.1988057932340457,-1.8631369284618864,-0.40196682434445113,-0.16661000851266966
2018-06-30,-1.7089873233677395,-1.6960323166035371,-2.0417347215887927,-0.449335788620443,-2.3192469900335224,-1.3745305222059983,-0.9035996793881951,2.5635309501529497,-2.616159504954417,-2.950108624697141,-1.9918066746953267,-1.6553708234912685,-2.5739705534139694,-0.20577665358129527,0.16970254751067876
2018-07-31,1.0534170570261434,-0.7640444485486522,-1.6545700532693925,1.4737210614938066,0.5832484694059725,-0.3724151945712763,-0.10321079390477525,1.4447594414483986,-2.0412039089016787,-1.9543555175273326,-0.779180564521459,-1.1226141773577247,-1.638135408807345,-0.4166970550979542,-0.09936728103791197
2018-08-31,-1.0628353137025595,-0.8264827347680068,-1.813761824335382,1.4900127450706835,0.5069671699897479,-1.8708237421322391,-1.3707279359409872,1.4453698223233027,-1.9208900558967055,-2.197369744839734,-0.9337673430982955,-1.232786534587844,-2.0694037447217632,-0.09194967159179222,-0.21181215443512036
2018-09-30,-1.9171883442492796,-0.9483579757179242,-1.8736568371498346,1.7830181494846793,1.0699713239643636,-1.5681130786093271,-0.3778181524029729,1.6597030594205915,-1.8897392827767283,-2.798056244949737,-1.5296351038021518,-1.2533306262098778,-2.5382615336604073,0.02374814803360672,-0.07896482832131976
2018-10-31,-0.7157477116525167,-1.9251979187364414,-1.7854682749306416,-0.5799256844831883,0.9488760519837586,-0.24493522676150495,-0.29143939730461144,1.448481613805139,-1.6768604820644153,-2.613991610255501,-1.4121635527996346,-1.23728060659729,-2.4923050437008016,-0.3401708230254528,-0.014038723205925306
2018-11-30,-0.13004054101733056,-1.3697666742482282,-1.592214756570776,0.012301032036525323,1.029236640880124,-1.191595589357951,0.40853438060243424,1.1522090349455378,-1.4859046823695028,-2.3551341441630935,-1.0853991763633049,-1.1471820204543521,-2.0996997834831976,0.013933308464363029,0.0875867104003466
2018-12-31,0.6688734527708412,-0.10683340602388205,-1.493338255938632,-0.25917582759875063,1.2052434100110514,-0.5184833228913398,0.39675983831185935,0.74931402340087,-1.2525427893833276,-1.8673109636732752,-0.5232653524334423,-1.1051728006360864,-1.8024268771431515,-0.16494208096641597,-0.05263244136885172
2019-01-31,-0.5114686179694731,0.010391445598232229,-1.3352207944324181,-0.43234015704183737,-0.30449890297348614,0.3226294531657034,0.13207177806925743,0.6994116270431222,-1.1442704101456436,-1.8695670085137381,-0.4339440498674112,-1.1454748875469403,-1.5845381726649028,-0.4339773115052974,-0.12096519306995983
2019-02-28,-1.023259250698976,-0.4137861388379234,-1.2280173576499251,0.2630688432234941,-0.19435004388828134,-0.30988302265280815,0.26630954363765524,0.7814658673575574,-1.0685015093324004,-1.945593647357337,-0.6416724114348191,-1.0621216111054534,-1.5750135006505768,-0.2559853970168461,0.06653790558556073
2019-03-31,0.6043541083951678,-0.45176784653619767,-1.0240418179951867,0.02582166731174179,-0.9707473859812467,1.8212046451350015,0.7723198653730573,-0.6514255779366794,-0.9313327222415152,-1.5107726876256913,-0.19375384496546014,-0.9754823589155939,-0.6598253308149475,-0.7836521261000878,0.16655316459544384
2019-04-30,1.4509870592221947,0.4878703020861739,-0.8208313152000851,1.0339605999620374,0.06490025103446086,-0.02505534604677989,-0.2742447837643856,-0.7814849226648913,-0.7196172302335527,-0.9378137452279153,0.6016266360762316,-0.7354941921706749,-0.41809033615886837,-0.304033380216193,0.11057718714321578
