KOEL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2016-02-29,-1.9816590398946339,-2.1549970878682827,-1.6515248241746356,-0.14766598293724562,-0.6392049277887488,-0.753073607410763,-0.25946514329455145,3.368328296444155,-3.9401167547914526,-4.280487071812667,-2.180694013259143,-1.8196181426141378,-1.6141643054277415,0.9124076060999048,0.004036572024940703
2016-03-31,-0.03934579793097952,-1.5033845399833863,-1.66026267474527,0.24125100776211647,-0.8582192619757986,-0.5360931708428872,-1.1800949322528536,4.545051944630092,-3.391429829550342,-3.182895974405495,-1.5081779782194076,-1.9143100904525672,-1.750681565569843,0.7567087231478432,0.11535776953378415
2016-04-30,1.4965737921685833,-0.30599294784339987,-1.2682901846668937,1.4236166476213707,0.5503746087131494,-0.4240404986183578,-0.20921119079426995,2.4814451531848363,-2.0096727741360247,-1.7509430952454867,-0.18545840225491422,-1.1834037996852698,-1.2421231519678433,0.45243344497186866,0.033634060948271496
2016-05-31,0.3315501478149602,1.0365805591883925,-1.1570696959732065,-0.13604276749225513,0.6205148786068757,0.31435740791235534,1.8517531086419665,1.9298586891307117,-1.5394535103661002,-1.303887104535262,0.3145739528935789,-1.091198661260314,-1.1141955519072566,0.05343707563649403,0.09181471291045634
2016-06-30,1.2133586029662502,1.840354543083234,-0.8393687110793308,-0.44260744035284083,0.8495515620997495,-0.4849654218960372,0.27526039699045923,1.0484190671767364,-0.7730094983659762,-0.36227582746505604,1.3247683108360815,-0.8498375686793667,-0.7898805053471905,0.23395306936426563,0.032254949361897885
2016-07-31,0.4012271120591249,1.1471554720804826,-1.123852828511007,-0.5794900842415802,0.6810560890189532,-0.5063687012426599,-0.10674217015221872,0.7573121798723621,-0.45919429606557494,-0.011802429975509421,1.5839064034374541,-1.030216996388191,-1.0340831844686085,0.5492506233162114,0.012010541437884338
2016-08-31,0.13364877522745833,1.0976897954092726,-0.54720263844708,-0.3958977880477766,-1.0195043825532895,-0.17161709960647692,-0.576243637886403,0.6561887172000529,-0.30801778578152517,0.12319608836615992,1.1953499042672457,-0.5690407440228884,-0.5188212372170126,0.13689263244268116,0.175258180831627
2016-09-30,2.3442073995186568,1.7655464779246495,-0.008341527496938068,0.6588965686672963,-0.29352828529337477,1.1088823051741903,0.9248466759585505,-0.635752891280363,1.0700459271032918,1.6131180477282274,2.4999073503786597,-0.09248472895672899,-0.11072419723705179,0.9355711379278357,0.02291474348357135
2016-10-31,0.15640344385005256,1.5273798836389922,0.2796544911938595,0.6667969419467333,-0.2807349435517671,2.8323062072002774,1.9247310990836892,-0.6985064747291715,1.1287795229834285,1.4356890957013486,1.6819889777967558,0.15761996624208766,0.1125432526475928,3.22111622805611,-0.021271112183400206
2016-11-30,-0.41004106682051156,1.1375887327895144,0.4166473831289949,0.8719730643427673,0.04288863150432056,-0.6070911527018418,-0.4963664238854188,-0.460802402052865,0.9062662923170012,1.0495041667072844,0.714179546975505,0.1631633902452042,0.25720222492933,-0.7979869692457556,-0.030314537125104294
2016-12-31,-0.47225336719374383,-0.42839811656860743,0.6715461869013574,-0.7599789691108219,0.16093831486439406,-0.27407744545332047,-0.6855462881256006,-0.19187308740842057,0.6711732274980586,0.7197413594929599,0.0663969271267098,0.3235749491226154,0.4990297191188833,-0.4507290095149914,0.015726715459725368
2017-01-31,0.10229545263559016,-0.46098523470262603,1.149197955678551,-0.7961269889285392,0.14532790351696606,-0.45596635958166604,-1.6932909981398372,-0.25285584538861794,0.7682306321805481,0.7214884982195835,-0.058094491841146845,0.6738304163400688,0.9090603431263399,-0.9290812202156654,0.0632500076762422
2017-02-28,0.7008292186295715,0.18879035041283215,2.8478282989447536,-0.2806914290956262,0.13763504420180248,-0.4895690153713913,0.11832613137926534,-0.6386940581144467,1.1526192233679395,0.9735271013273881,0.2231519592286407,1.952341141200073,2.261197494766856,-1.7059591965351506,0.09954157060614778
2017-03-31,1.1114427835226908,1.122391576005217,3.3234835267708656,-0.40250827361268593,-0.8913005908445097,0.7183090965732014,0.8001339221507441,-0.8844560413691168,0.917201619549101,1.2838615665043072,0.9923399300355252,4.172337707936741,2.7830481373700415,2.761497889568553,0.016976602751572544
2017-04-30,0.020499235961185015,1.0495695843067336,2.051341397428264,-0.43077243890690575,-0.8804938901136544,-0.37776128759991184,0.3259471574792759,-0.9087664219225673,0.9128585439811283,1.0811240151264574,0.8322614706933972,2.3799851968727013,1.7889727078697595,-1.2155851258368935,-0.028760487894834798
2017-05-31,-0.5511390194836608,0.31862786806845855,1.5193960558932185,0.056374550083424076,-0.8206472615161182,-0.09331418237746143,0.4858697204834934,-0.6547324940299656,0.6327903672623659,0.7438243380007923,0.23098022328374906,1.6684346632632971,1.4219287307963242,-0.31165599548663253,0.04133768802222547
2017-06-30,0.3394750998416552,-0.10852482949400233,1.1396642506057233,-0.6339869536387248,-1.1773958972320677,-0.5305863629928113,-0.8598031504643165,-0.8393097382662159,0.8108870147834814,0.7622303511549884,0.2915235950201278,1.561496808618192,1.0242137985716702,-1.1953050443786495,0.009082488562762088
2017-07-31,-0.07922446018445536,-0.16617742779506567,0.9452212319167316,-0.6919023445520097,-1.2942359562076287,-0.5504506829991418,-0.12275874366538239,-0.8791249449447047,0.8271270950629795,0.6711622827677681,0.03454966291020012,1.2820069387529058,0.846637081527172,-1.0497991019273603,-0.08271947668759262
2017-08-31,-1.2323265919823867,-0.5152036971275423,0.4750465717986353,0.01849359214659808,-0.4897287841644628,1.1780937569135317,0.6834478059887629,-0.31687983721583146,0.3033307920620652,0.2527601288736483,-0.8296710380839823,0.3424468232663615,0.5165891112052315,1.5358704457599954,-0.018603292971126072
2017-09-30,-0.4711432365000737,-0.9409642418320648,-0.30900763397504744,-0.313253217866023,-1.2454726815444048,-0.09798024533560186,0.4061266639446936,-0.17775615618965385,0.17098554426723211,0.11131119177080773,-0.8969874422870409,-0.23266699278968117,-0.22389535066440056,-0.2026539027343352,-0.024418527348145886
2017-10-31,-0.5294520105471581,-1.130893087972229,-0.473844197587373,-0.6139941363048202,-1.2541405367771417,3.7504071386820166,1.9921521024212703,-0.0013410449747095843,0.017415864302009604,-0.038319804616062006,-0.9362773410924367,-0.43724771843573385,-0.3795985823567754,0.314686388422589,-0.016997576368571136
2017-11-30,-0.4258107002464951,-0.6955342516115984,-0.45783952516461024,-1.6579607380534866,-1.2034859794248216,0.6035885313865466,-0.03652430709955675,0.13027944902392327,-0.09735486873375998,-0.15641385173925118,-0.9407348561392022,-0.4214359244380391,-0.3607342471795776,-0.05693595401780696,0.08368442022994133
2017-12-31,1.083761236000522,0.05809307495308449,-0.06894276775106176,0.34975989822863607,-0.46319933794782375,0.48242158182614775,0.6109301350787442,-0.3602363414056429,0.33636161597768854,0.11278615796711412,-0.05423509891003891,-0.07767192823390055,-0.013176075542098924,0.22875774174226954,0.0011818004133003531
2018-01-31,-0.24777933608946912,0.20190244492764536,-0.1602698846526208,0.05583130621495269,-0.4260870183529803,1.5189819524090626,-0.31410857970630784,-0.27119908970944406,0.255466441931741,0.02562796120454183,0.010585347992609406,-0.158391144056613,-0.09988262468560097,0.8139921167076293,-0.06548384970962454
2018-02-28,-1.2933266188878685,-0.22829121470245897,-0.673491904411796,0.7656522913868198,-0.6678797755332875,-1.3167291720103071,-1.987225083907084,0.25658989126625664,-0.2670577750285375,-0.3655499952531064,-0.6695437575141887,-0.6590365423762247,-0.573990959995174,-0.28564276169634356,-0.092875147743421
2018-03-31,-1.9316805451038281,-1.8690536804159399,-1.3502731247825766,-0.23304017200574614,0.05358848170113975,-1.060272315139223,-1.5441057556614108,-0.331652138338643,-0.9964672049860828,-1.1777605978109902,-1.6498001584350095,-1.2704868293584495,-1.2177157620801107,0.39369277603453773,0.025202487682022923
2018-04-30,0.1123295400141645,-1.6769473997849897,-1.3493837949453114,0.29355782099499456,0.17193481681592182,-0.9266990659894966,-1.9008356827027726,-0.494781378897717,-1.1833874566660831,-1.4223530653648295,-1.3147385913241565,-1.2753576547072674,-1.2742950394307277,0.29468245247634867,-0.02366615307349066
2018-05-31,-0.6270937111645087,-1.210052981197909,-1.3231993505043929,0.361895434920039,0.24195905660378095,-0.9032176775823418,0.3291772598066974,-0.10334663950150011,-1.9412700454922334,-2.0511518541660387,-1.376814069927995,-1.2432344761774847,-1.2925975567425652,0.26921537826307024,-0.2197336516480482
2018-06-30,-3.807940402346069,-2.150275832512528,-1.989375136018338,3.4575314730361426,2.0322889576156835,-1.0411560415726335,-0.6727916981774273,6.268662539707635,-4.472206086433085,-4.597676357880894,-2.8435775953718614,-1.5135249427240558,-2.253306509569725,1.1403768239566048,-0.004216181025231396
2018-07-31,-0.04171057332329887,-2.1679384105356174,-1.8502786337091364,2.3278313615079167,2.0294245829406985,-0.8549540935735002,-0.3326296938774438,4.310821282280849,-2.9503074865981302,-3.160807743143243,-1.8972219112695599,-1.4605016848752739,-2.0608939649091136,0.8615917988779662,0.1348988075840796
2018-08-31,1.849618489479778,-0.7248025590442988,-1.2531964616640867,3.981759773890089,4.306788592092936,1.7579861946580566,2.357276032252641,1.201132047822548,-1.5468024955645538,-1.689734062177155,-0.21709182017015693,-0.9838805077781331,-1.248822340349768,-1.8397461854934867,-0.39188099989552466
2018-09-30,-4.963409834708107,-1.9598989172377557,-1.957700486761244,5.401909656246692,7.0722185640733795,0.0012219703445025668,1.9311995301375302,5.60788772859935,-2.6846534372525412,-3.0489069855490034,-2.8809589691416537,-1.0736337504754372,-2.655922850701664,-0.5375862907859914,0.07922099138693844
2018-10-31,0.9484217146110819,-1.1666556371527443,-1.5704726422809336,3.786206057434852,4.07990663395986,-0.6080480823787481,0.40153531116148644,2.3508865827733127,-1.705145768423959,-1.8698847677750707,-1.4268316166770327,-0.9436574178440422,-1.8661830616290396,0.5575412734598688,-0.0663908129208341
2018-11-30,-0.4430922801101024,-2.6628202598073454,-1.5056432641646815,2.2190167049573195,2.972010665565204,-0.49766574786231454,-1.8909724102348386,2.076087516871068,-1.462567847043322,-1.6395330598531774,-1.2183922413819057,-0.9112403250481358,-1.870987355352604,0.6802383224285962,0.007814447580320039
2018-12-31,0.2639921592371859,0.5896130711493682,-1.4804954034923656,-0.1629396581588949,2.205422735934457,-0.4234716469342766,-0.9254476201897956,1.539961456238537,-1.1394158869659814,-1.286927288611982,-0.7206347151284792,-0.9135094520195374,-1.8060086095316223,0.547112551697549,-0.17442288950788612
2019-01-31,-1.4382379451445448,-1.2586242388565392,-1.5654052017331115,0.050793127391449415,2.042878594306738,-0.3270271014557244,-0.03700643374822954,1.8336977110514276,-1.168849534142644,-1.381886718269277,-1.560233250970123,-0.9149826198114356,-2.258066101861929,0.43411058860133017,-0.006974744927072086
2019-02-28,0.17840762621649825,-0.7471926675760298,-1.3521869000439966,0.13880652820706535,1.4122140034583077,-0.5731742919377284,-0.6518973424992509,1.3705357937739122,-0.9282819338255507,-1.0945609482072944,-0.6647283545768138,-0.8852640479780889,-1.8771880811218669,0.875281547158154,0.023062423120294863
2019-03-31,0.47870723166144247,-0.5782377190567694,-1.1101793748786608,0.17775985944965247,-0.06517524991268177,-0.36028707236222113,-0.09012319797417485,1.9706496364111243,-0.7949960393554387,-0.8352565803563478,-0.21930085491231888,-1.1673327861095066,-2.2963892598806392,0.23062363149053874,-0.07237765949921748
2019-04-30,-0.3640305736469469,0.25475062048067404,-1.1994523464581537,-0.6100704645567872,-0.339428385696143,-0.263777427549343,0.11389262006717216,1.443822714717583,-0.6929168447223771,-0.7869991313120894,-0.36534283433074644,-1.4744329253760338,-2.533912003866365,0.302555436673487,0.18313821670051075
2019-05-31,2.0443193215106907,1.9521395903371865,-0.8169958633991896,0.43874740478324536,0.40059644046422027,0.9078072607610322,1.8624657707553003,0.6568584502361768,-0.28854886768403376,-0.2859724030349195,1.7926638636095888,-0.7120223367092181,-1.2652614867135994,-2.4781816071015967,-0.04406918270262088
2019-06-30,-0.13775389280629435,1.3367131672828645,-0.39924581526299685,0.547509538236332,0.36751785756499866,2.0786667634685836,1.8906060835170366,0.5731327504176277,-0.22627763504820989,-0.25716356964291953,1.4280457992764575,-0.43819874777427026,-0.7116974616439351,-3.3638791581058975,-0.10266856473551203
2019-07-31,-0.6145496176402688,1.0619262149570934,-0.5631490769355247,0.6398492684042736,0.026695106860870108,-0.569996675985978,0.03369317388964914,0.6123722331927971,-0.238971396619782,-0.3449090123940168,0.3481170006451539,-0.6578103492153067,-1.164065497847632,0.43284063455786903,-0.011289484135048811
2019-08-31,0.21447651439660956,-0.4951180721979889,-0.8516536468369758,-0.8213605677870763,-0.014080286697935882,-0.42817140318444713,-0.9479035655132879,0.44120744948690804,-0.09501804267256492,-0.2228931014150583,0.3221397247360335,-0.9543202888448308,-1.609197996009878,0.27690407972678527,0.10485246908592556
2019-09-30,1.1913783882484819,0.7321152523475914,0.7643521970511767,-0.03716760399785569,0.12492864099513352,-0.3785908671821382,-1.6506167210930127,0.05932386067515416,0.227906849172917,0.16638734870271318,1.4025752618386493,0.5045745080515812,0.623262603364818,-0.19089741245602804,-0.0903186228660141
2019-10-31,-0.5216066297740557,0.7940827020117138,0.1762373319138387,-0.14852665791222733,0.12894918728649205,-0.5303167287412943,-0.3881781431927563,0.13208406963475813,0.20128622758211856,0.06077210861719911,0.2519590262936406,0.06069870068016613,-0.2049789611134047,0.18854644136094995,-0.06949779449692149
2019-11-30,-0.32223040050924945,0.2898665945048314,0.2237411996721423,-0.06358210649818541,-0.6496205766524881,-0.4458767734380416,-0.3322303306736841,0.15124287845059142,0.2212591528281161,0.01102258557535304,-0.09916719126922223,-0.3163048049198167,-0.2628211648524204,0.16703150320397714,-0.08907963005368877
2019-12-31,-0.4664074732800356,-1.221253473205075,-0.0642066159676957,-1.5195635484765675,-0.6359238017242712,0.5738734850322482,0.8535719246624041,0.21329933370716678,0.19398476890514865,-0.11030573911678465,-0.5523066634328704,-0.6140542509416359,-0.8628300579262685,-0.8409549761414654,0.012686609381569128
2020-01-31,0.4483708330591886,-0.32385176581257236,0.8536549595609687,-0.8446930983453959,-0.7389580283558143,0.6939671531882465,1.3097772746468987,0.002601681703614459,0.3935853781254563,0.0941909094450046,-0.13961885757142817,0.36570874302662026,0.3198885824164476,-0.6036849278807742,-0.1488834855922316
2020-02-29,-0.9230877162088174,-0.9060842692736987,0.3389871219846737,-0.45552020140871213,-0.46805555389979153,-0.0033713400686628528,0.7617726972698732,0.230956310225204,0.27469547164386454,-0.2936420293294095,-1.146573840297915,-0.022983439125005996,-0.8408432520926287,-0.021176803014811313,-0.37508894084462774
2020-03-31,-2.760414519384206,-3.1657739599916943,-1.3134839921250983,1.1337195449405661,0.3639702079671006,-0.3250850885510206,-0.5430343884810883,0.602735497225636,-0.2942136607401009,-1.446127713905002,-3.2311909500183047,-0.6337697589024541,-4.328542707113629,0.6476428266905488,0.2666041789545043
2020-04-30,2.3336746824611883,-0.8181715653171157,0.2579894566098059,2.8748495601581476,1.9990134593378568,-0.6004390295182355,-0.9535876314460476,-0.5473961189808052,0.4037632782880504,0.037808206378835786,-0.1642418773972818,1.2182511621910426,-0.6054017067563102,0.5453794315749404,-0.10247549862044329
2020-05-31,-0.3786201321897551,-0.45838985875093397,-1.0036528818018027,2.339679188167276,1.795320326643054,-0.6796461456479865,-0.8960045006500652,-0.44913662597833104,0.23079863783254184,-0.21564008566870077,-0.3708628285868804,0.543051509847185,-2.2202341232129736,1.0852848533584878,0.04066573231195216
2020-06-30,0.5833282833109839,2.382344651514666,-0.5650676119220379,0.4926018830119602,1.7188737620777148,3.2691643050430232,0.9872471993390975,-1.0169838222672942,0.5470973216455938,0.32253426149947656,0.4866080497911238,0.7356996322968993,-1.4703159767797935,-4.8170345860484325,-0.011315537992575984
2020-07-31,0.17498638744721987,0.3503346318311531,-0.10684922326276669,-0.8114910281745811,1.5239592966561186,2.1345260449554653,1.2607636953196142,-1.0386420795510904,0.5855875971040011,0.40256506383642837,0.9191236066562696,0.8582585728792308,-0.968658609639458,-2.37462494027651,0.15435386991228123
2020-08-31,1.2905107675425482,1.8921093730623693,0.7811712238379953,-0.6440250160795022,1.5589075761585534,2.86048957254968,2.4479150923916673,-1.786416692262953,1.1238446807484208,1.3792615330208735,2.51848070125112,1.2202677593439932,0.24181968766892326,-2.1389378764633524,-0.13277704785320765
2020-09-30,-0.6403092101698229,0.7024742966669956,-0.42790788123197254,0.05793490593174771,0.14219480257045083,-0.2071288327968637,-0.38528059446060714,-1.2593533392278529,0.573680500752548,0.6231112445957198,0.6576740521392601,0.038922934745168045,-1.1574125281102965,0.16361654858052804,-0.05484091569958613
2020-10-31,-0.21924182130637146,0.3900044246397348,-0.27028283132462594,0.17405579877933247,-0.7226354887595708,-0.33381985775780126,-0.5161872692813093,-1.0018408950335447,0.41200499353219877,0.38789892753164107,0.26041858736271634,-0.7364890875359518,-1.076168556184083,0.30638695072252436,0.11560200971002327
