CHMB IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-10-31,-0.6474688713066975,0.2257831819780335,-1.284732602868653,-0.5495045461365293,-0.09372605068255062,-0.7373872546175044,0.3412217533637792,-0.17921468034424964,-1.9407073071798053,-1.7895086534857518,-0.43315036690855674,-1.306056012315103,-1.130781583559395,-0.29290921207068693,0.002816903271113152
2006-11-30,-0.2389422025991398,-0.47922866872704173,-1.6476094355811812,-1.7917377243755126,-1.2865401391671567,-1.0253011708449977,-0.7048429082441034,-0.3393953852963052,-1.7921909875430804,-1.7727781041783015,-0.3460366518625092,-1.6628724287521894,-1.4689435685208923,-0.10857500097392397,0.03319806940959583
2006-12-31,0.22085270746215496,-0.41942580904450866,-1.4466863505221887,-1.5616457290483174,-3.129736885677355,-0.7854272690103713,-0.1154018494557745,-0.7333397305222127,-1.3031924199937275,-1.2744400580679796,-0.12552270234427582,-1.553340430592111,-1.3232729910049337,-0.1555382624550387,0.03476285864884907
2007-01-31,0.27864553713533147,0.1424611192528823,-1.1662700909331134,-1.8808505763659116,-3.0393186799011565,0.12648447813362343,0.37253116394640334,-1.3127950364387246,-0.8282200683983721,-0.7850854871417834,0.02265831050143002,-1.1299423259669332,-1.1021154690273154,-0.23745122766990082,-0.09072151229689364
2007-02-28,-1.36827843518493,-0.5587261496267333,-1.6440401765110113,-0.034367650540393604,-1.9621045914148791,-0.5408821748345258,0.3113208279323939,-1.1216781005747756,-1.700318499899106,-2.1744465302102487,-0.9166404008429695,-1.9401364652772033,-1.5708215962193433,0.08874875742306676,-0.10456147446469363
2007-03-31,-1.4356347270823218,-1.83170474765352,-1.598522214408652,0.03055643809781342,-1.0847171678042427,-0.5531900767679429,0.2530201154114001,-5.0359584165730045,-2.876147847237421,-3.6993210639508676,-1.8747914607709428,-1.739381547755928,-1.3250308777535424,0.530472490950631,0.08567928674336361
2007-04-30,1.0778776924716136,-1.1687998411601777,-1.3766650989861904,1.1136083994695163,-0.08037724005249533,-0.7360764279190729,-1.1933506892217889,-3.501144672378521,-1.6843904515802248,-1.8747851941875928,-0.5864399802324166,-1.3288152298971272,-1.1518688011689726,0.6347464799284055,-0.0029368596733097135
2007-05-31,-0.10414675226875186,-0.29667065550587407,-0.9910281447750188,0.6521059989355755,-0.0785726213226515,2.2860572512102504,1.0008238039102182,-2.4529467235762272,-1.4888801990340608,-1.7958333409610623,-0.4878467040504845,-0.9394675965285568,-0.9090307835854018,-0.2653023488588143,0.07232066157962608
2007-06-30,0.8896633936404303,1.3013424476771898,-0.35902083606346286,-1.0764112600144533,0.2439226313054426,-0.5379930025406002,0.07231952940442551,-2.1587510807998065,-0.8096854569276264,-0.7188802218101148,0.5125792166495939,-0.3010765038579834,-0.5285202529718293,-0.235304158149374,-0.043333124706373786
2007-07-31,-0.6433123417759619,0.0928566864142975,-0.3530167789582113,-0.670894717780749,0.1705879904612382,3.375570586614409,1.8818847965642675,-1.5733532696060533,-1.0454058627327425,-1.390430308392951,0.10491708569033795,-0.28538491758616236,-0.4868331212960997,0.6077739465063067,0.35266692254119353
2007-08-31,4.555086720727983,3.2651856032684616,0.7387615839633584,4.390772455132479,5.237770018287184,4.590249656672051,4.173458109311051,-1.9360764257791037,2.0551797141967545,2.950526966846786,4.455632542229968,0.18026864163049255,-0.053969236923427616,4.977694330205974,0.1567291084152028
2007-09-30,1.4494342498034283,3.415933437423477,1.5646070107733576,3.032916774160559,2.5922272542696936,1.93585473753181,3.56181159708204,-1.6224551257935782,2.6569648110212016,2.7149278600584466,4.077411543845281,0.8152072010680055,0.19371633482479805,2.8380385404081414,-0.15372158735124733
2007-10-31,-1.647133538065311,2.0887877503278283,0.9860985404135779,3.7764485833614785,3.569801117356058,0.7860784086834935,1.424781861341588,-1.0648420603699498,1.078695256004514,1.0611197165049902,0.8622581840734834,0.34811935615131756,0.1622266044156127,0.540125891686813,0.22654117624751463
2007-11-30,1.9444278776989383,1.09302456217253,2.5266845708810037,1.986782368953687,3.0177547449706634,1.5309045962761232,-0.31613233130264695,-1.0789980833332165,2.0348768601782727,1.7596296389014503,1.981806878567676,1.1409028342453669,0.7284951552869382,2.8509780447078716,0.3156201476481325
2007-12-31,2.5712548748273756,1.930011727153432,4.534886523648214,2.552065969007589,2.9710977993300167,1.4185290718837176,0.07379422930089367,-1.062827245343106,2.4895468883129066,2.042475770337904,3.4082386574599974,2.178273357540285,1.336784185725882,4.629540600572748,-0.6212868680413487
2008-01-31,-5.0459364219667835,-0.7987965938728685,0.08635855260194722,6.085198413039334,6.357442396240051,0.0956317162886166,-0.21712527829499065,-0.17973572953645567,-0.06675925472185998,-0.2569534598082519,-1.6722665358037019,-0.21264318879558378,0.0783483707639803,-0.38589538571053106,0.23798412909486516
2008-02-29,1.2354830855168664,-0.6869341645434667,1.4371090640443882,3.6837937937042913,3.4924156998146336,0.8649843644269257,-0.18261351231762493,-0.34174478628390637,0.6120283376593639,0.4581455984583497,-0.466259387275394,0.3328372744889496,1.1053937161288123,0.8544190826910123,-0.15986008728625342
2008-03-31,-0.909429357073876,-3.1541944887011613,1.0934187188747113,2.1574914685557927,2.726694208869471,-0.035376590383247024,-0.9008014102865344,1.5012012359445615,-0.44643157896587454,-0.0819863255773747,-1.1399456165180304,0.27361626801784067,2.9167561119110994,-0.46709916317782,0.315351821871032
2008-04-30,1.574831529926321,1.6015685957113543,2.1356702769950346,0.6974910710059066,2.4511574574516097,0.6624982208316802,0.5066272086530601,0.6629698473820151,0.3561694934939603,0.7526575789093171,0.34994660041688985,0.7145735871908326,3.2198462286127434,1.0616066949208258,0.20306018285953253
2008-05-31,0.8952067841686467,1.3214684248342843,3.023853504500151,0.6020226108131012,2.07753014991791,2.0370525189523874,0.659972268712913,0.32296019402909903,0.9004318024564876,1.0290440978625572,1.3064446231738494,1.3201679402111146,3.293406349576669,6.136420696179112,-0.21853010463166442
2008-06-30,-1.2322547885312467,0.9673836356140595,1.1631934092919884,0.7785856185721577,1.717282777485486,1.7441091172569527,1.52262632096242,0.8605193768270987,0.15398539775380887,0.31321199430965013,0.119010365129181,0.6086397581317238,1.7414281169789043,1.806856656804854,0.11885480293816832
2008-07-31,0.42797382321868,0.07955184018838987,1.735208241040524,0.3304852638569472,0.4382719282308847,0.8843240283772403,0.6954895109206843,0.6942567971226757,0.4126837662462465,0.45759625160267037,0.33131750840098956,1.7657479757847208,2.0542782642436057,1.3435381854549213,-0.03692933903880845
2008-08-31,-0.3461871026595587,-1.0149049685140001,0.19533699701246118,-0.08444107096031943,0.31299625563733086,0.20298597214783826,-0.4944916155166432,0.9082311281319629,0.2116763989180065,0.22907334562234435,-0.16823954194946752,0.41510367080497046,0.39499889253611487,-0.30077626778918704,-0.2908791521331851
2008-09-30,-1.530766389422239,-1.2936049222962855,-0.8998678032442934,0.15614825626843007,0.5102310862746606,-0.3970042080758111,-1.2356618645420492,1.8685225335104663,-0.5809907859523896,-0.5302897598336488,-1.7498421041407053,-0.5922229820007847,-0.8637698739236649,-0.7013732271057895,-0.1931762305682007
2008-10-31,-0.9554796794949958,-2.4828024271793625,-0.9653405317763541,-0.4300292396430797,0.1286321781632209,-0.29955549383356445,-0.9021941494009794,2.499463378023005,-0.9582213131923832,-1.0171442394900703,-2.1298684498826335,-0.6825130070203026,-1.022891160077746,-0.7213469682070022,-0.2740864193461126
2008-11-30,-1.2698036251574008,-2.9914047678016016,-1.6413789338756488,-0.9894477404359822,-0.23594129077434073,-0.9066083963375269,-0.9912382882066422,3.1250886320305518,-1.31211758084597,-1.6384631576753812,-2.3281486945297925,-1.5625911134598345,-2.7253880889913895,-0.4939763062343383,0.08396538011733412
2008-12-31,0.3700189019339855,-1.2794039443932326,-1.762045968540352,-0.0412564746653981,-0.10210630864785242,-0.9060588574318642,-0.5860145554311166,2.1537788115337415,-1.0975062873832737,-1.3257892101336208,-1.5235962282406357,-1.5970242226862805,-2.6148935074472703,-0.4854250803459893,0.034304155183769794
2009-01-31,0.1456363337405104,-0.4994204944461663,-0.9174016448724505,-0.04464795277039447,-0.3114176977489489,-1.4830007720393836,-1.2274344516660392,1.7331249520020733,-0.966024747405959,-1.166389469612982,-0.8833851320793414,-0.7482584505441755,-0.9005537465690518,-0.5430154616420688,-0.0670492362783804
2009-02-28,-0.2917555809196593,0.1558994132312339,-1.2863204811305606,-0.9950184390307303,-0.39145460965602763,-1.511026174868389,-1.0225178949706704,1.681425777665963,-0.9713962182359069,-1.2436860329701,-0.5678036682089844,-1.2198541356257768,-1.642567068063785,-0.2683605782043096,0.1491849332045264
2009-03-31,0.6383073744134614,0.34326435953616574,-0.8589872788000581,-0.7597326626543317,-0.39791148777880037,-1.611725385750643,-1.3788221709193336,1.0199287065295877,-0.87302976324919,-0.9157274514178954,0.2754871739929381,-0.7426892246895107,-0.7278086722030835,-0.5192784362254971,0.0512335554467041
2009-04-30,0.16862229379122204,0.3607258029948003,-1.2044819185207165,-0.776266302208011,-0.6007515269671384,-1.3053156946619089,-0.44694897391307564,0.7997959882078964,-0.8393418073370843,-0.8768964019653368,0.5017980700487369,-1.3383445275643484,-1.191429131263028,-0.3698862430267888,0.36964383165634707
2009-05-31,1.5493715369620753,1.652883863308957,-0.9732499953429368,-0.354490142093227,-0.6708933414295833,-1.044151198582041,-0.014568379665790969,0.11028361022010257,-0.25613587266081145,-0.05417835198057104,1.823285737468209,-1.0498680915476144,-0.67197279559057,-0.5841417009662069,0.050469425689152
2009-06-30,0.09992803169223771,1.2130323504573675,-0.551867439569449,-0.21763917228687366,-0.711098400913192,-0.7427175071788266,0.5026938260164506,-0.014862837033294031,-0.2062573557303269,-0.02098969316085484,1.3112720919431449,-0.4412242984187802,-0.26032509266408593,-0.7725671516412742,-0.16854662225367217
2009-07-31,-0.7982731493180961,0.5287724068296936,-0.9663503459190534,0.43159878687258424,-0.3759034521864432,-0.771182334764846,-0.036045697439868574,0.17806838891785678,-0.5824174845437657,-0.5167845412601347,0.14351295343268794,-0.9184201747740894,-0.7265969345361156,-0.6722120183896775,-0.06471505922612208
2009-08-31,-0.34508606863297014,-0.7060799455896459,-0.9612781697626732,-0.9841058337052813,-0.44982989658834827,-1.2169444310605553,-0.7440169594837728,0.2103542991328039,-0.69397882611065,-0.7280206106880471,-0.3336994084072872,-0.9070603536271897,-0.7662209979991169,-0.4717761078872194,0.04959694113937198
2009-09-30,0.19910058710611003,-0.6480882159652567,-0.41284895162778823,-0.9365575908435964,-0.5199444417735691,-1.1812731968129528,-1.0510998466139838,0.00646956147847549,-0.5033817771873944,-0.5161931611775898,-0.2517845704980549,-0.2591946125036344,-0.13574283346668725,-0.7590594821458465,-0.16104415834666963
2009-10-31,-0.681624568612246,-0.5648587261661584,-0.31974447241675236,-0.9201025164563653,-0.3235090763095483,-1.2848511885232115,-1.2502604176936207,0.2549047004917304,-0.7125439264196575,-0.9534317257371416,-0.8221013755698012,-0.14536312632969717,-0.03381866934310039,-0.7566818297401569,0.14569396980903485
2009-11-30,0.6319836391754251,0.10319358172453695,0.6123528144640333,-0.4448818334798859,-1.1931596584819424,-1.206219612470856,-0.7712797973128016,-0.23103753907126892,-0.32057235869580614,-0.396561534942998,-0.13555413944577407,1.5838958866281296,1.0207725067190734,-1.499371555729527,0.05142977279005511
2009-12-31,0.24631741671628196,0.1335333723136105,0.5430821927222474,-0.4261718151918719,-1.1364248827167085,-0.7862925740030695,-0.08835358603199521,-0.5486342960730352,-0.017683081208509078,-0.07174300170433545,0.25024825066215917,1.399845130564527,0.834084518118869,-1.0772876986512032,0.11499417007035878
2010-01-31,0.5946156168011669,1.0194341648101939,0.877910485974557,-1.2627885995842423,-1.2092511725139994,0.21888265553209185,0.9008040728843889,-1.0648828923414715,0.700504807133922,0.4817854834562165,0.828412355735257,2.183841889873405,0.9235105049254766,-0.35229093981538456,-0.042492623964910645
2010-02-28,-0.31331683153010853,0.39126549519833215,0.9033879448513564,-0.9737422888827768,-1.1685813609400362,0.652630459673844,1.4325850021969964,-1.0912802555820036,0.5653538705650959,0.2714668913287122,0.3963630334757192,2.1086246920398275,0.9878102514946787,0.033791002878723456,-0.012131163733089978
2010-03-31,-0.08379778306224926,0.17823420462815834,0.4454465095823267,-0.9759427503509686,-1.0913594989842998,-0.5697445274253421,0.17767097717155345,-1.2003645387113633,0.028126898423344926,0.2239159181113593,0.23117845709317725,1.0987237180227345,0.5158810251642867,-0.8334264094083543,0.06763583504583011
2010-04-30,0.3439173990922171,-0.03909535389427028,0.5001464767033057,-1.4118758267873561,-1.562390573384092,-0.9421845029494874,-1.1719066499773312,-1.3100082357788212,0.4148635020664285,0.5518145641219461,0.276353689570124,1.9230381224317887,0.5345766524784621,-1.066536075202772,-0.1176879831397965
2010-05-31,-0.7289422480542568,-0.23362054144994443,-0.5008485942704975,-0.7780715756283054,-1.3594957029462378,-0.7401397185175079,-1.3929797693874926,-0.9402914036402514,-0.03374462422142197,0.17282168263423167,-0.3217494846137203,-0.6733752519831173,-0.31527608267354623,-0.2695069721190821,0.12601820927373938
2010-06-30,0.911875994647638,0.28157976203158525,-0.2869259828284426,-0.18970241339145363,-1.203907697851069,-0.5294736984353478,-0.4154179237773902,-1.3274066666913977,1.0492932428739392,1.0318236800474674,0.2380571926735433,-0.34392147132106693,-0.10887621275040021,-0.2936893132539599,0.0
2010-07-31,0.004338961984633464,0.08796343800380106,0.18286036450922027,-0.19547502661210187,-1.622049938129965,-0.410926473443518,0.4428275026305184,-1.262468117721624,1.313451804210317,1.1570149687723776,0.2258929195935405,0.3492190573124487,0.26656696539592406,-0.5186462365760891,0.002259887967437504
2010-08-31,0.052892734402574186,0.5149064708368315,0.5317934245101522,-1.0349641182277673,-1.5591039194169303,0.04375551244505079,0.7817839390443879,-1.2141692367132726,1.7547644023624243,1.3226586506386755,0.1989054076473554,0.7529251346320531,0.5170066092379447,-0.5591521305473655,0.03620639286035866
2010-09-30,0.270413804147742,0.167417701516634,0.5226172418447826,-1.8869227918411302,-1.439451270373224,0.3186961765313733,0.6173139869062048,-1.1839011620456374,2.1647732980987793,1.4985967405905587,0.2891990579023495,0.6747857322337242,0.4929163769710309,-0.4048985893173274,0.14999526142311065
2010-10-31,1.0352769683288483,0.6543027488980401,1.6803288535669707,-0.7042121413302412,-1.0127885526000955,5.9814772272288455,2.6714399809590827,-1.3262963939431378,3.252489042702102,2.0725029402229485,0.8833571397826476,1.9738717820519913,1.116794520383846,5.138885235205235,0.1298550616819484
2010-11-30,0.8067800883042412,1.0694732425565323,1.4475027301803207,-0.9524195160873374,-1.6554702579823213,3.7739990492935673,2.579642349768026,-1.4287562034339885,3.439074792530501,2.324215467895045,1.1584171709679971,2.500152629927278,0.8704073465032219,3.2594902147182303,-0.009922903911681784
2010-12-31,-0.4354441667597474,0.9095144904523397,1.083968945082225,-0.5001572528712648,-1.4484960771551434,1.280000778838725,1.5455911793226824,-1.3046519214647871,2.3693359910236538,1.8378819479525266,0.6799667829529531,1.7038257464966078,0.6753021768349248,0.5561981628092585,-0.2280029846879565
2011-01-31,-2.273364484688584,-1.075612697776544,-0.1834264676846119,1.25927934773228,0.23280878546567457,0.43609978135795,-0.7246900328569684,-0.5556288424459145,0.4419783616648792,0.3735966687594584,-1.0357052810267007,-0.38429619925926384,-0.08022523827507515,-0.24588334634977568,-0.06542037587435183
2011-02-28,-0.7112477982952041,-2.1148085048680603,-0.2849005814361618,0.04857502226171121,0.35772839536155104,0.11817880468432865,-1.4943385407754932,-0.19059175270114537,-0.1167278436304357,-0.1783511074058796,-1.5267651783783998,-0.46603730225941936,-0.163316906855781,-0.27532448528975256,0.1634471761067079
2011-03-31,1.0703472320845357,-1.0445074642604817,0.23500264918298552,1.5769504921706814,0.7566990765635004,-0.2137360554796145,-1.3000073871073412,-0.4206140721862124,0.25006655985936,0.92708309191434,-0.605409975844809,-0.1512153915914939,0.21199432470777435,-0.5184178547270842,0.07415303648305947
2011-04-30,0.3685048952353408,0.4373729158121071,0.21068072024249837,-0.010036773554490475,0.5337539154476716,0.023846420939950735,-0.33244174016788813,-0.9035609404430938,0.784606736871047,1.4211852127173057,-0.13390916256907123,-0.1357269715820767,0.12718599078627582,-0.3494255142447513,-0.05107748811908235
2011-05-31,-0.6081543145364605,0.4954862452060487,0.4202978192084381,-0.1502883269408239,0.2551975883255084,-0.3419570873607598,-0.42712204142594806,-0.26233320281697803,0.18799123298906217,0.6720036466126917,-0.32588985844755525,0.059180987856217046,0.32194663747136604,-0.6080035977729102,-0.004944385845463967
2011-06-30,-0.13915102526209205,-0.24325416614638987,-0.20490756237720828,-0.9140450730521609,0.2749954959922458,-0.5485318374049235,-0.4071723316492398,-0.09713527611178353,0.12383913553642595,0.4706524013459617,-0.11130407759942834,-0.40346592770140044,-0.22206139453594811,-0.4445761828672951,0.064770836157782
2011-07-31,0.5316906806223316,-0.21706390841530443,0.03415227772514177,-0.9336202331718976,-0.8894468942860546,-0.3302050316755708,-0.3678991801262322,-0.5468337492212816,0.6648019300427089,0.8496392436923992,0.38714936333975164,0.14909332849967402,-0.07032449790403163,-0.45271600075956064,0.2121659799058035
2011-08-31,1.9275653774082928,1.4554056086317526,1.0605463188444306,0.25336989902405577,-0.5024246155924688,0.4455091400500484,1.1549348304754719,-2.0932264925785726,2.468454720588815,2.18718603352354,1.9949312898841063,0.982034966295731,0.3998375512476384,0.02490151363397797,-0.12704372648896833
2011-09-30,-1.4599205136631495,0.5885284809173931,0.050846125819509924,1.6389467663376052,0.08964394787944088,-0.09111853788967639,1.1222999862112129,-0.6347909973183763,0.7448614383317028,0.7158816844767578,0.054296023132096104,-0.14338163131313084,-0.19719362897012868,-0.3105517902588465,-0.03804806763752989
2011-10-31,-0.5357241464040188,-0.13475476023391392,-0.9782136069802643,1.6268750185508192,0.18522283083240026,0.06499095511965297,0.6844537340996728,-0.18661152796520597,0.259517966212822,0.2620084411841722,-0.4497149586369906,-0.913969146846129,-0.9802572493946312,-0.08675603685362776,-0.02581512602942308
2011-11-30,-0.4992857930832193,-1.8275738607641991,-1.6939945871608406,-1.0601883371086784,0.278776391846463,-0.8288562431467682,-1.3148755343065537,0.47443551644753384,-0.1442485641256613,-0.22116269326411966,-1.0008836285366944,-1.4500622963389949,-1.536358486387959,0.02867101237474486,-0.1493300267940887
2011-12-31,-1.6459747331625458,-1.796226241077024,-2.0452712607849435,-0.7047579368718698,1.02492675401204,-1.119123643540268,-1.0810953827396383,4.155257246201979,-1.7000863608709427,-2.2160712844887938,-2.3654064351775173,-1.6403273909963232,-1.9637140775709774,0.2906637773931126,0.11344654729075683
2012-01-31,0.9467193724476296,-0.7156076975549878,-0.49215353240435844,0.7341998172537638,1.2724402839737032,-0.25664032124932024,-0.5416968034463014,1.2108408673538746,-0.5689339667555473,-0.8364815808541931,-1.0265653945908368,-0.6429145988191076,-0.49447384088036606,-0.3419725143118926,0.033606870665739946
2012-02-29,0.20795369803883593,-0.27819991798399885,0.06456393302697634,0.7415368747471511,-0.40235248159092213,-0.3360271101334189,0.27556931446822897,0.7101561466254023,-0.2769781290178041,-0.5486799107265115,-0.2779272185786542,0.028697563688524334,0.003035133144796218,-0.5053202965484508,-0.1267979067525989
2012-03-31,-1.3144482240939885,-0.104063660104155,-1.280979801273886,0.4156516746282725,-0.3808062494029698,-0.2525645667288493,0.5804845384064817,-3.201705132286085,-2.2394745757771686,-2.2786778335223112,-1.1563271627399965,-1.0962268986843666,-1.2752486510183725,-0.0704272169844739,-0.018936249798835052
2012-04-30,-0.2565275935273807,-0.9295077413271907,-1.544745638466958,-0.5100475224661576,-0.3542445800463601,-0.8760450620832217,-0.7159721140109068,-1.8710282248770254,-2.172896492227204,-2.3824748092050427,-0.9815984177437851,-1.316256994868797,-1.4729775543165713,0.1232590072796973,-0.05626695818896651
2012-05-31,-0.5629548305589436,-1.4387359180352302,-1.425256784899613,-1.1473487060203662,-0.3882154710788663,-0.10202896224712334,0.06854611960492017,-0.991317000880372,-2.372160636813789,-2.9435553645375845,-1.1067623884667446,-1.2325243639223746,-1.4015966248100045,-0.09866669775581399,0.02002137986055872
2012-06-30,0.10633423819079806,-0.47419019378488014,-1.3154044681730768,-1.4465732812771197,-1.0886895958288947,-0.5676443592114243,-0.3603376384821548,-0.8692899678680367,-1.9350209543249728,-2.3490301180727298,-0.8555603532379599,-1.2139409881477334,-1.3257379828392635,-0.03691215347070617,-0.02561580004588315
2012-07-31,-0.28204631710546074,-0.4803948050023836,-1.5996294990014501,-1.3129869874311757,-2.0012956321700486,-0.2676077100989611,0.6118579928084502,-0.36344695356249673,-1.8138299276494785,-2.3658455261669906,-0.7677919130266557,-1.8095973877090514,-1.5848801666643286,-0.010210899206583636,-0.08103665636237631
2012-08-31,-0.7966891072903856,-0.6079817493688676,-2.282999736604771,-0.9539160513705864,-2.0664429706135863,-0.38910894087426473,-0.24708487457290132,0.6839887501094397,-1.8968801935410053,-2.7934738288548706,-0.9862804026844199,-3.057618836609404,-2.272900705667833,0.2805867285264682,0.1161763379195147
2012-09-30,1.0908373918454837,0.01693114867103191,-1.379346560777737,0.10762312338759318,-1.2653344205802464,-0.44476219421550994,0.037136931477299434,-0.47336037852110285,-1.1348557212164232,-1.4070201401468692,0.16158609331544352,-1.2882065216769325,-1.3200115033081308,0.045845426270696384,-0.09734338958642265
