COHANCE IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2024-02-29,-0.8780830344940669,-0.5930074181190347,1.2421117164707036,0.4568156003811632,0.3040353705248272,-0.04011214828359795,0.16313974528117725,-1.223249555645697,1.622869249250841,0.8708092008932182,-0.40913580820376166,0.37540217205754445,1.1952902329605357,-0.046380556181051955,0.07305198786129335
2024-03-31,0.7385810445495361,-0.6871308900494509,1.7229805927428536,0.22743459120370335,0.21260013955052912,1.838663420548614,1.7953331396733665,-1.9840132044873648,0.931909965956068,1.1993690893532318,0.02763421846379336,0.6875520033662885,1.049563297066355,4.746658276939903,-0.024897551621727087
2024-04-30,-0.3589655928857656,-0.28831764172321345,1.4610422443892983,0.05395162179636399,0.3062570541300497,-0.9435259470025674,-0.45896290970276066,-1.5327226293703902,0.80090243239694,0.9533821410312194,-0.3825402754718238,0.5360879082564632,0.9764548150642041,-1.6983304814991131,-0.06756629147002245
2024-05-31,-0.892799982590451,-0.2565604520482382,0.9023759824110968,0.11278724975265629,-0.03192115939934819,-0.9126223671367847,-1.2255335404818315,-1.1563586907145271,0.28368112837294895,0.4952596979468159,-0.9082927414213579,0.3700367058505938,0.6965136161641784,-1.1507002670690216,0.26424413977911615
2024-06-30,3.6228513072145616,1.1238881783450385,2.351552571675151,2.8729824488212854,1.6558787604971152,0.3003184516820902,-0.7346202347716191,-1.276861642133404,2.29580092292256,1.5566931431446562,1.8079983507059136,0.5456120738301649,1.272964776052505,0.9818123953076708,0.21535208247043652
2024-07-31,2.2557050287960627,3.0050790210266953,3.402322461239214,2.3713387279114135,1.99706099025846,0.732074967984402,2.116435736289706,-1.2094832110598228,3.1496294481679077,1.8186643324023501,3.539952164437332,0.9433772285460473,1.5349206805766127,3.4388874119142088,0.07377484120331322
2024-08-31,0.4598888544514058,3.6616235391014254,2.930991254417676,0.5785623808165808,1.4946893926686737,-0.22000979298436085,1.2268149687179517,-1.0084026016576095,2.4423899316743016,1.4602758024856441,2.524742176199556,1.1723224487932786,1.3939653814214452,-0.2913536777561535,0.08859365580075934
2024-09-30,0.5941335456390069,1.755002899669828,2.4029049858961398,0.14605342791302955,1.4731321835529771,0.2935716756712564,-0.17029338407124814,-0.8590360087931879,2.059122393312322,1.2491587880392643,2.06392748524513,1.072645909910936,1.1197867881384314,1.445309385744517,0.1130546251033969
2024-10-31,0.8006586378630962,0.9880248083384902,2.5312422161297174,-0.9616202429458023,1.0254506719652603,-0.5026147694216677,-1.0974624841725085,-0.777877832366973,1.8618676882323206,1.1432557679424804,1.8151575700597768,1.5147122538227475,1.0987027922642705,-1.6810421044110062,-0.0058033150043392745
2024-11-30,-0.6485100200714958,0.44212687618956653,1.5054299207297508,-0.10014533188538358,0.5251935543066458,-0.9247703487111658,-0.9417551210417628,-0.6128069147457327,1.355547144383815,0.8371716492516187,0.5610692725368497,1.1872992190364653,0.6436127507449683,-2.43989368481234,-0.13688471017836495
2024-12-31,-2.1599296187654704,-0.9953545062575699,0.45597724741917495,1.1926057435322583,1.0438367250734704,-0.3503059237974351,-0.5055938890552418,-0.31790068864920085,0.6670849780984826,0.29458182282689116,-1.051476996319729,0.024110100428338437,0.12575405389113592,-0.47505384304990056,-0.07662739756972
2025-01-31,-1.2253703027581737,-2.0871156935907886,0.38932029304204346,0.03692230745316507,0.5411059693879844,-0.6860282903002576,-0.260887245757377,-0.07597964508504142,0.3201595595536193,-0.03484636796369865,-1.6094752531774632,0.1614312921102138,0.15088363175935043,-1.0242644496616187,0.14119336070177713
2025-02-28,1.1725345846047217,-1.013285610484531,1.1863461304968401,1.6736722190673015,0.8323788289791307,0.909723027223771,1.4804359551286235,-0.062145961731258866,0.6048692586332033,0.15187788244753433,-0.6364726822353419,0.6935171596515283,0.5432034765627152,2.1100186224395827,-0.053866002984342534
2025-03-31,-0.9732919379184949,-0.5170456078197647,0.5506449962539826,1.0014966778488887,0.7601950074948635,-0.5364631360370954,-0.21801132444745905,0.3115348983893198,0.8416316913305834,-0.15037918926761223,-0.9920035385644249,0.18838638420595352,0.2623778027785969,-0.8640897313292757,-0.012149968091205587
2025-04-30,-0.5112134015226982,-0.1786083022977769,0.5421357860706584,0.5940077717654848,0.354895900286195,-0.8334428775242416,-0.056348720117908965,0.5236919077665949,0.5946031525961122,-0.3630615458905746,-0.8766351424743952,0.4362348708690754,0.24402945880563706,-1.2376822727197176,-0.08188387627175779
2025-05-31,-1.2273863716223328,-1.461338051190634,0.4128023137418754,-0.7985884511836802,0.3817917400273379,-0.9969037298882412,-1.3562769053300878,0.8998792412436742,0.1612493280394407,0.3612047786134302,-1.174472659077246,0.24756352128792564,0.24719963674441617,-1.4794306527560508,-0.07922378820387638
2025-06-30,-1.126192789278378,-1.5165636288841926,-1.061854220531806,-0.7435455146745834,0.08607101227761174,-0.5039312767278713,0.0068964682122923,1.3445142179303597,-0.2463185955387389,-0.1487652061218788,-1.4800809185108017,-1.40713936687061,-1.6613387386321794,-0.14106859285240084,0.0310753003343578
2025-07-31,0.023104254542591584,-1.1846521724484733,-1.7016997954458588,-0.2746456068314169,-0.016890358514682857,-0.7019347358552924,-0.04296656921148924,1.5058766984715246,-0.27811389673370723,-0.3087739208273119,-1.145536092450369,-2.1225701648983444,-2.5764837841259585,0.07236662576606476,-0.1256005831677472
2025-08-31,-1.518000912693624,-1.336039679440365,-2.2130014339556565,0.005013326020237591,-0.9543614593887669,0.15345078624124672,0.4971852932233542,2.204879336438764,-0.9316490972171071,-1.180541016427893,-1.5162270188881652,-2.9918894029373266,-3.2851062277087126,0.011195453301264193,-0.0017048364645205114
2025-09-30,-0.22709163215373007,-0.861268818966382,-2.2744914219254766,-0.012850338702601974,-0.9606093323417428,3.8606994040902927,2.8358130868630202,2.2620872235595124,-1.0918177396375128,-1.4583830139754244,-1.1566657578600783,-2.805476333828038,-3.1364517592969943,-1.6022687809332727,-0.15430236159919233
2025-10-31,-1.634041440082421,-1.694252420501215,-2.4830175469233793,-0.0936406598634738,-0.6714350189807937,0.23141987343771678,1.1225156717627194,2.8849959700574948,-1.8229789164254662,-2.3150011208890766,-1.529618782800371,-2.7410970719520193,-3.365238847862803,0.034454140007118154,-0.2888330752792818
2025-11-30,-2.6880408733259338,-2.270988482988154,-2.4529285763128432,1.3851982452702665,0.7986638122744559,0.5894209343668885,1.0946507449022924,4.013498931530843,-2.6445940609850127,-3.5946634847412198,-2.2565099351258375,-2.211739469486753,-3.7896158033265634,-0.47948685532134794,-0.06553121780847002
2025-12-31,-0.4756139080732105,-2.246861817781408,-2.0452400616688164,0.5161841057143861,0.7626479908223622,-0.1665167486020371,-1.9680910498581916,3.2484603829652317,-2.3134687438478223,-3.139611532305065,-1.8702900216548934,-1.8700793679298289,-2.8944363842687353,0.36859844023724336,-0.32664553530667084
2026-01-31,-2.552536222022209,-2.6379039381246727,-2.001745885127477,1.1620167637427936,1.1296269955535538,-0.04698555965744534,-0.16159710331377886,3.6784675204841015,-2.3853583050226588,-3.7614552300810145,-2.280460045008609,-1.7715935245399757,-3.53890157257082,0.20285382565188112,-0.20717547271558967
2026-02-28,-1.3277365877595446,-1.9387210765765692,-1.9646975340533763,0.8519739799004675,1.036226776855722,1.185083132965383,0.38682693457876516,2.998760482317061,-2.1076517529434997,-3.2696804835528406,-2.115550702872457,-1.7493016840236282,-3.783337031871407,-1.7087476255509455,-0.056921212060771824
