BPCL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-02-28,0.41031666428618113,-0.05485874155473196,-0.40080927914679026,-0.8009229981920803,-0.48109909096992437,0.18288106872844648,0.09593159974785954,-1.2576777225798168,0.6708521608992015,0.7006696543810951,0.36205028720238475,-0.3782566682720392,-0.42472871210652735,0.555815438483004,-0.023701095488098765
2006-03-31,-0.15850736540996907,-0.07918613202687164,0.2327517034401787,-0.7353539180204259,-0.626797777829689,-0.5964306754350261,-0.5850400431890264,-3.398502858164852,0.0237278956955015,0.6386385100605759,0.1260122414531549,0.2705718039674852,-0.25242360311975914,-0.1670319469993351,0.029471134851565675
2006-04-30,0.2575525236722524,0.37842824082305315,0.7133340489859394,-0.919476995441986,-0.8980109485821451,-1.582442158488158,-0.7039564575774514,-2.154220830106619,0.6604684129170497,1.452150708768145,0.18492574442751092,0.9587551342635788,-0.10164072663568648,-1.7094873429157291,-0.10019882209646373
2006-05-31,-0.7269760314976449,-0.4670804625226733,-0.26739283740046765,-0.6094944170966936,-1.375658845401402,0.10325606748285344,-0.28501825639473916,-1.5840809591690663,-0.853699607673214,-0.45581889937685294,-0.5060420766584595,-0.15483243974748226,-0.2791687578723925,0.5063041510513662,-0.16920385259965898
2006-06-30,-1.925764134337577,-1.569440279218154,-0.9253150000002489,-0.09294659354250785,-0.7696251798979821,-0.6653467600112559,-0.36036722982789765,-1.1651446489638198,-2.7647868617369293,-3.7669962386471787,-1.9139733155698304,-1.198395327965951,-0.4386646035407793,1.0313854418769015,-0.06827576855195468
2006-07-31,-0.7005452925011424,-2.2804277488512397,-1.2498972903820817,-0.7511880198998097,-0.6976344929567255,-1.0974451910230503,0.11148564138193837,-0.8598546297556132,-2.4953106306153865,-3.636855556008244,-2.0860726923098576,-1.6374211118050066,-0.5209762604575147,1.719302850708173,0.1458875358018414
2006-08-31,1.5840217657715652,-0.6314732757676118,-0.08588368253546347,1.865131691005052,-0.02523097388369683,1.6016659413354015,0.7451221542922358,-0.7753942227162004,-0.771821944702271,-1.1016502545099296,-0.43090407429081434,-0.12480222884965274,-0.04101152598566244,0.35363422255656723,0.013188453604576765
2006-09-30,0.12010885376010748,0.6381649147441552,-0.7884878544403903,0.45000145241518147,0.12908470304326825,2.3056000106909145,1.9938577384468048,-0.5864273207654571,-0.5029787787365626,-0.8970110932451743,-0.06765414310803126,-0.7831040943003397,-0.257295363759526,-1.243981378876164,0.09014544962187865
2006-10-31,0.8878805272676149,1.646806432192268,0.5519968829593526,-0.6548732309152854,0.5865777891829077,1.0164217837543787,1.8593529066583734,-0.4810450378439119,0.38216916166361237,0.15186572200841958,1.0459106574264425,0.4206088004360521,0.16583936569339716,1.0872441970954585,-0.15230662637539155
2006-11-30,-1.5667771686605119,-0.3618552479141916,-1.6332685023156048,0.7911384500358944,1.6726926214535915,0.5805207708985791,-0.10127633335690718,-0.11767217219957617,-0.8021149012435821,0.5332583339134415,-0.3152230410543054,-1.3700508012092505,-0.600899098332589,-0.8568573558285004,-0.0182910481049922
2006-12-31,-0.1249393553373134,-0.5200176409159638,-1.5243597988245452,0.6661037127473324,0.3993880284226226,0.4714356428274982,-0.7632872745203169,0.11032522083568026,-0.855889466622575,0.4120795612362543,-0.46011268293656304,-1.5337316143400928,-0.5742992091050813,-0.7413110820097039,0.06393930010695771
2007-01-31,0.7919700578475256,-0.6317023915080329,-0.7928440814337233,0.29572528292917677,0.14371775149478813,-0.0572374685207393,-0.6683716598416294,0.1847258752339622,-0.08547347989058579,1.2708902231545132,0.06350745327946915,-0.844419679292802,-0.26921356593303813,0.18474609082938068,-0.14641070310694101
2007-02-28,-1.4384970825456909,-0.5276852657583476,-1.7638470457451472,0.23350676704968718,0.10065876909258703,-0.7803404601578632,-1.2810936393563703,0.5528639174327374,-1.645444711055838,-0.5592656782285294,-1.2278603533445238,-1.8359531890024907,-0.7994260823860966,1.3991513010483163,-0.027752416235331524
2007-03-31,-0.14322046838046837,-0.543846531190432,-1.627813275966954,0.23401518773735316,-0.0237365398791401,-0.028703863933121375,-0.4587947295719681,5.206756483000445,-2.5311339371691983,-0.8944809553117179,-1.1000044812048357,-1.7227123718599446,-3.411762144530273,0.10260139440682262,0.09592253866574184
2007-04-30,1.0923253388156307,-0.38292999355962315,-1.312932132268401,0.6564242621903623,0.12056991387904793,-1.0648928476816641,-1.1908791174843418,2.9890957710493753,-1.1468283609644823,0.3293383891112387,0.30947959594284674,-1.3370814262516404,-2.226903062334225,1.7689572195793644,0.08056887043612201
2007-05-31,0.8567467065318539,1.3079042393960052,-0.4249736284133579,-0.8196343977891591,-0.5236664444200871,0.14711194013464998,1.0883486446285437,2.178217325140893,-0.2941257614305658,1.2845840167203892,1.1549442145412299,-0.5000763644686593,-0.6877547793232348,-0.0008050575808246299,-0.05919292293407007
2007-06-30,-0.5940221034622142,0.9628923228743186,0.3469403375614316,-0.24148520718979538,-0.2114608300630323,-0.6525534286553056,-0.47302047539972364,2.003808550606319,-0.5703914527766466,0.39508474411577776,0.33302650354483154,0.30060829034286307,0.4252746491996481,0.04533577780278176,-0.057676908557733504
2007-07-31,-0.5796548271693432,-0.20754133839870523,0.42432064003936193,-0.3775458023447234,-0.3965241341007199,-0.9712659964920344,0.43827320355957966,1.8577711338808676,-0.7501459330236314,-0.4093305466623789,-0.142599440838647,0.3844993365109285,0.5632709632598941,-0.06243456613456423,-0.031869161374728665
2007-08-31,-0.27859520047029185,-1.0111071411685868,-0.684111486981672,-2.197144541430839,-1.8451059020029876,-0.9385582742330122,-1.1054287181382503,1.6760441717834829,-0.7092879447959165,-0.8643511443563033,-0.5038009825041634,-1.0909644601948496,-1.3658119581426071,1.0530484403769367,0.13805084836756518
2007-09-30,1.5195580148954664,0.4596600942734173,0.12638757494979366,0.3801311506215173,-0.5773276612523995,0.49176319383972295,0.6421494357311193,1.2118707404459068,0.3334369677137039,0.9118945020841657,0.8129877493658094,0.07226728911109981,0.07915866676888267,0.021398544035011156,-0.04043030943005605
2007-10-31,-0.3669515750301304,0.606022890219891,-0.643471385982926,0.19027280158272092,-0.8473993957941679,-0.22148986692154488,0.313418468824313,1.164245896072675,0.1691948751344151,0.2972005136170901,0.28269535466133916,-0.82163537822595,-1.152625763097464,0.4346886165226779,0.11855973472455568
2007-11-30,1.2869654194639109,1.679953974811936,1.2654180463107434,0.12468397334949205,-0.32434083301018557,2.5490569662493967,2.1930426282995996,0.8641031318027256,1.1293250367123757,1.6977546240384727,1.6056190122385101,1.2845653848531815,1.6457939559136672,2.050244674239914,0.30400770841450736
2007-12-31,3.4325150833604603,2.8610053706433405,4.228721743881696,2.3236214287166006,2.863300829512391,1.6230863948973224,0.9132139091746768,0.3954532629151435,4.12683033602746,3.539986478457883,4.941762969666554,2.9442417177687625,4.240877653262268,6.078181618816778,-0.37045280782266016
2008-01-31,-3.437504995682034,0.3296986829433053,0.19793339362233658,6.846142433715929,7.1078039595247375,0.9743869007532638,1.158391115683919,0.8485377243657571,0.45912731236004195,0.18463213404401796,-0.4395995513150398,0.23361989435106256,0.2424529533941475,-0.1405433208527317,0.2510931403844508
2008-02-29,1.9141397202537884,1.1906808358101866,2.7653745869983917,4.256342890752799,4.358086671077271,-0.1317450987832532,-1.1460283996829523,0.42292237163854685,2.489317041542074,1.6393062139924843,1.249057800582364,1.3576882377760782,3.097144661503937,-0.1357065896699957,-0.1287844609311394
2008-03-31,-0.9150298840859286,-1.5573200994210492,1.6611043362715279,2.355289476597181,3.3163907286119287,-0.41588127041013634,-1.3183211406004733,0.2721175460599506,0.43841775613173634,0.6870803387339502,-0.14028862092195984,0.9222180529480946,1.703192115906831,-0.5907819366103183,0.002053690027956923
2008-04-30,0.025462952736977903,0.7570475781278293,1.0405421731489184,0.7219611868002016,2.5996883203526244,-0.9392366717022118,-1.6856331045629143,0.1622765487906084,0.5311056217523338,0.6326092608039894,-0.3261121147407205,0.6955844755068418,1.0246166404948063,-0.9644717611552207,-0.1373907815914694
2008-05-31,-0.9219167095704258,-1.5252886905808134,-0.01477474470377117,-0.6064915870003813,2.2584288741693603,-0.41413548507062803,-0.2800731406761676,0.262488613412539,-0.30299485804949516,-0.15159196767682154,-1.2488006041236606,0.2379902483226395,-0.06520602193855375,-0.20237894480983926,-0.4666467949421845
2008-06-30,-3.1394633288804137,-3.3079185348182865,-1.4801459336900689,1.184014077383571,2.0165471886709323,0.9500839934105872,1.010433109799332,1.1469666085066899,-1.9549756790903583,-2.4714335929730664,-3.160881769199892,-0.533309519784,-2.698631772719346,-2.0064714774937147,0.38213885385015206
2008-07-31,2.317229971274063,-0.9344178000764224,0.1739826210242271,3.1141548936196823,2.4589837072111074,-0.7429502792253415,0.41702070833156,0.09671017738373676,-0.22749034452205555,-0.5456860391343287,-0.6136897507156783,0.32102602426616716,0.18715514577190936,-0.15881547022290277,-0.07995123728701015
2008-08-31,-0.4315919606139265,-0.7068608556280591,-0.06052586162485925,2.504452393510419,1.707031003260461,-0.6200047344307966,0.009712646570933955,0.15670383948462877,-0.4832096377151097,-1.0906368330199028,-0.6813404519685482,0.1746224197318477,-0.06206551645011835,-0.04953399782920901,0.1738300635523495
2008-09-30,0.9636443016237873,2.4031302639347665,0.09733173991629555,0.5389659313496155,1.7249516805459726,1.1975528402465208,0.09574406961362587,-0.3902552808467905,0.3873651873456349,-0.17564976316220368,0.7357103509862564,0.2572924365878892,0.11789666558350069,-0.03768036711585653,-0.2267309242850339
2008-10-31,-1.179375339463677,-0.5509833595137895,-0.6579787579001937,0.2585958230426764,1.6866896526767448,0.27785078940432867,0.8984049681420778,0.09235613612422822,-0.5297866365744439,-1.4039110224452538,-0.45449129897192025,-0.11775816331434782,-0.7997315547560777,-0.4393377944367647,0.21264145940973278
2008-11-30,1.1559278860946993,0.8084531585815985,-0.256304015663663,0.5561535919327457,1.6971607436422809,-0.8863055430152178,-0.19730530637119917,-0.7835016743786384,0.5274820522178731,-0.20160930722962833,1.1631751238012824,0.0942852815552569,-0.22974320160960282,0.11461513092075404,0.057120875597859985
2008-12-31,0.28061793080393743,0.24738390779039154,-1.158184153524417,0.34209351994161286,0.45257924022807117,0.4201230992512377,-0.6195300682285975,-1.2269669354397108,0.8260406840681621,0.0860294819166621,0.9115909551216312,-0.596397763700649,-1.0218701649204358,-0.7199416147658437,0.04125585061444414
2009-01-31,0.18481161701720805,1.4027110684319397,0.4369552596735984,-0.770270171953057,-0.20743517083990168,0.15228412312270984,-0.33138910405026006,-1.7287699751472807,1.0420183736867146,0.2761886236219683,0.926443589908194,0.5345068135585372,0.46966201518851286,-0.0575921259366434,-0.023231647252166813
