MCX IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2016-02-29,-0.6849104433413151,-0.7770537354555146,-1.2459208781692155,-0.18197321817204798,-1.3958984093123386,-0.4029403007180058,0.7776141191066286,1.125997201571525,-1.1722932170326161,-0.7903220780355189,-1.0704995633214816,-1.4458665289914245,-0.7557282204473442,1.5811871306463112,0.027814075237970953
2016-03-31,0.09168917640905692,-0.9487266602156662,-1.1860337064676627,-0.6589784658597523,-1.2535645056326328,-0.46741857332466274,-0.5227653005227642,-4.391944489918556,-1.205832065122442,-0.8837831463403445,-0.6698965572184374,-1.2529920445434695,-0.6798306212703907,1.37854370768523,0.050004590104331795
2016-04-30,0.2707543193871545,-0.1856086045992582,-1.0434779282786952,-0.7196190865140608,-1.0566147307049731,0.6225319472890932,0.9673469589387252,-3.0471018156082925,-1.048581627968134,-0.821106094095713,-0.28047996548987053,-0.9426928032618228,-0.7197135842622389,0.8576045365660336,0.08575046830480194
2016-05-31,0.629839635510654,0.5648934026688613,-1.0318371006122835,-1.13579103394674,-0.8530635541519975,2.265801785808703,1.292845378631984,-2.581551679252117,-0.5616643779002104,-0.316291368096149,0.24985400708476466,-0.9074553107056434,-0.803333912425336,0.5192198579371567,0.04339407780298497
2016-06-30,0.1858591802377851,0.6148814222082619,-0.9180051757614729,-1.1982174628993225,-0.9875393021585825,0.9145447358344395,0.7356409705404018,-2.0524625679946116,-0.30838684828737606,0.013852657823766214,0.4700514042665589,-0.7843088784079819,-0.8695221250171358,0.753152917876632,0.05184020715361498
2016-07-31,0.31076846526241425,0.6380805554111718,-1.001695489966115,-1.1430382412198712,-1.5494793580249893,1.1687444098286996,0.32809427634969246,-1.4790954359476318,0.1738749971393994,0.55153194402106,0.6042483080972734,-0.9871227815775507,-0.9370386120541526,0.7223577117892117,-0.06420652369564489
2016-08-31,-0.8733559034158058,-0.14566269146994465,-0.857072947247133,-0.27599513403704434,-1.2355816112413927,-0.6101199414988662,-0.648258622943009,-0.925791340018749,-0.5207048269367782,-0.5408285904668587,-0.08138874814441029,-0.7212473720507391,-0.8670097929038989,0.885688391847031,0.3125967263427465
2016-09-30,3.509889066812962,1.8109517416784846,0.10212370292790635,2.13311356435029,1.020755780257394,7.529265060962021,2.3996105489248136,-1.0194155517330894,2.685108253325974,3.269913974429158,2.4813376422256423,0.054448611607631196,-0.614708473655262,4.2481166072898855,-0.04255800560377659
2016-10-31,-0.6069251102888171,1.127840615104184,0.18415298058614044,2.3736663571708885,1.2787581464030302,1.201032523017333,1.0420367710358005,-0.6447629569600616,1.5636042949150126,1.7364598485257674,1.0848491016987507,0.07044405263428538,-0.5416770702041456,0.9821287592014525,-0.06294642008996712
2016-11-30,-0.7619865760977448,1.058502287695903,0.11246613761908966,2.0346149041396173,1.4730590189997166,0.8964008321313827,1.5550982084674263,-0.3108879884259298,0.7649510220512195,0.7365754557588519,0.11216090702613546,-0.007412495925240757,-0.4924383952812095,0.6815569465063074,0.04152079220566399
2016-12-31,0.25419418260050536,-0.7653226691653635,0.07768588116467877,-0.5431988233513902,1.384371400294567,1.0242944399304472,-1.0683230580361407,-0.16998859757807372,0.9485761343446114,0.881787955267829,0.15739565920997264,-0.018842695567438124,-0.45842574396268354,0.7348787768647205,-0.07726878079081115
2017-01-31,-0.8756606562193613,-0.9470822977590726,0.12172836891619201,-0.41266395303392867,1.504517648656492,0.8160104502817723,0.12061279964165676,0.10729105556384011,0.23560016371373674,-0.01058130346547841,-0.6589270123798323,-0.006547480976025634,-0.37536859661663463,0.5730239019178559,-0.048012712361569586
2017-02-28,-0.5489816373088524,-0.7952879983903316,0.16275587543755374,-0.47490244100885237,1.3370283157668226,0.20824839649924715,-0.12800632130668962,0.3525395644803456,0.04856122325551431,-0.422516334414449,-1.1380802001004708,0.15060158522782546,-0.2959818108479262,0.06174678850417872,0.07475609652688851
2017-03-31,0.852254083338526,-0.5117322678755177,0.43259598120228626,-0.12234246459416881,-0.9411005267119539,-0.39651984565706816,-0.7719125946551083,3.0592536719683054,1.0408160806239934,0.32640635915940747,-0.2733028413102638,1.5001546106853225,0.48531582445025023,-0.5362961830495017,0.008757853308196306
2017-04-30,0.0635442682385315,0.16528586283126473,0.43670811247332886,-0.3759131226090201,-0.8758889998227282,0.15508683065086493,-0.13625532908707844,2.4838436593137914,0.9961568013573479,0.35044683046868214,-0.018834971305034066,1.3794996877595977,0.512309090340415,-0.021818023208967387,-0.1911872952626517
2017-05-31,-2.198231336375666,-0.8388815718012987,-0.48957145023747967,1.1225503756267656,0.08017690605414825,0.30836417842307406,0.35697324925264,2.7784197803015327,-0.6839257374632288,-1.48407445332655,-1.4855736391255547,-0.2787046245133029,-0.32358658390911876,-0.01630759429167637,0.0805252278166254
2017-06-30,0.8598683865259397,-0.7838817321077419,-0.283054789595974,1.0833274249910143,0.31518123537377674,-0.08272654910923281,0.6397023743079923,2.0626287005869655,0.015546232723936211,-0.5906004864490404,-0.43379755197648784,-0.09578267192636818,-0.07607973004996096,-0.19246146269251735,0.02947048031788906
2017-07-31,0.28042154697397803,-0.6202135261929027,-0.30712547565450776,1.0677697673310724,0.32708850837013637,-0.5816255449777371,-0.4837163079698746,1.7359290518533599,0.2894020456828707,-0.24881765765962274,-0.08071714037220323,-0.11636979143663619,-0.09218050598361714,-0.32530968427331397,-0.06386960987715036
2017-08-31,-0.6495800275029127,0.3520782775282971,-0.2534863749394164,-0.24216634697506323,0.4321058554284229,-0.7437088774219729,-0.6880359773578348,1.7479390881096786,-0.26219042446874324,-0.8527256891259396,-0.5622568191727182,-0.08816282396116149,0.01326299797126516,-0.4015917112682876,-0.011814644877672406
2017-09-30,-0.14335176010339473,-0.35897721491295936,-1.488983046917075,-0.6786838604796522,0.1551095227520841,-1.7612181050459537,-0.8132856554721793,1.6309146643420833,-0.38275426260242634,-0.9504069671888231,-0.4464676877918139,-1.0929083350164066,-1.9264203723771136,1.0424658425887956,0.01399960751010309
2017-10-31,0.10325730102444394,-0.4961546725117156,-1.1752478046675667,-0.7538320939418569,0.14847159484795047,-0.7259824502569294,-0.0011736515320056268,1.4839394549426128,-0.3152685972597424,-0.8243853173891861,-0.1105078444003367,-0.8500497844670887,-1.4134672445088843,0.1681889299055416,-0.0955189698666764
2017-11-30,-1.0998777457727236,-0.8452919122350812,-1.2036691398703054,-0.4541951229652404,-0.7567508158008893,-0.18752599543342796,0.19694277402413826,1.6398030155183574,-1.1882025247425156,-1.792952460226945,-1.0031966885104697,-1.2369260596026233,-1.5799341892263632,-0.1497485293735767,-0.04949254065903511
