CRS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2014-02-28,-0.648661214804562,0.6985444074689017,0.37137472567232216,0.08427867675052732,-0.7569115771886341,-0.7599946484750932,-0.10390177028897547,-0.5204895424682905,0.6843394772406266,-0.05989374477458297,0.21032371927971716,0.7958330649735653,-0.5071245321331763,-0.8889684803507946,0.15678378770626952
2014-03-31,1.3726187547941375,0.5546016685547099,0.8252089567595203,-0.058242276500410715,-0.37594447570116696,2.2299311103773842,0.11782539070175539,-0.5903211714473133,0.04208732824525484,0.6943177591286298,1.2954642426050307,0.8918877503254593,-0.20641206897721606,2.6858949234460345,0.08433574276199539
2014-04-30,0.3598496630158732,0.7822488942753878,1.122116483137463,-0.08028071922036309,-0.36130089389815556,1.935388832491546,0.6905135271307463,-0.7099602731245098,0.3302052814900398,0.6860270794309918,1.233888577662101,1.214703010653586,-0.13082261982397023,2.5211154147640453,0.29626048507731917
2014-05-31,3.113831224069288,3.940829195487416,2.589759732086699,0.8463214211978328,0.9567427682492068,2.9838052901644354,2.520029054198375,-1.5424804523213784,1.8229142545476469,2.0200281725195173,4.007890992322863,1.1558823534169422,0.03987103537779931,5.531152405695097,-0.028859089612895655
2014-06-30,-1.0854925011276197,1.424244131378588,2.0492421981135065,2.4469443053596303,1.5778279785850027,-0.37029288948535843,-0.3703857478447877,-0.9986888329929667,0.835257510224795,0.8843937641579959,1.2312001710490035,0.47069760674727784,-0.037255549572955356,-0.5214678707824616,0.04686172074670916
2014-07-31,-0.18343062027470985,1.0124905017512813,2.0934345518104007,2.2462315267138324,1.4883496027142264,-0.32890644379962075,-0.3754060653052322,-0.766972424400929,0.6101219977879675,0.560603888020827,0.5976733143441916,0.5544012509503601,-0.06179852531118216,-0.47828188832250845,0.24596878953362442
2014-08-31,1.999670336029382,0.5397669844374993,4.302478878782357,1.29589119498871,1.5514894008715643,0.11730491169746238,-1.268106999797779,-0.9262956442115915,1.3750026487188942,1.1698541898801569,1.9595428889167732,2.195624909966731,0.487419464279832,0.3092838891167593,-0.04956222739818569
2014-09-30,-1.223506675600709,0.425587142182149,2.1104819995521322,1.4064745928196418,2.1266208143405767,-0.3931819345864737,-0.02939018315835031,-0.5301261016440201,0.5508168089410286,0.3596454480571583,0.17182650312047806,0.4408878694826327,-0.07477039183794615,-0.763626327014436,0.039658498207814946
2014-10-31,-0.28077667706604903,0.3542486719900247,1.4594475579198591,1.4450326236829911,2.0281976877043113,0.8978649437720403,1.3839672570825725,-0.32072732447071395,0.34552542655863666,0.01990240637497889,-0.3208350024722441,-0.02690446608838842,-0.4824913426793806,1.1456661175681941,0.04280940584425563
2014-11-30,-0.21816735216162125,-1.2776187346174472,1.5237802100331692,-0.8047317562088693,0.6083369392453675,-0.17756919106414001,-0.1682432443782847,-0.18567987598520178,0.23319862205061584,-0.2520443925271495,-0.3715422987591218,1.4585988079338428,-0.41745394341895786,-0.4037881008012919,0.025437716925440244
2014-12-31,-0.36971219319916365,-0.6085425735615936,0.72581561275295,-1.728726250209379,0.4219445756446075,-0.10250928175878019,0.8262440811412554,-0.05111138312877946,0.09918042294420439,-0.5338940310710681,-0.6410879013801025,0.6183973477377737,-1.0038657340740116,-0.27100090172597385,0.17779382611070826
2015-01-31,1.3564780110169163,0.4921806375648711,1.2378578032614456,0.05857098367496263,0.8038242908919848,-0.3447935316743274,-1.0463177716851333,-0.1565187304457789,0.7085701916320087,-0.01782563758172803,0.42013911766370265,0.8790870118879082,-0.9641157828530527,-0.6310318185450375,0.1935794984845994
2015-02-28,1.4212253544179538,1.6202381754344186,2.156579328584662,0.2822355278527848,0.3551424697827042,0.22841956701815955,0.5832127394385918,-0.20046562867142148,1.1779819867210775,0.43019406472442356,1.7254570943936094,3.0101678859226486,-0.6838321699841294,0.24252570567852283,-0.042353052291983
2015-03-31,-1.3162941309204272,0.9746773918748938,0.9154562524652501,1.1042671019338042,0.2889519272718124,-0.7945163154916484,-1.0484342554815904,0.4393906090940588,-1.5684789271033082,-0.24156029006317334,0.20308796198544343,1.1313510965185591,-0.5965903423975213,-1.242424462487588,-0.13037278581984815
2015-04-30,-2.1621315096203975,-1.5485059948292739,0.007284862987883316,1.797651510018275,1.3122777692624337,0.5074934541114219,0.9588522211084045,0.9405961050346261,-2.15035314175308,-1.323496988797313,-1.6188610883789787,-0.9478182112271952,-1.2409242946447385,0.34583645210070507,0.07434570571782001
2015-05-31,0.09007417636282516,-2.406617200023568,-0.738181487563251,0.24900708359772836,1.220877661742744,-0.7757981510755306,-1.1133812013430695,0.9837065259187495,-1.8305748192458178,-1.215314908255821,-1.285031996533102,-1.716261399000731,-2.2473313362200926,-0.5992405544731793,-0.18154185955816912
2015-06-30,-2.418556844469633,-3.0438204607870554,-1.125966121088734,0.9077801855364431,2.130098792420693,-0.9437219350952709,0.23834280195556162,1.6327708870349409,-2.385019180710787,-2.3202111645435965,-2.8492522186202525,-2.1419610316576483,-2.431645222299734,-0.5281640758910292,0.019435285436351153
2015-07-31,-0.3356917927476723,-1.6258347748045627,-1.1571506431974061,0.8189035620333952,1.2880486118841876,2.079111804054961,0.38507728360694593,1.6687624192483448,-2.1330634783553393,-2.1551329402854704,-2.207574338791233,-1.860999902920506,-2.2745522115621477,0.6666457341753614,0.03259496677935086
2015-08-31,-0.2219233962355199,-1.7434555940670355,-1.5697106845111868,0.4198224465610445,0.03391221544694887,-0.7520927031755884,-0.06638319854107638,1.6317874794958498,-1.9053195303745136,-1.957100162464291,-1.5020318799204269,-1.9442807378536975,-2.6446127388979432,-0.3051711452695357,-0.019844837633206415
2015-09-30,-0.7260327876370813,-0.7823818962311897,-1.4940993886398248,-1.866176239755446,-0.030126214819921903,-0.9449492831268419,-0.2082611666734662,1.8522565380328302,-1.9032307244827587,-2.0932943993673936,-1.3469574066589958,-1.7494382156711539,-2.2367588302799026,-0.3675624319538484,-0.05833374084938068
