CLGT IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2000-04-30,0.07135918120145822,-1.1934721791817333,-0.5399125491831241,-0.39720322100719935,-1.6180212906880147,-1.3382404758718536,-1.4182560192519753,0.18495459232459424,-0.696319448076969,-0.9252346214948077,-1.1834919767056125,-1.2683058210353302,-0.4605263408576075,0.7627949860932816,0.12105942520093013
2000-05-31,1.3270499329888945,0.2706278557397956,-0.4823795813438991,0.5553407664254056,-0.003479052912094974,-1.1413356577945981,-0.9787139741869065,-0.06197872564275914,-0.07233482251789675,-0.16074338033726723,-0.0422868044747812,-0.450053195103586,-0.2719305655550959,0.5913210691921279,0.11521830961183989
2000-06-30,1.162951914986526,1.3370684135135473,-0.06520879841110207,-0.28747872212893294,0.7003088854024617,-0.5076058169636875,0.6931783499474143,-0.2237442512455347,0.4901924874572118,0.4541681396440162,0.9587366469069196,0.015745278026666344,0.22439586470130496,-0.09179351332525482,0.07486123799305411
2000-07-31,0.746633800310007,1.654899346905724,-0.3088032880571751,-1.5055296032543286,0.6702484469079883,-0.6498304621342018,0.44161085573307657,-0.3000284156911616,0.9127986155150151,0.8650911220746343,1.4481786141630568,-0.17605872770717665,0.03337299284104152,0.0878389550718506,-0.18263072359190344
2000-08-31,-1.4773723319983156,0.19954869668311637,-1.1550032492613056,1.504703634069148,0.7306936273015334,-1.272787691960772,-0.8696273858883808,0.07268598568044048,-0.047110774885928554,-0.05379910837685009,0.1190848112467555,-0.8074852289317679,-0.9901982793039553,1.4277822671537765,-0.01834913866819654
2000-09-30,-0.100883380171501,-0.4144277769086736,-1.1075511794370712,0.9106441395449161,0.39772111061602783,-1.2530805800336937,-2.4417768226104717,0.2343209667996671,-0.1457897940191475,-0.1582879115152238,-0.13076646099367045,-0.8812978247039075,-1.0067275091639127,1.3733352947488857,-0.06815637877097813
2000-10-31,-0.576083986684803,-1.0753336377602618,-0.9471521486757085,-0.0682548086444398,0.5551183223132493,-1.350604620661999,-2.6988897434154353,0.600615194479255,-0.5065149352766739,-0.5571054567837457,-0.6253034991483372,-0.7051090486076854,-0.9731520714378028,1.3467176286399065,0.14511275410672345
2000-11-30,1.4285369957431124,0.3551084332516069,-0.492464965143409,0.6216286046659839,0.7269053616376662,-0.3169953876932592,0.79901422619336,0.41825069074934906,0.18579220150780695,0.17859285893101456,0.18582166863183447,-0.30815427484438873,-0.34228049581088044,-0.12822245721724967,-0.028394194296549283
2000-12-31,-0.26935199967679996,0.2714898164518761,-0.4464511861348193,0.6618073367379653,0.4043311987813572,-0.37077575101875954,1.0839856977098306,0.7230872774302008,0.0128485834786997,-0.014099157627969762,0.0343565435667182,-0.32275152423528053,-0.36291420753507914,-0.10275434206960274,0.10169365452652121
2001-01-31,1.055910861950415,1.0778507189028093,0.1856846881468501,0.15430525890045868,0.6745742648650046,0.6667079102623791,2.4318738274492384,0.49846672976776174,0.6150279918521668,0.5843532990345638,0.8665743563571568,0.2142115250969844,0.4101339692941673,-0.5314607451620277,-0.013862580778778489
2001-02-28,-0.1462966587041975,0.30029103156207926,0.7486814581266313,-0.30077025589825007,-0.5681226850978554,1.2055291308884593,0.7434600270286502,0.8511868073101891,0.4593676104947676,0.42754143245309717,0.5582424047630615,0.8038893018933525,1.0240230138603037,0.06424504282052976,-0.16359278636400326
2001-03-31,-1.5962550717219,-0.33333832800387714,0.4965652056618955,1.3687929526659013,0.599350279246025,-0.5969029609707853,-0.30174280085656896,3.1269745795267565,0.8404349398759454,-0.6308914817792446,-0.5646925337448485,0.46206277584636735,0.8418533963946453,-0.5547855531152055,0.15276275455241017
2001-04-30,1.4659127234033698,-0.09764849981745856,1.188329708041485,1.8953424651354378,0.9966552085089476,-0.8324688965263761,-1.482202682646303,1.5024889625558815,1.9118320677076828,0.35384466127597203,0.28230752372049817,0.953292041764916,1.752572879246116,-1.569924212794709,-0.03700982563390068
2001-05-31,-0.31081085685938953,-0.1908427958867408,0.4097104801512052,1.7344367846459543,0.48152307883726964,-0.24217466222499123,-0.9317911299045275,1.461355208550941,1.4045499343243053,0.12413753178208296,0.010536135158021973,0.38121689169285156,0.6805532521992258,-0.6435815948313477,-0.062196824449547404
2001-06-30,-0.49059366292323614,0.33036938417738526,-0.2659245051432391,0.5630811784515993,0.5407736905352868,-0.6586938531547922,-0.5037448404830309,1.5508907905331766,0.8531648381175638,-0.22129927711768502,-0.3516030174737661,-0.18312426323526804,-0.2720006528169599,-0.3054209254437062,0.006116227017436054
2001-07-31,0.14118808364755336,-0.35198395390079606,-0.49469890959708984,-1.5003010624812134,0.024716670955638103,-0.6643436643021026,-0.28498647894464896,1.279240446445473,0.9037138106390739,-0.09525959535924493,-0.13954748922995394,-0.43719421821754634,-0.5852986340225425,-0.10481456491870615,-0.0006099420744144223
2001-08-31,0.14254398090439313,-0.11614510873186647,0.1401396735749834,-1.3087614572073882,-0.020428052701549074,-0.7920575217657624,-2.1549404110035106,1.1276075781515538,1.0665058302930253,0.018435446265937926,0.04743893010636029,0.13963250166888194,0.33724408071188705,-0.7364632935522698,-0.04173760575467799
2001-09-30,-0.19532230330747144,0.06006831580703982,0.12978436978374122,-1.4686684115437365,-1.1724945554840502,-0.4161786778204249,-0.2512173526116876,1.2813397555421684,0.9981765332060765,-0.22774810951713909,-0.1983377011152623,0.15432179191267498,0.25927063762327424,-0.5958497026595163,0.02574710513605722
2001-10-31,0.4893046260329637,0.24965032524155,0.6552426671998998,-1.1629164608110343,-3.0128002351781396,-0.49123086232999225,-0.26350637451443043,0.9542758444198842,1.4753396606146545,0.2868018315861441,0.2609028886025573,1.525811195616064,0.8940078378747598,-0.9364971254705783,0.014525119968072478
