GRAV IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2016-01-31,-0.6234070078631522,-0.2558635885855418,-0.7917766526060265,-0.5352162824781995,-0.9536387371431797,1.9071884323885842,1.7582900757231068,0.18701241287764922,-0.965005425354824,-1.3332883298506149,-0.2600257446321171,-0.9405647270085402,-0.794548664819426,-1.0049180465015726,-0.23180161405732444
2016-02-29,-1.147860667604456,-0.623795072387956,-0.8058317839784868,0.11067833351195205,-0.8374940564591598,-0.4071263336727767,0.8522276611721941,1.119848029887512,-1.2479167400604834,-1.7894262369249998,-0.8016170039037157,-0.9079398708762254,-0.9458207067186459,-0.013966885013488795,0.1623981492572755
2016-03-31,1.0919245696748847,-0.36526271377874625,-0.6166525332573342,0.732597465868661,-0.34882000739341906,2.058844417523241,0.3730798432833899,-0.6301046874814216,-0.7899719640331463,-1.042829973753894,-0.1186649953537262,-0.4857632188664699,-0.582318355035309,-0.7618940280663391,0.012245050960100168
2016-04-30,0.15312565421230492,0.04919659127090698,-0.5824037131225078,0.8664610477116413,-0.3092422525069419,-0.8896906720543889,-2.438893906205597,-0.7173336503514736,-0.6846618767791459,-0.8967059792879476,0.033674100809748905,-0.451882137145751,-0.5467432628870984,0.032935645344647546,-0.2524741848620441
2016-05-31,-1.3585637792551124,-0.0576529356036206,-0.6387314354947233,0.9680991067896257,0.1894256590203868,1.6351784549502055,1.6705567541971191,0.7595393734597106,-0.9972870605634404,-1.382081707561796,-0.6681771372863882,-0.4521012215147139,-0.6567275956811108,-0.7834181870327795,-0.05363215491579525
2016-06-30,-0.12181104489592393,-0.6728626976372475,-0.6150538058623788,-0.1188912471250325,-0.009298649292960967,1.668913694654352,0.353191044949483,1.5051103525404887,-0.8488233619098087,-1.2387767831412482,-0.5326610549793546,-0.4773116032987545,-0.6350072632752037,-0.8692409008290818,0.3341081693263325
2016-07-31,2.915819732163351,0.4114643141718107,-0.41665018244774854,2.597798690743433,1.5247135434711463,2.186409108115989,3.5882666342824323,-0.7540613423197972,-0.061767151637868424,-0.22512117675856552,0.9658277837823575,-0.16542177168122013,-0.38019443742743575,-0.759421814427824,0.17836898247813118
2016-08-31,1.4434696079343106,2.33857372188588,0.031000962442853292,0.779126222894601,1.2568018180653306,0.4038718284987731,0.11098186371018871,-1.3467460941350873,0.5394905729572924,0.3797748571862154,1.8117684768411861,0.19408238420673646,-0.06020625845415629,0.1256005635279324,0.07928080287477439
2016-09-30,0.731916717594561,3.0840711534119465,0.22647762180802788,-0.18698604908286584,1.2539374235235463,0.10315839998738628,-0.2728137866517273,-1.2986071219911144,0.993440842489276,0.7877049816607545,2.0627791215685756,0.3532466728086932,0.09327938762261105,0.12117623993839428,0.11234823967042673
2016-10-31,0.9719335145570056,1.8253379976175377,0.548103807779792,-1.5410010375646794,1.246248555907257,-0.06465885865776057,-0.9975337450963085,-1.3341099846533477,1.9370764804033345,1.508177931787554,2.402586271950664,0.6327607262272129,0.2991853511265769,0.3315208301232262,0.13489286322284355
2016-11-30,1.0819306613600244,1.5825358574902832,1.8373658589739166,-1.8831238330031312,-0.49603117231207644,0.33551193693345627,0.018021819215300165,-1.3285329460689694,3.4179529460854754,2.4630871211027636,2.28671396356593,2.1567753169853043,0.8961243512657316,0.8294872305107902,-0.058840500022933465
2016-12-31,-0.25305753572008904,0.9750836507950902,1.4641433979181937,-0.4527528409165828,-0.3952545980223925,-0.32374914138451005,-0.21825562750582891,-0.8439797901027418,2.8687780465825985,2.233888262724475,1.010497034963476,1.5138881843544907,0.9608434559788089,0.03343532990494857,0.08120753016982948
2017-01-31,0.6435649177728686,0.7905109437119604,2.473281690021986,-0.5076420569125939,-1.6377077696865374,-0.5171512030128822,-0.28977175983217257,-0.8626258652025564,3.6724633039343693,2.6737845089447174,0.9284035478951739,3.4595482912724416,1.70040298747353,-0.38280866759890003,0.0664284686362351
2017-02-28,0.5037086117918084,0.4811636174077522,3.6063683178245127,-0.8647292776395926,-1.816985370888147,-0.6039577588819858,-0.6374200040839547,-1.556604823628844,3.4916251388832373,2.6572332176910467,0.8500688205378609,5.613992757610206,2.260354223970479,-1.1150965778995123,0.10437964260223453
2017-03-31,0.7020380626409596,1.0237707982962674,2.556690090581089,-1.7867485777319398,-1.5876157598449678,1.6223409515085756,1.0064089096265825,11.540052328629972,1.8808834967645955,2.493728619274377,0.9542017752264439,3.1391571743434343,9.048296846607512,4.770167773371898,0.2003137756760831
2017-04-30,1.3156555071601923,1.416504516117127,2.9765935859565023,-0.8931892965465209,-1.0688177046457663,-0.45094741975957586,0.23758785088678186,2.889906558921288,2.590051969651856,2.458326076394848,1.5477768867949224,2.8386129011712704,4.715520963372836,-0.4422309788909086,0.25523355683870463
2017-05-31,1.58803737210139,2.071807438701344,5.043338213730408,-0.7385533981415968,-0.49429140203857824,0.4993427710829308,0.7661631414153004,1.5425334024371298,2.896341886160569,2.3016991456604443,2.317793865202104,3.9136705523400455,5.314737371060932,4.293268407257291,0.02215475229975559
2017-06-30,-0.11262792232524889,1.5459496119830616,3.724500767158275,-0.04586323277731497,-1.0384136846836234,-1.1585500491299618,-1.6069336576496125,1.2747829437115241,2.0462467701826865,1.7384157569127368,1.3671821328294536,4.103121939945073,3.7385923263663106,-3.561988648673317,0.04230598112045703
2017-07-31,0.010483587734333081,0.8129107044512197,1.848827567309958,0.031820452474149594,-0.9189860251915751,-0.90991102090715,-0.5425454774574942,1.022904630212688,1.6522835175310573,1.4212856984846303,0.834750791117391,1.8256345765769535,1.7423782091579063,-1.2321693423082696,0.3539875555129249
2017-08-31,2.1351954490273064,1.1193897999105193,2.1845722347101417,0.8866719330029789,-0.033364582822380195,1.6478831121852413,0.3603305521339631,0.33774463576493957,2.07937260380177,1.5168949670666083,1.9583938009859387,1.4544638743162084,1.3582767212691031,6.102588428231494,0.07112000965299521
2017-09-30,0.06499524258892385,1.2097314996507982,1.8857367931845963,0.6647990199926607,0.05086573779002325,0.3467312829883056,1.0740822567521744,0.20710927187449021,1.5819771430066314,1.2339231042945034,1.2133060951591053,1.2562390690713165,1.109315153058656,1.3792970026533184,0.17932954386703306
2017-10-31,0.7657440585486344,1.6091942811029418,1.8854408435925523,0.22585496608891958,0.01347771984672181,0.6095212188831888,1.076771061939937,-0.030064857229129844,1.4794534557139924,1.1126034256430093,1.2675462446243693,1.3247863308491072,0.8875661914576491,2.007995177378309,-0.02387210135790284
2017-11-30,-0.6145550435866671,0.11342833154269122,1.2496496075280816,-0.3888629826216015,0.1458394015127203,-0.7856710585173409,-1.1313586217092488,-0.013161501699963657,1.0118138533059757,0.8425836240118205,0.40160655820028646,0.7910522911423191,0.57670765601726,-0.5573437906634797,0.03874344013149823
2017-12-31,-0.22050978295082702,-0.041622546199112376,1.4052524658612333,-0.3899764198948304,0.08058647593912373,-1.1840374386900228,-1.124361755697184,-0.0643669571745591,0.810738766631822,0.6780409439222607,0.009060754868451716,0.9519179342102723,0.6363636744184373,-1.1083448361345534,0.04212767441247305
2018-01-31,-0.1843580647010625,-0.5676595391670958,1.1803019250181386,-1.435653318070099,0.06882857647809,-0.6519398293939048,-0.8039572539678536,-0.10967775778139738,0.6586541721178902,0.5415260723609296,-0.3028050683178426,0.789034234522188,0.46254264121789757,-0.3677234446766059,-0.06757434007363732
2018-02-28,-0.997252488805937,-0.77354896413906,0.7560553109249449,-0.959931006958611,-1.1425231224098813,-1.3104065520675379,-0.6999540170109148,-0.016951091978906794,0.334058724364777,0.33412592770351,-0.8742638630394043,1.2742780758905015,0.27631579981087484,-1.2228719164748112,0.004179398464227811
2018-03-31,-0.5985426517424524,-1.0137706447312702,0.4649183525287045,-0.9846971594149797,-1.0961493473537318,-1.1820748401471315,-0.4162285846603201,0.35009702613001326,-0.2224829821428582,0.18883406317125892,-1.110930276772876,0.8885740668090131,0.39528690592438726,-0.9096912448898689,0.2398779474911592
2018-04-30,1.2208983211890545,-0.26019010835478057,0.49640110857633357,0.649263269772685,-0.5271436594476254,-0.8381451693960481,-0.5206996419223879,-0.02129433095789898,0.11207411897482979,0.2711687140946097,-0.023170270231409603,0.5018570739748649,0.12846272616803728,-0.6490477766595003,-0.19717130078514478
2018-05-31,-2.082865548541318,-0.8751409210534304,-0.4272316816711236,1.5664492944516855,0.3255358394124622,-1.1209941849239735,-0.5279113106964329,0.20598682428628556,-0.44760005780188944,-0.08527807380522007,-1.2886544549726544,-0.6629745196577225,-0.3959409219246379,-0.4475555820283624,-0.04785300737290252
2018-06-30,-1.0479660509029631,-1.1560198084796374,-0.6009996860387798,1.5987997007171417,0.3768590208935037,-0.9311980854657703,-0.14929475373382906,0.25010054072460225,-0.7080862838817353,-0.3233117015747765,-1.6934916674724092,-0.8068684142728751,-0.5045740183065318,-0.3470262158866942,-0.047211275829703914
2018-07-31,-1.0470566694524601,-2.797561328668104,-0.8113536953345947,-0.4702808142257374,0.36461039835994435,-1.113089579563398,-1.5435987090918122,0.2827091810768191,-1.0062374045653313,-0.6732827019571583,-2.007725272794244,-0.9694544660858181,-0.6465515731529604,-0.38073519531623196,-0.004065046248169445
2018-08-31,-0.6340550994713234,-1.5608745174166565,-1.3344835169653495,-1.4512199971678434,0.4512466104685069,-0.7996824444645606,0.09323999791894491,0.2164640716731152,-1.1930385902560123,-0.968801960169025,-1.7846069576786903,-1.3569244853761366,-1.0818983825554367,-0.12279896534365163,-0.501590283882621
2018-09-30,-4.683015338052988,-3.3778721805057113,-1.8051787097508936,2.9499688302750546,3.4710172181979155,-0.5709053209031123,-0.07810056381915155,1.1527336370624535,-2.4566894656904616,-2.5725893168618086,-3.3536349196256525,-1.6258674653376355,-1.65067702022498,0.03278088411184974,-0.16940090478011588
2018-10-31,-1.2599879248975225,-3.1904943476199916,-1.9084486944906214,2.113704754244933,1.4721338029205895,-0.7307361883895449,1.0338682193312587,1.3576570961321204,-2.5921800846138905,-3.084841104854709,-2.712987042571693,-1.7384675090281738,-1.9492168773038578,0.12606212469166475,-0.04411981236031676
2018-11-30,-0.43018737576573074,-2.691684021602786,-1.810461053847433,1.6258802887965955,1.6586289687659856,-1.1997976118775453,-1.7673746860772854,1.2026269276416508,-2.3685294042813516,-2.860722696708001,-2.0827836402377775,-1.6793278989276246,-1.8642285944704493,0.23672326551315662,0.060583799658161575
2018-12-31,0.22239461557918094,-0.6893866112391904,-1.6815795499997843,-0.15498418133075806,1.8652788052476297,-0.9202272698867859,-1.899459338279941,0.819010850864864,-2.02252609870319,-2.375475888353674,-1.3587189787564982,-1.5721787668268286,-1.679648890620871,0.18318523715098511,-0.24193428056253077
2019-01-31,-1.5793947021836876,-0.8453578481236133,-1.682668790091113,0.3597317329818283,1.7197614519186344,-0.9708957372998149,-1.4832087002650165,1.2912062237740967,-2.0395692653495536,-2.714179275380863,-1.4781172343965054,-1.561578456174316,-1.9445494507935857,0.2582029450572535,0.10494445573919693
2019-02-28,0.5089198042337253,-0.3834009969127247,-1.5192252705498188,0.8049434346813132,1.9770637387128778,-0.677505920778343,0.3927991205974945,0.7272761260409495,-1.7000775640079178,-2.149088065309956,-0.5864490745263327,-1.4136138718179148,-1.5976509506877916,0.14210292169302166,0.19534499668024144
2019-03-31,1.0020912658554693,0.0035121100399510864,-1.3400874783381103,1.3092246793177655,0.59086149239102,-0.2654061248717738,1.178692950204896,-1.7126326345614564,-1.4109032318750827,-1.5657726180743567,0.20901767688963083,-1.3186549987642475,-0.9424627294360305,-0.0008489368223555531,0.05338598918709608
2019-04-30,0.18650162057628972,0.835210338001743,-1.3089734342280972,-0.9793211709007629,0.15158914431389997,0.18650284833247835,1.4447051139999674,-1.7387002701982546,-1.245232584955847,-1.3588801436508735,0.3373736677958968,-1.2842110294787281,-0.8918544163420199,-0.02409948998579744,-0.19691348433107717
2019-05-31,-1.1785275116935756,0.009743227656058189,-1.209631170958382,0.7719523543803793,0.653059281019753,0.29353936778326295,1.1201156731886164,-1.3135568109475562,-1.2827237249898449,-1.6387164394925924,-0.3588221745261755,-1.1426005438000548,-0.8629410711873112,-0.05638071328732372,-0.18033207198256834
2019-06-30,-0.995616439352292,-1.0099834744623617,-1.1479840677472446,-0.11120475908581962,0.8175260442424443,-0.34016768399695513,-0.2682079610523556,-0.8962099126533555,-1.2613844700621029,-1.795163776946492,-0.7622477345220553,-1.0625717706046034,-0.8835093712275771,0.17298860893794626,-0.4361702229924118
2019-07-31,-2.358782894812773,-2.368632216696118,-1.1453563271881702,-0.07739719692647117,1.9847354197619418,0.45094727449632405,0.12482414124115536,0.06267652490495469,-1.2987997872772432,-2.173116975129879,-1.7138138623071255,-1.0003310530600016,-1.171247328860595,-0.09492207420715269,0.09423162496311692
2019-08-31,0.6471325076664212,-1.264198002575143,-1.0354968446430755,1.6254674989368672,1.7517234833952549,-0.23255996263187878,-0.5823094138171528,-0.16717054714452886,-1.067064715015844,-1.5762607014478693,-1.182781284331154,-0.9156178461299866,-1.004695253663354,0.06915427464670675,0.013103224998427008
2019-09-30,0.31721714212971097,-0.6408649199969207,-0.8313828865775017,1.7780476314249636,0.8372746064851763,1.9180119871309094,1.1216564133296587,-0.2281188704706094,-0.9161155223933379,-1.2905807873027213,-0.7800300050956243,-0.8051962050209027,-0.7505433671573071,-0.2550625840463894,-0.03369753249717088
2019-10-31,0.07441491179306206,0.5680105819560114,-0.7170474000667919,-1.1630389881094712,0.5241325498370806,-0.5762092683460419,-0.7062795328053735,-0.19595511728842882,-0.799052264742792,-1.1226869477044827,-0.35228565378312027,-0.7194564966300935,-0.6354922714162333,0.4042886066387694,-0.011077036338907607
2019-11-30,0.2574386349698668,0.36529029839917804,-0.6438632745940678,-1.5975219304959054,0.4913198603984689,1.5169811155153097,0.8700240855760502,-0.2327536807934433,-0.6819709746414846,-0.9531062895858586,0.12682932612226513,-0.6466488674647097,-0.5585853275389207,0.2981505354635403,0.17860177569142258
2019-12-31,1.3390465622507384,0.9453840794202196,-0.5257416220910746,-0.40030981383336883,0.9363090873928434,5.452338763439365,0.7362479660286736,-0.7042434367433686,-0.4609317368612084,-0.5551363857239449,1.3566346365310586,-0.5305912998377702,-0.3504704264543082,-0.4910275006541533,0.24808861903202342
2020-01-31,1.6509946670901194,1.8807611263874222,-0.11141498533521445,-0.2015520076561663,-1.3623695347059819,4.427621386206804,2.4643526251246684,-1.205556258328782,-0.13392909442209847,-0.061256554767242496,2.380040982955965,-0.26611273679354314,0.11433836299737608,0.31509800718290093,-0.13561063560533315
2020-02-29,-0.49841842211133763,1.3419284607126531,-0.2342032677316251,0.6003554105575483,-0.657664165891181,1.7745260312827575,1.1575624242183387,-0.9506485584635875,-0.13155906400306183,-0.1636593619990203,1.1018962999462232,-0.36821963800827956,-0.008417185692962155,-0.08397628619426367,-0.47985775751097975
2020-03-31,-2.288114484489313,-0.6910108484542411,-0.6193506176724193,2.54040968884614,1.957357150960585,0.3973898994199185,-0.15585853542345093,2.7538039509726433,-0.503981223987028,-0.8612241288917459,-0.8270335405069191,-0.4221306045485858,-1.8950486030184606,0.06999714178549754,0.09544605860064771
2020-04-30,0.7604324693883658,-1.0940306457246323,-0.550637909841698,1.3313254524018148,1.9885060033274042,-0.37272877915327396,-1.1590399102168674,1.5550114270789226,-0.35286886673127843,-0.5526070795471573,-0.3841813163040841,-0.3481481076890197,-1.571419702528615,0.680330215792619,-0.08948478908414846
2020-05-31,-0.09545999224963246,-0.8704849190216483,-0.45109260983064803,1.2728772932979429,1.870080166488855,-0.866316869857924,-1.7191216131679732,1.4186043733008227,-0.318860754850694,-0.6113769105467746,-0.5644145373230798,-0.23901867699809995,-1.5556209192930963,1.0905019179620554,0.22046537682247855
2020-06-30,1.423913791644209,1.2490953298102305,0.1744662085289519,-0.2886239555585093,1.842927213633716,0.7759659794812328,0.3629185507712324,0.5211501595065555,0.15614964785174668,0.09816349271385895,0.4830067387248875,0.22404846642224233,-0.12518195318445713,-0.5961843389004772,0.09107541588848081
2020-07-31,0.6955194106065349,1.1773123300340294,1.896547468372099,-0.2622742165596939,1.0961370371739396,2.2032298976741704,1.4904777043380046,0.18859170300925512,0.5889604059710842,0.5909458838069158,1.244539752587709,1.456732404453019,1.9460891374999336,0.5807504680078903,0.09243732627562685
2020-08-31,0.6677855558293113,1.5941409833644322,2.4710199821415824,-1.2022733834894979,1.0499142606570175,2.6182241713945995,2.834179390992478,-0.09236610421864755,1.228577820757988,1.3093600444715252,1.7575864058570498,2.1914224853683995,1.9440592166862543,0.9392762506894101,0.0049480556173694375
2020-09-30,0.23285291351394233,0.890303454232485,2.4303406567571484,-1.5488671180004105,-2.4693375050105226,0.44381543526703915,0.4438270452266021,-0.13922888859086682,2.179240692595303,1.7684486363350123,1.2564312316568025,3.1840561424099403,1.833008518441277,-0.37860693537234413,-0.1777908684567803
2020-10-31,-0.8127290362274321,0.09791287286609084,1.5468559879147121,-0.422102399446317,-1.285168719099764,-0.33910781518742056,-0.6476742313066575,0.28497456020648776,0.7718158628768884,0.735414410851947,0.22603578695573823,1.4913444751343785,1.1637565807150163,-0.6960652868004744,0.18859116980755017
2020-11-30,1.1183511999414386,0.30486467664971845,2.167230772208588,0.14398961455632162,-1.18915769444364,0.7471959210880369,-0.39554023523468873,-0.14038772686380965,2.5211268584494455,2.098382382166854,0.7535597066667411,2.3808129736532027,1.764397259979742,0.09518475136999323,0.4080658898082217
2020-12-31,2.1675017408245902,1.462177493214296,2.893208780568975,1.4752874600006682,-0.09465007217540482,2.221835508363098,1.1184424481094812,-0.8332557649719893,6.733135142190668,4.46696724985379,2.4471348703757556,2.7462337785754984,1.9613600682551604,4.104909377738529,0.01162053102301879
2021-01-31,0.053479240458343326,1.888127973710204,1.4935003157678075,0.2536928208198054,-0.017079554786361337,0.0021268051635243168,0.7105483733748812,-0.741507285771051,3.825210686581514,3.102666769382468,1.589796727606506,1.3945150139340126,1.1105174214652536,-0.3581541463493619,0.1862718101558151
2021-02-28,0.8502140844328915,1.673454712879053,2.595058351050461,0.2337692299210139,0.07108055647652822,0.883809541082588,0.4760290456323509,-0.8996607038524623,4.002540049956836,3.0014455018611987,1.8617003767540155,2.4489580523947807,1.68595374307836,1.956329690966427,-0.03634791232663732
2021-03-31,-0.242258613366567,0.3548147888678379,4.445388797319374,-0.6814244074334819,0.1853223349980481,0.5139157125696654,-0.6266424733043842,0.0066728657764679915,1.9804392061679759,2.2816485166821323,0.9402153944273349,4.188251869634342,4.687698873351842,3.5249875434848073,0.05272872774836046
2021-04-30,0.2347860999778018,0.4495123506265202,2.963886218901895,-0.6848951627952891,-0.7607118439781574,-1.0100405569693622,-0.7821545420223431,-0.23073596244213262,2.1412958012071557,2.0653667016887916,0.6020024685889077,3.615298051077808,2.8936332569447076,-2.2467268715426068,0.08727339716668224
2021-05-31,0.40325523873781,0.21114061413741458,3.185726793302644,-1.2647653551622773,-0.8067258005513607,-0.3423656108737858,-0.6527591279634053,-0.5553317400297392,2.2263408167783263,1.8748642663332782,0.523708095755116,3.7427495737238394,2.8669930606183613,0.0632094820288857,0.2074592332817654
2021-06-30,0.9495497808269776,0.8450642757056281,2.5154157782187623,-0.9730837915825347,-2.1080660523128927,1.0969778598549296,0.22599812265927915,-1.0933051970646035,2.555156834454922,1.8377264592037952,1.056558785846058,4.802480095587199,1.8686422475241848,5.609922060206653,0.36970444422906623
2021-07-31,1.6830657640121176,1.6124000631391233,3.2814202855125703,-0.27422823782672445,-1.0078268238997903,1.2879663515373885,1.627924471691752,-1.6429940354617016,2.907902549300011,1.8973768700972156,2.118732396396422,3.316855207304726,1.7032540581682076,6.467682712947086,0.0702865327281717
2021-08-31,0.022622271567301802,1.5168909058158382,2.548924749260198,-0.18531949412437423,-0.9079268776490831,0.5051660567686579,0.6390331496457599,-1.5360140052072362,2.0799808632513255,1.5346312967713909,1.5220052087427751,2.5306105392043876,1.362805810485097,2.1165636304838324,-0.01086829856241398
2021-09-30,-0.41005820435928075,0.7812481458764957,2.1244353123575093,0.42509312424298373,-0.938112455217526,-0.5790630826898904,-0.6118139211163046,-1.363180859359602,1.4810847048308209,1.1940623586747707,0.6667105938157395,2.2047562286136446,1.2289548386915639,-0.1941560838287816,0.10599563794021126
2021-10-31,0.22573571474072923,-0.09136835397156089,2.9312391366871164,-1.1413972156172338,-0.9531444150863002,-0.45883916458535673,-0.7535472054321721,-1.323566651206478,1.3516301222051401,1.0529413561446517,0.48871077257222784,3.1414246677198747,1.5893503231481634,0.19420831265244312,-0.1141610316110998
2021-11-30,-0.997194953267752,-0.6691578423141279,1.4392560653559412,-0.5566349065257615,-0.24371930261647862,-1.1972235183679174,-0.9568853404245491,-1.0845923967121784,0.8071608550832554,0.7246150254015301,-0.5664082869357142,1.061693298114887,0.9670356514271043,-1.2888117034647155,0.40623345236417363
2021-12-31,1.8143128748372452,0.6093956879572588,1.308057057807626,1.2007521665844438,0.47819099355882383,0.3835905700967868,0.21112996276226098,-1.288750065759579,1.4187821731114632,0.9343975334397066,0.8268870469685315,0.6585442000771917,0.3960099018062475,1.5886500034233308,0.14215598140072444
2022-01-31,0.336763439926432,0.6821543428306541,1.5723237947014082,1.0917548721475656,-0.10496746539897053,-1.1797627679089036,-0.524254769910512,-1.2552583452106345,1.2704056276138014,0.823500699316653,0.9609083297039178,1.1613741981720633,0.3812979733638038,-1.468624580061322,-0.000444279903642486
2022-02-28,-0.3624839674957938,1.0250911999619003,0.9221909526732188,0.383440838383515,-0.06988344941865177,-1.301412238751006,-0.30359085910009204,-1.1588406752614209,0.8906826464778227,0.6090885966667537,0.4048396482874049,0.6061761144232575,0.11418835932094142,-1.4909327470767952,-0.060448737418316086
2022-03-31,-0.7124941758789815,-0.42034548077089234,0.7892030011860351,-0.8051634484525102,0.022034137270199938,-1.7735244051124406,-1.8244753462558645,-0.15409199350947173,-0.06859338857421705,0.3930569317277958,-0.3199894623991874,0.45106717262456375,1.4922757159156026,-2.2077705079603396,-0.023403121760499804
2022-04-30,-0.7581959480666581,-1.040197738512739,0.540814262911659,-1.7192907580762065,0.1580714269568067,-1.7913524933283795,-1.6283200594104874,0.05284007542381799,-0.21609922624078537,0.2119496055952147,-0.8267747750142436,0.22523337519778994,1.219977250427323,-1.995528675395795,-0.14018084453540802
2022-05-31,-1.4641944408750875,-1.7432267697536028,-0.008804463740260515,-1.203106816010162,0.33751862163412805,-1.5766453033098558,-1.63164165877654,0.6158986712671102,-0.548292273430808,-0.08911401495311709,-1.829289239210989,-0.23014688723935067,0.7338514103994952,-1.2350918076695314,0.07168260401208636
2022-06-30,-0.09452800942308695,-1.4342942145387003,-0.3352683795108655,-0.495360826369965,-1.7764778134387464,-1.3887478550384809,-1.128487041035045,0.6785799095791787,-0.5502411766477441,-0.18429053004462145,-1.6040819535273643,0.2336644656521069,0.1406710784335254,-0.8435804665053902,0.0020678966527995254
