HCLT IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2015-02-28,1.0732846664190943,0.5849258674233664,-1.6460569393051887,0.7834008598940848,0.1456291342681005,0.6213984588428837,1.6913220643835936,-0.7242500058305675,0.3100425827502765,-0.2702986613666496,0.7499885606502459,-1.317217364306532,-2.1204435691149985,0.6071197702452793,-0.030081535196315193
2015-03-31,-0.9510841565272893,0.6263802302948891,-1.067983485781175,0.5958491105146716,0.29187576351112476,3.722659616083492,2.6404831676478433,-0.291456859439998,-0.49335187891775534,-0.7906419449387101,0.007888334215244538,-0.9600077191248415,-1.386118001177249,2.7668418436648854,-0.10740258293882128
2015-04-30,-1.8785145149468996,-1.0496132278733163,-1.5751688853955863,1.4652203294365223,0.7600809246015525,0.6399876150313263,0.28464881905476686,0.8003674549343706,-1.6980456400239652,-1.9837072647329126,-1.4640302938897207,-1.3334664600537591,-1.7335525641624394,0.6260306132597847,0.13789973340013634
2015-05-31,1.2911658800591876,-0.8794347859024809,-0.9012552876449109,1.698397807490701,1.374879102821798,-0.19469737854260666,-0.4981503075693103,-0.475069302997287,-0.12707858024479454,-0.45487401441068825,-0.14692183289502406,-1.0558463735571697,-1.1592044677295477,0.11975100595682589,-0.09434503566978789
2015-06-30,-1.6857441581968755,-1.3430519754941206,-1.59054947471432,1.9522877423214187,1.7198242191411535,-0.5529719877069379,-3.1101072898242803,0.2891185849530782,-2.1901666608378907,-1.5426692990672213,-1.554809174432493,-1.4157000339130474,-1.7062282600910208,0.1677889463144304,0.08190099697834959
2015-07-31,0.5386283363855237,0.07855946184622974,-1.2628552740253718,1.3015431580697465,1.3485598726754398,-0.737879470068506,-1.7082965428194896,-0.8086532162582404,-0.9836290382094668,-0.5524728164689251,-0.7402483463186729,-1.2020686151623547,-1.4169335465971187,-0.049629751315872016,-0.027625505074510063
2015-08-31,-0.7433824619565188,-1.1244084526840337,-1.4636597819677766,0.39885051620217554,0.7915089541798209,0.01230104528898261,0.09734144339391262,-0.20195301633895907,-1.3634989431530307,-1.0435400963780537,-0.9174154811861686,-1.2347922228533146,-1.55359447584793,0.39909029459582485,0.011365969523260189
2015-09-30,-0.1856838553207592,-0.2192746551537125,-1.4789357849667837,-0.47499940381535594,0.7636052271679005,-0.766209726129308,-0.5065805205277849,-0.46060616037689683,-1.8111232313189471,-0.9858117671879171,-0.7185980416895763,-1.2213538985940557,-1.5542501997288063,0.2134028364000578,-0.11930889985505402
2015-10-31,-1.826855026300045,-1.8796618858690888,-1.5388630302833557,-0.15945956328781036,0.8703153139386218,2.111403147783262,3.0544978830905647,1.7725038691901647,-3.354966821756304,-3.2039568427125764,-2.1171172822881847,-1.2392941907688624,-1.5615093955181816,0.7781195675734227,-0.0008492764446057802
2015-11-30,-0.24042965845248146,-1.455663231886305,-1.5045843601465683,-0.049490174176042026,-0.28361199636767165,-0.6490284966317342,-0.8629240143232235,1.6555854636585479,-2.6817432698436465,-2.8073061891301365,-1.6048538571736204,-1.1678748917761126,-1.5296743135905693,0.45949527972713916,-0.018377630411014974
2015-12-31,-0.45327044432506297,-1.5789268572168031,-1.3028360743506031,-0.320477283404809,-0.6295522973278951,-0.6473400622044707,-0.0534290950586073,2.4146908782271854,-2.647109925094416,-2.850972558004237,-1.527649977258675,-1.0158980588319033,-1.3076586891885376,0.35653745364808537,0.012389312732515437
2016-01-31,-0.003210983198696953,-0.43980563682110085,-1.517615490265248,-1.5841564647496458,-1.2500191904389657,-0.03868685513763283,-1.7967968644740753,1.7798481140561884,-1.9736379981074739,-2.31572209778614,-1.0051937977313072,-1.2070046179059222,-1.562533041899367,0.4972462637795009,-0.06255687227472542
2016-02-29,-0.9382731753705938,-0.8736848902276002,-1.927555502039244,-0.8691826808092361,-1.0792536212213741,-0.38428798903583283,0.10917776543962873,2.789396415569689,-2.108218617783326,-3.274000138614977,-1.3687605288967584,-1.5980626912165445,-2.0185890388380017,0.7395581501687334,0.0010323469602323393
2016-03-31,-0.003971220640203284,-0.6813859379200776,-1.7624605834765428,-0.7910095454560948,-1.0891052918819217,0.958255971071663,1.7243903958965343,2.7709394471666204,-1.869323458973277,-2.889602025276127,-0.931679724423583,-1.4234884751481944,-1.764306969138172,0.14344167349057216,-0.08161008202824903
2016-04-30,-1.278135717301277,-1.5407583751650842,-1.5266552059873548,-0.6516857301564355,-1.4861619075587948,0.8696940820457737,0.6849778093123332,3.1275547271291146,-1.7886124312370424,-3.8358015256242166,-1.6542236613809893,-1.380816782784852,-1.5664292437795295,0.2581892751722412,-0.014093247153329396
2016-05-31,-0.23701505769111872,-0.9845013776742264,-1.8350252158913136,-0.5731801559265556,-1.409866224746786,2.390360929882986,2.6961429700531245,2.30216393558878,-1.4286278468477955,-3.196568684432541,-1.334853278602555,-1.765401037810971,-1.9561410309888163,-0.9637493173929654,-0.0127054067225621
2016-06-30,-0.20266772449425405,-1.121728673342088,-1.5135361003097885,-0.6580951467019717,-1.280006721612557,0.7920791507577946,0.35830059308753276,2.1046255573571733,-1.2764469136847143,-2.679322553644232,-1.0740453024118586,-1.3369668482236956,-1.6127639790715944,0.027988468448228464,0.030337632863206197
2016-07-31,0.44626218476228696,0.0007701025459332782,-1.6261118916584005,-1.0697756264413665,-1.0131550006054089,-0.2615094475378383,-0.5446208469682928,1.3834358750289026,-0.9249013249629708,-1.9189006100017814,-0.3050136592755507,-1.2794417102278322,-1.7354708383232713,0.587149545548809,0.03343395405615998
2016-08-31,0.4943870307050886,0.4871730927804912,-1.3336089616870912,-1.0623432630974448,-0.9349225739611821,0.49767870879317144,-0.8925031524188702,0.901051282063253,-0.6422913004154868,-1.3628815429784356,0.2830514776200561,-1.0106444053264856,-1.3649847403607767,0.06348783497176376,0.027040660259618488
2016-09-30,0.4139789014070543,0.9273391315483206,-1.1906424926337844,-1.7473740530529283,-0.7958888393579023,-0.3415180630992113,-0.8277537230264539,0.7345549608160716,-0.5032659533079422,-0.9675404653741545,0.7734183123386876,-0.8573451844508612,-1.2075078603020026,0.41745722455008877,-0.041009535545403916
2016-10-31,-0.5494428321221732,0.2549858454341878,-0.8518447745236813,-0.6590187006906677,-1.3876939021209884,-0.4489980603782474,-0.062046018920972924,0.8590723838068839,-0.48412098780635704,-1.2338584594834312,0.17462412706392286,-0.9420771582421704,-0.8492883413963026,0.29331408740755716,0.045873297705728455
2016-11-30,0.6963738222887047,0.38546104277051163,-0.609441345097131,-0.5017762287935285,-1.2304382170787103,-0.16404125145465434,-0.5700530668622137,0.42668695305461624,-0.20740067817533162,-0.7125456929368172,0.6628484418165727,-0.5417056765014352,-0.5559051654953827,0.18157055824576254,0.029614362024489128
2016-12-31,0.4495288483494613,0.4051319020677676,-0.3437305509882927,-0.46748888203709243,-1.2752690508464393,-1.0515652956580839,-0.6242262260886121,0.28297913056013463,-0.10860747789460468,-0.40345907434999695,0.7884227805870918,-0.15347088702919406,-0.25566818864926155,0.1418148431252678,-0.020499522083126855
2017-01-31,-0.32016961733880506,0.5692011353665349,-0.4384472416957911,-0.7814501641962122,-1.0850546246348196,-0.3266733999613317,0.28387694452875384,0.343316399249435,-0.07773529267428264,-0.5063535904861137,0.2515090542405471,-0.30813465223047054,-0.3751730848133029,0.0703450046032806,0.035055610414338516
2017-02-28,0.6082077707045743,0.49262923599218894,0.06057404980056729,-0.8345155867644359,-1.0074867752104961,-0.8324793460164597,-0.4552295265525721,0.028849217288095214,0.15618436841981972,-0.05838993507402978,0.6320833990590831,0.5283177629783111,0.1986783252375255,-0.08386384175203578,0.04042863064932092
2017-03-31,0.8094044087797695,0.7344714875995346,0.3142157264481419,-0.6818108897593027,-0.8807567418148184,-0.11435658136578056,0.8761269967233827,-0.02245295100989959,0.17314076579174567,0.6068648131054722,1.281893424715382,0.9017280106015867,0.4777427604825306,-0.01708205145083315,-0.07186635444019028
2017-04-30,-1.1180003111191126,0.26011553237985896,0.47347611307537135,0.18984204911835423,-0.4635638558756624,-1.2761039093080613,-1.1353766539123324,0.3773652823481937,0.025513028881688084,-0.11360022723981435,-0.1254828285223051,0.923405243710672,0.6753329257253672,-0.32524953162871145,0.0597904408809245
2017-05-31,1.0912649549748465,0.5666971196639923,0.9892823395003011,0.4931362884749997,-0.3241520160141574,2.0494061974169453,1.3610353498918815,-0.16451363808664837,0.42510363374148585,0.7466665711655699,0.7415437321198153,1.4537540608166337,1.223015965811421,2.080903922758447,-0.015579036605344989
