GODPI IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2011-01-31,-1.3688331237554878,-1.0228527286857474,-0.6531992934311865,0.14863347500097915,-1.2807111445710757,-1.3571669615015134,-1.0435309057812276,0.02937727313416487,-0.3279628508626576,-0.1089868344522073,-0.9142090583750131,-0.7723162846576135,-0.10752228173866273,0.38940864726164015,0.04492481190818806
2011-02-28,-0.01110424859601276,-0.5105086456757432,-0.6620138442886631,0.07776730733665159,-1.182347948884795,-0.9413107782778002,-0.5093937563447746,0.20300924669474948,-0.37201040182940726,-0.22399572244427443,-0.7773292772296212,-0.7628476118122296,-0.2081288733887808,0.2491715265967615,0.01605539075329756
2011-03-31,-0.2085913709818357,-1.012189152076376,-0.8358578414563157,-0.6447320877045603,-1.0788879373385911,-1.0357232881420633,-1.5209698782365821,2.4693760855761897,-0.678531003160095,-0.49330425776813236,-0.7026843199974676,-1.0076632136777774,-0.6715947187142978,0.5231400236007854,0.09644718959140004
2011-04-30,0.24371330505085645,0.014125343318735896,-0.8528134145455153,-2.137637944343703,-0.8176399831951572,-0.6200859082319427,0.7574073028335832,2.793783292105461,-0.45050607063742587,-0.3787060977855317,-0.2892909119640142,-0.9829418412694114,-0.7706693245058225,0.3695009611727118,-0.13235145148467387
2011-05-31,-0.9484488053437561,-0.5624148337139357,-0.8119373205448367,-0.8438520293039986,-0.7611078403609864,-0.7230527454221776,-0.7246862551324308,4.470743050438648,-1.4312512113094729,-0.7702420726755294,-0.7862873542165022,-0.9103143942935928,-0.8399770838932402,0.3230162562810533,-0.08615411161351154
2011-06-30,-0.6521595531443906,-0.9147430430180942,-0.8930116704843116,-0.7205790705449645,-1.1270042169814536,-0.6861026751107935,0.13688678051745629,4.311929713857612,-2.020295979502149,-1.763422181940046,-0.9230015429571149,-1.074725726064205,-1.0094560587154917,0.3674241987641465,0.04030772348809281
2011-07-31,0.16833508465375452,-1.1551859540938152,-0.8859995014076898,-1.096572389157666,-1.7361286512443612,-0.40484501731024203,-0.3698494873865158,3.113385037388137,-1.8429676384684774,-1.6890632901025202,-0.6622070220859666,-1.1827731260134753,-0.9914103636401574,0.2362671079432036,-0.16179297665282585
2011-08-31,-1.1255090450690541,-1.2360885960792067,-0.9044930209718486,-0.8593554987736249,-1.257629396337511,-0.6239007035757932,0.18864575178478554,3.5518633189669844,-2.514022041854646,-3.6806941199796626,-1.1905031099948895,-1.0921007962673648,-1.1095455345843814,0.3021501127592567,-0.13166707307884357
2011-09-30,-0.8463141523233354,-1.3511130716365263,-0.9677557819258665,-0.7198119180244887,-1.108840966626839,0.29030807272647974,1.3648686281288223,3.040085506200609,-2.4179450861360117,-3.756030897912316,-1.4406789864989895,-1.1773284953405865,-1.309860855267726,0.0014459527019121349,-0.011657084542212865
2011-10-31,0.030494343436840363,-1.5568581588215722,-0.9151222430757121,-1.1230732256711184,-1.5779088455776553,0.8993465773405652,0.8964110987851884,2.191578621208483,-1.9566926900511863,-2.8129212953745184,-1.0872203294273475,-1.2732870004903052,-1.206078940673052,-0.04181350361336942,-0.06576764023750295
2011-11-30,-0.39277114125611756,-0.9481230112364067,-0.8285845610530818,-1.3307962727819884,-1.6069693563862542,-0.725185920426851,0.02895020683209866,1.9075749827701212,-1.7714438445542782,-2.575117029892135,-0.9835845209363199,-1.1477609954426846,-1.084990478751934,0.3707567680227266,-0.4372715148222182
2011-12-31,-2.9679182975290996,-2.430628631406905,-0.9716856353453083,1.376992422819166,0.5477999007810029,-0.5351419384762991,-0.7545615554968665,2.613301506709294,-2.026294659561817,-3.1677940353138156,-2.2970010561948886,-0.9158272484707984,-2.0754605163039805,0.5778306095399081,0.32972216135884813
2012-01-31,2.5678770202828436,-0.5086739954922537,-0.7078457911883504,3.9590256039607903,2.396191126022053,0.8475358626994034,-0.23462405085308075,0.9492954849358659,-1.1794772094213233,-1.3711199521350959,-0.2630766482038533,-0.5387941624764654,-0.9354412006880152,0.17494634287577387,0.04670109304598062
2012-02-29,0.45721319989216297,0.10780426449142501,-0.6433102805070917,3.146959445146116,2.2400853319776206,3.0637324397401033,1.8871614516041195,0.6528904698809828,-0.9027347010539695,-1.013033183018952,0.3726235090282372,-0.47641192829773904,-0.837959740080404,-0.3358275130144016,-0.0019029501460860756
2012-03-31,0.15159750948876877,2.590979671852949,-0.6013578033805033,0.30332331102952664,2.003377359383403,2.3343278956774505,1.518345336584027,0.4753888851923261,-0.9125936107079803,-0.8564344756685242,0.5638580556158886,-0.4210558018421367,-0.8331215145734447,-0.9090271679930331,0.17914190387657497
2012-04-30,1.425214563541082,1.6225480015454425,-0.5395798076349578,-0.6435259767636283,2.1342309094202054,2.0337703948257135,0.7040933053740769,-0.038916895019014866,-0.5174497682326769,-0.23573873987244506,2.222466730806558,-0.3017054929669093,-0.5479382686050449,-0.940221033150445,-0.07263918363997172
2012-05-31,-0.2431954726251141,1.119568213537178,-0.5165481268173093,-0.2254441591440304,1.9074709820880609,-0.8352271734339417,-0.7622026737571187,0.028466293782162845,-0.5162530046353282,-0.3453740621836836,1.7195689969611891,-0.17061593860437582,-0.45823286561054566,1.0633247214808197,-0.0034305350967891368
2012-06-30,0.15818544785952443,1.1151930604374727,-0.32719168553339256,-0.16820733572562802,-0.044416174260771955,-1.7640621520270081,-1.6290749924354013,-0.06714558789578357,-0.38970606980048145,-0.24156629581049127,0.9526174076572566,-0.2619302494812277,-0.21775234387725453,1.342887214344816,0.03045920748470844
2012-07-31,0.4007348537927698,0.24410855816070776,-0.2650692004193648,-1.024380915071886,-1.097420246404849,0.7467489096215332,0.00391438309818041,-0.25013637057689736,-0.19631559667190443,-0.01896339649054001,0.9429046497663495,-0.6633151593444485,-0.1419029212802218,-0.11286828102043911,-0.05304922108981542
2012-08-31,-0.16209682665873512,0.31973699190139837,0.14406460481473396,-1.070572922511329,-0.9258783875880319,-1.0755412090280347,-0.2856830529222456,-0.2064030664341807,-0.17961475796752066,-0.10775886011802951,0.39092788470158973,-0.14766506631065576,0.2247264278724409,0.5609266358945831,0.07285184838599516
2012-09-30,0.6622418596334239,0.7175687045565516,1.1283547075453562,-0.7808774463716783,-0.8131020454173955,0.06995986678726104,1.3179318129065827,-0.5465546500843443,0.19946183005902646,0.33091239280294055,0.7348981991337766,0.9400373102546636,1.0827147590228954,-0.43277715667793265,-0.045120435280469655
2012-10-31,-0.15248009468907672,0.27108206430384374,1.0626612613116186,-0.6948628289973161,-1.3542521664055651,-0.2915724925487612,-0.5111683884185497,-0.5176480553995237,0.21952841391768194,0.2474585629114494,0.423503923079829,0.7458667542124908,0.976171843413414,-0.3744558361031817,0.016949558313773424
2012-11-30,0.26524607870411177,0.6136244702585341,1.8024351800042597,-0.8160932198091552,-1.396949503580936,0.5578470784791858,1.3063071364508831,-0.6965374378375192,0.48320816882599577,0.44449665466070115,0.5054541949866556,1.914417850442283,1.4096407237046416,-0.6528634820649417,-0.013536585717533375
2012-12-31,0.019731039226420635,0.10535114591287933,5.423238886195905,-1.1094431062555712,-1.3373808801127245,-0.9403698340844131,-0.7461098267217817,-0.7758332790176605,0.5855340637139714,0.5001241693327783,0.33588054546387913,9.527172882165257,3.8744822681718833,-4.164739010265281,-0.08530924891909936
2013-01-31,-0.4327982448314319,-0.10398586613672484,1.3187470940528074,-0.8069433136806159,-1.1351257735479638,0.2924408786238404,0.5749687500851279,-0.5015166514573217,0.3973305337746855,0.11757184793368936,-0.1801334300995129,0.8174528054741826,1.1163408979159062,-0.491729056444086,-0.16941815195804666
2013-02-28,-1.0999340574629757,-1.1378963976907406,0.40303862528626183,-0.4755254925043746,-0.6729947503795384,-0.3292725934072799,-0.6248293471786961,0.3334545467914861,-0.27547669343294756,-0.7306847387258344,-1.156003932412206,-0.05402944837617329,0.2116068687285135,0.03774353734931685,-0.09684982598991766
2013-03-31,-0.4988580552293284,-1.4943723531508168,0.09010570955805011,-0.7724075949922767,-0.8869066617853772,1.3071496069098587,1.4601856733118594,3.203995141421692,-1.0213608870818225,-1.0279678077354673,-1.3153539917092154,-0.5063507994361875,-0.9939280786248091,-0.5153838068327301,0.040337615726575335
2013-04-30,0.5097318655161382,-0.7577493623933161,-0.336954535087072,-0.08389662489308856,-0.6558691414692679,-1.251733680683015,-1.0284225344620672,1.525712852721318,-0.7949827102986208,-0.4088331425014864,-0.6558644352209099,-0.7103890951755409,-1.6760542409654022,1.208174376295874,-0.050070052644806386
2013-05-31,-0.11687800170517919,-0.07509215584598519,-0.2765657286816278,-0.5043022978343984,-0.7127245916128732,-0.6958835081538305,-0.1943967562338872,1.098508193012985,-0.919766998698607,-0.5820787902392558,-0.5076821070471264,-0.7332765331916684,-1.5141980654935776,0.7511927383620541,-0.10021215040453155
2013-06-30,-0.5075283790545536,-0.07402093298679525,-0.5251012412416547,-0.46556177245076485,-0.7100588742778824,-1.4053102342163302,-2.1320620054986223,0.9737761000835715,-1.1811492579015366,-1.0323139377705548,-0.6156852636514595,-1.0091984336429045,-2.1636162286502274,1.5569683905594975,-0.11441035117774434
2013-07-31,-0.6052437807612089,-0.8790345026042591,-0.8621620061130206,-0.8349624385825533,-0.6523762706089979,-0.8122093379135101,-0.09914097421171846,0.9240053238319584,-1.616159209691488,-1.50097514793652,-0.7905548616164868,-1.2588916134859618,-2.9771589446994806,1.3672046304801833,0.0758380763915046
2013-08-31,0.8206346067783921,-0.2049454459891024,-0.5323503724662358,-0.05165435264068565,-0.5151755573946903,-0.12756322475462184,0.17870427439455813,0.3209563518020902,-0.7941417957976952,-0.5937891225519755,0.02478016569197102,-0.748320116503878,-1.670237067593582,0.4670752219240172,0.09633110893843211
2013-09-30,0.9025455828240025,0.7915891392902296,-0.4664396714355943,0.052726616204170594,-0.3543899127962499,1.06110814604207,1.7041854545774515,-0.12159631197462363,0.02326433815970886,0.24115054053885804,0.7720058466505375,-0.5354016742343451,-1.1980364879114067,-0.5187485208906815,0.040005334613699206
2013-10-31,0.4216940822500855,1.524901038496575,-0.25506177211843056,-0.8596390171690067,-0.34628168404679244,2.189182463182934,1.765034614742077,-0.3075931243932888,0.44509805752279347,0.592571318056568,1.1086991877539152,-0.37246762903360775,-0.7179062828161314,-1.2644142843396984,0.05947055359832815
2013-11-30,0.5455170143200121,1.3089155005031499,-0.15386825803270143,-0.8256187182183096,-0.3405249924136767,3.7894663936744064,2.101276908390809,-0.5157243409414431,0.9904677800998852,1.035114113140513,1.4333623044182424,-0.3004427307570314,-0.4268102137297829,-2.2701866977655945,-0.0023121397583795024
2013-12-31,0.060149406497771965,0.7062796896355538,-0.13764245644706385,-0.7745881945630292,-0.5639361917870118,2.1367218594164092,1.240523465671477,-0.5121899497943496,0.9288601264216068,0.8390922875740793,1.0647224302630987,-0.46408449031971616,-0.3624901198382095,-1.3864860369590462,-0.12562621311740937
2014-01-31,-1.2734297106615993,-0.2816420136319774,-0.3407166141862208,-0.05629923766332057,-0.4597415577759912,1.0609339077511315,0.331668827207974,-0.1404658252986008,0.14698170940437663,-0.2226269709447449,-0.2603052640199838,-0.5195323713819058,-0.7833768798835876,-0.71125481377931,-0.07916819952860389
2014-02-28,-0.8203494166773109,-1.113469124055001,-0.0730216731611101,-0.33862971719161955,-0.32644046519941755,-0.5978703756215294,-2.141432200413006,0.02969839984466931,-0.1549859524777138,-0.767226473546323,-0.9136918178828707,-0.22752307365282556,-0.45499299096810386,0.5886847829818526,0.14025589150844192
2014-03-31,1.8997652975898531,-0.24731587248009554,0.8055870855877373,1.7520001465490203,-0.07374550657760566,1.5945642754343035,0.09580298530049924,-2.3746141008721766,0.41457384272075126,0.6342748503216262,0.2660557835044839,0.44683830796314133,0.9830870846766168,-0.12276509131752039,0.05756985182147791
2014-04-30,0.7715972759397863,1.0117537018210263,0.8146141716600414,1.0956185516158636,0.05686061086660074,0.5983040512993413,-0.02597699686252896,-2.10610120095455,0.9558902791428668,1.2087413828930675,0.7195904397586521,0.47647278066547427,0.9607824658813585,-0.07861833439597929,0.57580111235644
2014-05-31,7.360365090234633,5.465448287320042,4.582153389989909,5.763600225974748,3.9496624137841354,3.0697679685498818,4.531733684105512,-2.227391265154502,6.7131124428192654,5.948298899555654,6.676325886059718,1.3776494127646297,1.8531261842321132,7.624510563882698,0.11150151620722205
2014-06-30,0.6961944320713902,3.4140543351539683,4.64091459135414,3.803795355039894,3.954044100682121,0.8582180210796588,0.9671833766230119,-1.9486579624492042,4.48147605735803,3.717398358110381,3.574881413758533,1.7466795541262383,1.9767752497344493,1.780454922746518,-0.16258789263700427
2014-07-31,-1.226457665747918,1.8955412377551897,2.97211758526021,4.2373743995505135,3.21446581968176,-0.198642666590996,0.0688604864900923,-1.645289129985453,2.271260525824811,2.130842158933575,1.0189813447931082,1.4363608493459246,1.85585005405952,-0.730206880564858,0.07312226482896259
2014-08-31,0.4349625490920551,-0.04453633966333371,2.4198012182248534,0.5516399946702599,2.3280381670795487,0.027880607823654802,-1.7057876844573407,-1.4967898597284062,2.2733219745691153,1.9613337476339068,0.7317248533900961,1.371712581457999,1.5889885189742396,-0.20700479821323495,0.027814688182876978
2014-09-30,0.09783857911315433,-0.3402857481813377,1.807437297183504,0.2412215943331049,2.064387770536944,0.936947564698173,0.12849571832480836,-1.3553382696266274,2.0633184484132543,1.7046581151271065,0.33249599859930196,1.108806624938744,1.3181214242803303,1.6008251560203641,-0.060390858617489745
2014-10-31,-0.4794128110100711,0.028414571269713033,1.2863421871857352,-0.4322090511412966,1.9530221726449586,-0.7157392538079849,-0.911055999319643,-1.2164946430121768,1.5586534763544577,1.3231696049744754,-0.30686973552485386,0.8391318548944157,1.13676856708417,-1.1929367840061067,-0.058639837837048917
2014-11-30,-0.4625659395810405,-0.43506194815776134,0.8421702726945488,-0.6278516903741164,-0.24726599452092946,-0.2495259466249013,-0.1580275367339153,-1.0967452019008685,1.2193796733742674,1.0473780104138064,-0.5062046156346265,1.4536357059574132,0.9470180201438737,-0.39514528398003823,-0.08803334948532292
2014-12-31,-0.6350410661722138,-0.8116028875768251,0.5689091095714064,-1.0043427957076156,-0.5054498327849731,-0.5169432378022946,-1.6067535514484448,-0.9860085535422436,0.8670609338109797,0.7694335874631811,-0.665634611337774,1.2886326643938468,0.841846515036543,-0.5768529612678972,-0.10843271469479641
2015-01-31,-0.7440157531245528,-0.9409553447340251,0.6233689585243399,-0.8955105199669773,-0.7100697018400784,-0.2109015903202333,1.2371290172188787,-0.8771109743493158,0.5080643785512731,0.4811463769517106,-0.9300758911376958,1.9336647280890449,0.9652033771806992,-0.33470991600048183,0.11302338840339544
2015-02-28,0.7197622179923711,-0.3293047486510469,1.1205456838058907,0.20415876510107495,-0.5495724760789688,-0.14000491242952098,0.1997414092375174,-0.8393645092065792,0.7896853344005428,0.6474834711042531,-0.34329440572954845,2.3569886246404512,1.1734666922878276,-0.2607400201877408,-0.30461858198267927
2015-03-31,-2.1429412798371295,-1.0968313628851818,-0.04199045530957931,1.1435535295582977,0.11727454414643979,-0.52409514788115,0.2586567704937812,-0.562440560021137,-0.246040919192106,-0.07612584109218233,-1.2281495831539802,0.22331065831494823,0.5973939920595441,-0.36029815878996757,0.0680262208558565
2015-04-30,0.38073886846012883,-0.5095346991105452,-0.049573683414349125,1.2731845119805447,0.2728467667091504,-0.7381134759466944,-0.7527820024560374,-0.5025238287386373,-0.12841684898601602,0.013481510169169496,-0.7411443054620669,0.17478996113601455,0.5501440518703097,-0.4475406259974762,-0.0868355528133526
2015-05-31,-0.5838273106265042,-1.222022432007837,-1.0536587333979048,0.7342438575835487,0.24012505451765018,-0.8628734075255812,-1.0309992625640945,-0.34938820005226706,-0.36934776615799697,-0.2379208882155341,-0.8134619594474473,-0.7003289273134194,-0.30918790546546715,0.2136155276953708,-0.12333640177293867
2015-06-30,-0.7961866146253362,-0.5481469461745657,-1.256553197370498,-0.2211522041726821,0.2227127258534873,-1.0448411454600108,-1.12355151232794,-0.14908544137342572,-0.673789600970764,-0.594237110925907,-0.996113938825069,-0.902704925347443,-0.6263362847789383,0.49546933698424367,-0.11897706564899117
2015-07-31,-0.7600706381117651,-1.171735064586436,-1.1966158160992404,-1.099389191997645,0.1872145832596606,-0.8166005300575654,-0.3128764620714238,0.10080140193522343,-0.9436872332332905,-0.9781236997123599,-1.1478010053007508,-0.9028758473418416,-0.7456044079264998,0.25902794158005255,-0.07534943724178685
2015-08-31,-0.49138332351084824,-1.1129796998265369,-1.3054238645141494,-1.0168499719137494,-0.297625317932352,-0.768072675428956,-0.19743655665017612,0.3779579615049917,-1.1006971955165124,-1.256293513733474,-0.9989874274647784,-1.2891634526958344,-1.1119100277030591,0.26853497544903265,0.05635293655113157
2015-09-30,0.35252644918820963,-0.47946494892302416,-1.2537068498410124,-0.295630873482819,-0.8097630858483812,-0.8083818141640939,0.3230201746950402,0.4860192108294342,-0.9874601347130575,-1.1160690108920956,-0.5903203636716193,-1.6607019649029435,-1.0879624208070737,0.2814706382520138,0.013605652055778678
2015-10-31,0.10188271725142063,-0.019841435492439337,-1.1689748202661652,-0.5319066206945434,-0.9864295629014607,-0.9974659146996316,-0.24896259244823657,0.6466678864289878,-0.9269068769698956,-1.0503390470848177,-0.270242245457174,-1.7180590457223777,-1.0488205739129115,0.4087198923974341,-0.06706423058054588
2015-11-30,-0.38760195637406336,0.03698114472121734,-1.1456713869283237,-0.602607670886102,-0.9844299321876929,-1.3162197588834186,-1.1375918250280619,0.9681633779124369,-0.9788126549696334,-1.152749672294329,-0.2905033441341741,-1.650968597144369,-1.1685335863582051,0.6941489336264581,0.011494379425735212
2015-12-31,0.1283140677110762,-0.08492946378208882,-1.0349388795388705,-0.80090584471494,-1.043522814812616,0.49488399428692254,0.6222415753606845,1.1334438054761815,-0.8817374648323874,-1.0297444223836119,-0.07970128466071916,-1.5143081194760692,-1.029473515211141,-0.6946026901720598,-0.19497267434751345
2016-01-31,-1.1461009863602858,-0.7608051872178928,-1.0779507313728753,-0.19479794616685703,-0.7013614004680455,-0.22812964057299076,0.2930338993822225,2.03694184578308,-1.0717469445087715,-1.3622752215107443,-0.6628433643452611,-1.1846199022947697,-1.4063066739942243,-0.15965600442160338,-0.1295709914084257
2016-02-29,-0.7136281439281353,-0.9329015113248647,-1.2095906136400507,-0.1855636605394208,-0.6190199571987839,-0.8240258606767914,0.740396809953011,3.518929320560224,-1.1356814482242334,-1.4953603975511867,-0.9248407603968893,-1.2881169527651497,-1.9773295074352175,0.42447018045586626,0.05385916967272941
2016-03-31,0.4062708711380468,-0.7701180923558115,-0.9157084468327763,0.04479967685879678,-0.6367685166242182,1.3231373280413683,-0.18608511785726006,2.551021027717192,-0.8363284847362065,-1.2377805305949536,-0.5342150412152085,-0.9090475907865898,-1.25333843521023,-1.1986035690484222,0.22089383158019443
2016-04-30,1.45385352784194,0.6047024257677648,-0.744270623901308,0.5464309671423582,0.10318436726631801,2.4855249439964955,0.8320736737895116,1.9780571316140847,-0.5048485788009618,-0.7286234793657946,0.47090726478302036,-0.44940583467636386,-0.8900275217290945,-1.5418678659423717,-0.10103222523156816
2016-05-31,-0.531014384982965,0.6915245152429242,-0.7284500419179394,0.36255484283180406,0.11596962033370682,0.6747317320905982,0.8323608392440597,1.6104782363658636,-0.5933815277289842,-0.8183761723593015,0.1309985646899953,-0.4319735751896776,-0.8597813836694059,-0.6629592094962264,0.0
2016-06-30,0.3322209557423085,0.707640353621912,-0.5443909651054454,0.48066658895052977,0.18249282863165583,0.6311813026285471,0.019429164706936983,1.3530023941698914,-0.47577128351283116,-0.6947772976104968,0.4551506484418408,-0.28965089843450403,-0.5442574143774654,-0.43526497302212314,-0.040683576636443494
2016-07-31,0.024150937336817564,-0.24010020571010815,-0.3904946522226778,-0.8062083921816148,-0.12300196213755728,-0.08613470400767778,-0.9218045759403547,1.1434954886628834,-0.41375598134014496,-0.6558658823974034,0.5237627390901113,-0.21944176954740546,-0.30522787041884414,-0.005126408746640308,-0.03880557442179524
2016-08-31,-0.004403193994913142,0.2625347637071983,-0.2746780985874327,-1.2923855463999425,-0.29234431388818033,-0.36944753381052875,-0.4520341777858743,0.9687621103687314,-0.35973648836772437,-0.6160526726909847,0.2376363598057392,-0.1658068465654025,-0.14837530200104762,0.046216257847053736,-0.010850016024065705
2016-09-30,0.3001524743619806,0.2239773898104236,-0.2949296840007545,-1.2816908786931653,-0.242090357915484,1.7682931319871042,0.6670098787177969,0.8182815210767604,-0.26006419164904604,-0.5241061619158963,0.22933530112348352,-0.21252421750731706,-0.25952439164084234,-0.8740318236412183,0.2831262559159201
2016-10-31,3.084666469209622,2.3479432426400737,0.2662990780521265,1.2882817236998627,0.4299702805343157,3.8651901843168988,3.645764399100542,0.6813384922337576,0.8152209342470089,0.5184080129444476,3.4467146854482684,0.26328099292115204,0.6575784959499943,-0.1332473216133358,-0.1665560766847461
2016-11-30,-1.0864406422481119,1.3416988265199605,0.1631000063139008,1.9237616669586375,1.1969977434149315,0.17123520275171927,1.3050824838098691,0.5531027019420051,0.40882911936334443,0.08557783570190572,1.0170045690219478,0.17047034023835536,0.37799850844770677,-0.14810917113055533,-0.049761509559063825
2016-12-31,-0.1166822999602573,1.021529621267244,0.12326765662184655,1.7786920136603115,1.1569274545586188,-0.4735489348746636,-1.25788611113221,0.42848043322648915,0.41605305633679895,0.02912704433253458,0.553057794129365,0.17073086292026426,0.23730527009486446,0.11608386582105104,0.43451743070266635
2017-01-31,3.655747168577984,1.8075885623527637,2.2134695993761975,2.7712962360746003,3.642328425553575,2.0620570146843873,-0.03878462429702497,0.3024404202778008,4.36508363679083,2.902698544481843,4.097366656086166,1.0913383407191213,3.504851122145354,3.4650651657338076,0.06605169289613519
2017-02-28,0.4836053089321129,2.8909066398983074,3.1035724345311326,1.5353527650565402,2.6919933799316405,0.49952675805135516,0.9623859491779403,0.1951571622716023,4.5968867276046455,3.355667547040916,2.7122143975202744,1.6716166207650929,4.200721388135811,1.189482426338702,0.19597364596228203
2017-03-31,1.3270077172601362,3.5412599317758784,3.8106751127072425,0.6327104428366771,2.200091262424483,1.7707121497363338,3.8076463199196664,0.04204465592647414,4.988173000799967,4.096860872814153,2.7809950692619605,2.6052338649620363,4.107663180660289,5.702005808742132,-0.1735466101748377
2017-04-30,-1.214946815840325,0.40348721637356016,1.4365285752103425,0.6557284019161349,2.2292758847874445,-0.2481944151479548,-1.0926889112290379,-0.09620731517323677,2.1949601351973684,2.3159650995746768,0.8047119392003301,1.322012249001271,1.4354764522163048,-0.4226017415539636,-0.06884887263869341
2017-05-31,-0.4370183230574812,-0.1585142037969458,1.471836715140063,0.7257618101715476,1.652842791417276,-0.5646601721899708,-0.9168267733597889,-0.25359556420908347,1.5372377145670018,1.7703883472752096,0.020951387796104042,1.4054438978624995,1.4562031444963404,-0.7213608288963743,0.02136833440569902
2017-06-30,0.14586723056094136,-0.9187303472818646,1.406151693270838,-0.3896311172636112,1.400769013811357,-0.5150452098906079,-1.6712718356333136,-0.43666774267087033,1.3373144345051244,1.60610772132174,-0.23289530627392163,1.3545334246261318,1.4015806963147088,-0.6325230544621407,0.19701227220395812
2017-07-31,1.2712190821507112,0.5904594631671815,2.093653733773617,0.06335715427646196,0.06414580193421072,0.5095951996237182,0.6341864502786243,-0.6392310336042988,1.6046757188762375,1.8589317158991867,0.6360129442184629,2.3456117323363364,2.1330998059318564,1.0250100877636532,0.11469184308671072
2017-08-31,0.6285940304901533,1.2917115386380538,2.4334973767996972,-0.5839324329165616,0.12299772999002415,0.10328100974375368,0.8897599212133863,-0.8360621866365242,1.529982669527296,1.724914884166517,1.0027606756437306,2.525333030400439,2.486090166356642,0.6091054014152004,-0.10604874693069068
2017-09-30,-0.8620240282397146,0.658552451385634,1.7489531478786813,0.2508208277274711,-0.0704709113068047,-1.279027320737609,-1.0673185959750795,-1.018129210622853,0.9594663543859342,1.1901860074091803,0.228502730632549,1.9504264476310578,1.7682572651362414,-2.0232704337139586,0.23102975710940046
2017-10-31,1.3610031973904908,0.7460931459537214,1.4056853580853599,0.4055250610361094,-0.14099973352248904,-1.0890916767583516,-1.9387552553797023,-1.2147683232754865,1.2722206855076619,1.390895364628817,1.3225493297269448,1.5996146966223421,1.4131982599163382,-1.3996134220536016,0.1376213778760477
2017-11-30,0.6765799530799852,0.7927203759548518,2.3902281159858516,0.3927837413446029,-0.495280359782539,-0.5756020576196464,-0.6633295719605277,-1.4247069834499007,1.2593463702191499,1.3138457087543651,1.4731029068838397,2.849176679548438,2.412372025135082,-0.7591778115246394,0.7143493882105482
