APNT IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2021-03-31,1.1565764038417392,-1.435272716975115,2.3419263936112675,1.4533337097929333,3.1606123466750358,-1.4706323096476261,-0.2122090386647116,0.058563400684998115,-0.6876713088832209,0.3402836946053169,-0.033632115547447404,-0.03492716618818487,2.6619263051046,-3.091543029472949,-0.000394181880621381
2021-04-30,-0.2889914101704965,-0.10707570665077844,1.4663067447691571,0.38890020596412306,2.4042410195790436,-2.9552703292696583,-2.145404387075977,0.08876914487919503,-0.7306048954843661,0.05342719946535013,-0.3018204274341431,-0.27185487543538667,1.6480186162036454,-5.487351843499369,0.1603382694035785
2021-05-31,1.7730963811313598,1.7815959467671736,3.6981021932862044,0.3231194422472087,2.44698333340933,-1.40608887597385,-1.446010768765951,-0.6540737454187173,0.18149438687688518,1.0537519309222423,1.1265588642467947,1.0073090514179657,3.2800013392604215,-3.103496544873141,0.005091967720441575
2021-06-30,-0.3219479707548209,0.7380859710347509,2.89755102885894,0.5020506194623835,1.187677070142953,-1.9198951680825058,-1.4962447127041687,-0.5394647802725403,0.06914158325552568,0.6503917761266101,0.9067046313461298,1.8340469873955905,2.6638538316247344,-4.112759340434876,-0.011510507432274702
2021-07-31,-0.5544193638892717,0.577038885026619,2.1636496433613024,0.5237422805320964,0.2547228130533575,-1.5802124496122365,-0.40796923825821607,-0.34023372216290126,-0.2269176631624745,0.11974833756261699,0.21475723568526842,2.628618785168374,2.0546653045268166,-2.464040530895845,0.07890711330595827
2021-08-31,0.6501808379949597,-0.16679576285091527,1.730165359160733,-0.5576645575994409,-0.1547886867989864,-1.1662843077475293,-1.096991533520929,-0.5750067861708396,0.27405093952002546,0.37555433605481414,0.5131738739219527,2.8615579834052194,1.3611875952533632,-1.5253675183745021,0.013434890254039947
2021-09-30,-0.1900707167706494,-0.0715503786744738,1.3034473629932266,-0.5608897553001001,-0.2697872273705865,-1.0772113621681785,-0.515911421295734,-0.5402323388026739,0.21222984437194758,0.09176799468275425,0.14396208147232178,2.237103282457566,0.9382135891169973,-1.2310993821958571,-0.04557311706014682
2021-10-31,-0.9077910811725275,-0.3172842558220311,0.12458134255793606,-0.22845521390406162,-0.0224597136758333,-0.28837734027411827,0.7870775651488026,-0.3343410675655885,-0.23735926286280995,-0.5223015937553217,-0.8023909054643655,0.1553382053169871,-0.15560168989630388,0.10624590890041688,0.013950176179524985
2021-11-30,-0.10659961205312155,-0.8728526269938355,0.2195271323137773,-0.9297174680135982,-1.1109521668861282,-0.8251071143452259,-0.42195947339858675,-0.3667042883170005,-0.16970397117244657,-0.5975414695176158,-0.6734363662160308,2.3873920275945357,-0.0647705150846294,-0.43983037007930725,0.07336356469322862
2021-12-31,0.6165985413384849,-0.2873346664100715,-0.7300717635501008,-0.2878920179063668,-0.8141247908918022,-0.4504267937914115,0.39831604210496124,-0.5818142846309471,0.3279227067622196,-0.266281412873862,0.02268065996915952,-0.24601443988674815,-1.1631492820932459,0.16584483788465407,-0.0706316263368914
2022-01-31,-1.2437941243303887,-0.5287722231704874,-0.3084207202358645,0.008452604664347229,-0.4115154284100951,-0.42326782604359864,-0.7625947465968143,-0.2704336403600893,-0.36712308552873696,-1.0093194744482958,-1.0036276918825506,-0.044497106546971886,-0.5990250032997404,0.0814732063292134,0.007080906476525058
2022-02-28,-0.20303428043689145,-0.6046545489712166,0.08018885294671509,-0.01765452462166104,-0.7371853051759915,-1.0251542475236735,-0.6021421589710273,-0.27297776423788045,-0.35748505988026036,-1.064556448288526,-0.8630663687993148,1.0463811466060016,-0.18713022531392107,-0.5871099599271,-0.03028402696024362
2022-03-31,-0.6700531886521872,-1.531242545912787,-0.791266192770334,-0.8682564747932806,-0.7233427054957805,1.9858131203192102,1.6980831448798868,-0.2567517945264671,-1.2629626156240015,-1.3701531375795055,-1.1015587063391687,-0.44599628835734567,-1.097039886796367,1.4728216666132112,0.04979539555192953
2022-04-30,0.30789160180341835,-0.41566009384222624,-0.5269929382354609,-0.8272264821169388,-0.6974196771569275,-0.6424598140898374,-0.7248191820612757,-0.32516706282215574,-0.9319122291654114,-1.100300121799466,-0.6160891880771028,-0.03307739534201802,-0.8643906788709033,-0.025820814781441406,-0.12400951891877829
2022-05-31,-1.9022847172112427,-1.6339567079216475,-2.084837162930073,0.32008567867533266,-0.0028245024669814804,0.6660103573188222,1.9829028179878008,0.46163264081208594,-2.100800942249116,-2.2009767043947344,-1.9037869672762404,-2.455638517514902,-2.3465399135362746,0.48191210932777595,-0.05922682661042545
2022-06-30,-0.9774190328427381,-1.8428715962958402,-2.172649908367749,0.3204330940996582,-0.456511464366818,1.0099498736282582,-0.8751240165299872,1.204957077784058,-2.593442554272878,-2.697837479307582,-2.0296692869850435,-2.542915921956729,-2.37278572189456,0.42420002927567224,0.21262538340388104
2022-07-31,2.2782866365806047,-0.31558912602815653,-0.9930885419956507,2.4446706280302855,1.2794478594319927,0.4668405583067395,1.6628144812941281,-0.5427557748760867,-0.5624600775759441,-0.6286214425698138,0.33069035355539167,-1.266146378470064,-1.1268514122380118,0.6724535493829701,0.01720398993362386
2022-08-31,-0.11211461166658221,0.8592118656561841,-1.274048014270012,1.2694736048228694,1.1746359213715378,-0.2931962683843604,-0.940627532463295,-0.6993496855296191,-0.4634738033249643,-0.5514637216389272,0.35806207515318605,-1.401960777399524,-1.3458645255498067,0.5583493838621172,-0.014597715428761092
2022-09-30,-0.42067180697761786,1.2059627456098787,-1.347525764789422,0.7977455202643802,1.0521318508597868,0.0672423120268552,-0.7711223051980673,-0.3793177549863299,-0.669086783362397,-0.7257780469327131,0.015535200641073044,-1.4088454224797455,-1.372989066900612,0.6390710721146916,-0.07282116826892088
