ATLP IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2007-11-30,0.6205506014286671,1.5208982368894184,-0.8908799870387346,-0.006101989554310055,-0.3692725786644584,3.229404951296322,1.7419678173001385,-1.1804520730648491,-0.29974486169467013,-0.3586791539524555,1.3528614028555241,-0.7788049821728202,-0.6159363477504868,-1.1083975739036518,0.10880285984879917
2007-12-31,1.016167890906271,1.8613241441784942,-0.37757931205101564,-0.6708680905008834,-0.08192220040530307,2.3502644509460056,0.20095806849286804,-1.2195624096406708,0.1272075726198164,0.13383952090643916,1.9190205325916685,-0.2406486343350143,-0.3470514992577369,-0.060850537974223365,-0.380246883338913
2008-01-31,-3.3374293873514023,-0.8844016437316358,-1.0053961494701633,4.4764354386153755,3.1692658478052187,3.176995749073287,0.8895987495141303,-0.9812304718089085,-0.7750002992406698,-1.265416273298279,-0.943393391013875,-0.4610414537334285,-0.7978381319175382,-3.8170982305372956,-0.08210102743969083
2008-02-29,-0.4608711426409764,-1.4528160199524935,-0.6899681046275038,2.7504017873835105,2.656213123712775,-0.3517695769533664,-0.9117591457828578,-0.9308782587682978,-0.8584822365642892,-1.2988160902492285,-1.2677553842282425,-0.27755449663889026,-0.6421014361311406,0.8319589716162289,-0.15937262380841002
2008-03-31,-1.0068081417126118,-2.462545440432152,-0.7722702630096919,0.7741627649484889,2.455648534682143,-0.11062327296822846,-0.535535741009213,-0.44464129800756325,-1.6190096082724823,-1.542206921859632,-1.7902671325187909,-0.27419136061729416,-0.9830692221054319,0.5647234043332116,0.0715492289097687
2008-04-30,0.8695746734474848,-0.355213885006148,-0.6388695140878842,0.13503102613144458,1.5744213877287558,-0.19347404713844998,-1.2140595053323655,-0.4652944132186504,-1.2724988659464167,-1.0676890404588204,-0.9903172080792978,-0.19551352979453615,-0.8192152163857412,0.5800501582550877,-0.12994030854524521
2008-05-31,-0.715510326386391,-0.49473960727507227,-0.9860134952757089,0.2736458229018439,1.2198450371349396,0.10268135029014204,0.7468353997575409,-0.18870559096808148,-1.2358513683748074,-1.2769817451421317,-1.1517626742408067,-0.3161908299582932,-1.367770853969572,0.15312139047079965,-0.020561472037801717
2008-06-30,0.1469308417645983,0.16680549531587677,-1.0382294784417019,-0.09880703684235845,0.6035447822437368,-0.6266515092987313,-0.44634813511949784,-0.04232610583482378,-0.9261428144042924,-1.0375378696338458,-0.35116197222823553,-0.4423317699835601,-1.4783513585584933,1.1982325199401072,0.059568684852229936
2008-07-31,0.7464334383790535,0.08661554369763642,-0.4732655561228275,-0.17151258353610016,-0.6782918926377759,-0.20486947928467286,0.21834238223371252,-0.008466963365086583,-0.5113772627810503,-0.5909397931570068,0.3740578355524841,-0.5823334593027311,-0.8513043929906247,0.3789388050153792,0.17652185282804211
2008-08-31,1.6353995045100715,1.4277684666187052,0.711737764697661,-0.14689955929355394,0.10056453776824081,-0.4956511530775371,-0.38490879236017317,-0.2176087774447742,0.06054149633897505,0.1674091452708789,1.7337738340357904,0.6569852349742098,0.45435774793237244,0.27167428932075277,-0.20266124103107733
2008-09-30,-1.410334354947098,0.4978288088965275,-0.2541321027524857,1.5510616171725722,0.39729292499245766,-0.6155143007336482,0.21632736294313332,0.4334285637251656,-0.11801095593684124,-0.4015227388789041,0.10160731861329204,0.06571881397683925,-0.7094350030538296,0.6620799659007972,-0.2532732927662391
2008-10-31,-1.6778837325984526,-0.8941364965436619,-1.7299632190932532,2.094538923736566,0.9245890334814434,-0.8049751529606359,-1.0421007813410506,1.4773257251090766,-0.30691328153332553,-1.0441134915350545,-1.1216396980068022,-0.5995725179152575,-3.205783689209876,1.4744592730248252,-0.14129252488388971
2008-11-30,-0.7068974604935878,-2.227723098476448,-2.0683341809327143,-0.9572813036515674,0.885374978182266,-0.8294798537936385,-1.2020022672831616,2.062325151283301,-0.33754010689317515,-1.2224462450336988,-1.4905401507346563,-0.8060389141296287,-3.8002024169852207,1.5771079796579206,0.1342086699954848
2008-12-31,1.3708448151629924,-0.559391727809483,-1.9890649055227048,1.285588787641073,1.2562772233432662,-0.19398418032452958,0.22226538704792725,1.4340329903676954,0.17412695934894182,-0.43968886931602497,-0.4433911958070369,-0.4966429538527031,-2.5160585838347393,0.38356161392099275,0.021102776067736036
2009-01-31,0.45048973264804415,0.638746727916455,-0.6237168553621538,0.2809661237875311,1.0772526912002605,-1.4447497436758292,-0.5299124043679903,1.42793539276366,0.45216991879005936,-0.10196144530726686,0.014197504886031461,0.25108181567956633,-1.075240716395677,1.7765768589027278,-0.011668743834377378
2009-02-28,0.20764520479710408,1.1654120124625922,-0.23960415351614972,-0.6672085155505735,0.27782830456680324,-0.6717960933664847,0.6322584579960987,1.7559312401206326,0.7324353116366681,0.1722224745737109,0.5634884123266226,0.1809429589680737,-0.7712842070947149,0.6352852504666046,0.028920465542867233
2009-03-31,0.449310713329133,0.6360550226179069,0.8237217097593975,-1.4631219686822627,0.03970607160557316,-1.2234949053306028,-1.6421953306903436,2.9252419105643197,0.8030742654085354,0.5682310047490112,1.0383788408205665,0.7700541938487042,-0.4687497179022073,0.7456337777933035,0.08729639908077118
2009-04-30,0.8443775065225706,0.8554492928694205,0.8545037624150406,-0.9476222048935036,-0.9252825959477864,2.0666624274045127,2.0010861305955903,1.7720873122621992,1.1855701007727302,1.1749967648175526,1.4754418664872324,0.24459859654298904,-0.19670875362211082,-1.5153616668280292,0.3358749542382182
2009-05-31,2.6176410513226545,2.2314381855863252,4.341480507259529,0.7016211329406641,-0.19262758162109814,2.2100850254793105,1.488933304101989,0.3591647791126826,2.433562193044143,3.086672924905845,3.3220329764812715,3.2958164337983273,2.587569590213278,1.6572703979649768,-0.08572223612513764
2009-06-30,-0.47674837416624793,1.5175961241064388,2.660234066614891,1.3327318904339118,0.17632550493362573,2.1305607485953373,2.791878675089235,0.5154198583148814,1.9002478657259054,2.162642783538021,1.4923640211041227,2.157307582320851,1.9410694120181147,1.1058644424968371,0.04222052791458043
2009-07-31,0.3647515616667688,1.243354393496672,2.1549091637898337,1.297418496703298,0.1100490135146594,-0.19618501168248384,-0.41921104927403774,0.2589267105230715,1.957739413270087,2.1455815902396203,1.2085323797604988,1.8159227904460868,1.6546855836460488,-0.11175538863582832,0.1577101941528466
2009-08-31,1.066617502119267,0.5243425206694462,1.802006498017871,-0.14925042909143194,0.025096787900541796,0.383754518420422,-0.21362383303968044,-0.33656412834579674,2.4249553543766433,2.5795322986909124,1.5305879872875552,1.5551427759780259,1.3737223452722973,0.13199069290277465,0.13211466669065813
2009-09-30,0.826108042576361,1.2471350613963428,3.5665877874209344,-1.0811255452795592,-0.15060648709143537,0.7058875639463509,-0.4656974450504074,-0.8005915496996456,2.6992683424261252,2.6719012063147622,1.5344179791451469,3.345287702297433,2.563291902907516,1.8204275719807037,-0.16255326956748875
2009-10-31,-1.041258441954434,0.44493804185910985,3.2890491894151355,0.624662763394039,0.9061115950848216,0.26891551809243824,0.4716070020783655,-0.40297338657666953,1.8015952280637646,1.7388636226412337,0.1215856047037482,2.8407354862390735,2.91605932983518,1.0952231544583984,0.0734700135993895
2009-11-30,0.5145568245625102,0.15670105473574122,3.8279807580780454,0.2741862713599187,-0.8055451625597964,-0.44627029902292226,-0.5077606178387233,-0.8169728714263561,2.1072268656419517,1.9076987477372886,0.3833017281400418,4.652137100399932,3.304097225401299,-0.9247901561094481,0.1633163141186069
2009-12-31,1.0695920436542399,0.2988695849864069,3.0347856585794113,0.4174323102720779,-0.9685876278720312,1.2329689824332706,0.2759609949934174,-1.6214552906601027,3.333616812958626,2.374228795385103,0.9414062114821274,3.4967763692314695,2.391037931336569,5.44896843784289,-0.12328595385361375
2010-01-31,-0.720994542806184,0.49353029129400333,1.8905068676600159,0.039111557081876795,-0.2539792430469378,1.8036987205947568,0.9428544477918914,-1.2884636284614548,2.282150854373575,1.6689277975502315,0.07281520538152693,1.7420788850045428,1.7889916788275912,3.7154548296890453,0.05777134674298718
2010-02-28,0.3681629910441654,0.39027427158171124,1.9364280227333648,0.09900819409089476,-0.5587849085775352,1.0679817063382804,1.3184323424502162,-1.6633722902243142,2.459621583622332,1.5988768472727668,0.2230968257092084,1.9557035638239055,1.7363060751187303,2.0282963229488686,0.0034662079764861075
2010-03-31,-0.0488264709630583,-0.2669353300180415,1.6282821591292327,-0.731269128450334,-0.8905285050472314,-0.6093718060440956,-0.6861672596229562,-0.34604751883370327,1.696288247436911,1.3682838354993296,0.18155825602516612,1.796196230931157,1.932351880417543,-1.2280547966665623,0.05443138733402349
2010-04-30,0.2677020541853608,0.3608048004947684,1.3631035662845277,-1.7673311110761043,-2.016100365446796,-0.9845132914409246,-1.7878010014963452,-0.6969633805216024,1.7178229166948729,1.3087554292953008,0.21676247002704518,2.015959116620271,1.5087994342466926,-1.7742664053093382,-0.06311953929166143
2010-05-31,-0.5746845806923881,-0.21772447476034668,0.21620023523955695,-1.1372765847209234,-1.5927805537245212,-0.8364421441131457,-1.4454238432497026,-0.365873604415692,1.2025033485045473,0.974869419421727,-0.30335517267500756,0.30898418497551183,0.3524297874134104,-0.8065489250678249,0.15937262380840989
2010-06-30,1.028234875712508,0.4420154562410152,0.7666239223150406,-0.2286828362781573,-1.505157779684876,-0.18487619309820744,0.2000001791880375,-1.2105602042479406,1.7228303012942625,1.1802462489876104,0.5589708917768242,1.0545828983452719,0.7804853729023841,-0.45909248920591733,0.0703807967617996
2010-07-31,0.31372560466570254,0.4730698264553197,0.78037769650924,-0.22529008208505333,-2.3262490153673463,-0.15139855756292947,0.8284508771180842,-1.4428379847238046,1.7220495519226975,1.133418473449377,0.6578449078065872,1.5913726268073185,0.716432952245624,-0.3693402402327011,0.21320061756729372
2010-08-31,1.3379431055586681,1.693787612364845,0.8783584712657782,-0.8771947228766668,-1.2040411723890698,0.3454513785705129,0.9186987622996284,-2.108611186057075,2.209435176173068,1.3322762706873679,1.6340695741866018,1.1243469534236574,0.5803470858364671,0.3332316130952467,0.058755112952618545
2010-09-30,0.21262703345923947,1.1315951338474985,0.5993575486211348,-0.6286958885971342,-1.3090998201574335,-0.6972745930299701,-0.40649409478798876,-1.9087009257223218,1.824495576177622,1.1558543988881989,1.2932572318283986,0.8468399984707641,0.3470512595236836,-0.9602209668159858,0.1928913068655526
2010-10-31,1.1604128158665652,1.5707531383007358,1.7463920994523539,-0.602324547977078,-0.9312150565372029,0.06322045472480106,0.06032359814088759,-1.9118373015813042,1.9624348765134885,1.2247437733271633,1.7976138340181407,2.1001595541144797,0.8202340843680793,0.37559782939049274,0.007811409602381066
2010-11-30,-0.4212534870776718,0.5708933466692017,1.3436427910575355,-0.33640852457179815,-1.5578883268936294,-0.6140582591749502,-0.5975005419976172,-1.5640931863183196,1.4689793178371648,1.024153235362837,0.8537945707629975,2.1836141908217552,0.6021848555527606,-1.005996547537127,0.06363753900616533
2010-12-31,-0.007641913011508744,0.5817988924117257,0.8929027908540093,-0.38499214155486977,-1.4398058092109765,-1.36773029121948,-1.2361933805095109,-1.378508880055991,1.2954862903238837,0.9445200396196187,0.5456846110221957,1.4742724996325127,0.26068330610766094,-2.022354912885324,-0.019110600712042913
2011-01-31,-0.7222398009330603,-0.8736255105524201,1.2514979360605838,-1.3121140356897696,-0.8925277979669338,-1.161141698514145,-1.4879031248834584,-1.0992575787936552,0.9268755063326141,0.7150887969237916,-0.3401048782518448,1.4759788329550445,0.44631706955803546,-1.8838039272279246,-0.16310279535496627
2011-02-28,-1.9799191929167812,-2.038057204378641,0.30659134220301093,0.12021920943291695,-0.05467964086018415,-1.295123009640897,-1.5996256010214887,-0.6464047737504847,0.2346353892116684,0.19333247041665133,-1.9086899911062452,0.15506885337823914,0.011180543514958199,-1.2763885366588998,0.12317621019990536
2011-03-31,0.5764020532442076,-1.4472399188989435,0.7276998342233982,0.6135391147491415,0.2484077162575928,-1.0834995808815573,-0.14599540933365793,0.3914175893999088,-0.01198840947878577,0.35795327351841216,-1.1484285704327246,0.39899646677990047,0.9926492416853143,-1.236813289507066,0.05687151095460664
2011-04-30,-0.005176028238000411,-0.9252497606879415,0.6831062691229453,0.6812270828906364,-0.6949671324015589,-1.073472559669254,-0.4002437901173442,0.45587060989549494,0.028328358866181985,0.36282814881714853,-0.7658026666675838,0.817082076740085,0.8317895535202828,-1.1119409382979464,-0.025248322524094393
2011-05-31,-0.6718222616839491,-0.07403717674930979,0.8436064490123002,-0.8927534233131269,-0.6599886112548795,-0.8263770036461986,0.5125239577670873,0.8206202440168893,-0.24614166699741927,-0.05188088818736357,-0.9806575002063082,0.9315846658398143,1.1408830548228606,-0.9140421524002567,-0.01089852900028581
2011-06-30,-0.4886273691574962,-0.8512261178850505,-0.14121294905303558,-1.4323082551293118,-0.769972006555625,-0.7066740309373002,0.2541802436517588,1.0356899806618494,-0.4487999042954501,-0.37467061131058377,-0.9586169190362963,0.09567837909784793,0.05867649792223645,-0.5483323223866167,0.14394342198008772
2011-07-31,0.9601406736693981,-0.21895919212957146,0.17943263892655276,-0.30487627378512594,-0.019562565473426694,1.0529338795835996,1.9960305091207782,0.33638870323385256,0.05994837267344988,0.12198613525600008,0.1633732026825933,0.015887226373056756,0.03339252643026869,1.0330068267017687,-0.03188998448996306
2011-08-31,-0.7606092830576306,-0.21674389125093244,-1.312907309033939,-0.17203982720559008,-1.4296461121678252,-0.5964508453566697,-0.0832487642786936,0.675225974924193,-0.33916509068711287,-0.5692603853999985,-0.4722595863683068,-0.576431126694905,-1.332926270759976,-0.3094004678395266,0.050212580005627894
2011-09-30,0.09175510687496834,0.18961467084365993,-1.588343592984821,-0.34137952196392474,-1.7264711322538606,-0.35189493835183755,0.22483063298177344,0.4108009698250952,-0.25262676704143416,-0.589537754469311,-0.24601780989612232,-0.4674041736271486,-1.6628651520450175,-0.18993026242254987,-0.0705126934992885
2011-10-31,-1.0510358653710237,-1.2235905380378467,-2.8261785198012417,-1.0253310177930728,-1.188448659074668,-0.5901233744283939,-2.083433446343904,0.9432632272437993,-0.8973399335369773,-1.4335065973335375,-0.8992005584307935,-2.422668675334967,-2.705100305373742,-0.06934564038867329,-0.13452063922909405
2011-11-30,-1.8244270757766816,-1.8196029876271176,-2.8723012874380216,-0.12053822776592638,-0.26099798722902007,-0.45807424898999355,-0.5841854909354103,1.9596794565754276,-2.034167259109432,-3.071269004812466,-1.8994970494266734,-2.8756813999709996,-2.7536486416161963,0.05573066102070573,-0.23791486863452224
2011-12-31,-2.640655768101496,-3.4621688517699942,-3.1158631042848826,-0.3141543569342059,1.713031503198098,-0.5245343107195812,-1.2781489194484683,3.4237171701010674,-3.397014473359937,-4.826255138980714,-2.979126839871982,-2.9048918891925877,-3.4442775545417303,0.22093133236263326,0.26425121931162554
2012-01-31,2.212797191037057,-1.0075533441433528,-1.9503295825724472,5.289629337098441,3.4744913289938837,-0.26792108228165196,0.11025972998001983,1.027115158575704,-1.458728116403149,-1.7170151745598203,-0.7574047309004117,-1.9373646646277949,-1.8583072090855621,0.1544326998600952,0.03314910260907663
2012-02-29,0.011094805406163729,-0.10218245916576839,-1.2454245523190475,3.2753447088982055,3.0505119977633464,-0.2945282443278691,-0.135777846849225,0.7780966822450307,-1.2424624752882694,-1.4587927622405998,-0.4030532426782218,-1.464634289090343,-1.1354584087358601,0.15662272826400314,0.059014171437055174
2012-03-31,0.2370634786561274,1.391648543617696,-1.307652824481227,0.44587756323934474,2.6243394710966657,-0.23911129155113323,0.09256514615288261,0.5431373257834587,-1.7003714899480415,-1.0299601011861224,0.14689614401341938,-1.4359971931940807,-1.2360443784975519,0.3818812468679375,0.020879737783710633
2012-04-30,-0.10282913220845705,0.08428280554329298,-1.283305699003296,-1.490599726440006,2.1971156719557996,0.32571150917818376,0.7266307986843172,0.5041863809267288,-1.530781152205393,-0.9006004398043777,0.28223192548083864,-1.3614277540294795,-1.2511371866171463,0.43144898513976426,0.01267444089672786
2012-05-31,-0.1601223397597551,-0.014943026170383653,-1.0871556983405326,-1.3725705193096396,1.5184580780950105,-0.0896039465852083,0.18164768061554284,0.5200504143480698,-1.458964155712422,-0.7402048624737884,0.16203880305538,-1.1846612670271999,-1.0631638889429844,0.3227169352548305,0.11638267133287374
2012-06-30,0.6948690057988417,0.24607763990265788,-0.7357241685361537,-0.7469636167283856,-0.47385358396857835,0.3125458033837411,1.3880871274884534,-0.0487269897670581,-0.5389176029787834,0.4708909782584597,0.41687891647081876,-0.7379792156539499,-0.7275903104818517,0.29036375273436,0.19457797763093052
2012-07-31,1.396632086251354,1.0972732639731924,-0.5564172797357668,-0.1311409897707331,-1.1990999906170718,4.3645752687111194,0.9415410669149997,-0.8653062047143721,1.2798968903864705,2.513348336763785,1.374955087833755,-0.32062630297573314,-0.6540162303641834,1.5412638896401887,0.08928515274264906
2012-08-31,0.4249782466389186,1.4081414993131736,-0.16484307978777968,-0.7376429948976221,-1.264596017655234,3.1734035920717645,2.088823807286166,-1.0765102426192952,1.6124048238036781,2.3145112813280107,1.3092702390845188,0.26125356527047705,-0.3835817996249943,2.0152709474662576,0.12904802851866334
2012-09-30,0.8360807747624658,1.4976312217193344,0.11772420131103259,-0.745261031566616,-1.1532757601659118,0.8085595495176107,0.5224633936867671,-1.3732614925813493,1.940783732951663,2.2326210638278217,1.5891647277578662,0.5995828559264873,-0.2723686157841649,0.7001733235109746,0.1651120037420249
2012-10-31,1.109630209483703,1.314708404942188,1.024521413294242,-0.968477468329618,-1.2477056224762966,2.9186876341149732,0.618558829175907,-1.6593560456498142,2.0410264352383742,2.015754705434515,1.9136859027571635,2.0974476538287186,0.11784744849988334,4.069126564850689,0.06595261517476929
2012-11-30,0.270695374259882,1.2521721275756583,2.0964713324582562,-0.7185970474527674,-1.5850581074138679,0.015097857853741676,-0.6972559087845167,-1.6220756760197947,1.6063680853871867,1.459538413623705,1.4122813704785135,4.86408859858955,0.5941708003641532,-0.20436614551626406,-0.0037753702228778565
2012-12-31,-0.3575581968653027,0.5702771097052746,3.363881829518733,-0.11885282799103954,-0.866962581398187,0.16116683126593556,0.16782469926420077,-1.4557400821867121,1.0894002728544296,0.9020625138031645,0.5537249928985922,3.232004119282701,1.3731316907353892,0.058272629837374315,-0.15669528575098832
2013-01-31,-1.6623710612529836,-0.9681036271544111,0.8212097818860452,0.3576522963344289,0.24934888271718095,0.49956691515741714,-0.5688752225351489,-1.039536851956832,0.22322002595767143,0.06496818523705844,-0.8193564305067471,0.19732291379058187,0.2994941893410975,0.5576353866663096,-0.12251215970982043
2013-02-28,-1.249473403541448,-1.8125549746956977,0.3140696741424899,-0.23796297104324213,0.6330748959717318,-0.6957828367377532,-0.4409207624729367,-0.6914549988894434,-0.2995259193421838,-0.4971171398714207,-1.5497393845789713,-0.18486104552872246,0.06780039280649662,-0.8395318704668765,-0.06671831872681595
2013-03-31,-0.8197649160493716,-1.9853800546637101,-0.055620072610379795,-0.7866800023670734,0.34643493382721857,-0.8835718099556521,-1.001526450162138,0.38332024132053066,-1.008939387931642,-0.8207771553804027,-1.7529110396258267,-0.3235948620682496,0.1084614994442396,-0.7746426542271682,0.2025521064680529
2013-04-30,1.520497387336133,-0.2883428188714475,0.5361419779729227,1.3927737179979849,0.6439924309623737,-0.5531683250953534,-0.7458059806533643,-0.21853142603618247,-0.3402826303704799,-0.15958172426467362,-0.44941150090931564,-0.07790507010043919,0.5229431178029769,-0.8330259045101077,-0.051365099938150506
2013-05-31,-0.6456716698540835,0.012235585346231847,0.3410436506585474,0.9842553922783259,0.4675545460548938,-0.7020269369797523,0.2352501088883066,0.01680366408964781,-0.547177283039426,-0.4436748770250641,-0.5289998413580913,-0.13395082750033865,0.4612433910451396,-0.921990314776203,-0.14951783572005828
2013-06-30,-1.4224606816616447,-0.3251155214436912,-0.38234432874377483,1.3990929266377299,0.6101810719164443,-0.8551704086886714,0.1892493360619987,0.5981965634702915,-1.0310528411321513,-1.0387558623171886,-1.0169172385593839,-0.509034594952783,-0.21311306940742672,-0.585965792266029,0.03248850131065965
2013-07-31,0.08309301943886829,-1.0391033811516321,-0.7217297004949675,-0.1256580050275013,0.42313660132819203,-0.5812005298584564,-0.08979230747018088,0.5044689539102191,-0.8946847795959696,-0.9266415071888031,-0.6544049526085971,-0.6513341642775847,-0.7254215349304083,-0.2837740450184861,-0.04862873063933731
2013-08-31,-0.5181773420654934,-0.9582374803114605,-0.935818244604311,-0.12256150217423628,0.21484058296058775,-0.7753210371270741,-0.9517329443587351,0.6886958961585818,-0.9905785302651571,-1.0941275657331242,-0.7994776455194716,-0.7475549738397372,-1.0839209033950499,-0.07722451148773894,0.09961522950369604
2013-09-30,0.6545076422764474,0.11463083776252456,-0.934451620048743,-0.38168346116031115,0.2818869349941381,-0.6219797583874944,-0.4332898293301274,0.32599077541918653,-0.6500089438802591,-0.7381415352426496,-0.2852772268406982,-0.7350895803840745,-1.075353802071495,-0.06355241545744365,0.14552196681419508
2013-10-31,0.9918070779068864,0.5887697789908857,-0.9136415751654385,0.04855365368579855,-0.18149064864865816,-0.5287107763833411,-0.17190045462262302,-0.10346900372921343,-0.16872466753168597,-0.28723103957252794,0.5930149029755016,-0.7165062361463442,-1.0234185643616183,-0.06082641407131174,0.0892748081015257
