AAVAS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2022-09-30,-0.3799074050904221,0.29932490951762875,-1.033751381777834,0.9796544367458803,0.6206269383224693,-0.5902704506098798,-0.1366608299344674,1.7551352751298295,-1.6872358802912726,-1.7151739380450561,-0.4749772177031394,-0.9718383184873421,-1.0384303947826872,0.23581282589494176,-0.10473123111374295
2022-10-31,-1.3460426534506054,-1.481463922710229,-1.35007546404252,-1.0190924610504735,0.6461449018379997,0.16883002088494464,-0.11120995274848897,2.605490628868144,-2.205833302183046,-2.7481015185759996,-1.1070658652636296,-1.2490461128642445,-1.5389238248127224,0.059896550799043165,-0.05343860749421382
2022-11-30,-0.7135791250089278,-1.3998587479619466,-1.3942937394091557,-1.1286144813118726,0.8454318218758404,0.8912160974067167,0.5881908186327566,2.5044280829969425,-2.1692793419166585,-3.0434191454142843,-1.245450657347297,-1.2814743835185454,-1.6457286258432724,-0.34021057212266836,-0.03612479198200404
2022-12-31,-0.46473450853439213,-1.4073004755467993,-1.292648176217604,-1.3597814271675213,0.5307339826555206,1.0040830983665776,0.6455047996410699,2.15080319488998,-1.9438066315734943,-2.912135409401577,-1.3016945736656649,-1.2293333140906295,-1.5074862035881356,-0.2529175813797173,-0.020027481243652487
2023-01-31,-0.25278983364398794,-0.7881793532335398,-1.4106914881658354,-1.820264676186713,-3.292632673615017,1.6567739169707214,0.47608220069667284,1.7758985759474208,-1.6718133649465776,-2.553199872207376,-1.0105914091222388,-2.685206497207677,-1.691448785318969,-0.7115619037753717,0.010255372176321427
2023-02-28,0.11058153984296536,-0.33961664380789763,-1.3059566333475188,-1.561526245008004,-2.643898783969123,2.2593964384451426,0.376058268108873,1.364183834594685,-1.3526214989932923,-1.9492915679179994,-0.5890106374373103,-1.9148869043774073,-1.4962284131619445,-0.9955200529627931,-0.12646785790380666
2023-03-31,-1.4785443107550873,-0.8621696450882242,-1.2708875317807125,-0.17692646949609048,-1.640613667964496,-0.009940825967286798,-0.244291267867066,2.3757466440927533,-1.7113186225423667,-2.1410040088467497,-1.1097736167705758,-1.496258668708182,-1.8316059836790022,0.16833757759999224,-0.1494125819924744
2023-04-30,-1.6307785237391752,-1.8014701572915628,-1.212176886651555,0.2146156413321922,-1.0067765295962463,2.5631460640687376,0.3703514469719502,2.090867365036564,-1.5630586495967476,-2.16301256417375,-1.9084756015835973,-1.2529133504052126,-1.9683920421969412,-1.4824623930550176,0.007648014873496656
2023-05-31,0.33171561791223764,-1.7038957883172647,-1.0757072271761017,0.2512423137625933,-0.6330958855943326,2.5943705714717824,0.7146877879128152,1.4189110361829018,-1.2235648118051836,-1.6134148514933078,-1.2401319711306003,-1.0188990771433777,-1.6649978319907217,-1.5453440677150962,0.09486459120532131
2023-06-30,1.3590929023052774,0.08382706619786782,-0.7495332015655829,1.298359156778095,0.4879943828845072,2.4843093731799564,2.1255505535604327,0.8004634680323987,-0.8762220622566682,-1.0378409351588824,0.03769546006938047,-0.5196975420102251,-0.9089140650233509,-1.0034151764863721,0.007680504417217172
2023-07-31,0.3938717508902356,1.3277544391586555,-0.932885134429259,-0.7160754586657233,0.5777666085308404,-0.060356281271869774,0.0484170505931519,0.5840402822793214,-0.6957381071217102,-0.8391209607390948,0.5568079046739165,-0.6476835699690108,-1.284984906120042,0.04902667071994546,0.05257088700933803
2023-08-31,0.9211277860257117,1.6608094120652372,-0.7114047009595268,-0.8387284774055616,0.917952364397845,-0.22485278847407061,-0.5051819260397544,0.2775442691193931,-0.46700500021269115,-0.5341616413655297,1.5087528980519818,-0.44252384466643274,-0.8558344676606523,0.14225171970710823,0.06343140888245698
2023-09-30,0.9921491005899272,1.331194369748945,-0.5097016813761611,-1.1782199524416521,0.30699668267369284,-0.315029810925917,-1.4969056736441986,-0.02130083381267124,-0.23796169997997868,-0.22290320056411775,2.0314360362376997,-0.33543115593268136,-0.49857603233445885,0.7240896666564747,-0.2114545312400763
2023-10-31,-2.4292852930503863,-0.29904176573893837,-0.6475807084029706,2.4471463291951157,1.5173127023403432,-0.5799749597753534,-0.37376780813149096,0.4996714543965585,-0.4589436040989018,-0.7816722103905154,-0.48031870350912925,-0.29869919618209245,-1.0399521865580235,0.9154428488490765,0.022337095030844332
2023-11-30,0.5899447441155835,-0.46422702623617335,-0.4416557278054457,1.914480039365705,1.4234325710461486,-0.996904164437939,-0.7466819352392315,0.24980006825709997,-0.29020758578856815,-0.5557105604782323,-0.23097704280118367,-0.11858640089810486,-0.6640772570730227,1.127327836624345,0.062371946160965606
2023-12-31,1.0406217785236813,-0.4093741913001046,-0.09137351149656335,1.6934109263390347,1.1136768568596074,0.27117327323657875,0.4825104666805842,-0.14072574732175844,-0.013066135822536627,-0.18823960995629366,0.5439142844754351,0.11289641839647009,-0.08931926979120146,0.18442457596153333,-0.037028957887977984
2024-01-31,-0.1672752008778857,0.9676349226513608,-0.03999712767757859,-0.6561154689352406,1.06618777315787,-0.21891774538799672,0.38540068964837065,-0.14788080522717367,0.016094336694511272,-0.22052277844319473,0.21094831538721528,0.1980012954818659,-0.12900949402174547,0.409156193969334,-0.014771115756520061
2024-02-29,0.15345625151185585,0.6727409616661245,0.017801674023289228,-0.5712946181353953,0.7950690723067428,-0.8775367931555125,0.3692708785522205,-0.2749620710842468,0.10199951899026836,-0.16303911966523565,0.3387056413517993,0.2915887674465143,-0.20025732959242099,0.7966868715182228,-0.10060632965584275
2024-03-31,-0.8673188606636365,-0.5688524199677046,0.32155778860914813,-0.7047033951507597,0.5205503234623882,1.8492942846980536,1.094309485436886,0.8954445096421589,-0.6665025938487358,-0.5567593202659264,-0.2621343972404829,0.4433068021498381,-0.3430575044941708,-0.8266112780851854,0.21062297611505681
2024-04-30,2.8003983392775686,1.3456261081924872,3.4817580583391767,1.8927051046842174,0.8876250608711093,0.823761351457502,1.1197352266751666,-0.9237742816651848,0.7599400108793763,0.9538079252651803,2.15268144030125,1.7592197227304087,3.310870470823698,1.3040045668419022,-0.016952189623357646
2024-05-31,-0.027804079627737868,1.2178930723623886,2.749315502522831,1.6907481816759922,0.8797176791740559,-1.0417866937514726,-0.032075237012558926,-0.9885877979272941,0.9138409574361004,0.9936047766695464,1.441184295180426,1.5792135478476874,2.610270597396021,0.2710352653099497,0.14885828581276359
2024-06-30,1.6969150805447377,2.9996243645561993,2.847335914101474,0.6633665905187538,1.3552081131266636,-0.43865640485018426,-1.7228770330838108,-2.166490942464638,2.2630763920911128,2.2750335654001224,2.8244309908098404,1.635868236929638,2.5713370583978707,0.5819711595816491,-0.10065876268499599
2024-07-31,-0.9756791193234653,0.4197186283218587,1.6401233456500905,0.7922943414698104,1.6553331172606522,-0.9327246030228775,-1.9698223371641586,-1.3220615532064757,1.344994716661716,1.4359348879293712,0.9404132128189039,1.137455899538538,1.5561402708051522,0.4298910621861778,0.026559092593506497
2024-08-31,0.43732071543375056,0.7141958774850824,1.3897818350209457,0.7645594782002878,1.4828634502623665,-0.3347981395028861,0.516211996706469,-1.6169915258462093,1.7483736543865962,1.8601420950330345,0.8911669939696064,1.0390132013203257,1.3054946932013451,0.5781298845629952,0.054123804542899244
2024-09-30,0.6959620513177978,0.06546694230376295,1.2743631299020723,-0.06934590567549814,0.7375995801775562,-0.6705832650258523,-0.33499377867672575,-2.0412911687731605,2.3454866270003216,2.515835414456102,0.8964823104264782,1.0067034697532276,1.189571362701783,0.5307268674358232,-0.08247485174189215
2024-10-31,-0.7725040507975097,0.22520852359709642,1.9512438418727214,-0.2531550792054652,-0.06115148927720611,-1.5416324802652224,-0.9724343886881944,-1.2877738574806792,1.3730641337405367,1.555819287240862,-0.04716387415023353,1.4744682104708322,1.9680062128234335,-0.015605737149226716,0.00029888218286940976
2024-11-30,0.0860527314482593,0.001214407906096997,1.6023090085308485,-0.3508420090410535,-0.07095939055480083,-1.7157267574039232,-2.4814417070659562,-1.2697072572492816,1.3791475984064372,1.512857600423823,-0.13969925279554046,1.2731015013753937,1.612891440532588,-0.06839326007957275,0.0038178231119656535
2024-12-31,0.10011029736524348,-0.3952951694448396,1.1379054446131376,-0.7972907520125432,-1.2472340772788808,-1.182428388274295,-1.199817977934393,-1.2923877065461653,1.4389998508585304,1.4741106408946114,0.037796218976707624,1.1169354002465388,1.1287779237277293,0.32197336099431495,0.019603557901157403
2025-01-31,0.2508097913842769,0.2980334289046158,1.343168024364703,-1.6405292729379886,-1.7333013839183167,-0.7901150379209544,0.4017472342747683,-1.5092803819654246,1.7707842215791845,1.5857520717157714,0.16028157433794019,1.5636923269794987,1.3390308354196403,0.3196755172028792,-0.016037538253451993
2025-02-28,-0.14648616990901953,0.1404714556528003,1.225885658762911,-1.459605309968855,-1.8802123109197553,-0.8999914665558539,0.8661353321078343,-1.3422154844629328,1.535915473038328,1.3396600787953983,-0.021942250373365037,1.5832650100992363,1.229603016569745,0.17793847341016697,0.21222119588588223
2025-03-31,2.296057324656802,1.650818419724149,3.0904483055016954,0.7573940812199543,0.25943030591750116,1.1644918197267267,1.8150936737766104,-2.029451027984322,3.0829131485484167,2.943199759855126,2.202640295170822,2.3479868968518027,2.9452780052279635,3.655545200299337,-0.07013141365883607
2025-04-30,-0.8098025745158488,0.8570291704927763,0.9788735764444021,1.268862649642025,0.08201648804444318,-0.28015849941117477,0.15624783627145614,-0.8466660485893076,1.0017743542328523,1.7645452294578572,0.8079810437667814,0.8472606452807602,1.0090079761685682,0.2826954210895867,-0.05257000968950335
2025-05-31,-0.6971060343966993,0.5209954065378408,0.7305824677718743,1.3428858409512507,0.24692281193294827,-0.9548471901462701,-0.3240681818200409,0.11186923078863018,-0.2441219378181176,1.1435253321196335,-0.07069405540427912,0.6051484945796806,0.7924066089437448,-0.17677382482708423,0.12674783080406654
2025-06-30,1.1938725305060158,-0.2783970300066217,0.5566122084699798,0.2802879258416049,0.6151826320646495,-0.5229379457376603,-1.5415147002969845,-2.2006466307293233,2.88667547436022,1.877796415830496,1.0486174443382301,0.40376872848661255,0.535835563449367,-0.0809030891209689,-0.19348035949065082
2025-07-31,-2.1072991563682164,-1.3748331397094897,0.058554800633612784,1.300468102233813,2.220568042259027,-0.36395204492163385,-0.348133170029109,1.427516181277999,-1.5685206406149075,0.1931322626269718,-1.510706586865031,-0.04689229228284535,0.08332955147293629,-0.011218726556923929,-0.12603725874103947
2025-08-31,-1.2242914933069833,-1.8782472277993407,-0.695934289449214,1.3507408695626042,2.3262572660483425,0.5827312468841611,1.120050991154236,3.0035538687612258,-3.0000613470564006,-0.8255027509574353,-2.5661317501938483,-0.5401741402420938,-0.8624963364756644,-0.1973377020245083,0.07212788990483782
2025-09-30,0.6870603036673693,-2.1268280172991725,-0.6788007126083083,0.6531229705392806,0.6662737831376391,0.08956713556726648,0.3537409281214451,1.2066306024512734,-1.4406465019514763,-0.2534784216888128,-1.1177824107377157,-0.6434087983052722,-0.7596034357246683,0.0003437998499274986,0.009805492857848307
2025-10-31,0.11329090510666927,-0.3264415402583968,-0.28701451390202903,-0.1364951471392966,0.6312853138651588,-1.038723786533245,-1.0150110071363478,0.8303377650923373,-1.0215826344663992,-0.2568701927221241,-0.6501064122098442,-0.3590204464901836,-0.2644670278341506,0.06149824299494897,-0.06478097476950201
2025-11-30,-0.7131995364307063,0.12339149515689792,-0.707156767208617,-0.7551371159507115,0.6329487605160584,-0.04207150306733702,-0.38678121019172346,1.4229402551671613,-1.5048086352528771,-0.9465404451139734,-1.047389197704662,-0.6949734835928886,-0.7786805162148486,0.05657676193573233,-0.05482189760386741
2025-12-31,-0.5718561827542754,-0.9141839735300771,-1.0820453800029348,-1.2614641048885642,-0.4197481970091503,0.25620636024214083,0.19973314808687884,1.6398754622124745,-1.6162349449749276,-1.4652506321749137,-0.9416381645289229,-1.1484843325619982,-1.2779753698973373,-0.04062096900660857,-0.0018459650406501776
2026-01-31,0.000520888918106829,-1.016695559664486,-1.2115059840359237,-1.2905950368321344,-1.3636308798769987,0.4897517157861419,1.612243648838878,1.2143231365865863,-1.2116384356932304,-1.4354494217391855,-0.6299786408973584,-1.5696846731682266,-1.4129785848392034,-0.17741886469040932,-0.12810091505730387
2026-02-28,-1.2684984216092101,-1.4331196201002148,-1.7600933802912408,-0.673371446749812,-1.2350050612238026,0.02030165753367366,0.16649154283729922,1.8790559922326235,-1.6638719499947128,-2.324055804379572,-1.6166193125856,-2.2113332458009998,-2.320660754528822,0.09216476300722193,-0.046734872626165484
