LTM IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2020-08-31,0.05876111030442798,1.9060768542620543,0.5413264858042506,0.08722395128796002,2.03961698460107,0.6041377109581921,0.41748886844148414,-2.051316563968813,1.2011932913736072,1.8463589340829636,2.528876495395172,-0.017561411132558113,0.4096928381893424,0.045906806264729004,0.034070349843300145
2020-09-30,0.19337654306143984,1.3993234628751117,1.146945604132993,0.2307224958735117,-0.8387454646589079,2.4634778169813245,1.8547751275720932,-1.6953447205296017,1.2903036768916907,1.525581735141597,1.5509959277208243,1.6109522473960953,0.947060887244015,1.6417632848957193,0.13750904262259958
2020-10-31,1.160787109745258,0.8970597735668961,1.5236371585109194,-0.4913217145951371,-0.7661974224141718,3.095376348104528,1.6668330975054224,-2.107259069495075,2.7574212801207025,1.6610910402632995,1.8576570286909662,2.0104931090762963,1.009621094487497,4.239553389426776,0.09222163925720374
2020-11-30,0.6522271796574632,1.2656461257606901,2.5313886920180844,-0.7054826166663587,-0.7638485285924411,2.0910527089185678,2.509027880358111,-1.9118352271576984,2.7978152048980522,1.451042518732636,1.6302755498720616,3.2036561650150452,1.6318392338386762,3.3157268788825474,0.13403510114023234
2020-12-31,0.9837670826989229,1.7390936222093325,2.8966560803171233,-1.1079019306564464,-0.7067209334659793,0.6127748196643233,0.3425258371508702,-1.5918901344285261,2.4070689195593076,1.3416652600528525,1.785292318179731,3.3159749944498764,1.97875190213383,0.9632325377808282,0.07990186304699909
2021-01-31,0.45385268488238417,1.24622018895498,2.340028503846412,-0.9726486071086083,-1.2116691835169475,0.16230849022479082,-1.0778341133139355,-1.406687374877691,2.096247173198944,1.094754238135718,1.538167428139855,3.937876036205232,1.6125673073289721,0.07386489571156153,-0.09633621117882592
2021-02-28,-1.207965859380603,0.12409523847682913,1.6418353748394443,0.5623639114196872,-0.2652043656582586,-0.9163097925575356,-3.1554675596241633,-0.9234081446501915,1.2111733398650817,0.565747718214704,0.0646724619687382,1.1309363317305463,1.3820579952063954,-1.6717920240622604,0.11888586835123235
2021-03-31,0.7979340901229077,0.0360970943577027,3.7986582218273504,0.43011983222360745,-0.24240964286837083,-0.1605011713812695,-0.6307473160174593,-0.8585108763436635,1.117401723313247,0.6181598461253099,0.4080695509515956,2.809671629076044,3.1037250557523373,-0.42122656090723887,-0.04130462336106804
2021-04-30,-0.694837744908689,-0.652286361684184,2.119268236635142,0.3300664040464801,-0.11900970479977754,-0.47195056289007675,-0.5862012180151975,-0.6099452080985438,0.7731245191403411,0.33621378930939266,-0.32422550956021373,1.549936647068519,1.9571895969445232,-1.1703331524862046,0.013316251999526787
2021-05-31,-0.18464312103593225,-0.05530035982678815,1.4135527110187618,-0.23566787773776848,-0.19093146360885843,0.19444083675356863,1.682124515265271,-0.5039209731616031,0.6857162975066439,0.2143185074852755,-0.4847890606085209,1.0766871150417685,1.292053445042925,0.32105949323641925,0.032172683856288714
