RDCK IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2010-02-28,-0.21524744297152767,-0.14556405951653753,1.9604721469026387,-1.201712528466182,-1.4820175708588128,-1.8920002757077647,-1.381215764593828,-0.8173778552140666,1.904625121562676,1.5562859041849264,-0.03469352229206807,2.906563926641644,1.0809184231571434,-2.956167615465965,0.1293058776083161
2010-03-31,0.9920931355803572,0.47569051173180343,1.7435147664310036,-0.4010418272225269,-1.3862279979760082,0.9310109439522546,0.9444730318047956,-0.13635173233535147,-0.4520451007353137,2.2615413208559887,0.5448393308582404,2.409264299105322,2.5538024331756044,1.3773674244031695,0.012017977559428527
2010-04-30,0.04169287261195533,0.4450418884446303,1.6389925361726705,-0.352479918609384,-1.3695727159683895,-1.2439641827629717,-0.590916930025399,-0.10600734581498632,-0.3611689916779492,1.8211782331372595,0.4170839037045979,2.30479126382474,2.2379079852171935,-1.8093028339770931,-0.057906738647821206
2010-05-31,-0.48946322275291165,0.2894355919834743,0.5777130700815334,-0.2002251500183059,-1.199155021834641,-1.2144071608112483,0.620233587969016,-0.026597605074439597,-0.4802216326052851,1.40632393909728,0.006299552514369781,0.7002499979249441,1.102936291635643,-0.7761580403146959,-0.03574777976525988
2010-06-30,-0.3161131516341398,-0.4214092929911228,0.6943530376486988,-1.1967363235978647,-1.1479752571713109,-1.1108688465670669,-1.46483652531327,0.043922728983530314,-0.4965155571399624,1.130707800080141,-0.2539756989097986,0.8656718777406467,1.2265202468045548,-0.8140201076855862,0.07183830451777067
2010-07-31,0.4825219125616293,-0.18372502585928144,0.5306387098362811,-0.6234367367589873,-0.9444735824468817,-0.27758019283650104,0.4999883885489502,0.053196832212211394,-0.20259702095327176,1.0689351563677068,0.05032813720125717,0.5989845660151633,0.968291588954605,-0.12198895639987117,0.22825061407421188
2010-08-31,1.7056582973720456,1.026049585947668,0.5996607629662445,0.38338119158646095,-0.12546040564992886,0.4581789208126537,0.9836954449621708,-0.017726147164081506,0.6632441868510054,1.2383821928927383,1.1375400846992012,0.3519999175471726,0.8437919231141799,0.4507804713563746,0.08384545119085948
2010-09-30,0.39441764238657234,1.5550384290372543,0.4294442468092214,-0.3830923265114581,-0.24889224609209898,1.6010838932653952,1.4655296600904397,0.046333853672071566,0.9681263068495126,1.1428772069797652,1.2928693865629706,0.23687353122622312,0.644565734377217,1.158574474642784,0.030378489323655125
2010-10-31,-0.10471484797972691,1.3062327764019506,0.5248109080363977,-0.15833440051891162,-0.3027066808084796,-0.6548448769382985,-0.44774205096529773,0.17940948020996508,1.00897409215795,0.989605669080169,1.017650683568792,0.30811017887078035,0.6735016615471959,-0.40637109963546664,-0.10207236553512969
2010-11-30,-1.2148561511960174,-0.611055257857707,0.05591752406021923,-0.29613966159532146,-0.09818295092139667,-0.6701994802206067,-1.0101142029810348,0.4939189991932482,0.3581727818375428,0.6673897148677913,-0.31790846911026593,-0.15707841325819621,0.3701592207568544,-0.26517133355087985,-0.025405161220981222
2010-12-31,-0.5730513687860973,-1.3919618633539703,0.022808974509852843,-0.8048495372332912,-0.1832468708609913,-1.1255324674574498,-2.050284210001272,0.7839813348426644,0.18100041788236687,0.4701270409818127,-1.077673332394888,-0.22657771384789555,0.34394411125930785,-0.4820287596822534,-0.15722613694140905
2011-01-31,-1.659855201813533,-2.376184566858391,-0.460285378098694,-0.7426913977850009,0.48927287157514987,-0.48042196605559584,-0.07111233144114881,1.2725904501237069,-0.5584683281159322,0.022142341068778187,-2.3381411345541947,-0.6606821165926856,-0.06432790721155662,-0.0591258878626999,-0.060531689331818045
2011-02-28,-0.721865309782188,-1.8264199727296664,-0.6108382430280153,-0.6435545738039915,-0.7239928370312476,0.9281805696028022,1.0414745018692189,1.871066974383332,-0.8263517976633215,-0.2440631458994327,-2.1960751730700756,-0.669148848520192,-0.22552391962218188,0.1974081934025499,0.02842317092340057
2011-03-31,-0.04678229078790705,-1.397545872278909,-0.9574457745648154,-0.12531897446413712,-0.9922411730517405,-0.43123065338374506,0.7430911658481962,2.7881286640018663,-1.068766787408353,-0.35912366546716945,-1.575685188015421,-0.958106497724143,-0.7983890426436597,-0.061732009134254515,0.10035761894252436
2011-04-30,0.6542837341361436,-0.10407104028600597,-0.8399989332469839,-0.3049116177122197,-0.46737371276408685,-1.2420282328830705,-0.9317668906506283,1.8649616259270565,-0.6779026104883225,-0.20431880565388513,-0.5135129484607063,-0.8177632664975465,-0.45762533886691914,-0.21824151696291424,-0.08059262737017811
2011-05-31,-1.0520312992371064,-0.24141005954311082,-1.0460350659864726,-0.01707510760628128,-0.47738640585981035,-1.3898819674157439,-2.839592719073666,1.77401297038097,-0.9537735956031425,-0.7965759540992612,-0.8501493233065508,-0.932985340269295,-0.5922221853956052,-0.2165880572210905,-0.03562912771925289
2011-06-30,-0.5609424821165756,-0.5114710831520359,-1.1311244063240287,0.1042787479686251,-0.4139551738785728,-0.5827883698082894,-0.3055677341635054,1.5747953849421872,-0.9796338925525446,-1.1969648744841828,-0.7772187468378166,-0.9692916819473179,-0.6143447979292499,-0.12240031949820579,0.03374553326519259
2011-07-31,0.12969777572733784,-0.8182902781492215,-1.3456530339649415,-0.709660143376228,-1.0206033665091956,-0.8167112949465,0.011107379539934136,1.2276639333678114,-0.7352752676387577,-1.2996208763021435,-0.47071504540942777,-1.0726120050765016,-0.8691671315500638,-0.1218153179941908,-0.019033692233302587
2011-08-31,-0.4053915161549648,-0.4216612842472329,-1.9805283117387424,-1.4304570132830676,-1.2326449294629176,-0.6718669853915156,0.7782387919970283,1.0937543881066139,-0.6721646204905848,-1.70426611605618,-0.5895767904479146,-1.828781705601269,-2.022963764147416,0.1449703669259314,-0.04439935670485847
2011-09-30,-0.6370043092251381,-0.42546835056901966,-2.027653565777436,-1.2707482391123517,-1.0967059778292847,0.21502510789291537,0.28647633633238856,1.0607721556876626,-0.6901144704472748,-2.125644431791883,-0.8059816380048122,-1.9584732208054025,-2.3575521621893887,-0.050788165920714924,0.0
2011-10-31,-0.032874687883094875,-0.5573346840538297,-1.8573045453938255,-1.9912240352633805,-2.13076499296758,-0.4806216477902079,0.13247581568722025,0.9004031093840916,-0.5378482731140228,-2.0192707390645617,-0.5506281216376346,-2.366676534616072,-2.1510150160009167,0.5092793446926492,-0.041424827855099246
2011-11-30,-0.5558995202795642,-0.6338825250684067,-1.5607834435346244,-1.6904135234062243,-2.4247285753357457,0.18863162869676667,0.7655426632267273,0.9167783072435627,-0.5795475490288301,-2.2376292915734823,-0.6953839965773606,-2.184219613371793,-1.7698523094156162,0.27103710127289155,-0.06800628007996021
2011-12-31,-0.8338405922769815,-0.724383933912301,-1.5475658034407198,-1.194391598908495,-1.8429066053158831,0.7448434298157595,0.2410568660988266,1.0918828562321072,-0.7543004766156477,-2.6260572697553735,-1.023129520262631,-1.824900269028991,-1.8032357386927609,0.07205703093280166,0.0004481290686690232
2012-01-31,0.021343789281509127,-0.6892203853397716,-1.1072016138993335,-1.1283195278502158,-1.9914103200959776,1.2720885593826998,1.2999227428706273,1.0003732868388089,-0.7215940483989743,-2.397045749993816,-0.7040100993312038,-1.3661977075663112,-1.1498545758878296,-0.06211771159515587,0.05449157943492954
2012-02-29,0.6809799337570039,-0.06217625571755954,-0.7722223526198623,-0.19263016950728065,-1.1670772069264743,3.4843380366084653,1.5119277704256149,0.6538859334314939,-0.43133047665512986,-1.9165651076976498,-0.04225607684211953,-0.5770530238087935,-0.67348800314811,-0.18474678879371664,0.11565944173876994
2012-03-31,1.3749571865190315,1.0528542223474364,-0.49103208724478214,-0.3905593321167389,-0.3239880695968006,0.956181500692644,0.3697595914215945,-1.3527119517538848,0.8177535035317539,-0.7937325980721843,0.9435689253152727,-0.23448790172896125,-0.34189871833617047,0.11965760315901154,-0.027976532393156842
2012-04-30,-0.3576981610716015,0.8501967679734269,-0.7792580417558216,0.15094026065808594,-0.2612488002843045,-0.8754976402951018,-1.9301944547953689,-1.184115297039443,0.4680582926022437,-0.9610043862210459,0.602290284879749,-0.4638800390102139,-0.6623540996477442,0.5265948073479023,-0.027183080061754992
2012-05-31,-0.3269390105846718,0.3472610690794638,-0.5858229346825983,0.5382708526513565,-0.3311870024334135,-0.9254344089325334,-2.683839985336772,-1.0276267860120467,0.1427192028063963,-1.1365657591144989,0.27382064440471104,-0.258739041558695,-0.44146175866474036,0.31781440776548864,-0.05838073546268163
2012-06-30,-0.7289444774141676,-0.6968641678858566,-0.6002382508757208,-1.7549363989720503,-0.4041039609201626,-0.3031239892121548,-0.7515084964188525,-0.6494177667478007,-0.5199237731053327,-1.564906735253723,-0.3388720470605756,-0.27917265219099874,-0.4874009171916132,0.1491618840554737,-0.09171799421945938
2012-07-31,-1.1192300487221838,-1.0683531629183816,-0.9325973894029089,-1.1655442532630162,0.030634853507947184,1.8846244533128012,2.3095568363766286,-0.04522826841820187,-1.3383359002555815,-2.0697104109387325,-1.0540849240795653,-0.49327279605687463,-1.0004363720208191,-1.4815033101765334,-0.001393081256173214
2012-08-31,0.06593601396219942,-0.8545432300516369,-0.8073518382411072,-0.6341860549964067,-0.17141453960297573,1.2844661099223336,2.1246710192470264,-0.17994062027124372,-1.0508675366843414,-1.7200110673637043,-0.8787790143142681,-0.427124699123629,-0.8566308874273951,-0.9730716704987735,0.0964923128475018
2012-09-30,1.7199246181356043,0.16375681730768052,-0.23990552307652616,1.2584737879425316,-0.3703453930300496,-0.7279313661724983,-0.18923109129028381,-1.2105517681373532,0.21565102266735,-0.7745342956412632,0.22732104209974552,0.0720068358625613,-0.07699219405210092,0.22701275769942109,0.00923988094134546
2012-10-31,0.3775215211254249,1.040413402700285,-0.12381495503406936,-0.2844336247918584,-0.2937066541747076,-0.1631471775114621,-0.7479508161587977,-1.5071299702012049,0.5420244202812969,-0.5773927968643783,0.6438984552478833,0.17727536047244505,0.039693365538032245,0.4242259765276662,0.19911125578359243
2012-11-30,3.2696015303740404,3.0489690695346052,1.4133977880544084,1.4183189759977495,1.332208438331625,0.2778353337779875,-0.3623173746178751,-3.7082469100805517,7.170141106848651,2.169971275180561,3.5499180373097663,1.0727080408725085,1.4153665810034177,0.6026748501612352,0.029036476115193208
2012-12-31,0.43262255829203844,2.0108355646070155,2.2400377466330412,1.7926869882583087,1.054452633359305,-0.8591110459635093,-0.12710631425294272,-3.420923702858188,5.478835564926132,2.6188052667967128,2.6422661760260837,1.5372143959631261,1.9939134988151987,-2.097667168405462,-0.013063324271430515
2013-01-31,-0.1445181129213375,1.6227870643053077,2.1667965415309007,1.9230487731260384,0.4250720347635118,0.7824172141334113,0.6083856997205069,-2.723708450933333,3.358365952521887,2.0262300405513693,1.4617029138252415,1.6864605287600665,1.8816789055043552,1.983403765871684,-0.08511285542847462
2013-02-28,-1.2810472905707853,-0.46800448444491927,1.0481071364107004,-0.17423208655657826,1.4169364427856066,-0.7147135809578026,-0.9822518021832702,-1.8023379415387029,1.5142864807641032,0.8616397642907612,0.0478225659900426,0.8693795599001923,1.0534352501607307,-0.6530775013054889,-0.04735947003885805
2013-03-31,-0.7121379437692126,-1.1187162699051714,0.09179298747380858,-0.9128979522743109,1.4004320093597318,-0.6286267647130341,0.03519059811321063,0.19576753277814263,-0.15741551894287636,0.3339167420975403,-0.6861989953725898,0.35469416345112104,0.18208347789749815,0.3094727426381943,-0.04125511370698701
2013-04-30,-0.5771459496285618,-1.3666370546454314,0.029390286897920385,-1.2702575634423559,1.4235936009369763,-0.7409436912881835,-1.6150667138612635,0.5338338032231726,-0.5485293764890058,-0.04240513710900444,-1.229408452055212,0.3248170179892429,0.10419149659620597,0.3992449377465908,-0.006035021334470138
2013-05-31,-0.0003270753109931445,-0.6707117221493787,0.1760969809583599,-1.213930034212645,-1.3347089833768027,-0.5537288600193735,0.12604018415198306,0.5411864471841423,-0.5075846010296865,-0.04262318047324772,-0.9325324928249449,0.3589217411523539,0.2717245452167639,0.22000443305738174,-0.22992598354996227
2013-06-30,-3.411491873876487,-1.9531915690026511,-0.6674442187260924,2.2664131139882504,0.6477943840744483,-0.6351328160233992,0.11728961275730398,2.2309793122771016,-2.1641449552142613,-2.2912043335793477,-2.3990460677002647,-0.13556384657471066,-1.0105001204146238,0.957949397058143,-0.0596411035975901
2013-07-31,-0.6007987165231524,-1.8648295603269716,-0.4597888982695033,1.9738227225793463,0.4762472792154244,-0.5226455180790508,0.3872419224510745,1.9480417058878154,-1.8429442946366126,-2.0902856492958226,-1.95590196455419,-0.030806794226644108,-0.7759300509790644,0.6646082068783759,0.2634004266159414
