MDA IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2019-11-30,-0.6651341797328265,-0.24158234058618847,-0.8995849593509132,-0.2593690078980557,1.279207320383911,3.0916462193122767,0.38810753663507314,0.8021520818559261,-0.7289998272884022,-1.3309218860230814,-0.2210014990235716,-0.6714778140150506,-1.258898840335678,-1.5412261937631269,0.1000047896350995
2019-12-31,1.4067831487854479,0.5422500345054909,-0.7867767101775635,0.22924152249838606,1.4643943182664663,2.8560887903240135,1.3916497656980342,0.3887964959207439,-0.5701064642688896,-0.9188672468590687,0.6899699876633825,-0.5650696608153576,-0.9618654054663616,-1.5769748901241727,0.026064912987288674
2020-01-31,0.6122159242716061,0.6838670351168776,-0.6386969059981371,0.21029917949208937,-0.15669315029919634,2.6886710613038316,1.8524861949995828,0.16887728033271407,-0.45108016776349635,-0.7210650874425732,1.0366409280471471,-0.631921093545406,-0.6924363774949934,-1.3835848150303311,0.03763244729877883
2020-02-29,0.6896348928991802,1.8173915497298598,-0.5968613061889132,-0.6897058495098689,-0.735362223559921,1.8771746128095006,0.927469235580103,-0.14283847939268104,-0.2764715897838085,-0.46794843942333825,1.5604296207621653,-0.753810959074468,-0.6116466090105628,-1.0566215329605861,-0.6171042620143607
2020-03-31,-6.242652877001884,-3.1529847876420014,-1.2588279888611738,5.066474956170895,4.2662759104726975,0.13421547394872596,-0.367576054517427,1.614714123224974,-0.7465439772704171,-2.1785376799607934,-3.4175083013942356,-0.3846426290588442,-2.449215685401972,0.1594731181723782,0.17521956303262676
2020-04-30,1.4403321419743194,-1.7352520867972567,-0.9182722022516289,4.000037468438913,3.5142739550358773,1.4646880750224032,0.19519660032262148,0.25901474442981054,-0.30544441651994425,-1.1970406716074993,-1.2436549244052948,-0.24519823250308986,-1.3027299759072155,-1.9066643045417617,-0.15974203996371367
2020-05-31,-0.742240438557825,-2.6179550509812706,-1.001065505820839,2.727310402725093,2.8349716838961214,1.0404903966745649,0.06961452884214041,0.9689110568791479,-0.41633176303947705,-1.3486931957119717,-1.7690921640909472,-0.2320480018831038,-1.7745251928019037,-1.3925538078340765,0.22382591230963875
2020-06-30,1.6721257713092539,1.7653468777500336,-0.4303403912265611,0.7137548716946546,2.603631692274738,2.4147706466176153,3.704536007253869,-0.695649143011555,0.26465092693034636,-0.49572281809302404,0.27750251133431786,-0.02676675429563899,-0.4863513603717411,-2.281136731141434,-0.09285752835000582
2020-07-31,-0.34348596915087765,0.4140401497844009,0.15140983149359513,0.6260798736358761,2.1868450886928117,0.867992834360816,1.4091476913326568,-0.2726402911952969,0.21984100855454744,-0.6076981760109775,0.17457672928349502,0.19318907669577526,0.06914774775148431,-0.26384260819874455,0.09626236650484651
2020-08-31,0.7818725005833659,1.5318289914906242,0.08326618957988716,0.1899330338378,1.980106319275171,0.6631790731039595,1.3879526095097396,-1.2087595715639567,0.7786242509010254,-0.1272133291351849,1.6324182792756916,0.43384280393839614,0.016089970442158333,-0.350311466876707,-0.004770026080180523
2020-09-30,0.14800054308259247,0.4267335109670421,0.5521551776575052,-0.4007095808673845,0.027554444855718792,-0.5792360869672204,-2.2993547049971923,-1.3143756674599354,1.0017226310058869,0.01824055812516477,1.1222902798830507,0.6071670065785684,0.29173250364517794,0.601639456253319,-0.07884806635046877
2020-10-31,-0.3123010998500565,0.4487736430347837,-0.055015907794258655,-0.4751032319970763,-0.1311616848453978,-0.821666148034875,-2.2082843483427292,-0.7287060638906867,0.837445973329912,-0.11094770763446249,0.43963211031328325,0.2632211149228445,-0.34735482374334725,0.869623643673993,0.185641980431257
2020-11-30,1.224203574801524,0.7836729597293288,2.2257830469380386,-0.08270641664293438,-0.2592766503403524,0.249324478309164,-0.305411056334541,-2.2137827285214216,1.7570389176930916,0.7272765875085504,1.4639558701297843,1.2319874589055886,1.3702472121404765,0.18706234469898278,0.09648143401669637
2020-12-31,0.6846704635612342,1.1705918006680902,1.9267702370762623,-0.09392880674009008,-0.560879489624297,0.3724084323449521,1.2592448103941887,-2.760668197762706,2.4444467699933456,1.287695753975369,1.8625574116241304,1.0115208493761063,1.352065930203057,0.16153581218207053,-0.005589729478786774
2021-01-31,0.08721696297415968,1.4377017898912048,1.4793756206010804,-0.4348286387810648,-0.7433318391557945,-0.5095084172303085,1.0679515072511496,-2.4868408321691886,2.537763204517088,1.6728255838059136,1.269742872375541,0.6569020801047697,1.1495116165661652,0.4810895633209347,0.14530319993129723
2021-02-28,0.9436752978790259,1.2168292514322823,2.172828065964003,-0.5974279186059911,-0.6559476046904209,-0.21277824518973817,-0.34294695140745335,-3.0835963946592337,4.766754553319824,2.537153701148415,1.8817578461073114,1.282031164738006,1.631388642203714,0.47487963817244117,-0.0260265120181305
2021-03-31,-0.06361556936630434,0.6691029998981172,7.845483687586053,-0.46132042770310233,-0.6195638140008417,-0.8830987929443905,-0.9921365647283177,-3.564864869411695,2.3059677974623694,2.3345580740884393,1.1324030967630094,5.71823803931918,3.868645461793671,-0.13832070853865439,0.0074349784875179905
2021-04-30,0.11319578403085252,0.6820665425767641,2.908155970126174,-0.4992269118247349,-0.8258448227581282,-1.4709605795737881,-1.034903788678386,-2.537398148923062,2.1983452998338864,2.2305255527353016,0.6907675838448919,2.896589392117444,2.3210969576061284,-0.657863267214863,0.2155095480474497
2021-05-31,1.278093798808546,0.9137657592814459,4.714871463010162,-0.15590416197962947,-0.726405247390614,-0.23324624234779726,-0.15999975970633043,-2.212666232672416,3.6431307920962337,2.9143284678546775,1.6513400495416473,4.62550744307196,2.9442886111524347,2.0305108881869995,0.020489290452471415
2021-06-30,0.10037064678672639,1.0232755542457508,2.267869808203858,-0.3396738981474943,-0.7412922694729889,-0.2810388090986652,0.1441122414932552,-1.7431779466959956,2.636310992812525,2.36139507471271,1.195106124077868,2.1927303346616864,1.832633000680471,1.448643551458289,0.07944250358613461
2021-07-31,0.4054015679000242,1.2200437377461506,2.717208941779854,-0.5563832120541286,-0.853642180562188,-0.6948290742370004,0.600948419132458,-1.4706142445396375,2.3413104587020612,2.085461799755832,1.136962536346245,2.9722143075534477,1.9621727516415064,0.897414017015314,-0.14762781178167958
2021-08-31,-0.9861590662785562,-0.3067145867247956,1.3693898603082628,-0.3777265955931012,-0.5049232160901647,-1.7195553957600966,-1.4358838460918475,-1.1143744838728522,1.1688208869376544,1.366414864280567,-0.0937701573178816,1.0423988653343341,1.3483106956075577,-0.9550223044998947,0.05917447347514843
2021-09-30,0.2997653999392923,-0.17728073984498452,1.4632896010733727,-0.2637282658051199,-0.519414577710167,-0.9545637892007768,-0.6885222211001147,-0.9793697748848699,1.2341745253363654,1.331611788190701,0.017231823438733793,1.179414187370541,1.3183846337110865,0.008924490391354368,0.20335036907377946
2021-10-31,1.1169912692913941,0.3021635201610925,2.4112776069293345,0.26226193704269335,-0.317678324551637,-0.3808371763975813,-0.13058333288855828,-0.9502951946629358,1.8059881346880626,1.58537671490238,0.9139781672329682,1.8304082022504453,1.5984276218923588,1.5594137323511787,0.04827010358595001
2021-11-30,0.16889351626094276,1.1154556016756008,1.5594991067660442,-0.6352760276325515,-0.5525473180759012,0.5114500294728944,0.9523133584708803,-0.8072933730922178,1.536812457796316,1.3861488408229994,0.8641661901979065,1.458608296501727,1.13280760309361,3.7804433639035158,0.0313278631418526
2021-12-31,0.03933815626871896,0.9161856855191918,1.2034315241816202,-0.5650193007616259,-0.5363370510536474,-0.4436974704547351,0.02311493385446671,-0.6707315972136098,1.2789152958032994,1.2016445578649195,0.6802841579487471,1.1152287926255107,0.9068388044529339,0.6598431195021244,0.16376370604331722
2022-01-31,0.820121621722468,0.706243443648575,1.6728110380835508,-0.7835465544818465,-0.39361622678243774,2.0794939045422285,0.8005510576411546,-0.6123460744658402,1.4618146206333582,1.2473610632874401,1.3838724234423745,1.449913185123517,0.9723198079159328,7.178968280862408,-0.00403633242246037
2022-02-28,-0.1786372613376024,0.46037117299672703,1.0224949958472422,-0.6099769266074976,-0.9096075452883295,-1.0088747561880975,-0.85253746555339,-0.47587751703273107,1.0616753644418135,1.0069096286091632,0.6588467953326119,1.5712953063614814,0.6811974377391141,-0.5590204092031202,0.04449572344566223
2022-03-31,0.10734444413154688,0.506505558636916,1.1603768251060103,-0.6615313234606205,-0.9086412371749337,-0.2796367218304951,0.05436768460947278,0.05880878506881458,0.5284473332350907,0.8975214195657789,0.4143810671991114,1.7312584256289647,1.3963421361954191,0.21154230149615927,0.18127329640687076
2022-04-30,1.1605674674871402,0.5272745390471569,1.6986373091370115,-0.5007900843783613,-0.9148743640503633,0.8680289588815998,-0.45435293451612935,0.02516649998632309,0.8850510768184522,0.9925716938325664,1.2020356532620087,2.6955485547882785,1.556815784910123,2.364161916876548,-0.16615603191094264
2022-05-31,-1.984371447495016,-0.3797524425942462,0.32595438444989383,0.6827371827552841,-0.19282567242076187,-0.2847418455341009,0.4394292161428233,0.33024977773760666,0.1677781622473681,0.5589322518781108,-0.6597335521690687,0.03029950373973259,0.6455455399927117,-0.03716797231994321,-0.04108002574346452
2022-06-30,-0.847545764139492,-1.654599404622044,0.09662394979811911,1.440279360686243,-0.04877089060323728,-1.0818120370439401,-0.6544671002037785,0.5807363151174771,-0.10560542339290978,0.33502353238782295,-1.6822026519655686,-0.17864430156693345,0.4699284255076264,-0.6398411777054942,0.09801349300727631
2022-07-31,0.5242815581447142,-2.203769813896452,0.08669853020101205,0.39925167360291886,-0.12229797688849195,-1.3829733679362672,-1.6762240449540298,0.5576918593476787,0.09283570862436362,0.38746005704165454,-0.8921910426191115,-0.10949358881912219,0.357034753773287,-0.9017520340048821,0.01673212487827186
2022-08-31,-0.323409307731066,-0.581527078592236,0.5489396722444864,-1.3848379732782732,0.00011396068268740986,-0.9944510739472976,-0.6494055947905715,0.7153373034373789,-0.01014085534166794,0.2614942095421121,-1.0745648452185033,0.27672999896803413,0.7671652640570509,-0.9343210779203014,-0.08660920525688151
2022-09-30,-1.2966682833832688,-0.9020444007573233,-0.0030036418748391174,-0.568140619131906,0.7424288771846351,-1.3743358548466766,-0.5676323684287928,1.0745509686249657,-0.5436604470344871,-0.12338097817067407,-1.9607481284611594,-0.2267748736557421,0.34273202055915586,-0.9988869236913271,-0.062209109264546765
2022-10-31,-0.9963577176921077,-2.239892233712024,-0.853217627802591,-1.7711790548464277,-1.0741317863009412,-1.3831786063070182,-0.8517113979077493,1.495654494688659,-1.0159069932211962,-0.5033850220969842,-1.9865629135433367,-0.720639074733463,-0.518467640723698,-0.5102801551870637,0.0782439149490175
2022-11-30,0.3250444605491557,-1.558700132225089,-0.8929854526904982,-0.5989247327915196,-1.8065241645403194,-0.8396189984114716,-0.5170937669190626,1.514875594046932,-0.8302635837249499,-0.4970982257844109,-1.1446361746233846,-0.5974357238285024,-0.6884188814604227,-0.390947572512131,-0.029148155324467476
2022-12-31,-0.6798543885735535,-1.0169764891663127,-1.1565743089209268,-1.0102932750120757,-1.714240676552121,-0.8225005854684658,-0.05463477528628222,1.7707313924992154,-1.2344698318847094,-0.9689188833707123,-1.3657562013852582,-0.8684653264268378,-0.9949484517374368,-0.3362599082237514,0.04118369883581167
2023-01-31,0.067501556502815,-0.1984241379174632,-1.5962172934296457,-1.4929112080703675,-2.169780704742053,0.2014038676983474,1.932027867315991,1.688574150799024,-1.1086718692272834,-1.0151606932901847,-0.7959280961675891,-1.3230436847786287,-1.5801596303340504,-0.14710466286154195,-0.09982422329953591
2023-02-28,-1.3487828824684605,-1.4607363060562195,-1.9403986625315686,-0.9247926001779341,-1.5069156978731881,-0.11518274254569655,0.6919289696416565,2.428896100462026,-2.0362745737594863,-2.1865635110873116,-1.4109851631478623,-1.755979595344525,-2.105834178968629,-0.15201532467674791,0.10916353937292535
2023-03-31,0.8160402306777306,-0.3334410335300539,-1.7784223961611068,0.11261879676442782,-0.878318203355645,0.02914778244431533,1.0154473941438222,3.5724753351519856,-2.4118673275741433,-1.21764373860993,-0.3497855317021374,-1.561526903409643,-1.8404024121454636,-0.159997159466791,0.2737580190229128
2023-04-30,2.3605033434976037,1.3613919053850478,-1.3571749109046094,2.3869128688739383,1.2657523989313426,1.852585841391092,0.5310269308916336,1.3920305382873661,-0.11292524504688616,1.0834375979279944,1.8844524746052873,-1.2903824752052913,-1.3343335088073667,0.08013308391833471,0.0037046880159200286
2023-05-31,-0.3442299488269965,1.9861976414218872,-0.7871067351891252,0.7406491404016448,1.2384771435346171,0.5357786601691786,0.1210282529322125,1.2122560249629437,-0.20041524461515017,0.7074050820151297,1.1369989985476747,-0.8642492106550097,-0.5359846376733658,0.008728874910377056,-0.005119615736945853
2023-06-30,-0.36316663092590723,1.0613862566530488,-0.6025025018890904,1.3043478714405428,1.0302716810617858,1.7574486584261642,0.7197753463425969,1.0955471312031857,-0.28749491366458363,0.42557184722429586,0.5338341072957976,-0.6962725349109263,-0.2974120891008244,0.5755080380900747,0.0891771715554125
2023-07-31,0.521141582223136,-0.14115474898426744,-0.5937829083147105,-1.408174710656134,0.9807134105148623,1.7948082060397188,0.2742893568816292,0.5751756771273051,0.5604921393771153,0.9407686178261391,0.8188698888214382,-0.6738377925602707,-0.432910133784763,0.6140625375523664,0.0577158825866838
2023-08-31,0.22552028302999366,0.2782614171390553,-0.3957143878398741,-1.4033100251238009,-0.20382182315730366,1.5124678052342548,1.1474528068457261,0.24548294475645252,1.1884831526363309,1.3263818174003779,0.5733242905539913,-0.30794534298478715,-0.275144189494322,0.6473051130693137,0.01757088525185193
2023-09-30,-0.24045331378136856,0.38560708581623887,0.005110882735724312,-1.5621582511221421,-0.04421856985886675,-0.6146503392468133,-0.9934270469745845,0.09204921124693284,1.1588213167719545,1.2122692466909029,0.02921667680157971,0.009430421870856477,0.1968167261038274,-0.564028172924572,-0.021858793812499073
2023-10-31,-0.6130092159687941,-0.42907458246854024,0.17718182950725864,-1.3302811385907511,-2.69815664284351,-0.26232791433652264,-0.8617999840061543,0.080709683812568,0.5546051393726067,0.594162973044722,-0.4294229961163001,2.293023001367472,0.44771662144410407,-0.3068106714647242,0.114298354462864
2023-11-30,0.8733223224578678,-0.019219315915259695,0.4151452113664149,-0.5592765140229637,-1.8236321557449409,1.0501503782078048,-0.13851043373405617,-0.6143103445281396,1.5257773470416598,1.300081455523253,0.3141877245964515,1.5472304457621633,0.4386846935051431,0.8724437196212796,0.05590277758114632
2023-12-31,0.23052143745897827,0.316804033251087,0.8613066647435563,-0.5798885729538195,-1.8154773843831609,-1.0152085142314502,0.05758636170041587,-1.05657364995604,1.5198150500345875,1.2849923099398826,0.3757889707238151,2.3397003238707774,0.7432569970063536,-1.1177517359321507,0.06575137756278043
2024-01-31,0.32104164656645623,1.0255710338435753,0.9833930507229559,-1.3774978638051727,-1.714476369275344,-0.9617480238021984,-0.4371885903720321,-1.6595597159043793,1.488239585704423,1.2040078979321864,0.5578839441349749,2.4023589051336924,0.6798567532915369,-1.0978603990706997,0.019683784821739478
2024-02-29,-0.1151557979681708,0.3211018723748594,1.7452660797057782,-1.4449900346316364,-1.510867200651458,-0.22734312816473518,-0.7251386206334602,-2.0637316257758815,1.1503268647176685,0.8536691893061277,0.39129100294624986,2.8552700141887035,1.2211949600727532,-0.31802947081836236,-0.007156519093345526
2024-03-31,-0.41377604880315827,-0.13732229580817062,1.0097126654770179,-1.0699045366502717,-1.2915961599482007,-1.8576836006479929,-1.8176277244964394,-2.5775939796097496,-0.8183351976693523,0.3965290049789278,-0.06223883248970747,1.5103505979368452,0.1345065266920177,-2.65158491750438,-0.0233737555878777
2024-04-30,-0.5628478520437719,-0.7832543419766925,-0.3065985044480277,-1.3090131325782748,-1.199084492155636,-1.1164624267082384,-0.7695467437669952,-1.901511468426352,-0.9688199091346439,-0.061157257343085664,-0.6389999216637464,0.10593021000455205,-0.7780619412666482,-0.6763991037190591,0.0415226435066414
2024-05-31,0.235094250355005,-0.5474967752656537,-0.050809026028940066,-0.9708022423187936,-1.6030960163206875,-0.8824873860673865,-1.2446448643050285,-1.6224863140465782,-0.67089090209403,-0.010900371017090798,-0.393672947375349,0.9278563967004722,-0.6625363514442264,-0.6341823854450281,0.12378616592707811
2024-06-30,1.196796877740815,0.4822202458269015,0.6217040828433659,-0.07984670407487564,-0.9339349525716918,-0.008167925844827109,2.2593569092253505,-1.5464717193299955,0.16102396825748494,0.49099608639675674,0.5860581558477584,0.7443846171760041,-0.3113404429984683,0.09323590008370627,0.02441898289072096
2024-07-31,-0.1490708262810057,0.8060072885027504,0.2653787638420481,-0.4650305997239188,-0.9162052789910707,-0.8461855551973848,-0.22092788703763594,-1.2786883069031862,0.16508656517999323,0.2626935384474361,0.4453064331521192,0.47017710710124694,-0.5288951611855471,-0.7772817464357066,0.14091587843773803
2024-08-31,1.3710558011952139,1.5504242465974516,0.6998645560872158,-0.17113071634816282,-0.346300491566735,1.4695330696401945,2.0452175583008314,-1.2317885360832475,0.9716559037481101,0.7032769377057313,1.5146939902909216,0.32902915978345937,-0.3984248087563042,2.0455644036407774,0.058140998703604764
2024-09-30,0.24241646233115,0.8994644917158492,0.9636834848117284,-0.2347480941919363,-0.4792218132417317,1.1680989460425064,0.8196455595152373,-1.0579843466468133,0.9982252950882043,0.6004536136282571,1.3023700542094712,0.6129879706735183,-0.2836252227028369,1.7300426088115068,-0.1580484009221044
2024-10-31,-2.628449423628106,-0.5798769797548152,0.2017142034854875,2.0674864228692464,1.0592864772023016,-0.7157827152262843,0.4345497394905579,-0.6796654477521665,-0.35166388520925423,-0.6133793561043184,-1.070816544644436,-0.47960916685038113,-0.4749902296051367,-0.6271877023330551,-0.036457727606213575
2024-11-30,-0.9058363017488487,-2.1742731304154566,-0.5430964938428074,0.7957877474659523,1.1547252031591506,-0.9432661616622704,-2.7222809205947103,-0.4999484671810025,-0.731919959968726,-1.0988633702437,-1.8118333130078668,-0.8037478760187321,-0.9239962600847246,-0.490963557375326,-0.012283794882152423
2024-12-31,-0.5581603930126066,-2.6249947151696174,-0.8427076009235996,0.1039688203671387,0.7407064048935086,-0.7704961352604255,-2.222018948815445,-0.37463099425945107,-0.9000335588202709,-1.3531739897148058,-1.8645286349219117,-0.8740119048233473,-1.080879284792837,-0.28349375233469437,0.15295340712952107
2025-01-31,1.365286148105198,-0.05917324893587833,-0.48258221584540895,0.6488749056082911,1.2512547270773733,0.39074429516853043,0.9046844241400076,-0.4515780138162598,0.10283144966008276,-0.4771699021271007,-0.44545841118055435,-0.7924442331444148,-0.9162729106728812,0.3231410602941316,-0.17192696042930747
2025-02-28,-2.4017587037162804,-1.037451876614995,-1.3650054956892492,1.901860090157164,1.36267651291872,-0.6276642479649235,0.31120536397642634,-0.12370475241517388,-1.3487336925883053,-2.0232390794245734,-1.9817550880351336,-1.1088890036583867,-1.3660336686018346,-0.10835029656773376,0.11586109367240247
2025-03-31,0.8224373145028633,-0.13601431938164757,-0.9207913892470234,2.0099852682632138,1.5369267656879957,-0.7524526576473816,-0.11107452280231964,-0.038785242320131245,-1.405382099763491,-1.1490445823510707,-0.5354898107156159,-0.9849821830670593,-1.0753149200862815,-0.31011440151560465,-0.1031378809217446
2025-04-30,-1.4904687041683946,-2.0431884897175525,-1.382902823986984,1.2883031641974108,1.1298742606537657,-0.9222957760177334,-2.5890717145161086,0.40247427222103416,-2.624131250485088,-2.6149522737929405,-1.5119290954946352,-1.09507834730867,-1.309061338121279,-0.24802922834530397,0.07196921688730626
2025-05-31,0.5817858047318233,-0.10012239339459332,-1.2688064988787153,0.700468610042602,1.2253692170363533,-0.5608847648542619,-0.1659144543023677,0.3734853231920974,-1.7019441660256203,-1.582493570425656,-0.7569781565487497,-1.0650912158993435,-1.2304961731578645,-0.16856753214648135,-0.0023940638679158656
2025-06-30,-0.3259312458395032,-0.9378672381311947,-1.7640620347775675,0.15983325322275518,1.2241733024009747,-0.36857500728429426,0.2721340887229871,0.5629232468179148,-1.671271507242115,-1.5799789392784567,-0.8372303364770535,-1.2155383986429238,-1.4929153202041097,0.022802667217630974,-0.043502156934263465
2025-07-31,-0.8091975964580788,-0.38407632761774607,-1.8711710224011693,-0.40099386773705664,0.6542476287777587,-0.2334537970111892,1.4144568138786677,0.9753132399275791,-2.0020420287013323,-2.071711388941905,-1.0000629472473999,-1.2575608626743315,-1.5230024830252735,0.1291841034057443,-0.000901668147047477
2025-08-31,-0.2451472153993048,-0.9501439916739223,-2.1439826299372493,-1.1524351313937862,-0.13663798082411288,-0.076737078541795,0.3817970774060132,1.1880421129272576,-1.8287198014935864,-1.9662280974031958,-1.0014898458503347,-1.446553042603456,-1.6974746646507546,0.2666716673086918,0.13236553336084403
2025-09-30,1.3499728753431128,0.19825384441150937,-1.6896234923700209,0.32701267638099796,0.027990889828958188,3.8123659070877274,2.275041617936627,0.6526737342014439,-0.4844051658505188,-0.28055581362114634,0.5641503277510296,-1.244115352509521,-1.366385085755133,0.007434229946367868,-0.010148787632830796
2025-10-31,-0.3685143021038011,0.49685168987038825,-1.0920723669313497,0.022825778937229327,-0.4852794471472182,0.2459468725409839,0.4759629089082225,0.8379435922023674,-0.5969601517552643,-0.3926015579298023,0.12190947499730773,-0.8979068759069619,-0.9641512741463683,0.24663974368069144,0.030658761814036626
2025-11-30,0.08883249301491829,0.7258101720206708,-0.7927282603686223,-0.15263835350788085,-0.6453924735107995,0.704463551348972,0.9773858347138434,0.7692120930906576,-0.2643967550443934,0.004709020655797268,0.26971080925751756,-0.6501413596514414,-0.7511221725955674,0.38313508954926273,-0.012377359727974924
2025-12-31,-0.3697491326313181,-0.4508284053314481,-0.7287492439219164,-1.2348262190207788,-0.6347570964458202,-0.19519259157169058,-1.8348847210620374,0.9483685338884108,-0.3825712532197583,-0.2729923651089549,-0.06049923726228956,-0.5996761647575488,-0.6815270860235554,0.18676520300252594,-0.01979043437277817
2026-01-31,-0.4236250989283187,-0.48432623156581095,-1.2030405151762043,-1.0952603269190873,-0.7811472310575257,-0.07923485440137122,-0.3538795194437543,1.2042383616932424,-0.5543551581088448,-0.7466589696822229,-0.5027384983573598,-0.9491398792054069,-1.0209681957961592,0.3136417168130576,-0.01305454877079537
2026-02-28,-0.30470938192999636,-0.7905394449570459,-0.6129947222701098,-1.5785019725179832,-0.7745629078673963,-0.2092842865471354,-0.9757290380398262,1.4016349977087716,-0.6397830821863036,-1.1279470306400126,-0.8133128425784075,-0.4696032190167064,-0.5639194877849867,0.1022784648587779,-0.04529075918016299
