KKC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-02-28,2.8507457114721704,2.001207897001286,2.017464004767579,1.491463133378083,0.8886143135287359,2.416535610385753,1.752167043852254,-2.216515364430235,3.4884766068065125,3.198891333366948,3.5803051906827967,1.8404440448412793,0.8304354718390105,5.500510723623946,0.05351195059422407
2006-03-31,0.2227509126228596,2.4523117325346195,3.1339430371958548,0.5819697899955665,0.893820320428338,0.6399109693806869,1.1266608645677654,-0.42134025033491096,1.4376522928574644,2.1024217883458127,2.405142163280954,3.2238487936769546,2.6711156754275915,1.9444531051430314,-0.03202950658888536
2006-04-30,-0.8087168126048595,1.2211423378666297,2.4660666685696646,1.7607027482271589,0.9445934632860399,-0.43402433263391316,0.5537666755915214,-0.19632984911942017,0.6550875971645389,0.9761632708402619,0.8147799324290121,2.402904413390698,2.468849065457131,-0.28425596251670704,-0.21335436201703178
2006-05-31,-2.909572589561922,-2.057709876466558,0.6016296194408305,1.584263156654956,2.876096462793307,-0.6695734178204966,-1.6500121200720954,1.3411803023918567,-1.0183742554322925,-0.4759900097777535,-1.5318415981774016,-0.2846895964386236,1.0369094223996207,-0.5896921161145986,0.022813547459310184
2006-06-30,-0.0035532823949156285,-2.0224898814394274,0.33314388628349034,1.1590755871094016,2.63329227342756,-0.7345451095201015,-1.2018205877759416,1.0526353985167978,-0.9061175696744543,-0.4684790793321401,-1.4871076490516524,-0.45778457294805286,0.6234343451449246,-0.603994357172467,0.022520202056493573
2006-07-31,-0.05370300503360806,-1.4943922510623826,0.20029166760359496,1.4576201329236087,2.087201528368419,-0.8947842589339723,-0.6880980985619212,0.8209096000016767,-0.8314091696833602,-0.4763067425174409,-1.3757189251026352,-0.49254154267061395,0.41570949928033535,-0.702441439793707,0.07797949978845446
2006-08-31,0.5262828259459919,0.26000362405897487,0.15928539452388293,-1.2045940207147696,0.5851056561758183,-0.6663144625836152,-0.25783444432403174,0.2069457289375895,-0.37773553181549596,-0.15864678508603489,-0.5629192153423481,-0.06815637063221108,0.23402975584453742,-0.5257765694409378,0.08504932052473828
2006-09-30,0.6019163978515024,0.6000625060286874,0.5945940424700694,-1.0678764762595794,0.6911484855339057,-0.9206086725192546,-0.5364681019038229,-0.4175048486162149,0.09895564179746064,0.12642994133101068,0.3179081504080322,0.3364472963361146,0.559182559833637,-0.8080089921901386,0.15550980183469643
2006-10-31,1.472845001813742,1.4284281969357624,1.787444072339615,-0.7887323565462026,1.1901513973671318,-0.7135766997290114,-0.045021303968357754,-1.317271182730245,0.9992248300348716,0.7309193122942627,1.6991217258966436,1.170346278516684,1.3430479531994608,-0.7750862770550211,0.02047535467805462
2006-11-30,-0.1328408069783217,1.0304075185180657,0.8402708933041397,-0.16224202171428545,-1.0641739237267365,-0.5070181058956383,-0.06831629023109499,-1.2954685136316948,0.7183780835094739,0.44079232909143173,1.078409903653476,3.1766595736509093,0.4835047852849213,-0.4219459215629433,0.010943534253561359
2006-12-31,-0.2361783778052745,0.5615189455890816,1.072349783594719,0.1812187106343001,-0.9364581152138568,-1.0640223019537434,-0.3301205478123136,-1.2088599583930153,0.45656243329331103,0.1694002135059832,0.5289558134492224,2.959971545667593,0.6841238165098266,-1.1056399192158994,-0.014019040291476196
2007-01-31,-0.5268187802508525,-0.4782988160546591,0.2825375768371112,-1.376808026630405,-0.6984925968886371,-1.2246509168516047,-0.9576955554395318,-1.03739366019903,0.09280069755941928,-0.19309547304306562,-0.12057694867019987,1.0255374480326351,-0.021273028059871833,-0.9891992569140343,-0.08531867827046986
2007-02-28,-1.2780878794093635,-1.088985202976004,-1.2423762631009299,-0.5844949161578997,-0.08963256640995966,-0.13057729131002566,-0.2739801264015353,-0.579123207603685,-0.6197043420662408,-0.8670117345932994,-1.0740376442029949,-1.3048235175883713,-1.4499308262142365,-0.2157856044387369,0.055884104669330824
2007-03-31,0.28230489677894116,-0.794799276857774,-1.1871742997857242,-0.11240531681127135,-0.18571289804705501,-2.306289987713738,-1.118218038832718,1.4435360024752872,-1.4624646288082608,-0.6848747424501503,-0.7747932229162411,-1.2222907431882908,-1.2268669389733953,-0.5729653431041802,0.13658003464577964
2007-04-30,1.1209309990821554,0.058645158769173186,-0.48810763065836044,0.877966177254472,-0.40623389414217026,-1.5733643585030908,-0.49276015239302057,0.6305685114813591,-0.6780913129241355,-0.07667540196231958,0.20736882960188796,-0.3302833506452804,-0.41824935310291717,-0.9320829686000578,0.005427546555943339
2007-05-31,-0.3871200625664983,0.5506207867401662,0.5852023285344368,-0.2683477173531321,-0.43640362678293193,-0.8557802974858844,-1.116753160072596,0.7947541575870944,-0.8200915559170011,-0.34000773835027365,0.01803889395571806,0.9503193034770234,0.9168859348284251,-0.9837615338308967,0.10782536532674022
