PI IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-12-31,0.4752245803780001,2.370294802099282,2.227012971928861,2.0181227926747924,1.2793755927929724,0.9834834367039199,1.2023039323172457,-2.230985941507765,2.796891055718855,1.819519772701232,2.3084990103046756,1.5760566944112746,1.1005108985079455,2.1797378030871664,-0.044782062045357535
2014-01-31,-0.9217575536309514,0.1876374887995614,1.3588904917722318,0.2373040726551274,2.067302886984145,-0.5675577769089066,-1.2206667623014769,-1.9909430915234505,1.9706404660379129,0.9808622161218148,0.7513845570185101,0.6666643850339733,0.6103408704970323,-0.8328465314338197,0.07323320021732987
2014-02-28,0.39438888714659365,-0.033067702725200716,1.5868167982716088,-0.03855181544279817,1.5814480071228363,0.7606212324004338,-0.0909229280484241,-1.9966266813079698,2.0559626086137985,0.8125083448555258,0.45650317583168126,1.0712508876594302,0.6755829683644238,1.3449584491639663,0.08800800324744708
2014-03-31,0.5910059296164767,0.01020607636621472,1.8991226771820893,0.1263429072131148,1.3579055037695213,1.4669356861279148,0.25105343776830324,-0.7275632054112042,0.951654871391191,0.7104582057640179,0.3836373890901829,1.5561847130791382,2.2128617890050273,2.858755823685603,-0.10761841676993747
2014-04-30,-1.7387873188911511,-0.3675388775403354,1.071335211252564,1.2997862704226228,0.2782465523054837,-0.4282180900675374,0.27091718252291697,-0.3202061510575442,0.4204206648903036,0.03084030834812277,-0.750712905205209,1.5605216772825867,1.7016106911945381,-0.5581017143695757,0.16960518486339476
2014-05-31,1.488591119303724,0.20657732837276,2.1096343477474355,2.2057915695648718,0.755734097081571,0.8148628052896141,0.07596677125637934,-0.6951414360028313,1.0179470864371494,0.3377542465732941,0.27373380853472506,2.319507993863497,2.4450598332019173,1.7892954785029924,0.12221912682367711
2014-06-30,0.8481809555457174,0.35925216336258725,2.2770915205848494,2.0962520727761453,0.8780064111560943,-0.6023610727465484,-0.9497964691565461,-0.8721468371106834,1.3345066920791226,0.402108604036655,0.8353802493075276,2.322059787080645,2.1833275231899774,-1.0040832402823847,0.17248701185649312
2014-07-31,1.3535502537372694,1.9833294410887394,2.9674887478483134,-1.1935382726573411,0.7819624224116075,-0.6754417248621893,-0.1349582118565895,-1.111619597676118,1.701866735836856,0.5611761764704324,1.5413697591701085,3.164297416829294,2.31370469094977,-1.3474354766150392,0.13076130775070696
2014-08-31,0.788741187412169,1.5502164454334175,3.1054065575256025,-1.1440536810670108,0.7682214089016886,0.2328168353780907,-0.32854286844723773,-1.176388419489863,1.6916692952052468,0.5238175726979378,1.6727506787104807,3.2673657602514248,2.161754437810331,1.5012983628400032,-0.0028726127366173
2014-09-30,-0.671299121671707,0.723014929439296,1.7497379939049407,0.4518855470369815,0.9475525354630554,-0.2247964128516348,0.1742808354327943,-0.9668953749408633,1.2376830422429292,0.1288083493873673,0.7080352306800693,1.5912486701944533,1.2395569973261797,0.05346452833295865,-0.012693634418801832
2014-10-31,-0.7645041247281819,-0.33827030860658064,0.4513180234900964,0.11218377429380955,-0.01997476538020837,1.4863281430061501,0.5649724223666817,-0.7935880319818256,0.9162451538509886,-0.2114865483074051,-0.1882801371583964,0.8490458251902966,0.13381607467676654,2.1162237617760153,-0.0023559779787519523
2014-11-30,-0.7105554694985885,-1.1094604775773746,0.09635955975380338,-1.7532500923002468,-0.05728482389794977,-1.4542494598723357,-0.7074939165414543,-0.6501762994293843,0.7001820992723163,-0.553810269454402,-0.7496697118705442,0.3744209436974827,-0.22389261180424952,-1.4393486690834085,0.14866398454001317
2014-12-31,0.9659508592590674,-0.2657980814381892,0.2595843667642469,0.4036863210708534,0.031186875381727607,0.031089135065332296,-0.010677613480333706,-0.8621912477827984,0.9178526341275445,-0.39897907626853896,-0.11328010949592104,0.5193006621208047,-0.2908664190781836,-0.06901793010770418,-0.030568992854421273
2015-01-31,-1.0099596000976225,-0.39599829599218156,0.2506901376406681,0.5312390456991013,-0.2601029908668295,-1.7893517092658444,-1.1546283417945924,-0.6051789962482138,0.6030680535343248,-0.9244198838682333,-0.714127072473673,0.7504956032965214,-0.2639174257134131,-1.9784504568540346,0.19416188562138767
2015-02-28,1.4252784924743946,0.728266184820656,0.6261704070111319,1.0126945840323014,0.27963765219892156,1.1599533055740159,0.9282917000055733,-0.9076596786303776,0.9190570470978311,-0.5217654968937901,0.5247470969823034,0.7476535729032607,-0.24510255985932375,1.3735944478620608,-0.003458216702956718
2015-03-31,-0.7074645093591373,-0.15848103220912996,0.2338961348909311,1.0247157400711238,0.23812912489391558,-0.027219644635424485,-0.05532107110804831,0.06174262511194125,0.07005132928082998,-0.8770540791055418,-0.0011334600418949367,0.2640088860920241,-0.1137848720445713,-0.16865447467954084,0.08237483375271597
2015-04-30,0.17335785420931174,0.46237683026448473,0.9292881076940424,0.3910036784937523,0.04172124618905282,0.520301280517521,0.9626683259980869,-0.03678172815472849,0.1455052583228328,-0.816105380575133,0.126810349762418,1.3234424226220072,0.33251312312325615,0.7547323118167886,0.03551817056271042
2015-05-31,-0.3172133703576484,-0.46895473582795216,0.2950603565264674,-1.063586791238415,-0.2086855810271667,-1.2527817878899092,-1.1689906997085948,0.010160822181447938,0.10185462663902527,-0.8822349237708719,-0.1935102352865956,0.6363797275918914,-0.2740381391937635,-1.5241934990970185,-0.056705729088340574
2015-06-30,-1.3400844230194295,-0.8123738765658064,-0.4382793367614239,-0.3576171471771919,-0.12798167869125926,2.5237803234629057,1.0087957634187843,0.4555198154038194,-0.25029001127486444,-1.3268420583159353,-1.0410175575950067,-0.3937322326142333,-0.7890601333970402,1.8506311043158874,0.017839765700936087
2015-07-31,-0.4988487819361991,-1.2049609632038911,-1.0287647596509046,-0.9089296398692929,-0.4164015965912978,-0.18305052478341555,-0.1574559615584972,0.5743121786018086,-0.3701940688269987,-1.306652990523466,-1.2518854973117652,-1.0012788236955068,-1.274820297677842,-0.36320146754107807,0.0933613684129133
2015-08-31,0.255292709668191,-0.8897742329732716,-1.226263297785798,-0.26324818409039336,-2.0389558212093277,1.3104449876450874,1.375371091275411,0.1968070681221639,-0.14400920337394799,-0.9545947654307136,-0.7224176692993132,-0.3655524168908518,-1.4596388557811615,0.4209115971962394,-0.12282871839247453
2015-09-30,-2.0061742419864856,-1.2877161001881914,-1.7048319165148518,0.5669484838793354,-0.8001751722546271,-1.500770919949208,-2.155791074357981,1.461288455639772,-1.263424443056778,-1.6197074458574088,-1.886902091926154,-1.713199783975606,-1.6607777679374192,-0.9121819456518415,0.048117141149075164
2015-10-31,-0.11282500162250791,-1.0319833001899492,-1.5230550807284182,0.6640875533074764,-1.091058554890137,-1.5199186449031854,-1.4852701724341124,1.1522058898794652,-1.3045545596301602,-1.3654132275714246,-1.3516732521492174,-1.3806788473376734,-1.4911064993156553,-1.012842559853703,-0.04521711168390638
2015-11-30,-1.0771174256301066,-1.7886275607552258,-1.5330820037097046,-0.027860684546640997,-1.0429916304697198,-1.5901385346981298,-2.878261035355911,1.5263992705023284,-1.7103465675705443,-1.848820259453948,-1.572604362720578,-1.524784353816778,-1.4294568931510112,-0.9512073174614774,0.01584007030167124
2015-12-31,-0.30269049230745665,-0.8504131199615184,-1.7438741736513357,-1.0412501130040195,-1.1460033149072102,2.442464029077157,2.6732011580915054,1.3079001636676877,-1.5114147222765386,-1.93018947987158,-1.3832202500495643,-1.8848400336330438,-1.577245217500966,0.3093341216815669,0.0024621078837629047
2016-01-31,-0.4263503704732537,-1.1309529738410216,-1.495572158701294,-1.3820085423773656,-1.0906782964217372,-0.7193100906797876,0.5560599180645678,1.2755464649683983,-1.4751161838426818,-2.0309894864163094,-1.279841714177517,-1.5907215721748313,-1.3835341463918174,-0.4973486693339406,-0.12004294535635254
2016-02-29,-1.8661102884503196,-1.5770824076032843,-1.989294641228521,-0.14428027163656784,-1.270869891273047,-0.404452022448373,1.6708200197424783,2.3672413923208997,-2.4158760320701393,-3.021907260763831,-1.8904817982893685,-2.4063438617086272,-1.7521816859404469,-0.36088440887361994,-0.0150155592912981
2016-03-31,-0.5295627357354374,-1.6489069839621504,-1.7871678811702947,-0.38055118614146094,-2.181079961776114,-0.5446229946405989,-1.9664228084668525,5.629542218244976,-4.045652436258211,-2.8164774980616385,-1.6586732297091726,-2.160685191289659,-1.6286474638522659,-0.31379982552862373,0.12206427741487735
2016-04-30,0.9988498184203697,-0.7465551163135798,-1.5463472974880212,1.0901496924925003,-0.494613944787583,-0.4169719298846972,0.32976224518544067,3.0513384803562182,-2.6456129215182127,-1.4697521073122999,-0.48066940888593873,-1.7823017555811413,-1.408728866848521,-0.26715145331232026,0.05128940181477388
2016-05-31,0.13384014272243755,0.3434760116588374,-1.3983509266730165,-0.32134493312534845,-0.4451068403950579,-0.5368253706969951,-0.3744919520413906,2.4564793896131087,-2.1772216097680492,-0.8993899482361374,-0.13843631232066145,-1.579298901613395,-1.2613333577971617,-0.2786608680994726,0.0667271604841685
2016-06-30,0.38005804219799744,0.8491484259530772,-1.095943696866825,-1.1283210804780603,-0.1406318957666202,-0.35505572071820174,0.033547584783520074,1.6592082326307738,-1.6298359728109189,-0.08934405156631142,0.30919268443750364,-1.206842088719083,-0.9945589124513855,-0.26027290880097137,0.04378977393286262
2016-07-31,0.1405357558536423,0.34469575165831057,-0.9672967599967572,-1.8327790031179496,-0.06445306354072726,-0.27986506790003013,0.0104334138642573,1.094716438500946,-1.229642410310977,0.41815223957724085,0.5074522254973263,-1.058734964068418,-0.893688864634404,-0.2754492096606129,0.06647773626003341
2016-08-31,0.5106760830032767,0.5812476708142619,-0.9483252331652392,-1.711289194697004,-3.167317017037085,-0.6213244098521963,-0.7547125160651713,0.3198983165680062,-0.6648716084119544,1.1402984892960086,0.7167749377471695,-0.8525555208051614,-0.9084426044654806,-0.35633456037833844,0.02984931833670551
2016-09-30,0.07728610653769641,0.45029628401499705,-0.6226852954565595,-1.5027744292760445,-3.515078627863045,-0.510893461329074,-0.6290829315512494,0.0042393730893446205,-0.38959406610665825,1.3632802382906708,0.535690496983355,0.3024860736495989,-0.6175598563664462,-0.38633791882320007,0.039676281910994295
2016-10-31,0.19039694191881132,0.5018486698281938,-0.5893563585557257,-1.3525778937723265,-4.0166265269581345,-0.47274737288796015,-0.6361361205184025,-0.3728437214297568,-0.03160857017221641,1.7108536441897342,0.5099719156929291,2.161427256402217,-0.6145385588590951,-0.3529304718759735,0.005590953783963683
2016-11-30,-0.2949148870553929,-0.015953497573431445,-0.39853267671197257,-1.2775454397021604,-2.560482941073014,-0.24657721257555856,0.8097561510874787,-0.3780061769155668,0.016849727774037374,1.5719325748273605,0.08424136379102147,1.2929777725660603,-0.4274705322774875,-0.23922659561695767,-0.04562813795451438
2016-12-31,-0.9877751780608813,-0.6892158804571372,-0.515772796484703,-0.6367952158271318,-1.4651140522698936,-0.7663047150834659,0.22449009822475652,0.07028319983174741,-0.3532520115722662,0.5452044908915495,-0.7153029039675548,-0.0974122033412821,-0.5072942463189701,-0.44236591176119733,0.04660478468712988
2017-01-31,0.3759437036605311,-0.5803215546139727,-0.3421831994814135,-0.4971194224355643,-1.3198642238308065,2.6745974529635874,1.660616586727404,-0.46923526590613585,0.15599183988543727,1.1527065074852985,-0.3845245664720938,0.1616663880445274,-0.36342337113673884,1.091281535880534,-0.02482469136693984
2017-02-28,-0.6777794092142835,-0.7954667815944857,-0.0054525508104646524,-0.3877594382888141,-1.3029940852047572,-0.5901699855482777,-0.4244788708767898,-0.35596873263617673,0.09622458514992634,0.35316084790583135,-0.7429661828754259,0.8743585505668326,-0.006403115727768454,-0.623679039641987,-0.013333135801883987
2017-03-31,-0.4463430111822281,-0.44485965319327364,0.0873003991047332,-0.6113790775196302,-1.2296813440847014,-0.05978509474612638,0.3971854338428445,4.770473879178071,-3.100026826765845,-0.09318349084346376,-0.8602846725402038,0.9531050083076194,0.578983976399766,-0.17582921490023973,0.03741106549469187
2017-04-30,0.39075306662914294,-0.47961307274720805,-0.12914028108262676,-0.7102929860836167,-1.1534833249019663,-0.5923143597112747,-1.7320932980452026,2.5221656803695307,-2.034636654787562,0.2643416504809576,-0.33490587417607726,0.4224539481157937,0.21218663169983137,-0.4917342661536912,-0.060707230676102446
2017-05-31,-1.2123744494047475,-0.7881882384885649,-0.45959085149731277,-0.14011555039538165,-0.7418989750612855,0.5511136548481802,0.860690674738584,2.3432942060717696,-1.9552240342340201,-0.8866265289132581,-0.944696300485509,-0.37467851604443364,-0.1565961283224164,0.131984658593908,0.022520346803345064
2017-06-30,0.24352381065292344,-0.3498983272998901,-0.6325153817566141,-0.027500528587815556,-0.7749034167949035,0.2337186804028865,0.2192147917254972,1.635987979579061,-1.461579343024143,-0.6381584588859613,-0.5835703666546815,-0.49820564086795766,-0.3729484621634517,-0.0779473562178549,-0.0895655179863369
2017-07-31,-1.6831812966127015,-1.6478740499699172,-1.3241604332880414,0.16634196979615282,-0.4029186517698847,0.06713895778010501,0.7009262646460268,1.8197926849181754,-1.5739096122108083,-2.1513412019535703,-1.4553784454621717,-1.1085520865354312,-1.279630701494703,-0.01771736843842639,-0.059246205634657
2017-08-31,-1.0412471084419586,-1.4984853692922429,-1.8893228075956572,0.14689883400807086,-0.23258301041791996,1.403114254571296,0.414257667394193,1.7156461503270204,-1.504533612032406,-2.7827043955285595,-1.7411295138003846,-1.4575038007326961,-2.1750197540328102,-0.40474688434149503,0.0257160936296258
2017-09-30,0.4159830174748628,-1.3346557480033285,-1.7646489774538932,0.22897456621008402,-0.02052317038567348,-0.2926797400531797,-0.25236942113722866,1.190775153086138,-1.116624939344394,-2.0649927299568342,-1.0308107602292251,-1.309791188481416,-1.9344140736882076,0.2544595567684806,0.10295384070865153
2017-10-31,1.7284818194245772,0.5193441224443102,-1.2894029841604178,1.070153154278307,0.8638984715876357,2.028183339586022,1.1392063271830573,0.45851500924217814,-0.4964290716050347,-0.6430118767876443,0.4039863973210782,-0.9993476136080925,-1.2657083059508203,-0.2517662716066283,0.1486531398680636
2017-11-30,2.383955837949714,2.3933654889033864,-0.43029818553928434,0.49612798567510447,1.7747500193960197,-0.0946286486772125,-0.49771772009582604,-0.34876220378305556,0.3738888655503104,0.9904528900328632,2.0650670973199223,-0.64064336285062,-0.30118013689690354,0.03429884079980186,0.010601451877370664
2017-12-31,-0.09409480443043033,1.9544336390949222,-0.023047380550213898,0.8821096524387229,1.6958987135660502,-0.6164338658715457,-0.027047924204557372,-0.463989071845941,0.5300767852245084,0.7963236329122366,1.6128050562225011,-0.4902626748101191,0.10702865748743506,-0.32221479941480186,-0.07735800303196036
2018-01-31,-1.4619578006137015,0.31710891828522164,-0.7457956071676418,2.544696965887366,1.4709804976151621,-0.7098989120232493,-1.7528458540665641,-0.1605310740481317,0.17725203572343623,-0.2727541543611501,0.19362185883636002,-0.7189336221543442,-0.6436356046079895,0.023161426432582077,-0.02069880244046963
2018-02-28,-0.5050262095714766,-1.0567480682795243,-0.6610863052224502,-0.2828857748867779,1.139150096054099,-0.8288404541817798,-0.755012959941779,-0.13007218536484197,0.15402569820832426,-0.5978888440304546,-0.41112092811664613,-0.6746640131220291,-0.5628505939425622,-0.025590141555796548,0.0143363474873853
2018-03-31,-0.047348938584985116,-1.0376166169524725,-0.5286223271446377,-0.1812571848010801,1.113945382019647,-0.8645364777550856,-0.46001190418490806,-1.2694466732588883,-0.6429672526281046,-0.43765719259408276,-0.6267435949164807,-0.628625822961482,-0.481819462906684,-0.12599207024791229,-0.01985233481264434
2018-04-30,-0.6304811612335214,-0.6093534495981519,-0.9109200249799994,-1.0967390855935693,0.7617986448733458,-0.41596586974117145,0.3353772391078472,-1.0500497783738678,-0.663099264473888,-0.9173321923828299,-1.0378166220623084,-0.7651648586996406,-0.8293754470397279,0.07986075675513143,-0.02431961233185941
2018-05-31,-0.6463732389251766,-0.6326654285920278,-0.7062300046718316,-1.0456941903445456,-1.0099037667381192,-0.5093366860298391,0.3015984178383271,-0.8581630462190547,-0.655964109247427,-1.5191241066668562,-1.031884964117848,-0.5895934072871196,-0.6385854489057012,0.0038551675544898426,-0.11751003437453338
2018-06-30,-2.2309690940242777,-1.6555313961898372,-1.5160856165571606,0.44964870085372194,-0.3144323166162865,-0.6798819528474959,0.1558651193820984,-0.2943921814427065,-0.9527647359545406,-4.084231938625843,-1.7967010340894933,-1.1275418895547318,-1.4639439612362184,0.3637939120459655,0.06844827065924658
2018-07-31,1.092502377070001,-0.8017194415741709,-0.5341084985188657,1.9861524004226008,0.30026052893340804,-0.650824163841808,-0.5010015211359381,-0.6148451229255685,-0.511814531681111,-1.8966801705799654,-0.7201302307663505,-0.5918591033008199,-0.46235325451220244,-0.08536413934752599,-0.044113616285530115
2018-08-31,-0.7554538406978538,-0.9004570692979588,-0.41877109124591577,1.8136687055686989,0.4002844118906765,0.7390256959626333,0.8345053395323495,-0.4299259854054989,-0.5245584930113005,-2.3828611006732974,-0.9256517611064089,-0.5436555589034197,-0.33561611415522713,0.2547320651949689,-0.08052882892174654
2018-09-30,-1.2856723844612343,-0.5090579211283188,-1.0040898522150745,1.0186969194836974,0.4311394235605336,0.25539479895970807,0.8336850638873611,-0.0888334212935778,-0.6307285835823212,-2.9852432941593374,-1.3791494001452123,-0.8106630321656961,-0.9645950532870112,0.0054525796912829215,0.0859573028960393
2018-10-31,1.4711706371271576,-0.2949183515748467,-1.0137164150570768,1.3365835139898898,1.1845539427626053,-0.8891705291568172,-0.06320885139357295,-0.6290077612371978,-0.1694033919812093,-1.3544561550907854,-0.0015571584195352953,-0.7553262789941556,-0.9615283605251486,0.21521121424015255,0.05778481094965275
2018-11-30,0.9591826084603382,0.7029893815534927,-1.3881023276350732,1.3009208876964082,1.382661852748558,-0.904060835699845,-1.408565382230814,-1.0320842402512787,0.22880492557138798,-0.5236825437126701,0.9402994948059661,-0.902300341514582,-1.3041836758930838,0.5008204441429097,0.04809761025511854
2018-12-31,0.7623525319780464,1.9029893180985515,-1.0968578823689528,-1.6911438331199495,0.3770920969180503,-0.6255824748069321,-0.9688492503370933,-1.3475775009946653,0.6778412030455815,0.1279181582100015,1.3178175763249653,-0.8626660198996622,-0.9974466341721979,0.2323231500670779,-0.011603967052966046
2019-01-31,-0.19831865572154253,0.8612162237895592,-0.6687247097943526,-0.8594516830995428,0.17501894838110862,-1.1791900778008046,-0.5732157351047305,-1.3239647603639728,0.7434217242289345,0.03334101830057493,0.9263591230921394,-0.5993333668926181,-0.6197142496065572,0.1142904594921404,0.07869734108400127
2019-02-28,1.2125112904323072,0.9952055215295212,-0.02127937317691734,-0.5071575647117632,0.0820583342900328,0.20985495568791276,0.5501334175396074,-1.772481238617815,1.8776557134211616,1.0491108795061619,1.5684471463982175,-0.17695073206473694,-0.07412884345699104,0.1406334496838651,0.11233494501371141
2019-03-31,1.6165266269795076,1.4645171841007099,0.8321218375309918,0.2135497837781077,-1.1338944143588676,1.3107209561944502,0.9038265320011006,-1.5673952075931297,1.3214178595118338,2.0669705088835264,2.132384710533501,0.759139741319046,0.5455506573449072,1.7906196672584735,0.011752941027400637
2019-04-30,0.04358303039696206,1.5329711139569568,1.4570194783455348,-0.34130367479450185,-1.0418686423160988,0.20931122715889006,1.0910921778089575,-1.4110440987776427,1.4763234139942447,1.7023042572807128,1.372215611425532,1.4066905786152293,1.0585522588952727,0.08134809377019478,0.08554179858991416
2019-05-31,1.1048661762275427,1.451147988654398,3.075785745918895,-0.3438184130288204,-0.9574215279302491,-0.0790718610484514,-0.10368569646714798,-1.5382788030954122,2.558184559747074,1.9053573446664895,1.6467826807040178,3.30916304541126,2.205849687333304,-0.921524137874316,0.03094748284303072
2019-06-30,0.24405213826186292,0.7235569181967174,4.528186997217561,-0.9154401146969058,-0.9209409290973188,0.676206671002151,-0.22944767714053615,-1.4093407718037974,2.639749555810211,1.5792360011404114,1.235833735905667,4.765546101928791,3.558305391335667,3.274974189093369,-0.06470049137802479
2019-07-31,-1.1126296620886216,0.12001970980792138,2.0185276973703656,0.6469992467716622,-0.027563479604807845,0.3788114566849854,0.16318720959307087,-0.959531982099793,1.435349430280654,0.9054711361070253,-0.0054806170818953335,1.4873889536109504,1.9356722971993376,0.6374963600420841,0.037263631764902355
2019-08-31,0.31986238294449504,-0.2962762182873967,2.4640266319567417,-0.14507658765801415,-0.21458514371986329,0.6490402350095839,0.3358785248487194,-1.0614217883720323,1.712467021558369,0.9234018853120353,-0.012848666670231292,1.9977109964002464,2.2672978688569025,2.138018034837377,0.1355171103369437
2019-09-30,1.7211988451580686,0.46754937468447016,4.034715164812622,1.5757285302777753,0.12497413665623419,1.7500354594302399,0.14759935623913376,-1.7419962852617836,3.096503247411832,1.3270472193879654,1.0496407549443032,3.086488900723396,3.2613207472837655,11.058910703937872,0.08885225323127638
2019-10-31,0.9090777521583822,1.65430171123265,3.0322088817669886,-0.5049465095004048,0.1552827848749265,1.0347254493730549,0.11436290151995818,-1.9471341782557745,3.2100786898059335,1.2907597775654371,1.410958934242705,2.4952557362921453,2.397614334349729,2.5785894463027397,0.03666636448776475
2019-11-30,0.19105466008155597,1.501048799808552,2.334300560731994,-0.44568922585787624,0.052584406154852104,-1.1849662305076853,-0.48926123999283944,-1.6279091349066688,2.7024890880044277,1.0609336076977172,1.179890443964445,2.0768851447772785,1.8523796441291693,-3.72804983229152,-0.02455934212451189
2019-12-31,-0.6515854597240841,0.2775198837399191,1.5981286826064494,-0.14430767413249576,0.4882595597543856,-1.7237592114159481,-0.9977159299693807,-1.103039155178844,1.9759115416856412,0.7509025942772216,0.472946740980902,1.2667832724571189,1.3429359342802973,-3.4314252872665256,0.07393258404532692
2020-01-31,0.856365443913891,0.22560450241119692,1.921480812874573,-0.3925959963701495,-0.6642019870049375,2.537719439531989,0.5021418574643542,-1.1132010818887124,2.0052637355956517,0.7897497449812907,0.7323424468528685,2.3448507112809844,1.504630750577438,3.5413310617258325,-0.016580153786370556
2020-02-29,-0.6192243892451843,-0.21139020504910677,1.2178693857140357,-0.11053736315134907,-0.031262267979315916,2.028281059507299,1.349968595534001,-0.8001155029982724,1.4921362069662345,0.5510685079532139,-0.04080221315221204,1.1814312628524697,0.9735931385314615,2.004228894975062,-0.2690379123716163
2020-03-31,-4.554035496390661,-2.325108200275288,-0.4006190700461399,5.139914862238489,5.1912795142499055,2.0616780880840113,1.7240940331542607,1.4931212756850587,-0.4439418225982506,-0.320623341851697,-2.6484193941963476,-0.6424521760663081,-0.2899898680943203,0.21060634447850693,0.3064044743675339
2020-04-30,3.3605356782884694,-0.29355416745174634,0.714464102166591,6.68714956938035,6.390086765583728,0.162576864809036,-0.4719607881671521,-0.2557243813858326,0.7680088596020748,0.4762517198310803,0.37324612465119883,-0.320386098396752,0.6337556917275902,-0.08640980086442512,-0.032188156377512545
2020-05-31,-0.5415577374437023,-0.43433627678218034,0.16163830306831467,3.8408265148297644,3.7666247770152874,-0.3623684361428456,-0.6688170220364554,0.05628692076609923,0.48983190768933377,0.2588788518012379,-0.08232908200336847,-0.515632803891559,0.1411913067819794,-0.4988371819531673,-0.023167820635124653
2020-06-30,-0.4526356234200631,1.5028700537827768,-0.08599933068328633,1.5368430400115205,2.8918885805066714,2.4139387652860833,0.36023654008426753,0.3055204049470889,0.2691822696985173,0.0926631674621122,-0.4326632009625663,-0.5949782137649013,-0.08103317811559407,1.0427286499187185,0.15753127993792518
2020-07-31,1.257531628611136,0.19012260216719973,0.8373899044853512,0.2158354874832463,2.591534582822086,1.2877193170538068,0.7203437418083765,-0.27728701938181327,0.949925314175697,0.6025517557044412,1.0676644024803177,-0.34333093678018145,0.576080586328605,1.486076533016434,0.043323761527084184
2020-08-31,0.10235600605942499,0.7754123986856453,0.799386927101197,-0.006749207772462349,2.1752560911895937,1.9909315029233028,1.4518490464787384,-0.2745717949430456,0.988923449063742,0.5061717942185567,1.1118578254708475,-0.35267223470630554,0.4806757769077086,2.3633378504199216,0.06984465257635515
2020-09-30,0.3232361734576173,1.5343482778949498,0.41846553652450746,-0.4390663240723637,0.6632365162592566,1.591060281556673,0.5059041402324388,-0.471823530031077,1.182594770528227,0.5118964448703922,0.8746505815689517,-0.21026974067088472,0.08079479568754724,1.4238489567190482,0.1083891481507834
2020-10-31,0.6508926275794481,0.9750800509687678,0.45547935080316515,-0.7971738845495032,-0.38226242616901507,0.3783022391075986,0.18003783602796342,-0.8129188466212613,1.514130854050045,0.6530055743946104,1.5614766799686988,0.4005580088671719,-0.041975818718137714,0.278300024343183,0.005084448941424341
2020-11-30,-0.37601015601812293,0.5540209219872526,0.23472857690306778,-0.4931472050355207,-0.5145266782859172,2.391530044384571,1.8050979161214278,-0.5291649301467269,1.1469679972158904,0.36533778296282926,0.6369685704515802,0.3651056087712772,-0.23028277794743982,2.113437230936772,-0.006063446116776018
2020-12-31,-0.46280680348692305,-0.17707845911423317,0.2615628409305527,-0.32368279758205126,-0.5707611961071245,-0.17096780189927985,-0.22289416635910309,-0.16560365636089855,0.7984003760119611,-0.019784980149922263,-0.27835292212593993,0.5016968984450283,-0.2615988634869697,-0.21327072006547534,-0.08375108543073152
2021-01-31,-1.1965923693103822,-1.8960066011180792,-0.7027824531244028,-0.5543564587811979,-0.4830930466753465,-0.5148922163761304,-0.034853264489807426,0.6361582637471238,0.07340393780393042,-0.8160350487862555,-1.5677460268698886,-0.44343946210587726,-0.9747735871327735,-0.5555959082022648,0.07553997608981897
2021-02-28,0.37701983986552634,-1.1071924013623493,-0.2827081516284728,-0.1346486675567424,-0.42658779997695917,-0.26384905053941476,-2.3558945308839667,0.30535996865923476,0.3575565887981963,-0.7096759704894431,-0.8958860197193148,-0.13806088698548694,-0.7899839971924245,-0.28195315002982674,0.03655217802044255
2021-03-31,0.007288549145039244,-0.6820227319916806,2.0487284130991306,-0.10843605386249934,-0.4817185531007523,-1.1146055546858464,-1.188229465302308,3.8954360385120674,-2.9727555517629343,-0.7366557177248907,-0.6700589696358632,1.7633332492808544,2.4235785207384373,-1.21411782808042,0.10639401369776012
2021-04-30,0.7108621801022427,0.9445910674350917,0.21920462955524594,-0.7843761087617438,-0.517739801435672,-0.37103556718961334,0.16275486161647895,2.125180428435371,-2.249027904201796,-0.19270855485734323,0.40945042519797153,0.34977620159522504,0.14471321851120889,-0.2736234696847767,0.04030506918693033
2021-05-31,0.03563973856025714,0.6444306510781302,0.7416940927096013,-0.7111228301816769,-0.5473058467221876,-0.05618714320979863,0.1350711298512278,1.6457684594759077,-1.9419880329356243,-0.22315588034794107,0.546082583040676,0.7506818915493213,0.500545980317327,0.16945493268627726,0.10704555190652398
2021-06-30,0.6942782507688126,1.242856307264005,1.8616383085491846,-0.7133205644489409,-0.4884025525086043,-1.3631025541829602,-0.13491594860608114,0.7943835100947023,-1.3506880831048218,0.22443633000227756,1.3277850743405373,1.3580611423760016,1.0633519250689805,-1.62734223024441,0.013582435882090831
2021-07-31,-0.23063976143016793,0.41672461270145134,0.45112420115005025,-0.579365406501219,-1.133215203607249,-0.6743735716089009,-0.3660997359516304,0.7243094922282297,-1.249060229868124,0.005634495963433104,0.6179803291420517,2.2858103751606054,0.015277466845792119,-0.5527659886841882,0.14013620214822292
2021-08-31,0.9601161955567529,1.1848784416985856,1.2125125905090337,-0.32200150061110994,-0.8768276797794252,-0.23273615100131068,-0.3316392991144873,-0.2034732229621786,-0.5823757455894867,0.6250570083992005,1.4219208771124627,1.870395956678328,0.22370348157230707,0.06700397147856146,-0.06564697260302098
2021-09-30,-1.0568312132290414,-0.2897574347528666,0.020648499120181078,0.19253099105772256,-0.3727074225330192,-1.163668459435592,0.06577339398344499,0.3937010464828508,-0.9347942370289389,-0.3268372200960989,-0.2134284269321851,-0.08109393395575568,-0.4007500454812464,-1.0717198778798898,-0.05776657234646104
