INFO IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-02-28,-0.6947099169686526,-0.4469831511295963,-1.4653638142348142,0.3040283318006745,-0.5573481762520258,-0.40494016268549426,0.06497491505589241,0.6977853732932344,0.5369697515424405,-0.7360098847952083,-0.6346961113646655,-0.9678844087689165,-1.2533666907564711,-0.11008943406177057,0.052497252332280926
2006-03-31,0.2594003580563045,-1.0310629686755621,-1.2333749310992355,-0.42552996908294277,-0.5322154013002393,0.4972563080191323,0.05056383415774196,0.6931265742428325,0.37616923254933626,-0.3223540310575715,-0.32531036789560736,-0.770102268289355,-1.0374902560633366,0.31041216026381635,0.06361907958316923
2006-04-30,0.3711275091912751,-0.056790523837661706,0.5845899090674995,-0.5465316055092465,-0.5140053099815672,1.4815173331853546,0.18084962661848777,0.2901828527016442,0.23114305574584118,0.09137386686107128,-0.024101656865304157,0.7537953763357096,0.46073309070301965,1.6454727880728144,-0.0878998954665215
2006-05-31,-1.7286440065812367,-0.8938459242830651,-1.4606293842681086,0.3862673721492546,0.1367624272945632,-0.44654674410185613,-0.045676259664376384,1.2933399682339521,0.10594004667911103,-1.403172622017516,-1.4927603306381494,-1.2401520660230247,-1.2206269062178519,-0.2043378565378274,0.056440305093541206
2006-06-30,0.29825954368007535,-0.8509046166166042,-1.3255446946611038,0.36561037881486536,-0.2868523269990184,0.5453661682852555,-0.04731261786312361,1.6155713389471944,-0.00660631367678518,-0.5495472019251658,-0.7542171341361396,-0.9132482707148188,-1.1901624665061652,0.23257546240339785,0.0726964449443369
2006-07-31,0.5109806023239162,-0.7011632948901738,-0.34569070091093257,0.38349139187170345,-0.27892245634031965,-0.4202374415243234,-0.7892560355293349,0.6864656702948362,0.016369760641261066,0.42592392816382263,-0.041182337183363185,-0.24408034988605698,-0.1615548654214601,-0.35525982805630263,0.08722075553875719
2006-08-31,0.740148743095663,1.3192712024412983,0.0623533185567828,-1.42915726985204,-0.26191938405866805,-2.107104621195418,-1.1902234896287105,-0.25444425923217157,0.020610654897428127,1.6588477869161322,0.6829097622147237,0.03682990344351547,0.012825982858204467,-1.8880431988142092,0.023676736742449966
2006-09-30,-0.14370550799866771,0.9267633983198744,-0.20613880430370168,-0.921711752653437,-0.28664709905705377,-1.9722115959100388,-2.0332859540385666,0.49206759364398384,-1.395629475866371,1.447936065010303,0.47748779988896184,-0.1255814636544205,-0.033553472913204485,-1.6547402856472573,0.1247890814432452
2006-10-31,1.2213483629998898,1.5276386705412417,0.9186228135250125,-0.47824315706482473,0.021199824698599292,-0.7586392193889515,-0.6023991322968963,-0.9532808112097094,-1.3335217360466705,2.595307563505952,1.7044916472304683,0.39805226808108557,0.7892864930514528,-0.9058223232962387,0.039376344436657856
2006-11-30,0.0863238457353599,0.9605423794108915,0.676783995902737,-0.400423788794144,-1.4631842408415492,-0.9598691074977074,0.17968491060288114,-1.7294236369901275,-1.2729231558613288,1.8974699368277148,1.2574863073487228,2.9251923411176706,0.3529074078930168,-1.0765575360133819,0.028118880214952423
2006-12-31,-0.018541207857013207,1.185675028350949,-0.03467159959499282,-0.4741200577677645,-1.3018470355437,-1.0698765542796662,0.350884555150994,-1.0212890570949011,-1.2155754771501839,1.437489872002644,0.8545529385279913,1.5288515235915598,-0.20548806816187523,-1.017698600672196,0.0024236387812717137
