TTCH IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2011-07-31,-0.8275595490749722,-1.0837294677738987,-0.9261158067038401,-3.0074917464590407,-1.616651931251657,-0.8806701015778882,-0.33905474329133,2.0015558330394816,-0.8705714682239664,-0.8012704519658229,-0.7938151963669168,-0.9192328031812567,-0.8415601817539291,0.18903842957906197,-0.05733907823374646
2011-08-31,-0.8440355622117544,-1.694705983977675,-1.4692967740893101,-3.033062556633548,-2.884482952369476,0.18471315122923543,0.3597290774276649,4.29141514873587,-1.6413208507765782,-2.0192852651328264,-1.5128694417385617,-1.6848046390081393,-1.3145685682030188,0.34306953841141846,-0.05716239945188966
2011-09-30,-0.8163438320799847,-1.818931005463554,-1.6354375326474768,-2.9781943436750393,-2.5723613055464702,-0.18734914323045054,0.8859838253789074,5.273985548882173,-2.2656612763742157,-3.2548072821947134,-1.9014310935545744,-1.910172871898443,-1.511736299608044,0.4978890379647161,0.0513184034775805
2011-10-31,0.5605178995487552,-0.8106256787115073,-1.3753853566281482,-0.6435723260514323,-3.349821072414363,-1.1846123102370254,-0.1113852734877066,2.7179400192925405,-1.739579042876767,-2.089731742331236,-0.9615084154008031,-1.703808546887372,-1.257869136919216,0.6781699679923275,0.03902934390573529
2011-11-30,0.35651164247190587,0.05111323117439584,-0.9850732248309748,-0.6934792038005161,-2.470935355633703,0.06189314599182766,-0.373250509682687,1.7058906374235532,-1.3692793637958718,-1.4415851146719212,-0.21543553945665822,-0.9768135679612655,-0.9066783825045133,0.21528348151864699,-0.10182014854555244
2011-12-31,-1.3598886679871884,-0.2996712528024021,-1.3122326843640473,0.1393431878912891,-1.4316449634708992,-1.1188137269989198,-0.6897916246566141,4.041558208149853,-2.2987939557136996,-3.36925252667587,-1.0497700970319328,-1.482607890111695,-1.237241532875375,0.7235229141247526,0.08815972560937214
2012-01-31,1.1232142495269346,0.07116932822114451,-0.8068013174170836,0.5793446190147965,-0.4422458148136969,0.23130850115905424,0.8800091489704274,1.527854325513684,-1.2683553983899678,-1.4136509992676034,0.247215345181348,-0.7511173138391388,-0.7420052669769817,0.09162895423156296,0.059959949143243985
2012-02-29,0.6792796178355052,0.2957521010434278,-0.3823000639924519,0.7232928720403519,-0.4357410486690205,1.2126353982319893,0.4289265473498548,0.36076233953259174,-0.6934678707942848,-0.3784897338128859,0.9063158481927915,-0.262505227982907,-0.36518583023264667,0.22917162351004525,-0.0445314107534751
2012-03-31,-0.6759293406876288,0.7988177032354102,-0.6134968375068501,-0.280149143082043,-0.519216071761013,-1.0017450216153743,0.03751310850190628,6.329541128311276,-2.3446227182329866,-1.3191359793582336,0.028962095441866047,-0.5322012555689302,-0.5699234761020349,-0.02986436801871572,-0.030491584700864348
2012-04-30,-0.4287458479326739,-0.28876087926951194,-0.9916724642014082,-0.6564340290349224,-0.49041507754675845,-1.1533681160649083,-1.084802509984088,3.4203723300741653,-2.0146366605708637,-1.8026407084271514,-0.35622949368977447,-0.9364069858836721,-1.0859336910723878,0.3079021173998281,-0.08823241956796117
2012-05-31,-1.1466976738864259,-1.5954099180341241,-1.3948016199205233,-1.4662732413591526,-0.13170587619032376,-0.9801444379126657,-1.5726729580932393,2.906516613256019,-2.024859189188002,-3.2902221099034996,-1.2433553744235628,-1.2928310726650818,-1.7212176251145874,0.5110089286198608,0.010188836539595963
2012-06-30,0.16068185710938326,-0.9565580029858084,-1.1759637965903444,-0.7319009307292328,-0.7693132748393465,1.2926295289864929,1.2816048987410285,1.9348674288947036,-1.5445847161750854,-2.4095699592527264,-1.011472142547425,-1.190214348762919,-1.4143795733486801,-0.6769523173215527,-0.016545103320703403
2012-07-31,-0.18230203378485432,-0.7705931581993025,-0.9793431275643049,-0.6301042136380205,-1.7368359569353276,0.6081620804680008,1.3219462805480642,1.556484584858087,-1.3108532483790019,-2.2166420054688976,-0.917139689396795,-1.1935765345187934,-1.174393363328459,-0.4101990268407116,-0.003267734062604855
2012-08-31,0.009976109936372005,-0.006896200487876954,-0.6852702455707456,-1.7817666470385933,-2.484528362371796,1.5008271524890726,1.7182671951378328,1.2422949612922067,-1.1099378313853727,-1.8450964062157817,-0.5110848603071217,-1.0392589839157071,-0.7692848571165006,-0.6393255581094727,0.050973374141682584
2012-09-30,0.9434886988740964,0.4655620631885443,-0.1023782288818541,-0.9309494453093734,-1.514479967195374,1.863676666351436,0.37160277099784195,0.761910274983396,-0.7584180658247199,-0.9739446529451683,0.5162495422631358,0.10379764332440802,0.039336736776934535,-0.14522508486752764,-0.013809031447174389
2012-10-31,-0.07003648860910022,0.5947377796545319,-0.382617849986701,-0.8892071283107097,-1.4156940020406774,2.642744457043566,1.3775219593566705,0.6776662829077652,-0.7016202200363268,-1.0192034915329604,0.5799230492926152,-0.3892985004157554,-0.3678985073869214,-0.6596949677419263,0.03340926691485697
2012-11-30,0.6337797167513048,1.0893836113532018,-0.3469210932030626,-0.8542803116578735,-2.223831643765532,0.6101043844371741,0.03461575831762874,0.36923095518020926,-0.37293365309843196,-0.39861822224068,1.064312816641239,-0.7696605416498057,-0.3248205583812685,-0.13286420503650345,0.07875146923932927
2012-12-31,1.2756413247938723,1.3048601405653706,1.1355199805751912,-0.44357754622262247,-1.3816201577197567,2.9009643273887256,1.6661040202084287,-0.1301610612195676,0.27290125041672564,1.014834827814526,2.01240515090286,2.0956865542992666,1.3712168344163815,2.6956580873597202,0.010769579954506699
2013-01-31,0.24270097663064813,1.4703896655069804,0.5526595429435213,-0.7381319803120713,-1.4481626166500134,1.4934484498168048,0.4903143332625324,-0.2679589097858015,0.5639200895783223,1.2221827070708733,1.575038790815295,0.9879972194724327,0.6674919647997275,0.4032774801110353,-0.0893824202340243
2013-02-28,-1.5527432687942315,0.07371763675726184,-0.5844568403773013,0.9426331556554725,-0.210235189299761,0.2741932666780841,0.5173995275037354,0.14295186484176722,-0.09754214062630284,-0.330749705639286,-0.1894556249827848,-0.5181025900246717,-0.6398367427617713,-0.374964668320097,-0.017408766285871735
2013-03-31,-0.31163431878516945,-0.9807153054068141,-0.31140525761975824,-0.0856353627087231,-0.2907085447611611,-0.5406136809348001,-2.610919234347969,-2.614496514123137,-0.20524363146292882,-0.542128069313153,-0.5762072108130398,-0.2759238292389949,0.03856062916683238,0.13725417863753728,0.006957894324848039
2013-04-30,0.1675134356605935,-1.0682585408891283,0.03352003255064829,-0.08016594616583615,-0.2510488173870563,-0.7706218637084626,-2.2285577146748228,-2.117021951779395,0.004828914040624339,-0.29015286867350565,-0.5320324231577819,0.08026275684472879,0.24188491361481748,0.012649023447560814,-0.07080549121803932
2013-05-31,-1.2198468106309992,-0.7839168743255357,0.22049113529936612,-0.4172258035086664,0.12597019687368535,0.27749194489925677,0.19921170205780048,-1.707333766665868,-0.554794010270158,-1.5313089279860945,-1.4248150117269993,0.28163718648661523,0.34848969120919854,-0.3254874976890651,-0.06917008932841875
2013-06-30,-1.093613244599734,-1.3268576871765811,-0.40205220344976084,-0.2286644554490914,-0.9163903751910804,-0.4379520116014829,0.4770492511309042,-1.4207115342545324,-1.1200674233021763,-2.513420497072847,-1.7976510559675514,-0.6623161247683423,-0.02749024976929173,0.07094000723652218,-0.08618414111801967
2013-07-31,-1.3392509069967464,-2.3003865209200463,-0.9705554627337275,-1.5968449811158845,-1.1286954520006611,-0.8722377045789047,0.20886291567353646,-1.1539411523216603,-1.701307406956777,-2.850948837762687,-2.0835260068324133,-1.5913925410593812,-0.4446664262424978,0.8682775175985634,-0.04205577838386193
2013-08-31,-0.5049549833179948,-1.7102175056912623,-1.2327830562144364,-1.004543482957834,-1.304642304506985,-0.8637031039011374,-1.3013158826506281,-0.9925618348531879,-1.543810413577646,-2.1908974899882563,-1.796790220475461,-2.1750404929451768,-0.6775375441877645,1.041352689508496,-0.040177302052462296
2013-09-30,-0.4868920915857478,-1.3228492262492622,-1.933102696342587,-0.8726868150551021,-1.369686000766123,-0.6203961079135027,-0.3978387749773641,-0.8365741570260291,-1.2954778767577522,-1.7496827259739491,-1.5418930373637205,-3.2292333091108745,-1.2845357131891897,1.0345899154186833,0.11878887490220943
2013-10-31,2.3223304762783106,0.7474607796879098,-0.7905664118777753,1.7253645773182407,1.530008377212396,-0.14928568216699248,0.6299106254441953,-0.9728180133236627,0.0625601586262776,-0.4305731893513573,0.5205131786443917,-0.18086004064936428,-0.3361560880105359,-0.29272862198455374,0.03665484108563311
2013-11-30,0.7486835681569819,1.4845129156010104,-0.7591644403820743,1.0954690645703704,1.4866885102840999,0.07680935437930242,0.9812740922272177,-0.9387563989782095,0.5727629044597288,-0.003277273497284651,1.2375072476820215,-0.17327172831283255,-0.2943361523924124,-0.6291369558216232,-0.01091382432614103
2013-12-31,-0.029165899859781318,1.6803307929252176,-1.427130254957285,0.5196921772076547,1.063297014436032,-1.026418056080506,-0.6249299100121481,-0.8303058968289617,0.6359646398528789,0.01248071172825306,1.0790663779428658,-0.6428273644305561,-0.7686997982234778,1.5595439114022427,-0.04575023498435552
2014-01-31,-0.70048542137383,0.03198954370247654,-1.8266230636501177,-0.36849105664714,0.5582918054211949,-1.0629262836604165,-1.0709896546128266,-0.6710867058547805,0.2276320625739142,-0.2551416626654486,0.32544949016731256,-1.100309961713382,-1.194762942256083,2.030916568547167,0.019755206962331722
2014-02-28,0.5616061386216611,-0.10516846896338893,-0.844724373979193,-0.659203117507652,0.3735144753507238,-0.862166706816197,-1.2691513604552638,-0.6452701270695693,0.4652673045560148,0.029800189644512916,0.4394176569201589,-0.5259019813437668,-0.4705139291596249,0.8207161509748165,0.0698224028493268
2014-03-31,1.55645463553996,0.6716280819041823,-0.034749890900010995,0.5829383172275936,0.25110142133159163,2.089120389699175,2.0736021095303774,-0.6744051813000317,4.157533780915695,0.7923630165046415,1.069617821067659,0.051167853280049774,0.2146842801966893,-2.4635406694985926,-0.01000008333458331
2014-04-30,-0.03925847892221119,1.0493119342789763,-0.14083551984437154,-0.23179312200057975,-0.828191961374792,0.8608152877065404,1.4204850592243359,-0.5630317610843194,2.9529549615752573,0.7711168770616947,0.744167017711414,-0.44187700893615856,0.15075508337973806,-1.3880779243832695,0.06515151818896375
2014-05-31,1.3150527572169286,1.4097281194267248,1.2074577889259885,0.01684105543534495,-0.4266568320757473,2.019471736994342,2.361880266669522,-0.4528698187443478,3.163989134500506,1.4046328517512017,1.432714510823046,1.0232535278790837,1.0697675599335104,-0.24687346589507814,0.12482458989137385
2014-06-30,2.326714248125458,1.8030139373338303,3.3434327171187475,1.1067267419476257,0.7301557533191981,1.0497724297738638,0.23404211762858487,-0.33716215593598287,3.6484180330103597,2.3732428807594936,2.585917120135777,2.517555940918926,2.6641413372941365,2.2440227623298337,0.0097151873492304
2014-07-31,0.09271349185677877,1.789730508853625,3.7135646853257875,0.5641545470547458,-0.09181892252749173,0.37205170212128946,0.2600787874627775,-0.21638067068818512,2.6220476763856033,2.028753619451446,1.6715730568804672,3.4869681608385843,3.168493007937874,1.514708954857433,0.08223122186384617
2014-08-31,1.2930213332985774,1.747718005623007,4.068300560507144,0.577936623693059,-0.1031136895754262,0.9582331921055497,-0.14529736847847363,-0.08472760500808725,2.4771822390696054,2.2051938291009496,1.830508957506634,3.9134996841547354,3.6723093731542957,4.866487245298981,0.057803345551338876
2014-09-30,0.7960711001195923,1.0417300254412596,3.834005133446828,-0.5571171964620449,-0.17797265248812205,0.25903938777560465,-0.2989106446333337,0.06740225886832171,2.1443546600961856,2.073446353838905,1.6554961533135477,3.77513033952805,3.5945628721991,1.8373777841157406,0.018622721652008987
2014-10-31,0.1538845129485485,1.0497362760380733,2.2299444526374343,-0.8026216749175684,-0.672203682665132,-0.6699329506028093,-0.849164603665522,0.2248552704851585,1.7216007225725656,1.7465680885009194,1.0435067560869233,2.5471315594751336,2.1515146426787406,-1.5717388179868612,0.0718279421474361
2014-11-30,0.9966851348912688,0.9081763939786586,2.149236418252045,-1.020081493760927,-0.640269819253462,0.020487547591488464,-0.7011356311762335,0.4227402819774837,1.6203841962095122,1.689705056299692,1.1160421736098383,2.379953037064065,2.0809879890979035,0.22345849363684206,-0.0037942819501102136
2014-12-31,-0.25324527513868605,0.41047101283112425,1.9198287608355358,-0.43737700214902575,-1.2609743604175918,-0.7840854622133638,-0.9896921567786603,0.6522335314954105,1.2764244718904127,1.3949075780205473,0.5843573780946839,2.5176024953432785,1.8663378581062582,-2.2044971438977186,0.047343411479255505
2015-01-31,0.6335439060780745,0.6296208318889336,2.234398757386795,-0.432974686662255,-1.471279323333886,-0.6378853788488718,0.21889168753954902,0.8543633430283878,1.187084888559031,1.3601535151480546,0.6222019106603777,3.078666028583042,2.200276881385084,-2.0377170581921034,-0.006627656003198974
2015-02-28,-0.2725164105984914,0.04530294838325601,1.8123488563102792,-0.8510227473115319,-1.4294736151226664,-0.6702027770298795,-0.3731531072007661,0.9672376105297389,0.9476828798053559,1.1615997937202283,0.23193955038538985,2.3062286991099072,1.79540204588903,-1.9781735190610883,-0.02250012758763347
2015-03-31,-0.6225497955116277,-0.10642507817809915,1.1989642405320349,-0.45970632062847694,-1.0807535221566595,-1.1610679539972357,-0.1789428756052041,0.02979554385569339,0.7205685360725576,0.9319169688883941,-0.19762615145388082,1.326040061872212,1.1354845841711878,-2.5297901407524144,-0.038149493291337676
2015-04-30,-0.8867510829381471,-0.7999297033548741,0.9841667445331606,-1.533916201992621,-0.5312696207323859,-1.3883212821280284,-1.1416927721471677,0.8910562346972765,0.4879948519187621,0.7103393593810452,-0.6696386835492897,0.8500183070045882,0.9857160781325618,-2.460890930463719,0.012354309500935178
2015-05-31,0.01417196356497664,-0.6717423992818988,0.699957315013664,-0.8816110949206637,-1.4137711556355053,-0.3690415028757631,-0.1925407041613444,0.20401539506803687,0.41568753337309694,0.6403187977680205,-0.5315589120452143,1.0600676087490934,0.6922591321875087,-0.5146376439879882,-0.02663988456379483
2015-06-30,-0.7378720732925435,-0.7208595123707363,0.104677887784644,-0.8081562097983451,-1.1698889205402176,-0.6365805730426664,0.0029310822425470764,1.6327648851248722,0.23873197519761846,0.46747053620041795,-0.7840463496623881,0.21212829992281637,0.13126533572394983,-0.46476415479454386,0.15203140636844298
2015-07-31,2.4923271989517977,0.7598466007732159,0.5836806188810629,2.5732070641272813,1.5980057482508678,1.269937395471506,2.160559656191436,-5.7538121888859015,0.5621009815328287,0.7241630649650097,0.6800541261120444,0.026772501635351435,0.44907523131789284,1.5989634974062603,-0.20344666529282812
2015-08-31,-4.082045302761663,-1.2227370918050684,-0.4512195183554269,6.113061582996731,4.244332801497839,1.1628329646827653,0.7818286944556304,3.90315188403305,-0.19678153304532975,0.04505333233794869,-1.5266928328480591,-0.6022978844910888,-0.40777662015386285,0.19615777818178848,-0.046209393293787336
2015-09-30,-0.9150697586878571,-1.5792113316743117,-0.7919304428047856,3.7020400428472393,3.11185293378087,-0.498386687113982,0.023371408646513717,5.369592066346532,-0.49031120703137315,-0.25641373509424975,-1.9079718278744435,-0.7510485828511039,-0.7740487773611254,0.03442367594116888,0.06759367946040205
2015-10-31,0.6602392128727432,-2.5929526302391843,-0.7013564314657347,1.8434153770013801,2.771343379078549,-0.4689820786740056,-1.3330584166756605,1.5946119616724526,-0.4102126086805058,-0.16883110435720472,-1.1016214848831856,-0.7730100873254583,-0.680223834430448,-0.0015023388833539364,0.025169251859304444
2015-11-30,0.10822602458912446,-0.09855772872925636,-0.872335296307885,-0.05630307567393784,2.3871084208713995,-0.8656679106225506,-1.6470897600497558,0.787833781870766,-0.44603551887213017,-0.19411353706678575,-0.6809062197586869,-0.8367402394236264,-0.8549727741427089,0.09980644615497282,-0.04242071588395214
2015-12-31,-0.8488264808457728,-0.03739421819002536,-1.0101501928308234,-0.08153016381706013,2.126789741655436,0.024807725455018897,0.2621173723932688,1.8240240560530718,-0.8203921010321453,-0.5493216016159768,-1.0681169855068415,-0.8876639468206572,-1.0052378780379494,-0.029598648817423523,-0.12764078604949194
2016-01-31,-2.0214490456001553,-1.8444119401156842,-1.5169171976660438,0.4022715773288888,1.196068715501712,0.22908768970240073,0.3723097786569364,4.052146294819864,-1.7708813815785867,-1.514161744191967,-1.8123463762876557,-1.1141617145537186,-1.6421794081972076,-0.23031051721490267,-0.11152019259638006
2016-02-29,-1.6335874610880285,-2.907972539058268,-1.778444132769204,-0.33489441247305846,0.4043207651319885,0.13884454995580198,0.8119630020519563,3.3500760525044972,-2.7680586084164553,-2.585270358666926,-2.4067383166061935,-1.3517924722915782,-2.0769893157575274,-0.24230760280020905,0.16750111563992276
2016-03-31,2.0098885421151462,-0.8214545698186618,-1.2694568275922142,2.382497475169039,1.5202396441393906,-0.9572913833547965,-0.8306490536095611,1.9868553457214226,-2.940550856346102,-1.372575959605869,-0.47495489690435877,-1.0136337778388287,-1.3581404974853575,0.4305819132731427,0.08194576433206506
2016-04-30,0.8297663952654427,0.8178227438368817,-0.925003368296789,1.5833690703707093,1.4435340476830578,-0.9614695198205104,-0.9393785755095487,0.9723404235077681,-2.106781689816083,-0.8152511707726048,0.4396206168601191,-0.8992644795315307,-0.8884775547195728,0.17703390972786998,0.062376312744252455
2016-05-31,0.5493176515717331,2.0963427932753693,-0.7934071079951903,-0.26411989077804965,1.390814150037148,-0.3766134124758476,-0.4493938003008795,0.40531717511556786,-1.6044486958057778,-0.3264829797427567,1.0644290905852805,-0.8726465909334323,-0.7255375326116881,0.04503211639255729,-0.003051830834836793
2016-06-30,-0.20492208037774454,0.7009681294260519,-0.7184915794247431,-0.4971230519416964,1.211489502437436,-0.6497905302546233,0.36462196597798713,0.3387155119282614,-1.4786632085639044,-0.4492538690238066,0.8456077939672976,-0.8453562869704236,-0.6426239780578932,0.0073462479132188315,0.09767400954179918
2016-07-31,1.059675096450034,0.8297392334196079,-0.8505679531864967,-0.347466645566058,0.5998052967184087,-0.43533135360877967,0.3866336238990343,-0.363271954550543,-0.8103488818317266,0.5835187719185241,1.4572810018196454,-0.8832783671193424,-0.7868323314799034,0.13233585815441526,0.15864007871089647
2016-08-31,1.707681535853103,1.5380920155038587,0.47851360344216937,0.25218484046046497,-0.3270673450259341,3.805922329843623,2.591516861563684,-1.2581163187329187,0.2803641855827584,1.784192519593278,2.213230081989852,-0.03769981165081136,0.3785774457865097,3.353592825255923,-0.05840186965464857
2016-09-30,-0.8354332078205923,1.1159792463718718,0.4495280363862836,0.8216872384949198,0.017517293722065362,0.8280195695794179,1.2884552651513261,-0.8779074761713258,-0.11428807964212463,0.8689557670266924,0.7572463223294853,-0.17441148469510528,0.41994224843232064,0.7225737094953769,0.03266568663287798
2016-10-31,0.23646434733262806,0.6378678900259858,0.3582946124810114,0.7007820172180137,-0.03146190200411937,1.495939111896868,1.767665049100501,-0.9958067762805431,0.16211729876040665,0.9238135590036092,0.636887212880932,-0.20351628018201104,0.3106334867538344,1.2408250296199623,-0.12272786874354037
2016-11-30,-1.493243397003939,-1.3061979773923271,-0.1975694876395928,0.04058262743023247,0.661945627334493,0.17930765873754367,-1.3874321622868984,-0.32294423679365647,-0.6602576526561555,-0.14179772755786205,-0.7602374527663566,-0.5306019668669336,-0.12390771751836717,0.07787986929994845,0.048030656483192206
2016-12-31,0.4738205399346952,-0.47100496910708095,0.21623232157637873,0.32501003866842954,0.6035781623980155,-0.1120791964814083,-0.535200083635634,-0.5957603288473485,-0.20806843723973162,0.2377670765694448,-0.46030165234832865,-0.3381967629213468,0.2523602023446085,-0.06715039125550391,0.07937304426712682
2017-01-31,0.7832458026847875,-0.1164306167626459,1.271100669284288,0.5699397485971589,0.47373804447044554,0.025241973885819575,-0.9688536152390026,-0.9636443874774665,0.5632066233902512,0.7976497195968117,0.1612685773943004,0.12341316437923053,1.130465470058976,-0.015451932620203716,0.02877925994749988
2017-02-28,0.2268900924134989,0.9545668631889838,2.213958298518907,-1.17377447073004,-0.33458058943378594,-0.2687720686889175,-0.412578382311696,-1.0119762998461368,0.9204925231027952,0.8823146454286652,0.4792626290982368,1.0201358026870953,1.9204380498331104,-0.638179151314872,0.06611811064645355
2017-03-31,0.6060137802561031,1.0255451641509499,1.539087288751477,-1.1499976181215759,-0.5020694355084322,-0.20084586471779858,-0.0059975142987461465,-0.17895215854893462,0.24960999478553136,1.1364755483393583,0.9463141770277621,0.9246836916084926,1.7316726180446491,-0.40150498370896265,0.09252037371225749
2017-04-30,0.8421230666730141,1.047698234635212,1.571041000594881,-1.0146262178229495,-0.3944837399609354,-0.7911287597584244,-0.6912950162882985,-0.6684621763089441,1.201341129017476,1.3771752913346067,1.5452974906312809,1.0083657293758312,1.5346228184679946,-1.4687471634661762,-0.04434189160632308
2017-05-31,-0.6506494131122156,0.48904198625116724,0.9555272847452769,-0.21947811970420208,-1.6010502262382178,-0.7352366700277666,-0.30090826504482093,-0.4446727614016224,0.7175863002226376,0.8079668236869607,0.448413489735683,1.4165591618242575,1.0241882265980364,-1.0768278704887786,-0.03459637749287903
2017-06-30,-0.5196150386020785,-0.21209878632391854,0.7928920017880683,-0.18836629667171945,-1.3593956010414037,-0.8942174620315583,-0.6236504797822606,-0.2835021845465461,0.388008967588069,0.44078582683797973,-0.23426353981536785,1.0678858553572514,0.9088213006132007,-1.169298728646179,0.02111335383858518
2017-07-31,0.06058486722590753,-0.7025851522106064,0.4065381600654027,-1.1323063934875368,-1.7788390286402254,-0.38667470917560204,0.4852875676411622,-0.44022312962910914,0.736317283572656,0.42829939488840185,-0.25517212644492265,0.750858495371152,0.48421047692385805,-0.42774267562492724,-0.059548127791468855
2017-08-31,-0.7514930194687631,-0.7477862059349104,-0.44576988972962306,-0.9254752107877179,-1.2893041959295708,-0.04203898972382387,0.4890183320097128,-0.17782906465659604,0.1354135559393948,0.029866833874742097,-0.8549562510723335,-0.4608551076488627,-0.36934247252336766,-0.0608215823413345,0.09636518668562685
2017-09-30,0.9836382390392675,0.1125352850664619,0.15351133519611454,-0.030032661751365885,-0.9043384299578139,3.0713223284008397,2.3060191613967533,-0.6889023900365782,1.1336106364406062,0.3971807040408163,-0.04863596239051125,0.1475353353741566,0.1927049015711745,1.8256911674414684,0.13063097804397167
2017-10-31,1.3217501667290088,0.8064089419969875,0.5513531608101317,0.6875201481433536,-0.4114746193140058,1.6150893340699772,1.1565298381978928,-1.232740159931601,2.251527237440275,0.8204084879682091,1.144691129401233,0.41043768553672877,0.4323419048878599,1.6754931212547777,-0.008422083812220173
