TATAINVE IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2019-09-30,0.8677220012519684,-0.7381408154750051,-0.03943714641589461,0.23069123474447303,-0.743078253607762,-0.18648604065610402,0.12653170173513872,1.7347695282704116,0.050742008254312375,-1.5387718504231962,-0.4207979061181336,0.006073993834937519,-0.17540583579517208,-0.12253403612908143,0.02277893007338314
2019-10-31,0.3119650778838116,0.2986024102312439,0.5144733625884373,0.0016348607496377578,-0.70377639746362,0.23817397842997648,0.7835675177764702,1.4639239943250948,0.20054580228709953,-1.029375430913731,0.03299344906034537,0.5318497377184842,0.23625458905021154,-0.023600840531426855,-0.00501733223123198
2019-11-30,-0.046244475264483456,0.8136247847496865,-0.6563007433688267,-0.5919163246581,-0.776085936080721,-0.31445239771606187,-0.011524526548854329,1.532446441122809,0.3573711604434972,-0.9637268455276835,0.17399277346669015,-0.6370971700562836,-0.5999001119047382,0.4109906441787739,-0.03286966632976018
2019-12-31,-0.39174834198307407,-0.0896272902986352,-0.9988765697154026,-0.7239969268063722,-0.7118426978356617,-0.5153375669045567,0.32635640133925065,1.956807714780752,0.523218096879864,-1.3598218985092088,-0.05902102004413803,-0.9459148164450888,-0.8551313146525835,0.7613897209679081,0.10783270480321547
2020-01-31,1.45346584181839,0.7368027858796177,-0.08209187638668482,0.18575184621510676,-0.37755537972282016,4.795388394428705,1.4839013519765032,0.46602121643518213,1.0241942324825035,0.6810133096348945,1.5069116113148808,-0.16606360077101814,-0.1484262698903276,1.3167293503090178,0.010390278066599468
2020-02-29,0.09862036533314056,0.8355311291634248,0.3828000179271737,0.10875743376442673,-0.8273540507089231,3.1176997863003986,2.5377670068075977,-0.38912451006606935,2.815370504447117,0.881410095795843,1.0875550410868144,0.4010127993819784,0.2436718386936248,2.2855342202913485,-0.31570843756982503
2020-03-31,-4.084513143321091,-1.8932534698989218,-1.97788358335123,3.0880464170476105,2.344007589804026,0.5682284820912908,1.3594040033966113,-0.1535148400648311,-2.402136056994622,-3.8374909678886047,-3.114759572626636,-1.0133192171398842,-1.7503304461528852,-0.8339850402863164,0.1137540213423384
2020-04-30,1.1686437284291817,-1.8242121739594233,-1.1977997431523821,2.560244632310135,2.393215340472176,0.49758500817070916,-0.4649540963571467,-2.56982322783526,-1.7177463383605756,-1.4151087894435967,-1.147496481778895,-0.6482283920755423,-0.973905860362927,-0.5749324777006843,-0.023280610338627567
2020-05-31,-0.17269096502888218,-1.9286927390718835,-1.570181702207892,2.170278170260582,2.0679019770388636,-0.3496835275345659,-1.9077987577448432,-1.5258070607002592,-1.2629731837530287,-1.3819384262031036,-1.0654256149569872,-0.7597639034340246,-1.288652203398374,0.7892381337059521,0.06052738811515751
2020-06-30,0.6691346179663819,1.3573768152712202,-1.0361368508201352,-0.21550090225012522,1.9257151467332476,-0.16504407459506734,-0.46866813611551883,-2.0910357984334613,-0.9588013983808409,-0.555415158980874,-0.14298612848883396,-0.5090600920102003,-0.7935036436001408,0.1767563447494708,-0.05202370225381757
2020-07-31,-0.5071144089986903,-0.013003880585169061,-0.7438405269604879,-0.3413212093327487,1.4820689013964816,-0.12342044862458816,-0.3804437222118824,-0.7872676673378632,-0.729089374665144,-0.9272480031925803,-0.33548066788369724,-0.40802146161244696,-0.5990306522776789,0.08447613565342785,0.10221435342927694
2020-08-31,1.0783523684122251,0.9785971416647582,0.6049412074401527,-0.04266885716647686,1.5880446908689014,0.9168117192261815,1.417641965093723,-1.8467374136228856,-0.5464398813627498,0.23369578170172248,1.3832118742206656,0.1427165838682862,0.4935820683031423,0.3019367713014506,0.03846162781462107
2020-09-30,0.3789051619026775,0.7482850138960226,0.3622288482344165,-0.12219116279192374,-0.5940214804710897,0.9388582316324302,1.121076428167265,-1.75483047764632,-0.4231965086362843,0.6503331576824126,1.2652147262435642,0.17067882499677625,0.29847544021622174,0.09834390585432819,0.00308020620265553
2020-10-31,-0.032098861862342315,1.1233659215734972,0.13825391909309484,-0.5457489329264965,-0.782422059768648,-0.5500499145732268,-0.032529488426188816,-1.503262055497949,-0.35248275441874666,0.6091545149505108,0.90374324694765,-0.02539311999075439,0.11548379753888911,-0.17790121967553527,0.10734576872051786
2020-11-30,1.0083031478452595,1.0828979648098835,1.17892090090449,-0.5009966868754745,-0.7043582104061169,-0.10819424346316307,-0.45324585931066114,-1.8428298145830884,-0.22893340260801553,1.7226672012241133,1.7742130874700206,1.1467577503007174,0.7942127907968688,-0.13272887771193825,0.060899577137927645
2020-12-31,0.6452046905639965,1.2056605457203626,2.096785152842804,-0.45138628586273066,-0.6502389000072505,1.5722655726301715,0.3577428057315103,-1.5700441213059433,-0.11896089659498109,2.228650466111194,1.9071256152556895,2.253481339645023,1.362554906459322,4.311454089613256,0.03303810460151248
2021-01-31,0.3202743688629262,1.47984524823515,1.0971915761956321,-0.6342600436302115,-1.0342710620398665,1.198058650935197,1.4449697089011104,-1.1950828201576065,-0.011731259162250983,2.2017601196773415,1.4887484735274166,1.7905444621156725,0.7027776925697075,1.5387352906936893,0.07084175929915348
2021-02-28,0.7165196900076196,1.218943234505462,1.6094400144740848,-0.8706556237056278,-1.0642548985849687,-0.3120559081499106,0.005687600588193519,-1.0728902004464997,0.08579335576687337,2.233943778819501,1.6457081647866232,3.029231764184775,0.9823983098587937,-0.6836593978307048,-0.06929541705616209
2021-03-31,-0.9263406319566264,0.07601571646421633,4.119906913794962,0.021925970593664128,-0.4228957591954052,0.39880177524850785,-0.53038913834995,2.995458499987939,-0.2789421196510208,1.4115320810536944,0.2196964634721525,3.8861198533080894,5.058834586123738,2.4385418642033962,-0.009314125741971772
2021-04-30,-0.20473500329717295,-0.3024248204619039,1.9796693661849145,-0.043847602252902775,-0.35077161199800955,-0.4915642092850916,-1.1168392938372453,2.5284850362125675,-0.18827809084429845,1.1706667852152133,-0.24968734789086366,1.7593711366044023,2.262742468710775,-1.3457370893212888,0.03166035734274168
2021-05-31,0.2683897468254355,-0.6177370704990466,2.185491020111491,-0.3955394828057665,-0.5664817616138844,-0.3998331825182713,0.007933871583665172,1.9429581863842669,0.09717643052817364,1.1657699470432712,-0.10218863611002163,2.5965741588026905,2.3468822961757643,-1.035668799221239,0.06534091893390907
2021-06-30,0.6474762030202595,0.5161864507944576,1.9556479238079743,-0.6560568716751137,-0.5682630723298765,1.3875778224833692,0.4259171020659806,1.361826152596759,0.5780415180648497,1.27972709613077,0.4385122235811181,2.2169236490116075,1.9185839480405458,5.521696884363683,0.02031593516036687
2021-07-31,0.11375339040074472,0.7456326400152812,2.2613185956240804,-0.9149535038577858,-0.6031669919235957,-0.3035887918611091,0.31235872258018516,1.1868055150310917,0.7724059654733685,1.13464954829788,0.44675498757566773,2.5746816283689253,2.1675198324354725,-0.36017506550094847,0.088779634706539
2021-08-31,0.8440025472413478,1.1480993568487008,1.8705441273032037,-0.6828234684680211,-0.5254628848230095,2.5511337171483155,2.238061638576645,0.732405347544362,1.4244973512204302,1.231347824439995,1.2315479865243169,1.8810859919627407,1.6108561632063596,8.0283415722275,0.08095143548672576
2021-09-30,0.686631514736797,1.1909983391774586,1.941833240183194,-0.6307341681570519,-0.9329862878202589,-0.015008422757032298,-0.0524250759985913,0.3892832203327482,2.002594429012393,1.2257251571149457,1.5690306035391868,3.234884439646892,1.5257584726474938,0.3970653368589954,0.10101311303274522
2021-10-31,0.9005429336840305,1.7536905329310568,2.359719100893483,-1.0540452067557484,-1.0370977381719344,1.5812913630142857,1.8543855711007948,0.005320485762042845,2.609164232716228,1.2099408566598089,1.8704780980365436,4.2606973457356325,1.6891564388200393,4.451352878733998,-0.07373672687584262
2021-11-30,-1.0916500056147147,0.3230386784360614,1.0385876408145667,0.39895648096826963,-0.27713239288567837,-0.9658861398097497,-2.1504824432889045,0.4186823238220649,1.753610210335399,0.7403351748281206,0.24140168089289218,0.4745298468763545,0.839897603427171,-0.9563180298084791,-0.03565078314795586
2021-12-31,-0.6226042397187381,-0.5834032986509318,0.4924890514852994,0.29761551009186554,-0.13761892755055424,-1.1511468759138277,-1.5611692077399786,0.6644795904715034,1.4067332048754755,0.48054471635886425,-0.49047110534233734,0.018939569813711865,0.40678851430653545,-0.9298842203016953,0.08867591985511018
2022-01-31,0.7283441633432404,-0.6813664982293507,0.7051895765638093,0.14147933503067764,-0.08113678029073859,-0.8875658344661982,-1.8833841687852815,0.2730600006422713,2.0291268085763967,0.5653463867532206,0.03266585277160555,0.103037206205191,0.4814783877981488,-0.7276135352662936,-0.10706467549549595
2022-02-28,-1.3977839061041313,-0.9002713289516686,-0.1537687797745183,0.36821557344972466,0.26101215725002375,-1.179098564690135,-0.9576287024066154,0.8794234274235707,1.2976025069250958,0.17595574907580658,-1.181168375316178,-0.4990790944767696,-0.16652755055138585,-0.6694512692428853,0.01905244800647608
2022-03-31,0.0334885742694903,-0.43188613864365466,0.21463780238076585,0.35138558742304027,0.08163181230300312,-1.0435132619225718,-0.14494092905895237,2.6955920551446964,-0.555272076257966,0.17232665081602933,-0.89650029245863,-0.26481523161738946,0.5402240554996199,-0.7393760706662016,0.09648229694928508
2022-04-30,1.0461348810533964,-0.47381261534508057,0.6848033125902986,0.5696482849478272,0.11857208358735764,-0.6608922983056632,0.07599213422415496,1.61688712993769,-0.06456765516032476,0.31065245085053345,0.07542024575569133,-0.012191654165165931,0.9596151015168194,-0.6341584821072834,0.023223776880790796
2022-05-31,-0.09347182639816762,0.5803939891101244,0.5742239890307326,-0.57643452234683,0.014747831835101565,-0.8106825200376877,0.6897297435272954,1.305648098571393,0.027837046664825702,0.24029066614122763,0.11998397533784197,0.005958141920959415,0.7895107489797256,-0.7752692169679559,-0.13030386820492348
2022-06-30,-2.6084432378730593,-1.1119777810035245,-0.5469876854567832,2.0318375579211225,0.6533845953698748,-0.892069049647289,-0.02703005846120492,1.741327860924149,-0.7962122036657856,-0.516159316626766,-1.7673885976144592,-0.7149969673999924,-0.3122253868991784,-0.5163537907473702,0.09339832777690363
2022-07-31,1.0092927762632766,-1.0568457737516455,-0.24866583196142172,1.7674293905157643,0.8659261844250254,-0.6072400661074342,-0.18988432856181434,1.0609822229684274,-0.2207467647992297,-0.2067999571315962,-0.4295543567932553,-0.5883857855343376,-0.04024893612893895,-0.46697486753193346,0.08354446212726206
2022-08-31,0.7864572994986861,-0.39964020102919723,-0.38380914257606036,1.9730442204088532,0.6718820727249258,-0.5359053837872784,0.057034017122542476,0.5788245884700657,0.3134746713781759,0.08254900747658502,0.29215278232565434,-0.5779649606975994,-0.28491364966440536,-0.41777634428558946,0.3628294988352692
2022-09-30,4.88860477039985,5.00573856194326,1.6682224421543665,2.7327456236661405,5.000214158340611,2.615825109867543,3.80418061845978,-0.7619312874787699,2.921493346243022,2.3322760431029943,4.859708161009844,-0.3965979037385644,0.7422459413122301,3.4183517734468345,0.01879989119966751
2022-10-31,-0.2386877068182148,2.7882573994384194,0.8584610745917699,2.933540182696541,3.4409695772730164,-0.4056931673776171,0.13160670182130457,-0.8195038843781495,2.177219793526262,1.6360308891665554,2.4243302389221206,-0.6070758069422084,0.11936089403744128,-0.482816992469157,-8.524059162118928e-05
2022-11-30,-0.4417811756176503,1.7816984556233273,1.4692327750660024,2.8914470815244395,2.750343917030097,-0.5486424312323882,-0.3626506364439486,-0.8515900383367757,1.6595984580617296,1.0054863871630921,1.2282893848109366,-0.5145939554287224,0.5370924627691889,-0.6517347205882515,-0.10591949510856982
2022-12-31,-1.5025109964718915,-1.3068850673150747,0.7172892323689108,-0.2855427494620277,2.138889289667544,-0.5294578150225563,-2.8698922825548006,-0.613919943176641,0.8342978720979733,-0.24977535772548767,-0.5234479592880871,-0.6509787679439532,0.24257097990677354,-0.5746976097822983,0.007976067015010472
2023-01-31,-0.23119122648899673,-1.266376932794391,-0.04791107389442028,-0.3710822058292785,1.9178120729319075,-0.3512173538064751,-0.0036830962892032875,-0.778656202089692,0.7314680213685196,-0.44202910607135165,-0.8720480176309972,-0.8052975919332811,-0.4781043742125442,-0.3943887978425509,-0.04342452575796592
2023-02-28,-0.733684448132585,-1.4170173881688477,0.46283138790014566,-0.5274577153143492,1.8236160129539996,-0.4033458889861323,0.25730218278662115,-0.7729716877861282,0.39912681192913974,-0.9558190012744905,-1.4425249407353864,-0.6955925633397001,0.08225982524689932,-0.48773236065294884,-0.15484642313423863
2023-03-31,-1.78624382917629,-1.5722085897080127,-1.1990252485868695,-0.03935259358890694,-0.49372049506496063,-0.4483581196033434,-0.011657874515721112,0.9408480395717479,-0.38499222184170423,-2.2610544262919836,-2.123758105446089,-0.49757110847687774,-0.9456872256399489,-0.4030570343340602,0.21408100188405466
2023-04-30,1.8190956602620747,-0.3318646951274288,-0.07120757084512543,2.124688946266943,0.8089984524125758,-0.0687625700364349,0.4811897334889739,-0.2971424830200959,0.5845016731107348,-0.5161975906228956,-0.2668861185402015,-0.5714188234366875,-0.14594595050174508,-0.20055425361580706,0.024092043160268608
2023-05-31,-0.06180898382121406,0.028443206677087482,-0.08126550109932075,1.7721757531381435,0.7658856817937887,-0.3808901695397219,0.0959951944080615,-0.3304395195883088,0.5828608404387674,-0.49648312173997927,0.0012029744347124014,-0.5498723483578084,-0.20676477970360946,-0.4296532497420001,0.05659112908544805
2023-06-30,0.22985676601887106,1.158504115503567,1.8420605460497566,0.09866362492553943,0.530702654043794,-0.28215818397769205,0.6188893706253198,-0.5488621108281765,0.7628242158344201,-0.24576922051460134,0.30226023529184926,0.013135899224611778,1.8735546348554601,-0.4309548453089631,0.0760025639973987
2023-07-31,0.4060010216438229,0.344449965555464,1.4717754954123599,-1.3395164432254993,0.5236631272818131,-0.2758357754025537,-0.4765308569561953,-0.831519743145314,1.018191690946066,0.1283126257591225,0.6765529284337983,-0.03278234629559444,1.1350644163824253,-0.43414934601137,-0.036376435341023604
2023-08-31,-0.6124521989397014,0.012969584416068144,0.25600994789800013,-0.7193544881391356,0.44684544770466145,-0.3521173235954244,-0.03283450200433892,-0.5427883519850337,0.5739233364615189,-0.37368181028325054,0.06666849766165517,-0.2994255980196729,0.007239874294568805,-0.42892752418827,0.2948562761997813
2023-09-30,2.3672759912664945,1.30458315607071,-0.3192720715298426,1.2931732078660716,0.43763527641788363,3.604132203170358,1.5741643913731869,-1.6211851614846569,1.8728714536599411,1.3636201947723565,1.7930905991803903,-0.4326538528662859,-1.4236485636485805,2.128530231559235,-0.05255786893669473
2023-10-31,-0.7107588832425309,0.5679631249794396,-0.8551316101327966,1.7110967290904258,0.3941498068885,0.41202520977804646,0.6819820967968926,-1.2165727442987795,1.0644289575547405,0.5134779731446019,0.6334663763526909,-0.5486712450535671,-1.724963362804778,0.10386908532728029,0.310702141553617
2023-11-30,2.2347747594310206,2.410561552138943,2.2862320518952126,1.7710928733684195,1.3071269966375068,2.5873251784337334,2.1229216225276817,-1.768729392352576,1.8832570257256633,1.834042205607686,2.454074407750529,0.7263164123404731,-0.10297339296612389,3.7866987238103413,0.010470070761328693
2023-12-31,-0.26146189628040784,0.7358694255230315,3.28917357620975,1.3850025937322779,1.3314076198933056,-0.06784607010142774,-0.9559318562821084,-1.4087746669114452,1.2491608528537197,1.1223289918581199,1.2844570516497196,1.9545172387015834,0.8006360051282781,-0.16369741770360063,0.2746600757290872
2024-01-31,1.6792651320708432,2.2155648878772736,5.6274708025254485,0.7358475033210279,1.6391907506887498,0.5544370021267806,0.4320521721847384,-1.4716743964389583,1.5508285241902173,1.5980206082838337,2.3153486764867397,4.140853679521373,1.6607875401509595,1.6037757361011633,0.2561508617441261
2024-02-29,1.4060027008470364,1.6940922879114342,6.494776590432322,0.3889644385924981,1.0021572675059036,-0.12145411145198738,-1.1761858205718665,-1.3663169469108178,1.5525616026289488,1.6630123681976479,2.5699551563563037,7.217251311509943,2.5197463260390323,-0.1820418007454907,-0.15363347828792506
2024-03-31,-1.560439098393323,0.8442911916822621,3.7839874896230397,2.017434395211858,2.040739842207368,-0.7704271349939411,-0.8143548091852566,-0.545690296572381,-0.17757161510493044,0.49694278801592195,0.34059700483202604,2.872276269898785,6.695530069850359,-2.698345616760644,0.05998380154458563
2024-04-30,-0.024084194227804653,-0.11468073263710356,2.077556266587793,1.1722521293691068,1.4395235672202957,-0.8879342290036638,-1.7926479712232906,-0.49191760065736195,-0.2002782278703101,0.26623745072936805,-0.016269086318080807,1.8237950129963838,2.3212058228342505,-2.2031349627928822,-0.032248993732906975
2024-05-31,-0.626736079189447,-1.356953243054854,1.5833018048411445,-0.486493121652974,0.8616299635530982,-0.943362137466598,-1.7734773518437095,-0.2943149002414845,-0.4000088716378224,-0.1708637614126904,-0.5972211256033881,1.6636095795192767,1.811379251782103,-1.9888119322857003,0.008546464001042798
2024-06-30,-0.3380184074873763,-0.6055969733350212,1.2453424475440709,-1.5766590814863397,0.8039082306252945,-0.8066150049594348,-0.42176580597229263,-0.19144582066398821,-0.505037985815258,-0.38173760226346737,-0.867304394821088,1.296415288955173,1.3404220824509303,-1.4122269452684069,-0.019983038027647743
2024-07-31,-0.5836782197198318,-0.9436137535839748,0.7970750718018536,-1.8629493213696395,-0.28616872568956103,-0.8334359367366795,-0.23586568607929645,0.02603644609815485,-0.7716847719034688,-0.7414240928966257,-1.0992275003742833,1.3541925660895686,0.8100428252708038,-1.1707665629155894,0.1376785497114167
2024-08-31,0.5210736803340418,-0.2436082158356126,1.3872040019022789,-0.7401674490126599,-1.6233452990434438,-0.1910279715995114,1.5038328900564615,-0.13738249436180033,-0.5426893031597086,-0.5107912276662496,-0.30128558158827606,3.6073930254389643,1.1710002059244875,-0.0737975037031215,-0.06747001810681418
2024-09-30,-0.8808320246934114,-0.5693040180501704,0.04007209892432058,-0.35918077910100327,-2.506342862174418,-0.6213837656407364,0.2279416179785174,0.25632972634732043,-0.9425534323340449,-0.9812788451414323,-0.7734205031057774,1.5846337894297158,-0.3165492252297485,-0.5128810050894351,0.011522328524636473
2024-10-31,-0.2475558206836386,-0.3728194044165704,0.20509694115242047,-0.3861520070013925,-2.2377703375507023,-0.08021387569870424,1.2358420020077205,0.29727101181032584,-0.8947821567623336,-1.0836625326661748,-0.6779338487550428,1.9678873599257247,-0.09165129626144752,0.11380123122794399,-0.036086427884394236
