BSE IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2022-04-30,-0.9561094233793711,0.48491333218014965,2.3381449854428604,0.786622522851319,-0.08002829040692036,-1.840970039124663,-1.7370251395554421,0.5006733431019464,0.5838767344610396,0.7079685471129622,0.41016195331915983,1.6818260210406628,1.9935816089843081,-3.1384806854142338,-0.17405169448791183
2022-05-31,-1.7404505695139147,-0.4394732659491902,0.23958865849073074,1.580252020327906,0.5541324917913609,-1.4266961529554167,-1.7894835526406743,1.258502885313806,-0.02358416615841446,0.32961717364816284,-1.2392776006260031,-0.10699151286894601,0.34293941693194024,-0.9575441305511693,-0.2360765955354505
2022-06-30,-2.022278510757344,-3.725320751933351,-0.13632935931060228,-0.5692019933157099,0.8799242215080902,-1.1465871960138483,-1.5812835723465726,2.8840204918244696,-0.7224048689409804,-0.15587663298858415,-2.65432441846503,-0.40213609413906404,0.16565845162238768,-0.6383878198588163,0.1281328693005636
2022-07-31,0.42446905191339374,-2.102868448486189,-0.5126614784070399,0.6767159089033663,1.0660282856437344,-1.1117781534980464,0.18251692501021594,1.9945461333658618,-0.6158428534949995,-0.12964297956502735,-1.693366088453699,-0.6375436323536173,-0.5107661497074809,-0.5062206119537718,-0.040928852007474016
2022-08-31,-0.5969737068230929,-1.3252238286478266,-0.5461984666912245,0.4761609136994382,1.1538333687384745,-1.1013992037022102,-0.23111696497430018,2.05457810838297,-0.8575628773716146,-0.3497676692455811,-1.7205080752782296,-0.6589272560565694,-0.5243529438974142,-0.5163182974540509,-0.07223890536394917
2022-09-30,-0.7843915271333233,-0.595850652879658,-0.7328764909244471,-0.4658914909187166,-0.47901985376610734,-0.9733532562572454,-0.5701082833413762,2.210859774383081,-1.1945064806144294,-0.653551333267666,-1.5297559459532235,-0.5781202342518952,-0.7535552935235947,-0.4116599833384825,-0.026439446125283633
2022-10-31,-0.4596814285862911,-1.1430339598950496,-0.903315611952455,-1.504997714957908,-0.46248681971709044,-1.0160164641721412,-0.9866697369328019,2.1909170595832594,-1.3219655493765559,-0.8487958005388563,-1.173994352088981,-0.7384265797781885,-1.018585811673029,-0.3607040929281895,-0.02210318716340715
2022-11-30,-0.45848761957779166,-1.0414803896834002,-1.1650292248956269,-1.359943558883645,-0.6637322475947077,-0.8446635246977329,-0.5314783312285375,2.094421898328445,-1.5192816556427708,-1.1058967446687462,-1.012928549789954,-0.9712183013499786,-1.483233949640095,-0.22662581501512985,-0.05760488747025404
2022-12-31,-0.6392561921113521,-0.9320826821228398,-1.421026815380876,-1.3644726717725864,-1.4817830247782309,-0.666905760175641,-0.2518553269941618,2.148118600664453,-1.6780248285469557,-1.3955395976817349,-1.1520830911772628,-1.3218141333108147,-1.9310822513558845,-0.12447577169796581,-0.05943128578515768
2023-01-31,-0.604569099001399,-0.9987176714262552,-1.439204623379122,-1.2490388534985937,-2.368263386119338,-0.6518627827401802,-0.10710955421660807,2.2290646693062794,-1.742027643798555,-1.6060720412489409,-1.1265076835207886,-2.2564166747146897,-1.9408876212088593,-0.08719485772514757,-0.15265214402472788
2023-02-28,-1.1653990656489044,-1.389242985206764,-1.5125911129233258,-0.8281775917246661,-1.6694955358964436,-0.4284842317714538,0.05390374613580787,2.687327089548082,-2.0176512024217685,-2.1192371310413742,-1.4091626207057726,-1.6329067506542012,-2.1344501269367626,-0.08302998058515271,-0.022508435526167908
2023-03-31,-0.33419233504671086,-1.1750380121088297,-1.6452534535200343,-0.6733680324000858,-1.5308405047068707,0.003633639630307963,0.34432025082723106,1.9007047357349565,-1.9587136449293439,-2.2110137121452453,-1.200931785508488,-1.9141780912008524,-2.2127508873695856,-0.15871999556857053,0.19339816710067673
2023-04-30,0.9382761379963452,-0.29719105713176747,-1.3981892738319648,0.4468680998514986,-0.4708867878878726,0.2267043490817664,1.0756580028160676,1.1266404332384983,-1.4496350881150033,-1.56243635462763,-0.2892499691922704,-1.0224796544068466,-1.631508731529427,-0.23131141543554842,0.06443094220142298
2023-05-31,0.14129083965763434,0.41879780667355004,-1.185302017112799,-0.329753222845551,-0.43308391790627054,0.1370119395452732,0.5914464704678156,0.8141139690007688,-1.2305297787853542,-1.3127464754490785,0.03173450387753674,-0.8237409778197523,-1.273937393608346,-0.20142158717222358,0.0872578949250579
2023-06-30,0.43743887717592367,0.8465971354264852,-0.8609651050584901,-0.7247699994658257,-0.35604790683850607,2.2282739550565913,0.6506147644453203,0.44508591005291515,-0.938271720845713,-0.939594301781145,0.4442133427170368,-0.5613938997389624,-0.8566964974993676,-0.07314672155525037,0.28502881448578776
2023-07-31,1.7498191929345515,1.1956674107504273,-0.6728341341434649,-0.024929984230207213,0.21653829719870887,3.0696415620930044,1.4960634371522117,-0.5438620176284075,0.19802582542504454,0.3389557392033229,1.6223204544955185,-0.4415240657120401,-0.6655541217170211,0.25905821723588696,0.2725072744325457
2023-08-31,1.7172805484009879,2.13250406560423,-0.2721091141155264,-0.08065206027755027,-0.252068352285665,1.8590223783013453,1.599033782755521,-1.1767322825954896,1.3376066618983886,1.415147612450785,2.446178174092992,-0.07165327529903218,-0.39368625740850266,0.8028274579800841,0.19992620848195802
2023-09-30,1.060026889199437,2.292303649315772,0.16671201445001205,-0.9194797190416497,-0.7426679889505543,1.3638940560987918,0.9253904504880085,-1.3782034286533487,1.6968605804201538,1.7597507255689027,2.2006332868745804,0.5920649759528023,-0.1749756343421471,1.142315423472281,0.36140199488073094
2023-10-31,2.041012943535318,2.276223048768773,0.9929037662261657,-0.3539024334067038,-0.212799345938034,0.5918098662617534,-0.42432008812427224,-1.5871055607676725,2.080630012513134,2.106839813986281,2.7380244159651146,1.0923295388729577,0.02686980499438802,1.0102847148927672,0.2848398729755186
2023-11-30,1.3515124983043951,2.0093327091989575,1.8711874485969269,-0.37196540094576763,-0.5925747204838164,0.5135356582880353,-0.2865691111421765,-1.5362150626814466,1.8330926008927766,1.8387304688690544,2.391761407885294,2.470706073494298,0.17155310948699404,1.4084828740361186,-0.10898037420965484
2023-12-31,-1.0152906998048097,0.9719833899546604,1.553287553489178,2.061599539962604,0.8569128400624506,-0.7489633417457894,-1.4717657212786333,-1.2616470662899817,0.9066071555291865,1.0520435511944468,0.6488530179381279,0.8481689072924627,0.2360160188808442,-1.5589979765518465,0.04506581307494035
2024-01-31,-0.0395758041314911,0.11635948423424651,1.794577020150119,1.1010514484046672,0.9812805613357739,-0.877224368943294,-1.2755486724884297,-1.1579901724955015,0.7537126305104752,0.8274224008794402,0.2446133540027634,0.962066231317774,0.3454502503885283,-2.1907313506448416,0.018446553707395282
2024-02-29,-0.200937691167306,-0.5734582349830597,2.2589422997031225,-0.4767823993069033,0.9554022490029374,-0.8428005489001708,-1.1630509709565093,-1.0471318158573846,0.582304993492759,0.6190138228642811,-0.0857901389115732,1.3448889443056202,0.5905373649108713,-2.420006375334314,0.06106666052400894
2024-03-31,0.043666076654419766,-0.08963313255060297,2.3200082467278262,-1.239527609737902,0.8541936076481816,-0.7458138506321405,0.17094970810148824,0.4096757564006522,0.1459696631215458,0.5276620571561424,-0.18805987471815477,1.6118341542962458,3.896182625821465,-2.1991432241283446,0.1034687401372728
2024-04-30,0.39510255367719394,0.09491337418022841,1.8868933849616045,-0.8706451869870989,-0.08332506406197213,0.1998149775005168,1.3916719755318447,0.16327567153028918,0.30317591463651034,0.5217490503895815,-0.007044794182005699,2.1521601170187337,2.5634419046100394,0.6185917928604701,-0.0351239606782143
2024-05-31,-0.521408965714805,-0.032600854323402116,1.5058100308268063,-0.4224886198235125,-1.0386363548021047,-0.7406286507930674,0.3906372119608339,0.21752349771993895,0.1466373291242091,0.3229802449737455,-0.16784915231229755,3.2651653070222557,2.163643146353984,-1.7982778195576101,-0.04219411424226418
2024-06-30,-0.6268544111576417,-0.3078428057100979,1.0533696318186152,-0.18192027895383817,-1.3150347716937525,-0.894165747607051,-0.14764629661125603,0.31895258677422844,-0.016280003738666362,0.13780684013634273,-0.40117326919740287,3.031944844640827,1.634231993770892,-1.6615296822863925,-0.010157705551235695
2024-07-31,-0.5067893087661345,-0.707120093437486,0.38549818684501197,-1.1814192617110921,-1.2122884776089489,-0.3608746695169413,-0.6858261652978285,0.3603626785367437,-0.11626459123322835,0.005323289322678365,-0.5234032542802043,1.4084034943189077,0.8126604726709457,-0.2270836652810024,0.10259662216958247
2024-08-31,0.33699901488743805,-0.3468851209475875,0.08033346641105486,-0.15719963265461134,-0.9406531099782299,-0.2871942200170653,0.27770092335208924,0.17409246698208145,0.01928982599598947,0.031060547773393454,-0.29356516554559203,0.6047092551766845,0.33943774067996824,-0.0023286494157352495,0.26296205591472305
2024-09-30,1.4489553368249726,0.5270912207062821,0.1526581547209133,0.9392159684149588,0.22561566457095,2.0471916408342006,2.1915079508913395,-0.20899669507740515,0.494055577024134,0.2281917857984859,0.43054570180208934,0.08133891239680778,0.1733471496971287,2.5477709009627754,0.1922230890151514
2024-10-31,0.8238510492684245,1.084771193963873,-0.12342632261864181,-0.03916211598820957,0.48098555962951817,2.1575915618074726,1.923875682515747,-0.3697346945555705,0.7475370226832049,0.2938928606540226,0.8380247741288113,-0.19552311286009463,-0.15122583345770732,1.9740778368947076,0.04492045488262467
2024-11-30,-0.27706245288104875,0.8271144600429097,-0.43718552787847204,0.44383782975936603,0.24690739758576868,0.42551073778158643,0.9579422310439746,-0.3125374363871903,0.589377162345293,0.17712104887878985,0.5071884817195158,-0.3939133353477122,-0.36449711938653295,0.4224783642805942,0.13116414901093196
2024-12-31,0.31303008983913183,0.36403453469917957,-0.16967219856230317,-0.25197300313876714,-0.1946174407046148,0.1040080937053548,-0.6290796803239546,-0.34310398165193595,0.6604605309395291,0.16800082679501557,0.48891840963820293,-0.054163497003437915,-0.25350375332864444,0.3753739083929631,-0.0036571159734672324
2025-01-31,-0.717406575945488,-0.28808487292524954,-0.27805877938076834,-0.4029323915313641,-0.26000289273935034,-0.34525153462454333,-1.6114129461072704,-0.21890213515335044,0.3867806439848265,0.005392273333581117,-0.09192759471240772,-0.14268970787122265,-0.31678350963545165,0.053086059579773685,-0.13547098924845608
2025-02-28,-1.7213879146222606,-0.9108818112559336,-0.5192367044736514,0.746341805467544,0.7992993386521521,-0.028850307309798543,-0.3443381188829676,0.07165915078962866,-0.14905630159450253,-0.30251268961797223,-0.9682630295111234,-0.5837277568767373,-0.4105344944153204,0.2414158037403614,0.16771076081524247
2025-03-31,0.5204800058095441,-0.8729697574755516,-0.4326086152605575,1.0310842902939938,0.20783823677306398,1.3578432578233046,0.8244473356595601,1.2092023921730313,-0.6298640343699919,-0.21340577558644933,-0.6101883737625592,-0.46775772977608465,-0.16362888578708468,1.1568535135702986,0.1488041009147872
2025-04-30,0.3244979346993502,-0.42309465852161166,-0.43488730707900575,1.2760227052649067,-0.08330416336922498,-0.08123068529029606,0.4304931584967651,0.9902226406149329,-0.39937776314599804,-0.16057674350548837,-0.2789781314957228,-0.45529786364714603,-0.27316594698776103,0.27083786378740005,0.23231506248952274
2025-05-31,0.9781582542608819,0.8628014418595825,-0.027525363887119954,-1.0169943019482985,0.45462146398316056,0.12351250482870688,0.28829079514991857,0.43528966183002066,0.23124471238884597,0.1195324719979273,0.3923951317858983,-0.2768250522372731,-0.178699273969793,0.60843937256624,0.035307941950899806
2025-06-30,-0.5683399444063977,0.33696239989508764,0.07728803204764588,0.038301178086121844,0.43095322250760115,-0.744102597122119,-1.2724678318567735,0.4745658126138474,0.10221077063308133,0.03687598348797983,0.0905039150797496,-0.21390218438675626,-0.16160232375776007,-0.3403372247422782,-0.13206269494052703
2025-07-31,-1.7962709453907366,-0.6652022189866399,-0.2719906999514377,1.5199053811208068,1.0575655654030662,-1.071724937136021,-0.7915150227277516,1.0433229204748953,-0.8246071340279958,-0.5683771077206107,-0.8498562137568113,-0.6091505592895952,-0.2511911236424525,-0.6417555842504195,-0.14669454393618425
2025-08-31,-1.7347670412565728,-1.9480703094919647,-0.8523946950117505,0.009977240129356399,1.125559225643086,-1.3057625056611073,-1.1631978135985648,1.564869361519381,-1.610937791771563,-1.16371690878034,-1.5635767585879699,-0.9652089477531458,-0.5076229661455927,-0.5394179511875182,-0.027078339487658386
2025-09-30,-0.7228099232310902,-1.9531025675510467,-1.3564490313265196,-0.6021698637954441,0.8139929062803423,-1.0767452210930055,-0.5243416370842835,1.5034641965358164,-1.6650017688365795,-1.2584141709093208,-1.589274475146194,-1.221949018461864,-0.8447455988570711,-0.1819756926504402,0.19480741078677194
2025-10-31,0.9383590620395235,-0.6944302846465161,-1.310403464771283,1.2626812443514557,0.9873320985098072,-0.7998128008023525,-0.06187438629002497,0.5337407741287475,-0.6395112444484415,-0.5521625079840612,-0.7952925279674755,-1.1848320272914383,-0.9033054915537706,-0.08350271584823879,0.15768272788562704
2025-11-30,0.7880037777192275,0.4692123476116696,-1.0608455498815836,0.23831689203064352,0.46243881818898624,-0.5476615651991483,0.26689094393932894,-0.24175273008687953,0.224162597235398,-0.04387746465474675,-0.008833170178370407,-0.976779310647005,-0.8423818339554702,-0.03612383106752049,-0.09771798252059423
2025-12-31,-1.256601927297337,0.33400848245342546,-1.273922809505037,0.8992382008188616,0.5787964781476129,-0.7161994231898198,-0.042792177624797756,-0.0611064004852253,-0.6664595835542896,-0.8957076636443049,-0.4801123240555391,-1.0979356532922706,-0.9515650675317461,0.06774708214478734,0.06072741580173643
2026-01-31,0.06630994803786863,-0.1852690569813828,-1.0916208433076928,0.5146771629169966,0.29069725467997987,-0.8047973550877005,-0.4160192615028226,-0.6639559035894068,-0.29196956549158926,-0.7497833988018697,-0.15739475911121137,-0.9588441069571699,-0.8828387412037916,-0.030005629695555508,-0.03266946300657908
2026-02-28,-0.7253184429999292,-1.003168903136463,-0.8735170403738821,-0.4200624269558261,-0.28342332268924614,-0.14914589048080865,0.1461145547050788,-0.8831751359007165,-0.7601987916629981,-1.4170543876897295,-0.6556731267085456,-0.7407774314330757,-0.7622782678869972,0.09549751920098545,0.020475286617437364
