BOOT IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2014-12-31,0.48003091989018076,0.5500956231339603,2.0941120504270314,0.2168480394593123,1.203693708004574,0.29009451755481847,-0.13557241490927582,-1.7145896045009321,1.6198886827200665,0.8290268376902851,1.3554253823070899,2.1220448261990703,1.4261871462033793,0.7056427175037429,0.0442311698384126
2015-01-31,0.05823245109036003,0.939464975993061,2.1647097131775834,-0.5299180627800355,0.6717153874053773,-0.5058887774854675,0.32632423048285547,-1.431501975893607,1.3498044140106291,0.634677265424158,0.7291818686531175,2.6113690236769873,1.462799321030097,-0.7828863506927278,-0.04744313584653981
2015-02-28,-1.0636469311471966,-0.28716173771774495,1.4872721742488486,-0.07083443617082345,0.7148392209275998,0.01597082560295922,-0.993459362636139,-1.1221383270135723,0.9873696712799407,0.34630663069687295,-0.2779410696095699,1.7015427047905438,1.0940854452695468,0.29902228156912575,0.041427264606230814
2015-03-31,-0.014058862080920475,-0.5847918166886785,1.447468728583474,-0.37275889875940715,-0.23226833784389853,-1.117305288365234,-0.9616560413432206,-0.8202371759049281,0.5702658820481862,0.24950522380017479,-0.28753819355895627,2.7005782601795914,1.2896265835108227,-1.5581426304076187,-0.0031040383724166864
2015-04-30,-0.5838781964279618,-0.9929868891127952,1.1647367411282792,-0.5799054588030341,-0.35620010114294554,-1.0263611594149187,-0.39083492786843416,-0.6794755072749772,0.4445961948998113,0.08638989629633624,-0.7138394628863426,2.221323795702459,1.0426012365319635,-1.3583728073613912,0.025148392438961435
2015-05-31,-0.2137716130811035,-0.48318175502092736,1.3605410178122042,-1.0539497384034122,-0.9417325229764766,-1.361223456494598,-1.3716747411594825,-0.583419639575428,0.378130148640628,-0.008726152144292124,-0.7110023635492239,3.682008468173268,1.1929570479039053,-2.1189458524198654,-0.036814127798898186
2015-06-30,-0.9707183874155613,-1.0584799652651906,0.32967923860813636,-0.8460444727452138,-1.0747770381013573,-1.0915783125252385,-0.47376244810634105,-0.40299260952481464,0.1833919947877767,-0.19888592234442987,-1.08913322835411,1.558354843239743,0.2526347164459518,-0.9812914464035215,0.13525342723100187
2015-07-31,1.1171437621765492,-0.027381873856804767,0.8562362129481361,0.3821774732540576,-0.23846677748442807,-0.4126332148521103,0.2647519792922286,-0.47971612476819836,0.38320034312564466,-0.08402404559104137,-0.005296660823275677,1.049876168400334,0.5349368564716931,-0.45305394513701425,0.07402947085560667
2015-08-31,0.30458745122630704,0.28665406433445045,0.3109984623288397,0.33983775708637637,-0.4704974774458769,0.5551598813755195,1.4103928570294166,-0.44867429354423016,0.4396835334603307,-0.10668683319529727,0.28502846653980124,0.6525267169130688,-0.056316298354194085,0.482201659622558,0.16838136936041329
2015-09-30,1.3905363182772352,1.7613795941601436,0.12613482892469027,-0.5988635112593467,0.13109460092309952,2.1401337812374437,2.134994189558745,-0.5245485024341415,0.7714796033069327,-0.008193839128500543,1.3577565943776315,0.06355583825082148,-0.4528992627939502,1.791811780461284,-0.01791803022895071
2015-10-31,-0.8946055313529926,0.48024602907273145,0.07632176543821177,0.4151346444983851,0.15654089570907204,-0.6727415180671845,-0.21227821126788904,-0.3615353317958805,0.5025400293442568,-0.31775912616330254,0.3811383233817152,-0.03280408159457361,-0.542869465809279,-0.5783530293309519,-0.06725503160983437
2015-11-30,-1.4782228994245292,-0.6792299482690919,-0.6792476234124875,1.114205340427111,0.6307495032991427,-0.5857092242074372,-0.925842804683217,-0.09470224375330212,0.07453340743197943,-1.1825475167662232,-0.8595502458454248,-0.7622150581396955,-1.1720473293584048,-0.322112212298774,0.1414545106744716
2015-12-31,1.024663344741298,-0.8778281188054222,-0.5355452119866883,0.6850772498788307,0.506456993550976,-0.513152233616172,-1.857313870049931,-0.16235655317601158,0.44383717031050723,-0.8856201065694177,-0.07235812686884754,-0.650210970464965,-1.2264962236291133,-0.3482882734957628,-0.17113616681806113
2016-01-31,-2.5048647815937457,-1.9873495376062507,-1.3284704245713534,1.835687735438773,1.7894901520207716,-0.5148301046889556,-0.189658809997886,0.25779384555708207,-0.4851616167252173,-1.7067512844614479,-1.9719505029670206,-1.2742574631727694,-1.7220757907998114,-0.21244606661745533,-0.05667658879348891
2016-02-29,-1.0428756718778178,-1.68293327863595,-1.4004415202112401,1.6260626086254204,1.6136619218740667,-0.20399907730517958,0.1452496359548855,0.49019464498991033,-0.9291017657983398,-1.9288019457457737,-2.2353084632359908,-1.2913446645966355,-1.7094492014819813,-0.1200680295502941,-0.01706849705885256
2016-03-31,-0.5867530424702311,-2.5966841289283984,-1.572922740295896,-0.1784258378075866,0.46110448277074223,-0.4247699473276038,-0.03919542582315415,0.8825825773376768,-2.2896587519381537,-1.884040412525795,-1.856756649147225,-1.2805025666398064,-1.7300184463736867,-0.15079464903970224,-0.01610061292824753
2016-04-30,-0.559583615699815,-1.3133007358028665,-1.569990926216137,-1.4496300979919459,0.41531770941444046,-0.7355292759764644,-0.46057697570006895,1.1851317565265098,-2.3417585177281475,-1.8386602079076446,-1.5750735992854823,-1.2610476724993447,-1.6266951945870158,-0.2003342613842029,0.016068732797536497
2016-05-31,-0.2214286434098513,-0.8033723850096678,-1.5559722400841711,-1.5653548352670252,0.3522096498706774,-0.9274238829825255,-1.358444949304693,1.3870515104908725,-2.21278277355272,-1.6392836404357112,-1.226339543969444,-1.2284868733832102,-1.5472092502901844,-0.22375698947412062,-0.019086207224132852
2016-06-30,-0.598571753121325,-0.8058246028591831,-1.4882080667509774,-1.481201628177472,-1.001377455823285,-0.7925372238201185,-0.782052187980094,1.923323539896719,-2.241909430816315,-1.6843325081945948,-0.9876918778126241,-1.0347946595324125,-1.4170681952230049,-0.2203282729276509,0.010869847885338603
2016-07-31,-0.21819356620397645,-0.5919517492789111,-1.7214440384628458,-1.36276199462816,-2.396748614004223,-0.795950617200814,-0.701402894107309,1.9625951042295087,-2.040461271479718,-1.5834086997965011,-0.7355906642778319,-1.1448531231799044,-1.5951320547781367,-0.08421761398401352,-0.0012329334116106421
2016-08-31,-0.36990824626598173,-0.6544693543072101,-1.7588388320189459,-1.343061273167405,-2.4060455819238435,0.6630699336166617,1.9798371435926165,2.053799548765134,-1.8778031171278229,-1.5390137485907875,-0.6702225251130836,-1.5980420248131173,-1.5987203312153682,-0.04597286851016014,0.017851636411858763
2016-09-30,-0.07810974143054737,-0.37023225234786955,-1.8530694300758488,-1.3557826908442172,-2.0518425686287096,2.957212282831323,2.241981690387879,1.7246501117538544,-1.603035757699876,-1.3987530636829952,-0.4867223994625853,-2.520772348251871,-1.6977816381105921,-0.4559615028373322,0.05232916634909402
2016-10-31,0.4637760777301406,-0.03630312809654795,-1.5467192241696082,-0.8771883917895138,-1.615218163752578,-0.45281497435309714,0.7403722986658466,1.18125144301568,-1.2797735728288577,-0.921631675934176,-0.08581599480913278,-1.4934692717286344,-1.4312174022239283,0.12425941126677119,-0.01978582626123549
2016-11-30,-0.5192621216324879,-0.07752721899811674,-1.3295854543843033,-0.6100231723193781,-1.3978781765483046,-0.31572819869483315,-0.9518350354158653,1.3627037792942231,-1.247525027688427,-1.2016020762836002,-0.26411680051372055,-1.1350743056110209,-1.2568121023740724,0.04723407582136322,-0.03728611467600196
2016-12-31,-0.6966715570889697,-0.42560386777481635,-1.5173305217815578,-0.29095311797885887,-1.163962610709033,-0.7404303793025219,-2.3053013163645764,1.7235280873865133,-1.2766876277823578,-1.7741829686919537,-0.5860051592724113,-1.5362977165236333,-1.4615206935512692,0.5288704931317135,-0.0703051391053797
2017-01-31,-1.0908267631696513,-1.33815316912655,-1.2331174029435155,-0.7588559330396629,-0.7358224639118902,-0.3467290533806201,-0.08820846692889282,2.422754171421775,-1.4084844995537167,-2.823612959594253,-1.1315056495131293,-1.0102254734393614,-1.2010236694075656,0.4025240698513759,0.013830355705764078
2017-02-28,0.12961656344933192,-0.9764064695601211,-1.030471805669044,-0.36036797752713295,-0.648236809874545,2.5184388927906984,1.6537157995720975,1.91880716345225,-1.185693127187068,-2.4002008107878594,-0.8425683383293961,-0.777297179907708,-0.9831109576540393,0.02222396698354317,0.039453368484076705
2017-03-31,0.44606316719554095,-0.2948543014667346,-0.8448537339300022,-0.001975525231281551,-0.4994662914150446,2.832551040393576,3.0432667553933395,2.2134237800343555,-1.4390836462618835,-1.638007441909806,-0.3407107748681259,-0.5904192383260057,-0.7946518317578208,0.23800704493212618,-0.04821898798589276
2017-04-30,-0.7503749224713636,-0.10062790374344757,-0.848886864742952,-0.2836505276317962,-0.6599319788545418,-0.22076513090267322,0.5431784542893807,2.406072151370722,-1.3775080276344402,-2.3752282766888713,-0.592127658625859,-0.6128432852469241,-0.818416129370638,0.26543239915176053,-0.057246838194466985
2017-05-31,-0.838441342422796,-0.6708373080367105,-0.9403543678560283,-0.0973484164085544,-0.5545189273653249,-0.3230503290571828,-1.0895018498019646,2.456188166832578,-1.314337512947556,-2.989809685707924,-0.8659510071534516,-0.712553564920908,-0.9698716954534577,0.26080559378827334,0.02243721796174351
