APHS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2024-02-29,-0.7997693947812612,0.657418916127349,1.1370509740189845,0.29244266119022233,0.06343655963928578,2.3698892184066263,0.8845074866709496,-0.7277388388016353,2.7529087707864415,1.6512967595022712,0.8888963907500501,1.219388725456739,0.5555160174721211,2.2442395663705312,0.040974074210305696
2024-03-31,0.4519775553134189,0.6792019351387314,1.6829411881548222,0.3668776758046042,0.15363917064457125,2.3668814164258403,0.9266756643418632,-0.2976169650827489,2.6119500998970326,1.5256380708766832,0.9054259593561578,1.609635675419888,1.1846033484017318,3.070595749995865,-0.06662140029417299
2024-04-30,-1.2048276647968303,-0.9331584737868855,0.9585942319307411,-0.20649900442978694,0.3448914505147334,1.0409197759866675,1.5339362886010024,0.08350729780181032,1.151399996242487,0.5807896267567366,-0.47274907638414543,0.7883273092333478,0.8836319821297434,0.4729042090496938,-0.018309904628739007
2024-05-31,-0.44039881013454,-0.7018332518141549,0.7124529402594647,-0.26375491492823877,-0.24123668295699496,1.2026742759643918,0.1748436920328236,0.31659736456294624,0.7273442214200716,0.2528072028624305,-0.8739499018931969,0.8156923011674853,0.7869509122341012,0.561480280855202,0.05764637532635636
2024-06-30,0.6510137673206841,-0.6596275335433541,0.45022791302766146,0.03027936344283943,-0.05556281143689772,-0.6818793497558232,-1.01927133119831,1.161045931482038,1.367867047465757,0.6345459880375239,-0.3726894867785444,0.47447676091926355,0.6962011201158003,-1.146877382718198,0.06714497153085314
2024-07-31,0.7426491827435817,0.6117561577260165,0.7498689979630728,-0.5329087489629201,-0.6216882014692297,-1.4027309941706219,-1.198810412239908,0.820667259650383,1.155626949185212,0.9533941158315946,0.5090373332173591,1.0460112956103302,0.9321584017396192,-2.1822813030062838,0.04611384974250156
2024-08-31,0.47588036181848575,1.2609642037602824,1.5245805934233418,-1.9388545696699668,-0.7702886148026672,1.125906043014592,-0.01875237909503345,0.5819180354479596,0.9935129368883898,0.9946341421423109,0.9073002019042435,2.1305173754209825,1.6523392858223764,0.959339068073268,0.038463965742352085
2024-09-30,0.32643954150114957,0.9786286390409905,1.2078006999886097,-1.62077823234404,-0.7154230083499494,-0.9637480160885796,-0.1733277897180583,1.673102435273553,1.8399182735893913,0.9357349130785974,1.1569336817074587,1.66311551477743,1.5348656547426072,-2.0752878332849294,-0.024815204020550517
2024-10-31,-0.7876808862711856,0.0068466298331302895,1.3969187582873133,-0.5294951170450993,-1.4721592622963948,-1.9589937254087653,-0.8903439207390514,1.9590189902550061,1.0807498036844716,0.4396354966907331,0.13844608062260833,2.730007728304286,1.7840229345297816,-3.718164865785288,-0.027984153037482376
2024-11-30,-0.7933787412678386,-0.7890277096176426,0.16386937247804642,-0.6762799477940383,-1.2133039693971577,0.4623913226915702,-0.2300611231829224,2.132736823569405,0.4761011594401202,0.010150572746944439,-0.7506659810672345,0.6274195233583414,0.3933286173092824,0.12939968589584505,0.0662106166733476
2024-12-31,0.8639398581316032,-0.43829172382506165,0.3265944940340539,-0.05441570267407703,-1.0252424635727337,-0.9229284213267774,-0.4062109335249487,2.231092146043747,1.2319977509997724,0.3118615999012879,-0.013996655649173951,0.8101036439523469,0.6657350653289733,-0.9565910615250538,-0.06890868420740397
2025-01-31,-1.543253793334742,-0.9051112334996472,-0.9600412230018702,0.6302514169450403,-0.3521210585096081,-0.29221449082579526,1.5692110211881207,2.525064355705441,0.947271556831971,-0.39456838252848186,-1.291691442186529,-0.8296597811205331,-0.8130980860610914,0.017607870179772372,-0.11797760711336458
2025-02-28,-2.3351145611246986,-1.9067353259549578,-1.5207839073871834,1.7239965767949572,0.5585110799646138,0.6806239001963231,0.1533046129927095,2.808820711561643,0.7171467815457352,-1.6089771460785824,-2.8590258326210347,-1.3736999633376556,-1.5317645601752439,0.17419836178413503,0.08903325521865596
2025-03-31,1.1630648280791849,-1.5782561261899084,-1.2872821492135293,2.0713890035743026,1.2375235910316371,-0.4169034478134308,0.5260390260819795,2.185181903125172,-2.0886914963985848,-0.8612074327342105,-0.999319242869164,-1.2457001532092187,-1.1639271589669544,0.09849154799269022,0.05309783794654885
2025-04-30,0.5301727189391231,-0.2684625642252952,-0.48738621168443846,1.913463092729064,1.4051222804698018,1.0202246325348225,0.8111458360926027,1.4950006642063718,-1.4732014711699977,-0.5019656445032509,-0.18736188766081685,-0.7667551716644732,-0.04188470525359857,0.5047297813960632,-0.013927701233900225
2025-05-31,-0.4813506872485392,0.7969400406392844,-0.5228975458382586,-0.38648784362647426,1.2379297736949517,-0.04975544565161287,-0.770294532368797,1.3287653647565956,-1.8586884547211793,-0.8527243660324874,-0.43448774625662323,-0.78876070698418,-0.03526363132856246,0.023708797048576112,0.051206087620250064
2025-06-30,0.5173131607490745,0.3767068926386746,-0.582058862795804,-0.9386693151901554,1.0029307638218983,1.6874497527274774,1.2717513684967203,1.2400921267156984,-0.8299940210006029,-0.3913201280523281,0.41217448853594846,-0.7698915497268073,-0.071794113924806,0.8258435939612913,0.03473890697027073
2025-07-31,0.3088859004277364,0.23201699924014277,-0.7901554899588775,-1.0959370153888564,0.5086729707441318,2.5935344204879778,1.3761795284150005,0.8926154281956241,-0.8619822130729929,-0.09151989090362445,0.7614311462337882,-0.8180473129835075,-0.4875438017415829,1.0694718806367112,0.014826853559874101
2025-08-31,-0.00974015851750841,0.5631668305160807,-0.9959627513722403,-1.6243245769449797,-2.1200533045979952,1.370350169860728,1.574951529330271,0.6740532012000199,-0.892998746854042,0.023535734133791023,0.40063119486316356,-0.40401497775737405,-0.8539386749235508,0.5206983116152069,-0.026767694439074643
2025-09-30,-0.733129870368141,-0.2727132657215161,-1.4686468384835811,-1.0111435469857684,-2.006233040113984,-1.1006995709018397,-1.9994245548479972,0.9392701792219412,-2.451651245045678,-0.559432477550465,-0.37329310931687526,-1.1143969652446997,-1.546078248029667,0.020688695272654763,0.03605426958202498
2025-10-31,0.33329540374389355,-0.26624309253086925,-0.9413013884118976,-0.9194326466221979,-1.9695054579789044,-0.8636581813292002,-2.4467722855137612,0.5836849240539002,-1.82959291442524,0.11628544036597957,-0.028748977788970544,-0.285064114626628,-0.8057936202562489,-0.17074821235915563,-0.046024171418983226
2025-11-30,-1.08712396187479,-0.9709692747114086,-1.0879532025457166,-0.4780337844771974,-1.320049589325248,-0.7202527507299102,-1.6840600522190672,0.6827941601516885,-2.4436102879876818,-0.9897214879520058,-0.9874895228503372,-0.7332234102806655,-1.0158896627678713,-0.07313621053451679,-0.040762354829171066
