JBCP IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-12-31,-0.1279389417909514,-0.4131168461133227,-1.232074944122241,-1.4341243113551787,-1.7879103164215135,0.2297269527420083,0.6980290909076015,1.5122973184149235,-1.3137964574557435,-1.6211192759302429,-0.32426042471137817,-1.3078518999281894,-1.2409843986215063,-0.454097013405869,0.09879591614825912
2007-01-31,1.124325326688163,0.3743929609194488,-1.7320812169654565,-0.3816543712820701,-1.544519545042564,2.1717703950070524,1.8517160567287652,0.5464837756793746,-0.5914770952230433,-0.24972225672375226,0.45739706909448924,-2.5384648249713924,-1.822532057471766,-1.3812822281759196,-0.09879591614825915
2007-02-28,-1.0929197836765188,-0.07495742610472134,-1.9605556339975518,0.3675452429273954,-0.9805448423064844,-0.4127833451779555,-0.09648324632831497,1.2240701049894125,-1.1126256418511729,-1.5979398917286056,-0.36676049114677695,-2.51061524508229,-2.203164190767847,-0.043346050606445516,-0.13053709229539331
2007-03-31,-1.4172125867521326,-0.792837884327811,-1.8970369112961705,1.0195691896482253,-0.4499073293048379,-0.7732323927379676,-1.4160289520441116,0.7716301265001548,-2.3910578155892024,-3.183270918587902,-1.236552957604365,-2.029797260657105,-2.063473874398233,0.3327773464104291,0.024630548975146157
2007-04-30,0.2751028236736215,-1.2594528419237312,-1.5865481794951104,0.046330013333670574,-0.3168170769474612,-0.9836210549443057,-2.7720020721616425,0.5652184995714312,-1.8001508079177369,-2.5147654900106904,-0.7899387793608332,-1.6212885443011995,-1.671016686993151,0.46196227005788243,-0.045196826556623076
2007-05-31,-0.5366762714743469,-0.9635274405113208,-1.2386311711999398,-0.070586753957739,-0.24547010471314304,-0.002176053486983391,0.16595828620147673,0.854267985696613,-1.5588472576611294,-2.5499550469251866,-1.008953247871936,-1.2171887764687896,-1.3092584681863961,-0.3224292997024653,-0.04652001563489282
2007-06-30,-0.4900917485767804,-0.39066088645482006,-1.1224252284300096,-0.8475944183789396,-0.17636887097355824,-0.6966865074932895,-0.3410795793448343,1.084378616956381,-1.3480406136227205,-2.4266700024080126,-1.0661879715452198,-1.099216426758607,-1.2237636958568456,0.3272997906072359,-0.1228981363231539
2007-07-31,-1.3601643575535025,-1.2529815843423164,-1.189295423865575,-0.7006077677846866,-0.9574502454280093,-0.014889521157749705,1.5002057338241959,1.8235632403614106,-1.30546594445338,-2.670109564336193,-1.3972848037791148,-1.581943094493388,-1.4580064055676116,-0.05437586995571388,0.05739770144770151
2007-08-31,0.8277048277119035,-0.5227033943732735,-1.146417572269404,0.5314601067408593,-0.31538725983765303,-0.2924007701428431,-0.2580764592879243,1.0271264940718157,-0.9393059702380051,-1.707029767622002,-0.4593232758824702,-1.1786826863784592,-1.3350237951400103,0.42797359192172846,-0.0049512260751591085
2007-09-30,0.09771054185196791,-0.2122623008617531,-1.1597907651024166,0.4979931044221801,-0.6963810708366853,-0.34488035834535186,0.5863927520483894,0.868663297281412,-0.755543056748463,-1.4384386167580803,-0.25037824392268493,-1.4374236531565825,-1.360088577792167,0.5289039984700329,-0.00644407619541988
2007-10-31,0.05793128288798001,0.5396255009761729,-1.007749107401893,-1.0362442193656938,-0.7559915882517959,-0.3201474530888617,-0.34956430400788446,0.741116750577002,-0.6041725355310972,-1.2531624850966485,-0.0209660088089517,-1.3121962459074705,-1.1824423337036265,0.47208434615120776,-0.04754204536271529
2007-11-30,-0.4520481464275541,-0.15930332096732944,-1.0316676863370944,-1.3191818368762056,-0.6957085852938911,0.21075420108067497,0.43881374229872483,0.9119862036951172,-0.5418434209882745,-1.2463779096045993,-0.19871076585992148,-1.348521118216925,-1.2888608544044375,-0.16355572123458686,0.2297166621813853
2007-12-31,2.8712840920485156,1.3175980661183495,-0.18605575651967368,1.9937697885554415,1.3493339164652929,3.340698777906021,2.2546482531727072,-0.8749429841152653,0.02442020159446303,-0.05836179122762214,1.8652015841768128,0.13559405690188936,-0.06766760651423587,-1.3892020499892495,-0.33593356223684473
2008-01-31,-3.375791339162199,-0.7723272724861003,-1.4626706612369982,4.928366394536438,3.4063721480523377,2.524273407775673,2.412650685139404,1.6237071514611532,-0.5376468861393716,-1.4294267286921531,-1.0840911089170508,-0.39683620477991255,-2.1115552841712493,-5.123861871206089,0.017663502714014345
2008-02-29,0.4574623078182445,-0.28084639772594205,-1.0535682974239207,3.4635101945230002,2.706730518968205,-0.2626970689341101,-0.02915027113262528,1.413445634542683,-0.45980436568256533,-1.1502532588125627,-0.7128913651200517,-0.20588581902988035,-1.426752483686614,0.49832956146305785,-0.17627924233799205
2008-03-31,-1.420486508630407,-3.4778193848191696,-1.1286563905689484,1.2523234429786014,2.577632036545225,0.18687325484760609,-0.7194680728802201,-0.45167558580391043,-0.979100074630165,-1.6656727567969587,-1.926241148186266,-0.15752898263626874,-1.2185440445143148,-0.06374349399857923,0.003207701226769859
2008-04-30,0.35577229454961357,-0.4456051994477167,-1.1454736426490932,0.28190902014916547,2.253710478626946,-0.021251028955320772,-1.2414595809210625,-0.722953437803819,-0.7680021474600791,-1.2847392856878495,-1.2982010903408325,-0.10857801703167497,-1.215547603466664,0.1635593477769823,-0.14076324415101782
2008-05-31,-0.99798400537325,-1.572289710892245,-1.643204421751277,0.06886575544672285,2.0575809961282427,-0.37533520740997145,0.04943831442573547,1.401979272146967,-0.8938589646156011,-1.451298268842007,-1.9347276109639093,-0.11919882392964544,-2.007462597322244,0.6924941813555734,-0.08508612632171046
2008-06-30,-0.4753098262664394,-0.8469664155350274,-1.6784485379836056,-0.26601864513538587,0.6496653255132308,-0.4390710754479403,-0.8478882939875112,2.1837259621507883,-0.7367667801134086,-1.2834806278689226,-1.3585433086734449,-0.7707381634468029,-2.2616387267444473,0.8330049430301621,0.05846769740326189
2008-07-31,0.8717811274251513,-0.45034605175651127,-0.8466935262881999,0.1502693066356505,-0.04053828059983423,-0.3457310380949286,-0.4156882178329613,0.6270672500494304,-0.1743331599830951,-0.7142335010802344,-0.28719767308423955,-0.8279094528982844,-1.0807115313363502,0.46244584594444943,0.03943911734751012
2008-08-31,0.6359977175791591,0.8100670216909682,-0.8518015586255712,-0.23572012759626743,-4.600110795304535e-05,-0.3794240361692356,0.09571529984823066,-0.13574643001298828,0.20902123299793124,-0.3494311077626832,0.6410057928716077,-0.7501291453296014,-0.977874978550446,0.47657703723980693,-0.26104575283043135
2008-09-30,-2.1262516008272745,-0.477313746185197,-1.739399283018339,1.1994316582596678,0.4600084913870149,-0.6855349378470392,-0.6710243282013497,2.7480070399993357,-0.267608704466322,-0.9117200251410296,-1.2944447312473275,-0.9431129967109297,-2.844117227027857,1.1966979343582573,0.04447744343473945
2008-10-31,0.740483377242518,-0.5310466337735158,-1.4505853968771725,1.04672799113934,0.5280217524385311,-0.5340298279545408,-0.3680081614618967,1.199149322326686,0.1504972303662749,-0.4629365143459218,-0.2697822791379989,-0.6399532754024568,-2.0652678574266448,0.8288761704022164,-0.08670325805328352
2008-11-30,-0.3982049862541745,-1.4017711199222573,-1.583080976887295,0.6660192293199525,0.37862092959671195,-0.6841550271063165,-1.0599339870277995,1.4539626671131132,0.1674080403718318,-0.46023484957010397,-0.597719270932138,-0.8460667786719953,-2.3986989647986645,1.0809901941366404,0.21783063339896308
2008-12-31,2.1890090675663543,2.1452941645576127,-1.5748512350219226,0.5968816054268749,1.0974860448751569,-0.4511499913556367,0.3475246141256797,-0.7672252546081211,1.0538785991342878,0.5148996264650557,1.6501040703801135,-0.010652276796990288,-1.4006174360594503,0.6416168079240749,-0.1032704208427133
2009-01-31,-0.5381805738448024,0.9407432526481259,-0.3980039043960865,0.943244533322358,1.0574123927917598,-0.4796469018778423,-0.050888041530609766,-0.006582084599132579,0.7106112814537752,0.3188226714673774,0.7466931367052483,0.9334693622013558,-0.733408530484607,0.49016068234572513,-0.10109611687136875
2009-02-28,-0.46536899808243737,0.8755013059398004,-0.984559792532903,0.9260635176579904,0.9554212072011804,-0.3195414476286291,0.7757250005719242,0.6069714839136507,0.5270337955355577,0.23308542754740952,0.3061421482296795,0.4378553577794239,-1.5382923653683678,0.4174376620382428,0.10109611687136881
2009-03-31,1.1173128190603483,0.08857487641318605,0.7192074362676768,-0.102813307802648,0.23899654170909648,-0.8905542585978928,-0.2475944032178522,-4.115265887483346,1.2253012371818854,1.2318134781282557,1.270579990831154,1.0937416167798715,1.0523719838394285,0.6414530707935496,0.04406946303449464
2009-04-30,0.5877049253857933,1.0624559228142678,0.9727620974123669,-0.2863216699180375,0.19637761832855255,-0.09837194040083418,0.0030933724489078064,-3.1628320535977195,1.6889465691770376,1.6388342382460237,1.516955035223779,1.234522466857055,1.1891480676991752,-0.07876000196086091,0.1856458534429496
2009-05-31,1.6686417520574695,2.862594257981595,3.5818103775025825,-0.7766708195566492,0.2850339394129707,2.328538445024405,0.6262067095577457,-2.9010654205919297,3.111865874865557,2.8762385626267113,2.8128171559982498,3.2658761655962913,2.238334896414222,0.14545475402903407,-0.02655023209412084
2009-06-30,-0.03572571264410876,1.6383720257564192,3.317445355662246,-0.24207650078614512,-0.25925253043303603,1.586769672855043,1.1558492416894632,-2.2190644938930504,2.5680711636000018,2.339715264243461,1.876847725436846,3.124919737416819,2.224098169452114,0.39964326423124896,-0.02497292093138005
2009-07-31,-0.030317500914147352,1.1207037479317234,2.13559169709917,-0.08410454271860765,-0.5762996578694906,-0.4908654255179885,-0.23768007596346305,-1.7811998530936426,2.193467195630302,1.961783524068671,1.172461835943848,2.0293667158829245,1.756757100573755,-0.3239514691034166,0.16297859395082367
2009-08-31,1.326937842980155,0.9096833931229866,2.659880494470608,-0.3377178210868944,-0.9152403495358594,2.023420687761965,0.21625918576302974,-1.7039134384377816,3.3251414212946013,2.740395373352992,1.8993137643989604,2.7698828989840836,1.9087271462015107,1.0201315110146674,0.054355008802839486
2009-09-30,0.47773121919480294,1.2724046476076643,4.394896345955619,-0.577450490365163,-0.9675447559856757,1.2721546250325435,0.15916932481958573,-1.4839680439608476,3.2077372995237083,2.649333692322733,1.5911450841155155,4.988685196925846,2.582887864888148,3.051924545964667,-0.12516314295400605
2009-10-31,-0.8220520445955959,0.6668383619512877,2.2174291722450725,0.21135264565743161,-0.2930138363889754,-0.09293942662746933,0.483164948883473,-1.1511017947117055,1.9317111544299803,1.7370709205764006,0.20991868440781594,1.9018880731085057,1.8410559455799982,-0.2161229106461184,0.037041271680349076
2009-11-30,0.36461188499265756,0.01640530326385116,2.5328802402253094,-0.6085109857473857,-1.0211139754223149,-0.8973724194043983,-1.3743418695050444,-1.035952540603377,2.081825800591329,1.8172476475077015,0.37694492325244766,2.6650079555228654,1.9634898673603527,-1.540315030708438,0.20067069546215124
2009-12-31,1.4883262465630722,0.7514132659762689,2.074686855222169,0.4089603036086491,-0.469396789697711,1.8046216759621405,0.40988825720358296,-1.0673934268054728,4.0638796841678975,2.85847431761926,1.5163383079128991,1.8307873008808997,1.5506937232556375,3.055164416599679,0.009213622269936127
2010-01-31,0.1546485427747663,1.4634272904172962,2.336769656796437,-0.6381709491843558,-0.5732148271919356,0.790502119431146,0.8307375874053246,-0.946394576116116,3.1957313926173483,2.4264789538696108,1.1236886168385996,2.1860257038850106,1.6816984233417567,1.469440657427223,0.03127773908480078
2010-02-28,0.2402815295241678,1.3032682665030315,2.614321459742042,-0.5674827743730987,-0.8840875717990945,-0.09165891250181171,1.4274666027564418,-0.8239781807140397,2.892717868416097,2.1733769451229668,0.9971985448301323,2.7877897230608952,1.777699541794528,-0.5494167966946771,0.11898161160979125
2010-03-31,0.9517580108934002,0.805030121035663,2.2833923952416995,-1.815406056690227,-0.6379062264999686,0.8119904826623474,-0.2941037008113917,1.1887020862708162,1.8360758347295358,2.116086041542657,1.4894664827116626,2.2816808290079376,5.024266881607582,2.185982316084035,0.24433787504760968
2010-04-30,1.937965955603938,2.050943103059885,2.863317896908875,-0.3460524882309974,-0.9780420574293478,1.6449296484818632,0.6521017344843677,0.5477599100193963,2.6879936189290334,2.2206240841113387,2.554480866407112,3.2625804015306326,3.800636236916834,6.713666559866988,-0.13447791422855332
2010-05-31,-1.2508439821141424,0.9612182395533038,1.204670887354304,1.9391771356449206,0.607157633320607,1.5249935600891587,1.5618199674529052,0.739170877879633,1.4460905011700722,1.4387359623116245,0.5348196194442637,0.8500103531820978,1.7499631153141433,1.7499011097067447,0.1644866891579203
2010-06-30,1.0979258085761556,1.150001958917947,1.7499429750157642,1.8882331672853971,0.5791308782314323,-0.010860114978342498,-0.004116832813365768,0.43039440702398474,1.8045010597841828,1.4756889446608166,1.2074150867733437,1.3663397563628639,2.0151503399424042,-0.05594597534112251,0.0515610391748203
2010-07-31,0.1259779438762042,-0.02129014909381581,1.8602762896115184,0.5216067217537433,0.44046132181266445,0.6084813916685454,-0.18385135698139204,0.38127394831355826,1.583685395432209,1.2721594656661304,0.9005052230645821,1.5326957938147365,1.9674720872112015,1.4966596709787925,0.052127127730216
2010-08-31,0.13270770299221854,1.0261947309791857,1.2775531504642166,-1.6153545416792312,0.3244320129818282,0.6604156955260058,-0.3549640766497224,0.3141938460893278,1.4024394712617616,1.1009221818184538,0.5941965489180396,1.0655729805238372,1.2819414732337426,1.141586583903593,-0.004839811983258628
2010-09-30,-0.3172600606630364,-0.04389395102297688,0.9849064261519382,-2.3421222927076504,0.4126342330864777,-1.2489339522544376,-1.1070958180533916,0.3557665470176689,1.0963289546420676,0.8841137057853101,0.006594688878926806,0.7793719766671856,1.0080228930362864,-1.9918745566889595,0.16756150192027017
2010-10-31,1.085886018754403,0.6070511664654066,1.970809145581153,-0.8191327098413318,-0.510129798634642,0.6647558084399237,0.06052241842946614,0.1897219770713044,1.3654823227172694,0.9567343510454493,1.0238391405673481,2.0662900884485054,1.5484729695419934,2.0858898158442227,-0.004111509780071525
2010-11-30,-0.48658672241538337,0.1678871748596989,1.609346114699903,-0.4917848471752346,-2.169859666636728,-0.42343787700238816,-0.6631237689332018,0.29569627229851086,1.0355896419773076,0.7566090538496107,0.1958649391397504,2.783432441718523,1.2933250847040134,-0.48713443302616954,0.15042399673975634
2010-12-31,0.8588988917034329,1.3831181812681084,1.2902972071577148,-0.5526998022710785,-2.0426062064952015,-1.2377257705824118,0.3325975147816622,0.1516918880569046,1.210352273138182,0.797836771561316,1.0674912882266039,2.2361778514624384,0.8022596529650566,-1.9374183323478253,-0.1853034546371209
2011-01-31,-2.205425677559153,-1.6337100114626917,0.5304116032416969,1.1788559037100987,0.47397374014025123,-1.6603932240011925,-2.269292601787274,0.5282056774490604,0.37063427740023913,0.3053501973816146,-1.4216132016536096,0.22103586893721103,0.47509394169695585,-1.9409487389653217,-0.055252982786590854
2011-02-28,-0.9126067534417585,-1.9707957291325302,0.19249634305933913,1.2404219708005346,0.7583839110419914,-1.9439181310712252,-2.430499946140957,0.7287016098058979,0.06383545854586897,0.06366321586407667,-2.086977834980973,-0.07592459398590927,0.24455743817353376,-1.888280801452432,0.17644317676458865
2011-03-31,1.126617041952603,-1.6390891429287726,0.3119539678901737,1.6167986044459728,1.7140921119567591,-0.8382638870024627,-0.08457807950622673,0.7395604132651227,-0.1374869976954628,0.26961332070128163,-0.6815313088662948,-0.12495447042428497,0.32039733263834863,-0.8397006504797228,0.18546601570838867
2011-04-30,1.153364481382025,1.1952779868506356,0.02331953702811719,0.4156644748356263,1.7692970802482975,0.9486570507607356,1.7067537889250874,0.2693920182831936,0.4048511082328463,0.5094006329875613,0.917913653068694,-0.3540614722758511,-0.14230371917586446,0.931923971369084,-0.2494503946187373
2011-05-31,-2.635970210567927,-0.39718159217437676,-0.5010812817187174,2.9153480121019086,3.7014849421462612,1.226216347537459,2.755209306084876,0.7286714018424542,-0.8010646234485569,-0.3797607342005173,-2.014459606325869,-0.862232773858593,-0.2542651400755492,0.7787434418384668,0.07346312286489225
2011-06-30,0.24580939094840706,-1.1610268674149207,-0.9106922749019982,1.9691696381737334,2.5370069604667633,-0.5290343549074541,0.19110872364784512,0.43408833278196207,-0.6385159232366957,-0.3453825322925308,-0.9757440742776559,-1.0302294561039065,-0.6420083089707649,-0.4680807711017719,0.058455366184165664
2011-07-31,0.0987055558067073,-2.0614547445955695,-0.9597148199616758,0.936441622873584,1.4391006655461598,-0.3366125477070266,-0.7339140796782627,0.18467239796659207,-0.5187997273551802,-0.3599542541816962,-0.6369299304645206,-0.9802785963011986,-0.7197364181195653,-0.38456869096490204,-0.40694925976403457
2011-08-31,-3.553639058786433,-2.9560992073172137,-2.5109540214092623,2.5299062303458157,3.9862579691941953,0.958572246310131,-0.18155338046601532,1.3288205064360614,-2.7253054051516994,-2.418757415906992,-3.859619743274387,-1.697385697572048,-1.8601168335001306,-0.6325007539671467,-0.3038672320095025
2011-09-30,-2.1094448882932046,-4.752323319934607,-2.934813004725759,1.6820624004141917,2.9549528143598156,-0.9705588938161055,-0.5389873573783281,2.2411939965318877,-3.3824331311820366,-3.699832892731064,-3.981766746478976,-1.8354266364407976,-2.7512873706811756,-0.28537437482557537,0.0699508177236327
2011-10-31,0.3502034257118674,-3.2186697208127613,-2.5798388444957037,1.6169604751465019,1.877461843544761,-1.3325222053106998,-1.7224265056031145,1.4789072906740535,-2.6085866170203076,-2.805069579935167,-2.2312002641687534,-1.7403261006157238,-2.4891837810609556,-0.026179966937459137,-0.0622177131691708
2011-11-30,-0.48232491842639463,-1.2996725780161917,-2.3209387214962205,0.5611920593316588,1.5019117929746666,-1.2975406244246175,-3.2173955108850945,1.4249623136219711,-2.428736600662767,-2.837885671692552,-1.8699927811901254,-1.6653385517479895,-2.3658603005025953,0.019552579025150382,-0.09636637218659756
2011-12-31,-0.6584272125976223,-0.47452316683150053,-2.2568615881062515,-1.010108797042602,1.0200703729221137,-1.204069034914453,-1.771394812737947,1.5289276375558272,-2.221473701164803,-2.775892610920904,-1.570339456083286,-1.6695113731010622,-2.5689480193361174,0.07696524955238204,0.06742079130151996
2012-01-31,0.3958009613504928,-0.4521297974417337,-1.7724656671101378,-0.9649372920774356,0.9775017596195081,-0.9745425815686647,-0.15749229367532938,0.9899601358611835,-1.7685606078733154,-2.1471194429469054,-0.5309554994785302,-1.4178228750022195,-1.80574158373186,-0.1021480260392761,0.010226531783831374
2012-02-29,0.03431601211666401,-0.14400064150672856,-1.5374163819682956,-0.9936386140386367,-0.23807634232818797,-0.7994585994668307,0.936884824201788,0.7935596603337542,-1.516771288708386,-1.880276871342846,-0.16623820993456453,-1.399431448523983,-1.5456292418441648,-0.16334012049855237,-0.1203298807659867
2012-03-31,-0.7495848589859503,-0.1941734062565748,-1.6278892335367479,-0.7816096361852044,-1.487505120452771,-0.9460209376906382,-0.2016636905733637,4.836783627114302,-1.7487635279206846,-1.9497688141769964,-0.5970875218478714,-1.877577313616168,-7.017703513351389,0.06541875506502537,0.10863384100279537
2012-04-30,0.6949631603787573,-0.012469992522339211,-1.517554151075661,-0.5514726878768781,-1.2274138403778352,-0.6785212059316404,-0.1614724279973771,1.8578624062219773,-1.3701529914952988,-1.4027276860476618,0.04634940136224625,-1.6266402077308548,-3.7052146395716843,-0.02013909301189599,-0.09301868962743887
2012-05-31,-0.5110371821664264,-0.34909497037890486,-1.2882992509669042,-0.40732360911760246,-1.1363232528271514,-0.639858040324541,-1.3554021721028524,1.364924514377096,-1.2389402247490233,-1.4623756326359343,-0.24955644042257613,-1.3424034401099039,-2.733349152411117,0.046726572260271104,0.024550890349978174
2012-06-30,0.2208886386999338,0.27089152214372997,-1.2147470887045002,-0.7201595673114306,-1.2040775820516845,-0.4767344264758171,-0.019686414610124513,0.8584131754714999,-1.0343105268401998,-1.2062815327075014,-0.0862987562132137,-1.3266987044762588,-2.338504516797651,0.05480066376320291,0.080163839040652
2012-07-31,0.6279404402516634,0.20329418860580553,-1.101579532352986,-0.8525262560435315,-1.0965840968031413,-0.10156417427091535,0.6181856118048824,0.41489211772821705,-0.8294521645634293,-0.8831983642546973,0.4070542715112577,-1.1796803481182028,-1.8038795646448533,-0.18218073269843116,-0.0364107114203915
2012-08-31,-0.13998664737040337,0.4475327977278944,-0.7231999816763628,-1.2434800884980466,-1.0210676889856336,0.201249399422224,1.4260114298472917,0.29412971781169367,-0.7210018465858359,-0.8388043680446636,0.27332500121286973,-0.751242523432613,-0.8232103367783762,-0.2952392307008805,0.10927205968526332
2012-09-30,0.8339614199634128,0.8549174387185481,-0.1671285178663585,-0.9589859918436517,-1.1533799449768882,2.192702884464043,1.9311174082279745,-0.07096397116266454,-0.5227165712337956,-0.48778025343223186,0.7858674323105749,-0.14251149920630762,0.652218885217377,-0.0616333544333328,-0.07344291268952119
2012-10-31,-0.3836002099688712,0.19549074492613241,-0.32051993072497176,-0.7285481048907212,-1.0914174574292015,0.4956523099269795,0.12001995351006052,-0.058551796639591855,-0.465501118518137,-0.5503259896370554,0.31562034790958243,-0.34784800677864863,0.13125524046855894,-0.3388873972378967,0.20802105457812906
2012-11-30,1.5358186291258558,1.2917568052541872,0.19190598156803135,-0.03393433869191044,-0.697421511849867,2.390829055494382,0.9805534611389423,-0.5518332469798499,-0.1666249559995714,0.058831578282214574,1.4127203303902376,0.16301895490741328,1.1517281321541104,0.6145881822112371,0.10145495415159887
2012-12-31,0.736094962550382,1.2215470560396633,0.7565666131622614,-0.07291530697086751,-0.7166845687753819,0.8711551062592192,0.07186625772724399,-0.7997185951738364,0.07633196060568449,0.45131506792384996,1.6118467522089224,0.7831524238716172,1.8430890885556228,0.5195283101885999,-0.10619093269350605
2013-01-31,-0.5703823755389987,1.11925680590014,0.463231412297012,0.17130262645308306,-0.37810104502369607,-0.2796382986735648,-0.06690221431404743,-0.7275142987358113,0.08965284340821825,0.26308849080133445,0.650279719733209,0.5339908543717952,1.1422588462996823,-0.4890465239359267,-0.03134297065944083
2013-02-28,-0.11469721990060927,0.04092094499246919,0.45152211155039773,-0.6775731445881259,-0.3842728360357245,-0.46887336426962617,-1.1433738299074672,-0.7500739643378475,0.18284749383146942,0.2645030965803914,0.2363535399349872,0.5255919808044774,0.9762012083687668,-0.677164775272662,-0.09633936463382996
2013-03-31,-0.5456346399807167,-0.8018672998990549,0.5928335795682721,-1.6335039670530083,-0.30993237842584315,-0.896885248149329,-1.329458447107795,-2.4232447761417943,0.09369976299851646,0.05873474819548087,-0.33113274213970184,0.652480286485099,0.46563933253646905,-1.2484152777517552,0.04611540304592144
2013-04-30,0.472655474575574,-0.12867526573709454,0.537081993194137,-1.0189914349980975,-0.3780784857949181,-0.7119510379704066,-0.4101146998810585,-2.1570142561431433,0.29791259002569076,0.42648923757058677,-0.14065488264852594,0.5905742441600581,0.4473303826046269,-1.0661317433328577,0.06360452857382114
2013-05-31,0.6556438680349317,0.3513958638480944,1.1577084541120535,-0.7192530433723003,-1.000044219997601,-0.09954065802176469,0.5024855473101946,-1.997503923383012,0.7295445500973322,1.0180545463324921,0.33820988491936577,1.502756089081975,0.5237889466590555,-0.9069104751253865,-0.08127191458693106
2013-06-30,-0.47395859263552986,0.4403543056430185,0.8682072608205088,-0.7888099585497124,-1.1624006392643644,-0.7326630711228298,0.5836668696048859,-1.79173829431878,0.6491267177634178,0.781501939195484,0.04221536711964632,1.1267525473907463,0.48809753399761296,-1.4701858330007826,0.040580812096041516
2013-07-31,0.4732140357208046,0.4117297994079376,0.7937645609422246,-0.7422865445381382,-1.148335320587482,0.21555688286424554,1.1311875857209703,-1.6622640862844595,1.0084732184354892,1.7059641803571397,0.3766531648552652,0.9663489506649525,0.47221740299564335,-0.6739109922848311,0.04238131175479657
2013-08-31,0.4936028123901598,0.29123199699210794,1.1406970470340752,-0.7914839362659865,-1.0228565205603544,-0.18891817462184968,0.08424974693689295,-1.5553624153551304,1.9795250720447422,2.5758466380264853,0.6534649708822633,1.3608235136446636,0.509565278147683,-1.0463077072428464,0.02383903117605236
2013-09-30,0.27127749704692194,0.7176123276460415,0.7797493950126362,-1.8943393227145051,-1.3410753720150876,-0.5091018666539731,0.20742618290677658,-1.4052158568589572,2.1680921151114245,2.383198161516792,0.5999517320943935,1.0645051408505142,0.4642170816079495,-1.1314371533210479,0.17858470516454025
2013-10-31,1.960209024357872,1.4450402100916189,1.6518826380501053,-0.3502548027817175,-0.6542636094167685,0.6791106731920855,0.2921454896436495,-1.2915421055277059,4.2977638500904645,3.3662041094547894,1.707591511808801,1.8208865052982735,0.5380509505030894,-0.019855470004409445,0.14467595717758766
