CGPOWER IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2008-07-31,0.38868989324414377,-0.5188886943607104,-2.359536859194906,-0.1089903776086829,-0.6110856140304384,-0.4043707085243476,0.20645893706956392,1.9735312569411754,-1.668535691714591,-2.287257187737534,-0.8136983125124152,-1.7452482656445836,-2.68906816253368,-0.027263721135790158,0.13823326065840116
2008-08-31,1.2002053674694815,0.42568690503292606,-1.8375582804972435,0.5133202430069969,0.7109389839577691,0.24437029096401466,-0.041304225181324386,1.2133078246865023,-1.260128726156394,-1.3948470676482847,0.20212298566750486,-1.3460787822601066,-1.9234792145919466,-0.18424008996094962,-0.15770175355233565
2008-09-30,-1.8168153253628676,-0.11507029757236305,-2.0750592514439052,3.1593215758657482,0.911559930239221,-0.21732570261219059,-0.38001041544837405,1.6785803538740174,-1.4811174541579317,-2.1969632707560964,-0.5774526048773838,-1.4834496508234438,-2.539559561523674,-0.17456211949620007,-0.41369019149079345
2008-10-31,-4.145707435452255,-2.2042506640787054,-2.4761934025096677,6.507054964918095,3.8943167498225058,-0.9149367728040035,-0.545602112728684,2.7401705826871456,-1.8413751731617047,-3.880033867947164,-2.1709756401147544,-1.4194294084274857,-4.397359723259695,0.3993636536257028,-0.25956013891872093
2008-11-30,-1.899475170584007,-3.5625477372576646,-2.3009544650010065,0.899996990926946,3.3790921898004913,-1.0376720035291989,-1.032521599337097,2.4776055245637614,-1.7273170782622163,-3.4512823593202193,-2.476177011942602,-1.3393712955233594,-4.468897771954877,0.7792749098679754,0.13369197930152643
2008-12-31,1.0809277021447563,-1.7850135502307043,-1.8813716927334108,3.8123721188113953,3.2506388162338395,0.5094751001270719,0.04666552392774322,1.4250904543111111,-1.338512694151479,-2.164809236974229,-1.4760445723090474,-1.1634137153791761,-2.6031393643947256,-0.5668661307886375,-0.04169661193091602
2009-01-31,-0.16433853302614068,-0.40268690659725476,-1.5913014800445053,1.5863951958545526,2.4079197119590807,1.722388214333897,1.315866366660227,1.2065481439250778,-1.161496183586595,-1.8513530546475985,-1.150801474386925,-1.0551499213291364,-2.1219673084957416,-1.4877485065335212,-0.04188049724498721
2009-02-28,-0.173050331068647,0.33900242546710385,-1.4482540990960904,0.06604822215612474,1.5621829596188095,-0.8260426372079979,0.2804413274635751,1.0383530619473131,-1.0155037153796265,-1.6100820846995223,-0.6528466874482692,-1.0390592748690293,-1.9443557561665985,0.8077725683172619,-0.006128721941373499
2009-03-31,0.09118142295465582,-0.11375490929992316,-1.2410295820827437,-1.11256360873018,1.5129811028477287,3.9253032759120674,5.648780292908425,1.407665026021018,-1.030392746982021,-1.363253366938116,-0.1013310641155475,-0.9329893948414523,-2.1861126705015925,-2.7810498249880267,0.259839010600297
2009-04-30,1.9588347569409335,0.8649254759540405,-0.8718920372836412,0.9743224399172767,1.0435835887036196,-0.0031362842436488273,0.13505074749207846,0.616575302678775,-0.7934032280052424,-0.7768652473379396,1.1683219905838917,-0.7975282240411706,-0.8817184609144357,0.19352501465358432,0.49451121654879
2009-05-31,3.3380583621702393,2.5596755250076892,-0.10609673896338297,2.10880769156914,1.5493853492213907,0.2696532653528969,1.5495520875534665,-0.1726357299326994,-0.3981839993413714,0.09420637854060279,3.2569018313837503,-0.460632554738047,0.4489374882945842,0.18832082607532008,0.10667037445742683
2009-06-30,0.5684376557934357,2.553330502074352,0.18319262622636898,1.1269706290535266,1.4091778253227396,0.09225329502073375,-2.9147101802694313,-0.3362899520528764,-0.24451746920697248,0.29762801886473966,2.348316665139591,-0.32964564402792895,0.7298675572875597,0.2236962586258231,0.008453427377974164
2009-07-31,0.013744383911621647,1.5723341798670636,0.12985763984776347,1.8395305486441234,1.1778088285465051,-0.320711587671097,-0.5908413993112174,-0.3963542659435213,-0.16955339136043615,0.3470278931877266,1.3758281434087665,-0.3060568607160702,0.6468224036190677,0.057074899226168756,0.09591907436728596
2009-08-31,0.5273213833079308,0.49753424502927296,0.10748130050358834,-0.8675789854428724,0.8260138089846892,-0.15440560086618463,-0.7870799721492937,-0.5689986127277157,0.014144000648355415,0.5563644171889036,1.0799757909034402,-0.2607774479997035,0.5647596933571417,0.15169978293490735,-0.03332583867691399
2009-09-30,-0.1960534440594647,0.15384771687829454,0.42753641623425154,-0.7097499025817566,0.8356190242286252,-0.23921761399872504,-0.6977405437665337,-0.6121004702395753,0.08016541622367081,0.5517271706695759,0.40421512855646957,-0.08142778594054832,0.8560145865647998,0.07983358407169819,0.19840898205861227
2009-10-31,1.107386274465161,0.6486695991122745,2.4054742136096556,-0.09986547174333564,0.686723754993595,0.12416453341913428,0.8327453502708292,-0.9217498281051844,0.5105562766586861,0.992830858147645,0.7008925332201852,0.9474854836342032,2.233595458438742,0.2483853832736359,0.030623280301651297
2009-11-30,0.18256220932932182,0.4958157648888648,3.7415693445824236,-0.0757621329128959,-1.1697083214686874,-0.2114866699142193,-0.037181249393182465,-1.0829703589358088,0.9080755050739013,1.146751797424633,0.5708471896871604,5.238282187585954,2.9543661437338096,-1.0742967550957585,0.08024012934712892
2009-12-31,0.45847677868069187,0.8008417725424454,2.8156633613364055,-0.5186661335785945,-1.2302834874967614,-0.4490327251033307,-0.2238233285249914,-1.2984170131068422,1.696589497818239,1.3562654585386067,0.6474319172551435,3.7437919272930693,2.14192366246994,-1.8786880210131496,0.015396672488422372
2010-01-31,0.06576259512926814,0.3207080049408295,2.6389533041531164,-1.1434611055947033,-1.2229032521221035,-0.21319721371861103,-0.5624954038408789,-1.4070792808224732,2.243417938764884,1.3379163108662673,0.43794509646182594,3.246130002169696,2.0397271373539403,-1.1136196462704229,-0.041191396385074505
2010-02-28,-0.2992342103659031,0.10592792441279762,2.2606930570588895,-0.746239333042536,-1.0151113058729186,-0.5179824959804535,-0.6324477772143143,-1.4024060639989326,2.2750993308250247,1.1701854527913294,0.10124735876887553,2.333504150940183,1.9048666241003733,-2.16282825466814,0.09223390122165297
2010-03-31,0.4549648960305246,0.10069938490382686,2.3222147646042814,-0.6580877682337897,-1.0727010790182916,1.2796334232961775,0.9981731009368473,-1.0114427641173964,1.186385525411842,1.2246928294481665,0.19728187280794143,2.6000886734141586,2.6764029352745986,5.145670207494418,0.009705601719357644
2010-04-30,-0.06482665100185081,0.04232666854240847,1.2928365575038354,-0.6466863381472144,-1.531181991821458,-0.9528295765045227,-0.381039924184436,-0.9725270473368527,1.1497412815322985,1.0929047883729839,0.07521954984708291,2.625542619277738,1.5162331822347899,-1.6773569786367957,-0.09154163390127573
2010-05-31,-0.675623335756934,-0.1262280498654063,0.1015181303818545,-0.35932707265875363,-1.1487901355409391,1.6819957290086152,1.2299682995570027,-0.7635396498728351,0.7257416208497609,0.8198519343394856,-0.33738828980009145,0.11942200477090649,0.3602492751608059,1.1764779644521783,0.06968223369391842
2010-06-30,0.2570647529112226,-0.22614963844926847,0.028445782425783443,-0.533278731687357,-1.2088334865803938,-0.8662752198293726,-0.9955078808754966,-0.8168478174601493,0.9178928691086858,0.8143122095426109,-0.1543642599817588,0.04849608075736842,0.24716420407896644,-0.2710038217424539,0.07027841084304148
2010-07-31,0.23483374331730722,-0.08674048770633035,0.08955107778899682,-0.42360275055643115,-1.1546959773175023,0.5946308903554245,0.5993256471261427,-0.8562090039351604,1.1097521743096295,0.7965490736695372,0.01210191840791527,0.08011226232360655,0.2707560076827004,0.5776151221172398,0.06898590014960496
2010-08-31,0.22548277758447788,0.3410180151077227,0.021999273051694787,-1.6273881193273894,-1.2280518851708484,-0.9099676239147132,-1.020985545916015,-0.8920611224154482,1.311752839708596,0.7778964739764237,0.11819210204867553,0.03881432284290567,0.17601834617262507,-0.3405073492727386,0.053861728446389506
2010-09-30,0.1560892746484059,0.291846731869606,0.12398149237838771,-1.4011317017440816,-1.248148247427745,-0.6567945774031593,0.06590660836801542,-0.8896880270109387,1.374948395732309,0.7378312580734306,0.20739899338231954,0.22278020329947718,0.23453037700515988,-0.29826990832500927,0.01660055547506861
2010-10-31,-0.11462636360408868,0.12773921978088462,-0.1714964977150468,-1.0702826428748977,-1.1926096896333391,-0.0041729938148593925,-0.3217933891254156,-0.7963790413747648,1.2358078949358882,0.6371455534451433,0.11364570090274136,-0.15417995725650524,-0.010462274856898641,0.19827221928539437,0.05236148844587095
2010-11-30,-0.010009907840476675,0.018002950897558587,-0.18838167826505553,-1.0832009268967648,-1.7322743645914038,-0.25420665174724266,0.21702320308881087,-0.7551101704781545,1.2918992375404865,0.592971173261575,0.04033556063680111,1.0626954282697014,-0.05314937820289627,0.1133047114782886,-0.07778658681168092
2010-12-31,-1.1984857453687525,-0.5809343964914978,-0.450576404226611,-0.43638550265327813,-1.0477490375608893,-1.8878181656879822,-0.9769799416507436,-0.5381886874686561,0.7715009193339537,0.34872363817407165,-0.5552942705804519,-0.45838828216204247,-0.2687006708129382,-0.23483992145333238,-0.1068336825061934
2011-01-31,-1.337525710354813,-1.264015218748711,-0.6494366570748694,-0.12439824047527522,-0.698982007751422,-0.5813820730306143,-0.4149516646948674,-0.2075291014784961,0.12861467864019727,0.01226270896607821,-1.1515601333989276,-0.7345082120542645,-0.44807067527150396,0.19034266703305408,-0.12962351862410126
2011-02-28,-1.4651511770006422,-2.02748086668141,-0.7991062129378619,-0.9217385645453232,-0.5193054762831831,-0.5908137909441807,-0.3032340115697269,0.2920029414911514,-0.6906801122987234,-0.5058084175729727,-1.6843053397827663,-0.8616790574020844,-0.6141828707461274,0.216982396408315,0.10853476561938404
2011-03-31,0.43731028072555134,-1.1136654839250342,-0.8360031121768895,0.6544243919260603,-0.2526254430289004,-0.22756479408811747,0.903017042863887,0.8543017077705457,-1.948934923960647,-0.38357699892245023,-1.0969022958756747,-0.8736960423076101,-0.6893447234150426,0.24829186991468044,-0.07826822531689931
2011-04-30,-1.0338943345090668,-0.9923955872601862,-0.9870100904986594,0.5067676897696191,-0.19387488235882208,2.060086112266365,1.1028126233262368,3.668828133982963,-2.8680697394698087,-1.3861568245336513,-1.2727265307000988,-0.9690026586956987,-0.9774330616604389,0.1429473866689588,0.046488742668805906
2011-05-31,0.0338317127714762,-0.2722248717009041,-0.862131519688099,0.09309003366686847,-0.16130195611688652,0.5422074916520113,0.5329116780200331,2.963906936104077,-2.328660241159447,-1.6134497644110706,-0.7670129979372488,-0.8590750539493401,-0.8531005799291993,0.22127049551083916,-0.019787303420596272
2011-06-30,-0.5389973410670323,-0.7307002215502886,-0.963128399793894,-0.34519824063319554,-0.11661541593501039,-1.2262142780132927,-0.27734379382867985,2.65997243134776,-2.097699095341323,-2.0793967273689296,-0.6787454373368207,-0.9420303345734564,-0.9867011477451224,0.19588812486845686,-0.42445640893040654
2011-07-31,-5.611498004900771,-2.6692170621986513,-1.3670941057826025,3.3760296107992724,1.9088002848932852,4.762734218042311,4.666139025239495,5.252892149310545,-2.928100276619639,-7.706818084855084,-2.8068085000036285,-1.1041774718838644,-1.8406387660643542,-1.2473524342766062,-0.11912802577171626
2011-08-31,-0.9948022232832177,-3.565383480299909,-1.4109763896453364,2.5576273008581523,1.9852386399091881,0.709575099729808,1.8385172202666782,3.081678730852641,-2.2515783468414345,-4.406155519115074,-2.7824048796924106,-1.1265824612398374,-2.0430542968944585,-0.09011347924001994,0.013748545757397292
2011-09-30,0.18605426017092594,-2.619301590256702,-1.3579707113340576,2.4018630261256924,1.6571828860596163,0.12530687703261195,1.4652449861807035,1.9443815660324242,-1.6935924379000877,-2.873569514031709,-1.9480438314993433,-1.129257754491473,-1.8703787243143404,0.22972876975442305,-0.08837430386997674
2011-10-31,-0.6772139929707958,-0.76642060166543,-1.3256980015652626,-0.31163948635017785,1.746755704198001,0.45536147897909207,-2.1645904702761314,1.6870513429195484,-1.4350075366996768,-2.370007185293022,-1.7009491482032715,-1.1189991664201235,-1.8970086861342839,-0.0038909913409641834,-0.09809009155867587
2011-11-30,-0.700646590081773,-0.6078665224690973,-1.2724241032475125,-0.39899323564745576,1.4825581603658646,-0.39009706205994277,-1.7971982401046684,1.5087726873642722,-1.2324363643847982,-2.017055353917576,-1.4075452035927092,-1.1101347075931502,-1.954024581763388,0.5753866141296561,-0.0036630077587370352
2011-12-31,0.17882194909635926,-0.627279679158302,-1.157671265564168,-0.5168417356277849,1.4031926880593624,-0.3368259927031367,-0.7352527072439018,1.1419308857444297,-1.0044105817266067,-1.5710939618360684,-0.580117549066691,-1.007588595099821,-1.6979563370812296,0.47606039436228215,0.055972695863625584
2012-01-31,0.7464018562695612,0.11522163036865532,-1.0050357832108365,-0.09895147112969606,-0.5705635721704799,0.1475315114127431,-0.295116335744824,0.7501551242204818,-0.7766101256113531,-1.1709142938596602,0.07578321031990004,-1.2128574199458755,-1.3176621945211313,0.08105501882981991,0.06669137449867214
2012-02-29,0.8199178141725709,0.9427913998464084,-0.8344820008365511,-0.7441859898119128,-0.5800901578793495,0.6692168460163966,1.8276708367668917,0.42239368590166076,-0.564194645966596,-0.8580005866965299,0.6479501124761001,-1.0216204487025629,-0.9400937803173671,-0.21617507103428982,-0.03174215379054709
2012-03-31,-0.09086843983137462,0.7868659330889816,-0.8902426972839994,-0.47620240682031817,-0.570530414729624,-0.1756102263227145,0.670762191196481,-1.1524786232424995,-0.533245290422357,-0.769611784258623,0.5544854118592462,-1.0491777780005997,-0.43145302043033684,0.1477296552818854,-0.04958629251384335
2012-04-30,-0.2063926365074172,0.2795832680364326,-0.9268775731439076,-0.33458312881760044,-0.6929425345000743,-0.45749105785897154,-0.7222115038990935,-1.0614197327808068,-0.435384884306833,-0.715571452103957,0.30700927017441826,-1.0739021337844474,-0.37721376216033237,0.7850995988175674,-0.15952011643404604
2012-05-31,-1.1696711929509414,-0.781810918090623,-1.1750493517529186,-0.23073059007291166,-0.3078836127221187,0.06080181159531931,-0.5606202797346551,-0.848479214122902,-0.41534195413255526,-0.8358502625950632,-0.5762731257863262,-1.1565382055614608,-0.557692721703329,0.12769219828445894,0.0786518039581301
2012-06-30,0.9682752820489472,-0.20395661034090384,-0.991781647161127,0.5476352977057117,-0.11587555657467605,-0.6881574844846267,-0.7257268358400958,-0.9310354779094212,-0.2353334640304102,-0.5414022500946641,-0.012320220496332203,-0.901119776961858,-0.3659177979947625,1.4975618332491034,-0.04265298655350637
2012-07-31,-0.09792670070304055,-0.14817983294769854,-0.4391466461529645,0.5187444323235139,-0.23948996655433938,-0.07259777749470626,0.32281364209138774,-0.8725727577638764,-0.14663126329531806,-0.4798457441692482,-0.11759107735004477,-0.5341100357311076,-0.004692503881000036,0.38799249868073,-0.07361008815040715
2012-08-31,-0.33329843923955177,0.2957694096246963,-0.3004281811740698,-0.08330134679154984,-0.48470595276772954,-1.3339931214436391,-1.589515549264526,-0.7907874166574935,-0.07494043085004241,-0.470485120786864,-0.24711036213378046,-0.4879828268008749,0.07413880285246105,1.4653103729925199,0.15579576312192212
2012-09-30,1.7934223076871867,0.7500018108073653,0.04348620556091095,0.5517575501554549,0.30006013888894656,1.7203934759072979,1.2667237138723062,-1.006024339149776,0.18194230259975477,-0.05855769708282322,1.072902464434934,-0.12111754514992404,0.3853731237918251,-0.5710275277516431,-0.008985200411146898
2012-10-31,0.24876647248955985,0.9904564148632978,0.3588280386358394,0.39148842127246514,0.23090229946032612,0.13861569612637045,-0.014305672605573359,-1.0066671180143947,0.3246544447560191,0.04145916333425388,1.1413135706681412,0.04537345900497843,0.5844962784302603,0.1637185271382009,-0.08875913220137104
2012-11-30,-0.4311906506712975,0.9424137708278209,0.4945354487084448,0.4449068589510298,-0.1801493092207129,0.5318410150181466,1.2801590540900643,-0.9159884914078582,0.3784964171985183,-0.037594221035668694,0.44816972992456083,0.08926805032099405,0.6441303098149025,0.05045158858694633,0.013564639034138492
2012-12-31,0.5103527411630047,0.2025080315473199,0.7109036802331065,-0.8340037780370518,-0.4357110332090407,-0.3644524363521328,-0.8926127475023673,-0.9557124696163314,0.6192390966916838,0.13057810795606925,0.7079608908448345,0.5258251988994952,0.7473702738361309,0.2834830112985234,-0.08050023081763057
2013-01-31,-0.34445994253614726,-0.16929875943970216,0.3667642358476459,-0.7658778258166765,-0.37607651107899764,2.3279766233990626,0.9488310799034022,-0.8516146605845274,0.7019354519191705,0.038547801394088616,0.16532362165406958,0.24756891041698587,0.51946301922395,-1.2826544599725234,-0.1642064786540922
2013-02-28,-1.0887517980887373,-0.5755675661302028,-0.24742514105954946,-0.1957891241758577,0.0393101853405784,-0.6899188939603748,-0.6998068436829645,-0.597807223324613,0.5045766723238673,-0.3236440061258407,-0.8744292054937384,-0.11578962156053836,0.034245043779328514,0.745220194512651,0.03291317301433999
2013-03-31,0.6423598380423203,-0.4968996947249546,-0.0008384410229944047,-0.07379713133865959,-0.8913479155227113,-1.179959366238036,-0.8852592389361053,-0.6312899650645737,0.8149287145479936,-0.07754541322804233,-0.27993242526948764,-0.44692225078933545,0.2143622379651632,1.120106199004659,-0.017105066397212283
2013-04-30,0.24376571188169938,-0.12527283755779262,0.17490953017122607,0.011895957448330243,-0.877254861739037,-1.0201435365157179,-1.920052628484664,-0.6144826368890282,0.8017867087072221,-0.0031716234507882233,0.00679915000028825,-0.2817522491136346,0.32644815847840464,0.8873873046646392,0.017721589228084894
2013-05-31,0.5317035077056718,0.8900173710484165,0.897311832497744,-1.3296881043976392,-0.798476174852719,0.8392988198508683,0.729010107755086,-0.5735518619477976,0.7423464391701412,0.1469095264385653,0.4144082943033192,0.5661147901033887,0.7568447242430077,-0.39073709590723205,-0.07119648630550561
2013-06-30,-0.25204766497119213,0.3288683225989051,0.4204687397079574,-0.9068175804181196,-0.8325403678433531,-0.04366656809143611,0.8233059798513189,-0.5378139970349429,-0.19525586614236023,-0.4997243036783036,0.24913788278125049,-0.08427626313841734,0.4677388980419159,0.02131949988689167,-0.03742219908706166
2013-07-31,0.07047214209141722,0.22035179945128874,0.5500219350245374,-0.8843085749906489,-0.8472832379325288,-0.1563863248117869,0.6749919859746445,-0.46799360252207034,-0.3588198419368145,-0.5702426120344647,0.3043616408474065,-0.033852321792750634,0.5323415618083993,0.07697379381562061,-0.03744969559114247
2013-08-31,-0.1082462838584303,-0.16802462598891055,0.6747005230601233,-1.3908821218010319,-1.6568506726252359,0.257087854200067,-0.3023342935542012,-0.36417308981881663,-0.5684396443560992,-0.6493620869254325,0.0660738951656663,-1.2806747664133857,0.5801642071724397,-0.3627527240960068,0.05919706982524946
2013-09-30,1.142747192200553,0.5989874288307176,0.21441495117221798,-0.5595375398943492,-1.3819924279675964,-0.7891790275027531,-0.3922808228614158,-0.2476287915867024,-0.04327569609754524,0.13922753611220248,0.7202343374368365,-1.375410126064561,0.30743430828617624,0.726666677545508,0.20475706367590665
