CPBI IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2010-02-28,-0.013533187375828207,0.4942039168756405,0.7700159486657178,-1.0109228411306264,-1.874309521471205,-0.3058842883833425,0.6617289746175204,-0.7040449818988936,0.6106671436228213,-0.13378767615324577,0.2728647973852941,2.054342315036862,0.5910207732095525,-0.09005304483103281,0.2325903152242985
2010-03-31,2.0348101932684775,1.1143607869714696,1.327743557826996,0.7621921898831395,-0.3448353351066142,3.382712575069036,1.2114869024067092,0.42975904081765676,0.7737382702777033,1.442606083164458,1.5203975667021623,1.4106659767041174,1.7776730976110044,5.526628806051797,0.073772119925544
2010-04-30,0.5948929492687417,1.3628000959591036,1.4798902251752057,0.41764321426021656,-0.5174617499120444,0.4305766928283043,0.5701140048301134,0.20093032110465434,1.6490894296837364,2.01691825561654,1.4507831972301068,1.6285115556641436,1.7360438326576757,0.6702272533662741,-0.06741226585283513
2010-05-31,-0.4745068715735506,1.0782770207685204,0.3571420678693159,0.9180574462588513,-0.15030466013856425,-0.005040083444774471,0.7088439777527388,0.2864566083901176,1.3461377954693363,1.7211643335694062,0.6276718503928441,0.2972499368123111,0.5539790755948625,0.06439570059036669,0.05738083376969107
2010-06-30,0.5132634261997617,0.3230527763023821,0.6051137311108586,-0.5974177409087865,-0.14577501987642708,1.2392003080993348,-0.3759714709732484,0.10074694070292187,2.366038307252478,2.1569996617359948,0.6708296531135497,0.4694191963218347,0.7161967883201754,0.6997724770397377,-0.0025236606453969117
2010-07-31,-0.021506608907687692,0.009859546727777575,0.8178201111841469,-0.8554820035304728,-0.14334111698773977,1.520221411703943,0.6671315179918784,0.08077899682868707,2.308601103515939,1.9373650623016543,0.3571137420245421,0.6257629074828691,0.8895768199557585,1.0107107952677385,0.20026861613222746
2010-08-31,1.5863365362955049,1.0329200315515374,1.086933166410165,0.028606565337693256,0.17248244195597226,2.0160684322422626,1.4362637212339509,-0.31796685761862487,4.655930947164669,2.712113461021214,1.0294488081361226,0.7589793941874224,0.9390919582214511,1.8182892698499271,-0.04900994012811971
2010-09-30,-0.48439484894924784,0.5248209352462581,1.0907849445383986,0.6005460767587466,-0.3305982801874889,0.33975631441107906,0.1206052809473032,-0.18433276907299606,2.6082024896882228,1.8423046500979894,0.432757396667191,0.9299199570113735,0.9925143082110753,0.36853963370075427,-0.0029911647046842313
2010-10-31,-0.1569744395346838,0.4661365856403494,1.148223905553151,0.5403349171174,-0.3505688393855933,-0.4476871481428019,-0.6267480499808433,-0.09611764454910302,2.0103287041573603,1.4567297416295277,0.22153395372604048,1.002971878059902,1.040943594339013,-0.3058145305095347,-0.08760573064754237
2010-11-30,-1.020953777915641,-0.8832512384304698,0.809216422735564,-1.5172603157043316,-0.25276796592910306,-0.8558926163755589,-1.5623242006874605,0.24268135258491377,1.0490253352240912,0.8527419065664189,-0.49999619445112686,0.6552208222836419,0.8339599871733099,-0.547310068839998,-0.04717137998298171
2010-12-31,-0.6505636567901878,-1.0389735582231667,0.3580208876387988,-1.4006655903574996,-0.25372249055035156,-1.1307179211095153,-1.4905691241729926,0.6004319533690291,0.5535031318505652,0.5101227568052795,-0.9236979906063781,0.23521833018825336,0.4514672726865998,-0.4844521591586518,-0.027165283826778373
2011-01-31,-0.5004491932790366,-1.3771558092599208,0.24334127273580886,-1.5322159896291663,-0.270320083485978,-1.0923501117617425,-0.9729104360772328,1.0263176743401352,0.21100107407148266,0.2633339282328711,-1.2491141312537317,0.10993703148344147,0.3506349405389062,-0.4810204378054567,0.010194417692235013
2011-02-28,-0.1380858001279596,-0.8056927970602464,0.26700958018228244,-1.467295904056359,-2.320945193874428,-1.1537810327487812,-1.071408419912735,1.6356590230539643,0.1244529064533759,0.20360842860621672,-1.0001416484216832,1.4367609449917689,0.3623495358700492,-0.6088479274697558,0.11683171165883957
2011-03-31,0.7968343867760531,0.07403447054143528,-0.15274111603190071,-0.47911837315485906,-1.0891526546249932,-0.33021007866186247,0.768448472981719,1.5319549083852124,-1.6112557983217366,0.7222230125892644,-0.12079498535757274,-0.12686914651880046,-0.1536888474101718,-0.24671998919948787,0.11344953853090997
2011-04-30,0.7410388678885989,0.8633028359078134,-0.11824048177063527,-0.7085481167483647,-0.5875678604817017,-0.6920027576983495,0.36804254359005983,0.6856191463413457,-0.6134881075568819,1.3292410927775467,0.7529492974149332,-0.18765695282595557,-0.17682993172114303,-0.5423066973146662,-0.1157081504453325
2011-05-31,-1.4159757485578437,0.06092733599268581,-0.4032192197805539,0.7207212348895963,-0.38719163299684123,-0.6797993961789447,0.9393260482945004,1.2307444125002962,-2.1929035522493705,0.31831317251821784,-0.44767296535569995,-0.538905674693877,-0.3899516696958723,-0.4539569136035013,-0.01222822005181989
2011-06-30,-0.3366703571200166,-0.6777405899109575,-0.773398207074634,0.41505122019461704,-0.41078420109850533,-1.000426458174967,-2.008256442925404,1.1185034178790507,-1.9360285580033134,0.08120266019197907,-0.6319185011921099,-0.8465956874234635,-0.7339925996912076,-0.4177877758773985,0.08813139807731901
2011-07-31,0.7944879492670076,-0.8018220992404597,-0.5251126991329405,0.24576062223325898,-0.2913121643283329,-0.6962114762320932,-0.6074757053006836,0.3699629581263867,-0.7832150957463689,0.5650816122668748,0.016249271434161706,-0.5875531907973445,-0.49257553531777265,-0.4486278111654753,-0.09559840577548016
2011-08-31,-1.318977765967221,-0.5868824617810774,-1.8299182342622389,0.16462952730771846,0.29923860906681604,-0.9692827268675973,-1.3703674283236444,0.890185884856322,-1.6564796301436269,-0.3713989996675905,-1.10542261310534,-1.6714459447005463,-1.6868397781448263,-0.13244810184566227,-0.08729968605894699
2011-09-30,-1.1178481710901071,-1.119691202335381,-1.9574119848242817,0.46042754595708696,0.13198653222133946,-1.0912111045305768,-0.27805711472383715,1.4477980047827825,-2.020963217299513,-1.258245199829706,-1.721224297523171,-1.7830207062394492,-1.831137488640244,-0.0554186223964917,0.0025133535065336647
2011-10-31,-0.11262067403420065,-1.694583638745598,-1.8751219648069573,-0.8274794428551054,-0.6538380121972817,-1.0309161381488203,-2.120548907879557,1.2054777509060575,-1.6014114623245668,-1.40519418802447,-1.1880683210218608,-1.8261528367993203,-1.7351691110906324,-0.06891597526401112,-0.2062645288786721
2011-11-30,-2.4412590755220744,-2.3220778201041754,-2.0597808035251894,0.5226630108655336,0.5977209744387267,-0.5572092369225402,0.22017595775324314,3.0855206795319696,-2.1825384670366113,-3.8684680161072387,-2.5135388389577753,-1.8660746591518262,-2.188421770499987,-0.08386271990428018,-0.029350570934371916
2011-12-31,-0.3545007494733717,-1.7196104227790003,-1.791299165925845,0.6689683247371012,0.4777942149678782,-0.6026381988626607,0.2592646342894552,2.6769709484761166,-1.6823413312336895,-3.4337676235379653,-2.0363770752704884,-1.6449478786574308,-1.915215119113987,-0.10580361665610562,0.12385405865840371
2012-01-31,1.225728073021803,-0.8173953705164894,-1.2110020262384769,2.028092822009192,1.0069330508123533,-0.32304813848725156,1.635826706508761,1.0690625211734754,-0.9422370032226285,-1.9238765937122757,-0.5102588647160757,-1.1345470681762453,-1.1442358160704502,-0.2703347155714165,0.07761060270492397
2012-02-29,0.6864579185565596,0.9431926198495947,-0.9257003176836336,-0.383650496248188,1.3401602639250714,-0.38429262860648683,0.032356493511615285,0.11584001326581155,-0.519973817473828,-1.2970587112186045,0.3432404627499856,-0.8961696219721963,-0.8419735341203852,-0.31006096210649703,0.025958836247997545
2012-03-31,0.14342185644717395,1.2268842689104433,-1.106247100933635,-1.161585567890295,1.0621478709804677,-0.40176424522616383,0.17106533669353602,-3.244227713103341,-0.7952682609153036,-1.0317323336964623,0.5641855493870481,-1.0578615064310095,-0.9819837301567058,-0.2693805163160765,0.04303403523895388
2012-04-30,0.43877136774147935,0.7390397665751788,-1.2453368891681849,-1.652667523752132,1.1025538299360378,0.2749998836866889,0.19933830226010954,-2.8312722571314564,-0.5224287326701514,-0.5865509295235893,0.9964413539844509,-1.1339235139614177,-1.0879565678249925,-0.34592137711459797,-0.11619339072074904
2012-05-31,-1.2817197819990596,-0.37965087808523124,-1.2375088577158886,0.023396742463476734,-0.734478521589636,-0.6142658474748993,-0.3649149258108674,-1.3631264420702862,-0.7114798835230031,-1.5496826589460655,-0.2262327507708665,-1.273743856303856,-1.1491958564032554,0.07968008462991945,-0.023068676612758625
2012-06-30,-0.23735665739079975,-0.633188033021025,-1.169145513905292,-0.10211954852387885,-0.7182690424977995,-1.1607229893686597,-1.633150711046229,-1.0399025360674243,-0.6084083119807246,-1.53788279846781,-0.5716563052190349,-1.2116611896640443,-1.1013809831331451,0.3441631883433456,-0.06959015386994619
2012-07-31,-0.7036109412538301,-1.3044482043682584,-1.4962633379109527,-0.9876099529841084,-1.252357630546472,0.046888782092591966,-0.3406672799343409,-0.3876675569134423,-0.603751271587243,-1.8214840999512216,-1.039349503163621,-1.7043911892458834,-1.5003728969762755,-0.01667162404353695,0.019963694439562873
2012-08-31,0.28684381855104374,-0.37320072737566545,-1.0675389846944052,-1.00305659242432,-1.7419677906284168,-0.9464807982001903,-0.44946071018891565,-0.6124479323398073,-0.43947455166905325,-1.395718142852558,-0.622765982724759,-1.340032491983699,-1.0430007479972947,0.5370990199603576,0.16589900853919215
2012-09-30,2.167660624471535,0.9291750418130515,-0.17894246349639706,0.9767546478018023,0.34286582457809245,1.1681082977489656,2.259978687967039,-1.960007680315012,0.20451929831032742,-0.00031620134099555683,1.099563237822755,-0.20407490038928436,-0.14004056872500045,-0.08859986125790523,0.0
2012-10-31,0.06108672175743223,1.4072525240359048,-0.1131915715369619,0.2693146552215022,0.24061872423809716,-0.756280092676532,-0.09227910351374417,-1.7465045155599523,0.3887338919420787,0.11140540061180128,1.155981457408575,-0.14948151056228126,-0.077301349709971,-0.04570859291945083,-0.025437075680775693
2012-11-30,-0.22110598246981097,1.0819042774357341,0.89051291620898,0.6925575523352847,-0.5616983363094479,6.622488526685295,1.9654978706837705,-1.3798463460231152,0.500677815280176,-0.02683395354895,0.7312787957417515,0.7411390587710651,0.7844785473560729,2.334870945415331,-0.02838900326268614
2012-12-31,-0.28729356958327323,-0.2586354079876742,1.0592764542272004,-1.8107117842764089,-0.4924902288441564,0.8572073675308701,0.2933472937677039,-1.046798701472586,0.5538518753137657,-0.22189661332997432,0.285234098677237,0.809166207501561,0.9619353668985019,-0.20514986907177468,0.019122280935142323
2013-01-31,0.23858283655989934,-0.15982495536907038,0.49395747704906623,-1.4121741089493178,-0.9750108728851576,4.719008764464282,1.6220177632271322,-1.0336768548614663,0.9253890149560657,0.0008197459032975911,0.19817907388154488,0.3689921335487696,0.47482141733340194,1.1920301013679835,-0.07393512624541833
2013-02-28,-0.8331427066488943,-0.5229674310343729,-0.2700237153663946,-0.8748586310490285,-0.3328333616915993,0.9666155743145625,-0.13822895879939257,-0.46807716807233235,0.5097278365469569,-0.6221830668839425,-0.6734495450826475,-0.31102680936694066,-0.1904939840238081,-0.5229845438277709,0.004483539154092986
2013-03-31,0.09010920115487843,-0.2971875676028838,-0.31489684603751544,-0.8201052666983979,-3.7922344213305967,-0.5951924215378258,-0.8021731209710337,-3.0676154307787815,10.256390252388407,-0.4568197745348175,-0.45894724290701727,-1.0581531023121749,0.02723282743408808,0.03124845102819384,-0.051184632200073805
2013-04-30,-0.49788476224024514,-0.7313932769277509,-0.7671013691496779,-1.0390975550332084,-2.9236107689609168,-0.6042600205883825,-2.315804814371821,-2.0026639281755387,3.2382812982497984,-0.861788188953841,-0.6632375906008727,-2.1529422680365955,-0.15201074498463638,0.6205512419481779,0.016523364431728044
