MUTH IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2024-02-29,-0.9404006114537795,-0.9112967014825998,1.4127856130347143,-0.5944441387168669,0.6964710608021977,0.8926134089405912,0.06732537849363317,-0.7016191803145819,0.9471391397992986,1.0460643499185975,-0.452674187576506,1.1456098274867856,1.4685155585037897,0.5112471300805539,0.12710136828216637
2024-03-31,1.8444572585105186,0.04867158479752198,1.9381814836737894,1.7467082780525023,1.4029044075522485,3.7095076462805494,2.6026878461909515,-1.3242480593160848,1.9431833483514107,1.7538631508104803,0.5455567026010808,1.3127543997131237,1.816961375019024,5.403494218091725,0.15035603079823778
2024-04-30,1.9596872763034854,1.4950840418324183,2.3471701977299686,1.870060411762496,1.9926569753192063,0.81398629020696,1.4185332882621997,-1.9441674258609458,3.525185773008482,2.153180855856724,1.633766425369242,1.4288576618673001,1.900935167376457,0.9069389406407388,-0.0218568672650119
2024-05-31,-0.43928199243681776,1.6843819690809867,1.4969874851394254,0.9391611030373886,1.4479717109685382,0.7573242139881662,0.392154757396237,-1.4591868927836253,2.375146357874874,1.5830906900645496,0.9845015544067377,1.097322266671591,1.3104826205026816,0.5994400120510243,0.06463318831291243
2024-06-30,0.639907615660724,1.1037364289407354,1.1816399630264591,0.665637083445985,1.3429487206993667,0.27096741596197965,-1.3397222549264507,-1.3944561198903107,2.3239444271813765,1.4988482603404927,1.259995158922526,0.8997280195246533,1.0196763692832402,-0.04061798098773777,0.023253981956431476
2024-07-31,-0.03210711151772731,0.09059259089119633,0.8275421660846144,-0.5501247567803657,0.7547890127421201,0.32683702823348987,-0.1953924529674834,-1.3093265095722195,1.9995092551403328,1.2933504872360753,0.9559828037837049,0.7429914091116738,0.7103987466496712,0.017528433712208268,0.06719229234677795
2024-08-31,0.6807762976937228,0.7630225999024385,1.3620599552738752,-1.033769136374689,-0.23568144972640007,0.23617428897260517,-0.12754042083815126,-1.344806154653353,1.9572633266097401,1.233964238424663,0.9168584459192554,1.4779944897726134,1.0386832022165353,-0.00031121906324335825,0.03302198632948941
2024-09-30,0.10820446031194575,0.42501198300506465,1.4452250795716668,-1.023556850905096,-0.4857560459587973,0.2500335658886236,0.2227200174318523,-1.0488142983588582,1.4295193324707065,1.0737097667987094,0.5889098706005775,1.6868901938144556,1.1246460912087386,-0.2645854772446167,-0.05119357173300622
2024-10-31,-1.2168895951047565,-0.2358465028962031,0.9144822570239646,0.20485994052959292,-0.9400164594768079,-0.395665036213396,-0.28695346988232734,-0.6420263341293678,0.9150009434389402,0.7113200919953206,-0.457372227197256,1.4364367178845736,0.7759683637761222,-1.1147621347388705,-0.006965590217026912
2024-11-30,-0.4878623151766629,-0.9093808757694491,0.23870634346859151,-0.4591285734152115,-0.9728224902839065,-0.10523435181213442,-0.06333182202435438,-0.4547780625445656,0.7233657892114358,0.5258288369996144,-0.8624336236205526,0.7091079323333165,0.210026420909637,-0.47247245373679164,0.10821759720759373
