SBIN IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-02-28,-1.549710658119658,-0.131891305464605,-0.10085292111262688,0.7289387106649983,0.9927737900910785,-0.7800087542026184,0.22189475562434302,0.4488431830857817,-0.23963748832841825,0.3744618931536742,-0.4778143836949492,-0.08042935666377281,-0.2185561957019835,0.8733472486275321,-0.0039001421708337084
2013-03-31,0.055887505769532025,-0.8711399310537442,0.21670657418457207,-0.015747321331440342,-0.40272081034770746,-0.6959838488291424,0.310363943318715,0.052092933550724335,-0.1578816088644482,0.4719700796915907,-0.4133440566151693,0.12167518106332488,0.18623112026414973,0.7285112458416038,0.08836531013057566
2013-04-30,0.9636589040303604,-0.34713521066577785,0.5928142521671154,0.5225509214659746,-0.31685222733690416,-1.0561107505106249,-0.530153717801471,-0.41614254544489226,0.36876215775314114,1.734504737709679,0.32539903160631006,0.5436513057636976,0.5694266783534004,0.36148446799512535,-0.10098806244753902
2013-05-31,-0.8681398288621613,0.10143675366034045,0.3590285740806957,-0.20622678710544473,0.0105366538514223,0.3125761109415003,0.5909529302857256,-0.14121799487884693,-0.046849653207661476,0.677599962701614,-0.5310933051626169,0.3890044776246943,0.27494512071092836,0.6296821057473565,-0.046501403712094644
2013-06-30,-0.41630606880209314,-0.24202293879875708,-0.03784221574509602,-0.10817228867465585,-0.6317841294584761,-0.047373597773980855,0.2752531072754661,-0.2212031595398847,-0.47973195926840256,0.223440709439905,-0.6888609784628286,-0.021890069584934755,-0.21126095987965515,0.7194774193812178,-0.13421893425153072
2013-07-31,-1.2573041086422003,-1.9071399739673138,-0.24820674934782305,-1.282667898572782,-0.4613471924994093,0.5918035324593619,1.3359206091696538,0.4934258311284008,-1.1352158072952763,-1.0546142692576546,-1.3316995371512037,-0.21329260460098673,-0.587600143495151,0.3500485904411202,-0.1175708713233384
2013-08-31,-1.0125429002046236,-1.9052112992721653,-0.3452862320082637,-1.1248181918067222,-0.8049110658163201,1.8268575411791736,0.2994668522311335,1.2322969648994824,-1.7052319086652734,-1.8618374013008088,-1.806143388691223,-0.3786688550238339,-0.8420498469402888,-0.6233228543384698,0.06128664659104832
2013-09-30,0.7222081187002808,-1.0444109660631107,-0.8495657238598756,0.29550506533273097,-0.2543830004520781,0.646620509415523,0.21305937148245555,-0.43911245847376507,-0.965787097646519,-1.120955136910884,-0.9784362608795003,-0.745844490209366,-1.2713051503226107,-0.09051207118298311,0.1067342697491575
2013-10-31,1.1270889302592066,0.5474456081818871,-0.2928408039029786,0.49285645106001663,-0.012454197072460154,-0.35722518288584937,-0.6630966962398304,-1.5217948378835484,-0.172761095079649,-0.22308539489059556,0.33162357945120563,-0.17713748269372687,-0.40442677091208257,0.9644078955897645,0.012499471403782601
2013-11-30,0.14449108666134433,1.3855271369765212,-0.42089652640009545,-1.0722427686456832,-0.1728985145400795,0.33128031625162613,-0.8153912590451738,-1.6628633867880454,0.021291505003155423,-0.22327286666584972,0.6268673022868281,-0.3101673247568459,-0.497785821335882,0.43401520473867383,-0.02950658858876151
2013-12-31,-0.30133804844108025,0.6561768785437034,-1.0064604587012047,-0.59873692006491,-0.25366149841041946,-1.6296182097216045,-1.8067359223588864,-2.350631621456947,-0.12767824237673853,-0.76250974499421,0.4480475574845735,-0.9012874257354534,-0.9449943448111531,2.864543328560149,-0.14772734950338492
2014-01-31,-1.4999465183403051,-1.141278616554213,-1.7354547015884205,-0.3378976427294865,-0.17906047530428215,-1.3860065782852278,-1.0944890970637986,-0.9552481190962919,-0.8472857353224292,-2.087814278089479,-0.9250923725596386,-1.832844707993803,-1.9093470296322508,3.251352746949803,0.006084216210584979
2014-02-28,0.203271977148565,-1.094273100105041,-1.0393996555155411,-0.32842699287979,-0.7868152094170517,-1.0488563402000393,-1.5913707946156213,-1.1048923565178839,-0.5864876984703132,-0.9735882609141756,-0.8056784195549046,-1.266806068858054,-1.1018601133939239,1.651001000077168,0.22376949677306998
2014-03-31,2.6767967236584522,0.7485103716578709,-0.027252674609521403,2.50496803852454,1.4787535439211177,1.1034377850897885,2.215007679353227,-3.552614944276539,1.0371208953554083,1.1718705703372434,1.4751915240766535,0.09833095692636298,0.06291813522354105,-0.09078084239243384,0.0805680388748513
2014-04-30,0.833026963878229,2.5978639324510637,-0.10172757623645381,0.457338229443124,1.3378316127329608,-0.4671208517803052,0.8667880286043862,-3.2178222730809938,1.6750270401759098,1.7579504741195355,2.108142692885213,0.03202194418491813,0.02742467217459116,0.36112597411458225,0.20137459294078858
2014-05-31,1.9753375465143606,3.536899362328262,1.589040500316328,-0.3928297774049926,2.4848002660972255,2.3600064216259553,3.2145800660007993,-3.07970499192437,3.2706061286355905,2.8132527642781473,3.696091691593619,1.280453267655403,1.1217775726230488,1.860782391979483,0.055095598996900357
2014-06-30,0.4199333674649805,1.8232810866801237,2.115931318016702,-0.4087307526933073,1.9152784002418164,-0.016561558835442625,-0.5965115165927981,-2.3268424051116345,2.8030030341886136,2.308469861566715,2.5850281135851816,1.731787358653655,1.3852525805910252,-0.5936150365808357,-0.0964536692101087
2014-07-31,-0.9574800718023438,0.7348513332801543,2.1024688910898877,1.3664014411048993,0.9532211363870081,-0.1907594688523143,0.20805234662200284,-1.6006657833260811,1.7398503369788678,1.37091819960089,0.7060853728700197,1.951653535100157,1.5467940180319428,-0.9913718153396692,0.008734749412552777
2014-08-31,0.005107919002316504,-0.2993156080719465,2.677678168410761,-0.550901337340198,0.873277570602857,-0.3936426903118426,-2.087774174861708,-1.3505752939036109,1.6767424069658483,1.1714912668664843,0.1890578990160161,2.4828641283748665,1.9719117283940486,-1.7773187371346049,-0.006114481792589401
2014-09-30,-0.16744643965213726,-0.6339275818878977,1.8441000344012182,-1.0787541675837047,-0.42073511973879735,0.17250545466416384,0.012332110724583558,-1.0320643864306136,1.3612930617661718,0.9727771135056746,-0.1785838817643135,2.118984017931112,1.5236034179958424,-0.3724235788841313,0.09995689217615436
2014-10-31,0.9463961338697213,0.400824112315643,1.6454326434121338,-0.9901811727917349,-0.2883941303887815,-0.8306587385613136,-0.8649125138018665,-1.0598021741791124,1.8313057213981963,1.1861565318281235,0.2927741790574449,1.8242152592722345,1.273794251156117,-2.00067433113314,0.17322799461943847
2014-11-30,1.5871263120317487,1.2251564834393698,2.3956237331016723,-0.0243194428146428,-0.7896005610523118,0.7125158746489633,0.8793719460875217,-1.1451082390362775,2.5125128795053553,1.4789312257907858,1.3768881830560968,2.833026017704503,1.555780207532717,0.8250553597184795,-0.030164150331280393
2014-12-31,-0.4312455898844394,1.0592179417344212,2.088985405311057,0.3853806004876206,-0.526825688630813,-0.49354101723146515,-0.6146098038862491,-0.8190870548717771,1.7611827630133037,1.1033212665401566,0.7964045434659136,2.2851731607698786,1.6020336651457114,-1.9185709279996597,-0.009342851465143165
2015-01-31,-0.19173791550216415,0.4668368668452368,2.6900715354176543,0.6058647126380869,-1.511064082326586,-0.5258254590132457,0.47822981816239113,-0.6531390063506279,1.5063313900075508,0.9147979269241687,0.40356842961778494,3.505571515196073,2.2226482431863417,-2.6249612714657307,-0.02391204662021785
2015-02-28,-0.3156759365117009,-0.4913676086044279,2.1174654869747154,-2.4275605549655848,-1.177253977854089,0.539579653758875,0.04909989179206105,-0.48551260166520127,1.2145388263182304,0.7269174283954507,-0.012727151970523043,2.4418539015081753,1.8975469750935958,0.6554903439670126,-0.12183149810099136
2015-03-31,-1.3570378458953465,-0.9319855996384612,0.5098867895044807,-0.7348981456163306,0.18672177229553674,-0.29783003319260526,0.31766356324742084,-0.08556091437078085,0.6166146219603484,0.31291331632494573,-0.9798792722849922,0.41494443007655224,0.6897721669223633,-0.4467727617519467,0.01005969735246475
2015-04-30,-0.004737299939987174,-0.8323533626050256,0.24841665637333638,-0.49227675714269764,-0.3632482782445245,-0.9514710995081613,-0.5227713099059808,-0.024384031105792868,0.6044422417468871,0.3083191793079123,-0.8915537556627219,0.2422816930362853,0.4214675706261744,-0.7634772693962054,0.03066493238305805
2015-05-31,0.2255045313294592,-0.5502802672404801,-0.25146570320345296,-0.04950010717712351,-2.988149280591582,-0.17475446760496682,-0.7726765189736198,-0.008264779359296075,0.6553553264037965,0.33958537727104315,-0.4828743366062296,-0.05728828894995548,-0.06635234083636887,0.12471759870949202,-0.05695752676424167
2015-06-30,-0.6897127219995721,-0.22419129476716354,-0.5346321084916671,-1.043967328249485,-2.358186009999925,-0.10728437117742744,0.0286812790474381,0.22833101828124758,0.25215078390586476,0.1333546893660942,-0.687146386811371,-0.5398076921117427,-0.33344739760334335,0.27106718960190457,0.02740411728183975
2015-07-31,0.14852278889023227,-0.15021099623046735,-0.23981775704400107,-0.8635972816074026,-1.8635594251699459,-1.723679715361065,-0.5690243433204466,0.26374096104788636,0.26608066303607114,0.1301405211656815,-0.35071580144618913,-0.07288730651124832,-0.04941274655006668,-0.3194255772085438,-0.0878027893651826
2015-08-31,-1.1076868011279928,-0.817613977782778,-0.5129563788533872,-0.606200327563089,-1.4335642894920773,1.9070315427752615,1.304543881210837,0.6876506235081576,-0.16387825046769133,-0.21119488648844573,-0.7915709662628154,-0.4823576572441091,-0.3236991101374407,0.283151233307517,-0.04211148535012685
2015-09-30,-0.6583058208919155,-0.8242703743408206,-0.6245526822286803,-0.6728725496219097,-1.9991828232592552,0.04826268752495516,0.012037551402627114,1.4105417091232868,-0.6321129172279755,-0.5066312280738633,-1.0610110385812395,-0.6628782753357977,-0.4687272239005401,0.2618134295309571,-0.00042176297546340076
2015-10-31,-0.1725337745723582,-1.0149886514486823,-0.8972066962044686,-1.0085516528228315,-1.8190438345850253,-1.1899833023110862,0.18854371251104174,1.5975874471493812,-0.7842979928058218,-0.5645389731181272,-0.9371833018171517,-1.1352162856800554,-0.8183090683388297,0.7375158045236531,0.05398950868468332
2015-11-30,0.4549478257971636,-0.19486229649389603,-1.1485105009089964,-0.8047100281223661,-1.4229102459974234,-0.6931656885116356,-2.189496600941988,1.3723656612203186,-0.6403179047017975,-0.45486123498221986,-0.3427125934478375,-1.462194539247377,-1.0984123270621988,0.903977679709596,-0.10860763280486958
2015-12-31,-1.3008223974730608,-0.5186354428467056,-1.2801423889331223,0.14501019956811928,-0.9338662472910815,-0.39945587402807947,-0.6799853568237177,1.150099837523336,-1.3012077047278565,-1.063126062570261,-0.9505184290450843,-1.4517496362320959,-1.2276530627162816,0.8766306341446892,-0.22125182427145365
2016-01-31,-2.3933849485821304,-1.674341727435572,-1.6144977153388296,1.6618367175409507,0.1937237052188365,1.9490563034039587,2.513467393467141,2.648846377354897,-2.3029464089826153,-2.5075990589795687,-1.93263708157815,-1.4151214528526859,-1.9094886119146774,-1.2144227403606098,-0.12507050318368643
2016-02-29,-1.2839286730591468,-2.5263304215348708,-1.7362952364606512,-0.508726307832785,0.29423404057267266,3.22560152301559,3.3599326065825257,3.332486096828752,-2.5690499662649917,-3.4518209610106596,-2.112816040309582,-1.4939198878366637,-2.340618196433357,-3.2671794106125986,0.20181535147495572
2016-03-31,1.8854067855865526,-0.7660376121098438,-1.182261603766829,3.690605991944332,2.075580820117168,1.242859568177341,1.873872783181278,0.32960133971631983,-1.603296397101564,-1.9026414859976823,-0.577376802427219,-0.823760513941492,-1.052586193736869,-0.3122997226327621,-0.027398974188114388
2016-04-30,-0.267693853024822,0.18842048915058912,-1.2034285716660635,2.010684704659899,1.9027718567647296,0.4842197551254149,-0.18933570982243014,0.4363167821928936,-1.4876857456457668,-1.8083558478563184,-0.452453594872376,-0.8457876129487996,-1.1011453329724055,0.2477478830249603,0.08101903189070404
2016-05-31,0.8245019544820292,1.2549775589693364,-1.0757206181709946,0.6752893606115762,1.8857639435871805,1.2714237071953611,-0.5085560142843534,0.02456529468569264,-1.0395831186696323,-1.1898382249076396,0.43948846960055654,-0.7696531502608963,-0.9298460934829758,-0.32779310424104113,0.06539202359747966
2016-06-30,0.7805459662764176,0.7165961261872513,-0.7895338856830829,-0.5631945926960628,1.8055254817422932,1.7363603644277468,0.8258630362159035,-1.3919209966841726,-1.1603398090095272,-0.7638850952791613,1.214759465860772,-0.606738412153309,-0.5429515099382382,-0.1356529911676164,0.04730913414744414
2016-07-31,0.5842706702011294,1.2640163629913659,-0.6958225929013987,-1.4295793816714024,0.4765812719266891,-0.2689092614050649,-0.3902707949267632,-1.298052794963636,-0.8560701601876567,-0.4678587015474911,1.4897619814270058,-0.6257189842429384,-0.46854958381048406,0.8030446668458014,0.09594404402014418
2016-08-31,1.0439985229729125,1.3302034942001069,-0.2620645886255122,-1.1532467202374916,-0.5400045283548468,0.5331063552790387,-0.2881164046591324,-1.2518622476179495,-0.4656989589478139,0.034153650930184506,1.652891238779774,-0.2535374929438849,-0.19953900573014832,0.601023233079585,-0.004962789342129014
