GP IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-12-31,-0.6492488335854854,0.5489794254466379,-1.6625326214014515,1.4582602167501846,1.1579177515153998,1.95959822179543,1.3328303620368895,0.92911619445549,-1.166974839168471,-1.1742247587619394,0.06410025567426225,-1.9005828735526797,-1.7255376609567987,-0.12229337728695154,0.05947521918102454
2007-01-31,0.1557960372386387,0.8708471095649439,-1.6532232724369371,1.081995872016128,0.8010622893296918,-0.6858567753569671,-1.196023085607329,0.7223215773471644,-0.868132134064686,-0.9026872946622267,0.2670702001664431,-1.7631478553265738,-1.668586290911275,0.06060479789405779,-0.1367999628125241
2007-02-28,-1.3487125535436093,-1.0549719714219212,-1.6337421101125573,-0.23858067882183195,1.1608754122395406,-0.509263363676532,-0.610016693329469,1.7130891234428582,-1.5226959507759146,-1.5852909716909085,-0.6400819023097645,-1.6448541462503803,-1.6245144802727287,0.15895573259536555,-0.06992871433366561
2007-03-31,-0.7935624102724658,-1.1158657116893522,-1.653144225957307,-0.18608659710823056,1.0107652423249753,-0.480552297230253,-1.2107591662722956,5.251077618579614,-2.3288077722829486,-1.9012129288700423,-1.0726993316953233,-1.6202848347222603,-1.7417020776460188,0.23070414061079472,0.2763699565326049
2007-04-30,2.1960956940807006,-0.06918288704761473,-1.1991266668605651,2.0519897312086894,1.888233175358238,1.2506924692597141,1.160085160825863,1.661048422646124,-0.9691131448774529,-0.2833671844292362,0.3202471715264905,-1.2370420794180095,-1.18198433680574,0.6058082430756182,-0.0015794672582713507
2007-05-31,-0.21617937206281948,0.5759892781889833,-0.937497672273876,1.3042684865196805,0.6572155506135031,0.8962112501290072,0.8577066032244306,1.606984001821766,-0.959103051837536,-0.3269747764593184,0.2539520666251328,-1.0115824396168482,-0.9153539870084698,0.8300298396232927,-0.060161628836397474
2007-06-30,-0.6636305042687672,0.6771270135494541,-0.9126494085043138,1.1902662689720651,0.6901505170595649,-0.5336623073293257,0.13616025898153356,2.013927891721743,-1.2736054318363563,-0.7660163498206966,-0.20501818297372124,-0.9759715441146929,-0.8891079768587283,0.45781856352608397,-0.08264287460355936
2007-07-31,-0.8474339058471886,-1.0289981409366717,-0.7874203172881505,-1.1823009806502764,0.7540040088130602,-0.6863447992515231,-1.1506662634239948,2.6354317296070864,-1.6964761016269059,-1.5098837845759934,-0.6461440842184056,-0.8689970704404366,-0.7384754550958387,0.2999150955059048,-0.031840605855658774
2007-08-31,-0.41844029006616584,-1.1362534315524153,-0.7110651578208735,-1.435207305691777,0.4248489670021095,-0.8641367663722745,-1.2719953943637197,2.54958881022641,-1.7485369844677856,-1.8558993449617363,-0.8447170423780749,-0.7885201121336818,-0.6428625062876842,0.16732750375512467,0.16291884951910196
2007-09-30,1.1400897549207123,-0.07363886240838059,-0.19838395763808056,0.3110620094961248,0.6148682448962198,-0.28102495954796997,0.2406904508530847,1.1412550231659684,-0.7538308403594068,-0.02520147288994493,-0.04383364518617884,-0.37918778323893676,-0.07319031890168394,-0.03371455298205123,0.009748411030488157
2007-10-31,-0.05673425117324447,0.384606870317069,-0.09570990493643558,-0.15059609003995278,-0.9727384780949402,0.25359433645038365,0.7232684219123641,1.0124303647163275,-0.6612048966718826,0.06493125876781944,0.060989198165877924,0.09768022550894286,0.05823163793612315,0.7625308156120608,-0.010448376060817102
2007-11-30,-0.20100191549532093,0.5273427386701198,-0.6332754481776073,-0.31396186123012265,-0.9844111160895413,0.9611231606521834,1.3284741590625555,0.9413167096471861,-0.6068135586904329,-0.049481247055307,0.039782671564696795,-0.6636778102921623,-0.618701550072676,0.793664948608538,0.030732252129204142
2007-12-31,0.2624879489380441,-0.02194677609691917,-0.44854395982496464,-1.4831125502172782,-1.0274416383746927,0.09305005794396212,0.07458076628776059,0.6257978170711015,-0.25355224104295904,0.3984063239534333,0.3337382396909403,-0.39419245049776563,-0.40018050497758284,0.5170768792863029,-0.13935461434438884
2008-01-31,-1.289543250781562,-0.7728422268927206,-0.8087128246672503,-0.2633862186019835,-0.558619444492303,2.156811708451805,0.571233782513801,1.4767309804052393,-1.331259345828363,-1.6264007559668603,-0.8033303878638345,-0.904835441205194,-0.8898447197834496,0.10973551051822922,-0.03853406224368831
2008-02-29,-0.29193748717989093,-0.8875516549655251,-0.5433437700708384,-0.2605243774187528,-0.5155523407249835,-1.1813093119168427,-1.3747326479757513,1.5557776939669596,-1.6229112687200107,-2.142661666367611,-1.1148809242520208,-0.5959036149195975,-0.5152688676746775,0.33430615556661897,-0.0022043050865311227
2008-03-31,0.01587384724381529,-1.0360266945699992,-0.28960061017512756,-0.5026234071878776,-1.4768067803343154,-0.27199304235449884,-0.003481634812335852,3.496159593799848,-3.163002723693592,-1.8886937425420585,-0.832884621243461,-0.0899083733837596,0.04742954233934943,0.3381140857678706,0.09128986122807667
2008-04-30,0.8581268740583464,0.37920691583407057,-0.8420266929993374,-0.5609880869146066,-0.9241940494972619,0.0010165502944013485,-0.6674331225711949,1.843049398555452,-1.8337716397416426,-0.1194814773674773,0.17929699888230266,-0.9242633512102809,-1.0550789457317975,0.5116787669992682,0.010125600698335185
2008-05-31,0.12258760901579684,0.6508952695327295,-0.7710988532104202,-0.8294591943361078,-0.8382806926816437,-1.185586734798994,-0.32189649881353644,1.3970946109649696,-1.4700788334377688,0.10519153730357003,0.3800714150082302,-0.8049191238656188,-0.9242524431322819,0.828489639549677,-0.11356798353460944
2008-06-30,-1.032769459094624,-0.025238819886718153,-0.9262512809870268,0.06858110038867993,-0.6418680179814161,0.17883380949695749,0.11771296027089584,1.6564334026941299,-2.046786369459843,-1.942656001139808,-0.42136245113994103,-0.9389360656153823,-1.2734144718476863,0.36263565905676753,0.09791457031237208
2008-07-31,0.8819511594026415,-0.00467660356968714,-0.02926780884654638,0.10636477490378686,-0.777342050059609,0.2435817324472906,0.09908796402770266,0.808863637381511,-0.9507222699910652,-0.08420004717701716,0.4378362832509893,-0.028488114376618988,0.16463889049413705,0.43969711621830837,0.04705770865420529
2008-08-31,0.35784996349891546,0.15519249890159614,0.6273868842789904,0.13789846303085657,-0.8489958363047128,2.7836823342378856,2.468386928911536,0.40495848917241833,-0.4367945970779363,0.6560073538938198,0.6444247371065063,0.813548905046308,0.9758671124065958,4.3728625837515605,-0.0421661633840059
2008-09-30,-0.4697761903815725,0.5511830344873895,-0.6750363755368892,-0.575020169167299,-0.7563717225203327,-1.026081427434481,-1.2209614653787448,0.4690324934451269,-0.7058467040150233,-0.30920458376290155,-0.04378108538105126,-0.8189673489494277,-0.7979772270045852,0.43941309317754473,-0.25119320330235084
2008-10-31,-2.3751223871129734,-1.8442067803796225,-2.017866576158659,0.8166218454288563,0.37534913276428966,-0.09023902331071477,0.04892997080820304,1.4838319973586196,-2.0561325543922684,-6.141739179499274,-2.410493559731151,-1.7292360980770398,-3.2960188821568606,-0.289999138562568,-0.2651637610211786
2008-11-30,-2.171277539769267,-3.7394395541724728,-2.7640901188117946,0.24734167538585483,1.0218226086248607,-1.0114176113633075,-2.8709850704819146,2.0942854000877125,-2.356361179882765,-4.986319283155896,-3.8298759563489253,-2.026772414953951,-5.356442619978457,3.606579636734004,0.06453852113757116
2008-12-31,0.7198924060695271,-2.319552438496635,-2.2260080184373727,1.4864337032872912,1.3336169010250176,-0.6826066696486421,0.27894442733533165,1.1472424096281673,-1.5106241552842947,-2.4126092905065564,-2.2131237777862256,-1.6320620561513484,-3.1017127657299137,1.8443748301707032,-0.025317807984289897
2009-01-31,-0.07386779140837174,-0.9319655309534793,-1.625894085074799,1.1827181182164084,0.8234826346284323,-0.3258972970000858,-0.561348283446656,0.8988360787111384,-1.2221684720211645,-1.8626924268838263,-1.5990702061341135,-1.3985822675761201,-2.119315361940569,0.6368197423364252,-0.2261394876445269
2009-02-28,-1.7378854337688399,-0.6665360596888374,-1.9918272346257135,0.7757496848436951,0.6840400571540616,-0.2671058693180086,1.3494255824127686,1.4680007687831547,-1.3809643103671756,-2.0678996235584024,-2.134074531248743,-1.7637358208887375,-3.24066402623914,0.6972307847782755,0.04032465698074259
2009-03-31,0.5177210097178615,-0.7700467482375707,-1.698425887321914,0.5407389420308153,1.0783610941064725,-0.5994873018438325,-0.17359132992993678,0.2174659350500726,-1.1348096117519841,-1.4245214729807345,-0.8454149276650367,-1.4027118190148928,-1.999151459915981,1.5105717066630806,0.25051359537192514
2009-04-30,2.1748988817970076,0.6454806267741493,-1.1992363207170715,2.367264461660214,2.189527935040703,-0.35831880898881113,-0.1563918858293848,-0.88936493896806,-0.37732642365524527,-0.5315385757601827,1.3561631312653157,-0.8112942934295353,-0.9408835431452464,0.5208795922834634,0.11719535031824573
2009-05-31,1.1319810067314742,2.3853627727177105,-0.8267364089055552,-0.10594881664409593,1.1783089774108497,2.1915677074560316,1.5163759198421831,-1.4158364781693604,0.09646432672126137,-0.10382599406127069,2.061129845106933,-0.7245498438477465,-0.484444186126418,-3.6485465709046467,0.15457812159482637
2009-06-30,1.3635342711984353,2.7057229075987603,0.10009236590843747,-0.7549220818582923,1.3380673083746053,1.1959952346790415,1.9739426621259153,-1.9589060068187103,0.7362707208092809,0.4156408326633869,2.8026232028007088,3.0245151770016208e-05,0.33548499114366515,-0.432619435243213,0.3639984885507435
2009-07-31,2.8743370178405563,2.847832870970067,1.2423693427166362,0.5539858620765197,2.234989833931796,0.10503970680110376,0.8799924992571938,-2.664283868466641,2.349698792006392,1.4412950437355698,4.426892494347885,0.7145568465913238,0.9681043376628451,-0.08266024832952251,-0.11391939087783026
2009-08-31,-0.8519571715403589,1.5114375105353204,0.4894000577498517,2.615979529683854,1.121204568964251,-0.4602658332127614,-1.5026533505466908,-2.042100249761035,1.5822546240600939,0.9936521370136363,1.43993378704147,0.3016699353071794,0.5921550300656786,-0.39749085643799187,0.14458305735077176
2009-09-30,0.9038980510438798,1.3373282411002754,1.3245959938917968,2.2707421625902215,0.9091622644681299,0.25445136157735887,-0.5758197683325038,-2.0414434731692506,2.127572607330584,1.2644914824102187,1.3435365187213466,0.9652694012450418,1.001195629186416,0.1970253638032212,-0.03542639022327918
2009-10-31,-0.2914598506668968,-0.11560837775100495,2.6108871303661605,0.18325408154430814,1.0600676385906054,-0.04049652331105073,-0.22963502861812168,-1.796582207838412,1.8685670140179682,1.1045177697653032,0.5453955208548278,1.8785811585215724,1.675427369598809,-0.22362770451840538,0.023922973762585537
2009-11-30,0.11827421189560221,0.37436422603809594,4.4504034265264645,-0.5272540504780154,1.0446959420272413,-0.8971557883415981,-0.5838104320028932,-1.6822229356979506,1.9177142253031685,1.1014967790971106,0.25832805557726346,3.734396292488809,2.639571487641261,-5.400769177948671,0.10574332900770737
2009-12-31,0.655532025111022,0.2466198492038048,3.4238976053357515,-0.8764748761401077,0.9011094757998369,-0.5623358558124655,-0.6654571833938258,-1.6722717619033642,2.3177310629121024,1.2509357640168293,0.40264908967401614,3.1497454744564672,2.2005723786660387,-2.5618837032719353,-0.03296207069559376
2010-01-31,-0.28988047642794607,0.24558979148045323,2.671950895595005,-0.9803438076297811,-0.8242687574325637,-0.4908581107087174,-0.38690324853849245,-1.4917728348219432,1.9324020492978256,1.0761063193789369,0.15793143995656328,4.447703359178623,1.986753027407112,-1.9702560102860733,-0.07111791794192322
2010-02-28,-0.5839804785423711,-0.10955700969566928,2.979389534886076,-0.5449387745524544,-1.066115707631638,-0.3951322631656374,0.7874701916186405,-1.2721185551758898,1.4504598573201588,0.8229584249702319,-0.28114513967349264,4.700558129031983,2.4277363627507587,-2.198795611737382,0.09678973801855249
2010-03-31,0.5584558956044545,-0.1628084712569059,2.692195444336445,-0.6414953609235952,-1.3244756388837389,-0.5985863820849676,-0.00675402852005127,-1.1692968702814637,1.1711872016860476,0.9031152497516198,0.07311035009149384,4.220664093180301,2.202799028210894,-2.8161593856864595,-0.04552552831521706
2010-04-30,-0.42507265431335045,-0.23394642008267802,1.2203470132291019,-0.6173032760440174,-1.3301703943245655,-0.8151055856627759,-0.5274284167684338,-1.0044643980323231,0.9183508213978637,0.7242041240399854,-0.2204290883542861,1.6529036570942097,1.1932641379784639,-1.810696641321372,-0.03486296843671615
2010-05-31,-0.31620546108368436,-0.09682107449585352,0.7081959048588,-0.8471490163083008,-1.277429254899438,-0.6855937859213992,-0.4651290735726019,-0.8591527635089863,0.738443698096313,0.613424802141153,-0.38341305521776575,0.9287805023677096,0.8032831261345349,-0.9538296711175825,-0.019814071815195233
2010-06-30,-0.20227876189873742,-0.4923286780099437,0.254082080880263,-2.1226198635723867,-1.715508417793473,0.6400301979917785,0.4715018718493642,-0.7365153797200874,0.610453648203989,0.5361596085844799,-0.37703636781231786,0.6259570936921249,0.43188414744967724,0.8499089826750419,0.027955450334267065
2010-07-31,0.09264551140261391,-0.22172733842291867,-0.3853382306967795,-1.5487213649721498,-1.5821641950572478,-0.47640281211602714,0.37927457296465755,-0.6779666755331836,0.6416424556788918,0.5255275882002647,-0.22196635509253404,-0.4033076980101228,-0.10835206592862345,0.2994886110124404,-0.05620018263269665
2010-08-31,-0.46238436736135663,-0.2927218409800487,-0.2935936816102047,-1.275078283646837,-1.5887792562244953,-0.9734630280186467,-0.20548560606946586,-0.5373912528066472,0.4291970396114592,0.40179246518336476,-0.4346557782330036,-0.25068977935385267,-0.025143180527348787,0.11585693078218909,0.0036813534148899523
2010-09-30,-0.023297367894449486,-0.19915289734319772,-0.501591582503572,-1.1719335412199068,-2.0982437074265903,2.2684585810886264,0.15524805483607737,-0.47553473492267934,0.4167416276786813,0.3937504279445002,-0.3040868414816752,-0.6661728131530691,-0.2017923434120803,0.3172092764147442,-0.03204094361523295
2010-10-31,-0.280672457502809,-0.3892166157037102,-0.4984355161851436,-1.3380888012206544,-1.9527781636293298,3.2700401248844018,0.9779118765519378,-0.35687060373584556,0.2607223080605901,0.30244819138224144,-0.35377123530806137,-0.6563817618845994,-0.2012913467259843,0.263851942282773,0.13922853637339827
2010-11-30,0.8919134737142825,0.2706766686784832,-0.3452938202646437,-0.3164071456973296,-1.0012731086670266,3.0332345192384143,1.8445280105612536,-0.41719298164570856,0.6243458235403738,0.4445677710674143,0.2055384276148652,-0.3443621276320036,-0.08750638180541287,0.9393068800324137,0.05982047635831151
2010-12-31,0.20086218859485325,0.41356255246496004,-0.459953203382231,-0.3643139236977904,-0.9128867516602952,-0.17102723895509872,-0.4546821449578165,-0.3744939393458152,0.7555612502404938,0.45086884941129723,0.322136487542788,-0.4722818835824311,-0.20996594776298985,0.4588511271749837,-0.049585910585350106
2011-01-31,-0.6827734663526974,0.26833061687026155,-0.5268984915108946,-0.16901517318683373,-0.7303155629189103,-0.8149754553555014,-1.4188011188542173,-0.16693612690778087,0.4033195967887453,0.2143163716623227,-0.07668303567109282,-0.5341475902700586,-0.29096398780180976,0.47653761300774394,-0.00908368522240646
2011-02-28,-0.34514689511355484,-0.46631711315017926,-0.45932569603068785,-0.7492155511248277,-0.7873041703063698,-0.935053602095768,-2.2764580239809753,-0.032898959298529394,0.2181194656504563,0.07282642148107957,-0.2908040227963338,-0.4199344356060992,-0.26469854087322325,0.34554857503948905,-0.017950191825765616
2011-03-31,-0.5440043278514682,-0.8867727913360561,-0.7036602213459564,-1.2288191992708137,-0.7018669595716408,-0.6809204708688595,-0.7025202038146778,2.845952812386444,-1.2981812148538097,-0.17181416725997262,-0.5847095614896045,-0.7002942438763397,-0.578738820838386,0.6198940815707702,0.06476294750958747
2011-04-30,0.21677025731550537,-0.3871106937050474,-0.564539672701351,-0.7524369072357374,-0.6768843514208023,-0.21097137157826554,0.5524709017064952,3.2169640349184436,-1.343557262510427,0.16750322205332252,-0.43014924931120607,-0.48625065713583954,-0.456861663088948,0.5629361731834578,0.02906279903648974
2011-05-31,-0.034781894999128336,-0.19498946427579605,-0.4881816148779,-0.7759012788713004,-1.0731861527060862,-1.029633836344985,-0.6552912297000759,3.151088521482256,-1.5591666318754576,0.8174760532916383,-0.3036910217909004,-0.18922261624309328,-0.3846886045722491,0.22601287800456832,0.29587572091124104
2011-06-30,2.622810119123845,1.4709001352191655,0.22606433619278446,1.0754748430208276,0.5696865221520572,0.5425698252820295,1.1517600385834297,-0.10864382416497485,3.460387302658121,7.349942437380722,1.4321361315196166,-0.023751538002583637,0.21545214358951895,1.247985421019617,0.05648257731964128
2011-07-31,0.19153687700395006,1.542073576107311,0.26603297910876456,1.0312073203107301,0.4193706197472044,1.2287291350621226,1.0001169312807099,-0.5457650722451174,3.0211641991636453,3.0873884327804184,1.2751746345838568,0.06821689317397865,0.1923631790034191,2.1946246241053498,0.07232530994258894
2011-08-31,0.5666563415360505,2.1467110601284114,0.6418845245164482,0.7946970670742921,0.40298820386711226,0.9014189529571922,2.8623187140720545,-1.0013711983434752,2.6339229036929006,2.2274758119767943,1.6930091675909655,0.41061977239755176,0.4504479162632074,2.009868151248501,0.04547993436406476
2011-09-30,0.18570063710864684,0.5484468910610331,0.7299567807106064,-1.3557937895530774,0.2676148104107031,1.058248065740024,0.457424464146672,-1.1486754742876373,2.073710745394544,1.5500456984032434,1.2330119734032723,0.6013198634814524,0.46496652039292485,2.369034159732587,0.029023069687810283
2011-10-31,0.04123899506296906,0.4712744135178584,0.8965755817296194,-1.2682177997074904,0.4287980001333269,-0.4329162272368076,-0.8386826015443136,-1.1285542554400305,1.6124501767530697,1.116087007951057,0.764267286432355,0.6941853189439787,0.568946036284021,-0.6505824025558757,-0.19872142845398208
2011-11-30,-2.8470093058256714,-1.4202355455707196,-0.19449829647076056,1.726516002647841,2.07691901207201,-0.5050676696392308,-0.987544157545904,0.32677807640195855,0.006361072841683211,-0.10923289947104853,-1.4276479509891928,-0.48238313711598946,-0.17600978100599243,-0.1920509107151912,-0.12383420182616349
2011-12-31,-1.549013603689913,-2.41122565501158,-0.5933183619344203,1.102196236576987,0.8725653500797834,-0.5160868688825083,-1.1432452990623536,1.2565494123891918,-0.7068674676101171,-0.7795401921912287,-2.0967235087779508,-0.6157450131863147,-0.5311587527204654,0.008584667478153764,0.13778901055834614
2012-01-31,1.3533865102382718,-1.4275754566851906,-0.06289117693234321,2.4512894670568857,1.5745720163349939,-0.7481203979820107,-0.5506560192684194,0.013051463099190653,0.13293313155572017,-0.16231763973702715,-0.8393162881233652,-0.3077443515488764,-0.05866628720494679,-0.5459882548716672,-0.03813965552058876
2012-02-29,-0.5602022512544896,-0.39445086173412197,-0.08693647023327075,1.1917051193700479,1.2779509089200856,-0.5691958170120663,-0.05693649113854166,0.2831731170336196,-0.12590005332925186,-0.4236309805273223,-0.8876538324896616,-0.2840336395543851,-0.05274614388794987,-0.3618975092253393,0.13990728133164634
2012-03-31,1.2599558789519434,1.1070789181423522,0.5457847999820371,0.48938509696134064,1.6851101688925847,0.6430708102190766,0.8770476688405426,-0.15563263097895794,-0.21654423574727094,0.10191341779481913,0.2969819721876513,0.03471101584600167,0.5503668644844815,1.0779103255853566,0.1440879642963569
2012-04-30,1.2597543762311962,1.0603532707754235,1.1860139143257342,0.5125793764653069,1.9222186572461153,0.7642272376385636,1.2400507013270943,-1.1017713198577326,0.5809636880528207,0.5160612562831982,1.4629404344254247,0.3615628816220736,0.9247233001855597,1.6153227152115643,-0.15625677779096184
2012-05-31,-1.8259568308894834,0.33823634383545237,0.38484753186746273,1.878288590500592,1.4010670772123266,-0.6119377509044912,0.30821539617188115,0.05172296476994867,-0.4523878399102743,-0.29686174381581365,-0.12450079056064696,0.011914834616726065,0.4591019530953666,-0.8605388104452749,0.11015609758320624
2012-06-30,0.8185251692000672,0.15107544787103278,-0.32641803252305673,1.5347686404397745,0.8732399682681912,-0.9476589833034706,-0.8856711710843047,-0.6600448216378975,0.13501581472486676,0.03371372795877338,0.29950657600609465,-0.4109354536926926,-0.40425450642659366,-0.7865859327645695,-0.09051445495521297
2012-07-31,-1.0987133853921298,-1.1923324946875218,-0.8024633431736174,0.9249857318144559,0.9323018191823865,-1.1999716218747989,-1.687522789956275,0.010022835035489409,-0.4901514693395731,-0.47217942989155487,-0.5922458583675905,-0.807448018164807,-0.8520809584391678,-0.4004434109813364,-0.007285326203105655
2012-08-31,-0.27504880000865967,-0.33342212735456317,-1.0521236917822452,0.13004703227282874,0.8017748218775976,-0.9538274551342644,-0.8986801833495751,0.0932474389284195,-0.5822002044290828,-0.5884676212881527,-0.7991619374218047,-1.0126756936421448,-1.127532337740831,-0.131492824956109,0.08673010940855175
2012-09-30,0.5619292838160119,-0.4774653383851161,-0.9019730714779607,-0.14996452264599897,0.5144641455319665,0.9769844553416103,0.6765448854291192,-0.4442289572034269,-0.09769700312342512,-0.29663219421319675,-0.26071065572943347,-0.8559390590070849,-0.96364538650559,-0.07109404691408186,-0.0501448719855567
2012-10-31,-0.715308500933678,-0.26058693237706115,-1.1515043246141137,-0.5619143293178089,-0.04940818416173457,-1.0586486599486944,-0.11454913243284245,-0.03176402288685287,-0.5183561609224739,-0.6295831508883128,-0.5297742995903619,-1.135040763115989,-1.2289524931934446,-0.04291265817624133,-0.03883759631241743
2012-11-30,-0.6030876932820809,-0.4665030177824204,-0.6596719974802713,-0.4934095826919841,-0.9217496273081119,-0.32764639037117943,0.5954727627793117,0.25528385085827315,-0.8414316007559135,-0.9313046524249546,-0.8583051836762734,-0.503490379439534,-0.6883547326425242,-0.3358342108564493,0.08911139242630343
2012-12-31,0.6309620487275222,-0.4254651989799906,0.12094944504761412,-0.4509187490578597,-1.1363563886534662,2.3451692811492673,0.3747617615940816,-0.3622437378434631,-0.22744299305921412,-0.5184617318990918,-0.105072602150543,0.7344427054782754,0.07451995185781718,1.4745545811057754,-0.03507136875275078
2013-01-31,-0.5187006569114961,-0.3042117036895223,-0.5851116421721917,-0.5351898654205488,-1.5100948180969287,-0.9199038904838933,0.34495144363510266,-0.0994780864893145,-0.5256334408106025,-0.7852487261362389,-0.4185106748453628,-0.2069846413266134,-0.6305232738415194,-0.6390007164826146,-0.11116804107485617
2013-02-28,-1.22383663970489,-0.6763121652694011,-0.865441684222978,0.060951798228494794,-0.9033968808869606,0.23461392276236864,0.4892838637658497,0.6908924946149954,-1.3324620917571548,-1.550066469391902,-1.1500134243953521,-0.7864860963200951,-0.8973947295951527,-0.2002276250010464,-0.10042645379899526
2013-03-31,-1.0551680603432974,-1.7050997173613567,-1.5760332222486757,-1.215284946528411,-1.2455588384580274,1.7475371320183684,-0.0856651794295364,1.1830615429126232,-2.648670917070388,-2.328706018079954,-1.4879802717351367,-1.8609064813572416,-1.7611982357719067,-0.7230571995688477,-0.1180030334572928
2013-04-30,-1.156533317338748,-2.0258524614468403,-2.120090455122983,-1.9507926623288259,-1.0158964188569357,2.2648726270803246,1.9494526167957715,2.9987538020245803,-2.768893141049714,-3.1281804048674933,-1.8014385241992252,-2.552868287098617,-2.58394322030835,-1.9126673619321735,0.2607921992603206
2013-05-31,2.1652321591866808,0.013349042969032564,-0.9717851268056537,2.31101302465817,1.4525753866148952,1.9217916012977099,0.8485479842016463,-0.041172630260651634,-1.3578063812799486,-0.9398198466528528,-0.007601359352057409,-0.9054666686141057,-0.9796525004985207,-0.13002929457476115,-0.0806905137994782
2013-06-30,-0.7594958611683431,0.1163025245691741,-1.4163471206765441,1.924084734520909,1.2231535262155888,-0.586535316148017,-0.9803457565939369,1.2700931650164227,-1.5773121622487054,-1.5329299870119948,-0.3311488915633898,-1.198377055514484,-1.4616716206177174,0.06705360443181377,0.025613645144240388
2013-07-31,0.2147732383229139,0.9468560876632032,-1.0208884827503355,1.1579873623348274,1.2236619048373323,-0.8274976604545682,-1.4576009458121908,0.7698424928997961,-1.2477505106458253,-1.2518540006187602,0.10019361690279126,-0.901317412226624,-1.0264054018241962,0.028539420193573643,-0.10021868559941517
2013-08-31,-0.8733984732984073,-0.9581152304755596,-1.1574799703839191,-0.7378754487113532,1.0957276526306627,-0.4786710288709468,-1.07633564847184,2.1116677467508618,-1.4468917060055653,-1.9814444260871409,-0.46157765953843594,-0.9913854632448456,-1.227941340972461,0.13313288134239767,-0.053822853709317456
2013-09-30,-0.4025281603370249,-0.755047480623193,-1.3776145809355942,-0.7555900124762882,0.8804237734839088,-1.0355296533660903,-1.313760335218817,2.500024266373297,-1.4447693332014555,-2.1425320939367274,-0.7659647084204788,-1.1592612802488,-1.5457529959478562,0.7992137720115048,0.028273710017329482
