METROHL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2024-02-29,-0.006674956282836476,0.06648696962875147,1.7295598529784495,-1.6468226679441644,-0.6550653581205912,0.17265203665040557,-0.22774846427282305,-1.5645069869320771,1.369166027792535,1.7496504681247484,0.534028624939651,1.7127408087380076,1.5651279437584986,-0.006830423340547562,0.07322470203424504
2024-03-31,0.6645467135403889,0.4381769780042447,2.2006074950037022,-0.8440188350408309,-0.6193962921319602,-0.4031776287567827,-0.33284862062073123,-1.4746473729268221,1.7529971647313638,2.410414890759562,0.843229328967733,2.271866814596944,1.8724805775166673,-0.6067302455472353,0.053184345788483384
2024-04-30,0.48683045929124363,0.872497956088653,2.18683164943681,-0.8728888692017394,-0.6588910474946128,0.4781224667403808,-0.18840121464435594,-1.4333422807966079,2.8270998122438376,3.1627495898700864,0.8801079144037729,2.3908176146613007,1.823903930843161,0.4850204848691054,0.047748302878621446
2024-05-31,0.49894840863254813,1.2264294023788218,1.9916190244646217,-1.2722759495610982,-1.2908994788254469,-0.380486158224903,-0.09355466372873085,-1.3427051591236063,3.093852646740758,2.8327310466923707,1.064155454922738,3.6917796333705404,1.6670050317697158,-0.6034015494205698,0.03676373551303005
2024-06-30,0.34400152560607156,0.9053202065451085,1.3563003231199717,-1.3430789527910758,-1.2774977734749484,-2.5362413950511438,-1.1930895790367797,-0.7473123431582596,2.656857842058783,2.333708319078692,1.112549092042756,2.1665224831319576,1.3294879146984433,-2.535539205789312,0.06878557516116854
2024-07-31,0.6717109792850723,0.9665758827621842,1.8680377026128574,-1.2469212717610885,-1.3593994235600872,-1.8132643887196178,-1.5349392492150513,-0.8497980070076327,2.1984778698687464,2.168764064503118,1.3953825376588287,3.7987379364742195,1.6509103392580768,-3.193956079419212,0.009815280621519947
2024-08-31,-0.031021064584197306,0.6817488756349217,1.807560989910009,-1.0470690557089686,-1.5396912592201193,-1.7409894657717087,-1.8156529798192471,-0.7476850773955198,1.8578346557237335,1.7247996862103916,0.8508035963795025,4.561587613060069,1.588402037940798,-2.9057848765386924,0.024124812322228965
2024-09-30,0.09793612234033755,0.5099686834920946,1.3827649018615316,-0.9396807903039522,-1.5469124705886157,-1.3967276012571463,-0.7235421096888284,-0.4080721615729745,1.9894358609122285,1.4851171296379722,0.6080248399247989,2.9358192206390963,1.319762293691449,-1.7640112216053996,-0.02113834253370823
2024-10-31,-0.4753423185972907,-0.2610518879194911,1.3318249650166663,-1.0439597140399854,-1.3237187958372578,-0.9650371654399996,-0.5608303541618671,-0.22863460702048632,1.55267493011821,1.1553110256189614,-0.055716697654522813,1.6278268928328026,1.288521580976853,-1.3090161905805804,-0.002145623286884216
2024-11-30,-0.16432817452668422,-0.3431666714809394,0.5278641599838739,-0.970060293472103,-1.4346713343120423,-0.8498747045705014,-0.14527875887170702,-0.13353264791457728,1.28551084149995,0.9474593201282464,-0.2815917362105098,0.5246175045582634,0.5955569835084347,-0.3984235650702895,-0.030797194807142478
2024-12-31,-0.7049989853327198,-0.8032836732950328,0.4107438248395235,-1.0983840183572386,-1.1863915350050613,0.026530674094212645,1.3629528645784292,0.24996963239987957,0.7647703744046045,0.6782788880684975,-0.7767606466361201,0.3025697976163888,0.5197681732087371,0.13954849453238238,-0.14469306046659214
2025-01-31,-2.632100512915745,-1.9951099556985712,-0.06313820854302452,0.5095692129245882,-0.2063201372659015,-0.2060798140106945,0.6317733581643615,1.216055780371069,0.6335799236040927,0.011365328227807935,-2.3252954180954655,-0.30719914214318667,0.1266423278368308,0.09209312038142387,-0.12579405780143268
2025-02-28,-1.9566557831000422,-3.278033337167364,-0.5002796002760945,0.15394953320935448,0.14499953550235467,0.44009007481727713,1.363848703723563,2.2000863483173196,0.5074006214674912,-0.6128576827244503,-3.0030041729772843,-0.5533973732889785,-0.3440882879688553,0.2925449095026126,-0.012670657440357778
2025-03-31,-0.2720666927357689,-2.5980257257437738,-0.84260470582036,0.41168527092449514,-0.06425345192000058,-0.7570034772984524,-1.4561567667406232,1.9093252011321604,-2.3611413402830896,-0.7980911555344962,-2.2438288224665004,-0.7316410163997067,-0.7496141452570907,0.5660748373906282,0.08391197225034286
2025-04-30,0.996844073058761,-0.6038456584943683,-0.8391988624047535,1.2219159703984748,0.8310784825754468,-0.8647330907958538,-1.3234944138042914,1.3769549611085055,-1.692008830822953,-0.520039619505878,-0.9506059193810548,-0.6733352844467252,-0.7342360769301727,0.5689647749243735,-0.012656899505603727
