RCF IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2014-05-31,4.251688609091765,3.8406751332878692,4.232198868010448,2.4067081045306344,2.246029117352693,4.335208970460791,4.890697020053636,-3.465693241558758,5.440725432930003,4.745245006227629,5.079503375652588,3.1734491656701778,2.680911285389931,4.228077614383668,0.21799234274727086
2014-06-30,1.6497460116481169,3.9493050683923916,6.148164402496655,1.4210320798165166,2.8418514106696775,2.7150099960942753,4.299962660271798,-3.196372220521479,5.473687343608474,4.3894667200728295,4.359065149133567,4.446746640474345,3.5292618127361837,7.717620741661274,-0.2430418220517133
2014-07-31,-1.7524735447799906,1.7171405339810155,3.2466192441550774,4.107194509039078,3.7403859955209553,0.7601401652788543,1.7767623644533235,-2.08103294492197,2.1109048014620395,2.158282372473733,0.8225893553556013,2.606324817512238,2.9464568730802294,0.9042686855173488,0.050414859896433954
2014-08-31,0.34815478680357514,0.10143712880172234,2.277018619275394,1.6035622421634386,2.8535500483395455,0.3188812235668793,-0.669731281042471,-1.9137967556190156,2.1314426506475073,2.054050390229033,0.6059505952460374,1.9907427350654177,2.1010323436480105,0.12530831200639161,-0.025365380591991386
2014-09-30,-0.18955740753770256,-0.9048775991543331,1.9482229538733966,0.36372921422794025,2.4643841029561893,0.26527164125293917,-1.1936795203851782,-1.6705185186075386,1.8607409385550782,1.7652122777281702,0.05581853196979033,1.7296023547244497,1.8613981364188363,0.07291844895528941,0.09781547246280063
2014-10-31,0.7178292588934563,0.5046924557655112,1.9363633900318362,-0.8478845583625644,2.0985700276088157,-0.46075588811710205,-1.3578427141397147,-1.6784614193574816,2.1962866184970196,1.8997322256392233,0.20900098634186237,1.7065671157184732,1.7102296823149283,-1.0345340150021298,0.14062438313581735
2014-11-30,0.9566030870379957,0.8404555914950582,2.1296012559072826,-0.46953615114054803,0.6071987989696833,0.4205091319289584,0.16792821119435858,-1.6716964951030238,2.57346787979366,2.0195803246068276,0.7660782293253176,2.3713258334176768,1.649175720168089,0.5178046293323078,0.02370481365516631
2014-12-31,0.09784938864880711,0.9947092527325905,1.7110279368206984,-0.7924528865244633,0.03511442879095258,-0.3542187520531305,-0.5613009770806926,-1.4968749097459695,2.221889948557413,1.7580994867618198,0.8109350614200939,2.21185423452505,1.3778659732885095,-0.8182891708762043,-0.050292023460135706
2015-01-31,-0.40737106622207425,0.35348876083335096,1.871389653397963,-0.29282071753480693,-1.297011106417394,-0.17199049389179416,0.6783950795351154,-1.2772926373313087,1.6849786968579996,1.4015263060728265,0.2550771601393343,4.181837579503201,1.5678359711941543,-0.505909345379182,0.020572154075208102
2015-02-28,0.08329549980993947,-0.1266212004433352,1.596063076859649,-1.0811428944074313,-1.2426346376781723,0.03367544581515798,-0.29633304966012186,-1.1537976143273108,1.5146758673795415,1.2531725405443768,0.16534991949380065,2.9230808619228186,1.3540150887925246,0.001688654964886718,-0.1608346065961457
2015-03-31,-1.211173019260284,-0.8560341673413384,0.8869004000495905,-0.3856600962354826,-0.4909153162636867,-1.1928943138043104,-0.718941419288905,-0.3292079702694444,0.548246676449272,0.7653699404755668,-0.7355933210174176,1.0113592755568463,1.3908039474894978,-1.4942494768869141,0.04333433638770898
2015-04-30,0.18279750188467064,-0.5562604015401986,0.7938984153178165,-0.09550803864015592,-0.6240540143270129,-0.9380145262031189,-0.5998419407022084,-0.32710895735850226,0.5867789473716155,0.7446679899362943,-0.6030055407712259,0.9821755655340738,1.191309085603646,-1.1544936092807299,-0.05402010146817025
2015-05-31,-0.5222324481113817,-0.9315537912852642,-0.2837256582351363,-0.1983956367845142,-1.0941518789839637,-1.392234925321225,-2.02126032870605,-0.1504942433959018,0.34020681541170483,0.5260607968816007,-0.7700462701102814,-0.1342046877072993,0.026508320612250308,-0.3792898179141535,-0.021720310892662163
2015-06-30,-0.26904684886437796,-0.35324063501557257,-0.6864140641535682,-0.8764620085751222,-1.115018971683343,-1.4283623880797587,-0.6529428446506977,-0.01939584624679354,0.18740524205527637,0.3795517834257403,-0.7055994332244087,-0.7054015058405182,-0.42704542776977183,0.08223129401812718,-0.006424987682657886
2015-07-31,-0.2061490686627991,-0.5787039032597754,-0.3444812091111503,-1.1661555356898887,-1.0395810861532422,-0.6777442377740613,-0.29785990445227717,0.13595496203969615,0.058554756572786755,0.25436364379490384,-0.6275256530671165,-0.17357585002053075,-0.0410063766112066,-0.2793102378718145,-0.20128475750171065
2015-08-31,-1.8101699035144778,-1.3214161887261489,-0.8015567190826898,0.0003628968104783362,-0.5733409758352118,-0.6234820951233864,0.7661590414954154,0.9291903352645347,-0.6814319365981355,-0.41766404352040537,-1.4505257825997167,-0.6989536245248784,-0.6763805889416827,-0.08093871563954605,0.07378617005923112
2015-09-30,0.4448697562908565,-0.883732831247104,-0.6778447521542742,0.46823823734963804,-0.49617703496813576,-0.9068963965096255,0.16780276859849103,0.808326264033942,-0.5616062091532167,-0.3358440509543369,-0.8670709630568668,-0.5386352768642225,-0.48328780647495173,-0.09818855710659517,-0.001046572570671027
2015-10-31,-0.14542274919318476,-0.8406403378067951,-0.8855899410324317,0.4805847023646935,-0.5687499630173544,-0.9169348468406422,-0.6745486777131127,0.9592383162414213,-0.6820899848476139,-0.491386841654739,-0.6683400142545153,-0.758935018921125,-0.7885506840733688,0.01575914844564499,0.03901932356444224
2015-11-30,0.1687845855936462,0.274136792220042,-1.067864361177525,-0.946859999121771,-0.4772664077965668,-0.9474230575641035,-0.8293262876399461,0.9137562363422582,-0.642910813331835,-0.4920358654184972,-0.30792224354680364,-0.9223483554987362,-1.0397120897582977,0.1435706874043875,-0.005047966297304809
2015-12-31,-0.16241702643456316,-0.08151218873192778,-1.1288677127666555,-1.1235553755201684,-0.45626192007213406,-0.01817896732146098,0.3994220419786749,1.0116642643848501,-0.7602311505004681,-0.6570475094194053,-0.21653290489372068,-0.9712591139506761,-1.1480951339386463,-0.26276863195343725,-0.15162351143652048
2016-01-31,-1.2409319644481158,-0.7241080644384595,-1.273600399791245,-0.12805241200949338,-0.19815217011362612,0.18667684734938378,0.5419386424723347,1.8065616896959713,-1.482679640329554,-1.5857455998660313,-0.8175897524004142,-1.0303019944228649,-1.5179954357553094,-0.3997535853222127,-0.10157238494409115
2016-02-29,-0.8555762971467724,-1.3169373289315447,-1.4314741625091232,-0.4600115981418275,-0.6534340744943921,0.10812672154976248,0.5155799526032602,2.260911213472867,-1.8810112990756547,-2.3467471408331853,-1.205490545680707,-1.3996032068917605,-1.9539179856945998,-0.3834693589606859,0.0077922472201656014
2016-03-31,0.0051770874011091835,-1.1789972462719667,-1.2079802137754123,-0.34471461288690036,-0.8780295011358539,1.2350299374771334,0.10877374496598113,-0.5639444106528376,-1.910585625591487,-2.3245526860293824,-0.931030971993121,-1.25733104789163,-0.9506379088947023,-0.9634767831467479,0.16206604559005697
2016-04-30,1.146721958708932,0.17207880626047695,-1.0101700461261454,0.33990162642844757,-0.21863434896046957,1.908725530296513,0.40812284955960254,-0.8057183768007693,-1.2912483164302553,-1.4094936195032344,0.028181655544022764,-0.7963996994549096,-0.7313787951850069,-1.0374663478772685,-0.05308982351378573
2016-05-31,-0.4605096983993605,0.38106988499799344,-0.9899849362528029,-0.011554601795602032,-0.27666418111185975,0.357156532981131,0.18737683209629954,-0.6052733602578341,-1.3699750920861402,-1.6078383072331468,-0.12912780942977267,-0.7913089637900662,-0.7440236151224379,-0.4203179328130458,0.12931718890166985
2016-06-30,1.242179123941421,1.029577530337649,-0.7016417845893813,0.12229945460327336,0.09517095506091046,0.7846772813986672,-0.015416766421348005,-0.8696111602554475,-0.7207731438802913,-0.6774670908886096,0.8712842655897709,-0.5140171044202028,-0.49524222065974277,-0.2884225844731542,0.009132483563272693
2016-07-31,0.20244846801248187,0.5288569119734877,-0.6117984759029123,-0.1775442261357072,-0.3119277827260516,1.6353201864850486,-0.05841458895674172,-0.8532299051237803,-0.5845003772265704,-0.5500550197505935,1.277939406027743,-0.4785822461885952,-0.4221366121460674,-0.31344077867355313,-0.03181386824519737
2016-08-31,-0.33069374651925226,0.8038609338398012,-0.2361161846694704,-0.23278283876772882,-0.5492699210923834,-0.017140915634665875,0.03386399893662791,-0.7404723851872106,-0.6259547969190944,-0.6643930553712365,0.5828627224792672,-0.11574216151252142,-0.1377163449139654,0.16823172486901314,-0.06460804041181799
2016-09-30,-0.6539806727954274,-0.42733934560530945,-0.45751334558546547,-1.4106717345300361,-0.26245688198274686,-0.7032065798407922,-0.5961468364356111,-0.585543341694247,-0.7667893999691019,-0.9464433361090424,-0.25331117337956044,-0.378237173174642,-0.29443684104738155,0.3576155579385869,0.08932608567554617
2016-10-31,1.0408869708048323,0.036619874595920095,-0.2302886679555489,-0.07236431904332838,-0.6977090544289238,0.8340856416008716,-0.12046347607173108,-0.7376473010431571,-0.30699445742041087,-0.3041892943220983,0.5269226567863005,-0.1680266469982546,-0.10928582095328018,0.3398054494418547,-0.05006259085847954
2016-11-30,-0.47126656409482853,-0.046120900280175056,-0.3519981872790702,0.01599331758424241,-0.8105306614270248,-1.0458597787740487,-0.24755313257980108,-0.6592240578616891,-0.40225415353913907,-0.4943391429915086,-0.10180548899589323,-0.3479196800094852,-0.18847616628924638,0.422072719814437,0.0
2016-12-31,0.17130196444568788,0.4624865449920842,-0.2729742678189396,-0.39320470835422094,-2.195036520805085,-0.6185012596212551,0.4009942401915519,-0.7011775665002369,-0.2732801397070968,-0.35641452671985346,0.05241635630558856,-0.3430767265181445,-0.11877213426637717,0.47734524742953954,0.21476631405106483
2017-01-31,2.6772433578745307,1.51923423625602,0.8009316567786922,1.6077138109765474,1.0350253683872486,3.2297367861908266,1.888913747563186,-1.086543810591869,1.5838689075816568,1.6914450660958784,2.506567826271158,0.5555465539575533,0.5331573346348588,4.611607591141625,0.023871551269916205
2017-02-28,0.2929162230843314,2.0153607878913635,1.519894665274536,0.8493556622916605,0.7298281475572933,0.662524980215718,1.5935491956808792,-1.0847771768009404,2.493341221653758,2.1435542073432745,2.046879011777398,1.2476557330096345,0.8955814552079456,1.3081965455213949,0.32021368872168565
2017-03-31,3.3228017364415083,3.9735950273216734,3.6948135834098577,1.6889983127450456,3.0012018366691993,1.9318276161990777,2.474611129216029,-1.2785325735566584,4.966450571522602,3.9440530096988407,4.529608471885415,2.649895718970912,1.5155853163999136,7.222159530279165,0.03130899921461446
2017-04-30,0.14110866508004577,1.9964204414753537,2.4069180251869873,2.0286471576338023,2.65900455633192,0.43411074218375273,-0.6757392000900264,-1.0801916181015485,2.988708482232049,2.6197565991145915,2.517167524537623,1.9172281587853026,1.3411815051942688,0.8074038824756229,0.0451988868214289
2017-05-31,0.269236792538147,1.871597882879895,2.8035181704630214,1.674222740133112,1.6020921451760088,1.0484450283574427,0.8123159446758432,-0.9312115187338793,2.282729340040011,2.0449079460543036,1.6273837604118757,2.6440355732882095,1.8250225388792196,2.362420385644542,-0.15075701141182182
2017-06-30,-1.5216026497600292,-0.5964190329584891,1.172293790836979,0.28134493059156523,3.0192461070275924,-0.49641163996299625,-1.896557803264403,-0.6309255534669997,1.1770798922892691,1.1757687506597505,-0.11841973129169461,0.9309004773876132,1.1165995124126527,-0.5432271811271163,0.13878764651334966
2017-07-31,1.072451352411802,-0.06937872492231419,1.5676523738680923,1.1463571802283459,2.1055235653539457,0.12213089781097268,-0.1454479874440925,-0.6268890660205004,1.4882840597507556,1.356479145164255,0.37086357663649816,1.2985617441889772,1.2083837782896074,0.2958344451213682,0.092491364971328
2017-08-31,0.6098592024199181,0.13580806787968264,1.935873854638776,1.2742351150265092,1.814282265629836,1.7025538138989,0.6201584460173581,-0.5767640208596283,1.4802288571565194,1.3024899511203645,0.4691758538407168,1.6274398550533575,1.3349423778764917,3.164247122860499,-0.07995558827634759
2017-09-30,-1.0141516086415625,0.4349610931097097,1.6555900403062989,0.20553109552796534,0.01431411559007863,-0.1745078014939885,0.8732426319902874,-0.3665150179722833,0.9314921113844782,0.8716868900636243,-0.27151756573864017,2.086377893120254,1.2787096151999449,0.03162622491730417,0.022397352813025368
2017-10-31,-0.02826837046389009,-0.21879629468074435,1.2460120173293097,-0.4697582513298671,-0.01218277313164096,-0.3435245826985349,-0.0244433459006515,-0.2585483028360591,0.8259875241977741,0.7579334119186805,-0.23126235974284717,1.5589694844465867,0.997909312021535,-0.18516055242101223,0.018651116626100514
2017-11-30,-0.07041961851653303,-0.6514016045479759,1.3917599120632924,-1.1379809621614896,-0.07787895316772402,0.23091456019870363,-1.0546188639159895,-0.1426308135808823,0.7224960209849564,0.6509531755010349,-0.17657797907890493,1.7098444109859907,1.0526607903830973,0.6904357118477532,0.04671762456745978
2017-12-31,0.18745555007665496,0.05225021569937419,1.4482665581083154,-2.306852758628583,-1.285044948537246,-0.5494221419678743,-0.27183640328176784,-0.060944864911922934,0.7058460505009265,0.6097781633765541,-0.12540611274681837,2.697900296777242,1.023189974254923,-0.22114722440597898,0.013906997248975173
2018-01-31,-0.12454527323970405,-0.0043580012017357984,0.6311469270080978,-2.183858350933848,-1.847475529732432,1.0975575811965173,0.8941993762600778,0.00963065488840183,0.5981252802337865,0.5096390832968264,-0.17671419887717574,1.861171423593814,0.5044203841266895,1.1420532284057685,-0.16719359683582946
2018-02-28,-1.9165377233583423,-1.0510075743414564,0.010803089704258065,0.34069374884681075,-0.7998100409344984,-1.5457393110368134,-1.5051758583384869,0.27222313163113526,0.021194751239143265,0.05895329724417366,-1.2674818470162543,0.2646010995386971,0.1643621509933781,-0.9341356631207538,-0.1220241810623798
2018-03-31,-1.4026967269370372,-2.1090025912525863,-1.0600412020282834,-0.1843210481051843,-0.5575147246088727,-1.7009569049616338,-1.5334223104080074,-4.475256987129367,-0.40957435709291334,-0.33703462631763537,-1.9642305253291872,-1.0047582059218998,-0.8076442715278842,-0.3926349754755711,0.09506176345725176
2018-04-30,0.5995288902632752,-1.6152302939186414,-0.9825149048007051,0.8770076940186787,-0.16454831135155254,-1.3849074288569676,-2.2326299775446046,-2.8312549314451894,-0.2547955835245963,-0.2286896503079896,-1.1534082301601094,-0.9187734800737807,-0.8535709308923946,-0.5192902791578609,-0.11786067842205787
2018-05-31,-1.2705840488365956,-1.2125179252931733,-1.3204647233176796,0.49091222248070837,0.012823075404987729,-1.5147195758159575,-1.1463452970867956,-1.429842915095452,-0.7256436211611087,-0.6799855351130373,-1.5984254940721276,-1.230885082926194,-1.086485052097543,-0.3337520307069919,-0.00912607246437796
2018-06-30,-0.2648476595008168,-0.5364611131432987,-1.0694702965925986,0.06675407934437083,-0.22056015683435645,-1.0940651670798283,0.003053152756695521,-0.8316269683498677,-0.8659171866308364,-0.8452702670985558,-1.219781665666452,-1.0009304934103385,-1.0253953175867252,-0.5742507192842866,0.002816903271113152
2018-07-31,-0.11194122337010559,-0.9677904660902868,-1.3288510147589951,-0.8508170232761614,-0.2319917529149722,-1.1607357282435207,-0.5792073947691091,-0.43913822986354906,-0.9305337905883336,-0.9115338139909167,-0.7417691367168882,-1.264211970709587,-1.1910060037758237,-0.4140003954877872,-0.006349227678658556
2018-08-31,-0.1914127858396974,-0.33073578647652263,-1.4674045319018558,-2.191515379650197,-0.7915112479784571,-0.9095924366493187,0.25592107742383374,-0.09718361383370121,-1.0305334453051334,-1.0142275183770035,-0.5523274196325223,-1.5215789571587897,-1.2935386461760814,-0.40046244284030696,-0.16840608873198012
2018-09-30,-1.652953891762689,-1.1251442668793223,-1.5179524473533597,-0.05332859421245438,-0.3733827393711273,-0.9582790884924505,-0.7630675210111296,0.8801641086261844,-1.7039524036685298,-1.784613784221507,-1.361478305235268,-1.480970148571078,-1.3769235279378893,-0.2994804904560358,-0.0033557078469724157
2018-10-31,-0.12995701518967823,-1.11986575230626,-1.4880870005989473,-0.15014261917717575,-1.0596359763272198,-0.9993049759729525,-0.881729885859728,1.0972095775043258,-1.7321201487321258,-1.8533401508113678,-1.0188451995572287,-1.653255383792088,-1.3772562222776967,-0.2627519507870898,-0.021232220105774167
2018-11-30,-0.2524181710617449,-1.1310126406360705,-1.458015077649438,-0.24727758185998366,-1.2924158283265461,-0.8193082724974294,-1.0210840215306771,1.3077005942132043,-1.7835916316542415,-1.9483591090608523,-0.8863616211214488,-1.7119291865499144,-1.3634982445973847,-0.31630128212315123,0.09413899091386191
2018-12-31,0.7377610233724423,0.19571433901512156,-1.335926061020771,-0.875560405744743,-0.6421585624840416,-0.4680103139070223,0.14401402712256894,0.7004082450019258,-1.4724478198222717,-1.5874642138199093,-0.18383422857531576,-1.3106996286362156,-1.2513407013760354,-0.5781114141735094,-0.01178795575204224
2019-01-31,-0.2136033512953582,0.14887048542016842,-1.3138879152989331,-0.8197484690886467,-0.7332533617869122,-0.7440772570723753,0.41996483590289685,0.9266789405764679,-1.484112069511034,-1.6185281487409693,-0.13218059837457619,-1.2972292700339367,-1.2543605318858204,-0.4160031786144357,-0.18437900786396547
2019-02-28,-1.7363603744407343,-0.6217259071053607,-1.2359328429994314,0.9158961137989059,0.0761375824997579,-1.235206860440021,-0.007610709065091926,2.577380246938668,-1.8712219168390318,-2.1906520968149947,-0.9124303589411623,-1.0658199327203877,-1.2569760520039865,-0.05706394372208424,0.10374323898890084
2019-03-31,0.947946056699835,-0.5150614001339822,-0.863516564731929,0.9776343819032428,-0.030592501102295055,-0.38921763002778204,-0.22375860763525454,6.778219118507606,-1.3752091193636045,-1.4042948856048434,-0.1898609312898555,-0.7418106375288939,-1.075480702424022,-0.5961766833222144,-0.02253128242448042
2019-04-30,-0.08941217179453585,-0.5285079202232866,-0.9493810551396549,0.9749121557288516,0.032778157714769225,-0.6211168615919803,-0.11084341903334692,3.919937046967395,-1.2602488341756382,-1.310985532513886,-0.20504300638519984,-0.8216009146967295,-1.208417148394952,-0.3338531178222111,0.10868539403799193
2019-05-31,1.3243646075076045,1.5606771193775848,-0.5537751239590456,-0.5327055230614994,0.44623259020947664,-0.14107447817097762,0.7889444928789415,2.2772320615572172,-0.8081852931790169,-0.7465032967638214,0.8383861720640186,-0.45062122270828114,-0.6851502609186311,-0.6350424825522291,-0.049144000346975275
2019-06-30,-0.3658582752039032,0.6648038887032448,-0.5562402059853134,-0.23534847129781541,0.2896577773742205,-1.4116598416150905,-0.8963781667703354,2.2786531099833947,-0.8480497247930336,-0.8386298121265444,0.6273736108332896,-0.45962992501871225,-0.7107732662922338,-0.20140392827105483,-0.20149680042445658
2019-07-31,-2.0674745723784786,-0.8357970936230444,-0.8012333166061404,1.4344220730965382,1.5485911701967212,-0.4426768378082726,-0.03863949175892517,2.8367866775713697,-1.213776550863643,-1.4488179895414537,-1.2116134039804922,-0.5844675233229812,-1.1535419923552006,-0.23021307428261883,-0.1871818336762075
2019-08-31,-1.7176067308133787,-3.168407348066708,-0.9535845334145259,-0.22491053473951403,1.7598790182105963,-1.379805377255435,-1.2404184882943268,2.8107865019707514,-1.3999187046316939,-1.8059999815521155,-2.644433528133482,-0.6808493006404477,-1.6218828186579444,0.7310881419937877,0.1595303023456974
2019-09-30,1.9976227856461468,-1.1181692587786083,-0.4336382988532616,2.7484031584984097,2.672631620269517,1.4745771279906643,1.5877544859349404,1.579702118303766,-0.8522056228627316,-0.9478574215435023,-0.49462267399914994,-0.30367641878266294,-0.6464392466863431,-1.2807937222079744,0.14476093947741928
2019-10-31,1.6236905267789035,1.4419824430540265,-0.08246853464156717,2.149658172845151,3.061000767768332,1.134807202071343,0.9363428033191643,0.9467459230001005,-0.31433786623927035,-0.25408037943482864,1.2844324349768057,-0.07221848782482272,-0.15377425486275842,-0.888579300742478,-0.10906107496408088
2019-11-30,-0.8082189458206792,1.9222002206259916,-0.18946221575964545,1.0066738985919907,2.274444152366983,-0.429709998564603,1.1325253718369397,1.1250447531849854,-0.5256126211789817,-0.578410864306917,0.48470930906741394,-0.10893930151880768,-0.3582399166123573,-0.37532862529876027,-0.0662768380826213
2019-12-31,-0.3670854441065844,0.2618876016569207,-0.4536399714162367,0.6347756083473324,1.9988211927627506,-0.9247302424111751,-0.9961350882174316,1.1390870030998603,-0.6414289288723207,-0.7591609960361648,0.2959697318372229,-0.19830468004626894,-0.8522902009145149,0.46796996486942033,0.14245823892754597
2020-01-31,1.5652314873794342,0.28532479526389426,0.0733798071415267,0.545295359051284,1.5550571422245045,4.793611810048556,2.2591107947131617,0.6218170890028124,0.05736626143448792,0.1349222445484444,2.008312765578276,0.12699400176013645,-0.12259651920614563,-2.20077076412839,-0.3381449440087164
2020-02-29,-2.711657507878548,-1.2316428433027646,-0.40818164120981726,2.8538486062814425,3.010015188547821,0.533889883501096,0.8741783454418501,1.3834452458533975,-1.530914610860599,-1.7921191009637538,-1.8078570725469587,0.2999127820882741,-1.4605516898203823,-0.4766106695528185,-0.30343042941991993
2020-03-31,-2.1017256684096375,-2.7139585634572385,-2.5899715472593896,2.88503044455998,2.774373347985738,1.1133481494386377,1.8421904104881461,2.5748095942886016,-2.3111372258085443,-2.6079843166946652,-3.5037178664721083,-0.17346161970679286,-10.957632888545197,-1.7351641989284625,0.329138786130127
2020-04-30,2.641746964834366,-1.2731980877850166,-0.5214000701495977,4.173795863764479,3.609304140997535,2.9311507643001447,0.36348984268676104,1.031457201006063,-0.6865796895143088,-0.4036148591864801,-0.020870881497933886,0.7634125879404553,-1.400095917467741,-3.6397746512079663,0.012610507591929733
2020-05-31,0.27077689322377146,0.8005498159285719,-1.0139247187068514,2.2982647723849325,2.782105367850714,1.2302683215141152,1.6930505344358597,0.7780255195645869,-0.37398948753574973,-0.11637365127495142,0.44581755167421083,0.6261233090210162,-1.6868061276649975,-1.630177102644836,0.15092313533639176
2020-06-30,1.1264290471337792,3.3244637878630763,0.270819330821728,0.17766218561186262,2.503623027927473,2.141934022953277,2.1770325322325847,0.30961159866562893,0.7598625569623736,0.9824343043683016,1.910885593306002,1.0304488600070991,-0.38835187593602016,-1.9361239326721496,0.0064447054426421835
2020-07-31,0.1510246219925311,1.1347795238862728,2.0044172970808947,-0.7354811144743888,1.9825012949756236,0.8207328630599718,-0.4416707323067375,0.16716015428584058,1.0424717292835861,1.1950634326107563,2.063626350434396,1.5239189190702744,0.6766992558516034,-0.3948352772926055,0.014878064026179076
2020-08-31,0.20287593235166895,1.0617229171929001,3.6671912944143323,-0.7545255092320089,0.959254449091367,0.27799940499625836,-0.17627321337455135,0.00717751848973602,1.4208726005890677,1.4727618768635231,1.6175206088595486,2.082393453679295,1.8739378350845126,-0.15096732889978468,-0.10676797542570605
2020-09-30,-0.5641067780925757,-0.15068404382662184,0.9333653789626314,-0.9898798023382631,-0.00413139532362414,-0.8164327524460026,-3.4739830079455696,0.11391541902596164,0.7002549391580939,0.7736149345021588,0.1488408837728077,0.8527127527374541,0.21592231676316484,0.18856319740853353,-0.005885832177261368
2020-10-31,0.051835204476899016,-0.22339919383477153,0.010487913452638522,-0.9981955517056622,-1.165054447511852,-0.7139560621591727,-2.0459396935213987,-0.017551483582543125,0.801812684369066,0.8123522136047748,-0.020860031706073097,-0.6206280699908386,-0.5146906327334594,0.5618399771212607,0.10630457992430867
