LLOYDSME IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-02-28,-0.2611703532041983,0.3067499572483629,-0.747643582162565,0.38670447631859206,-0.4256611592977797,-0.24196080333556239,-0.43218128253817056,-0.10389401206448451,-0.2581514866971303,-0.5006958496600835,0.12282450974289229,-0.6751598176046611,-0.16315040463820357,0.30608804371500026,-0.15581873692795528
2013-03-31,-0.9712245810916393,-1.7359035508274898,-0.8025162429943061,-1.3271277510012018,-0.11381938884608782,-0.5059794204994665,-0.5771685676761379,-0.6411962003008812,-0.6167316436949434,-0.7613705071546726,-0.9261945797654488,-0.4744100893386373,0.4489531010703774,0.6439598572992838,-0.015139061215684153
2013-04-30,0.3298197862283587,-0.7416748987051169,-0.46183508235544696,-0.7313121531458623,-0.21339757341111365,-0.8833455054927565,-0.609762498398445,-0.5183446953544713,-0.36315118445706174,-0.5637625519251828,-0.6931213866630086,-0.17329867263028711,0.8416278836256028,1.1604380370958831,-0.07020425867324857
2013-05-31,-0.1426317314416987,-0.6424822221262432,-0.2534397251056384,-0.6816479292856328,-0.3793267002887528,4.859794403803435,1.5958252795832524,-0.35933398249665377,-0.2896436066828466,-0.5570835789007209,-0.8215046509349262,-0.15340491365205927,0.8636193285027339,-6.38925072540499,-0.20959932620645252
2013-06-30,-1.3749351495925726,-0.9644633996212741,-1.4106760182961047,-0.16798366682141128,-1.2842415038324315,-0.5918992317995834,-0.20059858370532094,-0.07150676403194578,-1.0857413314002784,-1.1310522584597136,-1.6673373809051661,-2.2301893096043948,0.3437601562555955,0.8301847980059608,0.13016249555841777
2013-07-31,1.635896367549896,0.13376407238238483,-0.5298089994641474,0.9860545062758559,0.06604323743445845,0.3756987757487841,0.9969360967400056,-0.13205285186722365,0.13421191318472506,-0.12124502876524328,0.3418633227604418,0.11516631425319732,0.6472421663066065,-0.36384361560631645,0.5147549019058802
2013-08-31,4.599031280111444,4.271289507039635,5.2634587279029565,4.120329331921028,3.9468359704227964,3.637402440521646,0.4915853655151761,-0.4154353652506851,6.480854547187688,4.067503456171551,6.594077608887587,2.3830213415960357,1.7542528496745247,-0.2335706182065595,0.01749315744751712
2013-09-30,0.25988279325077546,4.294563437915023,3.6528823974520774,1.7120018311249994,2.6161149031419213,0.029139274273209094,1.4622598395195685,-0.3279828477879585,4.104997482199481,3.3845960172473024,3.244331106610381,2.109792218042997,1.6447125870757962,-0.42065319392088363,-0.2629424662760252
2013-10-31,-1.5341913343912894,1.5330743962382163,1.9274561690127152,3.1628803968688612,2.8316620396788563,-0.677619247981369,-2.1812642497434447,0.013299846316928331,1.5084154948076842,1.39098065459891,0.6389699199799794,1.6089556850734743,1.6415042238569097,-0.14380574835823576,-0.30742455118098233
2013-11-30,-1.7025201720966294,-1.9057006696251386,0.182330781270209,0.3830287522447875,2.879468036584074,-0.5849541180202014,-3.6771921194789448,0.48127697488151167,-0.07845399181765499,-0.11290790916929903,-0.9245346862519033,1.1603396697474833,0.5630902420635114,0.416277360245505,0.01421343725005545
2013-12-31,0.3649457721497785,-1.7100204235318177,-0.22261023900195678,0.39987538211353096,2.205182869680671,2.716351792933533,1.599613242047691,0.6201650245925893,0.25111339805960453,0.21713846665901504,-0.8643072757605985,1.0050769005066629,0.277636011890727,-3.2747283957183617,-0.2276901618238056
2014-01-31,-1.1215276122172915,-1.4120401304252554,-0.4974409521455052,0.34427988110088736,2.0574289278402684,2.699940861483431,4.052830162482005,1.5715757828226424,-0.7979623140423981,-0.8156601362150538,-1.6251231438362537,0.932028041922107,-0.5202245774690439,-3.4220867315215986,-0.08173189726438118
2014-02-28,-0.15479819321208713,-0.519855286188627,-0.476120568286312,-0.1587095150895989,-0.0879663680934349,2.166634284308696,3.5614887405522944,3.3549687973587417,-1.1538052485910602,-0.9096937416985633,-1.2655599244255715,0.1687363146354675,-0.9139338275098353,-2.594041040065942,0.0842603436177398
2014-03-31,0.853064720098787,-0.24404857635992594,0.41276379638045374,0.23082439349703526,0.12622964184181906,-0.42522881468803375,-0.8261141622864832,2.482147166728381,-0.5538355813637889,-0.13595934046540567,-0.19179777677520393,0.7417314505523926,0.1121284528349693,0.3073345661276418,0.07302513501488982
2014-04-30,0.7254960880975201,0.8159196097638208,0.7564541767057582,-0.4654607825872282,0.16190240429656724,-0.47404585832264173,-1.8553035454348041,1.6288140781187255,0.09923759589006921,0.48227067033164206,0.6187494019748488,0.909634932256882,0.6263924788308783,0.2992723897401876,0.09829334843473399
2014-05-31,0.8183131693377906,1.3677257425670628,1.4799224054025106,-1.370072769398136,-0.2894695592053293,-0.3940702448806439,-1.454406060512333,0.829779583763091,0.951046332910281,1.1774636948349755,1.1690088357604191,1.0894985987835974,1.418024751875643,0.174328652312336,0.34404229548175824
2014-06-30,2.2074062868385753,2.115245162665834,4.933561583382137,0.14649157204960145,0.48735485175920473,-0.2620989640167906,0.5093031328032992,-0.9698270876655853,4.078606672906606,3.31449521822923,2.9596596627384995,2.5405297576135766,3.6951294901547467,0.004018533161003996,-0.1511386293572666
2014-07-31,-0.7193770940119354,1.1645024305718583,1.868695498383352,1.1928061194716029,0.20197614650400447,-0.5680495756650791,-0.02569859640116194,-0.2281683529598748,1.9856396600116484,1.9256786353072883,1.1492892378511927,1.4820826541485002,1.86932027161173,0.07112460105451847,-0.04485056616535179
2014-08-31,-0.11641636397172124,0.6557277061990382,-0.16002816291201327,1.2382706910847432,0.08416413572628928,-0.5521449321434609,-0.6018325023750679,0.03573504605972986,1.560789736634956,1.5497996133390854,0.5403731220546457,0.2975551732457813,0.1643212705762468,0.5065826395276669,-0.10638040355857173
2014-09-30,-0.47923765087242176,-0.7285096019231403,-0.46573006095338665,-1.0686354286791266,0.21185081482536283,-0.5455632402972729,-0.805849066856296,0.6762490923189166,0.8367151281275372,0.9251086909536138,-0.10766917789380054,0.1439792506504848,-0.26356004675078726,0.5702380281784463,0.11369305040485823
