HMCL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2017-12-31,0.4779736453173128,-0.5047390330610857,0.5718211233179974,-0.11327416801935003,-0.12066846531142159,0.025878179247672276,-0.04705180101694194,-1.365341811606892,1.4911571920021272,-0.07202608405731471,-0.6563991475577038,0.5145540377414459,0.5446334884058918,-0.2168264798747065,-0.025066181427250648
2018-01-31,-0.6567730370187179,-0.9606917854605681,-0.12858958524557437,-0.19880458696049974,-0.015036199038020143,0.03458886631605122,0.5195542896270217,-0.8590016568648766,0.8660817783679499,-0.5469751619229065,-1.0454606390802181,-0.1677752350897492,-0.14194271526918614,-0.11927536311985669,-0.02600257639621897
2018-02-28,-0.6995847580594433,-0.5777671696685778,-0.40919300117633906,-0.6529578678911406,-1.416523540165617,-0.8587341591163186,-0.1495233750905217,-0.337336112728916,0.25200516165755377,-1.180871478406324,-1.137376977793169,0.12687995168322733,-0.4047119434105413,-0.5998775821590614,-0.015099383446289642
2018-03-31,-0.5142314349038414,-1.2709548604793912,-1.0556310135249722,-1.935263394482542,-1.738603398029813,-0.8563015562851876,-0.5657703193897881,0.8159238914306379,-2.8851677479437314,-2.1361262846141034,-1.2004464254448657,-0.42331631919252105,-1.0678498008432136,-0.3820275675147722,0.052093893998271606
2018-04-30,0.8918114544306903,-0.30238579777950186,-0.7789250069106092,-0.38272991659152145,-1.042020440374864,-1.1194653622851747,-0.5901020025029834,-0.15737194287768835,-1.4862418614246007,-0.7234880353564537,-0.2043180317827326,-0.40427079830368656,-0.8174574194239873,-0.6238038103975736,-0.05150131811005659
2018-05-31,-1.2334636255178455,-0.5463885077286028,-2.572263251244336,0.16531271469286987,-1.0894353070855878,0.6530767264173086,0.6789003244924103,1.1508072077865974,-1.838391648134541,-2.209410158238416,-0.9257160421547836,-2.782632219706246,-2.8782570344366487,-0.03945991461237132,-0.02034721969070726
2018-06-30,-0.5156137775440609,-0.551005150324437,-2.2784462334255298,0.291082316196543,-1.5647822774815154,-0.7972885999664642,0.1943366575243056,1.4780901136505766,-1.5725228462237026,-2.550402725016672,-0.9478898179729506,-2.616418919214047,-2.496518748127638,0.3524568616692047,-0.05292349670406463
2018-07-31,-1.1231952105478524,-1.8355070287707365,-2.2906967084816485,-1.4950335085627753,-1.194159996190616,3.8956917371749253,2.932354545651643,2.220323951056786,-1.5959086180914037,-3.5027718246692676,-1.4232039718240086,-2.573065146845759,-2.552546095713039,-1.4300466530929266,-0.012415690353800931
2018-08-31,-0.26276555207522934,-1.1709148200830193,-2.6486012586330125,-1.2749076503402546,-1.12913598070923,-0.31404345714246973,-0.4424947329275771,1.9145504919677425,-1.3145002038029618,-2.8926299180904493,-1.2403351550474482,-3.076641041237068,-2.9865060026896724,0.43532253764725,-0.10371252077133686
2018-09-30,-2.1211914901815008,-2.1296239986499734,-2.7209125178560325,-0.022709353720684965,0.30370507847212835,0.3758796533269483,0.6361984575105145,2.6771110583795346,-1.574129337818986,-3.955886268825872,-2.344861782420388,-2.3653986762153876,-3.1523776843301397,-0.04286830657825648,-0.06002925659448361
2018-10-31,-1.0510879979998184,-1.9540929881910851,-2.8873701212700125,0.022026645271618864,-1.6055220142992885,2.4178027788824186,0.048603721524748573,2.2130536062982133,-1.3805552634777523,-3.2930153701580402,-2.1854006669473556,-3.6338934751522256,-3.3639348860946137,-5.168375573006454,0.1007632902020568
2018-11-30,2.0839016697845003,-0.49322409734021383,-1.6078936786284228,3.280297203661618,1.9899783904585682,-0.33647159277022864,0.1808185817991164,0.7025170210959731,-0.5246111636881109,-1.625393054545079,-0.190713410524343,-1.0440797158678459,-1.5823687151004702,0.7769823019506884,0.015927083385645142
2018-12-31,0.31311549097220936,0.8084901217083477,-1.5860678174110074,1.4462717640455673,1.9834909719602676,1.5747893429815039,1.6460502821967788,0.41947674692432074,-0.2712912153818263,-1.343351170483951,0.3245638512390982,-1.0269967317465654,-1.5567272617983614,-1.32596515857325,-0.1719096530692496
2019-01-31,-3.1341427516997853,-0.5264896897412749,-2.1227290635178613,3.92457361217165,3.7415525936209795,0.8666385454998377,-0.6285861887950824,1.5383771838542546,-0.8485573933874645,-2.3698398816359267,-1.6475432712894085,-1.1009731503922129,-2.5091368029193966,-1.2361143772416296,0.005398664403230212
2019-02-28,0.20826406236043782,-1.6063112197911493,-1.7452891302264253,1.7719336198277653,2.9830103838711013,1.6008530012704274,2.4696962267070224,1.0438307294144906,-0.562486227767537,-1.7863954112394291,-0.9791300515627469,-0.9394896991159204,-1.9816959436889843,-2.4212266882655245,-0.02893326070884033
2019-03-31,-0.3329134700288471,-1.9455135045459406,-1.6415157444789803,1.2150203455924673,2.1260539616566283,0.8574311516100357,0.06751478644937892,0.49654354930020084,-0.7188204651369422,-1.5586774013502867,-1.0125969771073757,-0.9607761666134988,-1.7504542540381292,-1.143034558465913,-0.016308357492713334
2019-04-30,-0.10263952881765127,-0.14901642744236032,-1.7387867591223882,-1.3501393073759504,1.7724352390535723,1.081732748966816,0.7973989533903214,0.5037433371017809,-0.5718870318501493,-1.314738709288208,-0.9546591848619285,-1.0553318817500614,-1.896076375496682,-1.7784286712395891,0.06489054030697065
2019-05-31,1.1970281312576994,0.49587509912780997,-1.1336128978714726,-0.26186181579431295,1.1532830994228909,-0.046559861002786355,-1.0771261714606317,0.026750867332059187,-0.23349241588762074,-0.8168541920915381,0.28547057522646474,-0.7902789619256281,-1.1069428451242027,0.46763348180238457,-0.03753944841664537
2019-06-30,-0.3950335666534824,0.5267466381042193,-1.1123629487223827,-0.15776679731816176,0.9673776590827411,-0.01835828828760386,-0.5580534436508007,0.13997152743714525,-0.1732802054500944,-0.8193948953477059,0.34990936720581617,-0.7936579628636855,-1.1461054442376282,0.3708381705639175,-0.09136291562725078
2019-07-31,-1.2741122638395699,-0.2915576004828153,-1.1704804147069776,0.6678740344388269,-0.40758097319107894,1.5143522017951803,0.42618126550592217,0.5553072415459713,-0.244680816157378,-1.00342079690502,-0.7793394147883566,-1.3827479864262453,-1.3743686542370877,-2.20824910336443,0.0876955366005171
2019-08-31,1.712191709106546,0.08070674658005654,-0.6832477634469483,1.0607150747236986,0.3617944438752948,1.7008485667755127,2.1363402388443435,-0.1402006635852429,0.13739425943362477,-0.47432289548093354,0.8716464650359633,-0.5684305182125504,-0.6760559675000952,-1.5757294813037008,0.05030624027471272
2019-09-30,1.1104093958865076,1.3813910828514322,0.07923235037419518,1.0734677367389074,0.4216133050371137,0.41216329105784705,0.9540358397678206,-0.6429135696058468,0.5160165969424506,-0.11721049259816169,1.9751723590982837,0.07255348258254837,0.17498785207041742,0.5195856889053955,-0.00020336664302526936
2019-10-31,0.21791396746116384,2.5962357868408072,0.4333608011707947,-0.5079212754167644,0.37373147199874973,-0.30224373523711584,-1.0407376798355532,-0.762839614096998,0.6689517674835945,0.0017706460517548357,1.594805815791172,0.3524566299371267,0.5393769551702752,0.876165752132597,-0.10545502332431737
2019-11-30,-1.4527924020600027,-0.10551241207945694,-0.5442657333078977,0.6054610969801869,0.7919074874655604,-0.8375124778337328,-2.0866284404453825,-0.05615986143528376,0.44344979811982493,-0.4209633185207501,-0.2008746792631207,-0.3245174241716139,-0.6136428216502497,1.2338380754587723,0.003896162087339428
2019-12-31,0.31885133147364575,-0.7148413896332397,-0.5388224748361131,0.028968331832196815,0.7173241314081646,-0.28186322035776457,-0.6845961576559231,-0.22345067128927082,0.5950833562237313,-0.25582358220590395,0.051253491332415385,-0.3112217178644821,-0.610083122238605,0.5490457481428651,0.023783199503612344
2020-01-31,0.660714324803302,-0.3554291856974892,0.6537537532663499,0.2475910879588795,0.14324585592648012,-1.3284104520865987,-0.8939536939743784,-0.662936762538771,0.9958521727777243,0.04803095149851781,0.3553201107462399,0.5067724986412292,0.7066364522178252,0.9865766148078382,-0.19833737068147075
2020-02-29,-2.838722254444044,-1.507452740674076,-0.5057421608563473,1.8473670244499178,1.5425576418304767,0.4637401178057873,0.8097715171760002,1.3752529470821055,-0.06306163573348202,-1.0729335092793457,-2.558997440786911,-0.022790619835266396,-0.9159224842469229,-0.312778538108423,-0.250910673354658
2020-03-31,-3.067734582023228,-4.4627222882299735,-1.7086871358484759,2.310336163099962,2.404994609903298,0.8221250116410892,0.6590852717776324,2.9814733296813536,-1.3765340129028585,-1.9890128243162055,-4.478295423004923,-0.3053656863317297,-3.7869083241070416,-1.8752019094343002,0.3054228585574983
2020-04-30,3.87232055279545,-0.6370882822610446,0.4071436082279313,6.563714196284509,5.738352309494442,1.1273224718707917,1.8937765564068125,-0.4038228730296674,0.5227795229797099,0.18349136979137226,0.5507881123927303,0.986640812762837,0.17609987748951905,-0.3161529041412854,0.08581645095305825
2020-05-31,0.9820543975505979,1.9803282995599039,0.791833535383718,3.3227493358974214,3.663011034770523,1.5020850009253286,1.2112971370840906,-1.2127763688412703,1.2694512782664407,1.0881487802483931,1.8125714239824648,1.306465408177189,0.5422866674869019,-0.3826572565065006,0.075874841182689
2020-06-30,0.8254565325604316,4.536316211006628,1.9832032982162537,0.5269687210037247,2.8948580888992717,1.0149697916721694,0.928507741681912,-1.763479728564765,1.939756495832155,2.0273166554160396,2.583427303047331,1.5575655446609515,1.5427659755205365,0.8194495455015235,0.04961340598502728
2020-07-31,0.5485365816294746,1.627166673208227,3.433031195354588,-1.0743779887393428,2.4231618147858582,-0.4781301918006462,-0.544093597798707,-1.976311246990631,2.3264954193163496,2.6022494323424725,2.6673673833632243,1.8439084941614998,2.669774050628183,1.302891963610984,0.11611695374101734
2020-08-31,1.0909413416281675,1.6482531634840825,3.0399889117452576,-0.86728451465895,1.602029946942385,-0.01938150137962916,-0.8786303325347948,-2.4534033288600163,3.4305968608921846,3.399702741165247,2.7974490747955647,1.7965100034652257,2.411172768224483,1.5561220701453684,0.045918017831096176
2020-09-30,0.42008114840848837,1.32214846925809,2.438487185578247,-0.7956082880416716,-0.06934763697079258,-0.5445037090908665,-1.3320984642047895,-2.2854853225632796,3.2838677919246475,2.993547607795449,1.745775866738267,1.9718960883168783,2.016869188879281,1.1833201280448862,-0.11699695636482468
2020-10-31,-1.0378543950936876,0.296367066361844,1.2483239953630598,0.3383674638700218,-0.3975456371674966,0.00957085236690884,0.2244270112850148,-1.4593759832321054,1.701791486112842,1.681712184424831,0.19589803620679125,1.1838920677962554,1.1799390495391566,0.948393046226964,0.10470489682933701
2020-11-30,0.8865107563111784,0.18660231871241736,2.7030760241657257,0.23040370962076687,-0.4084705697983489,-0.5454826615177485,-0.46925042133288813,-1.849890328053543,2.6811430653739454,2.1768552841264857,0.6680106227291676,2.865692485598493,2.237986770881031,1.316573642103231,0.0003698433032179186
2020-12-31,-0.00302217255245223,-0.09031028738243674,2.2401958451342323,0.17001256930550418,-0.41883624102947864,-2.518136719728262,-1.5508125909812458,-1.642354966270419,2.4688627557077987,1.9023926916089486,0.35334876434144097,2.3353475947193427,1.9337829317200648,-0.6537050228315427,0.04589207809660125
2021-01-31,0.3896481805328814,0.8384530525831375,2.0925166604555883,-0.6813211904426248,-0.43528619629200277,-1.5027487330578422,-1.1384191363612886,-1.5939117792648818,2.507642176759887,1.8251107343488329,0.46043978225148796,2.1652027891627625,1.7824977587319475,0.007301951634426852,-0.009891979643362107
2021-02-28,-0.17003442774262065,0.14631591974921695,3.1495691190611335,-0.9494730783797143,-0.620006628124037,-1.799353970783377,-1.0363171465625358,-1.364790459646815,2.050974187626844,1.5133029547548198,0.2203968438532746,3.566049111832864,2.629781758538778,-1.6892768565032246,-0.10123339465317541
2021-03-31,-0.9793064840794563,-0.4679734280262954,3.5993936385658474,-0.26696074360382216,-0.4002420180256135,-2.2387422448630936,-0.27358834719482417,-1.5662149854999539,0.5592054688704858,0.8774423350297167,-0.5536859669055342,3.472665186841972,2.765961161781432,-4.955647896697861,-0.032954008916568744
2021-04-30,-0.33712605490925984,-0.9699494383692079,1.0203854786177373,-0.6278843138417194,-0.6914743638895978,-1.9975070186197081,-1.5802354895330168,-1.2447845360156524,0.2853132968428404,0.6274409402127786,-0.838013328769481,1.220102132989181,0.951809550908206,-0.8948723233933994,0.06467374779205913
2021-05-31,0.5239316381814573,-0.5037232689204276,0.8463039279037631,-0.14805989260925265,-0.8817504969484902,-1.2455766296123334,-0.6819469858759318,-1.2481513396184543,0.7168101196190877,0.844607348232518,-0.2757760883753553,1.2099316349231832,0.7528328803709288,-0.2312873331831359,-0.03550228181257145
2021-06-30,-0.3527373675501956,-0.10717091913939045,0.3150785402124808,-0.5429212408173059,-0.8331803084492095,-1.4450985508836247,-0.6589532019770824,-0.9900094239476609,0.4053107708182712,0.5830384122640674,-0.4682113845950298,0.4780452321703316,0.3552060628431609,0.06688213199269896,-0.049181269373962805
2021-07-31,-0.4733357532400829,-0.19566602857877416,-0.11333383676679462,-0.47329857188996555,-0.923912335369022,-1.5165214135161802,-1.1649656238211328,-0.7291681655242503,-0.0008861980742736015,0.2625667034303862,-0.6272148274529852,-0.058146174794302244,0.017498905041296232,0.5054660715473913,-0.007792742631576874
2021-08-31,-0.12774907057779297,-0.6192037773585386,-0.6048074931581043,-1.0452963290839952,-0.9255637597848695,-1.1088539888076774,-1.3299648982435077,-0.6044815358834094,-0.07328813973279392,0.15277207262041126,-0.4761360854632586,-0.806805723053632,-0.3954721717367064,0.949795447449054,0.03252683887143857
2021-09-30,0.26737079721473855,-0.2185989646174086,-0.6786352731900352,-0.7064159488346492,-1.0982235358810202,-0.7302984042459691,-0.21865689160708435,-0.6036176823604379,0.17199344420615498,0.26578170401061213,-0.1494967139083364,-1.038612647898322,-0.45129505065238884,0.8025549450367018,-0.06392441141851439
2021-10-31,-0.5909798163449967,-0.285206780162099,-0.49208344342636023,-0.5641170732942243,-0.9591717050452495,-0.9115834940570593,0.14125573303459343,-0.36474662741223657,-0.282200874284988,-0.09611855149795732,-0.5734949924922156,-0.6383044956616477,-0.315854299668476,0.6911493713575774,-0.08143303305469123
2021-11-30,-0.7190687886092415,-0.6669454782894584,-1.0819304695166962,-0.38930987352091745,-1.0965578917071315,-0.4020792246771215,0.6421979520834276,-0.07560400852459083,-0.7972672041278137,-0.5454572443551986,-0.9058029968788263,-1.8780816611164666,-0.8754255684565256,0.876822718103605,0.0052123748748199505
2021-12-31,0.04439317314957692,-0.8037075044314402,-1.0648851501806,-0.5916186662385682,-0.9922813926159135,-0.7892410766311191,-0.8162782464140595,-0.0232053659104723,-0.7063969538101071,-0.5601569171225577,-0.6305382725798223,-1.6364471989852036,-0.8664377717790296,1.1794389504251506,0.10119687006011684
2022-01-31,0.905820952999333,0.14162765146898104,-0.9002650033115213,0.04333856932576336,-0.5542970540383418,-0.24145910424491968,0.7601926249186745,-0.24702916413489534,0.00591984647891376,-0.06439869647776872,0.21912574353666991,-0.9305474923539695,-0.6701702615574563,0.6593950821316475,-0.07184037829959608
2022-02-28,-0.6661240188101932,0.17227449310647336,-1.0537553091493177,-0.03292078116290925,-0.449551313532213,0.4634643059501249,0.4469505268119618,0.059535933498751775,-0.5587607218387006,-0.5795758552271995,-0.28229244860649305,-1.0327741185130055,-0.8550774727409746,0.13566863735357307,-0.10000873154406656
2022-03-31,-1.02582067697895,-0.48255944447960814,-1.0521314276147242,0.2941373800608841,-0.36952192267491984,1.3664091084363181,2.0222603322166606,-0.42626683874512367,-1.8230120771657972,-1.9195901995107225,-0.8741623702373038,-0.9776660481106499,-0.7930437539937593,-0.5766806536537894,0.08858479579727163
2022-04-30,0.7834666132752568,-0.7542443081881653,-0.7315561909946681,0.21864054722698,-0.11028105993222183,0.7946716751726298,0.8264723705212829,-1.292117683329438,-1.2922157200722573,-1.5464916981544339,-0.16334524149458285,-0.5587412119908773,-0.6430510699958748,0.11136107961405904,0.10130707188081754
2022-05-31,1.3105377983045046,0.41513588140697133,-0.612325755575938,0.6484795084241199,0.0043444991918616845,1.1343068196217243,0.47486268937959236,-2.5352873009068975,-0.4153140861341585,-0.45143935889797643,0.6854237091613508,-0.4428879184471815,-0.540869602323443,0.10249798984657782,-0.01973269210876647
2022-06-30,-0.3600123444363356,0.9952956167962973,-0.5659328652538355,-0.11683632046764704,0.13689455096620107,0.5807164558372493,-0.5325663644458315,-2.035068621116382,-0.6328189657862545,-0.7872199120863712,0.2814936659381845,-0.39183098599850263,-0.5262179945335747,0.2816335408092362,0.035523576291865415
2022-07-31,0.4545293191835904,0.8990966922439384,-0.24117656659089384,-0.22893650081291114,0.062211954253167744,-0.9436750020677153,-1.5378928471033864,-2.1008391875736554,-0.25723240982943507,-0.33116133387468316,0.6765616214078662,-0.1309328871807019,-0.2710212805863362,0.2855934470821996,0.006948708505816698
2022-08-31,0.06687457288444112,0.10375062175557732,-0.165197000845156,-1.3954297665161106,-0.052751526328632184,0.35284113199347433,-0.3501819857255945,-1.54102951239633,-0.12353966037609623,-0.19109936624415577,0.6376970513605689,-0.06249861176055969,-0.20269433615680213,0.3759936961492703,-0.10721428044709552
2022-09-30,-1.5505288433314401,-0.7028599976250413,-0.658260520333555,0.20206224147077323,0.31131317657513247,0.7753400280308081,0.4235679769760796,0.1305956792898998,-1.0708699289532204,-1.5094363022594928,-0.859980645468276,-0.5427155587888178,-0.6038066405798591,0.29181191746434826,0.04886114563769479
2022-10-31,0.8232065008605484,-0.49578113392948503,-0.20610081788427967,0.33256734767695034,0.01529765393368902,-1.1174354244917586,0.14285847764634318,-0.39885590014937083,-0.42340983831885326,-0.681531986942861,-0.2256205208567485,-0.1225506731646707,-0.21373327096729494,0.38551502783439523,0.06334470872802292
2022-11-30,0.9734099250066248,0.21212754581277615,0.39208302122588035,0.9037493334561548,-0.4942081893419109,-0.059719241008069836,-0.08332606564249069,-0.8926393698579436,0.3847122688280367,0.3237977615099654,0.7928867962325968,0.5709274843603547,0.24422560676559835,0.12598352923637476,-0.04044731455500516
2022-12-31,-0.5702415523479173,1.0167685729877394,0.21581659459508787,-0.4545755341017218,-0.30285951709064524,-1.3148108277605015,-2.116087562272874,-0.1284907292511211,0.0517673419181248,-0.1433138941510636,0.11176219474657814,0.33643942973189106,0.13832572045249422,-0.18431948855467192,0.008869398940213267
2023-01-31,0.21773751292523974,0.49225724109207397,-0.13595539598432113,-0.5606086125670522,-0.38238031515213167,-1.2058086093301223,-1.2072493435183866,-0.037072683645453144,0.41074175240260835,0.22341024380073912,0.36651249039592965,-0.06199933505848575,-0.13129002175465596,0.3730236660358664,-0.13301195303904204
2023-02-28,-1.9647000647869466,-1.8637759008222357,-0.3303819607729818,0.23290724857876408,0.9371092780834408,-0.21735794326653957,-0.5208029599393962,1.916811596742956,-2.146793205015062,-2.415904104843856,-1.4639902423613393,-0.2471952923623606,-0.29563853056385125,0.5626925526840982,-0.030108537874732114
2023-03-31,-0.2621508705071118,-1.5390010068912001,0.05133886370803496,0.22405100136073852,0.25371320946539533,-0.3987951726256857,0.5052300466121431,4.962738868192093,-3.37339327416191,-2.5516586952521223,-1.6149665529124109,0.1098862512463344,0.09791535456574829,0.2891956795996302,0.08617320160564393
2023-04-30,1.4272070425263153,-0.5563602729168705,0.2949796981851427,1.7304615746743839,0.8318760795754634,-0.007331381966611051,1.8163844567001077,2.327668694704062,-0.9080554161542028,-0.40647677568305296,-0.002218782693367187,0.2787798259218085,0.3404509164092401,0.28017676857391116,0.07573421328781269
2023-05-31,1.152593100427105,1.8341641832501225,0.22349555179327604,-0.2421055712362419,0.9533148951749286,1.6910358548694018,1.721058657235462,1.2827919357823505,0.7662646093546006,1.322323660197301,1.4148683533496114,0.23546418433252608,0.26635564150364327,0.25087677442811157,0.052992997665521666
2023-06-30,0.8113617605247418,2.5538140578465147,1.0527523220916337,-2.1009012910731903,0.9410677187364568,2.003800635267325,2.405675758806133,0.7381470217152872,2.204028477093242,2.5206448988829933,2.0743764642648213,0.8414110779718684,1.0421822305062534,1.1218154592860836,0.09611894700934022
2023-07-31,1.365705066484505,2.2723830379709087,1.7594869216314195,-1.7060323002527809,1.3426884199152525,2.00115965178619,2.06898230927401,-0.00014120373442019828,4.106627450923375,3.5618185523331554,3.0499035529037744,1.2761104987264453,1.5900772498718647,2.204575759195445,-0.09411072464047414
2023-08-31,-1.390628389804935,0.4644152374605703,0.6441842075788288,1.1624184830323974,0.35984806053292917,1.3889439810753177,0.4787726193488336,0.7642776302932541,1.36477214485832,1.3926101991892776,0.6241447031592416,0.6139701280984181,0.6786139775603693,0.2991566794970979,0.04732015186434414
2023-09-30,0.5972946089799244,0.3640347885010094,2.14433457182241,1.049048186014757,-0.1038983740294732,-0.35270077022363544,-1.540744461149543,0.3829660903183477,2.0682617211279437,1.8023919149592227,0.6545693741513535,1.869468217620496,1.9965551831298556,-0.8177724098787558,0.010121148621383833
2023-10-31,0.09222493003647506,-0.4364719380689228,1.496934867828706,0.048457146270538404,-0.3584884535953113,-0.07645074368960396,-1.4152287892895368,0.3392617655161287,1.9067041479904927,1.6005570514949452,0.3410157061841796,1.3815604998210729,1.411924240563871,-0.15036657825641742,0.21236473288152213
2023-11-30,2.7895760406638557,2.3172952299689364,2.841584136125282,1.266999467881249,2.1098620442916998,1.16967230506316,-0.019734368837996678,-1.0371795904170362,3.676452002865463,2.802991790960248,2.6359995778995327,1.7965916851656198,2.1516477313110234,3.4947578241196604,0.08058538568700054
2023-12-31,0.7519938842971998,2.298817502073835,3.6607048953288013,0.9864879652412919,2.0913103266122435,0.6204728372246713,1.2942342116193446,-1.2728286177206216,2.7075734335654857,2.2216505828507938,2.5478755716447004,2.593145607809109,2.702775108914114,2.4400924257732526,0.11014306038508251
2024-01-31,1.060433388310811,2.8171843315596257,3.8539411579430705,-0.291817232557825,2.1664226677790235,0.34759544271729176,0.7534765041161195,-1.404618695263805,2.266336612454876,1.8969072111839074,2.795414845126551,3.1656291809316888,2.8104224431989118,1.936537375347877,-0.04312094259336433
2024-02-29,-0.776978895035993,0.5856122116037489,3.706113850151988,0.17729265417707496,0.6954385347194619,0.412214907151668,-0.2546388015192399,-0.9330709677892647,1.4266086988783653,1.244043015899997,0.993533783753791,3.882762168768189,3.1502218386981906,2.698604890609179,0.0646867649777818
2024-03-31,0.5018016578193761,0.44164075147148313,3.6173371851974023,0.09242812230378082,0.5895294608625171,-0.9144151673445106,-0.8309469438900273,0.3734862046540557,1.131211082196839,1.142559938689006,0.8612212250908456,3.7935807416520344,4.2734931965879035,-4.903742790717462,-0.038697376386837755
2024-04-30,-0.8738570736475229,-0.6406112401820674,2.043756243803059,-0.5166870248718072,1.286673544679098,0.06797678897660742,0.008334669956667115,0.6243830663465104,0.7609629401221562,0.7714002309222816,-0.2700127273830554,1.8760320656896021,2.4215846381232327,0.2076313368214253,0.1194777183395891
2024-05-31,1.2005543113946733,0.47536346015502096,2.0572358241542785,0.27006185956292267,-0.7521985850795618,0.9634978393508593,0.3508728196708919,-0.07083230290422214,0.9996867282873872,0.874702786427639,0.49972778392588874,2.7730401699356815,2.03099594347333,3.2084884117241117,0.0860407782364435
2024-06-30,0.7588944953568649,0.6068550935111999,2.0004733593083177,0.4594024396156435,-0.6489267873768292,0.41000782073346453,0.9722400082092165,-0.4688974846816798,1.0293142182293598,0.832806447793372,0.8938290179746315,2.519434534328914,1.7582663029441512,1.004091581834119,-0.016471205089388142
2024-07-31,-0.5798568565289571,0.7643732200224411,1.2041580273093164,-0.06790049807600607,-0.8156616831808111,-0.7637160207359032,-0.5118417471442464,-0.34126962954207685,0.7152406800522646,0.5587332782928339,0.3148894539367613,1.5878278148584881,1.082642911766978,-2.1097198136209068,-0.006039940327098864
2024-08-31,-0.4196146265577754,-0.13705647626619616,1.5378738956747415,-0.661555402495951,-1.2746676986176113,0.30389305221184193,-0.4488757475462691,-0.2898399013242279,0.5115786204563698,0.37006697768695973,-0.12787057881963557,2.213175908317504,1.4215462848482587,0.6194393258168421,0.04603330677718477
2024-09-30,0.23273839201567792,-0.42841512700660467,1.3889361094339037,-1.7389514438512181,-1.305762665337563,0.48358961046890747,-0.06313601485948099,-0.44999933457725344,0.4976599544406081,0.3255712721100361,0.031109613319046384,1.9803195820098238,1.1899837344806323,1.0816773491770202,-0.13529352526042834
2024-10-31,-2.235046788930713,-1.3092755934984852,0.6077445080226322,0.8435656735893706,0.9420636658578366,-0.324442632239508,0.44183139573584146,0.288019156859588,-0.06026883764405689,-0.14141513570156392,-1.5794845194805778,0.3679250200799797,0.6946976479364425,-0.8000527273564654,-0.046740977996070875
