VGRD IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2014-06-30,0.04422465278154776,0.5352404342832744,-0.5960270741071607,-0.03832390254358956,0.024248283695660327,0.5103397372110149,0.12921494400587674,0.31104511775138366,-0.823766258009899,0.36882162951837066,0.5409997651984318,-0.49805163382241063,-0.6235269631919845,0.20285908200244815,0.26522810634164845
2014-07-31,2.0849930825136815,1.6732212463931684,-0.3702954273942581,0.5587456244810061,0.5585188782676376,2.030093957093929,1.1336953791825888,-2.024626649172226,0.7365891754248032,2.2005102326168338,1.6565726229718525,-0.3375030751580017,-0.5345723061896039,1.2566600348079324,-0.04089789296816827
2014-08-31,-0.7300481076890334,0.6897933562963489,-0.404858760731173,1.5689740355469708,0.6084980133304676,-0.23933269302561075,-0.9821367491612639,-1.1615492741144502,0.35057874620084506,1.210605159222513,0.6737587145754069,-0.38103745295139346,-0.5278045747435347,-0.17774396241760276,0.17915399000230692
2014-09-30,1.6087160781269922,1.5484377465128472,0.1468446282739863,1.4717939992944142,0.8391880539186592,0.8866351602334648,0.24420570185485535,-1.885953255059326,1.4424661403534025,1.777819735916201,1.4654944637748317,0.10883873873070296,-0.20349567019984294,0.9641181626536601,0.03506943964891853
2014-10-31,0.016651854196980648,0.4131464619258884,0.23405777820606607,0.5338590490692152,0.7776767605155234,-0.28690909872325937,-1.1531256527408043,-1.5347994319260774,1.3589896768029868,1.2907528511696693,0.9353249939156597,0.2125379790912235,-0.14986710358418986,-0.5185137036833649,0.20343771823054677
2014-11-30,1.743438925089734,1.8826516169699616,0.8883734006550194,0.14015494157158984,0.9364149946514781,0.8765209565817083,1.0572318350991599,-1.9003109833389527,2.156310203487727,1.5194601373093202,1.7418953524359957,0.7784760084899001,0.0847442318674168,1.390983094102508,0.04125179466980518
2014-12-31,0.09671100446560696,1.0016529165102486,1.1993336541412591,0.25269180280096193,0.9540086176262288,1.083070286407069,0.38174102149866657,-1.5589170436571427,1.799752137816028,1.10323623967473,1.173627009790177,1.0463678660370088,0.22094785539337572,2.1595224355365543,-0.1549504559325916
2015-01-31,-1.9092488330243853,-0.03962271162112756,1.1018057740312202,2.1889398550383263,1.61864277988102,0.5030651984837078,0.9218253880201096,-0.832227989628067,0.7521439704468932,0.27863875145499883,-0.37787460181387694,0.6574683402313646,0.3695605141759746,0.6638138941735122,-0.06090469463719857
2015-02-28,-0.860677715166646,-1.4630149324593158,1.0545543966399746,0.26317920759863406,1.7524415562064934,-1.3005646906214792,-1.0886336376182184,-0.49000096120505754,0.39527299100516333,-0.07187511311587072,-1.0021478422301067,0.5686725362746966,0.4535505035224869,-2.9995217279465076,-0.02960046977629086
2015-03-31,-0.5678930534956869,-1.8230289774112636,0.5845486548813883,-0.5353435251868597,1.0042284082443744,-0.9084626796838476,-1.0696569715918347,-0.24394386823068492,-0.4053874745760385,-0.28257189385773757,-1.1978091507304176,0.42416982171185147,0.21508418099805582,-1.5120617818178317,0.08966471051894095
2015-04-30,0.5596458260526148,-0.4747771122364474,0.8883618114171673,-0.2781053810849764,1.1170132211289516,-0.6415049711872418,-0.6328532724490871,-0.35721819765801394,-0.11452029024814447,-0.11923750076595734,-0.7114875985862926,0.6451032177061902,0.4011866584974151,-1.3557181457577743,-0.06453852113757105
2015-05-31,-0.8980348326517543,-0.48110146903623474,0.1702768159198464,-0.20943120389620026,-0.25454126706937635,-0.9863748798000266,-0.12757892410557095,-0.040206369726578275,-0.3872226144270945,-0.4208043941596335,-0.9015449624669315,0.5205939690776888,0.004871064028580491,-1.0989190119834753,-0.044628432612810985
2015-06-30,-0.7025111712620827,-0.5435657838290404,-0.05281148306927898,-0.10420994457590246,-0.511696707351465,-0.6905116576594583,-0.17475757321161206,0.20065639233868998,-0.5712738226239797,-0.6352248731746258,-0.8626246382094268,0.39761414084047997,-0.09942070006370127,-0.6113362853751727,0.062112949743746766
2015-07-31,0.33440540372587363,-0.6643758191561739,-0.5609730801927133,-0.4558290504469041,-0.9202741851456563,-0.8494096509871574,-0.7701033153894004,0.10743264329534331,-0.3621706325828938,-0.5099518071586021,-0.39968170634149786,-0.19173885800657184,-0.633080243186565,-0.27750827338513145,-0.05790176048978947
2015-08-31,-0.8116263146407023,-0.6068092412157129,-0.5585782578280631,-0.474449290381208,-0.8752067890729153,0.3859591675100731,1.2206173311035124,0.3590404562198991,-0.5771511393042663,-0.7440504815456321,-0.6964038286877082,-0.2210381700987625,-0.5868119343647598,0.16782430995737913,0.0029528345334443513
2015-09-30,-0.19813886818967927,-0.34021760459700134,-0.9362812032775478,-0.582984616604138,-0.8506822111998351,-0.9273582034819202,-0.778939057380786,0.42207508443197095,-0.5716753476994872,-0.7797713606514116,-0.6352045618508565,-0.891019942200434,-0.9943467038668917,0.09264645795445514,-0.005290194382149296
2015-10-31,-0.3057861817458079,-0.6671054372633084,-0.9853427073298217,-1.1892403011900863,-1.3652574677697247,-0.4793863819150974,0.31482064965025824,0.5138557728621675,-0.6038292505383316,-0.8466821364724356,-0.5494672969011741,-1.020068728318804,-1.0295010062900642,0.14383035057064494,0.030119056036019314
2015-11-30,0.04780342484722035,-0.23225479490023965,-1.2629221344815593,-1.551543962300139,-1.3826761074930154,-0.7251308299373286,-1.9521250297677586,0.4960886577361858,-0.5127741917739322,-0.7972226206632251,-0.34154899788225207,-1.750164534991203,-1.315055307900241,0.396247512265744,0.021416018792671427
2015-12-31,-0.0569044995863332,-0.16100433990343102,-1.2753302582406096,-1.518517577833698,-1.4536642028390354,-0.4657772716870832,0.4653089845273323,0.5155620855508378,-0.46500217703899005,-0.7861786013418404,-0.2723482560971534,-1.8450878067990328,-1.3324739812825408,0.33613033207160387,-0.05716712976612469
2016-01-31,-0.8596115532332071,-0.4437780792075921,-1.095774557550107,-0.8249191477599327,-1.4332516750121829,-0.9490549042563156,-1.053417802738356,0.8052094301905461,-0.7318790242101996,-1.0606844801530089,-0.5958151301211879,-1.3449211191310053,-1.1634881754677702,0.30866044242238133,-0.11193649514228218
2016-02-29,-1.4342583298462506,-1.216350384829174,-1.1784124209083804,-0.38293377596153405,-0.9777520372727861,0.009034098408873191,0.9750324804955653,1.4096185779886325,-1.202379675759698,-1.6189913746132918,-1.2045072527797185,-1.3561565495438375,-1.3157178671104892,0.170251212058777,0.09851135470850378
2016-03-31,0.6993404856254473,-0.8122229871369605,-0.9499893211717337,0.6255940130390254,-0.4635338389347085,0.21667838191431302,0.472558859832119,3.721661568223847,-1.6584016045626375,-1.2343777569259058,-0.5626511629338689,-0.8843943124657723,-1.071585724627963,0.10499701041537787,0.07369901136281727
2016-04-30,0.46261425825478586,-0.11888260289463766,-0.9636092994184985,0.7577336931840948,-0.27342353769402944,3.6335512757618837,3.26817141015037,2.866800727315837,-1.4628994143410194,-0.8873540499824469,-0.12293830110256962,-0.8933087347821791,-1.0788828689252299,-0.16509561170394385,0.2909264345366434
2016-05-31,2.5549553611241773,1.9592504595182423,-0.22007886967178647,0.8022661467692993,1.6563128350858227,2.3272269290877294,2.022044614870515,1.0953613012377006,-0.23822674270909208,0.9274520132327022,1.6566700730034822,-0.2676691835402749,-0.1081867961188169,1.6308433607683441,0.10454304380955648
2016-06-30,0.6302611975001715,1.853073775559461,0.168376948995906,0.7169027946260803,1.5250498949417213,0.4358382830495839,1.1285441839629051,0.643736540714034,0.26500103276845494,1.4354798515847822,1.779352428422856,0.034099322302808294,0.25638797111164113,0.48040492400043733,0.12318362851836974
2016-07-31,0.7677937377259358,1.9289603058739342,0.32947532725931294,0.31443365781075083,1.0241699692915474,0.23110964643552664,-0.6911190480745752,0.11186849321391328,0.8627599875077054,1.4326957505182543,1.779815039761946,0.261461518085293,0.28650782862768354,0.2718548712169232,0.17862143804511638
2016-08-31,1.4248876822762855,1.3866811102772898,1.1378612699160757,-1.2314194686493047,-0.3979761225452749,0.5904578706365313,-0.6608521955465106,-0.5441008870448547,1.6320611409543784,1.673330349772063,2.0537672381935828,2.014438982932409,0.7659933374528454,1.0534978398730488,-0.0355616317102909
2016-09-30,-0.7005499620041907,0.7057860939928783,0.9131242216985163,0.6747698244562922,0.4649100902467621,-0.10317062006105839,-0.4605154147998009,-0.34475477916229375,1.0373314873457753,0.960283851075053,0.7635460747886904,0.9538145496707233,0.6658804636027271,-0.35442250190349084,0.13643282682589716
2016-10-31,1.0193767807397358,0.8114597483400324,1.4382207330114982,0.8383414213461916,0.4011325826375717,0.7270878428768246,0.4004918394123095,-0.7495531952318727,1.4594921745497889,1.0666435358974011,0.9074106277402925,1.4982025715420288,0.8877448338457481,1.5806229667253446,-0.2034080719550653
2016-11-30,-2.2446864147469743,-0.9284677287222116,0.512305767105919,2.3561168437650375,1.5038773356766877,0.12966977335919266,-0.18432320866649338,-0.061883375205416986,0.3914497878576397,0.16371470585548073,-0.6633885420731159,0.21915417486835037,0.47287907892221087,0.06959570420937834,-0.05683728730614624
2016-12-31,-0.6761969014559424,-0.9546263202129796,0.31544265036892877,2.056720346903196,1.5048940964935398,-0.3686135944479898,-0.022676547122736364,0.08081536664103352,0.24916828451805728,-0.06950335159378129,-1.0304821033812306,0.07127226715589291,0.34695226073568947,-0.5769079964584192,0.23403886777481192
2017-01-31,1.9793315885677498,-0.42730370440907023,1.4989530174626904,2.9960071431801603,1.9693815262528542,0.9366684317701157,0.16720838107929395,-0.9061209360688788,1.4275920869485017,0.5763590456938692,0.19745942343149897,0.6797802803984541,1.0023985355343432,2.1115017227793307,0.10057090677526209
2017-02-28,0.6197974348403372,0.9955827895539222,2.536445462888424,1.118535217163762,1.5766906822402629,-0.5434942899880321,-0.3567888805987006,-1.1177497603820832,1.5997158820665045,0.6323271475288919,0.6467058641648551,1.4661324441610597,1.6432052376456834,-2.1903989837575826,0.06800472911405744
2017-03-31,0.27703027886657644,1.4955441146218345,2.131063715673116,-0.09266141591953067,1.4410108138792888,0.24150559793391285,0.6985199277323431,-0.3789162522575833,0.3279129126171846,0.5637874215649344,0.7217207494991641,1.345265141082524,2.0403266769747916,0.48204376834081586,0.09352605801082355
2017-04-30,0.46971542290621515,0.7249437291170541,2.0050199907088686,-1.527916253070033,1.2607659718742152,-0.597314156856792,-0.8740020897183323,-0.6511389020962919,0.6019470847541233,0.5367167306375846,1.0213908833161562,1.4054752954621963,1.721579953716679,-2.373954799909246,-0.04594495092426696
2017-05-31,-0.7720474807996716,-0.01258674536716457,0.620682881816514,-0.31957269756741297,0.20374353288794422,2.3466054359721187,1.0957728606597061,-0.4282824707848556,0.28689022947481657,0.2047532676958374,0.16027095147038664,0.8720765152049268,0.5615364817972724,4.202431800647353,-0.05249512188898549
2017-06-30,-0.8423839932203276,-0.6022965835672488,0.15773321334196802,-0.15717247110403992,0.16062097147171034,0.15089482759442416,-0.16541893025249438,-0.18555439127731976,-0.017011437801410994,-0.0848723488328964,-0.599879868059484,0.3837522974814683,0.17375558945766245,0.0815576801511992,0.03193884250783263
2017-07-31,-0.08388188159523645,-0.8961970996261459,-0.07838276661927704,-0.833015228449227,-0.769563338495074,0.3385335001264747,0.4877696400326854,-0.25128632942149365,0.02773449300103339,-0.15076234091669619,-0.6146555038756599,0.670285714268222,-0.09147017238109606,0.19557541754077284,0.04392690826688082
2017-08-31,0.03434501897019059,-0.46777901952286866,-0.39679288893898074,-0.7022129456056868,-0.9551071158236462,-0.4604268598201245,-0.9856547548483868,-0.33636542383902834,0.12472580020814966,-0.17531171613632926,-0.4770275840367726,0.246148978024392,-0.43506911472038207,-0.384422453653334,-0.020899118634108562
2017-09-30,-0.5928354512901782,-0.3347518808351221,-0.37765811652739084,-1.02607523032989,-0.9985141078431767,0.12456537375224867,-0.05568235899734467,-0.19698920399503866,-0.06449058467796555,-0.3593307603967911,-0.6880280644528045,0.3309708923060695,-0.3974094304048805,-0.05007726396544203,0.1638208791797473
2017-10-31,1.0902660105944897,0.2808444998899849,-0.3480727755242499,0.10238722417662896,-0.44762230739314973,0.23231512895283152,-0.15450826229233322,-0.5946627575054769,0.571361561595234,-0.0882410585115391,0.27007308763103655,0.02801470384392068,-0.46637146511409794,0.05731518944323512,0.06621057997647772
2017-11-30,0.14056095503568974,0.3436473908927448,0.3099864033482373,0.03235279403447474,-0.6245967776123147,1.7376798210302427,0.7587532742153125,-0.6332702013637429,0.7066928103631704,-0.08913804966854072,0.41209752219825024,1.1182815049468804,0.008759763681333792,2.277027705501089,0.060663076206328756
2017-12-31,0.07799513880641445,0.7043641862391589,0.6333157581922367,-0.7060413238004584,-1.0360412451023973,-0.19789040213376108,-0.1674226758998403,-0.6362797119815673,0.785838289987989,-0.1038608248628167,0.3786659422601397,2.300138195863598,0.16431343703942647,-0.04484813302573988,-0.042952030099054156
2018-01-31,-0.8580001483346656,-0.3472210829280837,-0.3014378137494387,-0.6970925064677741,-0.7667219262136485,0.18032914334319647,-0.05837602629747433,-0.4104112454248556,0.36871667202336555,-0.3685782269193322,-0.3082777829453599,0.21199382266824887,-0.5304827651156635,0.16379422972775334,0.03678044087436302
2018-02-28,-0.1549003972279963,-0.5130347258178205,-0.5475575823673146,-0.8657845548283486,-0.8424700759626672,-0.5714156099052782,-0.9694550564980686,-0.37058722119112775,0.4155496957559012,-0.3651724345326396,-0.3864940117131487,-0.13689012641484333,-0.7730873792305177,-0.3548771415620096,-0.08659875061695047
2018-03-31,-1.3827415917521442,-1.333856082541126,-1.0457680513350687,-0.676771579012048,-0.47807209847517596,-1.4229019699164007,-0.7774669027796463,-0.360046330746213,-1.1524656336656904,-0.872522893436707,-1.305183197927081,-1.049927773484679,-1.1944215625912646,-0.625892280426731,0.0783102655368937
2018-04-30,0.2338113876759375,-0.7042753965001657,-1.150608140389385,-0.158022268326273,-1.0765459993232853,-1.0086516253005362,-0.6486744476959994,-0.8826359102538088,-0.9405747873982818,-0.6484582513651149,-0.8649078399093952,-0.9806212386305431,-1.3279183619234727,-0.4754371810334104,-0.08463082833948296
2018-05-31,-1.2487509708280442,-1.3091795031857878,-1.3262841835681876,0.04833306099683777,-0.8706862774807997,-0.9358925353898332,-0.4025756286896213,-0.45336772976870426,-2.2193716679820596,-1.330629157834051,-1.3867757976762078,-1.3664338481722729,-1.4575033087317704,-0.4291075283435727,-0.11863258120063974
2018-06-30,-1.541663814896276,-1.3808554193759204,-1.4542566459771995,0.2888790359689318,-0.7010474785359808,-0.8233661817576863,0.36229654659638894,1.439412623495304,-3.3339430633031597,-2.0672334144172626,-1.8081413391422458,-1.6750408365960177,-1.4679928698430758,-0.3201610593969538,0.08921869599434631
2018-07-31,0.58589909316467,-1.2328942838566423,-1.2335643613342324,0.4298408109894483,-0.22122652713636318,-0.3429076051455811,0.26306998707406276,0.1883967790855441,-2.0244487226634265,-1.3808669525608515,-1.0019035605919349,-1.4844437077727284,-1.26515537242067,-0.25425442128748166,0.04424895161023441
2018-08-31,0.17200846591237703,-0.44221166565500286,-1.1599113401834085,0.3769413858573461,-0.1577039026096765,-0.5173632783272811,0.2202342194829332,-0.27898769453473177,-1.426097339572903,-1.098895058040057,-0.5144086373646899,-1.4069938628766583,-1.1840780508620272,-0.2854013180773889,-0.24018893911450326
2018-09-30,-2.6479317814049135,-1.1354546928173133,-1.5128533563045123,1.7935311180057596,0.8899524435476467,-1.1588186212142857,-0.31831820926060533,5.135154277060205,-3.079723896754101,-3.644215453753166,-2.141176256433363,-1.9010014670896158,-1.436401719351557,-0.15413259237855528,0.06320784895186618
2018-10-31,0.4560203601527029,-1.2104216687539642,-1.5415869753748628,1.457886509851125,0.7788123146515867,-0.8747703605301648,-0.4900993857579417,2.3496432651148695,-2.042219040181993,-2.4709122842072735,-1.1206009058566957,-1.8573314897573479,-1.4574610133257928,-0.10426365341181143,0.11484930905563095
2018-11-30,0.9681824889154379,-0.6685733648329045,-1.3282267027547086,1.773038806089814,1.0674381791447056,-1.9702909547352163,-0.9913087515115504,0.5155808981205781,-1.167851002832979,-1.306165357027777,0.03094852884573889,-1.5892693372993918,-1.2467205728326156,0.0013965350618095338,0.08004270767353656
2018-12-31,0.5687941096773573,1.3820770187956426,-1.187833011556612,-1.3756844667285946,0.8514459740216609,-0.9822740353464581,-0.20051862150759883,-0.6327947551292171,-0.5878991323019124,-0.32910933295001715,0.5239870248576904,-1.4322028520512666,-1.111038849642756,-0.09798023038086719,-0.14857780849559304
2019-01-31,-1.7618141124033562,-0.0871957105331051,-1.257825224395973,0.9144318485256321,1.2266640520498964,0.3885280193876337,0.15103604818457672,2.0685611379227713,-1.5016633521420728,-2.4013311106901813,-0.8182569922731372,-1.4553105199238892,-1.1770779741359492,-0.26212086406071516,0.04231592001037649
2019-02-28,0.31125349288971854,-0.5738094438564486,-1.1498631735181013,0.6702197868259248,1.3100767217377358,-0.3825009767288129,0.482538681686883,1.1460859739315707,-1.05240410688067,-1.6515468133957425,-0.23280522028351594,-1.3211299356505724,-1.0692249484123175,-0.059656119214188,0.0805112980685104
2019-03-31,0.7443449768447634,-0.5089355364839299,-0.8270309779236005,0.7080775534304995,-0.13646547083757385,-0.14733135329331842,0.21128488506223556,3.8118708246731026,-1.5727507812717807,-0.4552172206808215,0.24357533124275857,-1.0036522081528185,-0.7755157227049431,-0.24411225863037175,-0.020216475006131197
2019-04-30,-0.3208096451801478,0.5401907943421427,-0.9932203202697263,-0.863780490014249,-0.0063992951400968145,-2.110175235228431,-1.0864613406190977,3.222063684773432,-1.4411313351386152,-0.7970155291059601,-0.14751697447417186,-1.1199797104058502,-0.9674880380705128,0.033874736829277045,0.1071716327406514
2019-05-31,1.0824792361357503,1.1668291302395308,-0.5365382341452467,-0.5676398978440099,0.023498462636679502,1.194144166090956,0.41741268565393114,1.205581564549746,-0.682531264926512,0.8496198638791087,0.9246098783027374,-0.6276422900081228,-0.5271234414141922,-0.1910246671075914,0.0037037079374842106
2019-06-30,-0.08702242750209495,0.5074784004678898,-0.05249334952890211,-0.547723981909732,-0.1011156371671321,0.9189984247882361,0.32122621445283245,1.21262658544361,-0.6013881384204631,0.8052324531810922,0.8415462800641861,-0.22806309296201116,-0.04294869681658817,0.06133590168502846,-0.04473186677142711
2019-07-31,-0.6259239150242695,0.27577058493355516,-0.4722702005773025,-0.3134761953094588,-1.2175337325178874,-1.2160070734692843,0.3975164135906854,1.9453077330333275,-0.7897624526492828,-0.10159046006838005,-0.05737038962413165,-0.44739470361983613,-0.4518011593693347,-0.5703962333666662,-0.0030114025768915027
2019-08-31,-0.14896331358361786,-0.6666341828976619,-0.5758385592319651,-1.5021486780691833,-1.1626977733142096,-2.278616270773645,-3.103593119872344,1.8847257957738945,-0.7017660834419291,-0.22922685662063788,-0.31834865876285345,-0.579658090355912,-0.5678751679404435,-0.46851397313463633,-0.03173480006367499
2019-09-30,-0.4315734194146349,-0.9250521480571959,0.2195322385002416,-1.5408571695710656,-1.3428001116338373,-1.560749998061684,-2.9946959648089138,2.317614107897373,-0.7697377634405728,-0.971647445576222,-0.6702149152400991,0.43526472517459014,0.37462070327311947,-1.532843101378642,0.10522708447476094
2019-10-31,1.0155651445306921,0.32992065774152307,0.4082070646681205,-0.41237357879505676,-0.8979432594279073,-1.054742783397998,-1.5876439789724306,0.5182388926548172,-0.05045424264394966,1.1824495350183064,0.2696038987544153,0.4287576060818605,0.48435321863657355,-1.3524933578051808,-0.05217860462011757
2019-11-30,-0.6388345053622461,-0.02406308417795125,-0.22512213289079627,-0.106319047716428,-1.181400243467192,-0.6338601640830527,0.3614104152634459,1.1345693846156288,-0.2522936288124448,0.023387615140562205,-0.24051501111455173,-0.1718952962564174,-0.17144027416138102,-0.4518954178641576,-0.10906952716351229
2019-12-31,-1.2088083217324137,-0.6312651629666042,-0.8330669508157401,0.4427146314718952,-0.6696520984998147,0.15026455819083687,1.8173247242142436,2.4333014415180494,-0.907871478477816,-2.1805573317660816,-1.2147906197706322,-0.8433953904452836,-0.9034529888762786,0.3083416002872113,0.058685938959245516
2020-01-31,0.6914738588159508,-1.0503181233484455,0.14630296620867247,-0.15441234643998555,-0.49700984916583413,-0.15761050245021277,0.9870601031729664,1.2106969260674585,-0.3224293465753467,-0.6761845996630527,-0.34172656157375025,0.0473263678791555,0.27339056695838065,-0.39969930999593145,-0.10513876158218642
2020-02-29,-1.1068044741444878,-1.49539301150598,-0.6261088309214488,0.04902869364297777,-0.16435765954952344,0.01974082814424745,0.5265219499623274,2.255235675167827,-1.7789040612277098,-2.7088790157396376,-1.3911947228562482,-0.7417777491544907,-0.6296158959043461,0.3690372978387879,-0.2685672523905174
2020-03-31,-2.731923284449086,-2.89658477279445,-2.4739378933243836,1.5111657947432073,1.4080168875786192,0.28774569082030743,-0.3266300282787968,4.067681569942655,-4.724486776377196,-5.881457268892299,-3.7008261683393657,-1.815642874221615,-4.053345476195541,1.1830304474980151,0.13006098843126146
2020-04-30,1.3365960756965318,-1.8363815766077594,-1.4630792689514913,2.1583205593705093,1.5050016861584576,1.2159176927845827,1.273714074330571,1.6909532079871727,-1.9816945744318104,-2.13964593864293,-1.1744844260658833,-1.1746135221072553,-1.758876412469489,-0.0625352856914688,0.0019787992322622115
2020-05-31,0.1333190892559812,-0.7969814059597196,-1.8297964310691555,1.947847207553994,1.4386635411203363,0.29165317921582784,0.2351544452727136,1.2793492743885224,-1.420995583411452,-1.7163074783110823,-0.5664582920902462,-1.370002679931803,-2.2142259691149273,0.8812438492114731,-0.040927902415787885
2020-06-30,-0.2887091850559972,0.9979138844821851,-1.8290704936003161,-0.36081552796053157,1.2134541587292376,2.0981157574763,0.9682518799857602,1.163075095084816,-1.1912219567860722,-1.740793908426569,-0.5859835231433111,-1.3928583113435868,-2.2579503142193214,-1.695044087974797,-0.04267474441988246
2020-07-31,-0.34102677572404094,-0.41431523165191436,-1.6263933212374466,-1.506219512087626,0.8647013514680816,0.8972775910821906,-0.5408991013410843,1.0611547227397844,-1.0241403753489253,-1.6724216162845915,-0.46447839593076157,-1.3315492315949498,-2.042160690316527,-0.13054111840158175,0.026959076270535946
2020-08-31,0.36266600638058233,-0.23322168592675635,-1.3641701344232073,-1.1267023223255836,0.8302717520209015,4.062101538618324,2.8979967723657616,0.6856206596344251,-0.6008882284616339,-1.2024127664559567,0.20408193091613636,-1.1335742275014058,-1.6105852222474426,-4.481539634261993,0.018653390591133617
2020-09-30,0.29199007085684686,0.25313420224822464,-1.054388030354924,-1.0775851335362583,-1.2981064995810265,0.5114062923393069,0.10543796775087476,0.4047450887579448,-0.27288249008720467,-0.9709998782274171,0.2562894443587515,-1.8639209802457988,-1.1900456990254045,0.13708851138534642,-0.004115232145106544
