CRISIL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-02-28,0.35508324155801635,-0.3653692953060212,0.8867172437920875,-0.9300096366122746,-0.5675345983740022,0.6356064765882349,0.9128147061757291,-0.3856601110799489,0.5406860185055079,0.10073863491744847,0.0012851822905064379,0.9946071442082882,-0.037168532160788824,1.8010290444685928,0.051487167982574154
2006-03-31,0.05979310590207406,-0.03815373883193042,0.912011644372505,-1.0943669795597706,-1.4774793497161762,-0.24000582527067432,-0.6456748296964807,-0.2965726095328726,0.5059909747290542,0.020744572916101434,-0.023945015303535554,1.5948899648820447,-0.015839502803770843,-0.10559468161087304,0.05764108329906014
2006-04-30,0.067990027527808,0.23180124472767313,0.5338288170796592,-1.9682623088972537,-1.3884714292268752,0.22819321073483284,0.7879549116184629,-0.1859623718601953,0.4460260161054473,-0.052698958144622575,-0.021476093554509485,1.0617237570096927,-0.26610580724315525,0.7804301383520441,-0.14697811582008566
2006-05-31,-2.4830663520363316,-1.0868370887035983,-0.22012755836838055,1.584127534916348,0.32451531858062554,-0.46741217361458115,-0.9380970236834579,0.1032539677607451,-0.236274286699517,-0.6272409437902678,-1.2060517708467178,-0.3186758954635711,-0.6376238468509381,-0.19969831115964828,-0.12626710199717334
2006-06-30,-2.174856963700602,-2.3865336177476126,-0.7762202449001548,1.317376081708863,1.64362474831695,-0.018520177636643893,-0.17255487614765402,0.42576980607739867,-0.7862952978860265,-1.150964145395852,-2.1319189266875056,-0.8595870536577022,-1.0066983236877132,0.19165889821387322,0.09812319411042839
2006-07-31,0.518681975030397,-2.115844492132124,-0.6262340819031681,1.913072184795211,2.239843523658195,-1.2207091696681542,-1.363907708630951,0.4745171923006586,-0.6194262614258071,-1.0006860552734465,-1.4785077226432075,-0.786849092321756,-0.8630046076806505,-0.5385775909264189,0.05680236340649903
2006-08-31,0.021437933953648937,-0.8189039170408748,-0.5327354716497069,1.2438172914940335,1.8021857271548205,-1.2056126008588055,-1.2829615596400055,0.5769563459741632,-0.5854219324867178,-0.9962053236399991,-1.084218215789367,-0.7138434326501273,-0.7880452663678436,-0.6681026412859753,0.024643392394867986
2006-09-30,-0.37992251352063705,0.09363566371339006,-0.8714120840921997,-1.2186296462678905,1.5263809651346643,-1.0809049414644805,-1.5650767043794773,0.7963270603362039,-0.7127851788427346,-1.1273495154966937,-0.8960055293113436,-0.918646870669886,-1.0685721269785584,-0.29922047604469093,0.3199983338530915
2006-10-31,2.9686842662882262,1.4666382405691527,-0.3557711518342918,2.358714863948637,5.611456386939398,0.7575400849593219,1.2544115589287101,0.2921846716572051,0.7989040739126572,-0.04525318520505624,1.8249187274430392,-0.8526722960903946,-0.8814073914432603,1.0671959993577058,-0.05755605248342865
2006-11-30,-1.2125810022528107,0.6360679005409654,-0.8934878533577758,2.993338206225677,2.8608782336076573,-0.8643539904604338,0.532553698557039,0.7239570704284151,-0.01139525873298271,-0.49691668226847946,0.4600647212865606,-1.0373223065203054,-1.1689350138187435,-0.27383185863143855,0.032951166744190546
2006-12-31,-0.2377440503364069,0.6950692711186572,-0.8325843989772074,2.4170756336728663,1.4369362615169967,-1.0014546313598032,0.2082151641915729,6.534278301594142,-3.3055988344258567,-0.5214460467517389,0.05813648998685369,-0.9443489028025939,-0.30679211476513923,-0.43844063286907814,0.2722444882002986
2007-01-31,2.099041743085616,0.40334036574248927,-0.1487304660636646,1.5434587600932945,2.114757025769576,0.2156825812203252,-0.40848389318482936,2.7484085422298983,-1.4996982908645378,0.6011823644872999,1.6826360531534814,-0.721465230783358,0.2729922402615895,0.49877772019470684,-0.06201645170486135
2007-02-28,-1.2114369807392364,0.36323052145137513,-0.6421367359126667,1.4850400226877571,2.347520502198666,-0.2525698755555806,0.3433101364700101,2.790174015801486,-1.8754508609878855,-0.012461208024274355,0.09643154007178023,-0.972093245491159,-0.2221737766729991,-0.07514440120982419,-0.03825392623433601
2007-03-31,-0.8963425974870943,-0.08586790797043778,-0.9544717312992689,1.650457441311185,2.2260546578683558,1.5744423103415872,1.5091205796287934,2.6942831584142573,-1.965548551927581,-0.35873003800864345,-0.8005669718656081,-1.0898941754643223,-0.5484706022417281,0.9904556551186718,0.13238574840173967
2007-04-30,0.6837099894895612,-0.9403034671310841,-0.7671327521451736,0.11175812509318854,0.8718245450581846,2.4651689722254293,0.47230972377285496,1.8001912988308675,-1.132949034775928,0.16035022553043943,-0.041773945761084716,-0.8954481823491868,-0.4638234767981968,1.8153006655107782,0.04727152780941563
2007-05-31,-0.07435914975301877,-0.18736633280651452,-0.13078175343890103,-0.26956893783503433,0.563709057978082,0.6979821804992605,0.5074101621861187,1.4809817815045532,-0.8175205697296811,0.5070598916460554,-0.14044769173568444,-0.5484180697911016,0.20408166975757416,0.7610499743313576,0.19488894962186598
2007-06-30,1.30687364198679,1.326385556685885,1.2383230460772374,-0.4856168946707139,0.7660230221338465,0.6190695908389463,-0.21742806291684086,0.7034921389373591,0.5052042015180119,1.1699511766413782,0.883025644378495,-0.0017518975376591226,1.152917510187056,1.0436981495873898,-0.007949454690237641
2007-07-31,-0.5637848894300871,0.4565740850041837,0.7111051809834448,0.020128743202723877,-0.08696138246473945,0.2876886097673903,-0.6052021171641897,0.7001190218529083,0.3233961051946028,0.71556470848879,0.3826463725156245,0.14982844581095842,0.7308756741818195,0.3828511534587281,-0.049071357337383895
2007-08-31,-0.9192495911375475,-0.152727701919124,0.2764891949234033,0.46956174690025293,-0.19306158304665924,-0.02783516130207956,-0.21970671553179516,0.8438449865966489,-0.14981595348622667,0.11313602865202249,-0.4863922708740605,-0.036408334540612645,0.45264802238448726,-0.08016348645372727,-0.009736163330622877
2007-09-30,-0.544281145159421,-1.4678470033692503,0.17216084938232915,-1.5906503293084984,-0.34739985229166426,-1.1123386595552376,-0.5863962545161389,0.8096826662247919,-0.31305448649805745,-0.25975438286758445,-0.9510253424206785,-0.01408055261289473,0.4064178823693412,-1.4230551959987585,-0.10512541658691144
2007-10-31,-1.3425698221805413,-1.9430346692130929,-1.169319521678837,-1.0215662940491734,-0.141487043561408,-0.3426421199427193,-0.22247676443303174,1.1362392873857745,-1.2886434800959423,-1.155842672634921,-1.7892054167574312,-0.8760579629531151,-1.0257774653328604,-0.15154114868085208,0.042115576824799744
2007-11-30,0.040888545715701524,-1.1960777241961034,-0.8057891704751332,-0.5069546783686155,-0.197653731399722,0.8103799202636579,0.20958243920854852,0.8269767420984475,-0.8820923138498092,-1.0437462946624678,-1.370587791156947,-0.6452157135145272,-0.6447823006656044,0.4475814890674399,0.07608798884124049
2007-12-31,0.3783562599252258,-0.602967405701615,-0.5992675024064777,-0.14904953192393172,-1.3544650045284665,-0.19825549242238835,0.44043555432667186,1.4268396129148408,-2.7814012564386257,-0.7237389427741506,-0.6100317063301212,-0.02407178014481883,-0.11754322490583026,-0.2649202674212095,0.016250895731614003
2008-01-31,-0.17939166947566185,0.16080490172405548,-1.3294654859894086,-1.3555721122359314,-1.2965745403947257,-1.0785597064620458,-0.06492859818101034,1.1506163365007063,-2.265381910054182,-0.8243506460977322,-0.38761796458376613,-0.7422986491798655,-1.2211536309065176,-0.40337071918742284,0.009059452777124442
