HZ IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2023-11-30,0.22724591438857705,-0.6468666264163504,-0.40798950067235956,-0.7910575759366515,-1.2077435605791755,-0.658654077317892,-0.21794231934219715,-1.3163201033905167,-0.054428183731446096,-0.7170287316942763,-0.4432225402121781,-0.6844462828579284,-0.27141968740085404,0.33227500807946714,0.060929258686730665
2023-12-31,1.043352571938453,0.4097142886195383,-0.23072061981096653,-0.12681536904920768,-0.7673550038385631,0.7175730173596465,1.0157617148367528,-1.5815794429837775,-0.02485175092084781,0.9384585955317252,0.4870166242467702,-0.45039644834483256,-0.09941398872736396,0.0012914893695572499,-0.0025184965303161975
2024-01-31,-0.042409908559505216,0.8537258892821954,-0.4405855362491204,-0.6399463285766245,-0.9614231759214916,0.2728963007031324,0.36869486267503293,-1.414807358098504,-0.11783731159095966,0.8961981300411166,0.46299127846636745,-0.8640478650345279,-0.23311115705781973,0.0015522323971688082,-0.03463549666275634
2024-02-29,-0.5513518313640033,0.3029785731970769,0.08548346637076804,-0.18537957118426893,-0.8594766507628159,-0.46433548145382414,0.5467986306205258,-1.1597061003146278,-0.20348380794549925,0.0072203166454235515,-0.020698365906324578,-0.06178487833792225,0.1650563798769022,-0.17898382451747102,-0.04727393781454039
2024-03-31,-0.7314902899765572,-0.9232914272617504,0.00040378064621913865,-0.9202089142547346,-0.7512443244602496,-0.1062949597998034,-0.826473546913154,-1.1212964673928392,-0.7025991143132171,-1.193388010002501,-0.6305365373601276,-0.18681999135926722,0.10203816876407572,-0.12665623252889296,0.3788862382364148
2024-04-30,5.929364837366706,3.2390257978209593,3.2651360693115863,5.2544270259315375,4.030779854865,4.428998983857137,2.862221356355543,-1.8573211257525006,0.2659331828639763,6.180541372122505,4.934237533348634,1.118413881398567,1.799439779750988,13.268139853713459,0.47603121669174
2024-05-31,4.601435513501675,7.197718814434282,9.20957540972365,4.152898200856317,5.166575825000808,2.7164929289162427,3.72520833541519,-1.9120539293947774,1.4955547728393686,4.443919932470099,8.38073272096507,2.7562261158607995,3.430544601572876,13.589181143257344,-0.025942939212224004
2024-06-30,-0.44079263703915733,3.9910862949685817,3.9155155985261323,2.852386200457795,3.61141078091707,-0.18077087524292015,0.6813619987441359,-1.4153596561392936,0.8959374535283445,2.2221014811759843,2.5337708455167762,2.1044625342416845,2.7422507430968475,-0.6364231948476743,-0.034640759469220184
2024-07-31,-0.5865292746936711,1.3333558021223761,2.48808147775373,2.7284851399123795,2.8562894377025736,-0.3244356407959621,-2.1292387265804003,-1.1729034175299113,0.5623806349998537,1.4448547131081648,1.1002443560943997,1.555254846331321,2.1533487221337273,-0.7360600793036411,-0.2560074538179833
2024-08-31,-2.2517247958934696,-1.7274309631597158,1.0271307836711776,0.47511664333324327,3.0088984519092525,1.1167116146178937,-0.46060782675434747,-0.6904977752378084,0.29412144142212193,0.47927262437472473,-0.7938180575547309,0.4346991653499333,1.311692290363316,0.8084527586640811,0.042518009293038485
2024-09-30,0.13327298224500383,-1.3370494699496842,1.243605571352618,0.7670557952744304,2.3869824465350766,-0.02088145798597882,0.5969796570245159,-0.5190220483328684,1.3981193600107837,0.456594521455053,-0.901454237519966,0.602622072375764,1.6119321950167054,-0.22072704684478014,0.057094615951637166
2024-10-31,0.20584737315755097,-0.9022561980452656,1.5820908960112412,0.9675561843783081,1.6272431107224223,-0.0006617495830965899,1.0486269594248194,-0.47268594290768967,0.9275728495908061,0.45125742435927646,-0.7879801379565395,1.0844494911054423,1.8838242921605912,-0.12782146320932633,-0.09195356358364577
2024-11-30,-0.8459424967027426,-0.2601170827918146,0.9905463042750614,-0.15007143070123385,0.0799760948788687,-0.1667100806651111,-0.9423515194069783,-0.14716789026189786,0.14662344665666244,0.07385202569945075,-0.939141891657065,2.147275549978714,1.3657478768721132,-0.28653908494498653,-0.1279414737747326
2024-12-31,-1.0379177581471744,-0.8679989451682002,0.22208658190627406,0.025355737554042468,0.11059573204783256,-0.6021445837136916,-0.7236197149788459,0.4969692053347517,-0.6101598176532036,-0.3402661059341389,-1.1319071969299022,0.6990958086835507,0.6417343657546993,-0.5416791145254053,0.01375629812226111
2025-01-31,0.0022643517341165036,-0.9615512599332973,0.24120860053619134,-0.2894398642401055,0.1312026646381942,-0.6081662563496109,-0.7800337164251633,0.5807957985542193,-0.7245101457292625,-0.32708318011786963,-0.7211988045474912,0.6720392021197706,0.650913928945385,-0.5508864376085983,-0.14138494038585803
2025-02-28,-1.0534627664092868,-1.0673781640330209,-0.14105104155467768,-0.17624560381934448,-0.26498915657268207,-0.586602608431808,-0.6100944585828286,1.178086595511345,-0.8212420556993099,-0.7246119068125776,-1.1027706509107402,0.45841356173239767,0.22681538485106487,-0.4345457052302279,0.1671524972679319
2025-03-31,1.0582529993343446,0.010545424724459063,0.5760261962257943,0.6046900363642915,0.09037318610929462,-0.3875536963275325,0.4112379868168746,1.0927724950842554,-2.18952806617113,-0.30457993618601303,-0.24633827831109129,1.1891454029923085,1.329927347152869,-0.46271216557432077,-0.05039352724123876
2025-04-30,-0.45878378304607637,-0.23091210760567907,-0.8597778352215831,0.6082568149411597,-0.00402710069379161,-0.3241930246823613,0.2976664725128642,1.516370975692904,-2.308749251669352,-0.5373200768016343,-0.29435573971647655,-1.038414029391138,-1.0149594735475194,-0.21833014784355995,0.042350879824074227
2025-05-31,0.18779128459472116,0.4021296280407685,-1.779772196839343,0.004596355082846858,-0.020913980299287607,-0.036224292671945504,0.29726695695266614,1.434558823084319,-2.033361398004188,-0.45321762518598596,-0.0064218286045219005,-2.562336046147269,-2.553556623138047,-0.1875352943535682,-0.016171080073479383
2025-06-30,-0.2182611613807111,-0.25585273243346535,-1.645453982635311,-0.735926850597529,-0.20344559580917887,2.9675663781121857,1.6713197890250704,1.586336085217928,-1.8764707389812973,-0.5627451480285773,-0.10856801826842605,-2.384509002966831,-2.2277947530147544,-1.5191687993303882,-0.06128331713820669
2025-07-31,-0.5105817852461616,-0.282955158600723,-1.5487645509969377,-0.6761998902222297,-0.19449122518788584,-0.2697090114968898,0.16995478593651725,1.8764842851232004,-1.7053317060595428,-0.7970718411518063,-0.3540189443154461,-2.0856233076399806,-2.07474524244819,-0.09210723483340158,-0.011383972104390818
2025-08-31,-0.1504554727153677,-0.4595533660798852,-1.035677065300369,-0.9698653304978935,-0.47228507191590957,-0.5070546110562321,-0.5323998371027272,1.8235799334281328,-1.5645295232293972,-0.8330715999852235,-0.4376222979545981,-1.3451035677829237,-1.2234505826182416,-0.0570815080635004,0.14040988776307456
2025-09-30,0.8484200874577752,0.09901156956923055,-0.808342690888441,-0.07249523553856209,-0.6191493003908402,0.38357837213371193,-1.0908770559432341,1.1642395115857942,-1.3765720702267197,-0.3973635167051964,0.2064995968732611,-0.914413418428922,-0.8344002718384306,-0.2167932777205771,-0.012409565372135964
2025-10-31,-0.20158397484197987,0.2579542195035324,-0.9091629382877225,-0.3060025412681953,-0.6998358769327752,0.5376484139698011,0.588527056597307,1.2011260003187156,-1.3289909217927107,-0.4994678257920109,0.05709764432783309,-1.1748140399541165,-0.9759505886351639,-0.30717544738773866,0.01809345397563832
2025-11-30,-0.011779221468086321,0.3313800774906835,-0.6744454467997183,-0.436131800334194,-0.749814210260261,-0.38327370359983065,0.42513093605405194,1.0969846775309786,-1.2327310431309522,-0.5243943906802383,0.07840651110955446,-0.6112493797083591,-0.6428561025659808,-0.14555177922000598,0.23290612936379945
2025-12-31,1.3864393543522087,0.6213864097318983,0.19622675652504104,0.17865818555649493,-0.23483271531539307,1.519342381311888,0.5896776107883582,0.5172265623112929,-0.6027977121143056,0.26512695968293765,1.0186945787560464,0.7377753058479267,0.427573808917371,0.8188329140836604,0.025868721596607518
2026-01-31,-0.008997092666701359,0.7180431099605066,0.198928904717007,-0.00938902261047021,-0.444950616344066,1.6288084046440696,0.7644864158655043,0.41545087939591563,-0.6171762898386791,0.2745826803559677,0.7102388970879179,0.8860408822555979,0.40452326516476816,0.9514776159385661,-0.040093010757563746
2026-02-28,-0.4306907952596816,0.4840459241834933,0.47783792834568245,0.20806263419955037,-0.42695375398037166,0.16339465622564828,0.8893016332875676,0.6273825547151314,-0.6352699342598646,0.05027223660734961,0.15153279822161492,1.2375529843806081,0.7879662672299228,0.2197800120516668,-0.012499121143678224
