NFIL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2011-08-31,-1.0297684247175136,0.3431870711509072,-0.50653503851765,1.5398820964720368,-0.08208256483371694,-0.8294147863154795,-0.037644372339898195,-2.348548860927875,-0.5685145924771823,1.1064489150993406,0.3185521189285945,-0.47789843634260826,-0.42274102520192547,-0.3135408669368405,0.05353286919930881
2011-09-30,0.4582904199787965,0.8201456520469719,-0.5297545632894719,1.5426555586058937,0.05293698751802303,-0.73202680772123,0.15937884259748347,-2.4979059458681427,-0.14875072930960526,1.7620067100278995,0.4683186286610171,-0.4946966805580556,-0.45515919218700035,-0.2968245920668349,0.13052933207242962
2011-10-31,1.3534556817973171,0.47267218330386224,-0.2140829726790135,0.547340122756167,0.41840292485293923,0.062408108472145084,-0.4759269387187106,-3.0167212162355175,0.8917015224203217,3.0255898928848635,1.207184704764712,-0.28677230285564287,-0.2048521215003347,-0.13216858500469258,-0.14237404660308375
2011-11-30,-1.764817089778335,0.01933838550109569,-0.3124950519862369,1.4776507047843426,2.375386197119618,-0.580244358776811,-0.045315842494003715,-1.8358482920235466,-0.0932797610478509,0.43070699235434634,-0.3355034451487847,-0.42595501356071563,-0.25123382773440095,-0.2900137906539609,-0.19867069479548402
2011-12-31,-2.1855757215837355,-1.8959085752371287,-0.6487462849447062,2.23067511636731,3.832691319037471,-0.8370240975510991,-0.7715160630418769,-0.54399667008159,-1.3843688690749263,-2.089083279515762,-2.0003327958901567,-0.5905728903110488,-0.6016951611529792,-0.16472962535330082,0.25968842189228314
2012-01-31,2.6905472844319096,-0.7337288240909673,-0.14419517740446988,3.68489113207962,3.5171768559239274,-0.7178688613652314,-1.1323179906993022,-2.5441223574872107,1.295948973442393,1.2328537611069048,0.492337787590955,-0.3559159636757828,-0.1526360162787877,-0.4168756364435372,-0.05652333750895979
2012-02-29,-0.5332099875425979,0.02257580688543655,0.12311579085615802,2.5379933071374903,2.7709254999885764,-0.8213324697050599,-0.5632865282066991,-2.109456808898344,1.0868983484012695,0.4390955410786796,-0.13212635818715504,-0.19443022313032515,0.07783697027033082,-0.8879549782740461,0.024999516339651907
2012-03-31,0.18256643991254143,1.8357338128604515,0.18691261586214128,0.9787664319741322,2.278409267586183,-0.6647054186711154,0.13806512015163375,5.06637260755674,-3.060697233808969,0.5887849938819495,0.10359074948891833,-0.12452168650115243,1.1225837925281494,-0.9021890204310179,0.06075739749212606
2012-04-30,0.47769990920196564,0.10864371125748443,0.484533079716704,-0.8746935418965687,1.7455618459295659,-0.337168078541318,0.2304347246442279,2.259751389548708,-1.6972025966668898,0.7601327927798902,0.8399201390988862,0.06099855104576955,1.64931455460473,-0.559399515614145,0.13376370764473342
2012-05-31,1.1492940079537373,1.5673697294453361,1.204012883996678,-0.9230824555304068,1.3963730511293246,2.6361552325298216,1.9459598183692481,1.2030014635822883,0.017465682197064514,1.7070681709947402,1.877587949627071,0.5910805988834059,2.1423451441900827,4.547769861871626,-0.28729500064512903
2012-06-30,-2.752866519659613,-0.9070197609780135,-0.12389165340541743,1.9465362170746345,2.007540733629492,0.6713554572255339,1.2405220287566976,1.7635001680501587,-2.485432898535824,-1.0817196370602842,-1.3714509543717945,-0.1995472042374073,0.33021466508848024,0.27156217486699374,-0.09526374125412795
2012-07-31,-0.7945527892367147,-2.0386134464864827,-1.304141980307703,1.5204201120112664,0.8538662518518748,-0.6277883193416096,-0.2346027331545792,1.518485673815529,-2.284446186896618,-1.8589141944746357,-1.831012912093118,-0.935083520338946,-1.898895687937122,0.3285941344068755,-0.02325485898120927
2012-08-31,-0.1896739494537806,-3.0056186519649644,-1.0245616336507164,0.2784432878430182,0.7782829871461382,-0.7815946128021907,-2.0303741248437857,1.1767194072564484,-1.7439628682893267,-1.8453402060970578,-1.6451121631063808,-0.7367464481890104,-1.4071372598593705,0.26952021613224897,0.028519369738998324
2012-09-30,0.2205080307590834,-0.5771605591166923,-1.0404155699442976,-0.955622281197538,0.7193205208253534,-0.5749761767686777,-1.1883925161561177,0.8386303670725506,-1.208774413560246,-1.4113307698809783,-1.0984376020469153,-0.7448715078075041,-1.4209569255063406,0.24470957450320813,-0.01055688333262211
2012-10-31,-0.07297623422112998,-0.031851031594720136,-1.4265489407335685,-1.5597344205014045,0.5064935758570462,0.16469463251881883,0.5164347025378518,0.6732000336536442,-0.9612826722989599,-1.3729417587325519,-0.7813428266508005,-1.097713142992752,-2.1139774772832176,0.06683626130904852,0.0018811463435347126
2012-11-30,0.003503550184610086,0.11561199170711287,-0.8772376517400176,-1.5890986771754398,-0.18859752266503682,-0.5829085032140285,-0.024952627019903955,0.5207820953180204,-0.7149776257847815,-1.2837516534356037,-0.15647370370884534,-0.7568225187287757,-1.1172554521857276,0.34155721586562815,0.0
2012-12-31,-0.031648860298260605,-0.07695361943932573,-0.1259009984148795,-1.6882233961163424,-2.381088643471939,-0.5121858708938828,-0.22177981235584776,0.40237039278157644,-0.519499499784988,-1.1860714888737889,-0.034197022749952025,0.28366377671354925,0.13680936273369612,-0.16613791310947582,-0.06657944288288148
2013-01-31,-0.5344296315590839,-0.4202545092856711,-1.3222193059263239,-1.0926296132470656,-2.500077813876925,-0.33438623027117065,-0.66140807331946,0.42255232364766393,-0.5754907977781794,-1.5270756010521418,-0.4715159596041834,-4.3097601892434225,-1.8639206075222365,0.4720659656390754,-0.16372276471775465
2013-02-28,-1.305283296230499,-1.3951108467044657,-1.588880387292051,-0.44308301492983565,-1.324335207278112,-0.29072130283395115,0.35847186096805356,0.6307179256143403,-0.8802123980430133,-2.375513835838373,-1.4239186048699441,-1.9326656770381652,-2.569152930650929,0.6116606658855063,-0.09232475033794764
2013-03-31,-0.732681905876683,-1.8630091194768548,-1.8324129921537267,-0.8566388378852822,-1.3795861209302092,-0.35724272630441595,0.13671580266253117,-1.2672281062547919,-0.9896594430025081,-2.3279608952878164,-1.6752254075814441,-2.356131642961708,-0.591519453483531,0.8317809992015142,0.11255326932492411
2013-04-30,0.9505815618548644,-0.742265359601921,-1.5864069870725817,0.4545232175982829,-0.6298213667975582,-0.2930905210106505,-0.1763060973634704,-1.2232495227094018,-0.50892104761234,-1.434619788423249,-0.566045170492237,-1.3137147686000994,-0.47180549885067463,0.6700465208699661,-0.2377950502689837
2013-05-31,-1.827873912618004,-1.1108308714168718,-2.2026360907583897,0.8871784358747663,0.01998987241446361,0.9028711379877132,0.9539234299627847,-1.0324860858425222,-0.7981915266844541,-1.9445328903759336,-1.624835047257897,-1.4866517443978218,-0.9236125234133563,-0.6233501717461586,-0.15094726010972065
2013-06-30,-0.9860171310042409,-1.3469088624043999,-1.7234832259653685,0.9050545317020889,-0.06804454333425267,-0.5702027787616488,0.21059372805462212,-0.9069952799792164,-0.7711711217508052,-1.814896579453193,-1.774850647866267,-1.2271639983419114,-0.8981177005040044,1.2377601193291867,0.012361096823574147
2013-07-31,0.2681553371877687,-1.7741740379232551,-1.3861041269536412,0.06314315247860641,0.1044523915785812,0.4300791566202426,0.615273950800098,-0.8917519165841128,-0.53997381061881,-1.361043655113462,-1.03537590269654,-0.9143662513603072,-0.7264067553525094,-0.09280916310889396,0.03796780233609461
2013-08-31,0.5490987182746092,-0.13766180815142473,-1.1606351843250509,-0.2864697567739885,0.1493990173257148,-1.026737763415659,-1.3568647827122462,-0.9152294803099779,-0.2767165482665822,-1.0131517603827427,-0.37880086336580004,-0.7415286980951268,-0.5811518226732937,1.3811321926370044,0.06911113770434436
2013-09-30,0.754171342348285,1.1431636060760086,-0.9968203856595909,-1.290609586442431,0.27557177646405795,-0.8384526204605065,-0.3434310421324142,-0.9441726349667544,-0.0118841222816217,-0.6863228392083869,0.3969372536657008,-0.5784298811193059,-0.4503310194225325,1.0374221340585874,0.3020648969251879
2013-10-31,2.551509443465095,2.8489972309031346,-0.2685956542690832,0.37137496619087373,1.4539392181514694,4.460334701830077,1.1624588665470768,-1.0769411294588338,0.7309973104966965,0.09398959270112543,3.2327096329725977,0.083057629203787,0.02697699201108208,-1.7944199957386784,0.07447218861887515
2013-11-30,0.6646305995969221,2.6312696000824087,-0.018232592480702164,0.19395252674945918,0.3376104414161109,1.1550157797745737,1.3944838909716293,-1.0944511837071313,1.186669643564562,0.40819067246497476,2.8929258836648746,0.21779486959418287,0.14304514861837875,-0.4708500527216842,-0.007030907823342803
2013-12-31,0.02838007486308448,1.911789400755885,0.012394017160945703,0.5646946447650829,-0.44810512682324094,-0.4533798067494729,0.5185701831795168,-1.0512467282201445,1.2773411509032382,0.4493368987136104,1.6907114008106405,0.18019774477568842,0.15833880668066863,-0.012411973678893688,0.049480057263369716
2014-01-31,0.3884039503747652,0.6360128809313462,0.3659596499611067,-1.026113200209054,-0.4892400101782714,0.6166403946051224,-0.5888287152994612,-1.0134522771580678,1.4993573340178201,0.6068985167096119,1.2729340865706529,0.5278703879898166,0.28952490296525574,-0.24159029404348448,0.007773699094646989
2014-02-28,0.15815031656126866,0.31811367080924896,1.0340580384299687,-1.140774605887992,-0.35357478126224656,1.266041679846637,0.23311565418781716,-1.0129869543511536,1.908736433360273,0.7489477518055127,0.7596678071660651,1.1540423095985806,0.5195164191671883,0.35998004797145544,0.22641569964647243
2014-03-31,1.9073146507915437,1.2835375970150937,2.684508495636206,0.2381298369689318,0.0348578232344587,2.964622751434899,1.9837211197884057,-0.900356664106103,2.947353448198307,1.5274355633401127,1.5489816027527816,2.3982034241609247,1.2041294373706284,5.85007119552803,0.07361552303017847
2014-04-30,0.5614142049912801,1.3587659209627738,2.2640126753147567,0.21343249315768245,-0.9953167050056332,1.1698967990543505,0.8041599929460169,-0.8363476646178706,3.0059855380726686,1.7649846888116698,1.4170636017294755,2.8100879655011517,1.1893668132183002,1.3457804011452017,0.0975391868812165
2014-05-31,0.7364269669971206,1.6206639641565836,4.067782252709892,-0.2842248879011066,-0.8971602394142548,0.7354105733388014,0.3567173333741025,-0.7653931437456017,3.3389355631239295,2.0784886696236247,1.4549165392118992,4.642582951446368,2.1099090264816174,2.0721852868215325,0.39451476143291253
2014-06-30,3.0170254085446455,2.1771598328071105,7.089796316243107,1.2091670359704558,0.7139601151883846,2.518672435175945,0.5458288922385243,-0.7669351037387658,4.227791876906975,2.8268385043913367,3.1179223682832022,4.423479884908238,3.1735207070641787,16.834171793518003,-0.07026950833478901
2014-07-31,-0.6911411940791785,1.3945226878610824,3.4535327394588045,2.241294186675989,1.4010714365704937,-0.7047140706624929,-1.258723956652766,-0.6288530153714709,2.3826408906638963,1.9599871077627433,1.2858795112761914,2.446638163770376,2.5497848760364974,-1.475027564042032,0.04675066220186625
2014-08-31,0.13631886973670115,1.0992520020646928,2.73713945375384,2.2506558481333925,1.2237929083568364,-0.2703920971028656,-0.24448786912866594,-0.5264703203800952,1.9533692151607869,1.6363080502094414,0.7888151833193576,2.1840623779492856,2.097634025769396,-0.5834670858399736,0.07253812717431962
2014-09-30,0.30114974210918616,-0.12919014847299012,2.297248377265582,-0.4220127807800563,1.014820046387357,0.1258939258612508,-1.0238754721866064,-0.4280746332044395,1.7184327876034478,1.4328275436352067,0.5942401195076058,2.0062812933251646,1.7263824825871021,0.2004222192929657,-0.053515140169343584
2014-10-31,-0.6173021206371849,-0.09070473915677787,1.0234447661013817,-0.5716567025062118,1.333000878388998,-1.0890873665000094,-0.8618276730933991,-0.27968588931633764,1.2543354134619438,1.1278428930256856,-0.08519568746993343,0.8376825229560717,0.9551516136308765,-1.2556008200001374,-0.05342566622810291
2014-11-30,-0.6001498309600447,-0.4643155584600755,0.6772775866282683,-0.5172207808092096,1.4746202160232071,-0.9155822286431169,-1.4905449471042425,-0.11449781513724645,0.9334040074696591,0.900862229479974,-0.5710394083081038,0.5186007424267279,0.7273191750709014,-0.8947058048527441,0.056534053188965726
2014-12-31,0.19937238447504924,-0.512489778456989,0.7538173100572783,-0.7114365717031171,-1.315238858653762,-0.8464606083793402,-1.648796095603921,0.010275179402442467,0.8992438220412687,0.8359484898267214,-0.31259633282132204,2.1450021268716433,0.715806093027179,-0.8790079221619852,0.17550594060244276
2015-01-31,1.025877124093204,0.31944075761989266,0.9778003524794173,0.042272617360705096,-0.8665738853121652,0.7517684963573991,2.661300362134263,0.03855062954484449,1.097082111211093,0.8874217440263608,0.3339844557143555,1.7271965522321289,0.7104724710084327,0.8024339383432109,-0.038987751871762996
2015-02-28,-0.5602484707995465,0.33667146598434605,0.7947738323947484,-0.12677161061428416,-0.8651339153490794,-0.8524727239763545,0.40409704894256643,-0.8154814247059236,0.8010429233756616,0.6989458595982558,-0.03963119346049178,1.2954474450631863,0.6123247037176539,-0.9225296735631996,0.17451297540739988
