PGEL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2020-12-31,-0.14070943725919186,1.018783856950424,1.9560333085256736,-0.27693917247783884,-0.03005554946052058,-0.3282618217774741,-0.7817291616278389,-1.293861408538859,3.0707473847683753,2.542862843423082,1.3348006963606,1.6048035627654635,1.3437153333727276,-0.9268579873383126,0.21110557275473077
2021-01-31,0.6508211068120732,0.9041983494284059,1.7171431279470513,-0.31963249647199926,-0.2962867902883639,0.47791271119206624,0.37930512506834524,-1.1587728157725818,2.8477906631643304,2.261374001081879,1.2262642773453487,1.6382150023286173,1.1788581945717556,0.5422236184014836,0.5551570240461849
2021-02-28,1.7352704956808842,1.30221439472606,3.4025601330712356,0.3027668831904872,-0.13429287384477476,1.4028446279801583,0.6504668115215777,-1.054550944347368,3.096821066655339,2.2892128221837984,2.1903829687894567,2.6338135178886493,1.1731645232852113,4.156998330495395,0.29805509704996874
2021-03-31,0.7621508482067318,1.8026741659571255,11.832470214542594,-0.40139846205518,-0.4099732935081087,1.0705947465520138,0.6753201742788988,-0.8051662989590642,2.274891460950284,1.913598846132698,1.93504128821686,10.9557302838106,5.485334022243604,10.531664608345805,-0.19977020012890118
2021-04-30,-0.8214657928571266,0.8890435218586316,2.2123794038159197,0.7525582283457092,0.07765976875366035,-0.4628447436461005,-0.2324797849172833,-0.6565016268832129,1.2701093254339848,1.3412932967515092,0.41217464110822094,1.5216167254949737,2.4054176503249307,-2.636073633518372,0.20418305357580074
2021-05-31,0.4238200738037464,0.2037877558452524,2.948470362326432,-0.016078999792675398,-0.022404564348438644,3.515134383038482,0.5559181144697717,-0.5908333895259379,1.2947361468672505,1.2150642931839999,0.4940430015451495,2.189199142742934,2.4172315826305364,8.903862772674449,0.03201621389895835
2021-06-30,-0.12735379937123176,-0.30172046803392716,1.7778557933809864,-0.42805525093102426,-0.1421701495424355,0.4163272777813783,0.06752761484864286,-0.48648500529713606,1.0379022234292457,0.9980116167776028,0.100405201883883,1.4556452226641927,1.5664086930985528,-0.1937281925614936,-0.1172501286360446
2021-07-31,-0.6478273831126874,-0.1981957610475712,1.4796161536572976,-0.6915280174804029,0.01428952167420494,-0.7657169705325186,0.21345227901125985,-0.3482244279788475,0.6452396721653834,0.7399816138232125,-0.501948052463857,1.0701127339125145,1.517306554849884,-1.7441291490786202,-0.07665208513859263
2021-08-31,-0.5235788509558181,-0.7749589396933444,0.9338789857529791,-1.1944849508001059,-0.7121191381388449,-0.7555284937418077,-0.9666464839869058,-0.20143582020944667,0.3988018395946932,0.550102177035655,-0.7748245994440348,1.1828168437201727,1.148579123806458,-1.271299296639051,0.15722741599382842
2021-09-30,0.2298691945266199,-0.5719369359158264,0.29344625645631617,-0.727074104893986,-1.019988531556456,-0.39708291619330993,-0.3205674461695922,-0.1096367734661359,0.494284628266823,0.514042528148253,-0.4211586853388275,0.6643916470315484,0.4270205575535484,-0.5824192435877755,0.20843776801426905
2021-10-31,0.37956176731256824,0.054262610450469095,0.22738273399059658,-0.7190916711429692,-1.1539429905093843,3.3546324762321884,1.2017005303776414,-0.037029927274386774,0.6641022524630478,0.5058373290535233,-0.052523675284719865,0.7083622079464515,0.21776540140275585,1.5743091238004827,0.06638239079510436
2021-11-30,-0.12007283617956786,0.3028582721322916,-0.06205064861664375,-1.2053204286109185,-1.2765877857817798,0.7105263815699443,0.7827989234877157,0.033887405162286714,0.582496629803997,0.4490354345420961,-0.04593469124972355,0.39512655350121295,-0.04100282123947316,0.06474933065483827,0.40471800310516554
2021-12-31,0.945273903914651,0.7454467686313861,0.39632173283543337,-0.594668380003429,-0.743781523257837,3.172592677771454,1.773273536043227,0.009225857490745065,1.065857451871519,0.5387024792667569,0.9050597892704071,0.5129506055548261,-0.057741769604099505,2.293377900756976,-0.059667494060199285
2022-01-31,-0.5522066528982174,0.16743247454891305,0.011338225492889667,-0.136865396182905,-0.8216943344335502,1.0650888562000393,0.21151884913986396,0.22776706818749853,0.6075846272975463,0.3454685695139419,0.15831554033871778,0.14590573508322338,-0.2437526719937055,0.375434264307162,-0.21170584034965767
2022-02-28,-1.0054464273441788,-0.3704894632474593,-0.617374449639758,0.3511354468061964,-0.533231839413047,0.17305627183461963,0.2749609407912187,0.47341201937511534,0.03694323618447165,0.08053343785667173,-0.7108418185450647,-0.6547441629645715,-0.5356759409418007,-0.2469805593917885,0.17781796678694414
2022-03-31,0.27929311950826136,-0.7809124815906298,-0.6951601945021504,-0.4061779003235613,-0.5158453397099056,-0.5925260207129595,-1.467512552590026,6.217565559086683,-0.4376754096151363,0.09978125340611493,-0.422502275832177,-0.7351706126000775,-0.40349375002168586,-0.36523273288235475,0.07596255398915547
2022-04-30,-0.2782112456539237,-0.6181598350239582,-0.5732639254231175,-0.29892063701287563,-0.5096129260695781,-0.4684554713081058,-0.877528803932743,3.5584904550903076,-0.45003487031161094,-0.009830273592146447,-0.5093795480458732,-0.5952998766009988,-0.2614254256989749,-0.3706779071821616,0.11654269045592665
2022-05-31,-0.0400724872064782,0.042196554324815734,-0.6550714900843898,-1.4673491197203552,-0.44060936530922823,0.06243007982706983,-0.08645169521558392,2.586547151242685,-0.37563611777838257,-0.05888878373999805,-0.45085652032112145,-0.6765267577623805,-0.42541458894270573,-0.2282658367679164,-0.012146128095644295
2022-06-30,-0.7087904604063047,-0.6175451132322085,-0.7104949986525129,-1.695785996907842,-1.088507176783808,0.6709724963179856,1.0781868293238646,2.420965316847389,-0.573161305540848,-0.27209413828156603,-0.6483502021819055,-0.5801153023966034,-0.4968399847966693,-0.10770985061260996,0.06809403610373227
2022-07-31,-0.2681684160962932,-0.5984957212804884,-0.6182465013396059,-1.537223949038307,-1.1205249781671804,-1.5628734492973528,-2.488028547362454,2.0545268874277083,-0.5830586123260171,-0.3642065351422682,-0.5815056858280984,-0.4141097310686535,-0.4060398453305702,-0.600636501255892,-0.03960913809504583
2022-08-31,-0.825597523516633,-1.0619833759018094,-0.6200487745763423,-1.5019850356504942,-1.9405988834242274,-1.3715168960384965,-2.231517406176794,2.19386560247517,-0.9272925091110781,-0.686335271387721,-0.9795987587221656,0.07722177803951161,-0.38137893935965883,-0.5702189198014174,0.12924873083252172
2022-09-30,0.03360332400863967,-0.6074247928053582,-0.6682179954367644,-1.061180583651715,-2.6120995514160312,-0.6499613626574031,-0.8479105935685132,1.3372302394598647,-0.7162828893308684,-0.7449386590652209,-0.6799130627309026,0.1815447669793591,-0.5037492887140101,-0.3718771876238101,0.021327708289184052
2022-10-31,-0.4463869656991947,-0.6856789478985982,-0.804883762173988,-0.9852753947245735,-2.2258779264251944,-0.8311949765805473,1.584516401095958,1.0974188008392451,-0.7583893982207728,-0.7705240966371131,-0.7112717491725559,-0.2721856513753066,-0.6655467691625401,-0.36717516252826765,-0.06815433131571697
2022-11-30,-0.8872989151449853,-0.7067468179503408,-0.8700474482667241,-0.7602167799944086,-1.8827116268218185,-0.8554454070171079,0.8718555260280404,1.2114649063354719,-1.1220519444028991,-1.025551323506902,-0.9590979324905092,-0.5909933141679874,-0.7289658425196937,-0.3390384266152725,0.14052162334570173
2022-12-31,0.3356286900126094,-0.6229363079203366,-0.9505839643577775,-0.652587557372446,-1.4667020302916578,-0.5539141145813409,-0.2917210589242799,0.49555162688461446,-0.3981768247224196,-0.5007646351594345,-0.5095560306422536,-1.009406158574268,-0.8752448085728536,-0.26681105762653584,-0.03571323800465317
2023-01-31,-0.6795453539824604,-0.7607388384637739,-0.9194407578733547,-0.5299526355448614,-1.2743741311955028,-0.6853130796945991,-0.17801484238945683,0.5008870391730239,-0.6174762591571429,-0.6316768919248782,-0.7074656228237878,-0.9898925841897585,-0.8509579570942679,-0.2841366528986727,0.24873378168741436
2023-02-28,0.9579290889441539,0.3748729789871035,-0.6705434458450473,-0.1561460164876188,-0.7212653716044392,0.8460510824886562,1.2877894766531577,-0.7506905189325567,0.7814179826654096,0.5905549871278514,0.11838442919341712,-0.6129494226095681,-0.6783658646685865,-0.021192890597307418,-0.04469648752567986
2023-03-31,-0.7070499206739091,-0.21130796888320863,-0.7646317881529897,0.1764481311165111,-0.5939277008466614,-0.44588839794019464,-0.1069988912543159,3.079621629631777,-0.8129243106120905,0.16027578382920155,-0.2319455455471382,-0.8522080999193985,-0.5812144346150482,-0.28123356655751597,0.03886556721488666
2023-04-30,-0.07206656400593058,0.25136110949959833,-0.7808176903362507,0.0011190456928342994,-0.5585618240762649,-0.5098535033164759,0.03414573452816952,2.045551431252044,-0.6056490061459137,0.2919934119236179,-0.1824116751303384,-1.0148855326996615,-0.5974241391901879,-0.23409877238355442,0.1730616717146968
2023-05-31,0.8334865483970385,-0.02773214567805296,-0.6796233927566381,-0.4441292377207359,-0.5834998259322514,0.548760268132573,-0.22748752912303752,0.8386830335728997,0.7930906053010321,1.3353643042771892,0.5569311516319436,-0.8297644941185582,-0.5575349501156043,-0.10175532953877803,-0.042168946107057625
2023-06-30,-0.7416987882041031,0.015763258693438194,-0.6842929794052818,-0.3964172535448486,-0.41027230242534424,-0.0648503777350507,0.07373396461595495,0.8805316369564905,0.14188734446553533,0.5321655517294247,-0.19175230572013435,-0.8762381944944936,-0.5312818163125205,-0.09469240899138744,-0.04913542264951155
2023-07-31,-0.762131617376758,-0.4917537530906134,-0.7526983017032696,-0.07262924723312951,-0.3082651854688117,-0.3312643888721644,0.18602619538117104,0.9540202966818428,-0.48418645469479077,-0.35600511821629005,-0.9112302377635758,-1.0040069911008436,-0.6094368439184266,-0.12932489266745273,0.19820608139193238
2023-08-31,1.0514531136425402,-0.34572418812387945,-0.4844780134905824,0.17445512862095752,-0.5257393376604376,2.19105219244624,0.4767497340195518,-0.07200063422656379,1.5176547832446148,1.8827671760460154,0.2710146934830292,-0.4232463380797833,-0.33964966829746684,0.486830906963546,-0.03131577425783163
2023-09-30,-0.7545640983989886,-0.37469487470373825,-0.6898467642330184,0.08983088141852925,-0.5108295733956779,0.9288256139236851,0.8216691770727694,-0.030028747309715786,0.7126866018448426,2.4731603009264878,-0.4903525572085018,-0.69150924526336,-0.7769169112959396,-0.009596388158751268,0.10376586612864082
2023-10-31,0.31750941526319454,0.4958478838271355,-0.4953865348512491,-0.2593991246147737,-0.42536758688075654,0.6876737685251103,0.8723243982398347,-0.6030442353972906,1.390990609162251,2.627102577109019,-0.10607438205905917,-0.46153032824722956,-0.6433073074490474,-0.04746624205173284,0.19080364333635685
2023-11-30,1.0282906029213912,0.4570262078805498,0.13336038103071982,-0.2898158384296806,-0.31946240503952333,0.45207373922787036,-0.4198513770187265,-1.4963124196327908,2.5017924914202894,3.2244100367449433,1.0860696795739373,0.30744165871960843,0.12792161230835877,0.06328438601286175,-0.00458166876166684
2023-12-31,-0.5025895240814064,0.6923601445104952,-0.1543755836911453,-0.546932937226156,-0.4316938445455473,-0.9135983551342786,-0.9105413727856934,-1.6544874461069596,1.3875896735087556,1.6419981830417762,0.33507945567384545,0.004096054420589984,-0.479844676078806,-0.5339994414082422,-0.20647336519027418
2024-01-31,-2.254502076234036,-1.5413161281039567,-0.5596258355638585,1.1219208222484431,0.5660163712594586,-0.22295494855229916,-0.34926418117572816,-0.8391361256768621,-0.5473213901402093,-0.47549018700950757,-2.344680474170946,-0.8375640579794504,-0.7584459532980122,-0.19519576468170197,-0.06107790456254196
2024-02-29,-0.8260039342321803,-3.6925430011172518,-2.092281888468037,-0.388322501632584,0.2208552446697997,0.5249245480922516,0.01570523280287389,-0.6540887187391539,-1.095612161271954,-1.1706733192587624,-2.9087909204324225,-1.3648667354300767,-1.9695422235578544,0.20666865403115256,-0.08883482380840256
2024-03-31,-1.2069760241570733,-3.42222561690352,-1.9980051196625606,-0.9577152581762152,0.42908392526921624,1.368127069871201,1.203257686461431,3.5403299957871273,-5.427674324381807,-2.0965915531892785,-3.250083963086644,-1.4047949853769377,-1.5500677692252811,0.3768308194898482,0.23809736889279456
2024-04-30,1.8423433720937106,-0.1813044175826422,-1.0851462849324864,1.693724210931356,1.3787297193243064,0.7691754639686363,0.5154041636276249,0.8182764632415254,-3.0126134033505276,-0.3699497142564051,-0.6983905816324584,-1.0996886941980437,-0.6615167342150936,0.4333952354187429,0.20561602748129873
2024-05-31,1.3949655878876166,1.402532597039109,-0.8682178148014716,1.7658788864471766,1.6656525899663723,2.7311303667293707,1.0059908649758174,-0.46786899067722987,-2.011661434399464,0.7171894139585439,1.270118158010895,-1.0022470761007922,-0.8171643444034176,1.5033173900756143,0.31653557870131727
2024-06-30,2.2311263843401643,3.854880360053101,0.955413835917931,-1.5781603695782744,3.2367250015596634,1.7671208769915527,0.6508124325920022,-1.8279509877982907,-0.9237674264689396,2.2036564670758816,3.9679703153083117,-0.4692034501211692,0.32530413129614877,2.408469461882477,0.22350919745720088
2024-07-31,1.2403772171372645,2.84694453286539,2.7235097032249116,-1.4817263249080053,1.409076847684917,1.3181171415995339,0.794177955096433,-2.194535319344938,-0.11004148389867649,2.358021954796581,3.5555021543859295,0.6230881613894352,1.079642028872803,2.7816370786149154,0.16673388111482507
2024-08-31,0.7418251122809787,2.2042254106361834,2.2137512798196943,-1.0548301622248397,0.46206438905535874,0.004757758501180668,-0.6771535554570349,-2.089379724862043,0.4920462683035202,2.0443535604649314,2.5352164040458827,0.9803105702142839,0.42365522367916586,0.25828810511978356,0.2026162970720331
2024-09-30,0.9430103125646461,1.4917927653859189,3.7447819366701025,-2.335626924749661,-2.1173072744602734,0.35838943133166584,-0.6763601167273777,-1.9586599167625982,1.1112103792659855,1.8522285564052168,2.0348941516831935,9.184250571367693,1.1121324486016948,1.435771706115693,-0.0095305775686542
2024-10-31,-0.6186814476999546,0.522747873219479,2.260257007531457,-0.04861728751349932,-0.4614926660442675,-0.5211909964966065,-1.3120090574896417,-1.574909285712526,0.727119354761983,0.9700121934945894,0.6691228837752247,1.1821576060781744,0.607447975646665,-0.6378775253982597,0.12663956658660133
2024-11-30,0.3679233110519791,0.34008611530211186,1.6499319742619951,-0.2238861264070107,-0.48233622819463157,-0.4626098123358978,-0.388315857178384,-1.4155241802686729,0.9410436782978148,0.8303149142473056,0.4826266558532968,0.9212739316898269,-0.1375049638799022,-0.4778244279436006,0.30475540705836823
2024-12-31,1.6199719631971166,0.6745699914010485,3.182903156155207,0.9811095390185394,-0.6449390191071502,0.7258862946103046,0.0859733457958864,-1.3768820502801034,1.547461610007578,1.4053816444629224,1.2771708806537807,1.9517344274585184,0.2695566928093607,3.0031308886730557,-0.22567070680282456
2025-01-31,-2.199522023400576,-0.1549222629404886,2.472416300330814,3.587206087861927,1.8303644418512377,0.11070408324216578,0.4343008053209956,-1.0170458770286133,0.3232133402828445,0.05094424716856037,-0.574402834933354,0.5085631000947508,1.0191606270186573,1.0999712547283866,0.015596588263353531
2025-02-28,-0.4285467195446144,-0.5875160653700997,2.5117337294816204,2.687170895780231,1.6028425317414932,-0.8655171745285638,-0.06574817097334601,-0.8965645700593688,0.20567622872645783,-0.35882199128160264,-0.7999344218109623,0.6384966867639861,1.398264414243924,-1.0511166965004541,0.14258066139736206
2025-03-31,0.4607913146248409,-1.1351173684497453,3.3607103035484833,0.9466792057822079,1.2470009519375014,-0.8301661067446848,-0.8041145690172378,-0.35013101536671626,-1.580516180409206,-0.2573681484930176,-0.34663475537133187,1.2552460825670049,7.81921980247732,-1.1725995511676843,-0.08216329039956957
2025-04-30,-1.0799688903928586,-0.5638681997794365,1.3123196547334712,-0.3192046762862971,1.3675962719440768,-1.0568747338304973,-0.5833434925088347,-0.13171314236868048,-1.573359830390506,-0.8603851749069057,-0.9283977084885942,0.3347211832395267,2.2881805425502075,-1.3980872841270777,-0.09023602078641918
2025-05-31,-1.075521185659583,-0.9082009755823961,0.30994239877345614,0.032365051629512843,1.3188389769957047,2.4956762942476405,1.2684094903412577,0.10908617455020783,-1.5330408414191186,-1.3953197427163824,-1.3029593088609863,-0.20676780387875468,0.8567238139475747,3.6977283806501564,-0.02201779528359776
2025-06-30,-0.5535134260328819,-1.4351335593198233,-0.47801075371698054,-1.571396930875276,-0.5165846071514139,-1.1271628277675976,-0.41133493941402516,0.22694579035435256,-1.4002886521305775,-1.5659380730283783,-1.1122884866396328,-0.33959892271336634,-0.40505850260854376,-0.8768984960844891,0.07281514715141675
2025-07-31,0.049080210156395805,-0.8119763998844682,-0.7557374404945211,-0.7391137489282308,-1.3515970833330875,0.27978257689121444,0.4242659608636111,0.19447636287383574,-1.1972633903237424,-1.4118372814704756,-0.7901881419850552,-0.3539299303621486,-0.9217026985382054,-0.09332993483810775,-0.42036018892813865
2025-08-31,-3.1949428042817085,-1.872849095510088,-1.490982814605001,2.138051288214916,1.3713389445654163,2.4009184872073357,1.396948444528624,1.1979237590867258,-1.429505259707999,-2.837098824847003,-2.0242090017005863,-1.2013621017822806,-1.9932616916231842,-0.5928135177041013,-0.059511473072716356
2025-09-30,-0.5756447930843589,-1.8052734331320113,-1.5985089118900637,1.7940401658151242,0.5713595665254156,-0.42756885914951664,1.0035519636971353,1.3083718820992851,-1.2898213401872725,-2.634062091248128,-1.7027472516527788,-1.259037796665772,-2.2443933839403187,-0.6150278023304426,0.12810408939165802
2025-10-31,0.46771955326010123,-1.4715330194925693,-1.4085262682891435,1.9374240009435642,1.128571700266275,-0.4792962592213749,0.18990624461442152,0.9142877466655138,-1.0546442436082464,-1.9791430542094974,-1.0050403831595056,-1.131129247988773,-1.7351749318914644,-0.5558435314911856,0.03434515820397183
2025-11-30,-0.05495879494679903,-0.08096391000942263,-1.3921965697642393,-0.6239204834629155,1.121867726625635,-0.48814779960091464,-2.1824714430221652,0.7775167221185839,-0.9002417809022095,-1.7438854095561813,-0.6879636187492971,-1.10935580528319,-1.6868804414619778,-0.5376215196052332,-0.026755154482381135
2025-12-31,-0.3607078764706237,0.028457321925185613,-1.463921738658565,-0.810588455589398,1.0290233469619001,-0.9226837236687895,-0.8340400576315549,0.768661766268884,-0.8036496170842765,-1.7262146871825557,-0.5619647067803365,-1.1339783619721684,-1.8622354669936372,-0.42164520270357175,-0.049163952079571915
2026-01-31,-0.4799694543697226,-0.448698567566743,-1.2746125548466114,-1.2295871709941695,0.7386529828977887,-1.1050891764935025,-1.1118605934180592,0.8245438657383898,-0.7316296918015461,-1.7827008946326979,-0.4324382510156533,-1.0235419276748035,-1.5334615227036619,-0.4500123456982634,0.13665322633038796
2026-02-28,0.5395403504329246,-0.16021482514747531,-1.1421899882649336,-0.41244922321541905,-1.6929834410624707,-1.0266270485408482,-0.9769987099185314,0.4934609514904341,-0.5503582925173947,-1.3539140971720565,-0.04653316008327855,-1.047025692833445,-1.2452938391694113,-0.48989444389265896,-0.021002582501607386
