NHPC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-08-31,-0.188060435630443,-0.8108245677770066,-0.10057166880864483,-0.6447579013929496,0.8515214075881724,-0.7745104528187723,0.3499071754475333,-0.04995805374568045,-0.6787975816326913,-0.6980393682930632,-0.8662425410026328,0.1853605048449425,-0.15183760532714227,-0.11820845144619206,0.20038656419159356
2013-09-30,2.0122763654780944,0.5601876774410637,0.44033183636449197,1.1385611448948412,0.6237497876512385,-0.6829716271740456,0.15172275952280165,-1.2508170725910757,0.442777360078228,0.5201110305785457,0.6265927031462881,0.37328828611185916,0.5280946851367285,-0.3543513241397786,-0.07706334815959466
2013-10-31,-0.5936035548036825,0.6938107097476407,-0.4320807278559894,0.8930225253481769,0.43835440700413747,-0.7361311343823773,0.3680566250764994,-0.8102240395828976,0.0472737664002288,0.08154801983958336,0.25204811667233346,-0.06910895921448885,-0.40133193804483663,-0.004752319042553069,0.0055096558109694795
2013-11-30,0.16324327319823795,0.8998545273074846,-0.7142907874397667,0.7192916262677337,0.20746216363044484,-0.8258853555390155,-0.2869134825933347,-0.8761438905423417,0.15529579406296684,0.16020741578383405,0.37392451514352437,-0.26853424815507415,-0.6810368635595094,0.16031029244319545,0.07155369234862528
2013-12-31,0.6986805829465129,0.1585286366733523,-0.7749731252792055,-0.2838923826980282,0.23096851387436784,-0.6509371973747463,-0.2721217492337588,-1.270449856815331,0.5762182863967906,0.5456091131641587,0.8256581288104368,-0.303088575322459,-0.6505484568991703,0.03967687679576351,-0.0881745735846656
2014-01-31,-0.8558440295867176,0.043045937318181515,-1.5652273798624219,-0.16323932591875784,0.1443701381515118,-0.5367778920887719,-0.096811677939375,-0.6767628330609713,0.04858393883218669,-0.058105951870024125,-0.03545390435620603,-0.7055004771665081,-1.587553455020578,0.10328516885714689,0.0055710450494554295
2014-02-28,0.10900581481332447,0.0012459157457263023,-1.2267467799296081,-0.10809868206111012,0.1029595383647525,-0.5379056842773907,-0.25347795604036466,-0.730605423043344,0.1251140551534223,-0.009330009716255035,-0.1494250195182051,-0.5771701497436929,-1.2051252462873343,0.07092069594096909,0.059316577156419505
2014-03-31,0.6323599001699916,-0.07827740069715472,0.20769080048936428,-0.13574037441095366,-0.7805254853616482,-0.517584746579311,-0.14929912281396326,-3.581492234442961,0.18199501135027643,0.37200045159696127,0.3403819562137003,0.12414730175032122,0.42531290246383574,-0.40956524052286747,-0.00524935588614379
2014-04-30,-0.03792978419723803,0.416006067057758,-0.21383997270883345,-0.7397499455476924,-0.9479901098059179,0.6391585178012857,0.2011429796600447,-2.482592655359109,0.1289498466489339,-0.39433319550252743,0.20212742596515276,-0.3028711787755337,0.19495854811206792,-0.8792306429311424,0.2664046740044961
2014-05-31,2.5576370235588386,1.8568737049683124,1.6701823280418795,0.9314398717800711,0.5287821955435155,2.369304497996347,2.292719144095629,-2.213041704843296,1.9296496075658967,1.3485192264297519,2.0153433374097265,0.886313977352162,0.9269315313906651,2.6332996624022136,0.06252035698133393
