ITI IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2021-02-28,0.2673759514743534,-0.06224716721562626,2.0308121728623463,-1.0111151049179061,-1.8223150701683843,-0.2999274095561613,0.8942694424300451,0.8848187969146498,1.0709635389933776,0.4473561786713199,-0.061302509515651464,4.980012281588968,1.875088263895675,-0.7863225514865007,-0.09376681694627861
2021-03-31,-0.8432259309881409,-0.5643314745594209,1.9736984623429583,-0.5866991845308299,-1.5068794060907313,-0.570540673099043,-0.3850207626762356,-2.5630679934201566,0.3015156984052466,-0.12301919998037623,-0.5667653337487186,3.2367381395018273,-0.11392068737665298,-1.4046416704062894,-0.06421959273429388
2021-04-30,-0.5572734597149329,-0.6271320331395541,0.20120495313276415,-0.5160738732365627,-1.365610350817534,-0.8407903307539843,-1.1365945692045825,-1.8696987739499686,-0.051890710735690536,-0.5229127360352697,-0.8283903838022142,0.44707919776280014,-0.23591607207708049,-0.5732217825945078,0.13068644049229125
2021-05-31,0.9566080305627616,-0.24193470610622125,0.8309035569246046,0.25587275595169134,-0.8054156631744117,-0.4671669780051375,-0.462003901306557,-1.4468644106469184,0.7018728717181153,0.1669193732346843,-0.00880795233513652,0.8104089158393076,-0.2299670596820368,-0.6508572298908425,0.06766245220870214
2021-06-30,0.43131659126457167,0.47023483788471476,0.15842230758993536,-0.12328511747580728,-0.7172305544313836,0.45867327759728294,1.2017508908228358,-1.1480724648977583,1.0412046200457592,0.4209028263962171,0.38644495794976,0.1342285894141822,-0.27317334521437364,0.30825001822940756,-0.025815342273201605
2021-07-31,-0.3133217636484226,0.6021748413088134,-0.5722860928048248,-0.4763297861355973,-0.7685301554923574,0.13203321518439273,1.8197443033339316,-0.8838304754145121,0.7439650442795416,0.14910059319360422,0.11675434263126143,-0.521905872029023,-0.3026981455170666,-0.03078794357812464,-0.11005535996203403
2021-08-31,-1.0567554524636549,-0.5115101847974599,-0.9663993496208867,-0.29613776875688763,-0.5469256212668718,-1.1015293608318535,-0.8911429858192093,-0.6412917149323653,-0.029703185881739577,-0.625430599252939,-0.5470958430036473,-0.8420753292517213,-0.35047274730631767,0.3562971534332904,0.0815498669641077
2021-09-30,0.4797903714103201,-0.5234745189548315,-0.6447618796876791,-0.19740861285472935,-0.5943361417606877,-0.6166416940814577,-1.4529389936502304,-0.46605421695694105,0.38784887316538114,-0.2897608572928073,-0.15908065828761567,-0.5815139167902197,-0.39971396898435907,-0.002884510369318727,-0.05786738232054869
2021-10-31,-0.6177105795197643,-0.6853891851727104,-0.655913988837133,-0.09484749350779191,-0.5855760177273468,-0.24527539835470039,-0.450636012635262,-0.31823050263592584,-0.04312551382083697,-0.7868603414972091,-0.6524228538358197,-0.5911019390328186,-0.3999527386554612,-0.00324941857148324,-0.065503525611743
2021-11-30,-0.6261625258508673,-0.42292498396377914,-0.9277148781219413,-0.3280063393813216,-0.8767456685032375,-1.0624300959733923,-0.2624389142979229,-0.19407488537985215,-0.4451456199779169,-1.2542191137093193,-0.9121283694621762,-0.8807445146454472,-0.40196770446319646,0.3067699571028476,0.06762892492405648
2021-12-31,0.49190988078465003,-0.43508354639923325,-0.7884377265172511,-0.44974647097655734,-0.8174919902274238,-0.27040093534816345,0.2497115144608827,-0.1007720159845324,-0.010332412017013726,-0.7813434355417139,-0.2960506125833489,-0.73798297554836,-0.39551475331590047,0.03574439650144894,-0.021893984634736262
2022-01-31,-0.26090511780063136,-0.22817694078849077,-0.7208718948000495,-0.5693060279551074,-0.7632702361724064,-0.8630469444472596,-1.0939426047539489,-0.00017534007127948683,-0.16399110783096207,-0.9688876055450907,-0.289488452102723,-0.6693058112244781,-0.39290088057685624,0.09718452058653138,-0.2001885586223791
2022-02-28,-1.7545144972713593,-0.8867203090209461,-1.3150085796976339,0.5275547058121368,-0.2106528280110291,-0.48597554287286926,0.4543435887668542,0.12801297770880382,-1.3544067183019115,-2.559004537501133,-1.3257564441088092,-1.0765027234988784,-0.46612298100040855,0.3383683668975704,0.022543549712326427
2022-03-31,0.08928223380865474,-1.1473644065146262,-1.0475664788940413,0.19768628759359058,-0.40576474140195035,-0.505743900097205,-0.6472539677658491,2.311887123472706,-1.977204641249413,-2.76606432117694,-0.952399758806606,-0.909402664555016,-0.9270570650098726,0.19379147222974158,0.04262441273406235
2022-04-30,0.2077463377610207,-0.9323964704671561,-0.8305393963200075,0.4336440960681521,-0.2811769997070332,-0.6739284794191008,-0.08145361862562192,2.145587910310672,-2.007067105612607,-2.405031162737156,-0.5953496589739801,-0.7041963107663404,-0.7980523668209147,0.056919872956315405,-0.09149234042466593
2022-05-31,-0.9807754882852597,-0.32054778839084097,-1.3569264454341947,-0.6161129934941013,-0.167567256717671,0.7326912917971792,1.1068600311965666,2.2377862594516285,-2.5720964125295676,-3.2571926605998924,-0.9653214398637228,-1.0970491683867027,-1.4863919489748962,-0.3572395249596606,0.09149234042466592
2022-06-30,0.8627266786136227,0.07306198124071052,-1.2677802012841821,-0.01568648769342118,0.005371075722236299,3.3695253219623007,2.7576142299359105,1.8443847618064866,-1.6812931303957668,-1.7120264692710963,-0.12173104154576099,-1.0024285802022155,-1.317702877933492,-1.8135476927405154,0.14838574446320624
2022-07-31,1.6609354482593626,0.8523264561112188,-0.7887781608690966,1.0722022042018937,0.6615456693106905,2.903223782179462,3.344743370204064,1.4165078578316854,-0.5295933747806889,-0.2640040362040968,1.122797606287348,-0.6375709641730083,-0.7256488520231588,-0.5290081931186537,-0.027791627997439203
2022-08-31,-0.28103143240586864,1.4725141006735563,-0.5025212221020224,0.014233550421040598,-0.3744728987179501,0.13577110351550017,0.22917963994000196,1.3625016770535443,-0.6092456387466738,-0.3962311747810148,0.9085825395807449,-0.47890789218471885,-0.44077316383969484,0.4176311969545346,-0.07400636162678381
2022-09-30,-0.8012519114160043,0.5287083743354992,-0.8894961487209285,0.9879516494528264,0.08010591625381144,0.07209843241276238,-1.0010403571698459,1.3955238294657724,-1.010202455349614,-1.004949884169868,0.15987205340322594,-0.7451648672075457,-0.9185799390989752,0.5847831901520222,0.006145138695153856
2022-10-31,0.15700240986755476,-0.7425859026580114,-0.6370426654340486,-1.7363028268418343,0.18460578062771704,-0.24890770723926306,-2.151517338499121,1.2996653527117592,-0.8063498743422067,-0.7459914072772016,0.20958813717612207,-0.5770995091925206,-0.6289245584031544,0.6679829669917304,0.0731313273558672
2022-11-30,0.9314085816790014,0.22620694012463644,-0.15269648575519437,-0.467265953806957,-0.2859671766302462,0.02609431517521364,-0.042748297218368744,1.1131768366253745,-0.13532839447664963,0.09656182859026774,0.7544232125550031,-0.24160980999027987,-0.03228553232097142,0.3741857167102726,-0.0969760431504219
2022-12-31,-1.1094481432777026,-0.024893533670906104,-0.6283434933800123,-0.05797674137609241,0.3458705779015804,-0.3332886350113605,-0.7615041305459749,1.2060296354752662,-0.7636221962988109,-0.8281343395059804,-0.6107511906915138,-0.5826465358847797,-0.6448977846806159,0.6398761020131268,-0.006779686985378692
2023-01-31,0.01807220723520459,-0.13665166313608804,-0.5251937431543755,-0.1331019485237778,-1.4237922958586569,-0.25313463896157345,0.2811877159930815,1.1491283085729396,-0.6620868652619598,-0.773278322166063,-0.3913689867654176,-0.6340556556958004,-0.523446368702376,0.5230602611459404,-0.08780681651188385
2023-02-28,-0.9435970856688809,-1.6668720200241112,-0.10164496817776573,-1.5878339152682424,-1.1575178807592508,-0.3841240340942924,-0.8206119534492747,1.2196447121847638,-1.1489318203652024,-1.5745398547879816,-1.0886763796258165,-0.19595525774179387,0.08534901811048944,0.2539326743373653,-0.04447587667879376
2023-03-31,-0.372286938992942,-1.0231756098369011,-0.25439758137697593,-1.9820575193840846,-1.4460558669514048,0.11265045706796836,1.0147869518970196,1.1337929847764234,-0.418769863422041,-1.7223105289610183,-1.2340043084852332,-0.36338255503028843,-0.2706490979861443,0.22525932993870798,0.05397964409283217
2023-04-30,0.7514722116138808,-0.4443691159492088,-0.08477273076163687,-0.6213143493969645,-1.0269178598380337,-0.3231412125408017,0.10551867890307194,0.9989800019257442,0.11678106781030005,-0.9165860954305465,-0.3347197766740887,-0.20544506110374733,-0.07332326070411092,0.2623293583138799,0.10135882539777116
2023-05-31,1.2469005272938842,1.2612343016363816,1.2596029757186296,-0.5598061618157923,-0.5892148266341377,0.7003891967887944,1.5365795571485732,0.8640532443586415,1.1197738438264806,0.23307960999125993,1.1425399626687243,1.3321486227131702,2.6899816521614808,0.5401376156620311,0.020677428427787695
2023-06-30,0.32408137058469416,1.7457019535337792,1.1607196409191236,-1.799160664449915,-1.3167141031829552,-0.33577384477124517,-0.5931071505799458,0.7327673857064906,1.5064167823522625,0.7542638120842162,1.2881817300639158,1.3528806498200854,1.3917103110789315,-0.1806632287128392,0.04546237407675741
2023-07-31,0.6538106687127878,1.6152752009703701,0.39653443827029305,-1.5810619467940965,-1.132915503083378,-0.5241390233899037,-0.2534042458282697,0.6033509651815712,2.258685077279039,1.5267711071721757,1.7071856012811857,0.26257824468285357,0.09973671085947133,0.16576120666024677,0.06328773923591846
2023-08-31,0.8278980119779527,1.2931134762051015,1.3600234763888894,-2.1389520577207914,-2.339318849987586,0.8645843893975275,-0.4617741583327266,0.47292383595314097,2.771431801836863,2.2757800038197282,1.9002261496790849,1.8506600997262672,1.2027469319926125,0.2546395043033497,0.5175613358982131
2023-09-30,6.36764875569075,5.357493156707589,9.804189400436814,5.917966824008847,6.061631652247831,3.1315092300812575,2.1710740717549317,0.3387624566353061,4.780958492492227,4.742118808179234,7.223667547332387,4.9138254729193305,10.93645470885216,16.764043395573214,0.29424922324535263
2023-10-31,2.073020829348721,4.877912712926138,7.070803594607685,2.8138026166110097,3.8509328041735715,1.8999051229327883,2.271107574821536,0.19585797859332638,3.095102177209116,3.054340089464416,4.785578684350112,5.335615778705567,7.282230655680435,5.864160503988843,-0.005945762592380359
2023-11-30,-0.285021321536105,3.0363722384053635,3.3655670705842167,2.9687500986856956,3.2602442259892497,-0.28462406480441754,0.08104911017729739,0.037852968001815965,1.9071424139129964,1.9418381168056165,2.017770732989437,2.8617773822173502,3.3883840978703135,-0.5474793183000951,0.12672951985091516
2023-12-31,0.6348817754343682,1.1179555393820453,3.9023175268407044,0.7472215359478841,2.372460409853954,0.06357016490771453,-0.7901711236757446,-0.141697247419063,1.6291256645846337,1.601819708573343,1.5250352582311881,3.589941820343972,3.940341403258664,0.3558675860506762,0.11319381681823476
2024-01-31,0.5176062537837642,0.4161050883689239,3.545283822051371,-0.45701012042991546,1.8909695838084772,0.2069719576120049,-0.7041791793264095,-0.33812897887129995,1.4120419583601778,1.3544890035052757,1.091323822774962,3.4716122689129985,3.5718948317606456,0.9526903705054328,-0.1334266794860696
2024-02-29,-1.25522358955379,-0.05251271675469198,2.5503587036796866,0.6332302569718433,2.45234161302079,-0.5157627807435372,-0.07437726549920078,0.06341458734057326,0.8763731418943238,0.9290438946378694,-0.18217331035551038,2.0549092353102756,2.561171112455009,-1.0594820325485188,-0.16639940022051036
2024-03-31,-1.5547385179721285,-1.1077396409281295,1.7265615416846642,0.7188988696646379,1.112487929200936,-0.6588836394090636,-0.7536344418097294,-0.4864705162865173,0.8997452527069374,0.5710308566339307,-1.011516451759397,2.0174694820780252,1.7274728194097655,-1.1635011952045535,0.19464473319304873
2024-04-30,1.0681891942638546,-0.8289926547813191,2.0401521502151603,1.3783817588906022,0.558973792588734,-0.2402715629599434,-0.37370224813643854,-0.7841255113759804,0.995912747919181,0.6572420219669755,-0.32405200409609447,2.807687446719578,2.0428364485710575,-0.1483598843213392,-0.032778965118635074
2024-05-31,-0.535258026552405,-0.48547444609809887,1.3620006115769308,1.0500892996364999,0.5445415121419271,-0.3826398069149381,0.1184254641120977,-0.8177470932746881,0.6977306397476201,0.4807040444235349,-0.5479629378844137,1.790200540536281,1.3623799760010846,-0.390011579614865,0.03894881745597401
2024-06-30,-0.06817999135266446,0.22824789160908196,1.3000521470301605,0.04398579817795861,0.35108845852797815,-0.8161993590999332,-0.14184126257452565,-1.0482298973960007,0.5740969298666316,0.3869796468547032,-0.41691669621424193,1.8181506403089118,1.3006356076712842,-1.3891916061753413,0.0008089960800418163
2024-07-31,-0.3147580525543071,-0.47297154858192536,1.0604612775903943,-1.092647745671179,0.13833643828904174,-0.7139548910401711,-0.4946779558634447,-1.2703214511033374,0.40182364129495063,0.2607867988874212,-0.339407450391372,1.6552181492790212,1.0603930009990472,-1.1571636574091797,-0.014334827643196761
2024-08-31,-0.37998258353083175,-0.3860054023400136,0.7628874101480958,-1.1316114914373334,-0.0919978520086229,-1.1348369277583028,-1.2353706726452838,-1.5321823609027905,0.2404157732460085,0.15564397390745935,-0.3957970975004861,1.4509956667943897,0.7623115725693602,-1.6105072253517498,-0.17294807013167118
2024-09-30,-1.4840691612475294,-1.0957277507398173,-0.6214450704490181,-0.15243872560476515,-0.08242635283135488,-0.9919407135768021,-0.8467711288403023,-1.7518944893882,-0.14672466454751731,-0.12596720633873823,-1.0742927408970506,-0.4747948123568437,-0.6256135404469189,-0.33721418680678555,-0.12424035190068182
2024-10-31,-1.082068965926094,-1.4627255748014723,-1.1126785598761586,-0.3405195936368379,-0.7760462138285624,-1.2271516649829584,-0.9808675011064767,-1.895981669905285,-0.42869873827291205,-0.3593038214338224,-1.295221236128854,-1.240888737151966,-1.1161750842955493,0.07083144114784949,0.23588883909287672
2024-11-30,1.3394441244943733,-0.5623841897966323,-0.8639742676962593,1.5529911299845558,0.34180795585061,2.993680252540541,2.379313370014805,-1.911147522488757,-0.13679883418897076,-0.12730049176573774,-0.3498972518710471,-0.8101903329780937,-0.8657895253060505,0.07144854187509246,0.3006200294108279
2024-12-31,1.660063293395692,0.9996957673346551,-0.6518841786359254,1.4806902148429781,1.1611382195044082,2.0792727130729554,2.481575240765829,-2.0329299625415542,0.3604863064877379,0.18264182435200935,0.8339743134291717,-0.6529502734343159,-0.6540351151012296,0.49001910638026214,-0.17483319818225468
2025-01-31,-1.401774564073451,0.7630336301693872,-1.021593150406042,1.7093428945979945,1.4054173881693817,0.8603417804943685,1.8700086736366521,-2.0335024497762237,-0.19855907906931014,-0.1577071638108015,-0.10503961999391373,-0.9638514724685435,-1.0228489210046599,-0.1901632156268799,-0.2784442493384906
