APTY IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-02-28,-0.38743297064910487,0.32741498571379124,-0.890394427404017,-0.5475536319490544,-0.6670297215970191,-0.47174248908889277,0.38804100204039116,-0.32652575658751876,1.2119123509275374,0.20182471242598563,0.21686118899373127,-0.8262222200448707,-0.7053122054961568,0.19121572327350836,-0.0284572048140355
2006-03-31,-0.3476103575022421,0.0895896549776988,-0.8037235438423063,-0.4154883393068997,-0.6119798242892206,-0.7137367014902141,-0.5567591580212323,3.3949997585797353,0.3775613250184361,-0.31365126983458724,-0.03975406374529439,-0.730082906129513,-0.7020151277056104,0.0895781668857901,0.05710113843112974
2006-04-30,0.4437106092673391,-0.19507494721774987,-0.25961969006535496,-0.8540782573093334,-1.244632197906707,0.4937249803481039,0.14635972178470927,2.2165532850260017,0.843297441696647,-0.03643128100283802,0.21929498725172097,0.134283870647949,-0.200016418004123,0.22414794965669227,-0.21498156006593877
2006-05-31,-1.9568910653337217,-1.2133616445190214,-1.6812952304006663,0.6138749062398862,0.022570945249169465,-0.6909907903651835,-0.17579192826096474,4.138126920503328,-1.211777727582671,-2.8290167793503205,-1.4270208045981065,-1.324738473895093,-1.9659255205159265,0.09361468552544559,-0.04233218861548376
2006-06-30,-0.6166290774333897,-1.3662147384827616,-0.8887605101727581,0.7585208776708667,0.07182450022186024,-0.587059404298875,0.08118848297491883,3.81609704203444,-1.9002560957856416,-3.659691068611248,-1.78231682930028,-0.7617387392387783,-0.8368604539574762,-0.24697590604343855,0.06146390008642976
2006-07-31,0.508377472398577,-1.5032781561351667,-0.7205129181648885,0.9658270095715626,-0.09825823415262745,0.14440547621821884,-0.19424258805076172,2.6941726498460135,-1.502754521358187,-2.2546263699350675,-1.0379792798085987,-0.607759578823575,-0.6293315436938113,-0.1772943987449691,0.19552522596594502
2006-08-31,1.9340339551097632,1.1696247337552905,-0.5323668103054437,0.8052095722888869,0.9517085085316237,-0.9348295935719273,-0.1981053556903908,1.1493063710664937,0.8548626214442047,0.7244072069116246,0.9228867875972528,-0.5586317819304455,-0.46381474189800026,-0.4769049356924526,0.05526267867504931
2006-09-30,0.39765188153360637,1.8244411975611512,-0.26721572211263733,-0.34832801211557396,1.108338914331366,1.9177803605564168,0.4390896369335205,0.847365839413399,1.4611246609447233,1.2945034977066663,1.2632694933143371,-0.406362531554544,-0.1841793697995877,0.7420274395184877,0.028170876966696224
2006-10-31,0.11209586845581848,1.515944637529551,0.8838431528150595,-0.09840440085842748,1.2424302287236768,2.8115107188137114,0.8151914196002161,0.7364628752470913,1.6340265950883812,1.4615114876995894,1.3344109610785977,0.27588164013826344,1.0891370477371314,3.901860355618983,0.08663795004627092
2006-11-30,0.6807272664369166,0.7357644643760864,0.8904096476791055,-1.8192897375760617,-0.6523232580366253,1.4062017211583524,1.0526725364565344,0.26805050158243127,2.43254994019174,3.5408356421518095,1.4877960339952183,1.1067518220040908,0.9225947288885513,1.8352638910887513,-0.043381644880210665
