INFOE IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2012-02-29,0.229179388520743,-0.2121971388323041,-1.0593465872610854,0.5577527114391444,-0.4292801524712184,0.6138119124509291,1.1525844612077225,1.7868982582132376,-1.040077306688591,-1.4378704324457223,-0.29749474417915717,-0.8163640656759319,-0.9947992276789046,-0.044521997402880334,0.1145475347982351
2012-03-31,0.9360387521539034,1.219532386730599,-1.1066046510319127,-0.9652115946700017,-0.04564170783349228,0.10426627297860103,0.8939058298265963,6.733930858069508,-1.7482563589604911,-0.19483087232423701,0.6544061081627972,-0.9302267895317821,-0.9523738864516954,-0.15462217454386584,0.04807137431916211
2012-04-30,0.2578537746929559,0.8434079302357403,-1.063428755367072,-0.9067555910933885,-0.06551016003746261,-0.5252939725546117,0.5582772083589553,3.0107095938844486,-1.2951775357649138,0.1916625889997733,0.8807030640970811,-0.9349831140780485,-0.9983934673935624,-0.10634860662481467,-0.068722097772756
2012-05-31,-0.8590884346845171,0.193666187018779,-1.1582304512963915,0.09958543078187673,-0.041409191252685114,2.5697994490405387,0.5409639960814082,2.663196127605804,-1.8954764133292776,-0.7510871526251052,0.06781160311416082,-1.071601431739797,-1.221781887715533,0.05356878740371688,0.030071231377489068
2012-06-30,0.09289460576631085,-0.29793019831746137,-1.1114031726965932,-0.4650122519395014,-0.8365566538988554,0.18883846358855477,-0.08972496812728992,1.8876781062697152,-1.5921797436515195,-0.3626475455548374,-0.046871635502212454,-0.9906278565435807,-1.1702797855513762,-0.07407837085803892,-0.13572742316317846
2012-07-31,-1.533016604405861,-1.3416963429315805,-1.5401912167065106,-0.053975923101718316,-0.17544228256593694,0.18534419103093758,0.4840720110889352,2.070185067087275,-2.521734632453466,-2.8343838676444246,-1.1869103673852606,-1.4825172380979836,-2.0638217499529086,-0.033239023125395346,0.03951997995186377
2012-08-31,0.23477901695259445,-0.6743685805163709,-1.085711634399984,0.21826135728611185,-0.20650717135676463,0.2844472584792535,-0.8845504801050634,1.4381081716122663,-1.8186540460475547,-1.8813454797287197,-0.8538083968304393,-1.0182058407207093,-1.2155302113666246,-0.04460586023274749,0.04333230604113381
2012-09-30,0.3075358975604136,-0.5479420050020837,-0.8603213866864106,0.25770417666597406,-0.5783471915230777,-0.7192097087174648,-0.701756599567495,1.0278130682326438,-1.3051798560285512,-0.8403157903870219,-0.39955395094766705,-0.7694812573994115,-0.8518941878047834,0.00402943294095986,0.004003436859809159
2012-10-31,0.053118862494569166,0.3860701967058499,-0.7600828429214582,-1.2816460053969163,-0.6356206639585824,3.7046520290576086,1.2395446032062432,0.8401002634751814,-1.169946958590942,-0.7285060049889333,-0.13893343574607045,-0.6133787723493865,-0.6828850684503804,0.3624584941483601,0.0408219945202552
2012-11-30,0.4835398045617108,0.5485558109303893,-0.31026474348838257,-1.1991891951752334,-0.6438809322665496,-0.6848712933656262,-0.8082202853762079,0.5480125210359789,-0.6894602472510919,0.07176094511016366,0.3979443204895152,-0.03819819125209565,0.0028336117827509164,-0.1227209314047249,-0.056932814792953534
2012-12-31,-0.7744144762643397,-0.14075079474459407,0.07055764639813139,-0.5603058392320245,-0.5146995863449018,-0.416328839681984,0.38775235144528186,0.6343266459516206,-1.0997743829606956,-1.1647291324850735,-0.11485205730577927,0.3518843039937071,0.6327327994783206,-0.3112620213791151,0.0008696913144198195
2013-01-31,-0.01104988321122663,-0.1814258247354248,-0.33322691199331766,-0.5598480288571144,-1.4184449748248817,0.9712721615126,-0.48824394639619545,0.49083038900240017,-0.9476976221564303,-1.2351006783458816,-0.20140677377548605,0.263437152197613,-0.08102967020713589,0.7371261893888232,0.009373491372170188
2013-02-28,-0.0064353418399543585,-0.5209010932496493,-0.43770121388275607,-0.8305324753352374,-1.4976704011994881,1.0020584232032002,1.7598195476292564,0.32909928466161625,-0.6997165969755389,-1.0626780783149614,-0.24251100046502966,0.001501993302259966,-0.28201430370046804,0.6143854539989443,0.031228252873330663
2013-03-31,0.3343680622215387,0.18111163202316355,-0.7439762540496502,-1.312563171448527,-1.6591514512529424,-0.668372807768593,-0.06681102210089163,-0.36284312370174754,-1.4999973963944755,-0.17780853074843092,0.051706850705728044,-0.8037429671102231,-0.7956948904576832,0.3816705680112498,-0.01895991069527038
2013-04-30,-0.3476271580099537,0.008423544815670137,-0.957767238998062,-1.0932139476386533,-1.4799051570179438,1.5301141536063954,0.3251440952038771,-0.3817599037241515,-1.351990908712005,-0.6725208116058058,-0.19230126909888953,-1.3467603347428105,-1.1213939011824081,-0.3985776053429388,-0.04124743592211993
2013-05-31,-0.662248192437434,-0.360272065190021,-0.7707316958290694,-0.6384102064257826,-1.502798210528481,-0.5986220208078703,-1.0192268190623437,-0.3115431245518582,-1.3769809738157268,-1.8690320890541168,-0.5273390335210124,-1.0293545933804538,-0.8921137464122151,0.47054320559755486,-0.13623683898219124
2013-06-30,-2.1657017037447823,-1.9221123815851784,-1.452843744888308,0.24423603057925206,-0.285254387106049,0.2656966157880296,0.9263494851981591,0.24657993871310616,-1.9060447486976788,-5.234179242907647,-1.9516752207034078,-1.5380004544398915,-2.0756903447507593,0.019723280157767826,0.06489826001335193
2013-07-31,1.0843808139147315,-0.9401606502358362,-0.4419632260946261,1.476018412163463,0.2954980114898318,2.1487994354559934,0.34174278712961254,-0.24257795820394426,-1.2044220424979204,-2.0914919492703423,-0.7559556952505773,-0.37990253607963337,-0.45280934516818333,-0.0794218094745532,-0.053282945517508604
2013-08-31,-0.6712092354865139,-0.9773447494791859,-1.1300498736346016,1.3578705819580807,0.28122987078212847,2.6493342753365354,2.1675176835073477,-0.046957400774627754,-1.3135191160969533,-2.6438713956812867,-1.0677750624001505,-1.0027240914760056,-1.288924130613324,-3.812844157383105,0.06024059534342949
2013-09-30,0.9812875135810422,0.834905457313407,-1.00600202267548,0.2059807887798988,0.5566986829677354,0.756685464288946,0.809110172285867,-0.6225667014798374,-0.6201779232879124,-1.1821468510152973,0.09595285150284223,-0.7871768895761364,-1.0031873146474457,-0.7341963885416672,0.19818932240631357
2013-10-31,2.9152850601676246,1.9524603646610923,0.9422064609842584,2.0128332122684034,2.5127984954830302,0.24967159805712155,-0.37767996602163345,-2.3169549838634893,1.5715501158265295,1.8921836953470927,2.8484069648907204,0.5021325777870249,0.8149620396306055,0.7478755284231355,0.1422819310246005
2013-11-30,1.7026388512466055,3.344380911024221,2.012792257693131,0.14342877788323583,2.430514842938825,-0.19991248452728694,-1.193377151005271,-3.1478620480041997,3.619398130606719,2.9335729532230643,3.699575429634714,1.026296393551513,1.4863236935393969,0.1537305832306115,0.03513770809668998
2013-12-31,0.2566779127175315,2.475500229232727,2.827400837501464,0.4953359655007983,0.6300397146349522,0.367271822463446,-0.31676351687026905,-2.6974594547656863,3.1902688307923976,2.3367014822355685,2.306740243281672,2.1979117198807856,2.0771564150475372,2.6102621547349107,0.06809049094601277
2014-01-31,0.6081617226822056,1.3252032913626164,3.138543562571041,-0.3680509053640745,0.5773407032546435,1.5449445957965724,0.6126664382191034,-2.4675680907621316,3.066418716446989,2.023023774053967,1.94622794962955,2.5680011420667155,2.24215949058254,8.817440310165416,0.24042511048669088
2014-02-28,2.8529501729486495,1.830705277180244,5.111249447879548,1.4045772797329517,0.38698831575803505,0.16335414786673957,0.36395075219187145,-2.569435743486775,3.7067218638391735,2.278569213852918,3.0273992636641816,4.6246708725781005,3.0469253599866932,2.379448932436123,-0.014898153006744087
2014-03-31,-0.4724105058176557,1.3405843885707198,3.0239553881575265,2.053015349980898,1.008100512069178,0.14892391869361504,-0.018812761874085798,-1.9104415853745265,1.962403159407952,1.4654933241654784,1.280674144842392,2.3732067199084472,2.1935465918322765,1.8121104248404578,-0.057547735049103155
2014-04-30,-0.9034650720473036,0.5792556055274574,2.2058021258585527,2.7157114399245326,1.380229793890023,-1.3969873732465958,-1.6990700534619536,-1.4548100607608692,1.3957063673962762,0.9495113268040762,0.18503602310053133,1.6289535572025833,1.8451346046883055,-3.0733597840960836,0.1935977415517296
2014-05-31,1.9666127391911146,0.3161288592960284,3.5262954091249443,1.5844256045881586,1.6513628656542692,-1.077692670157166,-0.6953849631609369,-1.4232825121129027,1.8682068374462333,1.1949604625893395,1.1964929176150623,2.5154510419004743,2.436075895055402,-2.8782262705413264,-0.051968190861061574
2014-06-30,-0.8546315965358005,0.09165343896750984,3.288579688346499,1.6943991858323875,1.961833430270599,-1.340554723855092,-0.8888733834825119,-1.106158467464842,1.317918172670801,0.7994872620225345,0.18896811241510994,2.3136723204767335,2.6770386589642725,-4.262889345815685,0.023825486479624448
2014-07-31,-0.01453535910456434,0.5518666887447135,2.386566489354315,1.1111745063825533,1.7690113647830685,-0.39426902785540247,0.6514901812218037,-0.9421127270053736,1.165935692571531,0.6677842943366383,-0.038622241281344644,1.799459943312747,1.9857679751049708,-0.18049272442225706,0.09231579039398477
2014-08-31,0.6761543694635902,-0.13236187888552084,2.841302311156275,-0.18551148984741303,0.5625616399042639,-0.5578052301015718,0.10080786081503058,-0.8700253517620455,1.2167801251294343,0.6587830492502496,0.40332306109492433,3.227381300275696,2.204764759943827,-0.9183322762476993,0.11699741179762395
2014-09-30,0.9189622514395266,0.8895269847754858,2.652054959601933,-0.7109321707577805,0.6313432926098154,2.105921818327928,1.3702110962968306,-0.8049951333485844,1.2767059587034644,0.807879600032547,0.8935785534106915,2.8138281187263745,1.86112720576535,10.50510542651088,-0.009327654853656279
2014-10-31,-0.5060450208041314,0.6092543129160279,1.3445163445178852,-0.22831818221066041,0.2997915461439693,-0.18784820178785921,-0.0013621055423558542,-0.6265987581676904,0.9806791949768068,0.5629917916760917,0.22890205433367103,1.6421289867586066,0.9456273947801818,0.16574401591478916,0.1386266341718855
2014-11-30,1.1084566695213776,0.8643761769135482,1.2154165538572657,0.02655359443769833,-0.19309050230445182,-0.8977748135713659,-0.2813228486066275,-0.5856851919457358,1.090635773096544,0.5860438939247703,0.9337607572947939,1.8973785758243966,0.6397479529550631,-0.8294892240849334,-0.1298867651460026
2014-12-31,-1.806688408211501,-0.706788833792795,0.5581505617052833,1.322741404381054,0.5794865466320326,-0.2761139229437495,-1.0862452808138088,-0.3255137882034811,0.5708289191322294,0.23493599654346087,-0.5261571027214915,0.5437692928759934,0.326939963937294,-0.025597897852765537,-0.0011177457998146508
2015-01-31,-0.39223244008058006,-0.6607771357778623,0.3059081896935632,1.2054866620337248,0.5802260550970052,-0.34445145236553215,-0.332194495147666,-0.19041698176747168,0.44193508062621506,0.11879407771674465,-0.7872393300498659,0.29153931120212573,0.13753986160853032,-0.06745276697731142,-0.0287209639094421
2015-02-28,-0.6707029082703644,-1.7056206454457652,-0.42675219936403636,-0.4934217313047275,0.4590035141594501,-1.0215796936511536,-0.3944037607061157,-0.025218348675257306,0.269311938934385,-0.03761007071542179,-1.0986468688559292,-0.37868333193331405,-0.4575387714114864,-0.3074654142293739,0.017414719813099895
2015-03-31,-0.1861215258233527,-0.7351945726407182,-0.3745896859766864,-1.6473358420692155,-0.07384983401405024,0.6665388497331449,0.2152101213247132,-0.6975975058161346,-0.8692046992952664,-0.0995098514077687,-0.9327529236601971,-0.2291449640017453,-0.7991745322052598,0.27954065609192347,-0.08812685023376211
2015-04-30,-1.2396146419959118,-1.230025716900307,-0.48127344564304053,-0.9319039981023464,0.10915129808316733,-0.47381935608509623,-0.20994706318606238,-0.44603844356272704,-1.0229351907314523,-0.30625092816110316,-1.4182477355843914,-0.3892744232868066,-0.8168974633545137,-0.12766943238630243,0.06011584346641069
2015-05-31,0.2702638510692598,-0.6582655690664322,-0.8207695296663848,-0.387679780388732,-1.0144779561443529,0.5014200961844436,0.8714656599502091,-0.2752688383717493,-0.9993743667128084,-0.2780383532298172,-0.7351353344908312,-0.6546033577779393,-0.9217402245477804,0.02857122732451574,0.044717909719839764
2015-06-30,0.07917535299186665,-0.5072296469856136,-0.6350857326299968,-0.3071239002422687,-2.1033237319957045,-1.5668491625843226,-1.5053532458764063,-0.14134137690515478,-1.0216300864093675,-0.290743261451662,-0.42414441252291524,-0.2020155626707306,-0.9019483203531524,-0.4163547913987353,-0.02531630684229615
2015-07-31,-0.7385525219589462,-0.20915141141411697,-0.8158839762413788,-1.3315034238128904,-1.9880997420326068,-0.9768280865526126,-0.4652554440276045,0.0552808038766842,-1.191686530754616,-0.5481794191858671,-0.6719100992611535,-0.5089099122986475,-1.0266799323680258,-0.23049858630830902,-0.10446690226618295
2015-08-31,-1.523815055451548,-1.330887641818285,-1.2723617649823966,-0.44483870837718636,-1.191210382658035,-1.207633854285881,-1.2759969410047347,0.2600973336999832,-1.4450658120204953,-1.000321651318956,-1.3811242048829597,-1.3181241975458449,-1.133081139903571,-0.07841279078511466,0.062465817311285345
2015-09-30,0.24635549751077152,-1.2475383194499612,-1.3990826181240934,-0.1772692114334406,-0.8725869392799911,-1.15102014399158,0.20138398040095778,0.4724114510614117,-1.4519852854076996,-1.1662011761239042,-0.8593194577318092,-1.4891072765103583,-1.2130167697504852,-0.03987920323565797,-0.056087058141296976
2015-10-31,-0.9658642078482271,-1.36981044546165,-1.4916831862331152,-0.13298434085071473,-1.1517468157527437,-1.3396047536376874,-0.7263683061989366,1.0000585884179172,-1.5655228372914118,-1.8097109616669989,-1.2619932588572662,-1.6368843113808231,-1.2818480225253706,0.02314798302099843,0.16973550839025262
2015-11-30,1.5174129895756185,0.4410816628652229,-1.3867267305301088,0.6549945669123995,0.30741458907313,0.4694235920977039,0.9811962453710878,1.029964605902898,-1.1851105155851105,-0.8091024659645712,0.04145950870158556,-1.4312122057100582,-1.2188553561773234,-0.14011175599424927,-0.04715101867106575
2015-12-31,-0.8006166310116878,-0.19181337491111783,-1.1761680226871254,1.0139368232548518,0.4594636830277238,-0.22836543962921738,0.4091542740561982,1.1472355653067643,-1.1579879591434703,-1.0631874577896991,-0.29809776204294797,-1.2217182453899265,-1.1252427765351607,-0.10865775291189213,-0.07214929289265981
2016-01-31,-1.0141237617777663,-0.23205984925029233,-1.2508900622115542,1.08249463288723,0.6392700739323852,-0.4476678554494086,0.6497024280352935,1.2779420459639665,-1.1439862230717766,-1.575100390951587,-0.791113787505867,-1.283345190428385,-1.084169501803475,-0.06690313685076921,-0.12579730498895417
2016-02-29,-1.4863345522449625,-2.3922770872620087,-1.3318255545696158,-1.5084893753886306,0.8125478107266335,-0.05506589078967303,-0.40047361285056654,1.5360126790733857,-1.151908316291211,-2.5987157348466616,-1.656337737122621,-1.3394739367154853,-1.054227263195438,-0.03542424182982676,0.09113323278766158
2016-03-31,0.9602012395311724,-1.151881997957264,-1.108263680800308,0.512677391326321,0.975505492424743,0.13992039120404487,0.06709170476465692,8.978881224629392,-1.0130035072175279,-1.7036742831845224,-0.7920599682556662,-1.1145919921048189,-1.1013143119418134,-0.04229852861887676,-0.019952592902175065
2016-04-30,-0.313988778452837,-0.6792833355786452,-0.9168051863769044,0.4206107292593656,0.8218136102712077,-1.6557311519626166,-1.694836654817746,4.295416195344909,-0.9075456359704264,-2.0068650296399206,-0.9273459028044174,-0.9351214345936153,-0.8670388474102063,0.005833597488499699,0.07160115081588368
2016-05-31,0.6720838747324583,0.9369955585795414,-0.8362747671494157,-0.8756350852310829,-0.454907186102338,0.7877000594091605,0.04342766767690444,2.797654623186939,-0.6960663783190201,-1.0586886041874937,0.08204817053728543,-0.8634972761603279,-0.7719450396217907,-0.06538085338504607,0.02295293102261661
2016-06-30,0.2108331861971114,0.3904844505061362,-0.8030553355361417,-1.1946150659234933,-0.4060962235478138,-1.035016044429017,-0.9274318902342794,2.242498835152848,-0.557512833670087,-0.7853610865390078,0.5283674709078742,-0.8377050224130536,-0.7510606476886204,-0.0549821469296861,-0.009912209832234084
2016-07-31,-0.22292813590506524,0.47281396451363594,-0.7098053594876942,-1.2588441981952656,-0.6789565047260956,0.9114269187251034,2.1962098218142994,1.9364260061486787,-0.4666272752076232,-1.0026191712855568,0.35634863275639594,-0.7420612759710643,-0.6561245579984538,-0.17103728473064825,0.006517855742790363
2016-08-31,-0.006880872212011341,-0.0111370243618686,-0.43558648356144475,-1.9017703528979266,-2.58102698480824,-0.6279399175331498,-0.6483332799018282,1.6553949154572307,-0.3492694438267311,-0.9164603819474179,0.12297609710131777,-0.27452517085567896,-0.304876559814278,-0.24483865233439822,0.03161397460708392
2016-09-30,0.348876385110278,0.07339919838966706,-0.43590012064139605,-1.5822440340336004,-2.824598768001541,-0.2317357907439286,0.4944408873880679,1.3786824693499837,-0.17948869941108436,-0.1485638198991699,0.35700013774093475,-0.23889595136026112,-0.32668373155879893,-0.21197660464145757,0.059547854437814206
2016-10-31,0.7725941170692666,0.752385663535335,-0.038992177528148465,-1.3404983086427549,-2.4388342555311344,0.9670992618695545,0.05768593912245144,1.113899644424278,0.08803007655890471,1.2151634402191613,0.9089948298203148,0.8200818029442384,0.20083280755994834,0.42297093172571654,-0.005000843894161066
2016-11-30,-0.10024362889338023,0.7242849593809572,-0.5049220179523475,-1.0973302633430955,-2.296649272579753,-0.4750837298216923,0.24070744745507297,0.9953668143892785,0.27016446044574743,1.4771181761659924,0.6208264508021288,-0.5512801890293174,-0.45086221082186667,0.11000498967881145,-0.0018957351648992008
2016-12-31,0.017456259325195157,0.5333588426458349,-0.28176812752908587,-0.9182365125797329,-1.9647865117839873,-1.8328130304375514,-1.1520710555131384,0.8917324281994988,0.5880796205156914,1.4036656537226213,0.6115417860352536,0.055746512346909485,-0.13646256529875575,-0.6948520979010098,-0.08365826969406101
2017-01-31,-1.275579403560658,-0.9236586298596352,-0.25049428795411316,-0.5858124465195007,-0.9807164878893023,-0.7751726010406267,-1.102471062753795,0.9348292583592435,0.45080602757480914,-0.8529229578527615,-0.8685895364256101,-0.25485359672868274,-0.06322241959686095,-0.2945548871332055,0.039092344197386476
2017-02-28,0.5804289324701252,-0.4343594210288054,1.1298863119034204,-0.0619296207556207,-0.8127526979944762,-1.3150051105907454,-1.373648667564397,0.760986703006303,1.536603580857472,0.25023446892667983,-0.27939302889844414,1.5021099765441188,2.742054381734031,-2.5147142310500916,-0.06715227031519495
2017-03-31,-0.9851261308604439,-1.181412408948162,-0.07662847128307665,0.06212049499454189,-0.5302554808595218,3.270460380123534,2.49843031545308,0.7369206709378426,-1.316207197660112,-1.5499060856521716,-1.2658803920635988,-0.18734844948788906,0.29611808070437207,0.7438788777083307,0.041979586857728415
2017-04-30,0.6186300382102388,0.15688842113784157,0.553015260254279,-0.11973564755730048,-0.630772268140596,-0.08523109807802651,0.43059803675153235,0.6120621456587231,0.42658402309631843,-0.33114780864712345,-0.31111177154618314,0.4871353401707229,1.3177938621377234,-0.3302977558389094,0.08984978401038136
2017-05-31,1.2500356518162814,0.6339067733417902,0.8770313202271548,0.4091448435302671,-0.02870915803201319,0.5438489365561272,1.585506839529004,0.4923474524473516,4.006734341385887,1.9471470207040067,1.2068489317141995,0.4436213577869339,1.5492780109406885,0.2304239618536438,0.1233951375855596
2017-06-30,1.6854363980235427,2.5419311869847525,1.969100846389287,-0.7645769657444534,0.5492929606002745,3.173888339161031,0.4011682420086618,0.3751164646411716,6.5801121148059,3.6928222746062582,3.0142465405208907,0.9561352620559944,3.088613626342441,5.469187863625249,-0.039698514271372824
2017-07-31,-0.6432822377729321,1.4259863531551569,1.664708871910618,0.6158235971553844,0.13799298698979812,0.012101965783535819,0.22862576645437785,0.2569409273329097,2.8287900696929382,1.8333103335187368,1.2717891191377118,1.0129763626743815,2.077410736772179,-0.5442742184378654,-0.032362305810104394
2017-08-31,-0.5337634779418422,0.273684609550884,1.2316306964443515,0.7419859712674393,0.2638524903720935,0.5402165335611203,0.3316494886047814,0.1349385709097869,1.7307730553661764,1.0201902635008215,0.38412408818174865,0.663081300081023,1.3277387542252919,0.1614993629879316,0.13886916084954998
2017-09-30,1.8068039166768892,0.3659700819004845,2.3042985864907184,0.972149841665284,0.23777790884159794,2.0542737106224305,-0.029702413601691534,0.005337230777440021,3.0688868792688115,2.1832300826169715,1.7169567550036677,1.5031431307294805,2.6157724757312124,3.6076497073459444,0.027785139691714346
2017-10-31,0.18928700049927083,0.9297802703491097,1.6692689658608342,0.5313931569673186,0.25881054712875545,-0.4793353504969872,-0.37705202130219473,-0.14143673233108822,2.3703946235746924,1.7439566544690368,1.1861475970556299,1.088091928964089,1.8263320738416344,-1.1557442894816996,0.11044980843961333
2017-11-30,1.2672018243173477,2.1642008828231587,2.760608113012818,-0.3027670329142319,0.33617927932009756,-0.4373782501272406,-0.8244638387049766,-0.3100644126364349,2.4906507557270574,1.903644921773236,1.9753993755476578,1.9421496536153493,3.0205337488127575,-1.4399529274119325,0.09111218652018435
2017-12-31,1.1055829848436607,1.5840502624466144,3.3224734081494147,-0.6745964540311123,0.19945841753228227,1.4530322725394897,-0.06847958906883868,-0.5246028558305117,2.1427814399325738,1.7005056846176965,2.423063849027488,2.7862374832155874,3.5408550714026705,3.852079317874507,-0.02848322670230006
2018-01-31,-0.7014872048343126,0.9913338415112554,3.166433842993395,0.4074903557843265,0.14551852980982447,-0.48242495712306976,0.3563001940829204,-0.8081010331619864,1.3971467387123513,1.0442017102053558,0.9711899934167274,2.957066521487512,3.3169631497911665,-1.8314129259272507,-0.05275272340396232
2018-02-28,-1.1077932577973288,-0.37892587259278643,1.8258278074758039,0.6116698975692417,0.40176166259010637,1.7123730272299602,2.1608521594866055,-1.0250321959554685,0.8722820884169822,0.544988393593732,-0.33637077828862083,1.5335251567937773,1.8716207555054944,3.2854799828426198,-0.08689084338010487
2018-03-31,-1.8052189391926696,-2.1955709246519763,1.5173335109201518,-1.1705199691923303,0.5515167649447055,0.1049276844850809,-0.5742828330184089,8.680475272950646,-0.5883197996452484,-0.06865451317432342,-1.692454718366523,1.219121993717814,5.30694555412424,-0.04880816795606317,0.05418811345474309
2018-04-30,0.5645584666485958,-1.3404570431459215,1.4838357261738626,0.5945799533389292,0.7483169222839375,-1.0024752618504806,-0.6811703936092852,2.355241485272648,-0.4553855092299391,0.06866978946812137,-1.1267535248786011,1.1591391330190612,3.4286791643076113,-2.0323736047108723,0.023023402048061088
2018-05-31,0.03328654639921695,-0.6455004004758207,0.8742571806324463,0.7268547620474755,0.1778951589223391,-0.4277572487346073,-1.4958941396830152,1.3951204113213165,-0.42907614673934313,0.004573476665593769,-0.8588505590053088,0.9925561658584479,1.9450206677738517,-0.6668314397158382,-0.06793866404781841
2018-06-30,-1.3679337569678172,-0.4247228164384334,-0.42778775260367635,0.2543022860669607,-0.4463398478938634,0.211842247213385,-0.019277330606144727,1.1794044452558357,-0.7600051720854886,-0.5350716653180824,-1.3310031449231015,-0.2958942742283174,0.18088481460144,-0.005643627556986981,0.1416640355250714
2018-07-31,1.922115298483313,0.36797667829703146,0.7208874192864398,1.9488845209104688,1.3394758337969472,1.1923731856667745,2.2184174659911537,0.3656497638980814,-0.1953046443942268,0.1458463751412854,0.5368401226447026,0.29892028840082785,1.4403556710993963,1.3907490966377765,0.18093058325440745
2018-08-31,2.2640599011022364,1.746471496085909,2.441273329658144,2.8456053948294926,2.3347779612029838,0.18886636806720578,0.630601619999145,-0.30271691030056896,0.6135580217574224,0.85881972863455,2.4509539800589146,1.2133221919364028,2.6270316090013606,0.3877590501259633,-0.14060326077521954
2018-09-30,-2.1836649367718644,0.9673272034207179,0.03435343196987873,3.926679798277533,2.685633179377675,-0.10466074697098109,-0.16475643498144765,0.05018735536852705,-0.23641613544267354,-0.22646254127904877,-0.07567847738799455,-0.6840834068757486,0.49570923367278197,-0.198130545789768,0.10388734450533446
2018-10-31,0.9712643774054179,0.5917723158896475,0.5074079683397595,2.794524381449907,2.461349223826668,0.05187471130117654,-0.6736307818239695,-0.34612976274257706,0.21712160759421834,0.15359668163961004,0.6779537190088026,-0.3697484006175847,0.7872505053963204,0.005726309182226698,-0.02134788468487627
