TRCL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-02-28,-0.331940735798157,0.533556226743809,0.6712902779482672,0.7789588504352235,-0.9061287636958182,0.26929731554404573,0.2631409116515153,-0.42388942900449716,0.9746482835830914,0.5677168897702618,0.11339926430548924,0.6936613699370899,0.39013083358623724,0.1928745399041972,0.04386138569645895
2013-03-31,0.036012177093033504,-0.5878758428542621,0.4676232935344296,-1.620782784107751,-0.897498115471318,0.291503188350363,0.5109142869387405,-0.1761853276232937,0.4883670594981718,0.4771723458120174,0.019566378982995042,0.5013696772578169,0.22173136515159897,0.19077734555016074,-0.021690234477854956
2013-04-30,-0.6672724024645529,-0.6315389106728144,0.45880708619667493,-1.446439178531755,-0.5789152877828851,-1.167460105011967,-1.8390022588290809,-0.013419028621092073,0.29857904034303784,0.30533879890696053,-0.5938419429638188,0.42059584030456926,0.23211685388153222,-1.4431482821978996,-0.11094167528863087
2013-05-31,-1.6724291556129258,-1.492137747420923,0.29817808260211853,-0.17499712369790846,0.7126329843266116,0.3955753448228856,0.03576945311562038,0.8423747647449629,-0.13690463781092965,-3.936807605136122e-05,-1.8650842232338065,0.04067736475781509,0.21893637114452483,0.33063938991702496,0.024423949407399715
2013-06-30,-0.1408551072011623,-1.5623028872321936,-0.18713785241592293,-0.3849995334091136,-2.4860095218684606,-0.8869853454337768,-0.6528843769877936,0.6827401744073489,-0.18651440595667876,-0.0897985109780349,-1.4853876101158487,0.2540804903409533,-0.25377888026599404,-0.7778216938273367,-0.35645562164374195
2013-07-31,-4.666989538214961,-4.262840142148888,-1.3032183186890254,2.888504998274363,3.7155428663233425,-0.5699940345570428,0.6049587266551638,4.213777511460142,-1.4399342456558788,-1.194040902186147,-4.27078420392904,-1.1721272239714537,-1.3117543994239291,-0.3156347559383574,-0.04747523958812301
2013-08-31,-0.6039078847416489,-2.8205926430370463,-1.59619219015937,2.688076474561506,2.6556759555594014,-1.3635119193684229,-1.258391608268922,3.426575308224931,-1.684791292005315,-1.5723231799067723,-3.033390305626312,-1.32699318119241,-1.7112966257109838,-0.062613614273946,0.15855246637731515
2013-09-30,1.16572708359992,-1.7070409234745536,-1.4096102814927443,3.482246314616989,3.291482929733021,-1.3490725430210588,-0.8928474831515008,1.5305890354968918,-1.3059242462361147,-1.3618078080352305,-1.290045959994187,-1.2297918925457916,-1.4169417048305972,-0.20201033304376068,0.0016806726645182443
2013-10-31,-0.19021996920950934,0.20899998993116417,-1.5417390489022458,0.17428687482922864,2.685929045722155,0.14716889182128712,0.16907801471087575,1.3573401309559052,-1.379220163061937,-1.5004039466840937,-0.7947409726585216,-1.2945304473809898,-1.5660852134407393,-0.42133794646381706,-0.05523405531552374
2013-11-30,-0.6704721011330625,0.16782041396613134,-1.6417769115850085,0.21775048112577913,2.2030218891794235,-1.3172955176031864,-0.5728428413693963,1.5321002910067891,-1.6071549773073106,-1.8560632724924135,-0.7861285735914784,-1.3495054512922553,-1.7027307185853733,-0.03424975147526748,0.12495434199276305
2013-12-31,0.9162050020362439,0.032607182577955814,-1.6924034732231128,-0.13139149757457544,2.2867369109620603,-0.7594856735102157,0.45783823981884986,0.6305589585515078,-1.141980164834852,-1.2385182855501937,0.39570864261603217,-1.357770273800123,-1.6956651443671724,-0.11269675776598642,-0.16786122552931976
2014-01-31,-1.6504640498275613,-0.8156069435826284,-1.8645498965805414,0.8103108774499742,0.39696524948770684,-1.2037180214126115,-1.6036958605401483,1.540537254830657,-1.7772597908260026,-2.2371559323760493,-0.8128536152697716,-1.593255156973992,-2.0196133691841713,0.23079369930813423,0.09309042306601203
2014-02-28,0.6537994403463344,-0.03258414598885318,-1.582567340391305,0.993787772247767,0.4179263320209011,-0.9713558893955656,0.007642614803443654,0.7460506514940454,-1.297505748214983,-1.544584548628061,-0.30354828238601195,-1.407015233920532,-1.6110804510833683,0.062412291309602554,0.19165433568696705
2014-03-31,1.5523276969012587,0.337190878455983,-1.2132639465426274,1.387034569476371,0.5845475324955121,0.5443267803661649,0.5079878699871578,-3.223132956448961,-0.6359134247266932,-0.4735286709842271,0.9603935567883518,-1.1442064243317964,-0.9549144685935518,-0.381112024138997,0.006019930196572734
2014-04-30,-0.06559479497235896,1.3570936255089547,-1.0806391975862668,-0.24270227751420073,0.5383786285416544,2.3743257570562033,2.2806466203149025,-2.0660859817834796,-0.5948558857331157,-0.44271859074019815,0.783846599454911,-1.0453411745582055,-0.87374675706333,-0.6407380430058576,0.20205477872808977
2014-05-31,1.5311797858141403,1.9004602379895315,-0.4137639737982937,0.053049353252531246,0.6977859118457117,0.9718719288216418,1.5225882966845896,-1.6382330333669768,0.2954438695955977,0.7161462276594613,1.8540762669105495,-0.6339208144336246,-0.666734189184734,0.013760171054753538,0.09132433114356144
2014-06-30,0.5079185764232654,1.1947948175987877,-0.2362201501162288,-0.158230933945212,0.6227693708302191,2.114216171746767,0.8884247050712091,-1.2600672188218454,0.6282351338894572,1.0014914013654732,1.7818891039442615,-0.5190918459247565,-0.5895547583298587,0.6346355686311468,-0.021225570685732713
2014-07-31,-0.37389826447654906,0.9783532012955748,0.7726137527547765,0.07755150386974377,-0.5395695364465516,0.8289432672664534,-0.36121328926667484,-0.9605112275634425,0.4235000480823711,0.6988048459236595,0.7552991997243559,0.48631747904380895,-0.32038012253768455,0.8765712404251425,0.16123447560990217
2014-08-31,1.120790754819258,0.7355628619061098,1.5569171160966024,-0.2372438852930539,-0.4228276071419364,-0.7369630132382,-1.051576660740329,-0.798535469037476,1.0741534943874358,1.2599310368919887,1.1777175141240595,1.063071683410143,-0.16735509783893895,-1.7213134702107065,-0.03673353636981111
2014-09-30,-0.49497873638816114,0.14217938941691902,0.7952155077357397,0.03618574330247362,-0.3330417030362767,0.6267342586243125,-0.48108967243422807,-0.6119872469452887,0.7339819568472535,0.8178214442201794,0.3800696914122644,0.4098822827559238,-0.23148152861068827,0.6890427487110296,0.06811270368051141
2014-10-31,0.36889685074064416,0.5858755089603208,1.0442812862631343,-0.21283030755786325,-0.463807829188348,-1.0267363684351964,-1.8632171503462744,-0.497769093530444,0.9411010397960573,0.91397886876172,0.36674836849087483,0.6811043183093629,-0.14197018943629486,-1.9231903948122984,-0.01460946364215808
2014-11-30,-0.28795746205572376,-0.2501847868745328,1.2089691882303029,-1.0976147013376674,-0.9263713809910241,-0.18633984090351838,0.6247084854011179,-0.38217324716974566,0.7667393687601701,0.6667247545114457,0.010147526157032129,1.1931482995925016,-0.02947621540758025,-0.524792039444345,0.015189425960864653
2014-12-31,-0.04957499211890289,0.01870177069177587,0.7859024647246554,-1.3780546297385818,-1.0830690532136011,-0.2633903744247814,-0.5439587601328151,-0.2956656849290714,0.7811315549369797,0.5971616080709428,-0.06550279795060378,0.8974491401352637,-0.06293968490201683,-0.5539130543790647,0.05265488331120625
2015-01-31,0.3171754257187299,-0.020623151170494243,1.7802691493432425,-1.4312364998828135,-1.208251679090538,-0.5076317147028884,1.0364657449153276,-0.24493520174036132,0.9977263226548849,0.6913104705539398,0.07412072080758052,2.322987916504309,0.2485751234321065,-1.3645945645551745,-0.082222382503165
2015-02-28,-0.8174218285834902,-0.32848997193138857,1.0178131689080927,-0.6919815014152433,-1.5775630234604798,-0.8233424533673698,-0.3648030192944179,-0.166458045053147,0.5864870537503258,0.27680494693793767,-0.4556784684382024,1.8554868479659143,0.22014549370762657,-1.799358605345643,-0.09302852080965493
2015-03-31,-0.8631591194707198,-0.8242430490897072,0.09389998287095813,-0.4550114726938069,-1.223373581737674,-0.12915775817263755,0.1992636726626827,0.23480853172222335,-0.06461523174011474,-0.11416058839176152,-0.9422512279722846,0.20115570938086275,0.36935029509505213,-0.17994532679563432,0.00392478018115971
