NJCC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2009-12-31,0.3223455390315629,0.3876123944907074,1.944174318717947,-1.6769828142706138,-2.048103125567729,-1.0911244448407846,-0.745140971438,-1.0022030490987242,0.9351610207496353,0.949782606070169,0.40653399441171956,3.6879005872492634,1.4716420303826112,-1.5280137946803924,-0.03971368826802229
2010-01-31,-0.034023662355050145,0.33910170675254864,2.8575092287329493,-1.3900173311022692,-1.8787147462588007,-1.5703886819405504,-2.206100552878658,-1.0923874686405575,1.3157908037067907,1.0836843780005894,0.2567465084259337,4.149566453885289,2.0505753690963697,-4.456626468392617,-0.029349593358018213
2010-02-28,-0.03432514592103611,0.13340809723825292,2.950389878444304,-1.3223119059898047,-1.7309180675175124,-1.5220139958619676,-1.7195878479667164,-1.1529460680129042,1.7200665479769333,1.1454528558159354,0.09923055768451834,4.043988360739994,2.252752520111707,-4.191443767684099,0.05015724586442209
2010-03-31,0.31274780782599454,0.12325388839767931,1.521205163829639,-1.216155063046167,-1.6822706441856927,-1.3668354402776783,-1.3825463393009993,-0.8639533962954102,1.5625739025171805,1.3057054393006429,0.19730015418462654,2.273753627446049,1.7708670915101363,-1.5160956153014964,0.16798862447036086
2010-04-30,0.7748258628391846,0.536262916334146,1.5447488185304725,-0.7057975104263269,-1.212723862727146,-0.7720271874705322,0.5775725740052049,-1.0528481702631312,2.3577788229959675,1.5586684244533562,0.5564970695050214,1.109391795863406,1.4959789259865814,-0.5086465653302324,-0.10341871256481201
2010-05-31,-0.42374276814136547,0.33571620023218307,-0.0044993589637804315,-0.3697473009778933,-0.9504951597299551,-0.9842567028549828,0.15478524786125739,-0.8999878808038998,1.7415542822093568,1.3024098690309152,0.13043557715030218,-0.2858863471796062,0.26513751071569885,0.469199878934373,0.0826543457715125
2010-06-30,0.3742580535956185,0.36925037891917634,0.13527127264306354,-0.35474007558572984,-0.8791217292265182,-0.8893282507624372,0.27625961044202835,-0.9485798480406891,1.9302599410291368,1.313727541217451,0.2892611113879757,-0.19817006998368578,0.35979816767527445,0.3633520509602967,-0.09363826455258259
2010-07-31,-0.4874091008555573,-0.26724789034707,-0.07002245823087791,-0.6237038835212722,-0.7557348477173339,-0.9241225621643144,-0.9484094060187959,-0.7671682312853274,1.318503086949234,1.0196974328413355,-0.0933021061486519,-0.3486539841068594,0.20751421412591503,0.5538966562493434,-0.10501146997689598
2010-08-31,-0.5243021133155713,-0.3135059351150521,-0.15657779571395453,-0.5829189718366411,-0.6336378371958279,-0.11209126181113797,0.7870805621853263,-0.5686303363957647,0.8057261984901302,0.7553391341242941,-0.4391674808669721,-0.4086056958311503,0.14503157598742697,0.702889270722313,0.015426088992093256
2010-09-30,0.029866711750074063,-0.5132145858689008,-0.26040578162774836,-0.8725677224993077,-0.6367794344158426,-0.29114849022166656,0.3661001786779436,-0.5270228712824795,0.7681082440883394,0.6756597081344852,-0.40548176535867975,-0.4671153456138881,0.0472641497371835,0.6620198501756759,-0.06207704543689112
2010-10-31,-0.3827466271437458,-0.4583927763295261,-0.3469811965222649,-0.8829485402391472,-0.9646217611084795,1.8159731133209676,1.945778448900551,-0.3252418404182473,0.38064765153390123,0.46667488401960733,-0.5051027192180231,-0.5174838521669906,-0.0333446053892583,0.6593985109897449,-0.12180774444076128
2010-11-30,-0.8095610254402476,-0.6000211255336982,-0.5466581262367152,-0.7609328858862668,-0.8791893899665897,0.1556067840310286,-0.09403106803582846,0.06549263844430746,-0.28817362000781155,0.1236973471982604,-0.8252856491324752,-0.6617438363587523,-0.2714698078639788,0.6022302917691849,0.07496581972393324
2010-12-31,0.21546015137623006,-0.5599114324398604,-0.5656746412443507,-0.4518983660000141,-0.8493791659113709,0.6842021890881176,0.5002104243436661,0.0231763275853965,-0.11609862086625973,0.13523130627328425,-0.49790692079388577,-0.6579285162406012,-0.29574646439552,0.4917776589325504,-0.22192506498746745
2011-01-31,-1.2895838708334366,-1.054056170881896,-0.754543966564515,0.02722482380230609,-0.5457589344109711,0.5873368733166567,-0.6587642339941284,0.9446369061822071,-1.44969869544219,-0.6107355804063472,-1.0224871723033888,-0.718835967536327,-0.5931776685337717,0.42893689958853504,-0.11056070179217416
2011-02-28,-0.7686890677372933,-1.0039342840389751,-0.8541530119865142,0.0574121794625126,-0.4977623306425635,0.5369266402221904,0.3281358652081532,2.4411749029447973,-2.369775276967533,-1.535392303134869,-1.2086649100685736,-0.7551467267855901,-0.8405886821016746,0.3995278605836826,-0.0011340624949734617
2011-03-31,-0.19811070242463127,-1.2394124692647057,-0.9346461301354997,-0.24655352793002536,-0.4785078478549182,0.006757759144132577,-0.11672914523959078,1.238808108867718,-2.9090168642076217,-2.334968780086895,-1.0261242767474705,-0.7831174758691103,-0.9193778034192888,0.5986847128028734,0.013844393691372862
2011-04-30,-0.03838906146450762,-0.5253888424602179,-1.0647861636981575,-0.5804535415195572,-0.3628271246517069,-1.3175428635558148,-1.114705517906277,1.5322065592755656,-2.579154992810943,-2.976792109705404,-0.7155365520423091,-0.8161872406460248,-1.1579912960105698,1.2328037402294634,-0.1749626092631522
2011-05-31,-1.129587837557973,-0.662951191498499,-1.1279848828452055,-0.14890695553672134,-0.24169860043095054,1.6773029313527639,0.6833410165399741,2.743689593647723,-2.3696824016111706,-3.398774943374532,-1.0099602688613625,-0.8108977771451078,-1.4616394492202007,-0.23831089790174917,-0.054998694547184764
2011-06-30,-0.37515587851220344,-0.8679844462188824,-1.1772536190598777,-0.17669470191803038,-0.39332937331204476,-1.3216383270092897,-1.0959084117900308,2.413690417507493,-1.8516903777266887,-2.6044774475065533,-0.9299393434283364,-0.9036822495758957,-1.5708592718694394,1.347378686582784,-0.10849531446319773
2011-07-31,-0.938351019190015,-1.4443528556595455,-1.1316845793124848,-0.5506438281397381,-0.6005160981587863,-1.11815062445845,0.16667422272514457,2.4544149492271807,-1.5829962274532343,-2.2617904330638736,-1.157717275090701,-1.0012882600380604,-1.5921802487583248,1.2071601605104276,-0.3003961801474033
2011-08-31,-2.9206037695800506,-2.4925711492727327,-1.155995063928236,1.2606736278799857,0.11343710838877764,0.6095433942678619,-0.39658729095436684,3.1680021418327957,-1.5363051507212382,-2.3336331194523487,-2.355257417750094,-0.8094484794562081,-2.0754346270456288,0.33419495209187816,0.11218153627911187
2011-09-30,1.387969694883429,-1.1800991756614119,-1.0592611109752565,3.3793460879018897,0.6892846023742847,0.3954117660453888,1.8232795048349242,1.642206204116313,-1.0983082404668012,-1.5000475379083933,-1.0710301240832867,-0.7114233855284745,-1.5873727969840836,0.4396574350731274,-0.12528948192162356
2011-10-31,-0.7976612121451183,-1.1806751810372365,-1.0105689475835886,2.6786517010628805,0.8066960009638435,-1.0566886442309817,0.07200668045041081,1.6968834754224231,-0.9687770074192857,-1.3792006169268587,-1.069781691106752,-0.7155915654850289,-1.6724097717880038,1.227125175431546,-0.35988000452708035
2011-11-30,-2.861996387521268,-1.4165644615298068,-1.0074235941031104,2.8565405828040213,2.8589127885356764,-0.1399770524094613,-0.5921850686807602,2.3338749572062722,-0.9783839680274474,-1.540898651334159,-2.2190490710151947,-0.6542876694064163,-2.4174829686502046,0.7664904079924945,-0.10516508864919184
2011-12-31,-0.3563919887791234,-2.540134523794944,-0.9800024393891049,0.628766067019329,2.2785550488799333,-0.1577966178430402,-0.5751003795464742,1.7933486821630271,-0.8186235723537991,-1.2704190941766496,-1.7898082243375408,-0.6146366151774252,-2.503539155533714,0.7407517741084436,0.5315186847047118
2012-01-31,4.818702145422051,1.2342156784338396,-0.620529574875321,6.683156271592982,6.919765534914366,1.6782584677978478,2.1700185574956103,-0.0171929227966312,-0.3237821932149696,-0.37827626409633747,2.001842599978604,-0.35633668449697886,-0.6672046463738539,-0.22611008066429625,0.04710711128963566
2012-02-29,0.5166158730779453,3.3600237425429644,-0.4620452111658414,2.351194139377873,3.4155633190488306,2.656538363919003,2.149766620350761,-0.22515299955500492,-0.1626268944342014,-0.20862706228285122,2.086409656655237,-0.27198872725198225,-0.4011850862216102,-0.7117773094330296,-0.056916768718795835
2012-03-31,-0.09826337006660071,2.9086107272662054,-0.46134653795896496,1.8398258731560502,2.665661710113051,1.234906015826649,1.587868825148916,-1.955424896407997,-0.13212255302830853,-0.18004422392015418,1.5673609348968816,-0.18538201671004875,0.26428005505358915,-0.5923747710539836,-0.11673255831710477
2012-04-30,-0.41672843883712823,0.000820625258467869,-0.5282904135473698,-0.7024891858613809,2.260469340871874,1.296211906911162,0.5235733414364387,-1.7091501141765801,-0.11538216615833827,-0.228477349585561,0.79263619246141,-0.07555157471982979,0.30360713435268477,-1.1908922504739614,-0.4938103521756477
2012-05-31,-2.595578900666481,-2.037884678941379,-0.9750478946367243,0.8668061694073569,2.406889210009378,1.3428961305202343,-0.16261601951854254,-1.2457168980943092,-0.28202438054534257,-0.7513009232154804,-1.5667508056016848,0.1303249453710053,0.027391083981149502,-1.9221366105716386,0.3945497272984152
2012-06-30,2.4467179908136703,-0.15864321357889363,-0.2663030742851058,2.898144917389881,2.5113628801869923,2.2423702306262974,1.6608100276192157,-1.515882863210565,0.12234080738856477,-0.014309899654350136,0.2453746304335397,0.48529674278907053,0.5212205994879591,-2.0860574113525283,-0.19135830724785813
2012-07-31,-0.6248767714034053,-0.3876489178607917,-0.34464231084123165,2.436880089086786,1.3257691951314152,0.5146402259032198,0.3688508953476359,-1.314340563161343,0.12522203540260066,-0.17567588925278174,-0.3769890466037782,0.453973496693728,0.4442688464027203,-0.6051731655144168,-0.12023702461795001
2012-08-31,-0.26702224104229827,1.0447854627000506,0.1547351936951455,1.0626366939923346,1.1583318591596565,-0.29740185189574947,-0.6704952687364079,-1.1661540820980947,0.20869426234693905,-0.2162982237423408,-0.4410696095117486,0.7173238589307108,0.55099794103322,0.17483990519755696,0.34416458224436863
2012-09-30,1.9152892615657444,0.8071919832306595,1.0525960093221365,0.7585250647321674,1.593323085332912,0.4442348540189932,-1.0539843441072965,-1.3360423663666383,0.8235385859538414,0.634335704025032,1.9615934928741878,1.1652305862568797,0.8897302539183465,-0.15063314869699293,-0.07558268116600696
2012-10-31,-0.1106304146120303,1.184346783548026,1.4445283643005278,0.42647357476295283,1.4253124979195682,0.21239494055592828,-0.1585921248776209,-1.2045138709539074,0.9341832926293949,0.6472762462351958,1.436545061600622,1.2888006695856082,0.9362767576132346,-0.0034602734002888045,0.09353276615618898
2012-11-30,0.6319707024528093,1.8618436935178053,4.3340746379628605,0.016153422439328127,0.45425937875247674,-1.1724961290798173,-0.8536334490962207,-1.1628717306673153,1.3946438054012715,1.112548170789867,1.4809700782919868,2.205133927069143,1.400401772731689,-0.2277787644438373,0.18812065201543599
2012-12-31,1.0008859794925082,1.1524364319249982,5.218875128508274,-0.6638683148827667,-0.013372430598548181,-0.6255091122253706,-0.9239666868545477,-1.1429530498985072,2.1188596096184944,1.9270710068449277,2.29739578895579,3.0933567583225536,1.622397448189378,-0.21273427771816744,-0.20746495124331213
2013-01-31,-0.7294091737679069,0.6559430116673872,0.7088883240148192,-0.08117427990633813,-0.029818313091784503,-1.026435947853576,-1.2322994629524189,-0.954484699909831,1.472904594942388,1.3354345786260797,0.6057236081210143,0.7440944527174128,0.8528145819490023,0.5264025084254792,-0.21992237584800392
2013-02-28,-0.7869682540104769,-0.3955971575793999,0.09449058510336981,0.11019400598504481,0.1120184994353098,-1.3567356997788156,-0.6472330988087276,-0.7468271046722278,0.7538717040161359,0.5862799936599312,-0.5120613655241133,0.38838171235142177,0.5781625434741288,1.0971660675941826,-0.12432328133699347
2013-03-31,-0.3531718717652636,-1.3995524928765042,-0.02916286997449162,-1.418957162383676,-0.5866520522739116,-1.1472979095179252,-1.4406392753278154,-0.5788350947904739,0.4183269216034503,0.17432230791271813,-0.8124241991744969,0.01697571797316751,0.44260570556313844,1.03267234518136,-0.07032953495234895
2013-04-30,-0.10195456738708433,-0.9030664055719835,0.06093933687358028,-1.1718293060668248,-0.6322022595298746,-0.8867833123945347,-0.7183470700319934,-0.485999808668044,0.08986837035649284,-0.06547882110345217,-0.8695130411122206,0.06455971328531025,0.4377233022481015,0.7674968212361915,0.011548684784782165
2013-05-31,0.26023575693501316,-0.14036815374257844,1.3009680597668052,-1.2383966211322501,-0.8078446131354915,-0.7488050882498192,0.3088563886764198,-0.44448475292959455,0.10209471869565634,0.06585256484048191,-0.5301709139450732,1.0403355364033708,0.9706742695155752,0.13648227496012091,-0.251463559591301
2013-06-30,-0.8934869583421193,-0.5262381690464247,-0.2593674203365658,-0.6761246063191388,-1.4302283353157912,-0.830706370286592,0.01524727129472026,-0.1850318736122147,-0.9972319696543391,-1.012942069751025,-0.8981581653218159,-0.9625516661458091,0.10566546526071217,0.8902137943300482,-0.056605862221517124
2013-07-31,-0.026909154640408262,-0.4701013817082286,-0.041581618836393636,-0.6817442534292415,-1.4433856059315173,-0.19941862514032166,0.5747881627322605,-0.07480248053132181,-1.2014759349442399,-1.0084224062260478,-0.61947298341441,-0.7037802817488809,0.1828229775737881,0.2632285609783865,-0.2707802616491777
2013-08-31,-0.9359968285382227,-1.3382267896169187,-0.32570650012046504,-0.8788054825036262,-1.3556842376909977,-0.8555710858262117,-0.6113906088307165,0.32270712636835786,-1.7210771484028882,-1.627952428236749,-1.1312549638688136,-1.0683327161734955,-0.2543477181843956,0.9957636150107663,0.02027719243915088
2013-09-30,0.28338820713443513,-0.48603748042791445,-0.8024237202878891,-0.6020781388395575,-1.1714381120073858,-0.14696893591423,0.5237812175793081,0.4132045479456971,-1.3342536473361066,-1.123014500711558,-0.7285592275250994,-1.462523439958107,-0.6174933158469403,0.2744885084176191,0.3670226808196383
2013-10-31,1.7792030350573163,0.7850666209316945,-0.14832653684744407,0.8184673582340326,0.04975496024128093,2.0336647516339244,1.0494887058755429,0.03904678764055902,0.34052032292154366,0.5567091676617275,1.0448580734268549,0.09810449000282269,0.1652599290327515,-1.711618147323546,-0.023665958995753432
2013-11-30,0.025893953825455493,1.4626015710668887,-0.38660916532276973,-0.09217868176381254,-0.005787160796961038,0.013976492716061804,0.9009393737750374,0.2537946066777394,0.33782160113425,0.5012997097748403,1.073647765471299,-0.11022500169742594,-0.016769834448838315,0.08555477921949353,0.2754719085448497
2013-12-31,1.2204870433082218,2.0688861136721766,-0.2748068066451415,-0.16387996757852916,-0.014489430137822994,1.1556546010092794,0.9032530768197176,0.09524466228257447,1.8532801360481266,1.6633568303553774,2.268227058590326,-0.043045529112685575,0.16425654076796745,-1.0226582357814662,-0.2931021399211202
2014-01-31,-1.1939615235898735,0.014404342841070348,-0.49216976428860226,0.47461495982298585,0.42293952762975456,-0.6584139863697648,-1.9445013835730238,1.629682443794735,0.24881999982033312,0.3520118960392487,0.3323198720137153,-0.062157204793828004,-0.5558968200023303,0.8787329659610056,0.03749631246224913
2014-02-28,0.32127014730102194,0.19785549303507508,0.02465303570490365,0.5914940458211284,-0.00810546986684186,-0.7787193961532025,-0.9297935190075076,1.8094012796011019,0.5421239514113612,0.6177684267142436,0.279290967496558,0.15961264359194752,-0.01671413058592276,0.8035755505804146,0.3212187098386053
2014-03-31,1.588299925050937,0.39772962582174526,1.303121075076731,0.8181742718315355,0.28067109401004414,0.6241695420643724,-0.368548751821526,-3.004046535132297,2.6271037981740966,2.2274227440693926,1.4520479940998656,1.0703082372276318,1.1619940107141125,0.43226444225993893,0.3484961676680706
2014-04-30,1.5604483231604491,2.5022452802045887,3.009695038497727,-0.41345492675276907,0.2616686433326687,1.7312130913555812,2.446126543609949,-2.2362269679492526,5.207000455508613,3.5345755063022226,2.7698297069239666,2.2278684060462544,1.1440489533579887,3.057068387105791,0.36469724225175654
2014-05-31,1.480769390916346,3.0491343082058835,4.392982196072276,-1.8773633543611692,0.3981111654253478,1.4646840568662522,2.62127921088234,-1.7067926665078061,5.350727621450894,3.662617875261801,3.3152287385800934,3.232676807233503,1.0950501274327198,4.710624582332432,0.10115683464217787
2014-06-30,0.27963292967281117,2.0105437309342475,5.253070002889806,-0.5683476033215663,0.40472479604110567,0.07955771578370846,0.14313561640642575,-1.350510303972676,3.4158892697636203,2.8298410201665396,2.222832224489612,4.218690839369925,1.0479669909781517,0.8025604242702836,-0.09083589940940387
2014-07-31,-0.5179455004403856,0.7416364141385728,3.275802213139313,0.2814889362806519,-0.436479906085388,-0.668946373928357,-1.6604611995068808,-1.0965183752924454,2.081242178732154,1.99494097550114,0.7941210960192996,3.840878032469752,0.9880592623955353,-2.2719293756632006,-0.06121073104489645
2014-08-31,-0.40904820903137057,-0.3270734192529411,3.522297526456288,-0.9915443780117221,-0.10932774822005684,-1.0297604984957687,-2.381760140212327,-0.8834217092657973,1.5073568077971506,1.5428347308131136,0.05036899697162614,3.5350198301903837,0.9656939423721415,-4.458712411312531,-0.08000315775164243
2014-09-30,-0.5099510380949196,-0.7405217361352486,2.3647024117564386,-1.9561803045164852,-0.0042223729129809255,0.5437841773828189,0.38765166310311533,-0.726344855227262,1.1036551016114466,1.6163268887752342,-0.47649426576037,2.3353897283481686,0.8915073960095561,1.5277636384699211,0.42749989791952453
2014-10-31,2.0068006171923067,0.5025340564289449,2.235731063128862,1.333576297900523,0.4280861986545368,-0.26087061739844203,0.461975861848564,-0.6208708835073941,1.9453529435769839,1.8345513007472636,0.6715330631086283,1.9991741522529922,0.8131048821703889,-0.8819088575189445,0.11843477442532163
2014-11-30,0.3815389464644288,0.9039610819095896,2.4208833472574653,0.939812081037631,-0.09840639171405934,1.3346310631040628,2.233088109086402,-0.5211775175005504,1.7387208277121151,1.5668581543212372,0.806178500839262,2.6196922197661117,0.7920603684547031,4.392418843897886,0.1949003390008146
2014-12-31,0.7197113262092959,1.5198539918497236,1.8259762301833462,-0.13391483913574304,0.06854990844566682,1.6941398366670437,0.8852569190476591,-0.44664973690643395,1.707617852438499,1.431868637523637,1.1725681824367096,1.8821267114565072,0.7942811363058904,3.9228024298921325,-0.07307155617552004
2015-01-31,-0.48465475640613764,0.3017744187251054,2.333702413117748,-0.3995223496549098,0.011309000731321241,-0.19077337485219442,0.38952753652297417,-0.3703261499127938,1.1594226601363442,1.1181236109189614,0.45778767110007507,2.4104572351561906,0.9269494663050102,-0.48022853330918425,0.04069014667248032
2015-02-28,0.0006985317440725987,0.11514842817386692,2.024043655982255,-0.40704517500315884,-0.19851452926191196,0.7591173658366214,0.0216181206920425,-0.2855341026629274,0.9897926179168259,0.953529015524852,0.2225081256841959,2.2234240857731655,0.8902683443507104,2.0446851346156047,0.34949734777991454
2015-03-31,1.4129228949543633,0.42380603619929635,1.873588156241851,0.5684668874013814,-0.22159014782244144,1.4194830467256085,0.09944569154898937,0.035789810285815314,1.4543098243050727,0.9980679304201621,0.9116234031351503,2.0590802089181395,2.631048358331894,3.619007286544255,-0.20918519906350275
2015-04-30,-1.2981920480196794,0.0420614603188262,0.4243971157410652,1.2090851367854833,-0.05857987851236732,-0.5809317413373914,-0.09087400561211657,0.16212282968929845,0.7350028873139427,0.6795352287975609,-0.2287587293200435,0.47893555323356657,1.503082271176613,-0.6014438361782497,-0.09878154455978391
2015-05-31,-0.740435594834849,-0.3586254095339019,-0.25449318334233867,1.296406994393063,0.09527615926191242,0.23731573122078706,-0.24018075634781924,0.2569302549275849,0.4197967915607783,0.4814708175591328,-0.7112929697782591,-0.20792554759875806,0.8799107613269074,-0.13390656215691055,-0.045970827119362304
2015-06-30,-0.47652451747411245,-1.37193629110178,-0.42505950848494706,-1.2595692053924936,-0.2464260366130836,-0.09738199741835564,-0.961463463322424,0.3417903457264968,0.23263584621258065,0.33757970239817037,-0.8748825531801302,-0.34120059898658545,0.7343274577016745,-0.29079067758403393,0.04779066383634848
2015-07-31,-0.10000235393916942,-0.7232921365487605,-0.31887430232829045,-1.3077547486135221,-0.4084325845430517,-0.8969019942327966,-0.16120264837327802,0.41084308312558754,0.18715936358052676,0.25153005991930827,-0.8219444363891886,-0.24003936626082592,0.7817636584204246,-0.5148894842133227,-0.14030754573506057
2015-08-31,-1.0014416812795797,-0.8649819309052083,-0.4421798555480603,-1.0259123294915216,-0.33244549053105416,-1.6190967985565614,-1.461376664990365,0.5829359013224121,-0.1585866329588334,0.021887995843351923,-1.2764714368076608,-0.3966418350783611,0.697096168834927,-0.7039141325024849,0.04232713737485673
2015-09-30,-0.1784917093203317,-0.7420122737932151,-0.3463514201917298,-0.8632357589602251,-3.572974018165939,-0.8101589343402104,-0.5335158298053438,0.7315160840543528,-0.22505254964046545,-0.09228965009180558,-0.9757676613360935,0.23035879499418102,0.7612524630211529,-0.47873797326209794,0.07157420720309005
2015-10-31,-0.041051715430536526,-0.7314417654107076,-0.7726189525374951,-0.7496550016263142,-3.621564989842708,-1.296941288373633,-0.363665563871892,0.8540564153510469,-0.23635549985424353,-0.1972280501389349,-0.6910877960506269,-0.4923336342752366,0.27708824099597734,-0.4645108498736554,-0.03546920256097373
2015-11-30,-0.5250040671137641,-0.41501755226145143,-0.9375131749473958,-1.3474572964812752,-2.9722706434889536,-1.466568523108804,-0.15849968850917207,1.009033291692206,-0.46096034463602104,-0.40117928214591514,-0.7721018860380876,-0.810213953472146,0.061919725899122244,-0.42544478974007055,-0.02282459697422188
2015-12-31,-0.4575749877205707,-0.5639863017567593,-1.127556171228757,-1.199757367504408,-2.4637025411312945,-1.0377154269167874,-0.6265038748867275,1.1521047776816935,-0.6838031225998954,-0.634188443624844,-0.8061833863859976,-1.247673264007719,-0.2476732967983594,-0.32893456209111277,-0.1629846595380179
2016-01-31,-1.1316809990397187,-1.1772583555638014,-1.2070141435422568,-0.9054012493506012,-1.8087462368424476,-0.6008249089868086,0.11687376273518396,1.5681787011999226,-1.2478925181636678,-1.0849127400060652,-1.1810577900406825,-1.3568330726906912,-0.4485251614794793,-0.3403926538332438,-0.04851846195338751
2016-02-29,-0.5914169150293366,-1.1695701304044948,-1.2817987522108223,-0.8642372937984099,-1.864414135360932,-0.5741763189460205,0.47238573792453964,2.9237617040208104,-1.6277033785020572,-1.557775459932916,-1.2104670283255612,-1.516040511500772,-0.8223258309597332,-0.32752324373073755,0.21150312149140546
2016-03-31,0.836489041612725,-0.4704010189335939,-1.3586472466906596,0.5087750424566587,-0.9135750101566095,-0.38386306950691446,0.2444327473076502,3.42673554311688,-1.092631288533056,-1.2338349619562934,-0.4289926201597684,-1.4661723012729824,-1.5010547896650925,-0.33710943307123165,0.029891764197314347
2016-04-30,-0.1234222157431226,0.06551233060132637,-1.2031409288461203,-0.09469861907190831,-0.8990411268189432,-0.7433651879546233,-0.38812602374665844,2.4416140737292866,-1.0833938849153124,-1.2498590226430648,-0.25937076257729325,-1.2309032271594402,-0.9262837387178282,-0.3274242664858591,-0.05934503111080968
2016-05-31,-0.5835876037082187,0.09946108875355793,-1.1338034689611793,-0.020051851772480176,-0.7996415991804098,-0.3604910127482815,-0.1549320028302789,2.0954961632420552,-1.364767438276209,-1.5267237055830252,-0.40270358439592946,-1.1479322617218146,-0.8258475786251906,-0.32826689747499616,0.008792751947978608
2016-06-30,-0.07996009304469365,-0.4538175773661249,-1.0334291536696159,-1.2276712895852773,-0.7348615436298451,-1.1356231224151856,-0.49216511343205743,1.687301112528629,-1.2882015010757193,-1.4652527765383698,-0.2729334674864156,-1.0367360649836899,-0.6674415006226977,-0.2778491046192939,0.09622803209455376
2016-07-31,0.5155213386740044,-0.1250117944804718,-0.9245225373340776,-0.7584020588439452,-1.1240251040138494,0.35789005672249086,0.2611831457318252,1.204373572288003,-0.7400556823465373,-0.9351820672739765,0.15214018904232193,-0.9208275410880532,-0.5252988291355052,-0.2916398202230334,0.03780828353993902
2016-08-31,0.0837636518280444,0.3256284562357786,-0.7329301045837854,-1.1064447692650083,-1.2108872687598407,2.652191988406596,0.9455844062235588,0.94637148265622,-0.492820082944978,-0.612343318166876,0.11869337837012972,-0.591322978752692,-0.08206724485429674,-0.13919610127447857,-0.033536076858919225
2016-09-30,-0.4151549486185507,0.11926070965550414,-0.7250188412205876,-0.8049878767567494,-1.8014484238210497,1.6164415281064983,1.3045176960310536,0.8737785186144437,-0.7398240794020944,-0.8494529899813865,-0.16854359830413018,-0.5650876470149021,-0.27033677307378373,-0.33059265050551495,0.12304727134033219
2016-10-31,0.6131760947240947,0.1790298786423658,-0.626006475117528,-0.6887211421142416,-1.3290705522558914,1.7446634781419648,1.104476045787352,0.4542171620239279,0.3258515278101467,0.5896775454954171,0.38996785224684377,-0.4627815070958998,-0.17451521997456174,-0.243961570856003,-0.14895865312483314
