LTTS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2021-05-31,-0.21475440074603028,-0.03822730044325035,2.7236543133080082,-1.0627327829566533,0.1169500457960578,-0.04590041120377923,1.7848368230027007,-1.069685730507924,1.5298269372354418,0.9191067742581666,0.006173907957600322,2.4477726262464645,2.066147849689199,0.8947251610636398,0.06851689272359054
2021-06-30,0.4256383837220345,0.15297025056910524,2.192963350799079,-0.8056292087599966,-2.3783923275660483,-0.5808041446163498,-1.3221319581269482,-0.868091418212489,1.3672532235011765,0.9109818242017753,0.2482924801888704,10.819672731159347,1.9346093686723433,-0.7006246384134952,0.2442279613749019
2021-07-31,1.8753946547361418,1.221168535121542,2.2987003439794877,0.49071749360831945,-0.5548828779388468,1.5363905173109915,1.377274852278727,-0.9561606904388097,2.0676041181878797,1.1841843983290465,1.5922427121998914,1.1762257147725854,1.5984825845740231,5.957819158646061,0.05596975834667679
2021-08-31,0.1404282811024491,1.4347456818698165,2.0768877236453167,0.1510739929500259,-0.5464957106819126,-0.3590961814200077,-0.0654491784290426,-0.83318623956114,1.7119170209722692,0.9843963548238142,1.285021716786674,1.140238511710274,1.4128485757254787,-0.07064236014690763,0.1810642449139417
2021-09-30,1.2314168124600056,1.8498971477781652,2.4604504485400875,0.04922395167947075,-0.3245906487084292,0.14822571784214914,1.3863684309114,-0.7541090949294469,1.7033532323843283,1.0066490219131787,1.8364249307057066,1.3020398993747526,1.5263546041412968,1.5496390695353213,0.005826464737316319
2021-10-31,-0.3462341013322642,0.5560059198201182,2.006823670155067,0.0056401428270190426,-0.2193270259304922,0.08764195641429864,-1.534164472877088,-0.6169410291066207,1.277395130070904,0.7632813021104093,0.9414103484801248,1.072106386720443,1.3087784243035792,1.2638428606878394,0.11094489395172688
2021-11-30,0.534177743168093,0.7702137053095998,2.0865761695635254,-0.022309485036459634,-0.5291908810522883,-1.3688181897817406,-1.1789396422038452,-0.5470709376024006,1.2299638881495822,0.7032563617057819,0.8938302471915913,1.4387049855814256,1.210198904931569,-2.3136806850883764,0.05876662526334803
2021-12-31,0.051321161846830214,0.13208655734451422,0.9892078616362274,-0.5830949609482402,-0.48752258417884076,-1.2953914852191477,-2.0261817131319924,-0.4136699300370328,0.9618923495740022,0.5800873612827334,0.48901345863178347,0.6508023698021483,0.5781514783669593,-1.4323648383890757,-0.17648573524396186
2022-01-31,-1.9758549379921622,-0.7759675532066427,0.3223978099911352,0.8948052798429814,0.34048879887236494,-0.4509985618883932,-0.970307518576287,-0.18632466670799624,0.3676839194564202,0.21257734227953695,-1.0375064345375682,-0.0871524719517737,0.28088892754251016,-0.1945909811503225,-0.03491896915525467
2022-02-28,-0.6200491078370362,-1.4306194727750088,0.07121513201249485,0.3192845178663914,0.3799116178912761,-1.248466660056153,-0.23693737794526284,-0.07683927690465112,0.19289742747048225,0.08717375864542731,-1.321206243384314,-0.24179157401242168,0.11224108110183507,-0.9130412977662644,0.11910484004418471
2022-03-31,0.6083113626964353,-1.0575613555910481,0.24021851137517014,0.7414078142553738,-0.029063394762112903,-1.2089540322814323,-0.17947428446173877,-0.03531600058017265,0.2577310926452895,0.1537409903353758,-0.62343472138514,-0.07273090491389883,0.20765410229412287,-0.9729138871024191,-0.221330904121326
2022-04-30,-2.9126947215839465,-1.3407130460574308,-0.39062008767576106,1.2417117532938506,0.9823168044897636,-0.79443889157183,-0.7243977222674559,0.39444628614980093,-0.3702128500400615,-0.3102996655663154,-2.009240813250176,-0.5485700649623746,-0.18695789136110078,-0.46220547610859675,-0.1555141399249435
2022-05-31,-1.8170747655075188,-2.0733959816787384,-0.7490131990273272,1.4899597148918788,0.7727960331669005,-0.41402007631272214,0.36800337959577384,0.9841106360666827,-0.8456019614537865,-0.759430545476347,-2.4804330472313696,-0.6921277042031877,-0.5215723110087177,-0.310045877925861,-0.1446075606843982
2022-06-30,-1.6002456062454917,-3.532583750160026,-1.1939871136248599,-0.884961258455535,0.4543718786193669,-0.9809521871515412,-0.12376808394105687,2.515819939036247,-1.4274279629779836,-1.4319317900787378,-2.5635117502083107,-0.8792454887541612,-1.1906732811782559,-0.3619322354686342,0.1470885269668047
2022-07-31,0.8932792182141144,-1.2007425097701043,-1.3973610405504926,1.3988858760387797,1.3753255428861528,0.7337637951880039,0.5391597406470826,2.0974768836888513,-1.2573765176597402,-1.4107779628882846,-1.3610167890350386,-0.9571370347963377,-1.636444355597566,-0.4171538790052815,0.05619432488862788
2022-08-31,0.17012724758033715,-0.23803176770383988,-1.3783667423406234,0.9328365529208219,1.6606848328427806,-0.6686875839095722,-0.6236471302978003,1.8900737143041686,-1.2130767655958932,-1.3838403538046702,-0.783898438667028,-0.9512427761227285,-1.5831328470514827,-0.3198821773393661,-0.03351167726599753
2022-09-30,-0.5608891494087347,0.26107826365886005,-1.6522642935388738,-0.10453177647783497,1.1709982817435804,-0.4538350584390481,-0.03404738564226667,2.431403115667278,-1.4347568997564153,-1.611391623355913,-0.539407193315987,-1.072963020920675,-2.046514484691111,-0.3267835712918881,-0.014781841270067
2022-10-31,-0.38481085338878507,-0.4025839108122099,-1.6128383812890639,-0.8230681929607766,0.2747917583179514,-1.9620088895792211,-2.2100153222766994,2.393990439575769,-1.560561714942504,-1.7138104207846063,-0.4395959957727396,-1.0973568651148808,-1.953293340922653,0.09290468073490599,0.07508540108929362
2022-11-30,0.34944169255892804,-0.30698590293905376,-1.5815873701815648,-0.7049597119073807,-0.2801715929205832,-1.6199393277612815,-1.1463741090358577,1.8968985411272983,-1.375569436723091,-1.3985513192778771,-0.06605397066144719,-1.1210143316576995,-1.8226407357113776,0.0663994162847446,-0.0350243843887152
2022-12-31,-0.5431246006008713,-0.3006573122711526,-1.5950868659286601,-0.7759396550495088,-1.4164764980696818,0.7791765544393514,0.24830794060629569,2.1016470217846743,-1.5937059541582133,-1.5433486903479765,-0.4342721516988618,-1.251370390437978,-1.86582710498767,-0.7120745335123001,-0.09913445306700217
2023-01-31,-1.055949689794698,-0.608366312753025,-1.3971975979744875,-0.1693981441290604,-1.6034529614326494,0.4054958588888141,1.3184389430542367,2.3267858719516727,-1.7230401240456479,-1.9974183617733394,-0.8768573549087786,-1.163201496292581,-1.624442905231687,-0.4341274451527354,0.09946017270670438
2023-02-28,0.7556654125967494,-0.4396610437100418,-1.1782702789950157,0.1279853643167768,-1.115701301172714,-1.8316524492354223,-0.34820637997823106,1.4653880426099508,-1.2784177254728555,-1.3950229223732755,-0.23505745477856835,-0.9402772526331465,-1.236483280881702,0.053744500520326616,-0.08675605736692985
2023-03-31,-0.882789380594115,-0.616968909243103,-1.29342315157889,0.3609789540918197,-0.8000877446920618,-1.2240413578774856,-1.5982603352749127,1.8491407953694694,-1.3107559055428235,-1.8307866102052508,-0.6368450578148775,-1.0304210537296972,-1.5060939515502738,0.12849073170911982,0.11101998230596107
2023-04-30,0.8622549646709342,0.39319456878218895,-0.8685795517199938,0.2915619370810283,-0.3176470059002993,0.3629647386419575,-0.1428847357795894,1.0786192745919398,-0.9009243461939823,-1.1373405892450699,0.019211991662972196,-0.691506121974588,-0.8270716086591238,-0.26872936482744963,0.03327888252471654
2023-05-31,0.1662110158592157,0.0869249480509953,-0.5693750069903294,-0.025120698138760257,-0.43254679515957817,-0.6804040859545896,0.5680653162541774,0.8059662453533766,-0.746567993248612,-0.9463114496251189,0.22972800776552169,-0.48269134399550206,-0.4116741024868422,-0.2881691521724238,0.008444897172854368
2023-06-30,-0.056730397227149454,0.5238739092178434,-0.29020451135099323,-1.1897732388435942,-0.46485277329322994,-0.6742886867505425,0.2339420598935,0.7935057418899765,-0.9145577586670135,-0.9013129887746032,0.20370738128626742,-0.28184021270960385,-0.0005089875110698824,-0.4194753060914805,0.02512565771901563
2023-07-31,0.10517166041900793,0.11645701962898923,-0.43029540627159785,-2.217950578148282,-1.3232639002367697,0.4595600464351728,-0.26724104550798516,0.5599147469263143,-0.7420836935586431,-0.6789212380651719,0.16775399456758505,-0.3284433992922539,-0.24005367508810635,-0.11505113039793347,0.08725394073476471
2023-08-31,0.7776735094914685,0.4230575666122409,-0.3275644808481192,-1.2912203853371331,-1.340092456069999,-0.6654160353971755,-0.16237724235372591,0.06507043665565483,-0.37077107966889533,-0.009351148368926789,0.6297565130887659,-0.20075249166392697,-0.13760045921780245,-0.25345165015145465,0.03824434361926209
2023-09-30,0.30777457997514845,0.6480845430203205,-0.15077662627119737,-1.3805543928029402,-2.3217626605954456,-1.3891549626185178,-1.0610469951131463,-0.18006289462958563,-0.08800480903751344,0.38289320442898245,0.6078405794407545,0.3915890930723488,0.08636628989948657,-0.6124525981569854,-0.0889014933206872
2023-10-31,-0.8598491290777679,0.16556360141901083,-0.2012058625384171,-0.075482205987586,-1.424729403246158,-0.7160825325258825,-1.3409725555177072,0.13767536181367082,-0.3196015601387403,-0.2286056160393796,-0.07692370424220131,-0.015053124220840403,0.024670333069116354,-0.16979863980911922,0.13021332075916187
2023-11-30,1.304763287401774,0.4761531373769994,-0.0006697151014711166,0.3177952054240817,-0.807525782871086,-1.3826273505893214,-1.7242625820641087,-0.8222623945629395,0.5930894066130774,1.2547530322437077,0.8265087864066063,0.11182545942080313,0.21955280401005536,-0.537339213618222,0.09704433465294027
2023-12-31,0.9676420935236247,0.938269923022537,0.5549383467042363,0.46472452201742304,-0.6976868512810077,0.36299118275936004,1.4328729397171727,-1.558482096043209,1.663706989125755,2.6501422399724195,1.4318099618098032,0.7785758863221222,0.7664188621546765,0.07604412825646342,0.060725921729465164
2024-01-31,0.5980725274667792,1.9128028671050152,1.429946709889562,-1.325311991975274,-0.7010008311801398,0.8811907599965191,1.042797574171414,-2.180866722321039,2.714474892724781,2.821847522340897,1.549104186862872,1.9230671208236947,1.446632585530261,0.8812249584629678,-0.05170857433863189
2024-02-29,-0.5899512233186701,0.6279366136091089,0.8826614664459621,-0.32768727530605823,-0.3879442479906014,-1.2741320309525426,0.18932084793015588,-1.8679074839042973,2.020770894024142,1.7963850114554984,0.6056985118730781,0.9502941626954245,0.9367204730782068,-2.1525430429274195,0.033400723790132904
2024-03-31,0.26780767357077623,0.18798496113654745,1.5199036623119941,-0.6883822120867252,-0.34445549599012865,-0.5141415004234698,-1.0333662526680925,-2.11989170704321,1.819097738590979,1.8555100440383,0.5843989994061793,1.526393801951301,1.4835766504455075,-1.763755047541461,-0.16684186741491042
2024-04-30,-1.7399296968473532,-1.2236619527091206,0.4230670545908477,0.26918815349622577,0.4322501603208993,1.1570431763441917,0.1233175005770338,-0.6284954829758661,0.06640899117690456,0.40530231903334446,-0.9934854853115282,0.20380854582632396,0.5305282758086267,0.642969759378002,-0.03271583369935821
2024-05-31,-0.40963352665375735,-1.0818586688465877,0.21340642161297546,0.39191723228749464,0.040170762698626884,0.7860332898388251,1.9682274712412313,-0.3379002263223174,-0.2366981039612189,0.08480496700707559,-1.2334304488512209,0.08547904833480106,0.31810970013033796,0.32831219592384114,0.08904958079536074
2024-06-30,0.9087725846338455,-0.7983218477356216,0.5608457071187083,1.1967845928749885,0.042989480970385095,0.7501225597411235,1.1486468716248268,-1.1310720298649883,0.6288650268259347,0.6751579113838213,-0.4855503378863209,0.37182928435093077,0.6122600671022635,0.38014200570489415,0.06064079829098812
2024-07-31,0.49818529852098026,0.6898583201001025,0.6801655944843484,-0.5570029033434933,0.08969086297178967,1.0020455463185352,-0.10830683470949244,-1.5161883690005387,1.191701267982936,0.9576302433242488,0.16094194155872066,0.47328074028837636,0.672446868583529,0.6679089297326967,0.09156551597732793
2024-08-31,0.9707392108805274,1.73876340869328,0.6481777087313906,-1.8524996246589809,0.42724532446283725,0.2400344886622903,-0.3416070578803791,-1.9501619660157745,2.004932912371203,1.3604053734728148,1.1816609897989465,0.40212756046962106,0.5616145521716612,-0.11163325099898502,-0.06726553808891114
2024-09-30,-1.0863716568024917,0.256251222249389,0.16543741160347353,0.2656206138840617,0.8525980515463802,-1.0471094501210363,-1.2620012083377643,-1.1624180661719412,0.4166229110400167,0.6380335439147212,0.20899987159542832,0.0025230283518291275,0.19129130964977462,-0.593744993253638,-0.0774723754753215
2024-10-31,-1.179666555183215,-0.8962588733205198,0.15922530054960704,0.5908640258857888,-0.3210990124494686,0.9396649637565149,0.0944561528780794,-0.4639395114643839,-0.4420852419465416,-0.046763644998219805,-0.95742759424141,0.14811607049349165,0.2249203673307297,0.3813968837219344,0.06636162045599311
2024-11-30,0.6409013255545927,-1.0759824882988054,-0.16059433099586787,0.0974288117538982,-0.28322462380999036,-1.6352835069154512,-1.5376962891192978,-0.8471277531459582,0.17532062419759206,0.3168806088128405,-0.40710202753580665,-0.15225888386488784,-0.1114590004076107,-0.4192359305792687,-0.10942199955158033
2024-12-31,-1.5089437559282683,-1.3644226032258422,-1.0146237642819729,0.47749872468505533,0.4150954572153461,-1.083234756248203,-0.3129243669422154,0.0016917182386931386,-1.1738924592118436,-0.6109841985431221,-1.6332854455849144,-0.9226431199478926,-0.9219155319953243,0.9377372309059121,0.14000787350100097
2025-01-31,1.5274920478363418,0.47060800496054056,-0.8220398665375939,1.4897086784294193,1.4457659752052228,2.2439507927254,0.7801526988715697,-0.9633799843958989,0.18093523423381347,0.40267930727694823,0.05130521291970946,-0.7622026399361517,-0.7269087771911665,0.21211314282370175,-0.1840682436306891
2025-02-28,-2.394732374811571,-1.5966103508898128,-1.4523058519756,2.5940553743107886,2.29424349045396,-0.04937194128393798,1.6094243419572232,0.8081739791540538,-1.9495268421546637,-1.396806451230938,-1.7759736218352171,-1.2215128526053,-1.4499534047380216,0.6381192764205094,-0.006972988662662563
2025-03-31,-0.16737582207120555,-0.6993047959584929,-1.62628655436561,2.0345942849853618,1.964986811181184,-0.20240550762054696,1.2033713524076188,0.8856902744167647,-2.4217358720758733,-1.6289921368884626,-1.3820399047599525,-1.3733668836790827,-1.6360328794620054,0.841403984230425,-0.05586692592271588
2025-04-30,-0.7445484587066753,-2.2451320480386037,-1.3149405982477105,0.13042906060376439,1.6624857034751261,0.2220273254331031,-1.0752605132405506,1.9016240567031035,-2.3501111931246856,-2.4172518747864555,-1.6816990009858255,-1.2276748595594342,-1.4194770301101804,0.542968189553931,0.025625481866496384
2025-05-31,0.23023500193102295,-0.4497152879965619,-1.0547686381854533,-1.0773870565180788,1.2574065009801993,-0.5249933513451465,-0.42968170553243634,1.5407416109355787,-1.7271967697153723,-2.0150780204056145,-0.9368881700928541,-1.0615761965128292,-1.1045043372839185,0.5380405587703639,0.007868040635312268
