DCMS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2015-05-31,-0.4740763224335382,-0.5275374899968073,-0.9467085215523792,0.06764804182887553,-0.7041513850014431,-0.9932721583312399,-0.6913609649884443,-0.7612756025851795,-0.7294873805054751,-0.9429266432165117,-0.7200165139542957,-1.022017202831602,-0.9761580644952083,0.036835677540761606,-0.018658915386877528
2015-06-30,-0.2835103835567162,-0.14562985184762586,-1.1855858758527664,-0.6307532618780944,-0.6560508135612191,-1.0094781288297816,-0.7450205690636224,-0.8986233582315314,-0.8029781370301151,-0.9851512206445234,-0.5641979035144906,-1.460918414004719,-1.1251156298860594,0.32473080213360406,0.11348882623135857
2015-07-31,0.5238192775577619,-0.10945363265244994,-1.0255946267788054,-0.5787952876148379,-0.22998076506299905,0.7071534459180855,1.5227321130872364,-0.8847575797252663,-0.8098930872239296,-0.8032023544952209,-0.0630880897471547,-1.0826497037470284,-0.9590791932983731,-0.32012890514564313,-0.05344469468162672
2015-08-31,-0.5303629724697867,-0.13782565484538237,-1.1288443276350613,-0.5982815080120961,-0.6161307175487933,0.7046496467128919,1.2047944260570684,-0.7399788134052144,-0.8175235587076375,-0.9482226701956423,-0.23666572125272695,-1.341105011914544,-1.0405263949021932,-0.45751660687079493,-0.09937247381320373
2015-09-30,-0.8109123834100048,-0.3912115670815783,-1.2004237468833967,-0.27017917882070913,-0.9034646446352786,-0.7207043767904469,0.3939081534297091,-0.34123734473167544,-0.954110866716364,-1.1956119568008736,-0.5797997201651355,-1.568704100224399,-1.1861672843792925,0.2608109076626532,0.18472848369065212
2015-10-31,0.9645161073777166,-0.17727835885258766,-1.0466538099724723,0.385805541755491,-0.46750147349558446,0.3879907170906461,-0.4198541098766062,-0.5208805132534309,-0.7317525993730533,-0.8384933754391559,0.02573266329045945,-1.11573056733533,-0.9785282697177652,-0.3224270079120263,0.09428741436928105
2015-11-30,0.3508878480495054,0.24680067734601996,-0.8103965693109743,0.23565249182004158,-0.5243860156479242,0.691009190965206,-0.28978458022073195,-0.6083749038980122,-0.6437317242146415,-0.7008518078018784,0.22114542566242343,-0.7657878380759046,-0.814082516933438,-0.20456878076420365,-0.016723392768677455
2015-12-31,-0.33924295131572235,0.4691878303532412,-0.7949042980834815,-0.5206336770032558,-0.5822244584557671,-0.4962681581701944,0.17525336790636845,-0.002577002820049967,-0.8280741936145005,-0.820891563081353,-0.013611194612065542,-0.7540158495921425,-0.8510045269339098,-0.030378826979927828,-0.09635126693682415
2016-01-31,-0.8016536083563757,-0.3850782495384725,-0.8110041389801288,-0.6652244728347163,-0.543764484503158,-0.36101093820503444,-0.7800460019353379,0.6358130548155756,-0.8852576856840955,-1.176843484399843,-0.3803812360166516,-0.7812038327291557,-0.8961478648927182,-0.04823024002301997,-0.09050153075285605
2016-02-29,-0.7345401904170598,-0.9170043849440546,-0.7564266715708148,-1.7211951717414224,-0.5062184600951879,-0.5438564887459683,-1.0560828973712384,2.0838469003905966,-0.9478937784173296,-1.5401497996538303,-0.6629678211148188,-0.7046032449276245,-0.8651696684248696,-0.05172624045329989,0.18433797689241474
2016-03-31,0.9730920148097513,-0.27671855166905146,-0.44567881108866614,0.44697653178646846,-0.27312811320818553,0.05523043312631748,0.3244322786902343,5.168762179577003,-0.9367809572373139,-0.8759243563754796,-0.14055903558576907,-0.28018589975103614,-0.4603389980227149,-0.031016286718114565,0.12653756829063081
2016-04-30,0.6800037808594919,0.4346941747824184,-0.40419660477418606,0.17186624392626493,-0.522205756402582,2.0334885403015908,1.335987410188737,2.434622341280762,-0.6068580747864176,-0.4282618400847813,0.265671946594003,-0.19751289966148192,-0.44111999684776215,0.5344814300655839,0.19960399794270256
2016-05-31,1.0952649108009898,1.3783436364408852,-0.09449573924315488,-1.677320736469623,-0.09107311036498159,2.727073299244662,2.648178037665357,0.42187300612217354,-0.032173641930172164,0.2908235938928499,0.9171156906438375,0.14799061460447607,-0.19359720647701284,1.632490818957864,0.123420742586549
2016-06-30,0.6893162526179955,1.2372992822249147,0.13149823161934604,-1.435004752501023,-0.1267906113193766,1.2745711379067088,1.3914634597855673,0.47130842409474905,0.4084647977614077,0.8413539240724485,1.1931244322897363,0.45112633972711325,0.031347605328718074,1.1820141371749517,0.08528892149114367
2016-07-31,0.5982795429752646,1.2297267367350972,0.13795649674890656,-1.0674703790427094,-0.7979109599745555,0.093251792479458,-0.3178582791948554,-0.15413016424723164,0.6460326407211425,1.2537742513897177,1.3641423114001743,0.7269013146773562,-0.023095655174622663,0.16171215303426031,-0.04415490589775779
2016-08-31,-0.42883927965729074,0.46083597536038917,0.20273355539428964,-0.4943608578451122,-1.1529980423746908,0.00206475646890341,-1.092883839653606,0.151769636044277,0.8798644027756968,1.1216873730548098,0.5636705839772987,1.0334488746647355,0.07321624594872747,0.10324979191056412,-0.06481750007647082
2016-09-30,-0.5316732055139506,-0.1693201363782174,0.3708422995298982,-0.5765584353967149,-0.6459132355634216,-0.5980222465595934,-1.2657583824517165,1.327524398645636,0.69924032085978,1.0226649622505077,-0.024491201155833926,0.9614424714772831,0.33313158202515986,-0.5234895565035914,0.20608152603748825
2016-10-31,1.6723715775792447,0.3246644453634459,0.5642139834177101,1.0158779738417298,-0.2449447342872027,0.9819926098673429,0.6055896867526201,-0.4845772769763922,2.7075024105259247,2.1009819558053673,0.775241738430866,0.9774034699000345,0.27398346493051,1.2628049657139433,-0.2122092850186449
2016-11-30,-1.653598407849708,-0.2938478962780699,0.09000019865121599,2.3240771747908755,0.8373502963836243,-0.4221492201034666,-0.276044193005711,1.4011511641709362,0.8967761255085575,0.8656691066299256,-0.46389614030846976,0.08935981782222727,0.002144826833181182,-0.2277633859755067,0.011049836186584935
2016-12-31,0.007846157410553235,-0.027582521594691677,0.2628398292654509,2.267187725559254,0.998770641581595,-0.7977995556982789,-0.192646427434434,3.10499191907618,0.8065304342691222,0.804684248770356,-0.4241152344231399,0.22843866553074638,0.31390508811160334,-0.5122046758236121,0.21483227862206242
2017-01-31,1.6249014072349333,-0.06495590802549135,1.3403912337660673,2.0966858444279484,2.2977288847571007,0.05442158970962867,-0.4892171950996967,0.7477275095313437,0.7846543209032144,1.514680587524935,0.6400297674129273,0.8643352019992302,1.143963899329252,0.07312067707532463,0.03502628042990163
2017-02-28,0.07954541564492845,0.9745317722105756,2.007103675094647,-0.010418836798240913,2.2180736246368,-0.6248112304414808,0.04097247876508579,0.6156899094789708,0.7598222182934161,1.2951890953510437,0.5866053947789572,1.295839295084389,1.897482009231291,-1.5277913053853902,0.07302770002836265
2017-03-31,0.32447742011517317,1.1979034929543035,1.4122946981736573,-0.3609618112886507,1.7183178918494757,-0.6128626813930302,0.5693370082672804,2.220488403000439,2.4375986369613805,1.2428821348779933,0.648029105487631,0.9934299031912912,1.7320602876582594,-1.1986716985940469,0.18311126802633185
2017-04-30,1.2028911721638644,0.992178149027368,1.4982795623089145,-0.7609856601604627,1.372751702799019,-0.797617125169701,-0.6769431144084884,0.08279302926770514,2.835475159348309,1.4711114039129634,1.6641243991098462,1.1290023071399833,1.393514915080141,-1.5333508760295116,0.016912835874404238
2017-05-31,-0.2378074054399879,0.8239065382668537,0.7728256218726812,-0.5526026232784338,-1.4203910734606409,-0.3228497920557168,0.03858236646698488,-0.04389854553447662,2.011229338763322,1.1420855831828611,0.895816692907672,1.3715963148891357,0.6740998382015315,-0.3404734482531849,-0.048416013798192076
2017-06-30,-0.8139012403395004,0.08712200640122944,0.23848562733340553,0.15503990312735644,-0.845880249377773,-0.9640550296930194,-0.4868061606243218,1.5770154968524408,1.228864953547897,0.7297344065674201,-0.16597418206108583,0.470125080250098,0.3169649274087667,-0.7302367691876749,0.07116295236027315
2017-07-31,0.2029502224865236,-0.5583955986174157,0.14297026843776908,-1.0348705000693856,-1.890488272832695,-1.592147671310043,-0.9137556819952081,0.5562060893476151,0.9652687053243449,0.6994297372227373,-0.07759632986513766,0.7081755925092058,0.14455454960481362,-1.118678192489985,0.08601734112249018
2017-08-31,0.3440458754861545,-0.17382526951928287,0.46079453392291186,-0.7321452609030195,-1.6893263695195373,2.191621780385423,0.9173619986535049,-0.551977920518395,0.7536993898579145,0.7127492017902541,0.1130002279021823,1.2042038224989966,0.3692538447608521,2.5737413627033088,0.04935830565193977
2017-09-30,-0.01361270634053687,0.3535058466993284,0.7891842049705292,-1.7672484048863373,-1.5802945541350306,-0.32072898275030964,0.3012721897197231,0.24492634136682545,0.9531790388023516,0.6439271388371196,0.0034656771405575837,1.7059453332550134,0.8148407745102546,-0.37643304857220633,0.21480214908312015
2017-10-31,1.3985285843257187,1.1198575646474365,0.7702695645189883,-0.36731411051902607,-1.139186058153059,0.03210085350457844,1.1744112556766109,-2.2081575159148947,1.6935578144992862,0.9803814507460182,1.3189073721250109,1.3483356767431092,0.39505111159919826,0.17512932742678639,0.07137008694346941
2017-11-30,0.11338159907406947,0.9480251214901183,2.168056643631468,-0.2689514440470463,-1.1915446788585995,1.1937401791568172,-0.4488454215063755,-2.70414472757762,1.484314068437039,0.8328467031142535,1.1251142989897016,3.2480579433656147,1.3363890130046614,2.902820252334443,-0.00937632444159021
2017-12-31,-0.5854407819218355,0.5715549238186901,1.8541973497590734,0.204717121620068,-1.4861986068766646,0.33591668464870333,0.37453776488667595,-1.3595848875505236,1.067465859868484,0.5092874721008724,0.2400565707217359,3.121798445249057,1.5133979350871147,0.6933184120371543,0.027432921070945217
2018-01-31,-0.2661053706976628,-0.46270245851122616,0.7421144777479088,-1.144298059473643,-1.265876624923201,0.9458014551324916,0.5534602003813138,-1.3935345418587308,0.7428988726230676,0.3544098369932515,-0.15128011456477625,1.350496011836285,0.420193522016233,1.3022415072873712,-0.012384331132789018
2018-02-28,-0.688408888786134,-0.9673701922619027,0.44537244590201513,-1.39893302612967,-0.9526990785486663,-0.6564872062600533,-0.9601727641315468,-1.0823846861045177,0.47872665665473246,0.11952285959369889,-0.7539457615802057,0.7927914439050842,0.14346435154760367,-0.8163181564946397,-0.28782938039931105
2018-03-31,-3.348589114306186,-2.815120983305511,-1.3753126982865225,1.2589512490121502,1.6590706295929487,-0.9681020531400143,-0.9651597490987208,0.26060988574271116,-1.33755905188977,-1.6480198469431206,-3.0906996113745904,-1.330644528725174,-1.598550512067115,-0.6130864623792555,-0.2436830440184268
2018-04-30,-2.3222986205796468,-3.8933272955797866,-2.8742073409916506,0.8275148659575475,1.1290549761686635,1.6911139909299413,0.41657823602477345,3.100309194939306,-2.6130265597113254,-4.0498602557245835,-3.510357519231425,-1.9778403664861042,-3.3713844965195476,-0.34998261835186045,-0.15925138563587177
2018-05-31,-1.3899985914166173,-3.5419049972421246,-2.9526251701807245,-0.603662888740063,0.5752170512896672,1.94667911046482,1.8063426678033045,3.5065987780379677,-3.0118147020494965,-4.680721501214701,-2.9666170673496173,-2.0991857658478064,-3.544133359758971,-0.7193846959220516,0.04347760826293714
