CU IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2007-02-28,-1.6358301388909329,-1.2110915737014303,-1.8474590831585418,-0.1380330240317378,-0.36575365966161577,-1.4414178930569364,-1.9376361746851487,1.8391582513155083,-1.739092007556384,-2.27741618951109,-1.7106494911032843,-1.2368768296333934,-1.525674633267444,-0.3200707455857427,-0.10079345223594698
2007-03-31,-1.4615819686676945,-1.9652631655378408,-1.7573747931193695,-0.457694910623198,-0.9865684240219245,-0.8136430813068769,0.2409125865114808,1.4798451807103346,-3.510743337517675,-3.079837815786813,-2.0467367290566347,-1.2573147886387481,-1.4807820856467369,-0.21307257935424773,-0.004113539325792142
2007-04-30,-0.38032164334711377,-1.7967656741365756,-1.694439394601376,-0.47816160752187775,-0.9139411379411263,-1.1642459118175,-1.8931714489894547,1.5417336427912434,-2.9018387276349102,-2.755923163968002,-1.625371805689261,-1.2711194687184004,-1.4979823091387297,-0.06612999008404988,0.10490699156173924
2007-05-31,0.7130500593286322,-0.5556000511838066,-1.2732383121806436,0.5199078155471979,-0.18728657858268608,2.94560020919311,3.832296455008667,0.6255052822707853,-2.0629007155190444,-1.5054117912169789,-0.7290116178898817,-0.9778592402486755,-1.1777555318971746,0.02368678123979573,0.08305494418327307
2007-06-30,0.47724939320516535,0.4163515180015701,-0.8710365519739692,-0.5099374390868036,0.006934735276772259,0.6160028833343879,1.5460963956909703,-0.024669661836713427,-1.5086416196495116,-0.5854713542277687,-0.06527346131481637,-0.732772683608981,-0.8864513169137755,0.051095903139484075,0.0005691195873834746
2007-07-31,-0.3169842542118999,0.4499882844175391,-0.6443704782983839,-0.6011771077814432,-0.005839995418532927,0.08329457560920403,1.8460573244621,0.01926009359057625,-1.4609831538636318,-0.5352984152271418,0.006580278631046689,-0.585989138472192,-0.6975050593384801,-0.00014586099215955605,0.016365130197338307
2007-08-31,-0.125314325516335,0.02040038989048161,-0.9576885560031903,-0.90518947452582,-0.514992918540786,-0.4486980598134456,-2.383423540560184,-0.1289124316908182,-1.287763556344511,-0.3252040872726481,0.04070277310261537,-0.702595657719424,-1.0245150955078723,-0.048757113019756194,0.03573575788937666
2007-09-30,0.12983889763543296,-0.17233222018142844,-1.0696048975235168,-1.5240903677422768,-1.4382273874780869,-0.12508783244973334,-0.8173842483677075,-0.47771492204258237,-1.004616754005869,0.2480721488890696,0.08423515449393353,-0.7629158268489322,-1.1519877360711468,0.08436359793993663,-0.11794507081836797
2007-10-31,-1.4409917515886608,-0.7718525906992527,-1.1576773659678392,0.027071464091883803,-0.412371643368582,-0.02481483832957551,-0.3980076117005494,0.5944057409755239,-1.6626527175660823,-2.1306956490925684,-0.9388673737003734,-0.8771249950796043,-1.2474328322327666,0.338535457180945,0.04165781430397799
2007-11-30,0.2575479125630902,-0.5650694247050961,-0.975058700500938,0.16136988796374083,-0.8045305484959506,0.003272985387483418,0.4678647608865675,-0.021543309644023075,-1.2320355683970752,-1.1652757169938157,-0.6178077161251629,-0.79969587997777,-1.049271054291511,0.42997754599481103,0.008127294242218405
2007-12-31,-0.034728169715456135,-0.6655291978607991,-0.9517951570317582,-0.013721066922211573,-1.2002142707973973,-0.13890325182559107,-0.5854077201807273,-0.3285918045187778,-1.0580402390072456,-1.050374437571788,-0.4671591628493742,-0.8549990589560548,-1.0192744575617856,0.565640710564662,-0.12458514166631152
2008-01-31,-1.3836703145812088,-0.6450934270196722,-1.0587701148748208,0.051074393447305785,-0.5977230674718,-0.06962514513192314,-0.41881725664644437,1.0805420004955457,-1.6739193907959402,-4.025940448895641,-1.235247121206195,-0.9971673778615022,-1.1568700855928176,0.5852180892289002,-0.03804262544585032
2008-02-29,-0.3794918434805789,-1.0841544941993921,-0.9253617914513009,-0.4071326122512365,-0.682661793426796,-0.15461322137152494,-0.6872650821430536,1.4963390061260855,-1.740710205615538,-3.7969679166335877,-1.2747579540656635,-0.9146028610332622,-0.9627610259195695,0.5126029744038432,-0.30737586213357376
2008-03-31,-3.3459665505913034,-2.976188597333046,-1.2761840883142594,1.2845118697227,1.082493724526998,-0.04656885574168932,0.38526253300162416,16.380323604055892,-3.3635853931660247,-6.3658784338013135,-2.935786763019791,-1.1172236555105102,-2.9253330442974432,0.6294535435726832,0.08644075476460483
2008-04-30,0.9179675733996095,-1.296581369156428,-1.081052428861041,2.8136668509116998,1.5955115292387096,0.0010429597501948175,0.5046187997341682,2.9699923324812403,-2.0700364528691257,-2.725113999844936,-1.5242541202437028,-0.9154922425483569,-1.9049442899915296,0.4908450742772468,-0.05189186409188773
2008-05-31,-0.33542866330418153,-1.267249087760812,-1.4872059410057483,2.3038632349819674,1.216750470981919,-0.5709373117196742,-0.10767545205536173,2.0850555869176057,-1.654164685202476,-2.3358594538802135,-1.2579607242172595,-1.3069392611948591,-2.9489981483355034,1.1704420051884494,0.1154966387162187
2008-06-30,1.1794178033375247,0.9816920410475514,-1.443836917392679,-0.037851916889506336,1.7295642975157566,3.6559380283900387,1.8067346377772384,1.3049232090347818,-1.1132626948105764,-1.365872492014431,0.10844531127282346,-1.1672093340417904,-2.1625742067795453,-3.9785288798156015,-0.009117874893026503
2008-07-31,-0.05870142455022346,0.42649293763952406,-1.3861641965901137,-0.0614825550049244,1.5270394363960667,-0.1890290727067686,-0.3212133189477646,1.069551893900038,-0.9254558151685369,-1.3025822916001635,0.30253895535033754,-1.1243833305351072,-2.0115024926098513,0.6098731157361635,0.03923307416910974
2008-08-31,0.35998061765797257,0.8460547811463893,-1.2122831528836608,-0.5911769059041031,1.4673332970693826,-0.4747501061355586,-0.29272672128539695,0.8126457160314763,-0.6746534775590617,-0.9439818753545507,0.8096771808648451,-0.9941702881302564,-1.6081546541393104,0.8438637236488906,-0.0894866257781726
2008-09-30,-0.848715453600293,-0.2594656559928395,-1.4373650555576836,-0.4830808037684954,-0.6107187977490186,2.073730503235975,0.02391965202372343,0.8147154882708239,-0.6670166520292584,-1.1824337864695111,-0.10389242938612123,-2.0959798457803376,-2.229089877426371,-3.3909157245076758,-0.18917159544804202
2008-10-31,-1.8599779618060814,-1.1852978693939786,-1.5589780988102047,0.6861101508038824,0.19083029629347914,-0.26367363431304414,0.06893898440625153,0.9826714975164735,-0.780174484068959,-1.6730844025390965,-1.329531968995799,-1.6068323211786728,-2.82763843914934,0.6954487016282535,-0.08363906746967478
2008-11-30,-0.5945317674253806,-1.8803352275298872,-1.809032732582619,-0.547184201111493,0.30857303341822867,-0.24338577502584477,0.9905129265346737,0.9130400766747448,-0.7012767290111133,-1.5503010843515515,-1.6266512431722817,-1.7427554561035465,-3.1938469084119787,0.769632160040934,-0.0430905665249099
2008-12-31,-0.16141543399105618,-1.4150741337767778,-1.7665975586796467,-0.15307992032353454,-0.5385928330506244,-0.41430376625859827,-2.947048508275141,0.77720675780634,-0.5838499758761386,-1.3182335317539482,-1.3685624767423767,-2.4062469544847773,-2.9083709068981047,1.21934462353963,0.002314815848451318
2009-01-31,0.33331080137863883,-0.2324377517918281,-1.3525976370683614,-0.9317124257210342,-0.44031385849721627,-0.2606986449171636,-0.054989623475774525,0.5816919107440983,-0.4169590132597998,-1.0251972509065277,-0.7931116968865433,-1.7290799934151864,-1.9897862995393374,0.6357271967179584,-0.024577012335922136
2009-02-28,0.059860022108473514,0.12610228540327792,-1.2047147084147565,-1.4060919405078334,-0.8002294801299408,-0.06833509651724769,0.4459637180617728,0.4662331310815246,-0.25626530119832314,-0.8560497243363164,-0.31514091406793604,-1.8953621474488294,-1.7787471857611028,0.26258841814364625,-0.0691621478309866
2009-03-31,-0.4326741493679068,-0.01850866957356667,-0.4723799564479523,-1.0102498227995784,-0.7888116440234344,-0.2346614700313597,1.26789223241966,-0.6935001754815161,-0.33226652470292833,-0.8155073586348738,-0.2749789017728702,-0.8827336969032277,0.09499696942489266,0.2337498762904508,0.24235846772729674
2009-04-30,2.780520727378482,1.3025909584935838,0.06956816824990654,1.8980215753654839,0.8371671336176144,-0.47032545405648113,-0.7985293373269977,-0.9233670761147837,0.32368306509412276,-0.022845896081695887,1.9023241646648787,0.17009131043352135,0.5443802622912465,0.18592998439894412,0.2659754815147237
2009-05-31,2.538575269218873,2.7894658213200234,1.3789586896675285,2.0656511585453106,1.6907488234877845,-0.11609758855907365,0.10390273775078401,-1.0961882112346193,1.092590904896897,0.784565229812589,3.738383363375354,0.9839185475281882,1.1499149706949927,-0.24316744322857642,-0.04354960496517992
2009-06-30,-0.28330620536561507,2.461397142218354,0.6425151209625679,1.562934125733805,1.5240786561498432,-0.1454627824018918,-0.08311271742716858,-1.0664263092609805,1.0441592592104425,0.7264258394006967,1.888824654803625,0.5758753996244007,0.851130255441021,-0.0929951055774464,0.047817253570053855
2009-07-31,0.5100210437753881,1.3435420908554658,1.0036352702137694,1.176589107656792,1.316359410357503,-0.2776167550930456,0.681552263867998,-1.1122730821835387,1.3139444321215799,0.9788491614435643,1.5561516883581663,0.8206600147532382,0.9687629130892325,-0.16288922415621312,0.040974074210305696
2009-08-31,0.43512834990442123,0.34296348150429473,1.253635665148316,-0.8394597915543192,1.0432852971714792,-0.01785363542223686,-0.2202076528725309,-1.1451887734803128,1.5450051917804386,1.2258411483357663,1.200430848500667,1.0385311657457998,0.9938983544832535,-0.12167674644906856,0.05606292349851185
2009-09-30,0.5488669135942659,0.7825850501785343,2.185656554920764,-1.6223666675102768,0.46145562536196316,2.8360382859725304,1.1306306219503144,-1.184373760806518,1.8544067001941522,1.5566744497432232,0.9243310470204824,1.7635612401973837,1.2429828644179628,1.7722625103581349,-0.05169292382739344
2009-10-31,-0.3380203062364953,0.33502440419813356,2.889390929587404,-0.7000844187790286,0.13775581605253118,1.8357341541971113,1.6058764836960269,-1.1629664337505672,1.7123552283081436,1.4601320863842466,0.27038241963607706,2.4556378011763607,1.513107224292979,2.2742562273768154,0.06062462181643484
2009-11-30,0.5630642153879774,0.39822122134169785,3.3317627319624985,-0.5840352450096961,-1.7600371429199428,-0.535468027942433,-0.30175086225952824,-1.1787839950714247,1.9922382877602458,1.7210506069307916,0.5128858193398508,5.5100875507082,1.7087224046921727,-1.400291070298932,0.07635286109609592
2009-12-31,0.6843676785109459,0.46425400488590324,3.3974617262872826,-0.451875239629561,-1.853343534292454,0.24503642871562736,-0.45228687953919583,-1.2066506870052969,2.492397255372202,2.022137968953165,0.7316099857852318,5.132885091521821,1.7936123950008434,0.4053310164235885,0.17277038580961165
2010-01-31,1.4420260964038283,1.3828970803820642,3.668714108454648,-0.5976329847121492,-1.06482492332198,2.917864031986531,1.1641330921423576,-1.2633525211485193,3.515965073328199,2.4201318461154773,1.4456264103810315,3.060929739449098,1.8403070086307947,10.793974798022047,-0.05085563551881432
2010-02-28,-0.47640254673772575,0.814482581933918,2.682237976225268,0.30977983194513176,-0.6881604296556899,0.4028877485199217,1.3522120897320835,-1.1808828242216374,2.7292544276538417,1.8285159460369564,0.6801983862877061,1.9908218825124928,1.6803112303811196,0.6397941635303511,-0.04862188482532425
2010-03-31,-0.4533587215665368,0.24518403929541044,2.3411602155060374,0.5594860247135994,-0.5014500107757913,0.08858397099454139,0.48923518526798054,-1.0469004296636146,1.1508201315097075,1.400003834721342,0.16715960827889004,1.6795055797300793,1.6223677414595856,0.15650925463673046,0.11974420514160695
2010-04-30,0.9490367561672342,-0.06747963465507664,1.5605556469099078,0.038704017589246326,-0.5326878600182307,-0.02942065941491244,-1.1059674748323574,-1.021368984160732,1.6285438408424076,1.5072446379090563,0.530619516883481,1.1834578655166512,1.1410499776151073,-0.07808954937274593,0.0008355964555547014
2010-05-31,-0.18019236990388462,0.1154921887984731,0.631021944086617,-0.08964689089148524,-0.4068840698402076,0.038828215635772205,-0.17051583445038684,-0.896589451816052,1.4226061922981543,1.2629807697096609,0.17842268259611951,0.4152146774262759,0.7023024966471663,-0.13446536845143278,0.09380940538914616
2010-06-30,0.6706551560067587,0.7475943063804238,0.9587369731582277,-0.5017237472759248,-0.3194437880485141,-0.324567951623618,-0.21515744368407777,-0.8153983215232545,1.6984364344486917,1.266007118158514,0.45319177109930614,0.6724586156669602,0.7699056728062671,-0.36416196622690117,0.006631952303751207
2010-07-31,-0.14057010498416828,0.180262035370621,0.7636610081287283,-0.6924294534681017,-0.9277658117419482,0.0837817402563733,0.1407751707313058,-0.6907596862814722,1.4628094671491665,1.0663657585702002,0.3099171322797706,0.7943824657514901,0.6599812740492363,-0.14258528879008672,-0.03331561415891757
2010-08-31,-0.5253005903608744,0.00522038645751222,0.4962882200442309,-0.3904032908956316,-0.9548411210189919,-0.7000574562719185,-0.45339601665905244,-0.5541676196128739,1.1119956676116345,0.8312208947100398,-0.11123694544603996,0.5622232453086267,0.5361951876454906,-0.6862576671925171,0.1099093651054353
2010-09-30,0.8554462128388128,0.0994161650755906,0.5935311481083528,-0.20963094381467734,-0.975862958884836,-0.8438355889795739,-0.4001758519411394,-0.4858911140651914,1.4052618010043778,0.88855745278734,0.3347965923116149,0.7215014358098221,0.5074609265004422,-0.8075490749974119,0.12211777705044828
2010-10-31,0.9013158786527607,0.6370665805924319,1.08353857553755,0.04023842565056055,-0.9270108135329977,-0.2791322653418917,-0.2727567820256852,-0.41864728140356094,1.642463231192194,0.9334870089177969,0.8290021385345162,1.2612343690847139,0.5889133868079215,-0.5412532444016137,-0.06228066019661766
2010-11-30,-1.0700820038872505,0.42520073588247076,0.5962998939403946,0.4117501475875892,-0.4498021762316658,-0.8416109022940903,-0.1383985968430873,-0.2623396944988564,1.0753768379428523,0.6555946850535265,-0.026405079338278244,0.4953175092442024,0.4169868641762103,-0.9284714005584528,0.042343328054808074
2010-12-31,0.011019691415916157,-0.040959244734336195,0.4252169429299459,0.15302477342587067,-0.5511692533997877,-1.2952186334785474,-0.5741027544946524,-0.16058782877002936,1.0619491529290965,0.6062596846107631,-0.02728856641083372,0.40181070773162897,0.28921250838661217,-1.1799316884859963,-0.05211242636140981
2011-01-31,-1.0411386082605456,-1.3793424008844932,-0.31709518578135704,-0.5868341898676402,-0.3161681811918084,-1.07851240160437,-0.7014641257298282,0.012513306922130233,0.652573004195376,0.3539963536548995,-0.7924331072471164,-0.34719292536687296,-0.05517671404331353,-0.5825707462299322,-0.000582532367823529
2011-02-28,-0.4550889390212616,-0.9909024958346077,-0.2604489229436075,-0.824648922272156,-0.4234817570266354,-0.47663682772444727,0.0021793790956613685,-0.38874003362863563,0.5131955834164431,0.22531730121436383,-1.176848253871703,-0.27316484217246223,-0.13591613262580723,-0.39129025234113013,-0.04190474147149276
2011-03-31,-0.9070848158893132,-1.6411506760710062,-0.34508576566565796,-1.2996046660959477,-0.7016237475310804,-1.5697080714445393,-0.018213792556472316,6.706640328885784,-1.002559976842992,-0.03462534505288885,-1.7118856524613448,-0.26692891840517907,0.035643514184934146,-0.8671975290739796,0.07482076369238484
2011-04-30,0.3236399469883147,-0.7157820908251061,-0.6094626960567673,-0.5969903572598454,-1.1926009993085864,-0.12485006857727235,0.18820623320617702,3.7853142234133745,-0.8244551160229465,0.14899421955742245,-0.944765363861422,-0.30367643809707995,-0.361539304144938,-0.20952802401433435,0.055994269354575
2011-05-31,0.21910444913842234,-0.2670713498255797,-0.4932941256736101,-0.45480551409990433,-1.1830318800365518,-0.12888893049752748,-0.20055767214273598,2.5143115278042267,-0.6059769066468191,0.27025750932555176,-0.41559511458994186,-0.04556767159680951,-0.28645090801311945,-0.20437759001598796,0.08290929635075847
2011-06-30,0.7942840018094204,0.8370586669164486,-0.572801366129296,-1.68289847619639,-0.8966251075955379,0.16155825141298716,0.9517834340594343,1.6061687951112844,-0.07049181390185327,0.6847622988948481,0.5398881519890742,-0.3069762082738812,-0.46132201634566006,-0.07058410916777183,0.07252442467720417
2011-07-31,0.5718762526728818,1.113343233011589,-0.36156363244812,-1.675704385852321,-1.190038681188922,-1.7708887220836576,-1.558086784789226,1.0141397656797992,0.46305391294960957,1.0396271869493372,1.1337151979078954,0.2450402389114297,-0.33409791878117046,-1.1286080763470503,-0.04092251245939603
2011-08-31,-1.1323451835352765,0.1671310041856244,-0.47370650672630443,0.1306333859697436,-0.8169506235005994,-0.9724952863359282,-0.9126359591558818,1.4020430098125962,-0.14660356251675405,0.25824437329421335,-0.04853073779110705,-0.15508961610815297,-0.37661097434746604,-0.6700015782379333,0.008588968365437303
2011-09-30,-0.3372769557562085,-0.6458302927875522,-1.0555010557754387,-0.2823814665980907,-1.3269220765339884,-1.1783008944868727,-1.5098261016813175,1.3098626683459758,-0.2193381877860736,-0.013198000390820508,-0.5144884788134423,-0.550309680914418,-0.956302087010938,-0.5709115412397547,0.060109535726238415
2011-10-31,0.4376488867136558,-0.7282743318239697,-1.363551153882194,-0.6101325168674478,-1.412428935532633,-1.6052263880326976,-1.928224131138249,0.8281550375846879,0.4153903447804401,0.5482482433567751,-0.11833966443626921,-0.9989999746182644,-1.2853008164964397,-0.5341868875567862,-0.02731971290324754
2011-11-30,-0.9233938615567598,-0.5747287869219513,-1.1458908514036812,-0.8298253166614721,-1.0059394797707468,-0.055422236697054025,0.2456424079408033,1.1301200691552973,-0.1794597011579279,-0.2563315654833101,-1.0135891492142703,-0.9557777248621627,-1.0329165446250788,-0.12077741932426289,-0.10503472969631954
2011-12-31,-2.001162517609463,-1.744105854099964,-1.6574410278683942,0.5726381979462494,-0.15138163258211296,-0.841259358284148,-0.3264423138353571,2.1429795473323923,-2.0029733323513903,-2.737124586876617,-2.4613864271317607,-1.8191929684572818,-1.489054827792633,-0.14395049557302,0.064470657814278
2012-01-31,0.5666879128852507,-1.5358745170322157,-1.0522750636800937,0.6282797886506557,-0.34294254228856247,0.04900930077625255,2.6451076310819692,1.2372026683890553,-0.8799642071840708,-1.3406547475044608,-1.1593435908463203,-1.1927773006360636,-0.9282487596328012,-0.08806852504179805,0.10308442886337554
2012-02-29,1.2775825075058629,-0.11057772307501666,-0.5231017633193075,1.487612757497889,0.3952492444086996,0.3872107034660902,0.038341271405096064,0.2572851450578617,0.6735802108066968,0.5129401840129406,0.221784665149485,-0.762921108543248,-0.508447307674298,0.19815653222172205,-0.04732200461043112
2012-03-31,-1.0934339866467429,0.5769189349499064,-0.49065021762206584,0.35825440975958245,0.7509841315841849,2.863879329411019,2.406177544277027,3.01127187520944,-3.8398095543947686,-0.7231863136107768,-0.6474155164520354,-0.8376741278956084,0.005538657353139435,2.3265168158050167,0.05555250374694669
2012-04-30,0.45635604816476344,0.45502592131605435,-0.5636797857262085,0.43275689413599566,0.7833983132380193,-0.6747741709002723,-0.9376998257115533,1.8242925121357338,-2.366025077402775,0.31272305076412243,0.14409743985794687,-0.9012665534454302,-0.12639364542558293,-0.5031737914347961,-0.10826562866949313
2012-05-31,-2.0591625072827395,-1.8834117190757274,-1.6351945949264646,0.7187342120676706,1.8235238576767177,-0.026554309280620386,-0.4057305445348346,2.3610113858840522,-3.129623041602002,-2.794480424433585,-1.4523117751960586,-1.945735782612631,-1.764467970076947,0.449691765026944,0.03196011033625519
2012-06-30,0.20161315919020453,-0.8804604141922434,-1.7777269676894292,0.9608712519668494,0.8154074439311216,2.171740988434968,-0.3577297475361182,1.6201693345102819,-2.164936383365645,-1.7553633005114122,-1.0913026148835259,-1.936826526251581,-2.160060149044561,0.9954514342880042,-0.008555498056046329
2012-07-31,-0.35877127575231066,-1.4888245954236519,-2.0622732640036587,0.2519041154034076,0.6602788218274337,1.1651969598923295,1.5450912272714281,1.3899102662140477,-1.8735890321882616,-2.045157042261268,-1.1905886045579637,-2.0931640864464676,-2.7160202764777304,0.7048887238032413,-0.032239192337188305
2012-08-31,-0.7009248378768544,-0.5818185964787774,-1.7926580044123237,-1.358971663636236,-0.7395236495251546,1.1997083625752636,0.96742593912266,1.3588306789793798,-1.8011675292228748,-2.879958929639053,-1.2932097375599552,-1.8159242794509993,-2.2319811324636074,0.7627792028655241,0.08908544759804514
2012-09-30,1.1042862720964919,0.030464435015606202,-1.2062200747782064,-0.03706744645203085,0.23942402624989495,0.5350691593613933,-0.39348998402393703,0.5207288482953781,-0.9928826540722308,-0.28203933841296575,0.001979189374067617,-1.245734540782065,-1.3234389812427811,0.7064169620690272,-0.045672954662731705
2012-10-31,-0.9045844596679887,-0.33073152772068914,-1.6311167835203415,0.35931815920547555,0.01748969084744548,0.029081556719869377,-0.27759410870805307,0.7179336703765323,-1.137216025961769,-1.680969934942948,-0.4487306696847866,-1.6360084760325273,-2.0073734910234746,0.7170725845970082,-0.01847018206240114
2012-11-30,-0.40586580010285805,-0.11871651180842746,-1.6175696648375082,0.26809375028224086,-1.4202923663437161,4.482004553095732,2.397983623300601,0.7179705329342012,-1.0925677668004947,-2.226828372680273,-0.7263322105424241,-1.651976483919422,-1.789924288028195,0.4031181900136661,-0.00467134649929313
2012-12-31,-0.2206534273556807,-1.1134054282533663,-0.9449431675808161,-1.7280385197658905,-1.4619529400215097,-0.3119361549569553,-1.0808096232231132,0.6302396006281521,-0.9629047441076293,-2.2117146874973295,-0.6881109927927576,-0.7516577410155931,-0.8351536323292783,0.39591756786008175,-0.0046932704317495565
2013-01-31,-0.19023745548635798,-0.5660451068187848,-1.3643013447050494,-2.0819674312731546,-1.3347942507885033,-0.08090638103002688,0.008186915555840254,0.5572895934750574,-0.8415327964359296,-2.231681269770168,-0.6588837685607135,-1.2518810730069936,-1.3256080595038344,0.5289582348399379,-0.11942248365585025
2013-02-28,-2.1459148437342077,-1.7452710508212494,-2.5034687465202103,0.3037821378323194,0.29059955331184867,1.7282799392271324,-0.36460119157636034,2.0375314096863555,-1.385240499839572,-5.258261365660017,-2.2258697999627706,-2.2641665512400158,-2.928168389582976,-0.6937225238373145,-0.10868970813834683
2013-03-31,-1.7252798931583786,-2.711086409434422,-2.4108470120972365,0.16924422817380547,-0.9149349349421259,0.276120756928699,2.003337500894883,-5.838794743189729,-2.036106371339919,-5.652458371846319,-2.7642306558837584,-2.5567983747879897,-1.806126786132365,0.4151262545280895,0.03647316836239357
2013-04-30,0.5143427515676541,-1.9742818046992379,-2.15328647123623,1.0184666129233897,0.023285439231375108,-0.11067379696230784,0.5365770342625542,-3.2120710491290936,-1.4052201424888566,-3.0613812116772183,-1.551338290167044,-1.9947641834942687,-1.6535102093331413,0.7345592920460835,0.033616610798985064
2013-05-31,0.5060025943778459,-0.3856957815816637,-1.340782606733834,0.8023101089285145,0.4932287540561726,0.2783506306844258,-0.8228021233248105,-2.347814640534838,-0.9989486773570151,-2.0731157858244837,-0.6792981522485562,-1.2079857576625306,-1.1372006252365767,0.34725663020603736,-0.1536916483755442
2013-06-30,-2.285779926947229,-0.7471943116863932,-1.9212743345428642,1.7147663913463063,1.6418756801468049,-0.6305816166442502,-1.9166380170148747,-1.5483953258320446,-1.1562058760176026,-2.68586348710416,-1.8025998273803876,-1.497949692830987,-1.6203878209326885,1.4149809088128698,-0.04553708576970579
2013-07-31,-0.483293952996968,-1.4913958971557622,-1.8376512942184469,1.0368877742338292,1.2525998478312819,-0.6039336861137597,-2.0200745063596535,-1.2502253688541756,-0.987404242686907,-2.121139246517119,-1.4920817388938201,-1.4919250853576846,-1.6103656030664972,1.454773636243054,-0.03618976836329426
2013-08-31,-0.29047827427173745,-2.1749078199569043,-1.6966001032115037,-0.17269316152751804,0.7496697355919751,-0.5871878841470121,-2.090357564698191,-1.0397923162395588,-0.8212894004223625,-1.731514356581646,-1.3401967303200129,-1.5105513720792134,-1.5362197748999298,1.386512357320817,0.035228691883743814
2013-09-30,0.7425313519701786,-0.03205436468682127,-1.7368219234508853,-1.0158561989890083,0.6062420791128128,-0.5270407908218074,0.11264374261467487,-1.001518281570829,-0.5333576899925847,-1.2225393629887993,-0.5102912329154025,-1.587707416028122,-1.5224180876444122,1.3045268623710926,0.07589209394722322
