JSAW IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2008-11-30,-2.187317796044927,-3.215777933875748,-1.7627967644827447,1.3869484024546808,1.90880111942599,-0.7974655771012672,0.26416239532245667,0.035428892363125346,-0.22102372810242943,-3.8623150982239633,-2.4693827332396165,-1.046638117777844,-1.540511082630689,0.22408454793106522,-0.1678707094694708
2008-12-31,-0.8583234317878319,-3.0726272676372752,-1.7683766143805695,0.09820076626613268,1.8041885560769726,-0.41927341537172536,-1.4858293142540657,8.196214357420548,-4.179398198930398,-2.9989558845012962,-2.287081637415381,-1.069371126249267,-8.38635756978724,0.007749711552999809,-0.1466328941768734
2009-01-31,-0.6966055267101987,-1.7205142407084295,-1.6153534366463258,-0.224812202226037,1.3582775886254845,-0.3038400263229507,0.21051662641268434,3.4192673751184497,-3.0554451277639925,-2.3803061443647042,-2.0045067115338724,-1.0584513580306874,-4.61019602980654,-0.1050195278085867,-0.17960679848520325
2009-02-28,-0.8234125503919271,-1.0955946246723247,-1.5382051269073242,-1.5950943711553698,0.16532007699881746,-0.6614713074225406,-0.1845517433235506,2.4861644096257827,-2.416176064015869,-1.9994458395899304,-1.7089627254118982,-1.2221812387952826,-4.033460748798427,0.2693611573935003,0.10015722663019391
2009-03-31,0.8301796179115837,-0.3135070307424542,-1.3145244418102822,0.3879741024663396,0.799135144289683,1.3814794001782924,1.1707696847636104,1.6591564789028517,-1.9860107617652067,-1.4689655736740894,-0.6716524995062283,-0.9718054448664365,-2.37448377187772,-1.563108738576977,0.1732876477573898
2009-04-30,1.228346035512818,0.5812052886904683,-1.1684469068077716,0.8035711600296698,0.9606117311967819,2.08081844328905,1.8483636454861525,1.134800955448319,-1.6732075572566452,-1.0548245511568286,0.4133324293336451,-0.8678176405432456,-1.5555159769056623,-2.0186364087059845,0.5549750168338662
2009-05-31,3.285232098661174,2.5459200205467063,-0.7301838731582003,1.5690366002369542,2.7619972130665356,2.2285266279738134,3.3736249677837247,0.472152891449345,-1.3800351813059868,-0.36375269509413405,2.8923296429052145,-0.5687349916340293,-0.23927027057697095,-1.2948013910347735,0.05815400888409925
2009-06-30,0.3538144757535962,2.11681386180794,-0.5228058571396258,1.7111204860975655,1.97981949656789,0.41490683644994875,0.49348934831192565,0.380090189708934,-1.2004558384665849,-0.2295598457751284,2.122175382775628,-0.47564051436085064,0.009983246881517626,-0.5183632729729197,0.22690283446966875
2009-07-31,1.1747037129320972,2.049033229704606,-0.24679725308661216,1.4411477547537637,1.3505063964334978,0.275606001840937,-0.16851360732841328,0.18456006302598346,-1.0091769373386397,0.09859769197671125,2.1896157353798507,-0.3265819081670009,0.3099940263160923,-0.41164691196823405,0.11747206840438291
2009-08-31,0.6006700364586584,0.9499171914933966,-0.1887404834912353,-1.0362820416875522,0.08988268268794807,0.28492347291329023,-0.9744852894300139,0.07925460082282337,-0.8690972039660189,0.291141921591957,1.5958436879310507,-0.27400487873211543,0.3432369560359395,-0.3671935338791022,0.3202821668776995
2009-09-30,1.476110513594067,1.4323833526753833,0.3846217226051776,-0.745141402516085,-0.032959195517600445,1.649755423319738,1.0986971955356388,-0.08951597713580123,-0.6931789250501417,0.6872996112097475,1.830814188392105,0.22992473583227288,0.6728057302669648,0.4773066975105075,-0.08209736218720061
2009-10-31,-0.3853010264635999,0.7155414779485999,1.2174142024320627,0.6450764446909091,0.8798453281634525,0.750938429329793,0.7949027037404973,-0.09014419915634396,-0.6269246373944182,0.620789748253944,0.7138211396413503,0.769506887738762,1.151976468386138,0.9005164052933882,0.29008559877911544
2009-11-30,1.3113061542685567,1.024130520839297,3.7032945994409845,0.9403289006840413,-0.7096417115649232,0.7581311349791603,0.8290798368855932,-0.23627203689303877,-0.4399292090880711,1.0146820009471953,1.1644535378109235,3.848391254158492,1.9606479576517375,3.302317600597467,0.014169607397535814
2009-12-31,0.044487555128461274,0.41588754434019004,3.8212925559587183,0.43596422407615104,-0.6005229891481206,-0.0379237639623603,-0.8347658370924818,-0.2810290698739902,-0.3423745116626992,1.1360731118670073,0.6785123022473849,3.8257975930824446,2.1677954857965958,0.792176049644901,-0.05959786443112089
2010-01-31,-0.23789796007593822,0.4872527467052636,3.5035277305917885,0.2540172614789479,-0.31118752004835964,-0.6014733815559402,-1.036523112533351,-0.3102426291276354,-0.2644703855432085,1.1059816132445792,0.23571857715169994,3.2803072489575342,2.264300513639996,-1.524624223226762,0.08939281452784874
2010-02-28,0.3971903121391197,0.08690158254862182,3.9394580787671836,-1.3158385965872472,-0.3057368236469904,-0.544388290192843,-1.0044979908772989,-0.3864247210465045,-0.11913727072914744,1.215589001359643,0.24397081209784777,3.7735844886766103,2.489912567449075,-1.8898017167138792,0.09013349236780129
2010-03-31,0.38370723699254006,0.23287505689588425,2.9235669905885953,-1.0365081076711329,-1.2044144289457694,-0.46480913155250037,-0.3646084509204947,-0.15197619655097033,-0.07859984798839226,1.2677235178390591,0.32862766927316867,3.7386942503437792,3.844197654840466,-1.2900980272773692,0.027833884234773367
2010-04-30,0.03387314588931852,0.35875350681941787,1.9599895290058895,-1.6785737873247462,-1.4686265642667606,-1.08769161985857,-0.4507039138311441,-0.22721314681793678,0.046926027580343505,1.1825448338064373,0.16446167386573501,2.690884670251198,2.354363764443548,-3.8569423217642056,-0.1467109400864831
2010-05-31,-0.7825834747309462,-0.14843104475205268,0.40832358910286143,-0.35680669465983483,-1.924726695372732,-1.1595706164267574,-1.052609812958235,-0.18362075337867306,0.08612370213871223,0.924381230969503,-0.27353347366557434,0.8865818614421122,0.8074542296073244,-1.1896938245930395,0.06570361123564368
2010-06-30,0.20917456329947948,-0.23419684767055593,0.3850385279113487,-0.4630356124097975,-1.6375778094329705,-1.2299743761976685,-1.6399942495886897,-0.29274167202602724,0.2502347847738843,0.9125350875959883,-0.1593434337870557,0.7890934199616179,0.7100188529793087,-1.232773494805649,-0.0303450891438653
2010-07-31,-0.2794985417469791,-0.37232033518357494,0.04675721513564004,-0.5796975157211983,-1.6387074421028887,-1.1957281660368178,-1.483981083810155,-0.327889846615926,0.3709342437732908,0.7832936246087528,-0.3161540247436475,0.299581740189821,0.3596980538366044,-0.6450419416695528,0.033047461504569636
2010-08-31,0.028430372846290488,-0.017191890641249024,-0.06350320977871914,-1.370929685695703,-1.6705750083154325,-0.9200308551940514,-0.37194192623154243,-0.4129266404684804,0.5599995424806156,0.7333488575661179,-0.2654789268479187,0.17985765948217342,0.22698070754088034,-0.29368697584874887,0.05790777861808564
2010-09-30,0.16498821735702604,-0.037863186798212066,-0.3022419602697503,-1.3172050757499298,-1.6313153801029536,-0.9580326956097784,-0.36276242535204384,-0.5155010814674216,0.8238245573356412,0.7146360761294978,-0.1055029758901775,-0.2017294701518463,-0.03760806317130054,-0.018589192671451073,0.01596358907147109
2010-10-31,-0.048164751800987844,0.06332762432785291,-0.23996624306402659,-1.5860298101353725,-1.5904958164489698,-0.6511471898845288,0.6007136698430743,-0.5838309605027708,1.1433630362307228,0.6414164417477419,-0.0618102304834723,-0.08067096594236779,0.02341366959865476,0.0030916929022600887,-0.14767743026290406
2010-11-30,-1.0187828661909684,-0.3492327814962373,-0.5595565135480398,-0.335554604623853,-1.4347007017163407,-0.8548417102684068,-0.6076913976090494,-0.5103736968890792,1.4473578278212544,0.3979757952522155,-0.5145580070350853,-0.6568284006068463,-0.27334196771601726,0.27318740320653256,-0.028261440270507487
2010-12-31,-0.46706012856733115,-0.6416225809767161,-0.6044023628100875,-0.6071831654673691,-1.4182613182588042,-0.8314669063631142,-0.27923085394963054,-0.4646874187800298,1.3764277027009093,0.2564265167663632,-0.6183324469875542,-0.717488315707568,-0.30323486347423184,0.31748782670628783,0.13927157686579505
2011-01-31,0.4759230425720857,-0.5020039910809606,-0.5151873258589368,0.22139719455494267,-0.9305477002386201,-0.14865718489174765,0.2036325875489153,-0.5198582734279277,1.7816954762910127,0.2973684353613591,-0.31993122814622055,-0.550536827015261,-0.23615326782255805,0.3029479002254408,-0.05527610937198197
2011-02-28,-0.7706477712141473,-0.3672949470469891,-0.634422134008513,-0.3153432664626608,-0.8115533936764379,-0.6723027527323673,-0.14172344872901968,-0.2577881907356071,1.350984836311928,0.09017781446424881,-0.6045030519568855,-0.7120073171815315,-0.3947875591678176,0.3106130006268687,0.03135438500998637
2011-03-31,-0.2841493339018316,-0.28592784105600516,-0.6983091943215852,-0.49547899534242357,-0.8109772810200563,-0.7942928890285184,-0.08595913339461725,-1.43180768105901,0.7140028657881522,-0.0032464064703443293,-0.5910018978529255,-0.7948924632881927,-0.5303333812971488,0.3655396802360364,-0.021040531544552706
2011-04-30,-0.5985060466736306,-0.872978728408376,-0.7517753471189412,-1.217845445726266,-0.7589864669477195,-1.0705859782601417,-1.4649231810573708,-2.0682688487803347,0.28315491717910285,-0.2599615418430513,-0.6908395497693739,-0.857207933077203,-0.6527292191728727,0.385739929990126,-0.2295305757862876
2011-05-31,-1.8761238186518596,-1.410254799875967,-0.8188187651335737,0.188577551913792,-0.2964989437187088,0.06540245882689309,0.3690727641878324,-0.30266794710373657,-1.795602815748896,-2.137255940405581,-1.4384758696592805,-0.9094422906027295,-0.7971118479227428,0.27239210832263183,-0.006553307896761988
2011-06-30,-0.2996673947759947,-1.473524679006544,-0.8618148108970118,0.07104514199509061,-0.21041898944062878,-0.22910033408359995,0.41392589973468796,0.09360846322512349,-2.303987836134243,-2.7355954649360337,-1.3064817685341683,-0.949722557259543,-0.8545753908211381,0.30718150104827924,-0.03569531289489673
2011-07-31,-0.5027776115977646,-1.4688297239203194,-0.8646826583645922,0.11321739789644773,-0.7386680199726656,-1.1493126750285674,-0.19233248923804286,0.8973245426317731,-2.6101311487286405,-3.4669163121786566,-1.1645310427194022,-0.995324685885906,-0.8686569915452877,0.44091262338674003,-0.25073519493794244
2011-08-31,-2.180058196663305,-1.574766341385756,-0.9693208030356985,0.4603693457775664,0.03945729481886402,-0.22948545960689373,-0.33603231066617717,5.377943153148172,-3.423108153811948,-5.572848783305071,-1.767087852517261,-1.0618166457454181,-1.0574451425540459,0.3859238285089297,0.13857390064489625
2011-09-30,1.0140901394013604,-0.8360979388080938,-0.9251812875219988,1.5806663315452667,0.751568356092419,0.04565750001491554,0.1341935832910504,1.6003544441604436,-1.816879695576695,-2.5800435546322866,-0.847619211870396,-0.9654289454193886,-0.9561384804115011,0.30502069935676546,0.1092368405434697
2011-10-31,0.9538327748074268,-0.10289784750073232,-0.8624467726773754,1.825973665870474,1.256706556242165,0.47471078786167803,1.7008333575050432,0.1795910659826967,-1.0571713475070417,-1.6533527925364642,0.08132551490122816,-0.8888212571421106,-0.8622934062166859,0.2686282177366668,-0.0734073240255671
2011-11-30,-0.6441928465830224,0.9022366303452333,-0.7925089127454933,-0.009076444876668947,0.7982252607669249,0.8042002103589817,0.7676801515464529,0.8046925355068549,-1.1379046600591,-2.4439473645762737,-0.18995448866891698,-0.8528909226752223,-0.8017820618878664,0.2872321900500278,0.07503307629390706
2011-12-31,0.8303308224475798,0.773180058244996,-0.6825295304780026,-0.2634459165315153,0.9990874332748476,-0.8554928861779403,-0.7356158420405425,-0.3728849565731483,-0.6569156443939066,-1.5889913895652155,0.596815620275236,-0.7373806823963486,-0.6851069454549478,0.6320935075550401,0.08557543206740402
2012-01-31,0.8954026633139406,0.6771404103548482,-0.644355010876088,-0.364782406599333,1.15417049454637,-1.8829228711591677,-1.145211116266064,-1.6890103757447699,-0.16917870509409025,-1.011903145102743,1.4931489054992475,-0.695385535215412,-0.6457809197903012,0.8417526392000962,0.12237861678585527
2012-02-29,1.174705355928112,2.118739312892973,-0.48798751123031725,-1.6821828427430565,-1.1996846368283836,1.6621137113447035,0.21053607087986048,-3.3851395151040897,0.5273298710008384,-0.3897542632517568,1.9514747977915978,-0.5753279688949913,-0.4970575280866061,0.4846092849970478,0.07472037954624641
2012-03-31,0.704866844435216,1.884256629508725,-0.3995963227547213,-1.5555392683589688,-1.378253902173619,-0.7679874488260913,0.4309828578350586,-5.73557858272519,1.54724053801217,0.016309449886541587,1.9054846209119023,-0.46576484979808813,-0.41022703974718977,0.44000712318216684,-0.10703531844304838
2012-04-30,-0.9773126860307274,0.5792621773038498,-0.4234983405526071,0.4471909446090964,-0.3801676397063306,-1.0527113823675196,0.21001408506602764,-2.6477105809129786,0.8363589227769609,-0.3673020165526607,0.5312625997943115,-0.5013307496134268,-0.3819932345171162,0.49417661837053567,-0.23520840838071666
2012-05-31,-2.0814764952427187,-1.5907094963550135,-0.43966846203825816,1.0905029937619484,1.3522943226241602,0.12140589820421344,-0.5096957323298364,-1.5487267472140134,-0.3649213706017096,-1.2806696676596887,-1.3549569588612353,-0.4550316116788979,-0.36393299404790985,0.450074740055535,0.06717512843860682
2012-06-30,0.6795044324732098,-1.498711037461846,-0.22996803258598195,0.9622133385088006,1.210379266025684,0.2228264439049248,0.5825723981945187,-1.2761784662698463,0.04009444042454398,-0.7840874239396297,-0.7927853527903663,-0.29453722046001113,-0.23118421408385617,0.2871868466086218,-0.10030408922214555
2012-07-31,-0.770301593037557,-1.343392095200824,-0.29073557984830417,0.9078881484022953,1.0520972059893852,-0.5601205813537588,0.5539828465336771,-0.861078465117711,-0.34693839754774136,-1.0346361666507558,-1.2597950273853484,-0.31950144082013143,-0.19278467048772266,0.39620307397030635,-0.01653227231147079
2012-08-31,-0.02005287296146605,-0.0702650556145626,0.6357178948581449,-0.4373765283574146,0.28133046005585055,-0.1945039309416082,-0.2919082098721541,-0.6421702594662583,-0.3097752730247889,-0.8998739305633447,-0.9371896469733062,0.3824647388854338,0.26716963317751613,-0.556855354856844,0.00776107135440877
2012-09-30,0.20608632481816008,-0.37057526940279567,0.3153784832457408,-1.0049180980063215,-0.16979290328241725,1.480827392741862,0.7344361234219847,-0.4907090178381318,-0.17058232539401028,-0.6981175371778437,-0.33824869457907775,0.15689258408241472,0.24108723372780544,-0.2165964322300698,-0.040919386293723825
2012-10-31,-0.19533561043067982,-0.0050221416444720755,-0.2695230653998201,-1.6644777612051926,-0.28240841422739543,0.013849189740173766,0.35126056912284537,-0.29468213731502135,-0.27011820806397296,-0.7298824546713222,-0.18109259360242366,-0.38355972619035616,0.04260193717044352,0.2727803990994748,0.14547051299599167
2012-11-30,1.439679328346175,0.9423990750562601,1.3051786595408152,-0.23864795956420565,-1.0160280540197968,7.710348671059408,4.228220361557339,-0.38027512141915254,0.6539605305939191,0.1317870219820043,0.9389841236506358,1.5343850195612283,0.8616265333581992,1.5575006260498974,-0.02575390430618738
2012-12-31,-0.14759894997911216,0.6978640591302254,0.5525926715556673,-0.09283491914105066,-1.1848941558397499,3.2853058781404267,2.677476681144351,-0.22870413516759905,0.5943571544992752,0.12287108976712383,0.704077343015402,0.4410035669268215,0.5746556367567658,-1.2498244957485858,-0.16905009330988116
2013-01-31,-1.3743740285902812,-0.06474684783082958,-0.9409483614314784,0.9663132717565966,-0.522109663933348,0.7000758608849976,1.6366679726550803,0.1511505871566131,-0.34078118690910675,-0.6915412481021151,-0.5167520569591657,-1.3356833538930142,-0.15456356530248602,-1.4176295915139818,-0.19587222176359823
2013-02-28,-1.493823379651517,-1.945810200297927,-2.393201134442991,-0.3567244513408361,0.3687667434459868,0.10872027036383922,-1.7869665052816959,0.6319113985669684,-1.2952950140045096,-1.5418666196941269,-1.4898889212633244,-2.3846851059662213,-1.1450498994771348,0.4203048239091254,-0.08357935155166714
2013-03-31,-0.46261766003139143,-2.02345589690296,-2.6135290246580296,-0.9906434648002526,0.23897677194635833,-0.11366099341181184,-2.301047244699013,0.9290272828231044,-1.3187373352526426,-1.6131396011231764,-1.5267902064525523,-2.679190567295691,-1.6632371780553779,1.582831969543226,-0.03333642026759172
2013-04-30,-0.01188371312539793,-1.1308074191614585,-1.9931453440216558,-0.46580258823890536,0.21109554915559242,-0.3183043145178819,-1.4297614039184336,0.8825696966670302,-1.137441279188949,-1.419189548938226,-1.270958506916062,-2.024965697287251,-1.3349633228866358,2.1103375853985162,-0.10127358068495927
2013-05-31,-0.564865517782135,-0.6013553020992202,-1.3555832586958527,-1.4670064426124818,-1.9056490955681735,-0.33785352670451574,-0.8280785441834725,0.8622876303194067,-1.145800791757441,-1.4400982118075896,-1.161737311536605,-3.177749403318027,-0.8996766651406535,1.4384610151936932,-0.22135889884767432
2013-06-30,-1.6814280956610774,-1.2551226223853371,-2.030010310377857,-0.18247224799917816,-1.582740160846688,0.162257075268246,0.6310999029731585,0.8789163323336966,-1.3827876712751916,-1.7581438468933577,-1.5600367961859805,-3.552189877449713,-1.480426147756356,-0.025456267092133375,-0.3142833900575066
2013-07-31,-2.2802455538595487,-2.5167793452871035,-2.2184847552141025,0.06400953534816439,-0.34518468732721713,-0.4249527353179903,-0.3589245821936416,0.9067326556772463,-1.4873335924759137,-1.9337113456427195,-2.180112962064949,-2.037211140172955,-1.7205246386171533,3.015441678401337,0.1625443615243272
2013-08-31,1.5612430309477134,-1.0949718798066956,-1.6275840459660744,2.8964337019330664,1.7377268319134753,-0.31104074043710467,0.221580548741394,1.0143663548093556,-0.8866940822744038,-0.6723541132126336,-0.8526586808250257,-0.6492668864273405,-1.2972234541663124,1.65275707646345,-0.10138131727258248
2013-09-30,-0.5300445429642153,-0.5728162574208266,-1.7228613797540064,2.186900083583269,1.5756518732273577,-0.24685554496926254,-0.7607897402396449,1.2282956187160747,-0.8794305803238138,-0.6557726170073391,-0.8732474367151042,-0.7603297707456915,-1.5711035678773584,1.4767990520621874,0.07154145521749808
2013-10-31,0.8633216451211014,1.0272943109225239,-1.403711379632608,0.3855511463224001,1.9528594271380424,0.07491900421679411,1.4445969533336194,1.3243798352062515,-0.559651556626501,-0.15863161673978513,0.023196899434782203,-0.4944261898538313,-1.3581018445623603,0.08207797104936695,-0.03952365435827477
2013-11-30,0.019055117169018913,0.1744102009793975,-1.5864202370455895,-0.313772687718502,1.8959449188165725,0.06781146009327375,0.6848229794583376,1.417180401225174,-0.43600204536751724,-0.018116992827127042,0.31962036748239925,-0.6310404704542141,-1.5783830386540334,0.21536504823197533,0.06329237894510158
2013-12-31,0.8125107290824121,0.9040293994618916,-1.3224109027235043,-0.7276235647572269,1.4555899623222397,2.949368115436181,2.2263018604577423,1.5157335264079792,-0.1981288071597083,0.2978681907793029,0.903195506344841,-0.5987728414366054,-1.3400584942578664,-11.002415893674758,0.04839654086185024
2014-01-31,0.702204238507531,0.8129663570332606,-0.8722824540961088,-0.8006946974902721,-0.7854257367973431,2.7222934479936836,2.6055963520332956,1.5350591993651543,0.0038791382234206295,0.5479931837539738,1.0079444026010416,-1.398528739104776,-0.8935668276501827,-4.134861301486882,-0.09241342627862444
2014-02-28,-0.39550682621265965,0.5972496585818347,-0.6255080864236714,-0.2685156393704535,-1.0977215159209255,-0.09679607709479227,0.3870533101328879,1.4616414616994788,-0.008486210854654671,0.42232174294056535,0.508226431932214,-1.395958145422106,-0.6536789897762655,0.13059363883384983,0.184969562880694
2014-03-31,1.9499411585550743,1.2196582491023629,0.02536801225426128,0.5785511748667316,-0.6122427714882925,0.16310408462632636,-0.40972085739256603,1.2791374350164098,0.4754250914066862,1.1309501561646793,1.6638355698463954,-0.18970805378911212,-0.005630279142612959,-0.11723790820513016,-0.011398299696955261
2014-04-30,0.2773338078857982,1.0257201839222378,0.13080609926350842,0.586635172004498,-0.6523322651324802,0.11558606874653794,-1.533214987147961,1.2041490369682621,0.6976118437056374,1.3406153567673629,1.458621633414347,-0.07316664973826274,0.09923927341834565,-0.10007455386111763,0.4690000689120524
2014-05-31,4.008814141544714,3.625473292257134,2.2428473742328077,2.3078718330188086,2.3545018504861543,0.665331869329376,1.1819276685554698,1.0846950818853376,2.6186327641665983,3.170879246163936,4.529510045678149,1.723130768043244,2.219565890041491,0.4668354504168347,-0.06953945025914177
2014-06-30,-0.35227313849013586,1.8410218283993047,2.737426873862875,2.918073771151187,2.429721039801973,0.10436360972745906,0.1772712403693457,0.9460190333205828,2.0701268822441263,2.4119888504883864,1.9832545840137157,1.9675790002176252,2.7368757061714533,0.2732562193773667,-0.07722760664618061
2014-07-31,-0.3661421652104984,1.409975457928985,3.5786912647740423,2.6773860321315617,2.371264619547161,0.5652778718206937,0.5768025787140095,0.807888539788578,1.684125317960073,1.930767996959619,0.9225446231494245,2.434762332813033,3.590606397073492,1.4708746358226565,0.0044198966981512855
2014-08-31,0.14438017301672326,-0.31348903280904,2.1203603980613974,-0.9945062822390313,1.8284840892988614,-0.24199183239389022,-0.614372715018058,0.661765114116774,1.6365178523174881,1.7939690422027035,0.49907127569082144,1.775003150260395,2.1281845562249537,-0.049420188603982,0.03733189798207035
2014-09-30,0.3473583264128009,0.06758149527022385,2.4945424435400345,-0.7934957319396072,1.5199924124881243,0.35966455340959363,0.27560831892332055,0.5079172596009839,1.7203484020043462,1.7816498052306569,0.3806813862514237,2.0953866815431446,2.488183681219753,1.0625772347062004,-0.03485426423010864
2014-10-31,-0.11767633874143857,0.2027653739210457,1.7764461093542403,-1.0697665842042947,1.4159267809984073,-0.11877144156679079,-0.41097227275748477,0.33952065486878147,1.5248705705858412,1.5702025220910738,-0.029368273047620325,1.6251011975624974,1.7697484993687467,0.14469437710208954,0.35672993280350124
2014-11-30,2.3578199203286174,1.4046942063634786,3.1818392806933367,1.0003276311765605,0.4411775072632686,2.2158848584824793,1.9627184188053284,0.1510607674189786,3.0528932589918854,2.4807520257541333,1.6559480582647828,3.1187686126190557,3.1854866556641115,7.501128770921612,-0.17358386036574916
2014-12-31,-0.9636340319847071,0.6231049373721314,1.728792231363762,1.720276687683356,0.7396054531373848,0.06772705059916785,0.41999525219719464,-0.08193923885618601,1.9803621115974603,1.7997910492437985,0.481321011974206,1.679910603557943,1.7243308511635216,0.2083690386884249,-0.1469650201663838
2015-01-31,-0.7593073177452321,0.24016638158658676,1.0354440191229743,1.8149567438392982,0.861735160173418,-0.2387008424128879,0.29101741782133805,-0.40638008319547153,1.3272531374061933,1.3157336967838962,-0.22469305633453887,1.0734948429568691,1.0307669051242117,-0.20655160958110022,-0.03151776032040518
2018-03-31,-1.819366372758408,-1.5526806716195236,-0.16190376301092158,-0.5080990944454661,-0.9694086607288819,-1.0110426741693161,-0.6941854801979802,0.9056964126353113,0.008096645790451992,0.28253077409357036,-1.5884408968272796,-0.1450400147077783,-0.2873811636656721,-0.7014186926445212,0.042370138739537655
2018-04-30,-0.057138860385999406,-2.1179959638343733,-0.05808483117036951,-0.6932014825277222,-1.139994853315893,-1.0629116903909706,-1.7547117867599014,0.7966765089544598,-0.016014658938545555,0.2231616924303451,-1.5389412883457425,0.04540627129459374,-0.20614597801798698,-0.7591751241694277,-0.18319360762195275
2018-05-31,-1.8636403682592413,-2.7424024111894942,-0.3139398526312686,-0.043501316091167544,-0.3419207172956819,-0.8447810022261466,-0.6346729397606898,1.0556298005147202,-0.6270883948560677,-0.3466332531203016,-2.7634194643166454,-0.3623663905772951,-0.30851769283786273,-0.6021735981117307,-0.26102743062669126
