INDUSTOW IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2018-01-31,-0.7676847684320549,-1.9047665101133269,1.9550694858038635,-0.6687667328799356,0.0048390134601590685,-0.4853887604021514,-0.580730717157478,-0.8596683551705452,-0.2841672223283615,-0.23307598545970024,-1.184186521526531,1.5665872906213056,1.959458108951874,-0.07086960171129127,-0.01389209595419267
2018-02-28,-0.15053399479801477,-0.7397907431510893,1.9306759715410475,-1.3877987428113534,-0.09803683636893477,-0.23583450274621803,-0.9979875156566308,-0.8223650507507992,-0.4024406002349121,-0.32050194531584403,-1.1681443353883476,1.6335287824836933,1.9540337069724443,0.23348735200702833,-0.030902363775932033
2018-03-31,-0.3503776857995624,-0.8658558952199495,0.39653384636494093,-1.3894492813976071,-0.5178086781967216,-0.19329135564896643,0.5458594431799805,-0.6461483944300039,-0.8330617311230476,-0.545088441226333,-1.166485677357795,0.30805210267019134,0.4589814041962063,0.3106441229630106,-0.07103486058268554
2018-04-30,-0.7853167948769351,-0.8359138636709103,-0.6609817019771419,-1.3232527251056292,-2.4862964533124363,-0.5556718492006472,-0.2241355523318565,-0.2111243934469949,-1.1836947169354957,-1.1061233873241372,-1.2110795981258065,-1.2597918132394337,-0.6694801076164503,0.539634445389739,-0.04725030915404515
2018-05-31,-0.4690796933256305,-1.0327402916120616,-1.1157595235586737,-1.5114674328833706,-3.3763388767046094,-0.5452452528359126,-0.6366193944509889,0.0714127539234906,-1.2835966455610444,-1.296969170757057,-1.1933301103926919,-3.614035649808509,-1.2229368283665683,0.6519528427870346,0.006341810306856207
2018-06-30,0.1854238616639412,-0.6743856156402693,-1.2253573081386038,-0.9447075883678512,-2.4365428941830123,-0.9092619398580059,-0.6413185063914915,-0.11527618328765775,-1.2860491091291062,-0.9942344703957942,-0.6533461101402486,-2.5771732411480888,-1.2673183176179774,1.0970815697352612,-0.047352170130779477
2018-07-31,-0.49693814994626795,-0.4919882463099787,-1.881386599912655,-1.1567898531068517,-2.284488089564014,-1.0185780019274207,-0.46843122858108704,0.2515569209145989,-1.3141854631933416,-1.163039010936249,-0.7790516506254465,-3.9610092114694,-2.0565006023226706,1.8246858044607717,0.0008717636329274611
2018-08-31,0.18207328401283718,-0.08690598163899266,-1.381618893576706,-1.098315481168412,-1.8908991212830681,-0.7514376530035076,-0.36308092959607213,0.17236078475163097,-1.1353016995990466,-0.9097315667971408,-0.37203043943928277,-2.1523343655384393,-1.460138631007461,1.0596328604850063,-0.08716982295196588
2018-09-30,-1.049652136516584,-0.7998628463045945,-1.9896321039861098,-0.6474884739978023,-1.4113471733924272,-1.032285125708776,-0.4573651479894343,0.7103796695522672,-0.7416231970911942,-1.2652212793711783,-0.8441215011885799,-2.238358547313036,-2.2938858017687718,2.0173232222651696,0.023676416001144802
2018-10-31,0.4919666177081714,-0.20397603965812755,-2.0682372479393787,-0.19103321433723333,-1.1342804792809744,-0.4098740907679308,0.25386967353057394,0.4527695804410071,-0.5648129857818472,-0.8423704989980643,-0.2940833095098973,-2.0125649637319185,-2.2784612857547155,0.8022086341245165,-0.04753746722783037
2018-11-30,-0.4860789453875553,-0.5945257752750681,-1.504913088931986,-0.23133824749397502,-1.0428408594459633,-1.316152342757855,-0.4913960535903535,0.797777588145002,-0.6809335310692105,-0.9241841997080618,-0.5215771928371267,-1.4343920495516713,-1.715046797770425,2.3398983576828374,0.008725212890870032
2018-12-31,0.33238639329754915,0.1912391803916024,-1.2935967926414804,-0.7283515704820112,-0.9469386993873964,-0.9271381038523305,0.10007223280431879,0.8231990281398995,-0.302752739673408,-0.6684653060576744,-0.12255626054120389,-1.2126910099589214,-1.4858905630563026,1.4638501184793125,0.12078153865263996
2019-01-31,1.8318330854616431,0.9183539744151448,-0.46564590007526285,0.6401832282853166,0.09463030298654866,1.660261286452442,0.6103456483039491,-0.08474677532480018,0.18512029039389513,0.02428808919822684,1.1842152662714478,0.015688454764635398,-0.3870213275718865,-1.4718337537677,0.004778981616350601
2019-02-28,0.07103244692068061,1.2464229944157819,-0.3886451652364751,0.14632451074418062,0.12621422505991103,0.7623006066089489,0.8574281432472923,0.09577982069610741,0.10064120131313124,-0.0288356443695601,1.1022639968463244,0.06903992493895034,-0.31018766747664944,-0.6643781018915763,0.065091747953392
2019-03-31,0.9100306393782311,1.642307407041673,0.04667210445160799,-0.08309863548752768,-0.3107193014599899,3.3989826565053396,2.454386422264764,-0.5036190476541897,0.1815499457219641,0.32978903332094,1.4582794992453378,0.29059403261178945,0.15136509106369322,-1.3370636306012904,-0.17703878983805207
2019-04-30,-2.6825599655668397,-0.8279872497079092,-0.46509923382901364,2.310534643861639,1.398431492031185,-0.16294948308973725,-0.6273748439389043,1.5590846208364126,-0.7196569290182706,-0.7231476695267036,-0.6069239209143941,0.19772120669069249,-0.5011505307205888,-0.04814266338907196,0.024269839517970744
2019-05-31,0.5120898246366676,-0.6036211251389407,-0.11314068568112824,2.1822880555532573,1.3898809665078196,-0.22387327899163545,-0.3608056304881979,0.9972152090449914,-0.4955951182419619,-0.44049177056386846,-0.3718216379583006,0.34245118761326293,-0.08011891268762696,-0.10889097697211984,-0.007275472816059751
2019-06-30,0.07847411152725288,-1.1985225714794705,-0.1603271148944758,1.3029404545829433,1.44691522065926,-0.413389846961212,-2.6086681029879952,1.8532142360561872,0.25489554054564784,-0.3606786932443523,-0.4437593042840867,0.32402464084375693,-0.2033638639331453,0.03194315259969075,-0.08312114775850343
2019-07-31,-0.9682033177124583,-0.24572667654131541,-0.28634796222549974,-0.27666265645854815,0.9316423525710705,-0.3309478394873366,-0.38945933239477265,2.1584652763840606,-0.13102677756440861,-0.7146363312420297,-1.0092259887961996,0.22510990865661243,-0.4506532957727438,0.03862152663757953,0.01894454077634976
2019-08-31,0.5600721515242819,-0.23409330438238485,-0.1683852945017002,-0.38233506506018045,0.9189685096406959,-0.3041390471475338,-0.22161015453379293,1.4060233162719855,0.11245713269322576,-0.41927963245882766,-0.39963021403882415,0.2917742772185102,-0.27581246766717543,-0.03348578961523908,0.026983419484072797
2019-09-30,0.6258498123717349,0.13968354279933606,0.4521672053121904,-0.12443004813442186,0.6172884606243715,-0.24999014668670183,0.3501793580826535,1.8286497191165991,0.4288926444039025,-0.1086005026893049,0.4727035273497805,0.5958952567772757,0.525464535446031,-0.28970990901197674,-0.3047988423467301
2019-10-31,-4.16768694940399,-2.059511040891708,-1.0458537818997045,3.5263282884703515,2.3671925365968876,0.9394894897224658,1.6220365286132277,3.1804207437231855,-1.7524017040246387,-2.0648402565754456,-2.6649287470304635,0.1417835988834311,-2.5539031194304207,-1.772927961149025,0.3760433549884024
2019-11-30,4.799278623106733,1.659690139308591,1.2798570079921505,6.27695633368065,5.111457051605931,2.3470758267049407,2.6108426106212415,-0.09943640685482108,2.3639532510722803,1.32008899196932,2.41403515487631,0.908035455792027,1.4232582003239285,0.705686197639149,-0.09007598321395638
2019-12-31,-0.6521852860368009,0.45738303005050945,0.6343103470818069,3.890780877146783,3.50731462105496,1.103584135027184,1.8269270701599865,0.5873229903082082,1.0819383453799623,0.5740400277189478,1.0091430399866295,0.7872895423389383,0.6278874931906137,-0.46591883567597875,-0.016773556201293494
2020-01-31,0.0010224745780219283,3.158464653199002,-0.09407014313745984,1.847393295015429,2.698387460515353,0.14126683642186005,-0.07337046856718674,0.45846815505233546,0.9650284068345298,0.6125585129670095,0.7176532849739151,0.6617538575565585,-0.3963238559551507,-0.46817462355352973,-0.14656108155123151
2020-02-29,-1.12374567934667,-1.7290354407540045,-0.837928101600548,-0.3193734863191798,2.4012191101189435,0.220039328848012,-0.8693117965648711,1.2132935551547404,-0.8324036756598503,-1.1688450979139884,-0.7630783491720151,0.5816782696740476,-1.8128337444879292,-0.7776252035587258,-0.2929027957290624
2020-03-31,-2.2631114682629723,-3.1780383777569843,-2.631154934719283,0.44585221950995324,2.3928532401369536,0.2436106844427534,-0.6427419779663888,2.5537531308015806,-3.037787575000768,-3.4499560906076114,-2.945055852286768,0.43298163294715486,-6.103451985107094,-1.2369107559584436,0.08617769624105241
2020-04-30,0.881555575188188,-1.9002161636215515,-1.1065198745715898,0.9719787489170215,1.7789518864651956,-0.34924207503552074,-0.5086613784054083,1.003105802602273,-1.580828725004758,-1.3185103351904186,-1.680468174646747,0.616306015896904,-1.9618804208120741,0.30464382568403026,0.2765103825110535
2020-05-31,2.234700712044725,0.8941971003082975,0.42270887850992944,1.952143430809586,1.1736808351223016,0.8186725049339938,0.2585820802427545,-0.8530931354312189,0.2741910703648579,1.1968225871860656,1.346296374907141,0.8126297493629027,0.13651109502410716,-1.0576258998522066,-0.03743930450074243
2020-06-30,-0.17958154169905105,2.385486518762914,0.21707748469355995,0.3991379981523624,1.05310453016319,0.7420331572426871,0.38603012537790493,-1.0294219082592304,0.024339037969438652,0.882678726608598,1.0958802078156467,0.7047919660632656,0.007544159930643339,-1.103112968687196,-0.1424065197106794
2020-07-31,-0.8770179630036528,0.794451796557162,-0.15128490810056738,0.9680661634556987,1.0466852527031132,-0.1719783606027679,0.42717209899398884,-0.37387167730605747,-0.8546685296249001,-0.16080876431147956,0.08253869100510058,0.5822509265962853,-0.48195190414377387,-0.16976637736897138,0.033024887802749515
2020-08-31,0.3311234092118842,-0.5783571206263227,-0.08982164173915679,-0.44623626638363845,0.8961602989286409,-0.8858611334466124,-0.8467168071353474,-0.6827185186369752,-0.6094077179171072,0.23143673245091978,0.5025700213308126,0.5330528789505524,-0.3329942921719221,0.713969019128444,-0.12454216565007169
2020-09-30,-0.726062344085542,-1.0200043194652033,-0.9480729092473557,-0.39427734108967843,0.286377591747107,2.0965460984057183,0.4793103422813775,-0.5305888393720622,-1.2271707136959915,-0.5174247340715694,-0.7681725416280019,0.1200544732362374,-1.1840268864266876,-4.492980501966209,0.056825595579417736
2020-10-31,0.487007044101562,0.07535084473453713,1.3159477500357641,-0.402652528606746,0.19839166231232286,-0.8497004029325466,-0.3154616709290942,-0.9206154891824967,-0.7542720808549686,0.057422635050516806,-0.3485142391098572,0.7959484850800757,0.9782862749334409,0.1826766664204614,0.16391918823583143
2020-11-30,1.181174604129592,0.7629474488008231,-0.24159872713376837,0.0859166421812564,-0.38955273125072826,-0.10381257796010197,0.4254951522422349,-1.7756454000072277,0.1474513305087368,3.93166202695525,1.3210380370019115,-0.03642889027313003,-0.10762820113487769,-0.08071366382537784,0.0504008560266977
2020-12-31,0.365934875210901,1.6296243459516944,0.6738823840902626,-0.8578046878482134,-0.4378425656239495,0.9030953411002796,-0.5244145566064904,-1.70263760348647,0.6431597913294163,3.05345803169501,1.6604203234337902,0.48489117880512583,0.553602905485399,-0.34257657442184486,0.006935441757152797
2021-01-31,0.07606773777975726,1.2381979376377668,0.7919740894722286,-0.6880998164547847,-0.9034108333423382,-1.573472872991124,-0.7690400526275354,-1.6365780766498148,0.7085608241730733,2.425954120416923,1.2536596387990977,0.6418526486237424,0.6400580258019527,0.772488027297933,0.10760421697879835
2021-02-28,0.7608421303160511,0.9049662868802613,2.949997873632902,-1.0255699570222436,-0.8509113694335654,-0.8001452111426264,-0.5309734022713065,-2.0508717643620695,1.4699404332794925,2.358618543695917,1.8188543090196505,4.652805570686761,1.971493579201352,-0.15267409603922819,-0.050925879960360056
2021-03-31,-0.2916204250593604,0.4044485236926984,4.724435740602082,-0.6823249745471643,-1.2766710364887746,-1.3997731945007086,-1.7228352397923696,-1.3629255342793163,2.4344735584081194,1.8164643178580433,0.7406233085362753,8.833719690583917,3.623976088437325,-2.9118992155332464,0.030153038170687457
2021-04-30,0.25981287350244103,0.5529832241452236,2.8580766231912333,-0.7092547570521681,-1.3005296358448168,-1.5256794134019884,-0.5143972811764399,-1.5355431315354793,2.1584679667114086,1.631219429418769,0.6111105292627359,3.481619986016177,2.418448256482644,-2.227450143966067,-0.04123462089293439
2021-05-31,-0.26129614863245576,-0.21973762436081828,0.6441919292392797,-1.0676451739218964,-1.5288587111062868,-1.3507314313874175,-1.5033948783537017,-1.2815889947951866,1.5413314627813792,1.2971098690867786,0.08477441426832884,0.5239957162002965,0.653410121508653,0.14609467847732402,-0.01517858437057456
2021-06-30,-0.07135053008833324,-0.04933278220434469,0.7136717622395609,-1.0929442731811185,-1.4719437026121964,-0.9973643029160661,-0.2931496532661659,-0.7705016816099752,0.9020669603134162,1.10193220596049,-0.10023478715476562,0.6755908169868259,0.746917053436872,0.13556942345244571,-0.07187031255152386
2021-07-31,-0.4428760393867053,-0.5857546448660094,1.0096509527890083,-1.1184324012280145,-1.2710289253470983,-0.6842334039383026,0.39720079091751664,-0.3544954736259849,0.5339094057972374,0.8121335069414979,-0.6194177450445999,1.0735915057402767,1.081889929910492,0.048750071410147644,-0.0308631194002622
2021-08-31,-0.1759263203571927,-0.5182517693705194,0.6382003301563173,-1.0842750122465268,-1.7135389677148243,-0.6344750737169258,0.7887636974873847,-0.17185516549393998,0.38591625493975384,0.6499174247298554,-0.6398985827321494,1.01068936656662,0.7150258015122145,0.2805981305636823,0.36010532000799395
2021-09-30,2.418829848740252,1.3443872723242054,3.4177241408736108,1.0978121252893926,0.23774425008590777,1.2200274104216553,1.7904626489068696,-1.7575677752789636,1.6506176226533222,1.2821767423077497,2.161859795279891,1.9144401166875544,2.853395132406422,4.978059354913622,-0.12840779213412343
2021-10-31,-0.8051090618309186,0.9696350088943715,1.6726448660423505,1.2150920541493435,0.4025527121866385,-0.1865077994914263,0.39307371589276674,-0.8577196878473837,0.8255225997852527,0.8407026890841491,0.6564218044104483,0.8794660147845519,1.6937891467632895,0.1563898614973556,0.046595351822666185
2021-11-30,0.2000659264090358,1.2677368595387715,0.975935352704325,1.0461835297467699,0.348561664118948,-0.5934021484085561,-0.18629240760085203,-1.1994334789535472,0.9725160081083333,0.8059433029085407,0.7606238954177289,0.44342821892223894,0.9710042114347047,-0.27323201094900246,-0.13591979868253534
2021-12-31,-0.9892642231581491,-1.1337140774791998,0.21069898997198946,-0.37527319908897266,0.5747742955906641,-0.49413779074639747,-1.7221123037758348,0.09241817963983573,0.04209253443144829,0.44120060270021716,-0.4171679169241153,-0.1031487209358109,0.31198014274861796,0.1296325180886248,0.016971556399940673
2022-01-31,0.12600308175699418,-0.40181561979697533,0.23169140833112992,-0.36667037924626017,0.5498211263175505,-0.5916202779007811,-0.9323225561518065,-0.05917422140714516,0.13161590953195823,0.39643071724209045,-0.4121180594795642,-0.0846323134821314,0.3298123080637541,0.07346060673875404,-0.16050621264037734
2022-02-28,-1.1495593632959138,-1.3220212132609281,-0.6356386112613547,-0.32747301884555946,0.8211374034776038,1.2689136819178621,1.2480935633373078,1.182838402814673,-0.4535667473694986,0.002222343310177715,-1.5292039653573082,-0.6465103975365512,-0.6971706954833403,-0.31442478099646226,0.03179954546442706
2022-03-31,0.2247885500915404,-0.523423235203652,-0.42036747641189004,-0.2083809416689957,-0.7771191421924188,0.2813348920575561,0.7286491486045293,1.7674201030846175,-0.7170802368078026,-0.03691018887587226,-0.8731633213498139,-0.7084518264879751,-0.43152731804595246,0.20649266374781722,-0.06056832977330032
2022-04-30,-0.5872846176512965,-1.0599939349971808,-0.7846278157133606,-0.3302161852454566,-0.8304209061304365,-0.695552102619041,-0.05040846779024632,2.4255342836949483,-1.1215248999683487,-0.3852463186134563,-1.1675175811657201,-1.128122365209145,-1.0077255240683947,0.6501831021558786,-0.03505714404530236
2022-05-31,-0.33734890982151733,-0.469949654366106,-0.8129650352909117,-0.9141398928996841,-0.9648908918169682,-0.22953888765031033,-0.8280776178238405,2.143453936032013,-1.2483380916693283,-0.6670627567012489,-1.0678763588964266,-1.19352717320066,-1.0848223814075084,0.4083156007191399,0.03553549851507913
2022-06-30,0.36357191343576517,-0.4174563748808714,-0.6508268562906873,-0.8443390380075034,-0.9485046153468378,-0.0581712898680046,-0.11383308601033772,0.27959994307114316,-0.5765741257760514,-0.6159591710122145,-0.4458439254208864,-0.9515452023790442,-0.6930765890508933,0.2954299535651359,0.062339189027275546
2022-07-31,0.5739887327655048,0.37176102467420674,-0.20393547306740198,-0.769801625156216,-0.7333515715380035,-0.7409158015582767,0.11068687916066444,-0.16771122840072858,-0.34691165543865177,-0.5005551535432614,0.35856309889518245,-0.2692565424570542,-0.12512191577169862,0.18972708539584765,-0.10783492924741023
2022-08-31,-1.0414271547722267,-0.04879023699385984,-0.5185435940297589,-0.07587609851326985,-0.9982054206043645,-0.2890020030016881,-0.004706252434518563,0.5523692923058963,-0.8655040169568371,-1.1827304624358017,-0.523572985187582,-0.7363593967215929,-0.5275080488512635,0.3065243153125509,-0.011831478481794873
2022-09-30,-0.10828116389630221,-0.36881943286187197,-1.6387076353711854,-0.17258982379958138,-0.9993433981655511,-0.892187956531668,-0.7415888556565234,-0.29939677305565543,-1.143616378511628,-1.5990398771509644,-0.43053505641162654,-2.5984454538960713,-1.778374698817665,1.3949410066001164,-0.06243050568516854
2022-10-31,-0.6209166846116171,-1.2164912630961533,-1.4517525686744908,-0.7361960784646951,-0.9142986632813858,-1.0937151198110415,-0.22220466261917166,0.11447668121519863,-1.4427457894547828,-2.84276344418226,-0.8365105328385436,-2.024702563785905,-1.64643420839986,1.345864885529654,0.07726048716321994
2022-11-30,0.7103350648760638,-0.013501196920223106,-1.273646098066148,-0.35258585496742767,-0.6246056749986273,-0.9045077213458552,-0.7664777642522028,-0.4357973137475657,-1.085201193044878,-1.9113890867649634,-0.1526148627056129,-1.4687805342681894,-1.31918199196333,1.0674813704289816,-0.050925676286096754
2022-12-31,-0.45285562235237226,-0.23027316282792792,-1.0208055993853689,-0.20442465955659644,-0.5869340346938355,-0.8508883369695203,-0.4167073145945948,-3.029676390241489,-1.0382891089583766,-1.983808121901992,-0.4305731084815103,-1.1183585690653997,-0.6056812809206938,0.7862788952441259,-0.21699290704684449
2023-01-31,-2.006698172758778,-1.1781095244368134,-1.5407075296835528,0.8615455098399082,-0.03292337460736363,1.7261873675525694,1.6542025212099305,-1.7697106507445894,-1.5410260141273608,-2.804327940858899,-1.707191694572214,-1.3153779523094065,-1.142764864986476,-0.8482655653084074,0.10868180424377676
2023-02-28,1.1183571941310704,-0.8831856374166354,-0.803550163551157,1.0392085020842536,0.3307296873182014,3.623158995802856,2.0803837943296704,-1.8638011635851088,-0.999044425858221,-1.6001720776043367,-0.4445394859806698,-0.5538865880634728,-0.5365584919774958,-1.3740499230047536,-0.17823395986163795
2023-03-31,-1.4309119137575552,-1.6951060165812921,-1.2412789754758782,1.1829320772891159,0.617853664280975,0.2973528816345416,1.0998602901624317,-1.6394278777505806,-1.3957085040716646,-2.032961420581895,-1.5296270363312823,-0.7947657430942741,-0.8342737977698789,0.12473631735699488,0.08058048665933938
2023-04-30,0.8792880406451249,0.45001733753228274,-0.8266227722899291,0.8051532268990914,0.7874114486760964,2.1308492485275736,0.3593119329645231,-1.5575333661763755,-1.0176839186783624,-1.303698048288816,-0.4245787165044548,-0.445254241362725,-0.4840472600705613,-1.3595420525184219,-0.0074470151511958115
2023-05-31,0.10866320575760106,-0.3049834933433349,-0.6865407158899166,0.3657690906233381,0.5477768894284041,2.831181911995186,0.4467157053261665,-1.3268585656099046,-0.8819213207719404,-1.1004696048695284,0.008579982401425516,-0.3649082609207167,-0.37641333351857614,-2.0430779441348346,0.06541155559666914
2023-06-30,0.7115453167865876,1.3483337250914507,-0.5556256482691246,-0.9225453690694106,0.6391717469320036,2.0369166596689863,1.6297067257486504,-0.6329456781220612,-0.6973053021648429,-0.6686485909004294,0.9885802613692289,-0.22659606413489425,-0.4621145456761648,-1.4193498302834373,0.04610481944873309
2023-07-31,0.5149119431805813,1.0322649306734324,-0.5571256732800091,-1.0734911540925263,-0.167657647766821,0.7886268380611435,0.13877675828327593,-0.6567856207916536,-0.3976141201505841,-0.36495740456807446,1.2239684549754728,-0.4354044748378127,-0.42966798949826407,-0.629117184701114,0.018433701688837966
2023-08-31,0.24281823566356056,1.1195680601812377,-0.12767609760259555,-1.2971908316144516,-0.40632309496633146,0.35276697819168296,-0.6838483282411841,-0.602596427950085,-0.20313705243099886,-0.19728535289116383,1.2758827466811922,-0.01950071180855793,-0.049769289999522966,-0.16923219615364327,0.09000347154930774
2023-09-30,0.8227546930475569,1.1869588045130623,0.24650082661397024,-1.1028842639641119,-1.7928524792286793,1.128302247914994,-0.17045313486931785,-0.4507252959059807,-0.0009935470899425146,0.3007329262825897,1.6073615606331264,0.2691352005065521,0.2666165869518711,-0.10376038642648248,-0.10611429182200602
2023-10-31,-0.9225979103332114,0.2714987529130218,0.2874390016686511,-0.04487245355738813,-0.909570837494585,-0.09553340433877734,-0.3468089390020511,-0.21122506197724125,-0.308174708634181,-0.08738111557841391,0.43280787574839774,0.3173275855083642,0.2803883383561569,0.18793392023099276,0.06728995289290081
2023-11-30,0.9322344574785032,0.6836791135077785,0.4433637129557799,0.21962076174214815,-0.8097957264672198,-0.5626646288739935,-0.38280552917833915,-0.34839371614308373,0.16890378835325395,0.4725497166889412,0.9254989336186135,0.38043252267598815,0.4690895607034635,0.34581471386277,0.07644873832383269
2023-12-31,1.0139313055454187,0.7354479264425785,1.61654883672051,0.3069640499946503,-0.7146592867835505,0.7688037008683998,-0.14021386607361674,0.833759732345175,0.7129111658203346,1.2539706871826215,1.54963103778275,1.6063337496655101,1.6637526578054285,0.35147147196648226,0.108896081833718
2024-01-31,1.2893595053974234,2.389456648710546,4.784913847547929,-1.5686137856254518,-0.48552117989734656,2.0607104594428733,1.475805646933206,0.4606603155974532,2.6451345162316557,2.3542694084258318,2.2271230310932886,4.768097900960555,5.399738810495312,4.646492323541372,0.13014653099265824
2024-02-29,1.432392568886739,2.5058777532766014,3.6572756623700577,-1.3113687453882044,-0.24434009684843078,2.2835202404799353,3.0634594255112857,0.1253080724261537,5.16513060195856,3.0387585145851816,2.7314613618848154,3.3688161424608665,3.4810187080179587,4.228099897327973,0.14123993601042645
2024-03-31,1.4545668389354174,2.660650929237259,5.384414157222012,-1.4337192602185225,0.07476619255850595,-0.022739831496352288,0.4303936939451733,0.050804840429379425,4.332824701991876,3.006141783975767,3.1053665576593614,4.863007784436657,5.010399750718462,0.7662189693658972,0.19771565215229553
2024-04-30,1.9342729670420409,2.7818336391839216,4.26322203185073,-0.8984081288638808,-1.5203037919300633,0.13985130060537648,-0.11051821493479537,-0.33993657532267146,4.580303406050144,2.7463163456059085,3.2806764164638937,7.511198143179588,3.4224301771533088,1.5643010289840094,-0.018920829046868745
2024-05-31,-0.4007024876043737,1.5313032555497204,3.018661225894102,0.7149527314309153,-0.4893050004937786,-0.4183441382311397,-1.8226376166484022,-0.15668123977660256,2.7067551954269797,1.9189146071011378,1.518224103756308,2.499108122209267,2.685067042749511,-0.3318918649865626,0.0750922847524195
2024-06-30,0.5138748596819115,1.0412097854996447,2.503088580223903,0.5828522340429823,-0.47586868529662346,1.6749193558077913,1.4985310950604447,0.06233590333811046,2.125805965177605,1.6534370273792398,1.1711792293191372,2.1639149004184355,2.3350135576975863,6.800920232045196,0.1433583821951741
2024-07-31,1.1614728587524472,0.6775232849141386,2.5498368447090733,-0.01904135070696338,-0.4144626553631032,-0.3654381604305411,-0.1952093603958141,-0.3487418673268501,2.3050850098598694,1.5544591777650423,1.3614705272135967,2.2207376146826325,2.066388651003866,-0.03936892150317812,0.05687620336037027
2024-08-31,0.2772815339020218,1.0320344224283464,2.3211308559686623,-0.7842170383525524,-0.32135496797929863,-1.0481872806579209,-0.8622183022720656,-0.4335332922709199,1.9189174189321156,1.313763567386265,0.9524922314552537,2.00807577239488,1.832421297963422,-1.6632620805216076,-0.155296374052255
2024-09-30,-1.8781041487134686,-0.21154599621468986,1.179936788921805,1.4610876261768715,1.3607471661667978,-0.799170866974034,-2.162349471239735,1.0329892281417516,1.0314233786348221,0.8325595206697496,-0.502943422012567,0.4822739120314611,1.375452128206633,-0.7042105206285042,-0.14210195995693714
2024-10-31,-1.5810489308824895,-1.696608041542137,0.980020573679317,0.6666784218214905,1.1223822254663807,-1.20290884933722,-1.544640385481137,1.9710731017219505,0.4895888876177719,0.5056456211125141,-1.3200051921043774,0.39218630602082377,1.38434669198128,-1.1406731817492592,0.02551232731113242
