BASF IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2010-12-31,-0.10972894559191332,-0.9456818976004296,0.15014611086778645,-0.8912838932611593,0.9163910383602444,-0.8899575190854,-2.0551555076136605,-0.33670453530245753,0.7275314020309807,0.316390329732061,-0.26952787802134887,-0.14903803227773887,-0.010118370606049937,-0.8252818978540455,-0.10202774782156021
2011-01-31,-1.3105953754248612,-1.4779380203537784,0.20100241013881504,-0.6053318826604743,1.3880263242021686,-0.9535044490242113,-1.442580930958967,-0.07968417058653644,0.22249867586948244,0.06680366027191746,-1.231224637316601,-0.23601276752345784,0.0856714010645476,-0.89629667717161,-0.1856280389309538
2011-02-28,-2.302702474444281,-2.005746281922456,-0.5323507100346064,0.3478614401499023,2.1521981987743253,-0.4679990424778716,0.33840323486651347,0.5910358319069904,-0.6011997500440605,-0.35543042803003927,-2.5176300601546293,-0.8043465646654534,-0.40124340358037547,-0.3291873747256484,0.22274393410011284
2011-03-31,1.6481973203079745,-1.0181905464774623,0.31737705156160895,2.979971598506577,1.2546923899934992,-0.6551879231029883,0.06950699217976192,0.7145991725496181,-0.16884513482280855,-0.20981430055670655,-0.8502865607757016,-0.25885878038182225,0.2573070843381725,-0.647192408848507,0.0449199479222585
2011-04-30,-0.0435888314374909,-0.317132728084786,-0.20822781194853507,2.262691766320678,1.2356183898571995,-0.6859260368737906,0.7936416585275912,0.7596833483064097,-0.09054272123182036,-0.28451613540765325,-0.45521272642053245,-0.6212351461293225,-0.29897659441374436,-0.5257321533943287,-0.06738515409885457
2011-05-31,-0.9966866934244928,0.3400258184093336,-0.5997679243773598,0.8578066829250085,1.1222905675190677,-0.8808233771361947,-1.554909146860969,1.8937343127389956,-0.6873135857420771,-0.9392659198136308,-0.9234075039052156,-0.8628398367736889,-0.5872990517316791,-0.5407255363352913,0.029425110167614166
2011-06-30,-0.0410989227780558,-0.7035298949075854,-0.5529047105545501,-0.823763932972413,1.1582894362937406,-0.5003640076215154,0.032715135708421855,1.5186150156289955,-0.5758950731147758,-1.0631612407654667,-0.5294040295151646,-0.8451427151160696,-0.5760949917315644,-0.3455274152124178,0.09950232700588348
2011-07-31,0.5850408843220442,-0.31622801373669424,-0.7806501187032038,-0.3426675017195474,1.1193988639619896,-0.32100774604746113,0.32324196755578805,0.4034451691608561,0.07677445033634751,-0.9192319172497861,0.16217478068375338,-0.9732801122283941,-0.9043335802400874,-0.22547525697323273,-0.10461271386606436
2011-08-31,-1.2790218110869993,-0.488580886890318,-1.6948400980994525,0.0506367887769643,0.3123938547430791,-0.5737958222029882,0.41143609844408857,1.7684602543718249,-0.7902721501158655,-1.5368235572215667,-0.9802646295021855,-1.415285088603406,-1.5948760616100337,-0.232107913961481,0.015666987119822978
2011-09-30,-0.12563378355649732,-0.5450386387124788,-2.754707588942221,0.0007814568630714219,-1.1507060262613145,-1.0470604522784461,-0.904597017569438,1.5009881139204613,-0.6752031426586343,-1.4961146953649973,-0.7996752544644621,-2.1983275196304923,-2.525409881103883,0.0236687741134983,-0.00955434510182714
2011-10-31,-0.33505640558193206,-1.1655618928144618,-2.4501473788846733,-0.7951650532007505,-1.2178239178630295,-1.0658647085014645,-1.3618904526407636,1.565757207857702,-0.7142630139271807,-1.5411298960799522,-0.7675606011181101,-2.031868510432982,-2.261485481211096,0.07337774698668184,-0.11422064321361458
2011-11-30,-1.236775614561203,-1.1339456152263616,-2.193419533909206,-0.7383199348638773,-0.8770415474817619,-0.9453346717929998,-0.31678387020758164,2.989883343232786,-1.4139788875708397,-2.0827654389269625,-1.4830611979452188,-1.830450957418927,-2.0862645735886276,0.18610772241786433,-0.1764991240425212
2011-12-31,-1.6817914126000426,-2.1664981927471643,-2.3578842074130884,-0.5055878807155901,-0.33582981281644525,-0.6469663289878518,-0.12425736633756562,4.601862239999041,-2.2071234511952476,-2.831017277593047,-2.2252272576169148,-1.972914358089855,-2.4436748448305443,0.32143051510250464,0.11831630616738084
2012-01-31,0.9823137736312983,-1.2114675286907657,-1.608865463058028,0.9952710677713198,-0.21655831777391502,-0.627948326422319,0.5232865607264282,2.0368079286245915,-1.317382453225277,-1.9819216880629966,-0.9289941366584052,-1.4153238288127017,-1.5372695587678162,0.3587704279118287,-0.005769438066672038
2012-02-29,-0.1705410009060162,-0.5349578743023253,-1.0498853249058928,0.8399944874489644,-0.35997038341412585,-0.3464860369536957,0.5516043604450155,1.8018965568547456,-1.183614806529816,-1.9596762738534963,-0.7115366292128068,-0.9147596650751255,-0.9540143426615455,0.15038312348017346,0.004677789072240427
2012-03-31,-0.07302190213314405,0.46617143070975237,-1.4789514565661812,-0.8555827620317704,-0.39659133927820706,0.34062576451245347,0.6535249613744175,0.40086952030614853,-1.6999241416773605,-2.0137642187983715,-0.41833860459652766,-1.3324071924529306,-1.3707388856930487,0.30619802292664267,0.20318601181123414
2012-04-30,1.6380448849051006,0.8771698907737313,-1.0039707401257967,0.20578482741066262,1.1037060600153679,6.286631517752556,2.309935869657706,-1.1150798112710456,-0.30656772708192104,-0.3241112272628541,1.1391547805635134,-0.8790700695573704,-0.9629332935362215,0.10411628769882139,-0.06936918678571438
2012-05-31,-0.7292762349403408,0.5082576068666407,-0.9331272375191695,0.6853971083929181,0.7892274287383609,-0.06584064831184687,0.29479249724185125,-0.46164252903290603,-0.9383974621509665,-0.9543493937116158,0.41222012369786165,-0.8115882443389308,-0.9168792855119555,0.14831552995533062,-0.004526864176965277
2012-06-30,-0.15052849853606157,0.4562423045412437,-0.942829827263886,0.6724116094558706,-0.5433572400524945,-0.012208980294886835,-0.05318192195929033,-0.3400431291505294,-1.0325111694830367,-1.0410538692901272,0.07263331922901306,-0.8381111347091332,-0.9211298798388742,0.14892379473184034,-0.02384008367867201
2012-07-31,-0.3111766456447747,-0.7666051019675838,-1.1423640220055653,-1.695474863996555,-0.7574303165094435,0.1570377555368256,-1.5849497453073287,-0.06910483306388732,-1.189543743500849,-1.372945339410321,-0.21847425844153492,-1.0646998500250096,-1.1247448292968043,0.15498972430786434,0.10933794057264298
2012-08-31,0.8717134124604591,0.2538620167922426,-0.5577230937834146,-0.8079316302088176,-0.5876570403439095,3.2105580534662024,1.8974358012417867,-0.900997009547855,-0.23674694765990295,0.10216971241781671,0.3779890414863127,-0.4536767693729213,-0.5464164747279903,0.40011269828416723,0.0434970420328022
2012-09-30,0.2949660393335743,0.5477697049615248,-0.42528796096934424,-0.9313014424787431,-0.7149380247999769,0.27801504239618957,0.8217003749283366,-1.2391611593501575,0.2899070287702875,0.7610984049343066,0.42817548250321275,-0.30298863513228186,-0.4237424191672932,0.11293914010690718,0.0003833914857374061
2012-10-31,0.013634395891163768,0.8775091652604113,-0.3257809616488118,-1.1197603571711165,-2.28624145538162,0.8324416196804924,1.189162277663272,-1.2666275978169292,0.5770060499375841,0.8439343162915218,0.5356862969157443,0.005746691283969835,-0.329642288828689,0.6299960231458953,0.11330951922330433
2012-11-30,1.0974274234181913,1.0466798520300709,0.6673584115278479,-0.9887651364619148,-2.0593967456559943,-0.05780413996789577,-1.2166412276488774,-1.8644968505811714,2.3545429324865443,2.301529357126379,1.5034189743934985,2.071933250951485,0.3796937313591548,-0.18999435306348159,-0.004665531619028501
2012-12-31,-0.1124552524355956,0.7312365375870475,1.7063570614672248,-0.7178781806939452,-1.811163129714388,-0.13910238773376363,-0.2186428094932073,-1.5659881673889569,2.198533747343262,1.7099862117777387,0.9438871985835223,3.8347221982621766,1.1266503409824873,-0.9860985743501104,-0.11271543551775288
2013-01-31,-1.1269533513828216,-0.11043027925557897,0.482359553363131,0.23754189302611337,-0.8085750121454262,-0.20440620660093942,-0.7554544573689493,-0.7436936918158169,0.6017694434509931,0.07972925163923764,-0.4453323350358748,0.6795273441211819,0.35598136046309703,-0.40949476963329945,-0.08453022026713769
2013-02-28,-0.8504549392700311,-1.5861460996050145,0.19267245626286916,-0.9913339164155477,-0.7983895567206684,-0.5168576273663579,-0.7785069061700309,-0.1262078038788332,-0.4683927686126259,-1.1176883387916337,-1.1690155489869392,0.32963712603681006,0.17852227011489014,-0.647949753255606,-0.030792600417275415
2013-03-31,-0.4047743800892949,-1.849679194773006,0.056877480532233925,-1.2234234925922067,-0.865040460366156,-0.39349640662616103,-0.3656121378076672,0.9884458048996486,-1.6320937810848335,-1.491810423124602,-1.4414483945688528,0.18420652553121128,0.15196121252355618,-0.33817903926124687,0.005083807425072422
2013-04-30,0.06963744481585978,-0.8680450504869524,-0.6948998106210781,-1.1206461184237895,-0.7854791434607414,-0.08449980127094174,0.02034592194426502,0.8767523794385602,-1.2996640091623122,-1.2508102797489837,-1.1202128954240338,-0.6627031611806944,-0.6326842319475702,0.3605144960400545,0.03778170929091601
2013-05-31,0.45964855071239286,0.04477260192055175,-0.16951500594829208,-1.405918736455729,-1.5612133194502082,0.08540431820861566,1.026272760932787,0.565437538420276,-0.7519644074221964,-0.6633066983393341,-0.3631003030751079,-0.05860609532670323,-0.08322491297471525,0.08478805131596417,-0.09072746633647137
2013-06-30,-1.0561303399459547,-0.3306776315814918,-0.5033271067556078,-0.4269791027625699,-1.3500604139146966,-0.3935547020265067,-0.05867463622938345,1.2003987592747756,-1.3937626912933085,-1.773926228881652,-0.7557692532760328,-0.5497161000202831,-0.44360558107898374,0.2507471780316842,-0.07437987137142088
2013-07-31,-0.7959088041456317,-0.8879502395568447,-0.6676164911390144,-0.3491733427063748,-1.547743134005182,-0.04815828431718689,0.18409768475558907,1.600605334938831,-1.6965193417975553,-2.387786775563463,-1.021755505210483,-0.8429302438328325,-0.6841605051212569,0.1977834637486435,-0.0006835603996450584
2013-08-31,0.11355398754863598,-1.0976853545308636,-1.0905366853085838,-0.928461673269655,-1.5993051790922939,-0.05982898417353358,-0.2248294700458698,1.3919742991838973,-1.3545231017705048,-1.9639863715285288,-0.7172261845201271,-1.486761418846686,-1.2518942859169615,0.42480479360004897,0.043767734596735226
2013-09-30,0.587410366472835,-0.07695805249098037,-1.0025223478678829,-0.543295875599883,-1.1613777912562264,-0.6634090476101703,-0.013014074585312497,0.9481097385514158,-0.8086676133352066,-1.2187447048013749,-0.14492444146073577,-1.197467683023151,-1.0969328672025422,1.3469244898612536,0.0966268356890717
2013-10-31,1.1868650162911105,1.1326395649154986,-0.5599860295565097,-0.7917744451879329,-0.4627370819968315,-0.01553565941110537,-0.2821687678478077,0.28443484255103874,0.05479530177525137,-0.11841832479433417,0.827075177875166,-0.5430147853638433,-0.49025881815215283,0.07151042647649342,0.06506894071188062
2013-11-30,0.7456995296920266,1.495219536981388,-0.7736557358847297,-1.357307386599699,-0.32467230949436826,1.5130232016175327,0.18697027710612815,-0.05901217894961736,0.6368456938901836,0.5128446137856858,1.4086596289576345,-0.7084394931245234,-0.6811707861124847,-1.736821578603722,0.033784883506337675
2013-12-31,0.31512603594260585,1.292439058943829,-0.6037219511519929,-1.1394465501453057,-0.9806431605898228,-0.06596443950769164,0.3416554774421569,-0.14475173534733113,0.8420886972801441,0.7879784997680613,1.3381567270395007,-0.6862907741147969,-0.49307080373718803,0.16441304532789705,-0.10063809760038016
2014-01-31,-1.5203013909681964,-0.16579047086634977,-0.6165130872888099,0.36365474644080675,-0.5376372318864459,0.6767181707199177,0.10746908946240064,0.7886515446291523,-0.126396038523185,-0.4886611884199311,-0.08585055071796824,-0.5797980874087533,-0.6263719841741844,-0.45903237537960445,0.15874448809373737
2014-02-28,1.9866278959325598,0.4677144640620525,0.6752092605058759,1.6360481050326015,0.22686425849919115,0.0727238233885384,-0.3701955268637539,-0.3706151985927626,1.267668785840237,1.2738023374125658,1.119959977140279,0.473913290581616,0.7881685953873941,0.35255873347741223,0.22026610240901678
2014-03-31,2.504145259423083,1.8124347840185813,2.349266977481941,2.907758099163569,1.258141372556218,3.4088431699334203,1.4485587863591953,-1.0161934556135792,2.2742393055001786,2.937045938681022,2.764095634850497,1.3057711167755142,2.263448689987122,17.029095443538274,-0.13764809941093425
2014-04-30,-1.7233330522650279,1.402159576102455,1.0970331930221144,2.920202340445016,2.43341696942223,-0.5615167333197489,-0.3836703366528091,0.10271806299775717,0.7274573117708439,1.0513154980287773,0.3643786094038143,0.445178494856813,1.2839674988426808,-0.513191959009771,0.055293566406408944
2014-05-31,0.5253955328407239,0.6535364317309528,1.1219354364274046,2.2153245373263526,2.428347864568184,1.017624050278891,0.9057377835448984,-0.3622737106354504,1.1033659540339884,1.226707569062708,0.6058342974601909,0.4693494287975311,1.213404634927044,0.832863650943806,0.09691789719242178
2014-06-30,0.9417391392783779,-0.20072056528217486,2.2656259093441693,0.9475594943507871,2.4418823071590237,-0.16903059526048533,-1.2223793517914547,-0.9985024843070462,1.6969314234441333,1.5004610090832509,1.1184981273438714,1.0356240374522698,2.1118557239456717,-0.2520796982924544,-0.04242492319821505
2014-07-31,-0.6627506407102798,0.49572416001435204,2.17808201932854,-0.13775699431816332,1.759652327944717,-0.06883224479802308,0.5875133442984967,-0.5859240531963736,1.0855468709614546,0.9141647586946867,0.06046604722407461,1.1849893192531635,2.1532923123313803,-0.04831675082380957,0.35454769791910923
2014-08-31,3.720085500484589,2.566054736608412,4.62997763479703,2.584602809396132,3.1647833486820294,2.3771174884536705,0.7312624215611068,-2.201031758915747,2.9566963606169296,2.0718389947700904,2.926646723483028,1.917050215042294,3.0277860110911843,9.406200501333084,0.10433542608279127
2014-09-30,0.6862520547190645,2.2341201089311054,3.6371555246552094,2.174195968746768,2.2653746347658528,0.7884331364805458,1.04618711263666,-1.9644443639882545,2.272012320370665,1.6405180268598085,2.6543143785638756,2.098143167217816,2.462994543182515,1.5690775378783879,-0.08244780688324986
2014-10-31,-0.9824803687363995,1.7387503467249648,1.8676786628708182,2.2176475380978506,1.6541445731947106,-0.5484253062936131,-0.01701451233512776,-1.3475461694299582,1.3079378408114388,0.9582319454905136,0.7816211142162711,1.3370849605229365,1.5329855617979482,-0.8204812166122102,0.040930443162535184
2014-11-30,0.1287080194527602,-0.10581847736042076,1.5584711054624254,-0.04097641012180002,1.5070638946375268,-0.6913216347808194,-1.8510435809984007,-1.2666218205565847,1.1752669793541095,0.8219968131672203,0.4748436698014602,1.1429373381829737,1.2231668724853357,-0.997525072515297,0.015300930494844728
2014-12-31,-0.06699492843893122,-0.5688628452035045,1.3542108972449791,-0.545118939636486,1.4099533268750866,-0.5700460728186385,-1.0928813297218056,-1.1724343781481532,1.0336620088360673,0.693009717645837,0.12869199782492224,1.0537251409221906,1.058961410794431,-0.798298784827823,-0.04260351576235297
2015-01-31,-0.5801925566570675,-0.3197159959993963,1.519762535477959,-0.9008427577050604,1.2879781771993575,0.23334387049617797,0.78268684431704,-0.9376500261544293,0.7589737550069724,0.45763718610230286,-0.5792761514493928,1.4001489014181112,1.3290360642871333,0.25319321296613284,-0.08025548764465126
2015-02-28,-0.9578564974108105,-0.9801642246638039,0.5409773508699228,-0.7569406322587063,-0.6972841974789145,-0.9108035929785058,-0.08638715909157997,-0.614507927041833,0.41464297310631787,0.15600527392117977,-1.084265899864896,1.778117237391041,0.5550726373400592,-0.8803198279601115,-0.015845246095338127
2015-03-31,-0.38341348787375323,-1.2038200612704486,-0.15485189963367152,-0.9966898285168627,-1.2298220465611907,-0.6769651776010178,-0.2248675183387827,-0.3870291731535002,0.46939781570635736,0.012945931955919861,-1.023423335749086,0.9147691964373341,-0.099700413615509,-0.44380810598732795,-0.006849188536368816
2015-04-30,-0.3091435177365238,-1.059504062927763,0.17870139225044376,-0.8650091053345066,-1.342919558788289,-0.2206171322627009,-0.566308165472747,-0.26498328530362353,0.3241958339419463,-0.11001701441068334,-1.0017707046366107,2.177995200367464,0.2527575776187149,-0.278646754238979,-0.02875371808966948
2015-05-31,-0.501032382074679,-0.7664108884888221,-0.09372791060120046,-1.311218915575176,-1.4814604967810485,-0.8549617730292026,-0.16935857312955885,-0.15065336858969397,0.12537198344182435,-0.27821891588741476,-1.037781370177469,1.8543728306510865,-0.029965097404359556,-0.5468477039904452,0.10513396325274343
2015-06-30,0.7227193674409224,-0.053145527940668826,-0.09861192462553085,-0.34337300438217244,-0.7945800838300937,-1.0245994287910158,-0.692179884782765,-0.04584205893803534,0.34157164241068955,-0.10132610650809691,-0.16560841524524827,0.5442877157509034,-0.03164072528571966,-0.6352215846833628,-0.008232218823126778
2015-07-31,-0.3686799504349771,-0.09005755956853308,-0.039516387532695256,-0.3425364533779467,-0.8383517068123608,-0.7783323669779162,-0.8942060448161646,0.07895675857237408,0.17856358902818803,-0.24899276188722427,-0.2224208247588863,0.7037700621498243,0.02805124272689926,-0.5453321821450089,0.0037275188176695206
2015-08-31,-0.2904262800049322,0.052428710206102874,-0.9461837456340245,-0.49465509476648145,-1.1082045361739767,1.3651906479498677,1.2419265511093007,0.23976055618640987,0.04358815094382987,-0.4093161685574682,-0.3166252240976965,-0.9107401147067522,-0.9155163372307765,-0.18657405707693306,-0.09878177299845686
2015-09-30,-1.2393376130479097,-1.306900025817385,-1.3647723042397883,-0.6029027407503512,-0.7463156695759752,-1.108584851120875,-0.05151751763915925,0.4370636792327875,-0.5633381994562925,-1.0062742567418508,-1.1143426909534073,-1.663794425264331,-1.3952430933574564,0.01838724077413331,-0.18499227887527334
2015-10-31,-1.920998841169033,-2.358400483853184,-1.5309943954504532,-0.0080987495565309,-0.0600988271952859,0.7840217482343016,0.8699070230472751,0.6542289496755008,-1.642719110372527,-2.116215649891147,-2.17091833947263,-1.6566328055044257,-1.6210432455324013,-0.5185090421157958,-0.022402194461412974
2015-11-30,-0.33743641918297507,-2.177599652221164,-1.5800752139150709,-0.24245966843381517,-0.08115571014487077,-1.07443029528621,-1.6677744531219112,0.8198040427106197,-1.8347781884950871,-2.201893235126333,-1.8570042401970317,-1.717998459237144,-1.6892842865125592,0.1524458240248332,0.0771734158542421
2015-12-31,0.5320842318830413,-0.991068548017002,-1.4458618660715403,0.5300140847154838,-0.26539980556549103,0.6434520466272434,1.0972122103512245,0.9451570918962411,-1.4559069969162608,-1.7104465971898242,-0.9603696020238783,-1.619810341820675,-1.560833576505441,-0.47040292859850574,-0.18050454889473153
2016-01-31,-1.6461418789587654,-0.8902310814881182,-1.5958142222963831,0.43401084052173206,0.01897148415388495,-0.548816632086066,-0.8357936271010218,1.0683892390255028,-2.3335909966981663,-2.6293955213316242,-1.5612266035018034,-1.6988008166962398,-1.7357648369655356,-0.021625218725919923,-0.010315567851957445
2016-02-29,-0.1846441503258937,-0.78950993074706,-1.4405386319651161,0.4223193421776542,-0.05454536356240786,-0.5076278966354587,0.31830517734380004,1.3357597062051474,-2.283790773632525,-2.4808810285821945,-1.0941669127040443,-1.5482036507179853,-1.5727595390113718,-0.05398666564779167,0.11012016291081428
2016-03-31,0.873658225189795,-0.5731343908740795,-1.182725066459336,0.6656601077173375,0.40812905201103705,-0.7306653754331485,-0.9894927812804319,1.3684896559231918,-1.4042828091678756,-1.6251516675485993,-0.11651783478675784,-1.1787927842784154,-1.2717293462404453,-0.03314196248979016,0.032403754373775684
2016-04-30,0.27859534281774584,0.5836188755218498,-1.041748131739669,-0.7139836546532774,-0.11561525467139067,-1.0088305898229788,-0.5609570044402548,1.4311190132048854,-1.213814909154592,-1.4198949469714424,0.17091215620136876,-1.110708463996587,-1.107256800403281,0.07515368918394721,0.08918336925656023
2016-05-31,0.7428644473842002,1.1443252048033976,-0.8062331433421557,-1.0087844377307638,0.030480125273450044,1.8678645059932817,1.0832754106329694,1.5982929537161683,-0.7565245772596844,-0.9372205197067554,0.68144132702731,-0.847482223939901,-0.837994011610228,-0.33594204418698104,0.13347462730181228
2016-06-30,1.1263304004864567,1.2236177087006161,-0.7217300473407575,-0.7476990431569839,0.2512825233912069,0.24022447981057105,0.7271839615280398,1.6719191350064153,0.03632571365164785,-0.2535365951970443,1.4675802787809396,-0.7558671291295992,-0.7370246846439269,-0.14951495047893795,-0.06512444341511033
2016-07-31,-0.68090279070499,0.6480056296214666,-0.7606409365281425,0.25349043681068667,-0.6275315054738667,-1.1664913675089819,-0.1258623082145815,1.9854691483428004,-0.4234162419445088,-0.5924158845382141,0.5357035445756927,-0.8915672143447012,-0.7752678496603274,0.02008664626050974,0.06851838606690476
2016-08-31,0.521664781812444,0.5315398565184728,-0.6019717294012862,0.1769333660766474,-0.7044397981225842,0.6553998329988733,-0.5579027352640765,1.6901974066417857,0.06559777555054334,-0.14935646474955055,0.5844668623464677,-0.6905485989137033,-0.5961668823370998,-0.17693723172554565,0.06238834087517738
2016-09-30,0.7461154226457076,0.25282608141284313,-0.23555127952188318,-0.22434060628398236,-0.743594653623008,0.3478885943827284,-0.013120066654848385,1.5145919815854205,0.6607117728773145,0.358451457039666,0.7920449942776175,-0.16069021760385613,-0.1932595597536396,0.12232615037484337,0.023735259130273408
2016-10-31,0.3250818756607169,0.9090945403419852,0.388879478161812,-1.2588727767998393,-0.6651992596003489,-0.7742581249137663,0.5758514583483562,1.365342680919178,0.908317451015543,0.6292039943774493,0.7657259582287209,0.6536509506103861,0.47973465978364344,-0.8013434541282652,-0.16553946906939881
2016-11-30,-2.006823965140298,-0.4998017097785583,0.07235159868139049,1.316533953568143,0.535507842799554,-1.182838416587815,-1.2993131223571808,1.1807613131086998,-0.46505881655677145,-0.4408931189728188,-0.7118457881378426,-0.08687759849288575,0.125230762549251,-0.5388284105534485,0.09962737683557091
2016-12-31,1.2080957216293873,-0.2101673872253028,0.23070014149453605,1.6355820252228923,0.4186770199029318,-0.7788367731589865,-1.056025873796268,1.0126995442799562,0.5028882474923893,0.48824911209414024,0.175684879001333,0.033799201420468696,0.2820980940980577,-0.5095483913913661,0.11898015314079008
2017-01-31,1.3470027123540167,0.432936198191348,1.514793507316379,2.044009209929884,0.6388273178569792,-0.42558584829698715,0.03717443394056862,0.8562791509733066,1.6081441327006825,1.5627048356903102,1.005096377742061,0.9180884154649954,1.6077917406773439,-1.4184929887498787,-0.10979435648224059
2020-03-31,1.5553386479589362,2.086959960069761,-0.33824486083743116,-0.44574755065143695,-1.1893914999939417,1.3962312128199623,2.5183837558710933,-1.1315249173282285,0.5051512985251079,-0.08419530333735208,2.396062963352303,-0.8467516935234842,0.11985064970589561,-0.8007603172199342,-0.06536534586672565
2020-04-30,-0.5333908193133625,1.261619556826811,-0.23304327904374342,0.2644246087763614,-0.672513513294625,-0.431784526998665,-0.7767806961154753,-0.9527842008782602,0.4147002980910767,-0.1668047293557473,1.114618963883114,-0.4053794172489769,0.19092867276814934,0.647633773176822,0.030551703562585054
2020-05-31,0.7860512523820045,1.1579607898068158,-0.09545763618932851,0.2625997968494186,-0.6200416460966565,-0.5529011043335852,-3.237192280116855,-0.8606644860391878,0.770553386840087,0.08410541179993648,1.3510432152608234,-0.2750928780546161,0.33440268658807665,0.6540396417021958,0.04590498244764549
2020-06-30,0.93213240881978,0.736280394739687,0.2720446200206019,-0.12995947943831063,-0.6045842500866605,-0.24471657981217984,-1.484996236549227,-0.7379790220980446,1.256178680331569,0.4336061723468846,1.568655985239843,0.09487962318334085,0.5262421030326556,0.3710594827627016,0.15822293339836338
2020-07-31,2.303334043447777,2.5908845146950403,2.388170890500374,0.09857212131119597,0.07579039668997638,0.5958897865711758,1.4751483920472408,-0.63835475860854,2.6003096214802244,1.41209444351059,2.8332383538519066,2.0424380175312047,0.8651075687753433,1.2355770842472678,0.10272734864701033
2020-08-31,1.365532853199424,2.7206958562164414,2.8367748502498182,-0.24091480814088784,0.1408246657514155,0.9367751244116418,2.0066201424283374,-0.5359122830313158,3.508226676015158,2.2536463890994756,2.8302442016998803,2.41286271110125,1.0451518931872792,1.9418740575563267,0.023088759032600444
2020-09-30,0.3890952354963894,2.141743564042352,3.1422828128164584,-0.007876332602833493,0.10787266759097683,-0.5381423663330182,0.016992706069807652,-0.43502575826118206,3.3072290397320985,2.543510504876312,2.0565219910471413,2.7767836030856357,1.2829560936915032,-0.09101197380313812,-0.1035942076077097
2020-10-31,-1.056433799004909,0.34374851038844473,2.1858713194774255,0.7829234431337097,0.46667966971469,-1.078732800995072,-2.029483813522237,-0.31419855103294664,2.0761732388546177,1.819852191336831,0.5244057024860916,1.8932376240105802,1.3808924440207164,-0.5831575262403371,0.1949542247664443
2020-11-30,2.280839353972734,0.850269139162214,3.0000230139183808,1.7691346920717692,1.0158643283726947,-0.5350715778922638,-1.074324827839193,-0.2272769609775209,3.0188259748259045,2.89902973620146,1.600930751369004,2.218876738064564,1.4653802944447225,-0.10577140559745683,-0.01708194081578692
