VEDL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-02-28,-1.5418838911565653,-0.6737681841049525,-0.08767563882285173,0.5336889212356878,-0.16785394619010607,-1.1227221528058349,0.33618056442578714,1.5861163226982609,1.8468955389682835,-0.43479114544999786,-0.724443476177753,-0.03336551174277272,-0.6175202577451607,1.315879151502044,0.004188825200077128
2013-03-31,0.25217489320759123,-1.1381630128118831,0.4197367033993245,0.07833498194143945,-0.15569537601021433,-0.7425904866641134,-0.32685352821639607,-2.4136223621259747,0.21574714741986506,-0.21238915172179998,-0.5737096792225672,0.34183677855904004,0.49449715286706664,0.566196469307895,0.02068490615351211
2013-04-30,0.47150643977264095,-0.6185122638478836,0.6802236618907991,0.39856050790362374,-0.10901755203826373,0.9508415773705767,0.655514843737671,-2.290221296641335,0.4373576329521431,0.07285590852323798,-0.22946893016240213,0.5465609085821124,0.7369261186153145,-0.6949257649354634,0.03192584797698307
2013-05-31,0.6183214266699861,0.9076055928234794,0.8717510342529008,-1.2812365663905532,-0.18364748957982857,-0.645836123958434,0.30439481385406286,-2.2052642819145527,0.7877427035233978,0.5419804694807258,0.3240296468822935,0.668200827343127,0.9230601293769747,0.207172218012451,-0.1378114358443
2013-06-30,-1.1675064650976412,-0.04756288398478039,-0.06673722730169443,0.17616003308842745,-0.16458277497731094,-0.48055668546492597,0.1399745013271772,-2.748579391151812,-0.5038847150519628,-0.8670027629514252,-0.5288927812948665,-0.021024724971277876,0.3296612884552666,0.605546255657928,-0.11058734816828847
2013-07-31,-0.8187784300972836,-0.9431343464639063,-0.5500462844257391,0.10157553720339635,-0.06467506360981286,0.4914102096643729,-0.4219429697962917,-1.665395263783748,-0.7294015121975438,-1.9860367858569494,-0.9413260878215083,-0.3225856802161797,-0.2064451340840282,-0.47292892628382216,0.3895656863919385
2013-08-31,4.139815797093992,1.537637029527945,2.3929613619031462,3.5745461813582726,2.3320662103338026,3.67585993201635,3.7839937276013753,-2.7880928139680874,-1.9054766734069808,3.32271279784043,2.9254035807608414,1.5961223910623137,1.9772015227304796,1.1501448294189665,-0.043308527090259986
2013-09-30,-0.2648972520417845,2.0240410475128363,1.7825605520046512,2.412613176323394,2.0762765085821098,2.6132858120433697,3.8805244066323126,-1.704933534326046,0.1344759878948827,8.23067873388983,1.6661085304176975,1.3505943146256056,1.6291076911050464,0.3839433158897333,0.11115283636233071
2013-10-31,0.9152993891018627,3.3198056274475745,2.33091419646579,1.4222676139770467,1.891572482895103,1.0434189014531345,2.079210074232549,-1.6506751828204669,2.2458841288271576,3.3388970991858296,2.2981132882497213,1.5102495977780854,1.8870750090490145,0.6786603121077954,-0.09823524572073983
2013-11-30,-0.7579773264256014,-0.09171074872606146,1.0748218294084733,-0.009765354914255264,1.842122483005448,0.4756648224943013,-0.3639767902318916,-1.1460975218135363,0.3662879920154152,2.1337879931230215,0.8293911414149435,0.9918737695163046,1.1075243799437795,-0.3594884844762181,0.09798769032895688
2013-12-31,0.7706295664630503,0.6942868240858887,1.1430220048348665,0.09007401519504267,1.3864678873874465,0.6919817758060014,-0.7530619037691225,-1.125698034546196,2.6135615982804885,1.7513922772418755,1.1923623047827971,0.9779458457598844,1.1258966605679657,-0.1968830713816228,-0.06945277986715907
2014-01-31,-0.6198378754789821,-0.47249548710581996,0.9405243357438475,-0.05946148239786099,1.1457026798558347,0.08287467356858451,-0.6824932792294008,-0.8028354032634957,2.421397088073118,1.352344055937539,-0.16580962774075658,0.8621805542272998,1.0082647491217624,-0.2999576998285023,-0.05875203967522661
2014-02-28,-0.4694426541377626,-0.2002817432555559,1.6491310028188841,-0.14886064679219888,-0.47906199233913477,-0.21398012375830097,-0.6427596178172147,-0.5569291627096077,2.2366228608454786,1.0805622487718414,-0.6067032514705721,1.5156722510954435,1.5345680820739436,-0.7091264035270561,0.059547901237329975
2014-03-31,0.5977741223531172,-0.3948946312833223,1.8456173478861044,-0.38177168621244967,-0.390674225162323,0.059826973787522456,-0.6145235185001197,-0.41688646771437265,0.03100600913480094,0.9636123320625424,-0.030096517038309442,1.686264562664548,1.6981035507454332,-0.8187334998169026,-0.017117294107624904
2014-04-30,-0.14103431642365147,-0.006881766019364235,1.4234950704966804,-0.48086132173822016,-0.6232449723157862,0.3352764620848166,0.23199227601226913,-0.31153845953177145,-0.05327578478494165,0.8001028152655346,-0.05556662665953727,1.469333284850639,1.3573523498796682,-0.42670055411471575,0.4141495263576046
2014-05-31,3.712454294753151,3.0231589513278476,4.201283752343856,1.843093090777374,1.3097352753814493,1.642176240933044,1.5048910265425648,-1.0159713706825741,8.508190914603281,0.9638889482111128,3.9187260508557444,2.0338155507550546,2.553766718980521,9.013752511367594,0.04155625866733379
2014-06-30,0.17624409209346312,2.3712127396231444,4.517589284085934,1.6949395793742468,1.246945741518296,0.21351840065595146,0.41896210913062765,-1.0427336709746386,4.2437822203912985,0.81473092029251,2.6058317367129242,2.470615534379951,2.6000709164755498,0.6257227599370611,-0.007209094043678683
2014-07-31,-0.1768601824873555,2.0912654715846193,3.917614847438171,1.487726005532076,1.050605286648505,-0.15105910707929213,-0.0637554940671299,-0.8200374746857914,2.9264412823521577,0.6597585552987394,1.450790988159416,2.6105791824234355,2.685588748701254,-0.8477146569339886,-0.04618374471218726
2014-08-31,-0.4548842353534389,-0.2965282188800276,0.9549258145575279,-0.959057712629076,0.9367896433456943,-0.9939851984319821,-1.6844925529061046,-0.6056521854422339,2.294548299052418,0.5037804514433484,0.4134619721034653,0.8911669238321789,0.8849538224316903,-2.2143947844716694,-0.01692026176251484
2014-09-30,-0.2665389597463208,-0.5868789410977829,0.976485632812105,-1.229774598967454,0.9346134791769797,-0.684988505878931,-0.7680106315246602,-0.5959752609566071,1.4739266191530476,0.3798129079341207,-0.15577567051478136,0.8796077445526518,0.7777766460845483,-1.4895960743332282,-0.06265650119970649
2014-10-31,-0.591376665334184,-0.8595354699104283,0.30561667901592626,-1.1528037771532154,0.9536913362898689,-0.6842888576674877,-0.6976186824408678,-0.39688100170769985,0.9492337679929472,0.23506725695389086,-0.907225436020405,0.3204643806625164,0.32980709617351406,-0.893178284392466,-0.10105039755058368
2014-11-30,-0.8435857818431118,-1.1099169963177835,0.25449977384823935,-0.8899907517788744,-1.6045721025786486,-1.0367895087453807,-0.49530421872742614,-0.09802147510508152,0.36734289745332055,0.0713508804072108,-1.3346977810556246,1.6625974928607408,0.32212486662744305,-1.149532045537134,-0.0756219769849369
2014-12-31,-0.6055480228861281,-1.3049312083326081,-0.27889155953286565,-1.163995949893649,-1.8466114057480716,-0.4869188845840614,-0.2193858691837978,0.12659382269653274,-0.03437694052998888,-0.06214122273887436,-1.3948379140867557,0.25555578213036984,-0.11816811030839977,-0.296191419591304,-0.06028959635864989
2015-01-31,-0.45267376334302584,-1.1870251058789745,-0.23994485843935662,-1.1302606649806874,-1.899805033944578,-0.4020425680167186,-0.07984553139131606,0.3940305047753164,-0.017802884514775956,-0.1727615146410094,-1.284282605318536,0.5597403082751251,-0.05462171207877883,-0.3010716301161295,0.07463837297236582
2015-02-28,0.5023988768062545,-0.33867282670182114,0.12262476462932555,-0.3692891948441172,-1.190143882863708,-0.7894429858823133,0.028294150718779727,0.275344242264488,-0.00021241154968278401,-0.18173921880181573,-0.5408554998609503,0.8748773741297878,0.22503502978095208,-0.742236065693605,-0.13826949045930653
2015-03-31,-1.1149126958169415,-0.6344105278523853,-0.5042405428638658,-0.05774841211339878,-0.9761702927445913,-0.7101197211713044,-0.37515291083604985,1.7048959117905929,0.9269637085990637,-0.4081786623600534,-1.0056305339266696,-0.4998656010171439,-0.3780645904027857,-0.15417375930521118,0.10200396525711873
2015-04-30,0.6686394062714266,0.05624131432800743,-0.197394930928284,0.21276727684445643,-0.515022167780178,-0.6634102775607399,-0.45310454748458834,1.7994756026867857,1.3249842912651888,-0.41423768112891046,-0.18129382526395968,-0.06220871374785266,-0.07373999472133157,-0.34777435233271586,-0.06598504377513119
2015-05-31,-0.5484128147256447,-0.6155120741212545,-1.4106448251058326,0.1093413038539411,-0.5835274655153926,0.041317246285779326,0.2417152140199618,1.8285215717524819,0.7706610798925388,-0.6065046614555393,-0.43960156372728815,-1.9119807539194051,-1.413620812657373,-0.27350882989232067,-0.12049094919245852
2015-06-30,-0.8996507797082544,-0.5015266914507913,-1.6372361768305435,-0.02823986894271841,-0.4818821956811101,-0.3538448312287573,-0.0514046775067469,1.7921904772618944,-0.0065630721842334545,-0.9158943255229897,-0.9464933526220728,-2.118998222651023,-1.6914544252101522,0.17212452937050543,-0.29046131617853393
2015-07-31,-2.109777248310365,-2.261027644993107,-1.9637456698643654,-0.02548812949939505,0.2813879979902221,1.9498361367066641,0.4459970286384388,1.762864865616658,-0.11679225250119497,-1.913913118051191,-2.0809311610660535,-1.9347843033944587,-2.1110875685753308,-3.9742564183763958,-0.27787744816485194
