MSIL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2009-09-30,1.1679177650110573,1.5501969209122526,2.9476126810576355,1.0093306030166693,0.47559938837716625,-1.0667686406349275,0.5469136965449447,-1.5489236371169117,2.7196520782289078,1.5935133274890636,1.5375262185886918,2.6036857883645568,1.6802787018289151,-2.2279835425601826,-0.19262483578469403
2009-10-31,-1.68604051109527,-0.2675603155544551,2.4664870731934685,2.362455700562319,3.2312043051006127,-0.7881843119132729,0.1613135151509156,-1.2647254639590728,1.6085143362215761,1.0965335079554317,-0.06546318443305861,1.37907279369356,1.8436443529545865,-1.3375590600998366,0.10415905308039115
2009-11-30,0.6932033837774764,0.09479061438513584,2.786426037926822,2.374003635308282,2.063790912787297,-1.0390468006967086,-0.6064930503056106,-1.2043325510383545,1.8256995871777424,1.2052950126005237,0.16875411105519703,1.8800519343303634,1.914459661010882,-2.9941792955396327,0.0017642629157225771
2009-12-31,-0.11963558268337907,-0.5138068793937038,2.429047482508314,1.0119445880176836,1.892359754222276,-1.6603669917696966,-0.8775772267943001,-1.0833258175310432,1.6090802121956402,1.1045179157773122,-0.09915413432030987,1.735379080666356,1.7892894678958964,-4.846359878327717,-0.11584193638505737
2010-01-31,-1.0011021193390217,-0.21395247896873457,1.397986133979956,-0.07779995201073997,0.7368685938677789,-0.5001887648985737,-0.15318149295271224,-0.9140975833486196,1.1020385609719903,0.84516378574179,-0.6205154835610097,1.316162182400763,1.3202008278634223,-0.11730614396301299,0.04949420317246606
2010-02-28,0.21928485247899435,-0.46208146415214624,0.9316962530584229,-0.7575658680187712,0.7430221679310172,-1.480482017996362,-1.4227131045048045,-0.8318466312070039,1.1062655650343134,0.8135716742975169,-0.42168925654909,0.8604223974076641,0.9196208331788815,-1.4392080563033591,-0.029190022001109265
2010-03-31,-0.3837178656861291,-0.5997925670171204,0.4674259446297326,-0.8052990561358476,-0.22028734407807293,-1.1832305597007398,-0.1260085938937375,-0.17368607984953244,0.3796780240510923,0.6789092269023743,-0.4268198773564314,0.6498003637550606,1.3886892844728864,-0.46678339574484745,-0.1025864910959527
2010-04-30,-0.9465091520059726,-0.5697703481795529,0.13840757447480156,-0.9610535361003862,-1.082771231757519,-0.79838154394588,-0.9291849513652402,0.00047201788194936584,0.10948870251346923,0.4539203744203487,-0.8465963192811436,0.47414927348313096,0.9635339271274507,0.1893245828565088,-0.03405785051938822
2010-05-31,-0.43041566340064974,-0.9081836376914646,-0.3296839299016451,-1.8804365130317482,-2.030861497140432,-1.1888019263684104,-0.0849444997827778,0.10746874367937367,-0.023114940693967693,0.32613229657416837,-0.8479824764853046,-0.09037832943388922,0.22372300402610595,0.5196706766509785,0.1407264108372299
2010-06-30,0.9110491869541502,-0.2377088493521948,-0.19270239690405505,0.29045173203938973,-0.7274826874332749,-0.12318847449779385,0.6696220733844348,0.0017582144193915334,0.1892752637562436,0.43890338370521476,-0.10290053758723022,-0.09276157355915317,0.3640991772651056,0.7968211412489665,-0.17214002673730705
2010-07-31,-1.6594214901582198,-0.5810648898732509,-0.8082289217799826,1.0499230999043,-0.24285215576278846,1.2350356116487509,1.4625025677014936,0.3652039479320846,-0.29345937841595165,0.06833075866983009,-0.8897732715219269,-0.8806495978996243,-0.5424049029327711,0.6596505473220672,0.04797141394980947
2010-08-31,0.13378434821581153,-0.2896221954157875,-0.7899114071057978,1.0849128683710456,-0.28688038677544486,-1.1513361570526532,-0.23606393473194548,0.4078107523670043,-0.2864963261918691,0.02908801590876626,-0.5825322876804323,-0.8701817763479551,-0.5126023610488976,1.1494331373725186,0.1361422953649942
2010-09-30,0.8433294331779269,-0.34763244741125454,-0.8351137388188478,1.0546973625099694,0.3758296700271109,-0.2688836738087325,-0.37787520176505013,0.26906741431022857,-0.018975456855499343,0.17365008976781093,0.13119517373582834,-0.8924653181676795,-0.5526346569152443,0.97007342009109,0.07401873822692359
2010-10-31,0.33204925054272594,0.7254833206989654,-0.5290531806865901,-1.7084612259644933,0.03687814528094595,-0.5667945700438006,-1.993446575663477,0.2553109743651405,0.10433430378608655,0.21668780149439942,0.35098171884326057,-0.573183086668462,-0.1412369706616148,0.7408311041666242,-0.08722232520262585
2010-11-30,-1.0711084776801645,0.0959651480635089,-0.8213101245516721,0.07069026836830601,0.3527521952219492,-1.3243103799042866,-1.2622816642318524,0.6030314834902123,-0.3301266310921779,-0.11878455891607793,-0.34608638740607717,-0.8813284565724528,-0.5794994357242443,1.023595053562916,-0.00028133352274470916
2010-12-31,-0.3365886268102094,-0.562907509732534,-0.8645139329448077,-0.7193331096813442,-0.14699200983437552,-0.9573834956900835,-2.0524627839653586,0.885918678537912,-0.5054696485120479,-0.2998357803895835,-0.3894576415583501,-0.9393602659501556,-0.7106848132891889,0.9756257087158927,-0.12636204180005436
2011-01-31,-1.3825018205103445,-1.6004779301532306,-0.9213186148422228,-1.0734843069542366,-0.638777304904961,-0.4618575019234452,-0.7581698198190712,1.6872179192065602,-1.2421213265751965,-1.1784094945296497,-1.1665700217267176,-1.0312638561099705,-0.9486795072438859,0.8571138903741108,-0.03628930733574629
2011-02-28,-0.5496371813213264,-1.256881492134876,-1.0492645845000261,-1.0428637659097812,-0.6378988935485921,-0.5699557810550674,0.4337294650794564,2.0323788603980333,-1.5518597480598775,-1.9265242292078901,-1.2841378638943095,-1.1979456270613729,-1.315647498533557,0.9423830158626311,0.043684967287393114
2011-03-31,0.15921248382093023,-0.9596565683287276,-0.9697974959758464,-0.535915056609994,-1.400262157052788,1.2109310577685783,2.9958432845780365,1.2976096179852774,-2.0398213899631177,-1.8607688057469955,-0.8609230964592558,-1.140322943120114,-1.1112880280003277,0.6215519221789533,0.04303323093524717
2011-04-30,0.19068321638962085,-0.12048557402443583,-0.7741314386867159,-1.5142137333036245,-1.537623060380446,0.23823242531431166,0.65581737851544,1.0096248203446478,-1.7657852468318058,-1.628029183785435,-0.4048454790675954,-0.7938319655669284,-0.7207359368009236,0.6467740026992432,-0.06871373377675116
2011-05-31,-0.7369453594773292,-0.21688969948336626,-0.815685635059422,-1.024891858381839,-1.5505497915090507,-0.15231049605363434,0.4224815710476498,1.1097663994247795,-1.8079640417155367,-2.519314029442469,-0.596894471879336,-0.8758078475748243,-0.8043248425720344,0.6784468805891272,-0.05880231866269941
2011-06-30,-0.5878035493026664,-0.6617353466301173,-1.0278692625655566,-1.0406691879692584,-1.4472713098947054,0.9985246904968246,-0.5100505786067409,1.1698308414672465,-1.6920179642820639,-2.975666931627954,-0.6756102840075261,-1.3031713251821453,-1.292529427431217,0.7025530402836199,0.0395141304137917
2011-07-31,0.3184736851450368,-0.6167452839489961,-0.704571940332524,-1.0181551451109982,-1.831021593321261,0.3744051961998245,0.03068994970577014,0.8601106568330559,-1.3162928845653377,-1.9227083244465004,-0.3310228527211855,-0.6981793669393327,-0.6448170779154709,0.6072488810128884,-0.10024922044041717
2011-08-31,-0.9615575485526052,-0.7790402664104878,-0.8273971192628143,-0.6849418548442439,-1.286427244707164,1.8657802288454028,1.800708240313943,1.1381772081132577,-1.3527788115263735,-2.471055335763801,-0.8814671512062371,-1.027207149713517,-1.0061786075191332,0.46566643508594563,-0.007863736460214463
2011-09-30,0.036485526298488995,-0.3740618681031772,-0.917115603129231,-0.6401611239147967,-1.3812856669774958,3.2497823487445685,1.1158387697069643,1.0309096046567743,-1.2217786080012163,-2.1183630809746092,-0.7130591664755699,-1.3556157439318153,-1.2865662076060242,0.05362728168404343,0.038314698754960734
2011-10-31,0.6251648313932031,-0.3226976755501664,-0.8827596101694787,-0.5979446119148515,-1.2984065277775816,3.4342387677845094,2.561835530489715,0.6881316262641698,-0.9624053996062237,-1.4643394938636254,0.04647742885300019,-1.3846379378054912,-1.2281813666993313,-0.2950051563306977,-0.14629483221411663
2011-11-30,-1.6287743922918732,-0.7492039885153908,-0.8772083213636471,0.06253173974338574,-0.706266596367688,1.7575891427876873,1.0767353475295496,1.5265105250076323,-1.2340830167818537,-2.2239716547742865,-1.272237976560734,-1.170745144205487,-1.4072557979136568,-0.03596383565003871,-0.05698597892235826
2011-12-31,-0.43928701199851705,-1.176171282485154,-0.9111498786369175,0.07928366689236586,-0.6501973464925649,0.7462093342186997,-0.09452194500026702,1.919848365080232,-1.3005335723494915,-2.0471686146385886,-1.425006541872368,-1.221812134050734,-1.5309929035649785,0.2662421702525861,0.2564074900516169
2012-01-31,3.2675177487391966,1.0168587140261474,-0.30885073259540907,3.588020874849363,1.9339595255884272,2.3313288128341774,0.6364107261243054,-0.6051050698647006,-0.21156622449830934,-0.12505997902225827,2.17305107200351,-0.18315642773532698,-0.2110064940472512,0.2403530653594581,0.055799851645429666
2012-02-29,0.6236291245587954,2.912543885932498,0.02964987443608319,1.5762400568313324,1.6055695042058147,0.510937289173547,-0.11537898856147989,-1.997147931433127,0.2390926340443294,0.3540580032796587,2.3298423761115408,0.09544195994058813,0.16909168386531673,0.5146794259939538,0.07349869691614719
2012-03-31,0.7966756599078622,3.473450997223354,0.3263006391199811,0.3739397452014647,1.6193981343505535,0.7115337355341245,0.6613711133710236,-6.576972682540627,0.33730008296717967,0.9722246335857053,2.458724127211485,0.29472181658080143,0.2737830296815202,0.6336591774775596,0.015685299630196593
2012-04-30,0.17481268739754452,1.083384704064951,0.44001097465193584,-1.460674775571311,1.516735942777843,-0.20667501115613163,-1.6509210945102772,-3.2755725278769,0.5924144433627503,1.0841067359933927,1.8675813986274754,0.3790644935027121,0.39468452125316794,0.33981937131693435,-0.220622767171666
2012-05-31,-2.255701645577789,-0.8380504548739962,-0.2089046550482137,1.3298687860660483,2.0996216268361865,0.7848985434866491,0.4486425537756859,-1.5515799433101456,-0.8444746630424251,-0.508317284788449,-0.7198761885626392,0.13608310329894815,0.026392635196955384,-0.13145399191169924,0.061252624055124875
2012-06-30,0.6069975904207747,-0.9380105413665437,0.6243905255544202,1.1250193586382875,1.7199400743485564,0.281091365931714,-0.05431968293605597,-1.5637078298563334,-0.2403073590290524,0.0467952554401774,-0.4958952025416777,0.6117968080334313,0.6433403178122501,0.3163971354350014,-0.030289567154847027
2012-07-31,-0.20953858583552173,-1.184089651135539,0.3174109139143798,0.9244069079026181,0.2913840303599049,2.3567286349136105,2.494073382846302,-1.221360263884686,-0.26262977725373543,-0.11795445686854689,-0.6685547496978721,0.43163844647925126,0.4764217196451317,-0.5570902050208387,0.0074183339564456085
2012-08-31,0.09723877972699482,0.3452092622849426,1.1610574991136686,-1.1121216885712641,0.17539861622359515,-0.5696436211397569,-0.6332715271513233,-1.0681513998098673,-0.033961590743454104,0.011992926216688531,-0.4769096522685644,0.9852332782238373,1.008096887883869,0.14079278291324782,0.16663012059281732
2012-09-30,1.720379467337115,1.0148158538074898,2.666823220885292,0.22450495789494634,0.7888880067213057,-0.37954816133199065,-0.12465577202119277,-1.382667726120237,1.5244194278465812,1.4345877033529624,1.211343172101074,1.7917286211975403,1.780146393044815,-0.03338336455143122,0.06263477769295389
2012-10-31,0.6455063926848338,1.5434567824253136,2.4571759604124734,-0.2441670156823978,0.8669940969102998,-0.1336659491599954,-1.5119969651767604,-1.3029753782823277,2.5177530644753157,2.0250389232693804,1.7983379084748146,1.7192688806291003,1.653359203237575,0.40463086842200646,0.024694308829554583
2012-11-30,0.2762754607526831,1.6735326769369658,3.742354762897301,-0.45207884607208804,-1.0236821546464272,-0.6451657172792944,-0.038049241789679035,-1.1307215560550972,3.0346867122620895,2.0670662529565074,1.475497457541676,4.505607774330686,2.4404907828969526,-1.141082375977661,0.010931651760209602
2012-12-31,0.09498133335477425,0.6237668248531479,3.3950311924688448,-1.4835474076374597,-0.9057916857163862,-1.1059930367184898,-0.8909023076217757,-0.9591454166421418,3.1465308747473686,1.922675720978486,1.0612108173453412,3.7238900583134633,2.4234949332769014,-2.7786741427814605,0.059627316432947546
2013-01-31,0.580162935878592,0.5726438317756429,1.4447068351573091,-1.4082377937263455,-1.112427068902992,0.5540932362817886,0.43917586844476036,-0.8845659822340805,3.4386088176249894,1.9598876079385599,1.0617711088431196,1.7816564138403803,1.1738981162210222,1.9697218811485318,-0.1551153584348093
2013-02-28,-1.7141103185141762,-0.6091729816459869,0.285533561897003,0.5294222823375525,0.2632822806120713,-0.4863990301080437,0.15701681588423877,-0.45975589997396593,1.1831265380531488,0.8132718893780816,-0.6709757660487717,0.20281643990528128,0.4391932706878688,0.4154095384328298,-0.05552449568659472
2013-03-31,-0.5936965333515831,-1.063516994624994,-0.29270633200806656,0.3786644667934284,-0.3586280792450016,-1.3360060329579413,-0.35969615026510976,0.6102002998990154,-0.6146347079258306,0.4460121328277046,-1.1079713046400745,-0.2228347485303573,-0.10023827993629608,0.754851688545623,0.2647869380279878
2013-04-30,2.592307317299203,0.24599501956387104,0.8063465859492116,2.7242974111930933,1.2401046295310516,-0.6001758479504842,-1.1725167579889635,-0.06908491169322883,1.7652661532268,1.7220886060379874,1.0898739833493203,0.39610383050955666,0.9167887569091782,0.2233234202590368,-0.039086558280862556
2013-05-31,-0.4252410183917397,0.9755972008296736,1.752876158603287,1.555967954591452,1.2052901774640112,-0.9245712966077126,-0.7363290612708426,0.09382494524533773,1.1942448196101705,1.4137386276837343,0.49353386651176956,0.8669506473681738,1.8052237386905727,-0.7737325966369399,-0.04317720939365067
2013-06-30,-0.4744801372388612,0.9938829222430251,1.0205274551496706,1.3422233537804644,1.1610836127988629,-1.1188087607901611,0.006410900665096237,0.2813836244246567,0.6902597711129501,1.0019938838201432,0.004684802966681708,0.5157821401433333,1.1706581502127675,-0.5699368155365501,-0.1479271985881705
2013-07-31,-1.4004469043982306,-1.6080891434254565,0.37846908388187606,-0.8090327306224737,1.3157784359132674,-0.2674933354981899,-0.2206721166834745,0.791867418145152,-0.5416388923080422,0.27010049457032176,-1.0536370800102213,0.1507029858145523,0.6469092838240983,0.6762543786177375,-0.0644229179779578
2013-08-31,-0.5775283729738987,-1.6560058607836716,0.04126764956521986,-0.9234499013302166,0.9147639095021826,-0.2504741571359968,0.2651988674038337,1.067519276229303,-0.9646345583162226,-0.08219069830406207,-1.4065274799328054,-0.0015428796677881057,0.3023770944395729,0.6634088304202583,0.08844776196671778
2013-09-30,0.7082051636832999,-0.8162846819370844,-0.31217648159466677,0.23038975266008976,0.9483201940786461,-0.8264777848517693,0.2515741075467699,0.8273506778669578,-0.31676089496239523,0.21821390512165767,-0.7531790722141041,-0.2022069642762279,-0.10616637551750012,0.5822647191846622,0.1859585255905307
2013-10-31,1.490979592944221,1.066607750046103,0.16657120589220653,0.3084437157318238,0.09371245583530327,0.41007962998537884,0.20103587959376787,0.3043757113061294,1.1857702513187405,0.9533117235743587,0.922340211410029,0.07566524522464993,0.29692935681644317,0.9915972431711362,0.024123016764333892
2013-11-30,0.06894147851582,1.4705101196226564,0.09969724530685352,-0.5292671708981568,-0.012710089816730741,-0.6745439845849859,-0.4782097018174695,0.33771858762830176,1.232723186285377,0.9156925356757523,1.0123789770067573,0.002297324120497993,0.21594487843410595,0.13306842263774438,0.05102776977349988
2013-12-31,0.23853524079813365,1.1387074766652847,0.23619213013534346,-0.4229825629812371,-0.1327093218892471,0.2684966962485633,0.6757759297407332,0.2787717928266155,1.5636589850169091,1.131133400721047,1.191326433515789,0.07128130954737173,0.2856922155066804,0.8153606554172906,-0.07512022839332182
2014-01-31,-0.8696310201447881,-0.35094429905892705,-0.6362423665105446,-0.7782562025277272,-0.8740742086069341,2.998790183489155,1.5048913421866938,0.9355730315409063,0.6268194161450743,0.4828511239124711,0.02583849157630785,-0.5123163464855771,-0.6244348059007507,0.928120756428984,-0.029302150687393756
2014-02-28,-0.3927121868827304,-0.6239335849063601,0.0775390140534435,-0.7668415796479364,-1.0267597038492637,-0.5673416001732944,0.00305631858965986,1.2345390454968566,0.28522541171770577,0.10703833469510603,-0.5531347320433613,0.09224047183802042,0.21820091517917192,-0.11409509247949252,0.2158165857413843
2014-03-31,1.8959398106334537,0.33171463815958885,2.030466337096334,1.081594456073872,-0.0919661359768343,-0.11499577213388652,-0.13896372222269093,0.6429346140104173,1.134243919917843,1.3456559627024238,1.002167553242084,1.1823018238578111,2.2893468370255983,0.351420308307338,-0.02503500668932051
2014-04-30,-0.3520334096688919,0.7202160378049577,-0.16232327558030024,0.7176992991390954,-0.5498677480312485,-1.530343856226377,-3.67600522859964,0.7341041294900971,0.7508050426801536,0.833891252727512,0.4882145944195509,-0.16659686113090902,-0.10319654873697348,-0.9295615000229666,0.16668600220854154
2014-05-31,1.3132918727402625,1.8633132548358773,1.1538768215477577,0.39910912477720234,0.013705765762465244,-1.0591285649850943,-0.8309934993020232,-0.5369732763003682,2.1256394162526355,1.451179199302187,1.7625841894218444,0.6394832184757426,0.9944060038773419,-2.113378497098077,0.07115914155826736
2014-06-30,0.3761703130019416,0.8570108986100073,1.969587200775438,-0.19253195503492732,0.08719159684163506,-1.124517439176281,-1.5700345262296085,-0.9161323431953893,2.160439764420936,1.3860978707200438,1.7318200046145242,1.1721887515309297,1.5805525775790488,-3.2870039712409045,0.03413314393497687
2014-07-31,0.032207131988905166,1.1238143024049072,3.3342762524557825,-0.7036497284725427,-0.4979573162950101,-0.7016134529159163,0.48923807552728193,-0.9943955015570174,1.8252712544011072,1.1443807820116827,1.1478616319460824,2.6845131647841307,2.7435222911889507,-2.856877668581059,0.09820356973915798
2014-08-31,0.599644796609552,0.6420420009884049,4.1423622938141245,-1.3793200032403194,-0.9823097972551927,-0.8659739875052382,-0.3945162844487686,-1.3222630123580525,1.9443150577923864,1.2575567392322058,1.1489663394504444,4.1673398328444975,3.2478829790548134,-4.2262178212592705,0.09527753100743006
2014-09-30,0.5344928590876429,0.7389919785126551,3.103283471278885,-1.2672594962564074,-1.7920643933699891,-0.5910904439678868,0.3447190749828666,-1.500030157001007,1.8270861971928267,1.2299344205408693,1.2755422378975787,4.5214031025696695,2.3057959144794538,-2.3271337540366135,0.08580125949868829
2014-10-31,0.4870687358874742,1.0098553082979707,1.9018620662548844,-1.747300574087825,-2.3669781479881484,-0.5785159217889947,-0.45488183556519757,-1.5956378885172808,1.5922634596260088,1.0284261670828774,1.1498027795260652,4.133804879024716,1.219408823951426,-1.603169890724086,0.0026782590877211876
2014-11-30,-0.30428949414131873,0.44346858406323275,1.5785961717262413,-0.7789588262837789,-2.209308902312712,-0.6674697672729415,-0.6388326841691474,-1.3895102321026163,1.0914750314018078,0.5688031891941432,0.49681269868005457,3.3637092596196405,1.0190007780122137,-1.6540469018542767,-0.004913131512811056
2014-12-31,-0.3663162043117699,-0.11463885479598772,1.1810325800887573,-0.7654668909722288,-1.7587116959232503,-0.35678617034648674,-0.3998287455296559,-1.2049757658164943,0.7546535742477392,0.22438591545442113,-0.029149076785987573,1.7249173788356722,0.7396155463642174,-0.7156077815382504,0.0910886343829979
2015-01-31,0.5387953628474923,-0.08045379492917257,1.964266746118049,-0.7418480036095159,-1.6236010806865304,0.6495563139590083,1.2403802742893768,-1.3147823240129826,0.853345599755893,0.29212853642041875,0.28336304576270266,2.385571631503592,1.264670706454371,1.4442052035235786,-0.00729207160686103
2015-02-28,-0.3920521685780797,-0.13661863873209812,1.8544658288509412,-0.7297162803736045,-1.4930809706685209,-0.36485694425087345,0.9008783133712771,-1.0914094259982012,0.6055869854916545,0.03929009585154947,-0.18308061903215117,1.9972845113791946,1.2825531569644013,-1.3510313018444573,0.020907541923845946
