MPHL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2005-02-28,-0.7390860528336776,-0.8811037620995008,-1.74995937193945,-1.354829005847712,-0.9506887753798963,0.8089126478599805,0.35997774970863855,0.7447895595883335,-1.140585041252082,-1.775806166534833,-0.8858185000470737,-1.673949971312928,-1.884814172030364,-0.2910705438237451,-0.09628721945215148
2005-03-31,-0.8723994567562017,-1.13301529295455,-1.501251196762793,-1.339623382309941,-1.4820940394120403,0.7073042056686235,1.1488266727063137,2.3969370107924926,-2.3435122942289777,-2.3354255195030498,-1.0588260375371783,-1.6071728264264011,-1.7522822801997893,-0.24729816548497574,-0.014440684154794247
2005-04-30,-0.21857274032366197,-0.9340387704359451,-1.2289134378388717,-0.9269590385546459,-1.5045500933002653,2.0233870318035065,0.4263753911889473,2.1638362668621984,-2.1528338253821775,-2.337898989811038,-0.9265617763858638,-1.22634725183157,-1.320506563632915,-0.38252430598865295,0.1693591183383832
2005-05-31,1.2634754687743315,0.050080553327872084,-0.8850036004846431,0.6885783392869783,-0.3635194968846757,1.2051083274687846,0.7384277007685848,0.958549563173952,-1.7985498472806676,-1.1089526572445791,0.0007773754933668842,-0.6779168576844448,-0.7847190906849865,0.2087965955972658,0.05654425751786499
2005-06-30,0.2533274526376836,0.6514356375062698,-0.8403044626933214,-0.040954091220671465,-0.2431167815436572,1.8314844719339773,1.4156920349421618,0.6387304687633949,-1.6632307944834437,-0.39437893477961045,0.3059992177527035,-0.6427737177049757,-0.7332547038004803,0.34124823864976167,-0.05977279441401947
2005-07-31,-0.6911159093355734,0.41044354866373806,-1.1898058561776825,0.37124710371591646,-0.21497157597738142,0.6977320453448878,0.03145943762969141,0.9468694696273627,-1.7209603225419992,-0.9666283210221198,-0.055153119952698094,-0.9789547039033515,-1.207095189364845,-0.20996093842630087,-0.023763340155306963
2005-08-31,-0.34034318489367144,-0.4024609553376522,-0.9928730287234562,-0.6241982505127166,-0.320090385933708,1.5161573854258388,0.8845458710374489,0.9636628784178914,-1.6876172122369077,-1.3408217582525266,-0.21173106084606724,-0.8141480316801597,-0.9800012201352593,-0.20919587470634932,-0.0137341896064728
2005-09-30,-0.22465642536504965,-0.6606752703913578,-1.1516629466287474,-1.3053039949377852,-0.5915287344527226,0.018694281742482017,-0.6164178910625882,0.8789312559635665,-1.6171102376725357,-1.4100401266973588,-0.35555535730049914,-1.0449533694767563,-1.244082750210667,-0.15145718805890043,-0.011820183454029798
2005-10-31,-0.13018881209290054,-0.37801599592096463,-0.8901495004239969,-1.515240051640522,-0.5419776494461171,-0.3132458590637371,-0.46116826270209654,0.7812587455820367,-1.5223240931067434,-1.4341902505515796,-0.4587985513587337,-0.7686829603463348,-0.8969785351423172,0.016717916875147686,0.11825925395306428
2005-11-30,1.1589353446888009,0.4079123249676918,-0.6794257539422762,-0.2567280352947519,-0.987145367454378,-0.3507288545383108,-1.2566238291006382,-0.06142696963888726,-1.2350959320259978,0.6487265843401907,0.3399722874854723,-0.5624011392134175,-0.6136781476397049,0.4144762126428916,0.06906473379879279
2005-12-31,0.6529822969767443,1.0111561119236387,-0.3981462859258608,-0.4053219468633432,-0.9297709757891551,-0.24455425400268527,-0.3275381126517924,-0.6843487679906687,-1.0308228142349256,2.020415123722631,0.9069754510518653,-0.13950953935996435,-0.29591263465451106,0.6238241966807831,0.15156037761622124
2006-01-31,1.7638379677280962,2.371672137237547,0.30712848693817935,-0.7691844535639965,-0.6730550671496619,-0.5520556267681842,-0.26636277725517626,-2.167944689166817,-0.6682438091668522,3.3526755441064053,2.811047081054092,0.9575262419792132,0.3141952495357018,0.5073761383258326,0.0005762028393359224
2006-02-28,-0.0606393177830659,1.3789595418443799,0.6529567325163914,-0.07980501801893536,-0.7167636536520919,-1.4641030964801056,-1.101376579728365,-2.550129534858429,-0.667526926505601,2.2215904749401796,1.7778022414156895,1.4873319465128816,0.5887898753602153,-1.263431754867983,0.18294540210055615
2006-03-31,2.102197490447868,1.9652988016398771,2.03163696923457,0.7297602530730047,-0.4308806699035269,0.2217745798479974,0.036342123485611395,-2.7561201925149055,-0.06773466447745549,2.5334945712719725,2.684728529811945,3.0097786707437972,1.6320331254721951,4.028323019297613,-0.040632118888223226
2006-04-30,-0.6721995192434148,0.6830167846960485,1.7901261125415968,1.4554434564254308,-0.11220081879224288,-1.1719653968980064,-0.5824529383404815,-1.9157345746003847,-0.10831228275617251,1.479883175692457,1.084712151477791,2.1031994118183737,1.5621368977639098,-1.69920673051672,-0.046793657391952785
2006-05-31,-0.7993545024946777,0.325594497479795,0.8127712440698976,1.7029665714123066,0.4894441269143854,-1.7816947551100708,-0.6113156723677212,-1.3365375159103676,-0.2002932463560353,0.8996951071330809,0.10487201062151315,0.7526478419557158,0.8031917821708983,-1.9153716316344218,-0.23003899810702222
2006-06-30,-2.907090127626873,-2.4616132916906803,-0.16802902345206222,0.91006207647943,4.824595176021295,-1.4190565576694956,-1.8812416118689193,0.4006059432365088,-0.9479916073351364,-0.3239677579091941,-1.9671645293024085,-0.258786292639867,-0.04877654063016593,0.07353808567409374,0.019253327639412773
2006-07-31,0.1295257196845127,-1.7895725256253603,0.1707941872595817,1.4434536109388898,2.523684555952461,0.3067703427792077,0.4838199800818607,0.18102958753252113,-0.7485289947155543,-0.2624962257337198,-1.5341891288962057,-0.013141104456607993,0.3555453893868218,1.0798902822784755,0.13069933182480425
2006-08-31,1.3233435947159102,-0.6031051269057061,0.9007614146945542,2.780566456797593,2.8128404300545404,0.8602721914944128,1.412222235820032,-0.8217333609145157,-0.045022231675663105,0.28271175970120976,-0.4208125660375373,0.3826819027788887,1.045775188379445,2.697311790996685,0.05005884019291673
2006-09-30,0.3933274837798523,1.0052179189658685,1.2227353528197473,-0.5894508702694939,1.3356346119548794,-0.854939573852918,0.3097951830174698,-1.144123907949472,0.43333648150675486,0.3858371577800841,0.19447992818086954,0.769847240030444,1.3091441211505828,-0.23225448816275476,0.20512406486590976
2006-10-31,2.0174878773784064,2.005848216781371,2.3172994727875564,-0.08827930471832827,2.3884269528965305,-0.17093631948867,-0.7264306429130182,-2.114680324449892,2.112093033244699,1.0315280319735787,1.9396622501372607,1.192049465034015,1.9042424653720298,1.6548096802588688,0.14383301529440956
2006-11-30,1.1948536684747473,1.8387243018350325,2.1404408262972057,-0.046471878395607506,2.152993725720192,0.8016546228694477,-0.3246680950939576,-2.208521164417341,3.114637221240046,1.1715210780029834,2.533811318952288,1.1545752990556146,1.514625401493044,4.298308670068321,0.14500198489769767
2006-12-31,1.1380126047454617,2.110368085045779,2.2739240576388995,-1.0220164752254517,-0.9072566035344191,1.1103279890154543,1.230471670215071,-2.0524834524207587,3.328620765533392,1.1835615085737652,2.360710233832276,3.495087349239881,1.3949126653424482,4.557029462040998,-0.0819512493173895
2007-01-31,-1.0669402582488163,0.5680051133739719,0.9237444125422329,1.2163425227008933,0.19305962440026606,-0.79723355775045,-0.5631708172485373,-1.4349321060802742,1.9943096687253177,0.6287589978554503,0.6494777323953679,0.7865982091281504,0.6146206763577607,-0.3090284353917721,-0.07742568363783088
2007-02-28,-1.0021360714243355,-0.46196226776723504,0.5421169703717639,1.0968769281398791,0.82252858991989,-0.020444065993276233,-0.510115192661984,-1.0171697923179601,1.3090072126733159,0.22979933005679287,-0.3211976587290503,0.284030095662039,0.39581531982445034,0.36465161123102746,0.08773505329669218
2007-03-31,0.5219812217931493,-0.7572874407694624,0.12805321138090708,0.2684684818845778,0.7626380253366483,-0.8285557967857116,-1.5133544353169097,-1.1661917282600565,0.8007514044738612,0.32231453971807217,-0.19265746354641883,-0.02072076217142208,-0.08428590876064675,-0.37529153813425964,0.10403337544976379
2007-04-30,0.6181462803960023,0.06277086820732942,0.6462916652206054,0.2951019420155385,0.15140885545633553,-1.348287598439148,-0.9319571040855871,-1.1681428423064255,1.0848158353972923,0.42357153980168616,0.12172658509554726,0.4976229441827614,0.1562370891123546,-1.0999055048149085,-0.02370505257955751
2007-05-31,-0.6367649544388075,0.26843118993007087,0.6865577136172608,-0.5008978558082927,-0.1524949213934919,-0.9745890245838459,-1.0023631190032483,-0.9100125980721836,0.7841329035020197,0.14748079277216786,-0.31822874486782277,0.6178547556565365,0.19351401435210488,-0.8072234028610465,0.069645400058229
2007-06-30,0.3298094656636652,0.15710146728187643,2.2017443321182886,-0.5292331571927634,-0.6677350448944761,-1.254633590534342,-0.567295521968797,-0.8208222685956758,0.9183647717014505,0.14222262323713805,0.10812695600051193,2.442424622232246,1.099611520063516,-2.0812509961461765,-0.1505043676742381
2007-07-31,-1.8072227497431894,-1.0867840022625557,1.043514949634795,0.5928505659150612,-0.006722515463804978,-0.5980829398507033,0.7562044762474365,-0.3720861829843526,0.11979243414121239,-0.4734241324643411,-1.0104391462730002,0.822976214152747,0.6427098693809643,-0.5494423561853776,0.03733396512144191
2007-08-31,0.045547439882762705,-0.7135809066646015,0.5297969848254089,0.8054350531013846,-0.2631405153071452,-0.6973839676040524,-0.010421702969542276,-0.30668038124032077,0.17289922199332106,0.22192568111042188,-0.8422084442353113,0.5062995925351661,0.16617259670017787,-0.605380575735913,-0.025549465010543768
2007-09-30,-0.5609602559694845,-1.16739051679449,0.13089611268805007,0.1701417486121961,-0.43177978252951127,-1.2799028502570229,-0.44804369461580884,-0.10292021690777493,-0.0624848349759684,-0.08371121305267941,-1.0028972799776745,0.22246128049765526,-0.1391172714878641,-0.9699384760700851,0.08284990614837758
2007-10-31,0.44782174514513157,-0.03410912703834585,-0.48348971865253487,-0.9730095880173618,-0.6036167319888347,-0.9227440280872765,-0.8073041984982299,-0.16852281821457596,0.2488717952173325,-0.002892820388967526,-0.4085543445105837,-0.2801518491003874,-0.7902683461697542,-0.49770145358831847,-0.08407464604427338
2007-11-30,-1.1333802045389714,-0.6502146462136612,-1.4901183881068216,-0.2586127133836612,-0.3852120810432436,-1.3076114804015493,-2.190705369705736,0.28473591509874063,-0.3848335060113606,-0.7251475875018841,-0.9367113260504817,-1.224052423605751,-1.644619500308136,-0.1668153615405985,0.07599444694282277
2007-12-31,0.4206555409359433,-0.13426811257828092,-1.7887177308922875,0.0118279455025198,-0.4009050187297528,-1.286800483139038,-1.1675017088893507,0.2104141816852444,-0.028215733542020262,-0.523720587019764,-0.2911910731139732,-1.47599604362571,-1.9297164170223629,-0.02065359486678499,-0.35646634744471467
2008-01-31,-3.5299751086085585,-2.2242629722216405,-2.5624538736313025,3.626768723955702,2.286204807983954,-0.6525965649185136,-0.4720685220882246,1.938363021780064,-2.368743683702915,-2.470346230926822,-2.2146453953775294,-1.8539787954443538,-2.782437580991998,0.3060499241616334,0.06395897895965795
2008-02-29,0.4160735267313808,-1.2874909755146804,-1.8764669960928955,3.550123363635294,2.105717620618142,-0.5233828525341695,1.138333887934178,1.4697758347886243,-1.8404552421854492,-1.989144118412719,-1.4208525459211103,-1.5016632810526336,-1.9307922020335178,0.12882554582337807,-0.13105000177313722
